tile_id,tile_type,focus_cell_id,cell_id,tmrt_raster,tmrt_time_label,tmrt_hour_sgt,aggregation_mask,n_pixels,tmrt_mean_c,tmrt_p10_c,tmrt_p90_c,tmrt_min_c,tmrt_max_c
T03_social_risk_top,social_risk_top,TP_0452,TP_0481,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs\Tmrt_2026_127_1500D.tif,1500,15.0,open_pixels_dsm_le_0p5,1319,49.99612045288086,40.10260772705078,56.687110900878906,36.558380126953125,58.487571716308594
T03_social_risk_top,social_risk_top,TP_0452,TP_0482,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs\Tmrt_2026_127_1500D.tif,1500,15.0,open_pixels_dsm_le_0p5,2500,50.325382232666016,37.062110900878906,58.69696807861328,36.28688430786133,59.26073455810547
T03_social_risk_top,social_risk_top,TP_0452,TP_0483,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs\Tmrt_2026_127_1500D.tif,1500,15.0,open_pixels_dsm_le_0p5,2500,54.333961486816406,37.121402740478516,59.06886291503906,34.87702178955078,59.290340423583984
T03_social_risk_top,social_risk_top,TP_0452,TP_0484,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs\Tmrt_2026_127_1500D.tif,1500,15.0,open_pixels_dsm_le_0p5,2500,53.68478775024414,37.597328186035156,59.23042678833008,36.71595001220703,59.52179718017578
T03_social_risk_top,social_risk_top,TP_0452,TP_0507,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs\Tmrt_2026_127_1500D.tif,1500,15.0,open_pixels_dsm_le_0p5,2500,52.325904846191406,36.96074295043945,59.86408615112305,35.44126892089844,60.139320373535156
T03_social_risk_top,social_risk_top,TP_0452,TP_0508,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs\Tmrt_2026_127_1500D.tif,1500,15.0,open_pixels_dsm_le_0p5,2500,55.571537017822266,38.988548278808594,59.848995208740234,35.62504959106445,60.04480743408203
T03_social_risk_top,social_risk_top,TP_0452,TP_0509,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs\Tmrt_2026_127_1500D.tif,1500,15.0,open_pixels_dsm_le_0p5,2495,44.52693557739258,36.141666412353516,56.379634857177734,35.39631652832031,57.84951400756836
T03_social_risk_top,social_risk_top,TP_0452,TP_0510,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs\Tmrt_2026_127_1500D.tif,1500,15.0,open_pixels_dsm_le_0p5,1970,52.872806549072266,40.05208969116211,57.64121627807617,35.00079345703125,58.043663024902344
T03_social_risk_top,social_risk_top,TP_0452,TP_0511,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs\Tmrt_2026_127_1500D.tif,1500,15.0,open_pixels_dsm_le_0p5,2074,48.103553771972656,36.63624954223633,57.39717102050781,34.71315383911133,57.78260803222656
T03_social_risk_top,social_risk_top,TP_0452,TP_0512,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs\Tmrt_2026_127_1500D.tif,1500,15.0,open_pixels_dsm_le_0p5,2028,44.94072341918945,35.75556945800781,56.12981414794922,34.82447052001953,57.25566101074219
T03_social_risk_top,social_risk_top,TP_0452,TP_0513,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs\Tmrt_2026_127_1500D.tif,1500,15.0,open_pixels_dsm_le_0p5,2500,39.18977355957031,35.43049621582031,55.355655670166016,34.81801223754883,57.59191131591797
T03_social_risk_top,social_risk_top,TP_0452,TP_0536,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs\Tmrt_2026_127_1500D.tif,1500,15.0,open_pixels_dsm_le_0p5,2500,56.8577880859375,42.472084045410156,60.45283889770508,38.28801727294922,60.71160888671875
T03_social_risk_top,social_risk_top,TP_0452,TP_0537,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs\Tmrt_2026_127_1500D.tif,1500,15.0,open_pixels_dsm_le_0p5,2500,52.597511291503906,36.556732177734375,60.03255081176758,35.5916633605957,60.49714279174805
T03_social_risk_top,social_risk_top,TP_0452,TP_0538,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs\Tmrt_2026_127_1500D.tif,1500,15.0,open_pixels_dsm_le_0p5,2499,44.39073181152344,35.5977783203125,56.696102142333984,35.330322265625,57.95283126831055
T03_social_risk_top,social_risk_top,TP_0452,TP_0539,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs\Tmrt_2026_127_1500D.tif,1500,15.0,open_pixels_dsm_le_0p5,2121,37.214874267578125,34.774566650390625,40.0069580078125,34.674076080322266,55.71642303466797
T03_social_risk_top,social_risk_top,TP_0452,TP_0540,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs\Tmrt_2026_127_1500D.tif,1500,15.0,open_pixels_dsm_le_0p5,2301,38.584964752197266,35.27867126464844,52.75245666503906,34.802757263183594,56.78900909423828
T03_social_risk_top,social_risk_top,TP_0452,TP_0541,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs\Tmrt_2026_127_1500D.tif,1500,15.0,open_pixels_dsm_le_0p5,2281,41.357425689697266,35.40367126464844,54.49830627441406,34.75212097167969,56.141639709472656
T03_social_risk_top,social_risk_top,TP_0452,TP_0542,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs\Tmrt_2026_127_1500D.tif,1500,15.0,open_pixels_dsm_le_0p5,2394,37.66298294067383,35.16465377807617,39.98577117919922,34.764442443847656,58.84783172607422
T03_social_risk_top,social_risk_top,TP_0452,TP_0362,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs\Tmrt_2026_127_1600D.tif,1600,16.0,open_pixels_dsm_le_0p5,1975,39.16891860961914,34.31534957885742,46.70414352416992,34.087181091308594,49.73796844482422
T03_social_risk_top,social_risk_top,TP_0452,TP_0363,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs\Tmrt_2026_127_1600D.tif,1600,16.0,open_pixels_dsm_le_0p5,2010,38.46061325073242,34.2507209777832,46.495513916015625,33.718807220458984,47.74309539794922
T03_social_risk_top,social_risk_top,TP_0452,TP_0364,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs\Tmrt_2026_127_1600D.tif,1600,16.0,open_pixels_dsm_le_0p5,1732,35.348670959472656,33.66782760620117,36.565982818603516,33.648258209228516,47.85771560668945
T03_social_risk_top,social_risk_top,TP_0452,TP_0365,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs\Tmrt_2026_127_1600D.tif,1600,16.0,open_pixels_dsm_le_0p5,2343,40.63497543334961,34.186161041259766,49.87952423095703,33.68597412109375,51.07269287109375
T03_social_risk_top,social_risk_top,TP_0452,TP_0366,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs\Tmrt_2026_127_1600D.tif,1600,16.0,open_pixels_dsm_le_0p5,2500,50.407535552978516,49.815181732177734,51.07521438598633,36.25725173950195,51.4095458984375
T03_social_risk_top,social_risk_top,TP_0452,TP_0367,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs\Tmrt_2026_127_1600D.tif,1600,16.0,open_pixels_dsm_le_0p5,2460,42.27568435668945,34.44186782836914,50.1380500793457,34.15228271484375,50.75788879394531
T03_social_risk_top,social_risk_top,TP_0452,TP_0368,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs\Tmrt_2026_127_1600D.tif,1600,16.0,open_pixels_dsm_le_0p5,2175,38.34555435180664,34.55867004394531,46.055110931396484,34.057106018066406,49.798057556152344
T03_social_risk_top,social_risk_top,TP_0452,TP_0391,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs\Tmrt_2026_127_1600D.tif,1600,16.0,open_pixels_dsm_le_0p5,2303,41.38800811767578,34.7969970703125,48.821678161621094,34.14126968383789,49.98593521118164
T03_social_risk_top,social_risk_top,TP_0452,TP_0392,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs\Tmrt_2026_127_1600D.tif,1600,16.0,open_pixels_dsm_le_0p5,1965,41.26780319213867,34.8416633605957,47.393104553222656,33.92808532714844,47.88557815551758
T03_social_risk_top,social_risk_top,TP_0452,TP_0393,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs\Tmrt_2026_127_1600D.tif,1600,16.0,open_pixels_dsm_le_0p5,2150,37.106624603271484,33.70669174194336,47.511070251464844,33.661983489990234,49.548587799072266
T03_social_risk_top,social_risk_top,TP_0452,TP_0394,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs\Tmrt_2026_127_1600D.tif,1600,16.0,open_pixels_dsm_le_0p5,2500,46.238346099853516,35.43439483642578,50.02993392944336,34.25524139404297,50.42853546142578
T03_social_risk_top,social_risk_top,TP_0452,TP_0395,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs\Tmrt_2026_127_1600D.tif,1600,16.0,open_pixels_dsm_le_0p5,2500,40.056175231933594,34.265987396240234,50.159095764160156,34.24977111816406,50.81309509277344
T03_social_risk_top,social_risk_top,TP_0452,TP_0396,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs\Tmrt_2026_127_1600D.tif,1600,16.0,open_pixels_dsm_le_0p5,2346,40.467750549316406,34.161216735839844,49.816871643066406,34.06745910644531,50.68959426879883
T03_social_risk_top,social_risk_top,TP_0452,TP_0397,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs\Tmrt_2026_127_1600D.tif,1600,16.0,open_pixels_dsm_le_0p5,1967,39.23606872558594,34.130741119384766,47.61779022216797,33.7276725769043,50.284095764160156
T03_social_risk_top,social_risk_top,TP_0452,TP_0420,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs\Tmrt_2026_127_1600D.tif,1600,16.0,open_pixels_dsm_le_0p5,2495,46.96221160888672,37.29125213623047,50.40411376953125,34.922569274902344,50.75181198120117
T03_social_risk_top,social_risk_top,TP_0452,TP_0421,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs\Tmrt_2026_127_1600D.tif,1600,16.0,open_pixels_dsm_le_0p5,2281,41.39090347290039,34.870304107666016,48.54481506347656,34.3042106628418,49.66593551635742
T03_social_risk_top,social_risk_top,TP_0452,TP_0422,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs\Tmrt_2026_127_1600D.tif,1600,16.0,open_pixels_dsm_le_0p5,2220,37.659461975097656,34.09931182861328,46.21710968017578,33.78246307373047,47.04235076904297
T03_social_risk_top,social_risk_top,TP_0452,TP_0423,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs\Tmrt_2026_127_1600D.tif,1600,16.0,open_pixels_dsm_le_0p5,2391,35.83307647705078,34.08807373046875,43.54857635498047,33.7818717956543,47.53292465209961
T03_social_risk_top,social_risk_top,TP_0452,TP_0424,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs\Tmrt_2026_127_1600D.tif,1600,16.0,open_pixels_dsm_le_0p5,2068,37.40001678466797,34.15569305419922,45.86669921875,33.81035614013672,47.53257369995117
T03_social_risk_top,social_risk_top,TP_0452,TP_0425,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs\Tmrt_2026_127_1600D.tif,1600,16.0,open_pixels_dsm_le_0p5,2253,34.96223068237305,33.930057525634766,35.526145935058594,33.7904167175293,46.718910217285156
T03_social_risk_top,social_risk_top,TP_0452,TP_0426,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs\Tmrt_2026_127_1600D.tif,1600,16.0,open_pixels_dsm_le_0p5,1864,35.85199737548828,34.10987091064453,38.90019226074219,33.83912658691406,49.18484878540039
T03_social_risk_top,social_risk_top,TP_0452,TP_0449,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs\Tmrt_2026_127_1600D.tif,1600,16.0,open_pixels_dsm_le_0p5,2256,42.720619201660156,35.26649475097656,49.052337646484375,34.5235481262207,50.11376953125
T03_social_risk_top,social_risk_top,TP_0452,TP_0450,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs\Tmrt_2026_127_1600D.tif,1600,16.0,open_pixels_dsm_le_0p5,2287,41.13632583618164,34.809017181396484,48.22703170776367,33.78474807739258,49.62089538574219
T03_social_risk_top,social_risk_top,TP_0452,TP_0451,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs\Tmrt_2026_127_1600D.tif,1600,16.0,open_pixels_dsm_le_0p5,2167,41.035987854003906,34.31735610961914,48.54287338256836,33.78363037109375,49.82377243041992
T03_social_risk_top,social_risk_top,TP_0452,TP_0452,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs\Tmrt_2026_127_1600D.tif,1600,16.0,open_pixels_dsm_le_0p5,1716,46.68973922729492,37.49592971801758,49.868507385253906,34.640968322753906,50.333919525146484
T03_social_risk_top,social_risk_top,TP_0452,TP_0453,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs\Tmrt_2026_127_1600D.tif,1600,16.0,open_pixels_dsm_le_0p5,2030,37.909114837646484,34.333984375,46.29170227050781,33.98427200317383,48.47511672973633
T03_social_risk_top,social_risk_top,TP_0452,TP_0454,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs\Tmrt_2026_127_1600D.tif,1600,16.0,open_pixels_dsm_le_0p5,1879,38.87431716918945,34.09209442138672,48.497474670410156,33.7941780090332,49.79853057861328
T03_social_risk_top,social_risk_top,TP_0452,TP_0455,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs\Tmrt_2026_127_1600D.tif,1600,16.0,open_pixels_dsm_le_0p5,2173,38.54697799682617,34.47832107543945,47.83417510986328,33.82860565185547,49.828433990478516
T03_social_risk_top,social_risk_top,TP_0452,TP_0478,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs\Tmrt_2026_127_1600D.tif,1600,16.0,open_pixels_dsm_le_0p5,1827,38.91501235961914,34.214115142822266,47.1943359375,34.10866165161133,49.19537353515625
T03_social_risk_top,social_risk_top,TP_0452,TP_0479,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs\Tmrt_2026_127_1600D.tif,1600,16.0,open_pixels_dsm_le_0p5,2039,37.6834831237793,34.23726272583008,46.64314270019531,33.91226577758789,49.555320739746094
T03_social_risk_top,social_risk_top,TP_0452,TP_0480,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs\Tmrt_2026_127_1600D.tif,1600,16.0,open_pixels_dsm_le_0p5,2184,40.3179931640625,34.44826126098633,48.346778869628906,34.23440933227539,49.40797424316406
T03_social_risk_top,social_risk_top,TP_0452,TP_0481,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs\Tmrt_2026_127_1600D.tif,1600,16.0,open_pixels_dsm_le_0p5,1319,42.64629364013672,36.84366226196289,47.587303161621094,34.80534744262695,49.446502685546875
T03_social_risk_top,social_risk_top,TP_0452,TP_0482,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs\Tmrt_2026_127_1600D.tif,1600,16.0,open_pixels_dsm_le_0p5,2500,42.74497604370117,34.911781311035156,49.61027526855469,34.137290954589844,50.19778060913086
T03_social_risk_top,social_risk_top,TP_0452,TP_0483,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs\Tmrt_2026_127_1600D.tif,1600,16.0,open_pixels_dsm_le_0p5,2500,46.668670654296875,34.943267822265625,50.01533508300781,33.844051361083984,50.25707244873047
T03_social_risk_top,social_risk_top,TP_0452,TP_0484,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs\Tmrt_2026_127_1600D.tif,1600,16.0,open_pixels_dsm_le_0p5,2500,45.9151496887207,35.35023498535156,50.188819885253906,34.61665725708008,50.478790283203125
T03_social_risk_top,social_risk_top,TP_0452,TP_0507,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs\Tmrt_2026_127_1600D.tif,1600,16.0,open_pixels_dsm_le_0p5,2500,45.121826171875,35.14101028442383,50.86066818237305,34.228599548339844,51.1413688659668
T03_social_risk_top,social_risk_top,TP_0452,TP_0508,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs\Tmrt_2026_127_1600D.tif,1600,16.0,open_pixels_dsm_le_0p5,2500,47.34205627441406,36.24837112426758,50.84246063232422,34.28298568725586,51.04787063598633
T03_social_risk_top,social_risk_top,TP_0452,TP_0509,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs\Tmrt_2026_127_1600D.tif,1600,16.0,open_pixels_dsm_le_0p5,2495,38.712806701660156,34.47968673706055,47.109703063964844,34.18360900878906,48.530635833740234
T03_social_risk_top,social_risk_top,TP_0452,TP_0510,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs\Tmrt_2026_127_1600D.tif,1600,16.0,open_pixels_dsm_le_0p5,1970,44.761619567871094,36.749107360839844,48.320037841796875,33.80204772949219,48.68568801879883
T03_social_risk_top,social_risk_top,TP_0452,TP_0511,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs\Tmrt_2026_127_1600D.tif,1600,16.0,open_pixels_dsm_le_0p5,2074,41.62251281738281,34.584266662597656,48.15092849731445,33.74232482910156,48.576881408691406
T03_social_risk_top,social_risk_top,TP_0452,TP_0512,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs\Tmrt_2026_127_1600D.tif,1600,16.0,open_pixels_dsm_le_0p5,2028,38.911739349365234,34.185340881347656,46.707794189453125,33.78689956665039,48.041744232177734
T03_social_risk_top,social_risk_top,TP_0452,TP_0513,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs\Tmrt_2026_127_1600D.tif,1600,16.0,open_pixels_dsm_le_0p5,2500,36.242889404296875,34.13261413574219,45.95326232910156,33.81755828857422,48.50956344604492
T03_social_risk_top,social_risk_top,TP_0452,TP_0536,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs\Tmrt_2026_127_1600D.tif,1600,16.0,open_pixels_dsm_le_0p5,2500,48.45027542114258,38.428199768066406,51.44184494018555,36.11982345581055,51.71122360229492
T03_social_risk_top,social_risk_top,TP_0452,TP_0537,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs\Tmrt_2026_127_1600D.tif,1600,16.0,open_pixels_dsm_le_0p5,2500,45.734901428222656,34.99140167236328,51.03763198852539,34.322147369384766,51.48766326904297
T03_social_risk_top,social_risk_top,TP_0452,TP_0538,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs\Tmrt_2026_127_1600D.tif,1600,16.0,open_pixels_dsm_le_0p5,2499,39.31136703491211,34.28678512573242,47.65812301635742,34.138221740722656,48.74777603149414
T03_social_risk_top,social_risk_top,TP_0452,TP_0539,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs\Tmrt_2026_127_1600D.tif,1600,16.0,open_pixels_dsm_le_0p5,2121,35.01263427734375,33.740447998046875,36.55906295776367,33.69511032104492,46.27581787109375
T03_social_risk_top,social_risk_top,TP_0452,TP_0540,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs\Tmrt_2026_127_1600D.tif,1600,16.0,open_pixels_dsm_le_0p5,2301,35.18887710571289,33.856754302978516,36.058433532714844,33.72071838378906,47.636268615722656
T03_social_risk_top,social_risk_top,TP_0452,TP_0541,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs\Tmrt_2026_127_1600D.tif,1600,16.0,open_pixels_dsm_le_0p5,2281,36.9731559753418,34.102691650390625,45.544185638427734,33.739501953125,47.050052642822266
T03_social_risk_top,social_risk_top,TP_0452,TP_0542,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs\Tmrt_2026_127_1600D.tif,1600,16.0,open_pixels_dsm_le_0p5,2394,34.97066116333008,33.85284423828125,36.0762939453125,33.73822784423828,49.81109619140625
T03_social_risk_top,social_risk_top,TP_0452,TP_0362,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs_h10\Tmrt_average.tif,unknown,,open_pixels_dsm_le_0p5,1975,36.49388122558594,32.71430206298828,42.570045471191406,32.328453063964844,43.51924133300781
T03_social_risk_top,social_risk_top,TP_0452,TP_0363,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs_h10\Tmrt_average.tif,unknown,,open_pixels_dsm_le_0p5,2010,33.55431365966797,32.379913330078125,34.11395263671875,31.730361938476562,43.06949996948242
T03_social_risk_top,social_risk_top,TP_0452,TP_0364,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs_h10\Tmrt_average.tif,unknown,,open_pixels_dsm_le_0p5,1732,34.76316833496094,32.24985885620117,42.38300323486328,32.1845588684082,43.87785720825195
T03_social_risk_top,social_risk_top,TP_0452,TP_0365,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs_h10\Tmrt_average.tif,unknown,,open_pixels_dsm_le_0p5,2343,39.262699127197266,33.048187255859375,45.20435333251953,32.642032623291016,45.951908111572266
T03_social_risk_top,social_risk_top,TP_0452,TP_0366,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs_h10\Tmrt_average.tif,unknown,,open_pixels_dsm_le_0p5,2500,45.378746032714844,45.0063591003418,45.94962692260742,33.75411605834961,46.1923828125
T03_social_risk_top,social_risk_top,TP_0452,TP_0367,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs_h10\Tmrt_average.tif,unknown,,open_pixels_dsm_le_0p5,2460,38.661006927490234,32.91585159301758,45.10749816894531,32.688934326171875,45.64610290527344
T03_social_risk_top,social_risk_top,TP_0452,TP_0368,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs_h10\Tmrt_average.tif,unknown,,open_pixels_dsm_le_0p5,2175,35.91316223144531,32.75489807128906,42.863521575927734,32.395652770996094,45.123077392578125
T03_social_risk_top,social_risk_top,TP_0452,TP_0391,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs_h10\Tmrt_average.tif,unknown,,open_pixels_dsm_le_0p5,2303,37.77003860473633,33.10368728637695,43.837013244628906,32.34526443481445,44.7882194519043
T03_social_risk_top,social_risk_top,TP_0452,TP_0392,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs_h10\Tmrt_average.tif,unknown,,open_pixels_dsm_le_0p5,1965,35.46171188354492,32.809791564941406,42.53949737548828,32.32474899291992,43.42827606201172
T03_social_risk_top,social_risk_top,TP_0452,TP_0393,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs_h10\Tmrt_average.tif,unknown,,open_pixels_dsm_le_0p5,2150,35.82497024536133,32.62559509277344,44.088890075683594,32.2940788269043,44.89699172973633
T03_social_risk_top,social_risk_top,TP_0452,TP_0394,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs_h10\Tmrt_average.tif,unknown,,open_pixels_dsm_le_0p5,2500,41.47688293457031,33.02694320678711,45.22507095336914,32.741127014160156,45.55084228515625
T03_social_risk_top,social_risk_top,TP_0452,TP_0395,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs_h10\Tmrt_average.tif,unknown,,open_pixels_dsm_le_0p5,2500,37.65511703491211,32.751426696777344,45.240257263183594,32.73884582519531,45.70269775390625
T03_social_risk_top,social_risk_top,TP_0452,TP_0396,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs_h10\Tmrt_average.tif,unknown,,open_pixels_dsm_le_0p5,2346,36.113677978515625,32.44288635253906,44.68852996826172,32.314144134521484,45.54631423950195
T03_social_risk_top,social_risk_top,TP_0452,TP_0397,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs_h10\Tmrt_average.tif,unknown,,open_pixels_dsm_le_0p5,1967,35.01681900024414,32.77214050292969,42.243553161621094,31.708145141601562,45.25471878051758
T03_social_risk_top,social_risk_top,TP_0452,TP_0420,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs_h10\Tmrt_average.tif,unknown,,open_pixels_dsm_le_0p5,2495,42.650733947753906,34.50886154174805,45.2946891784668,33.18819808959961,45.683143615722656
T03_social_risk_top,social_risk_top,TP_0452,TP_0421,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs_h10\Tmrt_average.tif,unknown,,open_pixels_dsm_le_0p5,2281,37.520240783691406,33.00224685668945,43.58656692504883,32.715755462646484,44.89993667602539
T03_social_risk_top,social_risk_top,TP_0452,TP_0422,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs_h10\Tmrt_average.tif,unknown,,open_pixels_dsm_le_0p5,2220,34.84018325805664,32.39516830444336,42.32436752319336,32.32667922973633,43.08148956298828
T03_social_risk_top,social_risk_top,TP_0452,TP_0423,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs_h10\Tmrt_average.tif,unknown,,open_pixels_dsm_le_0p5,2391,34.90827560424805,32.61507034301758,42.37089920043945,32.330379486083984,43.30070495605469
T03_social_risk_top,social_risk_top,TP_0452,TP_0424,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs_h10\Tmrt_average.tif,unknown,,open_pixels_dsm_le_0p5,2068,34.3289680480957,32.54384231567383,41.60120391845703,32.346153259277344,43.03154754638672
T03_social_risk_top,social_risk_top,TP_0452,TP_0425,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs_h10\Tmrt_average.tif,unknown,,open_pixels_dsm_le_0p5,2253,33.269859313964844,32.36982727050781,33.57526779174805,32.324073791503906,42.829463958740234
T03_social_risk_top,social_risk_top,TP_0452,TP_0426,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs_h10\Tmrt_average.tif,unknown,,open_pixels_dsm_le_0p5,1864,35.178287506103516,32.346343994140625,42.67818069458008,32.30568313598633,45.17886734008789
T03_social_risk_top,social_risk_top,TP_0452,TP_0449,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs_h10\Tmrt_average.tif,unknown,,open_pixels_dsm_le_0p5,2256,37.48390579223633,33.0730094909668,43.37078857421875,32.36830520629883,44.9980354309082
T03_social_risk_top,social_risk_top,TP_0452,TP_0450,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs_h10\Tmrt_average.tif,unknown,,open_pixels_dsm_le_0p5,2287,38.471160888671875,33.124122619628906,44.122528076171875,32.42420196533203,44.72298812866211
T03_social_risk_top,social_risk_top,TP_0452,TP_0451,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs_h10\Tmrt_average.tif,unknown,,open_pixels_dsm_le_0p5,2167,38.07945251464844,32.745304107666016,43.89558410644531,32.34553146362305,44.845909118652344
T03_social_risk_top,social_risk_top,TP_0452,TP_0452,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs_h10\Tmrt_average.tif,unknown,,open_pixels_dsm_le_0p5,1716,42.67892074584961,34.85391616821289,44.82231521606445,33.415069580078125,45.22140884399414
T03_social_risk_top,social_risk_top,TP_0452,TP_0453,data\solweig\v09_tiles_overhead_aware\T03_social_risk_top\solweig_outputs_h10\Tmrt_average.tif,unknown,,open_pixels_dsm_le_0p5,2030,35.158226013183594,32.76818084716797,42.359859466552734,32.35321807861328,43.63317108154297
