cell_id,cell_area_m2,overhead_area_total_m2,overhead_weighted_shade_area_m2,n_overhead_features,overhead_area_covered_walkway_m2,n_covered_walkway,overhead_area_elevated_rail_m2,n_elevated_rail,overhead_area_elevated_road_m2,n_elevated_road,overhead_area_pedestrian_bridge_m2,n_pedestrian_bridge,overhead_area_viaduct_m2,n_viaduct,overhead_fraction_total,overhead_shade_proxy,overhead_fraction_covered_walkway,overhead_fraction_elevated_rail,overhead_fraction_elevated_road,overhead_fraction_pedestrian_bridge,overhead_fraction_viaduct,pedestrian_shelter_fraction,transport_deck_fraction,overhead_confounding_flag,overhead_interpretation
TP_0523,10000.000000086402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0524,9999.99999996835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0525,9999.999999998545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0526,9999.999999958345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0527,10000.000000056752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0528,10000.00000001346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0529,10000.000000036562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0530,9999.999999849751,65.66021762727034,49.24516322045275,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.66021762727034,1.0,0.006566021762825688,0.004924516322119266,0.0,0.0,0.0,0.0,0.006566021762825688,0.0,0.006566021762825688,clean_or_minor,minor_or_none
TP_0531,10000.0000000191,217.49413672547533,166.7453716678775,2.0,0.0,0.0,0.0,0.0,0.0,0.0,72.49538247541992,1.0,144.9987542500554,1.0,0.021749413672505994,0.0166745371667559,0.0,0.0,0.0,0.007249538247528145,0.014499875424977847,0.007249538247528145,0.014499875424977847,moderate_confounding,minor_or_none
TP_0532,10000.00000004311,264.655373617589,198.49153021319177,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.655373617589,1.0,0.02646553736164481,0.019849153021233606,0.0,0.0,0.0,0.0,0.02646553736164481,0.0,0.02646553736164481,moderate_confounding,transport_deck_or_viaduct
TP_0533,9999.999999992906,250.48390582962472,187.86292937221853,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.48390582962472,1.0,0.02504839058298024,0.01878629293723518,0.0,0.0,0.0,0.0,0.02504839058298024,0.0,0.02504839058298024,moderate_confounding,transport_deck_or_viaduct
TP_0534,10000.000000157888,609.2405957064582,461.41603895790956,3.0,0.0,0.0,0.0,0.0,226.1814671931503,1.0,89.71184356131815,1.0,293.3472849519897,1.0,0.0609240595696839,0.04614160389506244,0.0,0.0,0.022618146718957916,0.00897118435599017,0.02933472849473581,0.00897118435599017,0.051952875213693725,moderate_confounding,transport_deck_or_viaduct
TP_0535,9999.999999900137,87.80998527152856,65.85748895364642,1.0,0.0,0.0,0.0,0.0,87.80998527152856,1.0,0.0,0.0,0.0,0.0,0.008780998527240545,0.006585748895430409,0.0,0.0,0.008780998527240545,0.0,0.0,0.0,0.008780998527240545,clean_or_minor,minor_or_none
TP_0536,9999.999999928332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0537,9999.999999956162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0538,10000.000000118234,3872.8432717960623,2913.968715786233,8.0,0.0,0.0,0.0,0.0,1410.6734748273748,2.0,186.72523878373062,2.0,2275.444558184957,4.0,0.3872843271750272,0.291396871575178,0.0,0.0,0.14106734748106958,0.018672523878152287,0.22754445581580532,0.018672523878152287,0.36861180329687493,major_confounding,transport_deck_or_viaduct
TP_0539,9999.999999923239,693.9442238807944,570.888826796832,5.0,307.585206070455,3.0,0.0,0.0,300.50145829698187,1.0,85.85755951335761,1.0,0.0,0.0,0.06939442238861213,0.05708888268012142,0.030758520607281608,0.0,0.030050145829928855,0.008585755951401666,0.0,0.03934427655868328,0.030050145829928855,moderate_confounding,mixed_pedestrian_and_transport_overhead
TP_0540,9999.999999946886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0541,10000.000000116597,633.2271535105883,510.3490042862126,4.0,204.42802962270844,2.0,0.0,0.0,333.510429690577,1.0,95.28869419730285,1.0,0.0,0.0,0.06332271535032051,0.051034900428026206,0.020442802962032488,0.0,0.03335104296866884,0.00952886941961918,0.0,0.029971672381651666,0.03335104296866884,moderate_confounding,mixed_pedestrian_and_transport_overhead
TP_0542,10000.000000064392,2399.21477330135,1809.762183095314,7.0,0.0,0.0,0.0,0.0,724.5772183514441,2.0,207.02206238603327,2.0,1467.615492563872,3.0,0.23992147732859007,0.18097621830836605,0.0,0.0,0.07245772183467784,0.020702206238470022,0.1467615492554422,0.020702206238470022,0.21921927109012002,major_confounding,mixed_pedestrian_and_transport_overhead
TP_0543,9999.999999870488,53.31661911406288,39.98746433554716,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.31661911406288,1.0,0.005331661911475339,0.003998746433606504,0.0,0.0,0.0,0.0,0.005331661911475339,0.0,0.005331661911475339,clean_or_minor,minor_or_none
TP_0544,9999.99999996744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0545,9999.999999985994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0546,10000.000000072396,3641.34523490426,2731.008926178195,3.0,0.0,0.0,0.0,0.0,3641.34523490426,3.0,0.0,0.0,0.0,0.0,0.3641345234877898,0.27310089261584236,0.0,0.0,0.3641345234877898,0.0,0.0,0.0,0.3641345234877898,major_confounding,transport_deck_or_viaduct
TP_0547,9999.999999954525,804.5766338495341,603.4324753871506,1.0,0.0,0.0,0.0,0.0,804.5766338495341,1.0,0.0,0.0,0.0,0.0,0.08045766338531929,0.06034324753898947,0.0,0.0,0.08045766338531929,0.0,0.0,0.0,0.08045766338531929,moderate_confounding,transport_deck_or_viaduct
TP_0548,10000.00000004893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0549,9999.999999925058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0550,9999.999999943611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0551,10000.000000036925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0552,9999.999999981264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0553,10000.00000001237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0554,10000.000000041655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0555,9999.999999995998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0556,9999.99999994834,317.2293002446146,241.52688403084161,2.0,0.0,0.0,0.0,0.0,245.13112329700135,1.0,72.09817694761323,1.0,0.0,0.0,0.03172293002462534,0.024152688403208934,0.0,0.0,0.024513112329826767,0.007209817694798568,0.0,0.007209817694798568,0.024513112329826767,moderate_confounding,transport_deck_or_viaduct
TP_0557,10000.000000117689,1283.5995646384113,973.915246260493,6.0,0.0,0.0,0.0,0.0,399.75754329252914,2.0,224.3114556336905,2.0,659.5305657121914,2.0,0.12835995646233048,0.09739152462490311,0.0,0.0,0.03997575432878244,0.022431145563105062,0.06595305657044295,0.022431145563105062,0.1059288108992254,major_confounding,mixed_pedestrian_and_transport_overhead
TP_0558,10000.000000000364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0559,9999.999999951615,43.97137070215091,38.48018141110676,2.0,36.67768922995721,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.293681472193698,1.0,0.004397137070236366,0.003848018141129295,0.0036677689230134674,0.0,0.0,0.0,0.0007293681472228988,0.0036677689230134674,0.0007293681472228988,clean_or_minor,minor_or_none
TP_0560,9999.999999981992,84.62855283429214,72.79542188988594,4.0,59.907253778606,2.0,0.0,0.0,0.0,0.0,6.758383947518881,1.0,17.962915108167252,1.0,0.008462855283444454,0.007279542189001703,0.0059907253778713875,0.0,0.0,0.0006758383947531052,0.0017962915108199599,0.0066665637726244925,0.0017962915108199599,clean_or_minor,minor_or_none
TP_0561,9999.999999937427,44.392942964831796,39.95364866834862,1.0,44.392942964831796,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004439294296510958,0.003995364866859862,0.004439294296510958,0.0,0.0,0.0,0.0,0.004439294296510958,0.0,clean_or_minor,minor_or_none
TP_0562,10000.000000102773,69.50605592291151,62.55545033062037,1.0,69.50605592291151,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006950605592219718,0.006255545032997746,0.006950605592219718,0.0,0.0,0.0,0.0,0.006950605592219718,0.0,clean_or_minor,minor_or_none
TP_0563,9999.999999988177,669.6524505553609,511.13709345477855,2.0,0.0,0.0,0.0,0.0,491.69733979020316,1.0,177.95511076515777,1.0,0.0,0.0,0.06696524505561527,0.051113709345538286,0.0,0.0,0.04916973397907845,0.01779551107653682,0.0,0.01779551107653682,0.04916973397907845,moderate_confounding,transport_deck_or_viaduct
TP_0564,10000.00000001237,1936.604327015392,1487.64145173753,5.0,73.37924254599824,1.0,0.0,0.0,1379.598682587672,2.0,483.6264018817218,2.0,0.0,0.0,0.19366043270129968,0.14876414517356898,0.007337924254590748,0.0,0.13795986825859657,0.04836264018811236,0.0,0.055700564442703104,0.13795986825859657,major_confounding,mixed_pedestrian_and_transport_overhead
TP_0565,9999.999999893771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0566,10000.000000059845,1036.8512678443492,777.6384508832618,1.0,0.0,0.0,0.0,0.0,1036.8512678443492,1.0,0.0,0.0,0.0,0.0,0.10368512678381442,0.07776384508786081,0.0,0.0,0.10368512678381442,0.0,0.0,0.0,0.10368512678381442,major_confounding,transport_deck_or_viaduct
TP_0567,10000.000000084765,2996.6964574252347,2247.522343068926,4.0,0.0,0.0,0.0,0.0,681.8415657194896,2.0,0.0,0.0,2314.854891705745,2.0,0.29966964573998334,0.2247522343049875,0.0,0.0,0.068184156571371,0.0,0.23148548916861234,0.0,0.29966964573998334,major_confounding,transport_deck_or_viaduct
TP_0568,9999.999999899956,1696.944960719391,1305.7611459049106,2.0,220.34950243578066,1.0,0.0,0.0,1476.5954582836105,1.0,0.0,0.0,0.0,0.0,0.1696944960736368,0.1305761145917974,0.022034950243798514,0.0,0.14765954582983828,0.0,0.0,0.022034950243798514,0.14765954582983828,major_confounding,mixed_pedestrian_and_transport_overhead
TP_0569,9999.999999992178,3377.287917049521,2580.576678669573,13.0,136.69049128038333,4.0,0.0,0.0,2698.4540819616395,5.0,542.1433438074981,4.0,0.0,0.0,0.3377287917052163,0.25805766786715917,0.013669049128049024,0.0,0.26984540819637504,0.05421433438079222,0.0,0.06788338350884124,0.26984540819637504,major_confounding,mixed_pedestrian_and_transport_overhead
TP_0570,10000.00000007476,2266.4571046485303,1772.3709992386985,7.0,336.4800763892163,2.0,0.0,0.0,1488.85384238095,3.0,441.1231858783641,2.0,0.0,0.0,0.22664571046315862,0.1772370999225448,0.033648007638670076,0.0,0.14888538423698192,0.044112318587506624,0.0,0.07776032622617671,0.14888538423698192,major_confounding,mixed_pedestrian_and_transport_overhead
TP_0571,10000.000000026012,4506.315903929067,3413.5899515212454,11.0,0.0,0.0,0.0,0.0,2551.6283464028456,6.0,677.060471488905,3.0,1277.627086037316,2.0,0.4506315903917345,0.34135899515123663,0.0,0.0,0.25516283463962086,0.0677060471487144,0.12776270860339928,0.0677060471487144,0.38292554324302014,major_confounding,mixed_pedestrian_and_transport_overhead
TP_0572,9999.999999911961,2046.675683251999,1578.7739580772895,13.0,194.30135382792855,3.0,0.0,0.0,1516.2501078929777,6.0,292.4398512820192,3.0,43.68437024907362,1.0,0.20466756832700178,0.1578773958091189,0.019430135382963915,0.0,0.15162501079063265,0.029243985128459382,0.004368437024945822,0.048674120511423294,0.15599344781557847,major_confounding,mixed_pedestrian_and_transport_overhead
TP_0573,10000.000000006366,101.47633887604403,91.32870498843964,3.0,101.47633887604403,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010147633887597943,0.00913287049883815,0.010147633887597943,0.0,0.0,0.0,0.0,0.010147633887597943,0.0,clean_or_minor,minor_or_none
TP_0574,9999.999999958163,165.98283114540928,124.48712335905694,2.0,0.0,0.0,0.0,0.0,165.98283114540928,2.0,0.0,0.0,0.0,0.0,0.016598283114610368,0.012448712335957774,0.0,0.0,0.016598283114610368,0.0,0.0,0.0,0.016598283114610368,clean_or_minor,minor_or_none
TP_0575,10000.00000004984,4354.587374919209,3265.9405311894066,5.0,0.0,0.0,0.0,0.0,4354.587374919209,5.0,0.0,0.0,0.0,0.0,0.43545873748975056,0.3265940531173129,0.0,0.0,0.43545873748975056,0.0,0.0,0.0,0.43545873748975056,major_confounding,transport_deck_or_viaduct
TP_0576,9999.999999930878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0577,10000.000000084401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0578,9999.99999996071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0579,10000.00000005657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0580,10000.000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0581,10000.00000002783,2374.7387497666095,1781.0540623249572,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2374.7387497666095,4.0,0.23747387497600006,0.17810540623200005,0.0,0.0,0.0,0.0,0.23747387497600006,0.0,0.23747387497600006,major_confounding,transport_deck_or_viaduct
TP_0582,10000.000000122964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0583,9999.99999986303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0584,10000.00000003165,940.7980537899057,734.2405596514091,6.0,130.95869472142556,2.0,0.0,0.0,629.875057053162,2.0,179.9643020153182,2.0,0.0,0.0,0.0940798053786928,0.07342405596490852,0.013095869472101108,0.0,0.06298750570511684,0.017996430201474862,0.0,0.03109229967357597,0.06298750570511684,moderate_confounding,mixed_pedestrian_and_transport_overhead
TP_0585,9999.999999983083,132.37331052485624,119.13597947237062,1.0,132.37331052485624,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013237331052508017,0.011913597947257215,0.013237331052508017,0.0,0.0,0.0,0.0,0.013237331052508017,0.0,clean_or_minor,minor_or_none
TP_0586,10000.000000152613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0587,9999.999999830288,1407.175786682218,1055.3818400116634,2.0,0.0,0.0,0.0,0.0,1407.175786682218,2.0,0.0,0.0,0.0,0.0,0.14071757867060994,0.10553818400295745,0.0,0.0,0.14071757867060994,0.0,0.0,0.0,0.14071757867060994,major_confounding,transport_deck_or_viaduct
TP_0588,10000.000000143518,2804.4596349058875,2103.3447261794154,2.0,0.0,0.0,0.0,0.0,2804.4596349058875,2.0,0.0,0.0,0.0,0.0,0.2804459634865638,0.21033447261492286,0.0,0.0,0.2804459634865638,0.0,0.0,0.0,0.2804459634865638,major_confounding,transport_deck_or_viaduct
TP_0589,9999.999999952524,2766.9087365475434,2075.181552410658,3.0,0.0,0.0,0.0,0.0,2555.5671759153656,2.0,0.0,0.0,211.34156063217773,1.0,0.2766908736560679,0.20751815524205097,0.0,0.0,0.25555671759274984,0.0,0.02113415606331811,0.0,0.2766908736560679,major_confounding,transport_deck_or_viaduct
TP_0590,9999.9999998985,2602.07267500145,1951.5545062510876,2.0,0.0,0.0,0.0,0.0,1401.6057660336255,1.0,0.0,0.0,1200.4669089678246,1.0,0.2602072675027861,0.19515545062708958,0.0,0.0,0.14016057660478518,0.0,0.12004669089800092,0.0,0.2602072675027861,major_confounding,transport_deck_or_viaduct
TP_0591,10000.000000072578,1302.826818486466,977.1201138648494,2.0,0.0,0.0,0.0,0.0,706.5862116234737,1.0,0.0,0.0,596.2406068629922,1.0,0.13028268184770103,0.09771201138577576,0.0,0.0,0.07065862116183454,0.0,0.05962406068586648,0.0,0.13028268184770103,major_confounding,transport_deck_or_viaduct
TP_0592,9999.99999995689,12.359776068437895,11.123798461594106,2.0,12.359776068437895,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001235977606849118,0.0011123798461642061,0.001235977606849118,0.0,0.0,0.0,0.0,0.001235977606849118,0.0,clean_or_minor,minor_or_none
TP_0593,10000.00000004984,1521.97677346749,1236.2979023070495,6.0,560.9121780089147,4.0,0.0,0.0,747.494685356676,1.0,213.5699101018992,1.0,0.0,0.0,0.15219767734599043,0.12362979023008878,0.05609121780061191,0.0,0.07474946853529504,0.021356991010083478,0.0,0.07744820881069539,0.07474946853529504,major_confounding,mixed_pedestrian_and_transport_overhead
TP_0594,9999.999999934516,147.799269437242,133.01934249351783,4.0,147.799269437242,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014779926943820985,0.013301934249438888,0.014779926943820985,0.0,0.0,0.0,0.0,0.014779926943820985,0.0,clean_or_minor,minor_or_none
TP_0595,10000.000000098771,501.20636450155257,375.9047733761644,1.0,0.0,0.0,0.0,0.0,501.20636450155257,1.0,0.0,0.0,0.0,0.0,0.05012063644966021,0.03759047733724516,0.0,0.0,0.05012063644966021,0.0,0.0,0.0,0.05012063644966021,moderate_confounding,transport_deck_or_viaduct
TP_0596,10000.000000050568,143.08706874053487,107.31530155540116,1.0,0.0,0.0,0.0,0.0,143.08706874053487,1.0,0.0,0.0,0.0,0.0,0.014308706873981131,0.01073153015548585,0.0,0.0,0.014308706873981131,0.0,0.0,0.0,0.014308706873981131,clean_or_minor,minor_or_none
TP_0597,9999.99999992906,276.5691885593137,238.1460723832397,5.0,204.79453975836276,4.0,0.0,0.0,71.77464880095096,1.0,0.0,0.0,0.0,0.0,0.02765691885612757,0.02381460723849291,0.020479453975981558,0.0,0.007177464880146013,0.0,0.0,0.020479453975981558,0.007177464880146013,moderate_confounding,pedestrian_shelter_shade
TP_0598,9999.99999995598,226.91232635407394,200.38969721829523,8.0,201.305319240629,5.0,0.0,0.0,25.4139157805364,2.0,0.1930913329085376,1.0,0.0,0.0,0.02269123263550728,0.020038969721917734,0.020130531924151512,0.0,0.002541391578064827,1.930913329093876e-05,0.0,0.020149841057442452,0.002541391578064827,moderate_confounding,pedestrian_shelter_shade
TP_0599,10000.000000057298,55.12543212524881,41.344074093936605,1.0,0.0,0.0,0.0,0.0,55.12543212524881,1.0,0.0,0.0,0.0,0.0,0.005512543212493295,0.004134407409369971,0.0,0.0,0.005512543212493295,0.0,0.0,0.0,0.005512543212493295,clean_or_minor,minor_or_none
TP_0600,9999.999999936881,1741.4798917094613,1306.2081496132896,3.0,0.0,0.0,0.0,0.0,258.9676713894087,1.0,1.9646166238720557,1.0,1480.5476036961807,1.0,0.17414798917204533,0.13062081496215341,0.0,0.0,0.025896767139104326,0.00019646166238844562,0.14805476037055257,0.00019646166238844562,0.1739515275096569,major_confounding,transport_deck_or_viaduct
TP_0601,10000.00000009295,1197.3690286490998,908.1270422198533,2.0,67.33513822018918,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1130.0338904289106,1.0,0.11973690286379703,0.09081270422114122,0.006733513821956329,0.0,0.0,0.0,0.1130033890418407,0.006733513821956329,0.1130033890418407,major_confounding,transport_deck_or_viaduct
TP_0602,9999.999999969623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0603,9999.999999921602,3423.806592040154,2603.5762105363638,4.0,0.0,0.0,714.4253301249685,1.0,2709.3812619151854,3.0,0.0,0.0,0.0,0.0,0.34238065920669963,0.26035762105567756,0.0,0.07144253301305695,0.27093812619364266,0.0,0.0,0.0,0.3423806592066996,major_confounding,transport_deck_or_viaduct
TP_0604,10000.000000013279,1826.637103797354,1369.9778278480153,3.0,0.0,0.0,0.0,0.0,1826.637103797354,3.0,0.0,0.0,0.0,0.0,0.18266371037949286,0.1369977827846196,0.0,0.0,0.18266371037949286,0.0,0.0,0.0,0.18266371037949286,major_confounding,transport_deck_or_viaduct
TP_0605,9999.999999961074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0606,10000.000000059299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0607,10000.000000009459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0608,10000.000000094951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0609,9999.999999972897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0610,10000.00000005657,1010.9083672820351,758.1812754615263,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.9083672820351,2.0,0.10109083672763164,0.07581812754572373,0.0,0.0,0.0,0.0,0.10109083672763164,0.0,0.10109083672763164,major_confounding,transport_deck_or_viaduct
TP_0611,10000.0000000804,2540.4344941026743,1905.3258705770058,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2540.4344941026743,2.0,0.25404344940822493,0.1905325870561687,0.0,0.0,0.0,0.0,0.25404344940822493,0.0,0.25404344940822493,major_confounding,transport_deck_or_viaduct
TP_0612,9999.999999825013,2465.527688160986,1849.1457661207394,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2465.527688160986,2.0,0.24655276882041297,0.1849145766153097,0.0,0.0,0.0,0.0,0.24655276882041297,0.0,0.24655276882041297,major_confounding,transport_deck_or_viaduct
TP_0613,10000.000000066757,606.1236500352495,471.274640602427,5.0,76.71355667038969,1.0,0.0,0.0,362.24087028003294,1.0,103.49739150862868,1.0,63.671831576198215,2.0,0.060612365003120325,0.04712746405992809,0.007671355666987758,0.0,0.036224087027761476,0.010349739150793777,0.006367183157577316,0.018021094817781535,0.04259127018533879,moderate_confounding,transport_deck_or_viaduct
TP_0614,9999.999999959255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0615,10000.000000125692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0616,9999.999999865395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
