feature_column,feature_group,base_feature,buffer_m,target_id,target_label,target_priority,probability_case_id,spearman_r,abs_spearman_r,n_pairwise,p_value,p_value_status,bootstrap_ci_low,bootstrap_ci_high,bootstrap_successful_iterations,screen_status,interpretation_boundary
water_fraction_50m,water,water_fraction,50,mean_context_adjusted_probability_error_obs_minus_p__current_companion_recall90,current companion recall90 probability error,secondary,current_companion_recall90,0.251790,0.251790,27,0.205169,available,0.176631,0.457180,624,weak_association,descriptive station-level screen only; no residual model and no causal correction
water_fraction_50m,water,water_fraction,50,mean_context_adjusted_probability_error_obs_minus_p__recall_first_challenger_selected_policy,recall-first challenger probability error,secondary,recall_first_challenger_selected_policy,0.251790,0.251790,27,0.205169,available,0.176658,0.500998,622,weak_association,descriptive station-level screen only; no residual model and no causal correction
green_space_fraction_50m,green,green_space_fraction,50,mean_context_adjusted_probability_error_obs_minus_p__recall_first_challenger_selected_policy,recall-first challenger probability error,secondary,recall_first_challenger_selected_policy,0.251620,0.251620,27,0.205486,available,-0.100285,0.581484,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
building_count_500m,buildings,building_count,500,mean_context_adjusted_probability_error_obs_minus_p__current_companion_best_f1,current companion probability error,secondary,current_companion_best_f1,-0.247290,0.247290,27,0.213654,available,-0.595502,0.188921,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
building_count_500m,buildings,building_count,500,mean_context_adjusted_probability_error_obs_minus_p__current_companion_recall90,current companion recall90 probability error,secondary,current_companion_recall90,-0.247290,0.247290,27,0.213654,available,-0.571876,0.161948,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
building_footprint_fraction_50m,buildings,building_footprint_fraction,50,mean_context_adjusted_probability_error_obs_minus_p__current_companion_best_f1,current companion probability error,secondary,current_companion_best_f1,-0.243824,0.243824,27,0.220351,available,-0.593838,0.166204,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
building_footprint_fraction_50m,buildings,building_footprint_fraction,50,mean_context_adjusted_probability_error_obs_minus_p__current_companion_recall90,current companion recall90 probability error,secondary,current_companion_recall90,-0.243824,0.243824,27,0.220351,available,-0.601419,0.171712,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
road_density_m_per_ha_50m,roads,road_density_m_per_ha,50,mean_context_adjusted_probability_error_obs_minus_p__current_companion_best_f1,current companion probability error,secondary,current_companion_best_f1,-0.239316,0.239316,27,0.229267,available,-0.623746,0.215030,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
road_density_m_per_ha_50m,roads,road_density_m_per_ha,50,mean_context_adjusted_probability_error_obs_minus_p__current_companion_recall90,current companion recall90 probability error,secondary,current_companion_recall90,-0.239316,0.239316,27,0.229267,available,-0.620220,0.195155,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
road_length_m_50m,roads,road_length_m,50,mean_context_adjusted_probability_error_obs_minus_p__current_companion_best_f1,current companion probability error,secondary,current_companion_best_f1,-0.239316,0.239316,27,0.229267,available,-0.592508,0.225007,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
road_length_m_50m,roads,road_length_m,50,mean_context_adjusted_probability_error_obs_minus_p__current_companion_recall90,current companion recall90 probability error,secondary,current_companion_recall90,-0.239316,0.239316,27,0.229267,available,-0.599559,0.187651,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
green_space_fraction_100m,green,green_space_fraction,100,mean_context_adjusted_probability_error_obs_minus_p__recall_first_challenger_selected_policy,recall-first challenger probability error,secondary,recall_first_challenger_selected_policy,0.235419,0.235419,27,0.237169,available,-0.131799,0.543762,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
green_space_fraction_50m,green,green_space_fraction,50,mean_context_adjusted_probability_error_obs_minus_p__current_companion_best_f1,current companion probability error,secondary,current_companion_best_f1,0.233503,0.233503,27,0.241118,available,-0.167624,0.552924,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
green_space_fraction_50m,green,green_space_fraction,50,mean_context_adjusted_probability_error_obs_minus_p__current_companion_recall90,current companion recall90 probability error,secondary,current_companion_recall90,0.233503,0.233503,27,0.241118,available,-0.142090,0.566081,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
water_fraction_500m,water,water_fraction,500,mean_context_adjusted_probability_error_obs_minus_p__recall_first_challenger_selected_policy,recall-first challenger probability error,secondary,recall_first_challenger_selected_policy,0.232738,0.232738,27,0.242708,available,-0.139049,0.574533,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
green_space_fraction_100m,green,green_space_fraction,100,mean_context_adjusted_probability_error_obs_minus_p__current_companion_best_f1,current companion probability error,secondary,current_companion_best_f1,0.229266,0.229266,27,0.250006,available,-0.137737,0.556389,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
green_space_fraction_100m,green,green_space_fraction,100,mean_context_adjusted_probability_error_obs_minus_p__current_companion_recall90,current companion recall90 probability error,secondary,current_companion_recall90,0.229266,0.229266,27,0.250006,available,-0.139670,0.547452,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
building_footprint_fraction_100m,buildings,building_footprint_fraction,100,mean_context_adjusted_probability_error_obs_minus_p__recall_first_challenger_selected_policy,recall-first challenger probability error,secondary,recall_first_challenger_selected_policy,-0.210076,0.210076,27,0.292924,available,-0.547449,0.178970,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
building_count_100m,buildings,building_count,100,mean_context_adjusted_probability_error_obs_minus_p__current_companion_best_f1,current companion probability error,secondary,current_companion_best_f1,-0.202254,0.202254,27,0.311672,available,-0.575407,0.220826,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
building_count_100m,buildings,building_count,100,mean_context_adjusted_probability_error_obs_minus_p__current_companion_recall90,current companion recall90 probability error,secondary,current_companion_recall90,-0.202254,0.202254,27,0.311672,available,-0.599320,0.250486,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
building_footprint_fraction_100m,buildings,building_footprint_fraction,100,mean_context_adjusted_probability_error_obs_minus_p__current_companion_best_f1,current companion probability error,secondary,current_companion_best_f1,-0.199389,0.199389,27,0.318720,available,-0.526136,0.198496,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
building_footprint_fraction_100m,buildings,building_footprint_fraction,100,mean_context_adjusted_probability_error_obs_minus_p__current_companion_recall90,current companion recall90 probability error,secondary,current_companion_recall90,-0.199389,0.199389,27,0.318720,available,-0.515215,0.191969,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
road_density_m_per_ha_100m,roads,road_density_m_per_ha,100,mean_context_adjusted_probability_error_obs_minus_p__current_companion_best_f1,current companion probability error,secondary,current_companion_best_f1,-0.199023,0.199023,27,0.319628,available,-0.583276,0.230504,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
road_density_m_per_ha_100m,roads,road_density_m_per_ha,100,mean_context_adjusted_probability_error_obs_minus_p__current_companion_recall90,current companion recall90 probability error,secondary,current_companion_recall90,-0.199023,0.199023,27,0.319628,available,-0.582899,0.230981,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
road_length_m_100m,roads,road_length_m,100,mean_context_adjusted_probability_error_obs_minus_p__current_companion_best_f1,current companion probability error,secondary,current_companion_best_f1,-0.199023,0.199023,27,0.319628,available,-0.579938,0.260359,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
road_length_m_100m,roads,road_length_m,100,mean_context_adjusted_probability_error_obs_minus_p__current_companion_recall90,current companion recall90 probability error,secondary,current_companion_recall90,-0.199023,0.199023,27,0.319628,available,-0.588711,0.250471,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
building_count_50m,buildings,building_count,50,mean_context_adjusted_probability_error_obs_minus_p__recall_first_challenger_selected_policy,recall-first challenger probability error,secondary,recall_first_challenger_selected_policy,-0.183745,0.183745,27,0.358916,available,-0.563819,0.247482,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
landuse_entropy_250m,landuse,landuse_entropy,250,mean_context_adjusted_probability_error_obs_minus_p__recall_first_challenger_selected_policy,recall-first challenger probability error,secondary,recall_first_challenger_selected_policy,0.182651,0.182651,27,0.361833,available,-0.271599,0.630236,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
water_fraction_500m,water,water_fraction,500,mean_context_adjusted_probability_error_obs_minus_p__current_companion_best_f1,current companion probability error,secondary,current_companion_best_f1,0.180740,0.180740,27,0.366964,available,-0.149903,0.516031,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
water_fraction_500m,water,water_fraction,500,mean_context_adjusted_probability_error_obs_minus_p__current_companion_recall90,current companion recall90 probability error,secondary,current_companion_recall90,0.180740,0.180740,27,0.366964,available,-0.227586,0.529574,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
building_count_50m,buildings,building_count,50,mean_context_adjusted_probability_error_obs_minus_p__current_companion_best_f1,current companion probability error,secondary,current_companion_best_f1,-0.169562,0.169562,27,0.397816,available,-0.566974,0.268058,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
building_count_50m,buildings,building_count,50,mean_context_adjusted_probability_error_obs_minus_p__current_companion_recall90,current companion recall90 probability error,secondary,current_companion_recall90,-0.169562,0.169562,27,0.397816,available,-0.550544,0.274515,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
building_footprint_fraction_500m,buildings,building_footprint_fraction,500,mean_context_adjusted_probability_error_obs_minus_p__recall_first_challenger_selected_policy,recall-first challenger probability error,secondary,recall_first_challenger_selected_policy,-0.169109,0.169109,27,0.399098,available,-0.511029,0.232578,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
distance_to_park_or_green_m_100m,green,distance_to_park_or_green_m,100,mean_context_adjusted_probability_error_obs_minus_p__recall_first_challenger_selected_policy,recall-first challenger probability error,secondary,recall_first_challenger_selected_policy,-0.166331,0.166331,27,0.407001,available,-0.527763,0.223473,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
distance_to_park_or_green_m_250m,green,distance_to_park_or_green_m,250,mean_context_adjusted_probability_error_obs_minus_p__recall_first_challenger_selected_policy,recall-first challenger probability error,secondary,recall_first_challenger_selected_policy,-0.166331,0.166331,27,0.407001,available,-0.499889,0.219556,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
distance_to_park_or_green_m_500m,green,distance_to_park_or_green_m,500,mean_context_adjusted_probability_error_obs_minus_p__recall_first_challenger_selected_policy,recall-first challenger probability error,secondary,recall_first_challenger_selected_policy,-0.166331,0.166331,27,0.407001,available,-0.484550,0.214986,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
distance_to_park_or_green_m_50m,green,distance_to_park_or_green_m,50,mean_context_adjusted_probability_error_obs_minus_p__recall_first_challenger_selected_policy,recall-first challenger probability error,secondary,recall_first_challenger_selected_policy,-0.166331,0.166331,27,0.407001,available,-0.502902,0.229557,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
major_road_length_m_250m,roads,major_road_length_m,250,mean_context_adjusted_probability_error_obs_minus_p__current_companion_best_f1,current companion probability error,secondary,current_companion_best_f1,-0.162030,0.162030,27,0.419407,available,-0.532812,0.285525,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
major_road_length_m_250m,roads,major_road_length_m,250,mean_context_adjusted_probability_error_obs_minus_p__current_companion_recall90,current companion recall90 probability error,secondary,current_companion_recall90,-0.162030,0.162030,27,0.419407,available,-0.553357,0.276500,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
road_density_m_per_ha_500m,roads,road_density_m_per_ha,500,mean_context_adjusted_probability_error_obs_minus_p__recall_first_challenger_selected_policy,recall-first challenger probability error,secondary,recall_first_challenger_selected_policy,-0.161783,0.161783,27,0.420127,available,-0.547333,0.241899,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
road_length_m_500m,roads,road_length_m,500,mean_context_adjusted_probability_error_obs_minus_p__recall_first_challenger_selected_policy,recall-first challenger probability error,secondary,recall_first_challenger_selected_policy,-0.161783,0.161783,27,0.420127,available,-0.535880,0.241406,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
distance_to_major_road_m_100m,roads,distance_to_major_road_m,100,mean_context_adjusted_probability_error_obs_minus_p__current_companion_best_f1,current companion probability error,secondary,current_companion_best_f1,0.159341,0.159341,27,0.427270,available,-0.267861,0.561339,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
distance_to_major_road_m_100m,roads,distance_to_major_road_m,100,mean_context_adjusted_probability_error_obs_minus_p__current_companion_recall90,current companion recall90 probability error,secondary,current_companion_recall90,0.159341,0.159341,27,0.427270,available,-0.270010,0.557102,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
distance_to_major_road_m_250m,roads,distance_to_major_road_m,250,mean_context_adjusted_probability_error_obs_minus_p__current_companion_best_f1,current companion probability error,secondary,current_companion_best_f1,0.159341,0.159341,27,0.427270,available,-0.310903,0.536342,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
distance_to_major_road_m_250m,roads,distance_to_major_road_m,250,mean_context_adjusted_probability_error_obs_minus_p__current_companion_recall90,current companion recall90 probability error,secondary,current_companion_recall90,0.159341,0.159341,27,0.427270,available,-0.254280,0.555095,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
distance_to_major_road_m_500m,roads,distance_to_major_road_m,500,mean_context_adjusted_probability_error_obs_minus_p__current_companion_best_f1,current companion probability error,secondary,current_companion_best_f1,0.159341,0.159341,27,0.427270,available,-0.267986,0.528371,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
distance_to_major_road_m_500m,roads,distance_to_major_road_m,500,mean_context_adjusted_probability_error_obs_minus_p__current_companion_recall90,current companion recall90 probability error,secondary,current_companion_recall90,0.159341,0.159341,27,0.427270,available,-0.280251,0.539064,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
distance_to_major_road_m_50m,roads,distance_to_major_road_m,50,mean_context_adjusted_probability_error_obs_minus_p__current_companion_best_f1,current companion probability error,secondary,current_companion_best_f1,0.159341,0.159341,27,0.427270,available,-0.294534,0.553604,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
distance_to_major_road_m_50m,roads,distance_to_major_road_m,50,mean_context_adjusted_probability_error_obs_minus_p__current_companion_recall90,current companion recall90 probability error,secondary,current_companion_recall90,0.159341,0.159341,27,0.427270,available,-0.272304,0.507393,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
road_density_m_per_ha_500m,roads,road_density_m_per_ha,500,mean_context_adjusted_probability_error_obs_minus_p__current_companion_best_f1,current companion probability error,secondary,current_companion_best_f1,-0.158730,0.158730,27,0.429066,available,-0.546444,0.245580,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
road_density_m_per_ha_500m,roads,road_density_m_per_ha,500,mean_context_adjusted_probability_error_obs_minus_p__current_companion_recall90,current companion recall90 probability error,secondary,current_companion_recall90,-0.158730,0.158730,27,0.429066,available,-0.565934,0.246738,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
road_length_m_500m,roads,road_length_m,500,mean_context_adjusted_probability_error_obs_minus_p__current_companion_best_f1,current companion probability error,secondary,current_companion_best_f1,-0.158730,0.158730,27,0.429066,available,-0.545307,0.279774,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
road_length_m_500m,roads,road_length_m,500,mean_context_adjusted_probability_error_obs_minus_p__current_companion_recall90,current companion recall90 probability error,secondary,current_companion_recall90,-0.158730,0.158730,27,0.429066,available,-0.545177,0.288491,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
landuse_entropy_250m,landuse,landuse_entropy,250,mean_context_adjusted_probability_error_obs_minus_p__current_companion_best_f1,current companion probability error,secondary,current_companion_best_f1,0.155773,0.155773,27,0.437824,available,-0.270080,0.558367,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
landuse_entropy_250m,landuse,landuse_entropy,250,mean_context_adjusted_probability_error_obs_minus_p__current_companion_recall90,current companion recall90 probability error,secondary,current_companion_recall90,0.155773,0.155773,27,0.437824,available,-0.289437,0.561836,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
road_density_m_per_ha_50m,roads,road_density_m_per_ha,50,mean_context_adjusted_probability_error_obs_minus_p__recall_first_challenger_selected_policy,recall-first challenger probability error,secondary,recall_first_challenger_selected_policy,-0.155067,0.155067,27,0.439928,available,-0.569834,0.289898,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
road_length_m_50m,roads,road_length_m,50,mean_context_adjusted_probability_error_obs_minus_p__recall_first_challenger_selected_policy,recall-first challenger probability error,secondary,recall_first_challenger_selected_policy,-0.155067,0.155067,27,0.439928,available,-0.577175,0.284769,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
road_density_m_per_ha_100m,roads,road_density_m_per_ha,100,mean_context_adjusted_probability_error_obs_minus_p__recall_first_challenger_selected_policy,recall-first challenger probability error,secondary,recall_first_challenger_selected_policy,-0.146520,0.146520,27,0.465839,available,-0.547984,0.329502,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
road_length_m_100m,roads,road_length_m,100,mean_context_adjusted_probability_error_obs_minus_p__recall_first_challenger_selected_policy,recall-first challenger probability error,secondary,recall_first_challenger_selected_policy,-0.146520,0.146520,27,0.465839,available,-0.551182,0.297482,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
building_footprint_fraction_500m,buildings,building_footprint_fraction,500,mean_context_adjusted_probability_error_obs_minus_p__current_companion_best_f1,current companion probability error,secondary,current_companion_best_f1,-0.145299,0.145299,27,0.469605,available,-0.475300,0.252027,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
building_footprint_fraction_500m,buildings,building_footprint_fraction,500,mean_context_adjusted_probability_error_obs_minus_p__current_companion_recall90,current companion recall90 probability error,secondary,current_companion_recall90,-0.145299,0.145299,27,0.469605,available,-0.532241,0.270409,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
major_road_length_m_100m,roads,major_road_length_m,100,mean_context_adjusted_probability_error_obs_minus_p__current_companion_best_f1,current companion probability error,secondary,current_companion_best_f1,-0.143777,0.143777,27,0.474319,available,-0.492799,0.240761,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
major_road_length_m_100m,roads,major_road_length_m,100,mean_context_adjusted_probability_error_obs_minus_p__current_companion_recall90,current companion recall90 probability error,secondary,current_companion_recall90,-0.143777,0.143777,27,0.474319,available,-0.504783,0.236689,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
distance_to_park_or_green_m_100m,green,distance_to_park_or_green_m,100,mean_context_adjusted_probability_error_obs_minus_p__current_companion_best_f1,current companion probability error,secondary,current_companion_best_f1,-0.142211,0.142211,27,0.479197,available,-0.486933,0.211934,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
distance_to_park_or_green_m_100m,green,distance_to_park_or_green_m,100,mean_context_adjusted_probability_error_obs_minus_p__current_companion_recall90,current companion recall90 probability error,secondary,current_companion_recall90,-0.142211,0.142211,27,0.479197,available,-0.508993,0.244628,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
distance_to_park_or_green_m_250m,green,distance_to_park_or_green_m,250,mean_context_adjusted_probability_error_obs_minus_p__current_companion_best_f1,current companion probability error,secondary,current_companion_best_f1,-0.142211,0.142211,27,0.479197,available,-0.488981,0.231455,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
distance_to_park_or_green_m_250m,green,distance_to_park_or_green_m,250,mean_context_adjusted_probability_error_obs_minus_p__current_companion_recall90,current companion recall90 probability error,secondary,current_companion_recall90,-0.142211,0.142211,27,0.479197,available,-0.474068,0.251319,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
distance_to_park_or_green_m_500m,green,distance_to_park_or_green_m,500,mean_context_adjusted_probability_error_obs_minus_p__current_companion_best_f1,current companion probability error,secondary,current_companion_best_f1,-0.142211,0.142211,27,0.479197,available,-0.494886,0.223944,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
distance_to_park_or_green_m_500m,green,distance_to_park_or_green_m,500,mean_context_adjusted_probability_error_obs_minus_p__current_companion_recall90,current companion recall90 probability error,secondary,current_companion_recall90,-0.142211,0.142211,27,0.479197,available,-0.475038,0.212273,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
distance_to_park_or_green_m_50m,green,distance_to_park_or_green_m,50,mean_context_adjusted_probability_error_obs_minus_p__current_companion_best_f1,current companion probability error,secondary,current_companion_best_f1,-0.142211,0.142211,27,0.479197,available,-0.487975,0.209568,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
distance_to_park_or_green_m_50m,green,distance_to_park_or_green_m,50,mean_context_adjusted_probability_error_obs_minus_p__current_companion_recall90,current companion recall90 probability error,secondary,current_companion_recall90,-0.142211,0.142211,27,0.479197,available,-0.481895,0.212246,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
landuse_entropy_100m,landuse,landuse_entropy,100,mean_context_adjusted_probability_error_obs_minus_p__recall_first_challenger_selected_policy,recall-first challenger probability error,secondary,recall_first_challenger_selected_policy,0.141878,0.141878,26,0.489335,available,-0.277887,0.550978,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
major_road_length_m_500m,roads,major_road_length_m,500,mean_context_adjusted_probability_error_obs_minus_p__current_companion_best_f1,current companion probability error,secondary,current_companion_best_f1,-0.133109,0.133109,27,0.508046,available,-0.509526,0.262165,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
major_road_length_m_500m,roads,major_road_length_m,500,mean_context_adjusted_probability_error_obs_minus_p__current_companion_recall90,current companion recall90 probability error,secondary,current_companion_recall90,-0.133109,0.133109,27,0.508046,available,-0.509355,0.284383,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
building_footprint_fraction_250m,buildings,building_footprint_fraction,250,mean_context_adjusted_probability_error_obs_minus_p__current_companion_best_f1,current companion probability error,secondary,current_companion_best_f1,-0.132479,0.132479,27,0.510076,available,-0.496318,0.273849,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
building_footprint_fraction_250m,buildings,building_footprint_fraction,250,mean_context_adjusted_probability_error_obs_minus_p__current_companion_recall90,current companion recall90 probability error,secondary,current_companion_recall90,-0.132479,0.132479,27,0.510076,available,-0.510506,0.279020,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
building_footprint_fraction_250m,buildings,building_footprint_fraction,250,mean_context_adjusted_probability_error_obs_minus_p__recall_first_challenger_selected_policy,recall-first challenger probability error,secondary,recall_first_challenger_selected_policy,-0.125763,0.125763,27,0.531937,available,-0.457281,0.242076,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
landuse_entropy_100m,landuse,landuse_entropy,100,mean_context_adjusted_probability_error_obs_minus_p__current_companion_best_f1,current companion probability error,secondary,current_companion_best_f1,0.117023,0.117023,26,0.569140,available,-0.307647,0.515846,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
landuse_entropy_100m,landuse,landuse_entropy,100,mean_context_adjusted_probability_error_obs_minus_p__current_companion_recall90,current companion recall90 probability error,secondary,current_companion_recall90,0.117023,0.117023,26,0.569140,available,-0.315164,0.509986,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
landuse_entropy_500m,landuse,landuse_entropy,500,mean_context_adjusted_probability_error_obs_minus_p__recall_first_challenger_selected_policy,recall-first challenger probability error,secondary,recall_first_challenger_selected_policy,0.112943,0.112943,27,0.574868,available,-0.326721,0.548825,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
landuse_entropy_50m,landuse,landuse_entropy,50,mean_context_adjusted_probability_error_obs_minus_p__current_companion_best_f1,current companion probability error,secondary,current_companion_best_f1,0.082704,0.082704,24,0.700834,available,-0.339015,0.517040,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
landuse_entropy_50m,landuse,landuse_entropy,50,mean_context_adjusted_probability_error_obs_minus_p__current_companion_recall90,current companion recall90 probability error,secondary,current_companion_recall90,0.082704,0.082704,24,0.700834,available,-0.332658,0.523404,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
major_road_length_m_250m,roads,major_road_length_m,250,mean_context_adjusted_probability_error_obs_minus_p__recall_first_challenger_selected_policy,recall-first challenger probability error,secondary,recall_first_challenger_selected_policy,-0.081015,0.081015,27,0.687899,available,-0.476752,0.341602,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
landuse_entropy_500m,landuse,landuse_entropy,500,mean_context_adjusted_probability_error_obs_minus_p__current_companion_best_f1,current companion probability error,secondary,current_companion_best_f1,0.074481,0.074481,27,0.711967,available,-0.329463,0.489018,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
landuse_entropy_500m,landuse,landuse_entropy,500,mean_context_adjusted_probability_error_obs_minus_p__current_companion_recall90,current companion recall90 probability error,secondary,current_companion_recall90,0.074481,0.074481,27,0.711967,available,-0.373583,0.498773,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
major_road_length_m_500m,roads,major_road_length_m,500,mean_context_adjusted_probability_error_obs_minus_p__recall_first_challenger_selected_policy,recall-first challenger probability error,secondary,recall_first_challenger_selected_policy,-0.072355,0.072355,27,0.719857,available,-0.438271,0.295115,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
major_road_length_m_50m,roads,major_road_length_m,50,mean_context_adjusted_probability_error_obs_minus_p__current_companion_best_f1,current companion probability error,secondary,current_companion_best_f1,-0.059655,0.059655,27,0.767556,available,-0.411959,0.325404,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
major_road_length_m_50m,roads,major_road_length_m,50,mean_context_adjusted_probability_error_obs_minus_p__current_companion_recall90,current companion recall90 probability error,secondary,current_companion_recall90,-0.059655,0.059655,27,0.767556,available,-0.432748,0.323921,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
green_space_fraction_250m,green,green_space_fraction,250,mean_context_adjusted_probability_error_obs_minus_p__current_companion_best_f1,current companion probability error,secondary,current_companion_best_f1,0.056951,0.056951,27,0.777828,available,-0.336514,0.418738,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
green_space_fraction_250m,green,green_space_fraction,250,mean_context_adjusted_probability_error_obs_minus_p__current_companion_recall90,current companion recall90 probability error,secondary,current_companion_recall90,0.056951,0.056951,27,0.777828,available,-0.349420,0.410281,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
landuse_entropy_50m,landuse,landuse_entropy,50,mean_context_adjusted_probability_error_obs_minus_p__recall_first_challenger_selected_policy,recall-first challenger probability error,secondary,recall_first_challenger_selected_policy,0.048321,0.048321,24,0.822587,available,-0.392155,0.517010,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
green_space_fraction_500m,green,green_space_fraction,500,mean_context_adjusted_probability_error_obs_minus_p__current_companion_best_f1,current companion probability error,secondary,current_companion_best_f1,0.045788,0.045788,27,0.820595,available,-0.331973,0.409373,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
green_space_fraction_500m,green,green_space_fraction,500,mean_context_adjusted_probability_error_obs_minus_p__current_companion_recall90,current companion recall90 probability error,secondary,current_companion_recall90,0.045788,0.045788,27,0.820595,available,-0.332846,0.391159,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
major_road_length_m_50m,roads,major_road_length_m,50,mean_context_adjusted_probability_error_obs_minus_p__recall_first_challenger_selected_policy,recall-first challenger probability error,secondary,recall_first_challenger_selected_policy,0.038194,0.038194,27,0.849984,available,-0.343726,0.416392,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
road_density_m_per_ha_250m,roads,road_density_m_per_ha,250,mean_context_adjusted_probability_error_obs_minus_p__recall_first_challenger_selected_policy,recall-first challenger probability error,secondary,recall_first_challenger_selected_policy,-0.037241,0.037241,27,0.853688,available,-0.459963,0.415953,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
