cell_id,old_valid_pixel_count,old_building_pixel_count,old_building_area_m2,old_building_density,old_open_pixel_fraction,old_dsm_mean_all_m,old_dsm_max_all_m,old_building_height_mean_m,old_building_height_max_m,old_building_height_p50_m,old_building_height_p90_m,v10_valid_pixel_count,v10_building_pixel_count,v10_building_area_m2,v10_building_density,v10_open_pixel_fraction,v10_dsm_mean_all_m,v10_dsm_max_all_m,v10_building_height_mean_m,v10_building_height_max_m,v10_building_height_p50_m,v10_building_height_p90_m,cell_area_m2,delta_building_area_m2,delta_building_density,delta_open_pixel_fraction,delta_building_height_mean_m,delta_building_height_max_m,delta_building_height_p50_m,delta_building_height_p90_m,lat,lon,land_use_hint,road_fraction,gvi_percent,tree_canopy_fraction,ndvi_mean,shade_fraction,svf,building_density,mean_building_height_m,max_building_height_m
TP_0751,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,833,3332.0,0.3331999999986787,0.6668000000000001,4.8072,15.0,14.427370948379352,15.0,15.0,15.0,10000.000000039654,3332.0,0.3331999999986787,-0.33319999999999994,14.427370948379352,15.0,15.0,15.0,1.3486282918693897,103.86252185975404,residential,0.2409324162926232,8.806963348326061,0.0,0.315710296629468,0.2425000518560409,0.6958755850791931,0.0,15.279359830196578,13.2
TP_0752,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,739,2956.0,0.29559999999805353,0.7044,4.434,15.0,15.0,15.0,15.0,15.0,10000.000000065847,2956.0,0.29559999999805353,-0.2956,15.0,15.0,15.0,15.0,1.348628280859159,103.86342042215875,residential,0.2476475372721099,8.873141305506977,0.0,0.317180917900155,0.0243885740637779,0.9459081888198853,0.0,14.967097935153047,13.2
TP_0753,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,750,3000.0,0.3000000000015825,0.7,4.5,15.0,15.0,15.0,15.0,15.0,9999.99999994725,3000.0,0.3000000000015825,-0.30000000000000004,15.0,15.0,15.0,15.0,1.3486282695151184,103.86431898455604,residential,0.2633751218214908,8.555010378403022,0.0,0.3101113417422894,0.0810365825891494,0.8913155198097229,0.0,14.72218233795465,13.2
TP_0754,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,753,3012.0,0.3012000000009314,0.6988,4.518,15.0,15.0,15.0,15.0,15.0,9999.999999969077,3012.0,0.3012000000009314,-0.3012,15.0,15.0,15.0,15.0,1.3486282578372686,103.86521754694562,residential,0.2122790626950276,8.03508874627006,0.0,0.2985575276948902,0.1118548735976219,0.8438052535057068,0.0,15.142459860928684,13.2
TP_0755,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,9,36.0,0.0035999999999857244,0.9964,0.0432,12.0,12.0,12.0,12.0,12.0,10000.000000039654,36.0,0.0035999999999857244,-0.0036000000000000476,12.0,12.0,12.0,12.0,1.3495328230740724,103.8400578003474,residential,0.2482348018797202,0.0,0.0,0.1127253354099909,0.2904457747936249,0.6601004004478455,0.0,19.32995996415245,13.2
TP_0756,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,1100,4400.0,0.44000000000305733,0.56,7.4664,24.0,16.96909090909091,24.0,18.0,24.0,9999.999999930515,4400.0,0.44000000000305733,-0.43999999999999995,16.96909090909091,24.0,18.0,24.0,1.3495328204072894,103.84095636319788,commercial,0.0322846840908755,0.0,0.0,0.0907819034026242,0.0,0.9842072129249572,0.0,19.56197795498746,19.8
TP_0757,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,875,3500.0,0.34999999999402825,0.65,4.5948,18.0,13.128,18.0,12.0,18.0,10000.000000170621,3500.0,0.34999999999402825,-0.35,13.128,18.0,12.0,18.0,1.3495328174064731,103.84185492604652,commercial,0.2433680420538304,6.180014435498676,0.0,0.2573336541221928,0.0990508720278739,0.8798964619636536,0.0,18.10188078708008,19.8
TP_0758,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,854,3416.0,0.3416000000033305,0.6584,4.2312,15.0,12.386416861826698,15.0,15.0,15.0,9999.999999902502,3416.0,0.3416000000033305,-0.3416,12.386416861826698,15.0,15.0,15.0,1.3495328140716238,103.842753488893,residential,0.3338817226306438,5.874975165012081,0.0,0.2505550036669351,0.0369708612561225,0.9417402148246764,0.0,15.962448078597731,13.2
TP_0759,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,1035,4140.0,0.4139999999999699,0.5860000000000001,6.21,15.0,15.0,15.0,15.0,15.0,10000.000000000728,4140.0,0.4139999999999699,-0.4139999999999999,15.0,15.0,15.0,15.0,1.3495328104027402,103.84365205173718,residential,0.167830234395402,5.618250720792662,0.0,0.2448500160176147,0.1163445934653282,0.8582130074501038,0.0,12.974887939464445,13.2
TP_0760,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,982,3928.0,0.3927999999987925,0.6072,5.892,15.0,15.0,15.0,15.0,15.0,10000.000000030741,3928.0,0.3927999999987925,-0.39280000000000004,15.0,15.0,15.0,15.0,1.3495328063998238,103.8445506145788,residential,0.2951637853430288,4.425198041733027,0.0,0.2183377342607339,0.0,0.9808429479599,0.0,10.186531686517032,13.2
TP_0761,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,1150,4600.0,0.45999999999771574,0.54,6.9,15.0,15.0,15.0,15.0,15.0,10000.000000049658,4600.0,0.45999999999771574,-0.45999999999999996,15.0,15.0,15.0,15.0,1.3495328020628738,103.84544917741763,residential,0.2339746752421236,4.863332383990516,0.0,0.228074052977567,0.0527680069208145,0.909338355064392,0.0,9.525171654164508,13.2
TP_0762,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,783,3132.0,0.3132000000019142,0.6868000000000001,4.698,15.0,15.0,15.0,15.0,15.0,9999.999999938882,3132.0,0.3132000000019142,-0.3131999999999999,15.0,15.0,15.0,15.0,1.3495327973918905,103.84634774025346,residential,0.2053591023825052,10.530245695884805,0.0,0.3540054599085512,0.4708658158779144,0.4601883888244629,0.0,11.569093776445587,13.2
TP_0763,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,522,2088.0,0.20879999999921,0.7912,3.132,15.0,15.0,15.0,15.0,15.0,10000.000000037835,2088.0,0.20879999999921,-0.20879999999999999,15.0,15.0,15.0,15.0,1.3495327923868736,103.84724630308608,residential,0.2831994467555748,12.203714526826538,0.0,0.3911936561517008,0.7501150369644165,0.2136554718017578,0.0,14.735340208302976,13.2
TP_0764,2500,341,1364.0,0.13639999999917876,0.8636,1.5672400205612182,18.100000381469727,11.490029476255266,18.100000381469727,15.300000190734863,18.100000381469727,2500,342,1368.0,0.13679999999917636,0.8632,1.5752400205612183,20.0,11.514912431003058,20.0,15.300000190734863,18.100000381469727,10000.000000060209,4.0,0.0003999999999975967,-0.00040000000000006697,0.024882954747791786,1.8999996185302734,0.0,0.0,1.349532787047823,103.84814486591524,commercial,0.0468572340061858,11.41259663884644,0.0,0.373613258641032,0.8036274909973145,0.1530074477195739,0.0991789829667128,16.53708436274402,26.6731035195932
TP_0765,2500,447,1788.0,0.17880000000220508,0.8212,3.7783599433898925,43.29999923706055,21.131767021196268,43.29999923706055,6.900000095367432,43.29999923706055,2500,1098,4392.0,0.43920000000541654,0.5608,8.528359943389892,43.29999923706055,19.41794158331032,43.29999923706055,20.0,43.29999923706055,9999.999999876673,2604.0,0.26040000000321145,-0.2604000000000001,-1.7138254378859479,0.0,13.099999904632568,0.0,1.3495327813747393,103.84904342874071,commercial,0.0653040097833722,3.205946066446522,0.0,0.1912432459210338,0.3179974257946014,0.5606430172920227,0.1223083540280805,15.931813841895416,28.275968934145983
TP_0766,2500,823,3292.0,0.3291999999988383,0.6708000000000001,2.722479976081848,18.0,8.26998777667633,18.0,9.699999809265137,9.699999809265137,2500,833,3332.0,0.3331999999988242,0.6668000000000001,2.800079976081848,20.0,8.403601368793062,20.0,9.699999809265137,9.699999809265137,10000.000000035288,40.0,0.003999999999985904,-0.0040000000000000036,0.13361359211673118,2.0,0.0,0.0,1.3495327753676225,103.84994199156232,commercial,0.53781548538978,0.3748911481276429,0.0,0.1283309144028365,0.0811823830008506,0.7466498613357544,0.2741348557656283,15.31542642236444,38.797545504558045
TP_0767,2500,242,968.0,0.09680000000011797,0.9032,2.767919972229004,74.0999984741211,28.594214589142602,74.0999984741211,23.700000762939453,32.099998474121094,2500,1074,4296.0,0.42960000000052356,0.5704,5.983919972229004,74.0999984741211,13.929050214685763,74.0999984741211,12.0,32.099998474121094,9999.999999987813,3328.0,0.3328000000004056,-0.3328,-14.66516437445684,0.0,-11.700000762939453,0.0,1.3495327690264722,103.8508405543798,residential,0.0017833904186387,1.0465132733043618,0.0,0.1432558505178747,0.1180741563439369,0.7343605160713196,0.0749258184201664,17.599082754552356,18.39235921651753
TP_0768,2500,622,2488.0,0.2488000000013215,0.7512,8.255279858398438,74.0999984741211,33.18038528295192,74.0999984741211,32.099998474121094,34.900001525878906,2500,622,2488.0,0.2488000000013215,0.7512,8.255279858398438,74.0999984741211,33.18038528295192,74.0999984741211,32.099998474121094,34.900001525878906,9999.999999946886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3495327623512885,103.85173911719296,residential,0.0,12.271316907448885,0.0,0.3926959312766419,0.4927909970283508,0.2737910449504852,0.2062277688591077,20.92084120558344,27.491584381936168
TP_0769,2500,754,3016.0,0.3015999999986888,0.6984,10.039759930419923,34.900001525878906,33.288328681763666,34.900001525878906,32.099998474121094,34.900001525878906,2500,784,3136.0,0.31359999999863664,0.6864,10.098559930419922,34.900001525878906,32.20204059445128,34.900001525878906,32.099998474121094,34.900001525878906,10000.000000043474,120.0,0.01199999999994783,-0.01200000000000001,-1.0862880873123828,0.0,0.0,0.0,1.3495327553420708,103.85263768000156,residential,0.0,6.992146612835826,0.0,0.2753810358407961,0.3047176897525787,0.3747389018535614,0.2509789632715608,23.53307532057165,30.59284215471916
TP_0770,2500,166,664.0,0.06640000000000845,0.9336,1.5736800506591797,23.700000762939453,23.700000762939453,23.700000762939453,23.700000762939453,23.700000762939453,2500,649,2596.0,0.2596000000000331,0.7404,5.051280050659179,23.700000762939453,19.457935480197147,23.700000762939453,18.0,23.700000762939453,9999.999999998727,1932.0,0.19320000000002463,-0.19320000000000004,-4.242065282742306,0.0,-5.700000762939453,0.0,1.3495327479988206,103.85353624280536,residential,0.2062968578417097,6.08267845132029,0.0,0.255170632251562,0.1543451100587844,0.7121965289115906,0.0591748172873308,24.67763212883436,17.300814838012023
TP_0771,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,1208,4832.0,0.4831999999989541,0.5167999999999999,5.7984,12.0,12.0,12.0,12.0,12.0,10000.000000021646,4832.0,0.4831999999989541,-0.4832000000000001,12.0,12.0,12.0,12.0,1.3495327403215365,103.85443480560416,civic_institutional,0.1264214529269329,7.42764351553719,0.0,0.2850587447897153,0.2542509138584137,0.6917492151260376,0.0,24.58686451583753,6.6
TP_0772,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,19,76.0,0.00760000000007396,0.9924,0.0912,12.0,12.0,12.0,12.0,12.0,9999.999999902684,76.0,0.00760000000007396,-0.007600000000000051,12.0,12.0,12.0,12.0,1.3495327323102195,103.85533336839772,civic_institutional,0.0,7.886044055421843,0.0,0.2952454234538187,0.1644634455442428,0.7682749032974243,0.0,23.22348342304253,6.6
TP_0773,2500,155,620.0,0.061999999999561295,0.938,3.899800094604492,62.900001525878906,62.900001525878906,62.900001525878906,62.900001525878906,62.900001525878906,2500,281,1124.0,0.11239999999920468,0.8876,4.3730000946044925,62.900001525878906,38.90569479185491,62.900001525878906,62.900001525878906,62.900001525878906,10000.000000070759,504.0,0.05039999999964338,-0.0504,-23.994306734023993,0.0,0.0,0.0,1.349532723964869,103.85623193118585,park_open_space,0.0,11.595669050173283,0.0,0.3776815344482952,0.8084455132484436,0.1612439006567001,0.0744492790846993,20.38960226078552,3.3
TP_0774,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,26,104.0,0.010400000000051833,0.9896,0.0832,8.0,8.0,8.0,8.0,8.0,9999.99999995016,104.0,0.010400000000051833,-0.010399999999999965,8.0,8.0,8.0,8.0,1.3495327152854844,103.85713049396831,transport,0.0,0.0,0.0,0.1161104826818633,0.2521914541721344,0.6922791600227356,0.0,16.988562109613277,6.6
TP_0775,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,10,40.0,0.00400000000001135,0.996,0.032,8.0,8.0,8.0,8.0,8.0,9999.999999971624,40.0,0.00400000000001135,-0.0040000000000000036,8.0,8.0,8.0,8.0,1.3495327062720677,103.85802905674484,transport,0.2860588386929136,4.883726290253733,0.0,0.2285272508945274,0.1359108686447143,0.8207033276557922,0.0,14.99899939524307,6.6
TP_0776,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,669,2676.0,0.2675999999981211,0.7323999999999999,3.2112,12.0,12.0,12.0,12.0,12.0,10000.000000070213,2676.0,0.2675999999981211,-0.26760000000000006,12.0,12.0,12.0,12.0,1.3495326969246169,103.8589276195153,civic_institutional,0.010569756415135,7.360347256899959,0.0,0.2835632723755546,0.2406709045171737,0.7000769376754761,0.0,15.950244959647533,6.6
TP_0777,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,792,3168.0,0.31679999999930847,0.6832,3.8832,15.0,12.257575757575758,15.0,12.0,12.0,10000.000000021828,3168.0,0.31679999999930847,-0.31679999999999997,12.257575757575758,15.0,12.0,12.0,1.349532687243133,103.8598261822794,civic_institutional,0.1522042463636846,11.284451735937251,0.0,0.3707655941319389,0.4889355599880218,0.467653214931488,0.0,17.45455426247082,6.6
TP_0778,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,483,1932.0,0.19320000000060797,0.8068,2.898,15.0,15.0,15.0,15.0,15.0,9999.999999968531,1932.0,0.19320000000060797,-0.19320000000000004,15.0,15.0,15.0,15.0,1.3495326772276155,103.86072474503692,residential,0.4619906573847379,4.748044801511782,0.0,0.2255121067002618,0.4290171861648559,0.4921949207782745,0.0,18.25936628381137,13.2
TP_0779,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,790,3160.0,0.3160000000026441,0.6839999999999999,4.5876,15.0,14.517721518987342,15.0,15.0,15.0,9999.999999916326,3160.0,0.3160000000026441,-0.31600000000000006,14.517721518987342,15.0,15.0,15.0,1.3495326668780654,103.86162330778768,civic_institutional,0.1270579607540242,8.307044398515213,0.0,0.3046009866336714,0.2010394483804702,0.7353699803352356,0.0,18.667272112720887,6.6
TP_0780,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,691,2764.0,0.27639999999964804,0.7236,3.9012,36.0,14.114327062228654,36.0,12.0,15.0,10000.000000012733,2764.0,0.27639999999964804,-0.2764,14.114327062228654,36.0,12.0,15.0,1.3495326561944818,103.8625218705314,civic_institutional,0.0,9.773253747938902,0.0,0.3371834166208645,0.2548052072525024,0.6912546157836914,0.0,19.0095326391932,6.6
TP_0781,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,555,2220.0,0.22199999999758518,0.778,3.582,36.0,16.135135135135137,36.0,15.0,15.0,10000.000000108776,2220.0,0.22199999999758518,-0.22199999999999998,16.135135135135137,36.0,15.0,15.0,1.3495326451768648,103.8634204332679,residential,0.0387142296264166,5.441124176865819,0.0,0.2409138705970182,0.1382388770580291,0.8233039975166321,0.0,19.07821543793496,13.2
TP_0782,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,1041,4164.0,0.4164000000005681,0.5836,5.5452,15.0,13.317002881844381,15.0,12.0,15.0,9999.999999986358,4164.0,0.4164000000005681,-0.4164,13.317002881844381,15.0,12.0,15.0,1.3495326338252145,103.86431899599695,residential,0.0078881099386637,3.289608374404361,0.0,0.1931024083200969,0.0,0.9796503186225892,0.0,19.07425126814164,13.2
TP_0783,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,473,1892.0,0.18920000000121487,0.8108,2.3424,15.0,12.380549682875264,15.0,12.0,15.0,9999.99999993579,1892.0,0.18920000000121487,-0.18920000000000003,12.380549682875264,15.0,12.0,15.0,1.3495326221395312,103.86521755871834,residential,0.1121315810821725,10.881962476011308,0.0,0.3618213883558068,0.436278373003006,0.5186893939971924,0.0,20.077473086283312,13.2
TP_0784,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,64,256.0,0.02559999999999162,0.9744,0.8208,54.0,32.0625,54.0,15.0,54.0,10000.000000003274,256.0,0.02559999999999162,-0.025599999999999956,32.0625,54.0,15.0,54.0,1.350437187504285,103.84005780283196,residential,0.2826256209723877,0.0,0.0,0.0818688869395545,0.6179177761077881,0.329095721244812,0.0,18.27936619255349,13.2
TP_0785,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,888,3552.0,0.35519999999899854,0.6448,9.6048,54.0,27.04054054054054,54.0,12.0,54.0,10000.000000028194,3552.0,0.35519999999899854,-0.35519999999999996,27.04054054054054,54.0,12.0,54.0,1.3504371848357146,103.84095636601444,commercial,0.0786529677417363,4.622925419259229,0.0,0.2227316759835384,0.2352943122386932,0.7155711650848389,0.0,18.713846662968177,19.8
TP_0786,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,981,3924.0,0.3923999999979872,0.6075999999999999,5.3436,18.0,13.617737003058105,18.0,15.0,15.0,10000.000000051296,3924.0,0.3923999999979872,-0.3924000000000001,13.617737003058105,18.0,15.0,15.0,1.3504371818328869,103.84185492919508,commercial,0.1679020098154593,1.9566005994904547,0.0,0.1634800133220101,0.0245548598468303,0.9514931440353394,0.0,18.55957998602983,19.8
TP_0787,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,667,2668.0,0.26680000000147536,0.7332000000000001,4.8104,20.0,18.02998500749625,20.0,18.0,20.0,9999.999999944703,2668.0,0.26680000000147536,-0.2667999999999999,18.02998500749625,20.0,18.0,20.0,1.3504371784958016,103.84275349237356,transport,0.3560764452987391,3.587333898747735,0.0,0.199718531083283,0.0250537171959877,0.9580292701721193,0.0,17.09297947596056,6.6
TP_0788,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,1148,4592.0,0.459200000001278,0.5408,6.948,20.0,15.130662020905923,20.0,15.0,15.0,9999.99999997217,4592.0,0.459200000001278,-0.45920000000000005,15.130662020905923,20.0,15.0,15.0,1.350437174824459,103.84365205554975,residential,0.3315371269372659,4.726049538940326,0.0,0.2250233230875628,0.022503999993205,0.9579533338546752,0.0,13.901418105609524,13.2
TP_0789,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,884,3536.0,0.35359999999753655,0.6464,5.304,15.0,15.0,15.0,15.0,15.0,10000.000000069667,3536.0,0.35359999999753655,-0.3536,15.0,15.0,15.0,15.0,1.3504371708188587,103.84455061872336,residential,0.2338507589087072,8.87444680445078,0.0,0.3172099289877951,0.3271394968032837,0.6324875950813293,0.0,10.407469800739428,13.2
TP_0790,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,809,3236.0,0.32359999999903466,0.6764,4.854,15.0,15.0,15.0,15.0,15.0,10000.000000029831,3236.0,0.32359999999903466,-0.3236,15.0,15.0,15.0,15.0,1.3504371664790016,103.8454491818942,residential,0.1530604434490937,9.161197269769634,0.0,0.3235821615504363,0.3487012088298797,0.6137827634811401,0.0,8.891417228430772,13.2
TP_0791,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,585,2340.0,0.23400000000041288,0.766,3.3668,15.0,14.388034188034188,15.0,15.0,15.0,9999.999999982356,2340.0,0.23400000000041288,-0.23399999999999999,14.388034188034188,15.0,15.0,15.0,1.350437161804887,103.84634774506203,residential,0.2518057168626513,12.669495539192791,0.0,0.4015443453153954,0.475022941827774,0.4769349694252014,0.0,10.240879543044043,13.2
TP_0792,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,719,2876.0,0.2876000000017002,0.7123999999999999,4.314,15.0,15.0,15.0,15.0,15.0,9999.999999940883,2876.0,0.2876000000017002,-0.2876000000000001,15.0,15.0,15.0,15.0,1.350437156796515,103.84724630822666,residential,0.2766977193374159,8.663048715540246,0.0,0.3125121936786721,0.4986909031867981,0.463221788406372,0.0,12.84306120395254,13.2
TP_0793,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,1156,4624.0,0.46239999999178244,0.5376000000000001,8.032,20.0,17.370242214532873,20.0,20.0,20.0,10000.000000177715,4624.0,0.46239999999178244,-0.4623999999999999,17.370242214532873,20.0,20.0,20.0,1.350437151453885,103.84814487138782,commercial,0.1510476077017424,0.7109732912763427,0.0,0.1357994064728076,0.2106286138296127,0.7298417687416077,0.0,13.7137630469423,19.8
TP_0794,2500,359,1436.0,0.14360000000223594,0.8564,2.5848,18.0,18.0,18.0,18.0,18.0,2500,1483,5932.0,0.5932000000092365,0.40680000000000005,11.2808,20.0,19.016857720836143,20.0,20.0,20.0,9999.999999844295,4496.0,0.4496000000070005,-0.4496,1.0168577208361427,2.0,2.0,2.0,1.3504371457769986,103.84904343454532,commercial,0.381042675392603,0.0,0.0,0.0964188813628172,0.1154233664274215,0.819511890411377,0.1421861715089984,11.655597599326242,29.653501685573588
TP_0795,2500,1320,5280.0,0.5279999999989531,0.472,9.442839999580384,18.0,17.884166665871938,18.0,18.0,18.0,2500,1320,5280.0,0.5279999999989531,0.472,10.490039999580384,20.0,19.867499999205272,20.0,20.0,20.0,10000.000000019827,0.0,0.0,0.0,1.9833333333333343,2.0,2.0,2.0,1.3504371397658546,103.8499419976989,commercial,0.0768618975784598,0.0,0.0,0.0620224452970364,0.2230230271816253,0.5546671152114868,0.5342622080574767,9.770878898067076,56.82437101838313
TP_0796,2500,397,1588.0,0.15879999999929809,0.8412,2.489000064277649,32.099998474121094,15.673803931219451,32.099998474121094,23.700000762939453,23.700000762939453,2500,480,1920.0,0.19199999999915132,0.808,2.8406000642776488,32.099998474121094,14.794792001446089,32.099998474121094,12.0,23.700000762939453,10000.000000044201,332.0,0.033199999999853236,-0.033199999999999896,-0.8790119297733625,0.0,-11.700000762939453,0.0,1.3504371334204532,103.8508405608484,residential,0.3793568648331775,5.925381885553023,0.0,0.2516751530122894,0.2961198687553406,0.5679498910903931,0.128216070106228,12.236135714297836,22.085373658361604
TP_0797,2500,744,2976.0,0.2976000000022465,0.7024,10.972000160217284,60.099998474121094,36.868280108257004,60.099998474121094,34.900001525878906,60.099998474121094,2500,800,3200.0,0.32000000000241563,0.6799999999999999,11.308000160217285,60.099998474121094,35.33750050067901,60.099998474121094,34.900001525878906,60.099998474121094,9999.999999924512,224.0,0.022400000000169118,-0.022400000000000087,-1.5307796075779905,0.0,0.0,0.0,1.3504371267407946,103.85173912399355,residential,0.0341173725217294,5.615993479791753,0.0,0.2447998551064834,0.3163927495479584,0.4093081951141357,0.2394113564992289,16.671910141441256,29.79120700539656
TP_0798,2500,602,2408.0,0.24079999999600532,0.7592,9.292080090332032,60.099998474121094,38.58837246815627,60.099998474121094,34.900001525878906,60.099998474121094,2500,602,2408.0,0.24079999999600532,0.7592,9.292080090332032,60.099998474121094,38.58837246815627,60.099998474121094,34.900001525878906,60.099998474121094,10000.000000165892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3504371197268783,103.85263768713416,residential,0.2714901699729565,7.99669145137711,0.0,0.2977042544750469,0.5003793835639954,0.3345855176448822,0.2066930284976306,20.05455712149236,27.5238268748858
TP_0799,2500,86,344.0,0.03440000000035041,0.9656,0.8152800262451172,23.700000762939453,23.700000762939453,23.700000762939453,23.700000762939453,23.700000762939453,2500,202,808.0,0.08080000000082306,0.9192,6.040080026245117,117.0,74.75346567135045,117.0,117.0,117.0,9999.999999898137,464.0,0.04640000000047265,-0.0464,51.053464908411,93.29999923706055,93.29999923706055,93.29999923706055,1.3504371123787051,103.85353625026995,residential,0.27177206167673,2.985758640271206,0.0,0.1863501920060268,0.5663470029830933,0.3662478625774383,0.0259813295065571,20.957648853190896,15.000506134804414
TP_0800,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,490,1960.0,0.19600000000016043,0.804,2.352,12.0,12.0,12.0,12.0,12.0,9999.999999991815,1960.0,0.19600000000016043,-0.19599999999999995,12.0,12.0,12.0,12.0,1.3504371046962744,103.85443481340076,civic_institutional,0.0,7.113002792402038,0.0,0.2780667287200453,0.3030280172824859,0.642708420753479,0.0,20.12255391760293,6.6
TP_0801,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,42,168.0,0.01679999999984201,0.9832,0.2016,12.0,12.0,12.0,12.0,12.0,10000.000000094042,168.0,0.01679999999984201,-0.016800000000000037,12.0,12.0,12.0,12.0,1.3504370966795871,103.85533337652632,civic_institutional,0.0,10.257099430680588,0.0,0.3479355429040131,0.4316223561763763,0.516547679901123,0.0,18.713571904844503,6.6
TP_0802,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.99999997035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3504370883286416,103.85623193964646,water,0.0,3.425211605519006,0.0,0.1961158134559779,0.2519229054450989,0.7023138403892517,0.0,17.091101886988177,3.3
TP_0803,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,338,1352.0,0.1352000000010747,0.8648,1.0816,8.0,8.0,8.0,8.0,8.0,9999.99999992051,1352.0,0.1352000000010747,-0.1352,8.0,8.0,8.0,8.0,1.3504370796434393,103.85713050276092,transport,0.0017854086343732,0.0,0.0,0.0870179228148252,0.0109194302931427,0.9558425545692444,0.0,15.41968060287862,6.6
TP_0804,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,402,1608.0,0.16079999999972214,0.8392,1.9296,12.0,12.0,12.0,12.0,12.0,10000.00000001728,1608.0,0.16079999999972214,-0.16080000000000005,12.0,12.0,12.0,12.0,1.3504370706239794,103.85802906586946,transport,0.2959202206081086,8.641776734600091,0.0,0.3120394829911131,0.1573617160320282,0.7875661849975586,0.0,14.791476771475589,6.6
TP_0805,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,1553,6212.0,0.6212000000022486,0.3788,7.4544,12.0,12.0,12.0,12.0,12.0,9999.999999963802,6212.0,0.6212000000022486,-0.6212,12.0,12.0,12.0,12.0,1.3504370612702632,103.8589276289719,civic_institutional,0.0337807265319859,0.0,0.0,0.1033850563510432,0.1376291513442993,0.7915006875991821,0.0,16.238546413568148,6.6
TP_0806,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,49,196.0,0.019599999999747583,0.9804,0.2352,12.0,12.0,12.0,12.0,12.0,10000.000000128784,196.0,0.019599999999747583,-0.01959999999999995,12.0,12.0,12.0,12.0,1.350437051582289,103.859826192068,residential,0.1253050858153132,15.6667439434334,0.0,0.4353157134305217,0.9369093775749208,0.0603192746639251,0.0,17.86649994227236,13.2
