cell_id,n_total_pixels_v10,n_building_pixels_v10,n_open_pixels_v10,building_pixel_fraction_v10,open_pixel_fraction_v10,building_area_m2_v10,dsm_building_height_mean_m_v10,dsm_building_height_p50_m_v10,dsm_building_height_p90_m_v10,dsm_building_height_max_m_v10,svf_umep_mean_open_v10,svf_umep_p10_open_v10,svf_umep_p90_open_v10,svf_umep_mean_all_v10,shade_fraction_umep_0800_open_v10,shade_fraction_umep_0900_open_v10,shade_fraction_umep_1000_open_v10,shade_fraction_umep_1100_open_v10,shade_fraction_umep_1200_open_v10,shade_fraction_umep_1300_open_v10,shade_fraction_umep_1400_open_v10,shade_fraction_umep_1500_open_v10,shade_fraction_umep_1600_open_v10,shade_fraction_umep_1700_open_v10,shade_fraction_umep_1800_open_v10,shade_fraction_umep_1900_open_v10,shade_fraction_umep_10_16_open_v10,shade_fraction_umep_13_15_open_v10,shade_fraction_umep_peak_open_v10,umep_morphology_version,umep_includes_vegetation,veg_transmissivity_pct,veg_trunk_zone_pct,umep_shadow_date,shade_interpretation
TP_0180,2652,341,2311,0.12858220211161386,0.8714177978883861,1364.0,22.11114459443302,34.900001525878906,34.900001525878906,34.900001525878906,0.05302193682794358,0.015953782573342325,0.05606984123587622,0.12617425151541828,0.934227607096495,0.9255733448723497,0.898745131977499,0.8766767633059281,0.87321505841627,0.8615318044136737,0.8658589355257464,0.8658589355257464,0.8736477715274773,0.8771094764171354,0.889225443530939,0.934227607096495,0.8736477715274773,0.8644165584883888,0.934227607096495,v10_reviewed_dsm_with_veg,True,3,25,20260320,zero_is_shade
TP_0181,2601,276,2325,0.1061130334486736,0.8938869665513264,1104.0,34.900001525878906,34.900001525878906,34.900001525878906,34.900001525878906,0.04329626752221086,0.014365998655557632,0.058622289448976544,0.14554711739644408,0.9565591397849462,0.9449462365591398,0.9329032258064516,0.9208602150537635,0.901505376344086,0.8834408602150537,0.8980645161290323,0.9040860215053763,0.916989247311828,0.9380645161290323,0.9561290322580646,0.9565591397849462,0.9082642089093703,0.8951971326164875,0.9565591397849462,v10_reviewed_dsm_with_veg,True,3,25,20260320,zero_is_shade
TP_0182,2652,10,2642,0.003770739064856712,0.9962292609351433,40.0,3.0,3.0,3.0,3.0,0.3695650955714495,0.026578683964908124,0.847885012626648,0.3682022599078715,0.8561695685087055,0.6896290688872067,0.5598031794095383,0.5264950794852384,0.5211960635881908,0.5211960635881908,0.5253595760787282,0.5253595760787282,0.5499621498864496,0.6116578349735049,0.7630582891748675,0.9424678274034822,0.5327673840164378,0.5239717385818824,0.9424678274034822,v10_reviewed_dsm_with_veg,True,3,25,20260320,zero_is_shade
TP_0183,2601,427,2174,0.16416762783544792,0.8358323721645521,1708.0,13.600000162593654,15.300000190734863,15.300000190734863,15.300000190734863,0.24753221590925517,0.026045648008584978,0.6973442673683167,0.3400317353382707,0.8863845446182153,0.8242870285188593,0.7727690892364305,0.6830726770929163,0.593836246550138,0.5809567617295308,0.6140754369825207,0.6241950321987121,0.6743330266789328,0.7516099356025759,0.8643054277828887,0.953541858325667,0.6490340386384544,0.6064090769702545,0.953541858325667,v10_reviewed_dsm_with_veg,True,3,25,20260320,zero_is_shade
TP_0184,2601,576,2025,0.22145328719723184,0.7785467128027682,2304.0,67.11163196464379,94.0,94.0,94.0,0.3220652601315704,0.019925159960985185,0.678595244884491,0.4064181480780244,0.7358024691358025,0.6207407407407407,0.6009876543209877,0.5723456790123457,0.5264197530864198,0.4720987654320988,0.4760493827160494,0.4849382716049383,0.5116049382716049,0.5698765432098766,0.7007407407407408,0.9501234567901234,0.5206349206349207,0.4776954732510288,0.9501234567901234,v10_reviewed_dsm_with_veg,True,3,25,20260320,zero_is_shade
TP_0185,2601,790,1811,0.3037293348712034,0.6962706651287967,3160.0,43.079620249060135,20.0,94.0,94.0,0.49743329088219945,0.05970384404063229,0.7159588634967804,0.630222087945789,0.635008282716731,0.4003313086692435,0.29265599116510216,0.21811154058531199,0.176697956929873,0.14743235781336278,0.2098288238542242,0.3086692435118719,0.35726118166758697,0.3992269464384318,0.5289895085588073,0.9442297073440088,0.24437958507533325,0.22197680839315295,0.9442297073440088,v10_reviewed_dsm_with_veg,True,3,25,20260320,zero_is_shade
TP_0186,2601,477,2124,0.18339100346020762,0.8166089965397924,1908.0,9.598113237936792,6.900000095367432,20.0,20.0,0.5229851193099964,0.02792842872440815,0.8528830528259277,0.5971496096387505,0.7810734463276836,0.5178907721280602,0.3879472693032015,0.3347457627118644,0.3182674199623352,0.3036723163841808,0.3074387947269303,0.3432203389830508,0.4016007532956685,0.6572504708097928,0.7250470809792844,0.9524482109227872,0.3424132364810331,0.31811048336472064,0.9524482109227872,v10_reviewed_dsm_with_veg,True,3,25,20260320,zero_is_shade
TP_0187,2601,591,2010,0.22722029988465975,0.7727797001153403,2364.0,18.995432122709786,6.900000095367432,71.30000305175781,71.30000305175781,0.23948829173563646,0.025047626718878745,0.6096491694450379,0.39448844859711824,0.9019900497512437,0.8124378109452737,0.7845771144278607,0.7467661691542289,0.6671641791044776,0.5875621890547263,0.5800995024875621,0.5925373134328358,0.6124378109452736,0.6333333333333333,0.854726368159204,0.9497512437810945,0.6530206112295665,0.5867330016583748,0.9497512437810945,v10_reviewed_dsm_with_veg,True,3,25,20260320,zero_is_shade
TP_0188,2601,241,2360,0.09265667051134178,0.9073433294886583,964.0,41.65311289427191,30.0,71.30000305175781,71.30000305175781,0.3288686803124446,0.022582661360502243,0.7922913432121277,0.39177676033377645,0.6491525423728813,0.6211864406779661,0.6084745762711864,0.5771186440677966,0.5449152542372881,0.5186440677966102,0.5567796610169492,0.5588983050847458,0.6309322033898305,0.7177966101694915,0.8296610169491525,0.9525423728813559,0.5708232445520581,0.5447740112994351,0.9525423728813559,v10_reviewed_dsm_with_veg,True,3,25,20260320,zero_is_shade
TP_0189,2652,484,2168,0.18250377073906485,0.8174962292609351,1936.0,29.473140495867767,30.0,30.0,30.0,0.6045309685675117,0.03263082355260849,0.8686841726303101,0.6777381389118731,0.5539667896678967,0.3284132841328413,0.27260147601476015,0.2338560885608856,0.20756457564575645,0.1688191881918819,0.20894833948339483,0.2555350553505535,0.28182656826568264,0.3440959409594096,0.5129151291512916,0.9298892988929889,0.23273589878755932,0.2111008610086101,0.9298892988929889,v10_reviewed_dsm_with_veg,True,3,25,20260320,zero_is_shade
TP_0190,2550,277,2273,0.10862745098039216,0.8913725490196078,1108.0,15.0,15.0,15.0,15.0,0.31715991443632235,0.02830789051949978,0.7727684140205383,0.3883101586408913,0.9538055433347998,0.7892652881654202,0.677078750549934,0.603607567091949,0.5886493620765508,0.5886493620765508,0.5560932688077431,0.5666520017597888,0.5974483062032556,0.6445226572811262,0.7897052353717554,0.978002639683238,0.5968826597951102,0.5704648775480275,0.978002639683238,v10_reviewed_dsm_with_veg,True,3,25,20260320,zero_is_shade
TP_0191,2550,0,2550,0.0,1.0,0.0,,,,,0.10250081826597453,0.02753809094429016,0.4165954083204268,0.10250081826597453,0.9803921568627451,0.9352941176470588,0.8992156862745098,0.8772549019607843,0.8701960784313726,0.8701960784313726,0.8713725490196078,0.8713725490196078,0.8909803921568628,0.9258823529411765,0.9686274509803922,0.9803921568627451,0.8786554621848738,0.8709803921568628,0.9803921568627451,v10_reviewed_dsm_with_veg,True,3,25,20260320,zero_is_shade
TP_0192,2600,458,2142,0.17615384615384616,0.8238461538461539,1832.0,29.48340631676553,26.5,37.70000076293945,37.70000076293945,0.3555606393477388,0.025716572999954224,0.591708779335022,0.463901429452002,0.8557422969187675,0.8221288515406162,0.6802054154995332,0.5219421101774043,0.3949579831932773,0.2796451914098973,0.353874883286648,0.42203548085901027,0.5527544351073763,0.7927170868347339,0.9528478057889822,0.9533146591970122,0.4579164999333067,0.35185185185185186,0.9533146591970122,v10_reviewed_dsm_with_veg,True,3,25,20260320,zero_is_shade
TP_0193,2550,1035,1515,0.40588235294117647,0.5941176470588235,4140.0,29.465024522422016,26.5,37.70000076293945,37.70000076293945,0.29676062234903056,0.16810400784015656,0.42146838307380685,0.5541937089327723,0.9392739273927393,0.7577557755775578,0.5927392739273928,0.4402640264026403,0.26534653465346536,0.09108910891089109,0.19933993399339933,0.37557755775577556,0.45544554455445546,0.5287128712871287,0.7986798679867987,0.966996699669967,0.34568599717114573,0.222002200220022,0.966996699669967,v10_reviewed_dsm_with_veg,True,3,25,20260320,zero_is_shade
TP_0194,2652,839,1813,0.3163650075414781,0.6836349924585219,3356.0,19.658522050059595,26.5,26.5,26.5,0.34982853310607703,0.01864543743431568,0.5468084216117859,0.5393516735136509,0.9161610590182019,0.7225592939878654,0.5427468284611142,0.41423055708769996,0.3088803088803089,0.1908439051296194,0.2228350799779371,0.3154991726420298,0.44070601213458355,0.6183121897407612,0.821842250413679,0.9161610590182019,0.34796312347332753,0.2430593859165288,0.9161610590182019,v10_reviewed_dsm_with_veg,True,3,25,20260320,zero_is_shade
TP_0195,2550,1103,1447,0.43254901960784314,0.5674509803921569,4412.0,24.98957436147432,26.5,37.70000076293945,37.70000076293945,0.32830745574292236,0.0926998570561409,0.47084971070289616,0.577515241548419,0.9288182446440912,0.9053213545266068,0.6883206634416034,0.47131997235659984,0.27712508638562544,0.08984105044920525,0.23151347615756737,0.44367657221838286,0.5742916378714582,0.7242570836212854,0.9315825846579129,0.9654457498272287,0.39658406555434894,0.2550103662750518,0.9654457498272287,v10_reviewed_dsm_with_veg,True,3,25,20260320,zero_is_shade
TP_0196,2601,1116,1485,0.4290657439446367,0.5709342560553633,4464.0,33.23270678434748,9.699999809265137,71.30000305175781,104.0,0.3863654888256566,0.2734349250793457,0.5261819958686829,0.5490529158517718,0.44107744107744107,0.3164983164983165,0.3245791245791246,0.27205387205387205,0.19393939393939394,0.03838383838383838,0.08215488215488216,0.14006734006734006,0.20606060606060606,0.31717171717171716,0.6848484848484848,0.931986531986532,0.1796055796055796,0.08686868686868687,0.931986531986532,v10_reviewed_dsm_with_veg,True,3,25,20260320,zero_is_shade
TP_0197,2652,787,1865,0.29675716440422323,0.7032428355957768,3148.0,31.316391631033095,15.0,104.0,104.0,0.548882456241916,0.3449723064899445,0.7697870850563049,0.6491521425180137,0.8520107238605898,0.45415549597855226,0.257372654155496,0.13780160857908846,0.08418230563002681,0.04450402144772118,0.16246648793565685,0.328686327077748,0.41447721179624664,0.45898123324396783,0.4873994638069705,0.9184986595174263,0.20421294523171202,0.17855227882037536,0.9184986595174263,v10_reviewed_dsm_with_veg,True,3,25,20260320,zero_is_shade
TP_0198,2652,41,2611,0.01546003016591252,0.9845399698340875,164.0,15.0,15.0,15.0,15.0,0.19731369115042585,0.027323972433805466,0.6918750286102295,0.20829402502551675,0.939869781692838,0.8203753351206434,0.7809268479509767,0.7265415549597856,0.702029873611643,0.702029873611643,0.6855610877058598,0.6962849482956721,0.723094599770203,0.8567598621217924,0.8854844887016469,0.9417847567981616,0.7166383979865404,0.6946253032043916,0.9417847567981616,v10_reviewed_dsm_with_veg,True,3,25,20260320,zero_is_shade
TP_0199,2652,0,2652,0.0,1.0,0.0,,,,,0.05803295157700777,0.0281600970774889,0.034981252998113575,0.05803295157700777,0.9079939668174962,0.9170437405731523,0.9068627450980392,0.8955505279034691,0.8940422322775264,0.8940422322775264,0.9076168929110106,0.9076168929110106,0.9279788838612368,0.9392911010558069,0.942684766214178,0.942684766214178,0.9048157724628314,0.9030920060331825,0.942684766214178,v10_reviewed_dsm_with_veg,True,3,25,20260320,zero_is_shade
TP_0200,2704,0,2704,0.0,1.0,0.0,,,,,0.8103071823693812,0.2834194898605347,0.9603748321533203,0.8103071823693812,0.3025147928994083,0.17640532544378698,0.1320266272189349,0.10983727810650888,0.10798816568047337,0.10798816568047337,0.1275887573964497,0.1275887573964497,0.15791420118343194,0.23668639053254437,0.4415680473372781,0.9245562130177515,0.12441885038038883,0.12105522682445759,0.9245562130177515,v10_reviewed_dsm_with_veg,True,3,25,20260320,zero_is_shade
TP_0201,2601,70,2531,0.02691272587466359,0.9730872741253364,280.0,12.0,12.0,12.0,12.0,0.8487644002454762,0.5834578216075897,0.9656240999698639,0.8526352351844311,0.5274595021730542,0.22086131963650732,0.13709996048992493,0.10470169893322798,0.08968787040695378,0.08336625839589096,0.07151323587514816,0.07151323587514816,0.075069142631371,0.1050967996839194,0.1774002370604504,0.9600948241801659,0.09042162894395213,0.07546424338206242,0.9600948241801659,v10_reviewed_dsm_with_veg,True,3,25,20260320,zero_is_shade
TP_0202,2652,172,2480,0.06485671191553545,0.9351432880844646,688.0,12.0,12.0,12.0,12.0,0.4172531898514307,0.027652957662940025,0.8921774566173555,0.45539501329660415,0.8733870967741936,0.644758064516129,0.5532258064516129,0.5012096774193548,0.4842741935483871,0.4782258064516129,0.482258064516129,0.4907258064516129,0.5116935483870968,0.575,0.7536290322580645,0.9387096774193548,0.5002304147465437,0.4837365591397849,0.9387096774193548,v10_reviewed_dsm_with_veg,True,3,25,20260320,zero_is_shade
TP_0203,2550,762,1788,0.2988235294117647,0.7011764705882353,3048.0,12.0,12.0,12.0,12.0,0.6303572672444971,0.05030287615954884,0.9117096066474915,0.696337925625965,0.37024608501118567,0.31711409395973156,0.25559284116331094,0.19910514541387025,0.14261744966442952,0.11129753914988814,0.1767337807606264,0.2611856823266219,0.3495525727069351,0.4893736017897092,0.7583892617449665,0.9720357941834452,0.21372643016938317,0.18307233407904552,0.9720357941834452,v10_reviewed_dsm_with_veg,True,3,25,20260320,zero_is_shade
TP_0204,2704,497,2207,0.183801775147929,0.816198224852071,1988.0,9.55533199195171,9.0,9.0,15.0,0.5471536729008674,0.026062771677970886,0.8907597422599792,0.5654838325440884,0.6814680561848664,0.4526506570004531,0.3688264612596285,0.3198912550974173,0.298142274580879,0.28953330312641595,0.2945174444947893,0.32170367014046214,0.3534209333937472,0.4272768463978251,0.6270956048935206,0.9075668328047123,0.3208621917276199,0.30191813925388916,0.9075668328047123,v10_reviewed_dsm_with_veg,True,3,25,20260320,zero_is_shade
TP_0205,2652,849,1803,0.3201357466063348,0.6798642533936652,3396.0,14.434628975265017,15.0,15.0,15.0,0.3942772366968449,0.018974021077156067,0.8456367254257202,0.5187552525997162,0.915696062118691,0.7337770382695508,0.5956738768718802,0.44980587909040487,0.37992235163616195,0.3227953410981697,0.324459234608985,0.3882418191902385,0.46589018302828616,0.5341098169717138,0.5978924015529673,0.915696062118691,0.4181126693605895,0.34516546496579775,0.915696062118691,v10_reviewed_dsm_with_veg,True,3,25,20260320,zero_is_shade
TP_0206,2704,652,2052,0.2411242603550296,0.7588757396449705,2608.0,10.973926380368098,10.0,15.0,15.0,0.07057081182886447,0.019969375617802144,0.27734856605529773,0.22842048001214862,0.898635477582846,0.8737816764132553,0.8533138401559455,0.8226120857699805,0.8045808966861598,0.7943469785575049,0.8021442495126706,0.8172514619883041,0.8460038986354775,0.8776803118908382,0.8971734892787524,0.9005847953216374,0.8200362016151491,0.80458089668616,0.9005847953216374,v10_reviewed_dsm_with_veg,True,3,25,20260320,zero_is_shade
TP_0207,2652,1098,1554,0.41402714932126694,0.5859728506787331,4392.0,10.568306010928962,10.0,12.0,15.0,0.6449680375333838,0.38667954206466676,0.9014591574668884,0.7560673545472324,0.9021879021879022,0.3712998712998713,0.18018018018018017,0.10424710424710425,0.04182754182754183,0.007722007722007722,0.06177606177606178,0.12033462033462033,0.21814671814671815,0.36229086229086227,0.6280566280566281,0.9021879021879022,0.10489060489060488,0.06327756327756327,0.9021879021879022,v10_reviewed_dsm_with_veg,True,3,25,20260320,zero_is_shade
TP_0208,2652,487,2165,0.18363499245852188,0.8163650075414781,1948.0,24.674128209296192,34.900001525878906,34.900001525878906,34.900001525878906,0.5452463524337438,0.0394163578748703,0.8661324739456177,0.6238183762252331,0.9265588914549654,0.7066974595842956,0.5260969976905312,0.3505773672055427,0.2369515011547344,0.15473441108545036,0.18937644341801385,0.24942263279445728,0.3233256351039261,0.39399538106235565,0.5094688221709007,0.9297921478060046,0.2900692840646651,0.19784449576597385,0.9297921478060046,v10_reviewed_dsm_with_veg,True,3,25,20260320,zero_is_shade
TP_0209,2652,336,2316,0.12669683257918551,0.8733031674208145,1344.0,34.41517818541754,32.099998474121094,51.70000076293945,51.70000076293945,0.08654464310028223,0.019462536089122295,0.30770759582519536,0.20000551615729928,0.9343696027633851,0.9227115716753023,0.9145077720207254,0.8618307426597582,0.8100172711571675,0.7707253886010362,0.7802245250431779,0.822538860103627,0.8687392055267703,0.9067357512953368,0.9166666666666666,0.9343696027633851,0.8326548235874662,0.7911629245826136,0.9343696027633851,v10_reviewed_dsm_with_veg,True,3,25,20260320,zero_is_shade
TP_0210,2600,895,1705,0.34423076923076923,0.6557692307692308,3580.0,45.56502808086033,32.099998474121094,85.30000305175781,85.30000305175781,0.1626960968355013,0.018927037343382837,0.2988051176071167,0.4215626179967076,0.9413489736070382,0.8791788856304985,0.7695014662756599,0.6656891495601173,0.5483870967741935,0.40527859237536656,0.49032258064516127,0.5683284457478006,0.6709677419354839,0.8029325513196481,0.9219941348973607,0.9413489736070382,0.588353581901969,0.4879765395894428,0.9413489736070382,v10_reviewed_dsm_with_veg,True,3,25,20260320,zero_is_shade
TP_0211,2652,298,2354,0.11236802413273002,0.8876319758672699,1192.0,30.29295181428026,32.099998474121094,32.099998474121094,85.30000305175781,0.13407058978252803,0.01913774088025093,0.43972697854042053,0.21822385846022516,0.935429056924384,0.9269328802039083,0.8848768054375531,0.8147833474936279,0.7493627867459643,0.6720475785896347,0.7429906542056075,0.7905692438402718,0.8504672897196262,0.9014443500424809,0.933305012744265,0.935429056924384,0.7864425294331837,0.735202492211838,0.935429056924384,v10_reviewed_dsm_with_veg,True,3,25,20260320,zero_is_shade
TP_0212,2704,2300,404,0.8505917159763313,0.14940828402366865,9200.0,15.36947844878487,15.300000190734863,15.300000190734863,20.0,0.43581435293890536,0.2592000916600228,0.6288163602352143,0.8662207631118596,0.49504950495049505,0.1806930693069307,0.15841584158415842,0.1311881188118812,0.09900990099009901,0.007425742574257425,0.08415841584158416,0.16831683168316833,0.35148514851485146,0.48267326732673266,0.49504950495049505,0.49504950495049505,0.14285714285714285,0.08663366336633664,0.49504950495049505,v10_reviewed_dsm_with_veg,True,3,25,20260320,zero_is_shade
TP_0213,2652,1641,1011,0.6187782805429864,0.38122171945701355,6564.0,17.812187742852785,15.300000190734863,26.5,26.5,0.45102657341290964,0.2872716367244721,0.6496848464012146,0.678196023529768,0.39861523244312563,0.2858555885262117,0.18100890207715134,0.09297725024727992,0.04945598417408507,0.004945598417408506,0.016815034619188922,0.04945598417408507,0.09891196834817013,0.2205736894164194,0.5885262116716122,0.8496538081107814,0.0705101031510527,0.02373887240356083,0.8496538081107814,v10_reviewed_dsm_with_veg,True,3,25,20260320,zero_is_shade
TP_0214,2550,977,1573,0.38313725490196077,0.6168627450980392,3908.0,16.010235359871277,15.0,26.5,94.0,0.3786205799622768,0.023954343050718307,0.6703595876693725,0.5479952084042132,0.9027336300063573,0.6223776223776224,0.452638270820089,0.3731722822631914,0.33884297520661155,0.32803560076287347,0.33630006357279085,0.40368722186904005,0.4831532104259377,0.5880483153210426,0.6687857596948507,0.9682136045772409,0.3879756607029335,0.35600762873490144,0.9682136045772409,v10_reviewed_dsm_with_veg,True,3,25,20260320,zero_is_shade
TP_0215,2704,1008,1696,0.3727810650887574,0.6272189349112426,4032.0,11.53888882341839,12.5,12.5,12.5,0.5223772667476972,0.19075172543525695,0.713507890701294,0.6903964368026704,0.8066037735849056,0.6892688679245284,0.4982311320754717,0.3579009433962264,0.21875,0.07547169811320754,0.18337264150943397,0.3425707547169811,0.5194575471698113,0.7163915094339622,0.8337264150943396,0.8797169811320755,0.3136792452830189,0.20047169811320753,0.8797169811320755,v10_reviewed_dsm_with_veg,True,3,25,20260320,zero_is_shade
TP_0216,2704,319,2385,0.1179733727810651,0.8820266272189349,1276.0,17.847649362019986,12.0,71.30000305175781,71.30000305175781,0.4901314541387488,0.021690232679247856,0.8990244269371033,0.4935666065324098,0.7970649895178197,0.569811320754717,0.4947589098532495,0.4339622641509434,0.40838574423480084,0.39622641509433965,0.36981132075471695,0.36855345911949683,0.37777777777777777,0.45157232704402517,0.6775681341719078,0.9144654088050315,0.407067984426475,0.37819706498951783,0.9144654088050315,v10_reviewed_dsm_with_veg,True,3,25,20260320,zero_is_shade
TP_0217,2652,673,1979,0.2537707390648567,0.7462292609351433,2692.0,25.60029717682021,30.0,30.0,30.0,0.43055231101682473,0.02328534908592701,0.7580766201019288,0.5560599239494651,0.9231935320869126,0.7766548762001011,0.5987872662961091,0.45831227892875187,0.358767054067711,0.2769075290550783,0.3173319858514401,0.3309752400202122,0.37493683678625567,0.4689236988377969,0.6988377968671046,0.9231935320869126,0.3880025987150798,0.3084049183089102,0.9231935320869126,v10_reviewed_dsm_with_veg,True,3,25,20260320,zero_is_shade
TP_0218,2704,1515,1189,0.5602810650887574,0.4397189349112426,6060.0,29.861386138613863,30.0,30.0,30.0,0.4839972080123909,0.3032715380191803,0.6704294204711914,0.7871984429046511,0.8284272497897393,0.5777964676198486,0.36248948696383515,0.2001682085786375,0.12026913372582002,0.061396131202691336,0.1774600504625736,0.3313708999158957,0.5290159798149706,0.5946173254835997,0.6854499579478553,0.8284272497897393,0.2545956986663463,0.1900756938603869,0.8284272497897393,v10_reviewed_dsm_with_veg,True,3,25,20260320,zero_is_shade
TP_0219,2652,1081,1571,0.40761689291101055,0.5923831070889894,4324.0,15.531267298469931,15.0,15.0,32.099998474121094,0.42769268758652745,0.027416979894042015,0.7807852387428283,0.6549735738560557,0.893698281349459,0.7511139401654997,0.4283895607893062,0.3405474220241884,0.2991725015913431,0.2501591343093571,0.2609802673456397,0.3450031826861871,0.4474856779121579,0.6078930617441121,0.7975811584977721,0.9032463399108848,0.3388196780940257,0.2853808614470613,0.9032463399108848,v10_reviewed_dsm_with_veg,True,3,25,20260320,zero_is_shade
TP_0220,2704,0,2704,0.0,1.0,0.0,,,,,0.059404912810772655,0.024208617955446245,0.02832721918821335,0.059404912810772655,0.9245562130177515,0.9178994082840237,0.9012573964497042,0.8901627218934911,0.8890532544378699,0.8890532544378699,0.871301775147929,0.871301775147929,0.8820266272189349,0.8849852071005917,0.8938609467455622,0.9245562130177515,0.8848795435333897,0.8772189349112426,0.9245562130177515,v10_reviewed_dsm_with_veg,True,3,25,20260320,zero_is_shade
TP_0221,2704,138,2566,0.05103550295857988,0.9489644970414202,552.0,102.0999984741211,102.0999984741211,102.0999984741211,102.0999984741211,0.054528024528257606,0.020026933029294015,0.14427153170108822,0.10671807757429778,0.9197194076383476,0.8830865159781761,0.8702260327357755,0.8561964146531567,0.8550272798129385,0.8398285268901013,0.8507404520654716,0.8487918939984411,0.8554169914263445,0.8768511301636789,0.8943881527669525,0.9204988308651598,0.8537467987974612,0.8464536243180047,0.9204988308651598,v10_reviewed_dsm_with_veg,True,3,25,20260320,zero_is_shade
TP_0222,2652,482,2170,0.1817496229260935,0.8182503770739065,1928.0,30.279044709264983,32.099998474121094,37.70000076293945,37.70000076293945,0.13321264974894767,0.017821677029132843,0.41250768303871155,0.2853815960340202,0.9299539170506912,0.7792626728110599,0.7488479262672811,0.7129032258064516,0.6631336405529954,0.6230414746543779,0.6543778801843319,0.6576036866359447,0.6940092165898617,0.7474654377880184,0.8474654377880184,0.9299539170506912,0.6791310072416064,0.6450076804915514,0.9299539170506912,v10_reviewed_dsm_with_veg,True,3,25,20260320,zero_is_shade
TP_0223,2704,1066,1638,0.3942307692307692,0.6057692307692307,4264.0,23.35328333999605,12.5,37.70000076293945,37.70000076293945,0.2872410055043402,0.016520744748413564,0.5204941034317017,0.550448145845905,0.7698412698412699,0.5848595848595849,0.46642246642246643,0.39133089133089133,0.3253968253968254,0.27228327228327226,0.3339438339438339,0.4163614163614164,0.46764346764346765,0.5573870573870574,0.7814407814407814,0.8754578754578755,0.3819117390545962,0.34086284086284085,0.8754578754578755,v10_reviewed_dsm_with_veg,True,3,25,20260320,zero_is_shade
TP_0224,2652,588,2064,0.22171945701357465,0.7782805429864253,2352.0,32.911565216220154,37.70000076293945,37.70000076293945,37.70000076293945,0.18398661691309187,0.01433850945904851,0.4049741327762604,0.34715310916444286,0.8619186046511628,0.7950581395348837,0.7262596899224806,0.5993217054263565,0.5305232558139535,0.502422480620155,0.5092054263565892,0.5813953488372093,0.6424418604651163,0.7383720930232558,0.9152131782945736,0.9263565891472868,0.5845099667774087,0.5310077519379846,0.9263565891472868,v10_reviewed_dsm_with_veg,True,3,25,20260320,zero_is_shade
TP_0225,2704,522,2182,0.1930473372781065,0.8069526627218935,2088.0,53.1398469479148,37.70000076293945,104.0,104.0,0.14758424087264174,0.017089116387069225,0.39592609107494353,0.25519037967948244,0.7781851512373968,0.6659028414298809,0.6604032997250229,0.6562786434463794,0.6416131989000916,0.5618698441796517,0.6054078826764436,0.6402383134738772,0.6590284142988084,0.692025664527956,0.805224564619615,0.9065077910174152,0.6321199423857535,0.6025053467766575,0.9065077910174152,v10_reviewed_dsm_with_veg,True,3,25,20260320,zero_is_shade
TP_0226,2704,482,2222,0.17825443786982248,0.8217455621301775,1928.0,26.983402489626556,15.0,90.0,104.0,0.41440299889611587,0.022273610532283782,0.6452057957649231,0.4737478823244106,0.8645364536453646,0.594059405940594,0.45454545454545453,0.37173717371737175,0.2785778577857786,0.19171917191719173,0.23987398739873989,0.31278127812781276,0.39603960396039606,0.4522952295229523,0.5306030603060305,0.9081908190819082,0.3207535039218207,0.24812481248124815,0.9081908190819082,v10_reviewed_dsm_with_veg,True,3,25,20260320,zero_is_shade
TP_0227,2704,684,2020,0.2529585798816568,0.7470414201183432,2736.0,36.6359649122807,24.0,90.0,90.0,0.23602928938321044,0.008388163056224585,0.6148431897163391,0.2787742507393472,0.8975247524752475,0.8158415841584158,0.7326732673267327,0.6212871287128713,0.5851485148514851,0.553960396039604,0.5460396039603961,0.558910891089109,0.5935643564356435,0.6955445544554455,0.7415841584158416,0.899009900990099,0.5987977369165488,0.552970297029703,0.899009900990099,v10_reviewed_dsm_with_veg,True,3,25,20260320,zero_is_shade
TP_0228,2704,21,2683,0.007766272189349112,0.9922337278106509,84.0,24.0,24.0,24.0,24.0,0.1092006156578684,0.025203311815857887,0.4320593357086183,0.11043668801896274,0.9239657100260902,0.903838986209467,0.8509131569139023,0.8151323145732389,0.804696235557212,0.804696235557212,0.8024599329109207,0.8024599329109207,0.8319045844204249,0.9135296310100633,0.9239657100260902,0.9239657100260902,0.8160374846919759,0.8032053671263512,0.9239657100260902,v10_reviewed_dsm_with_veg,True,3,25,20260320,zero_is_shade
TP_0229,2704,36,2668,0.013313609467455622,0.9866863905325444,144.0,12.0,12.0,12.0,12.0,0.7433921343491219,0.02987319100648165,0.9628009736537934,0.742274039683491,0.31146926536731634,0.22563718140929534,0.19490254872563717,0.18065967016491755,0.17916041979010494,0.1780359820089955,0.20277361319340328,0.20277361319340328,0.22151424287856072,0.29347826086956524,0.5802098950524738,0.9235382308845578,0.1942600128507175,0.194527736131934,0.9235382308845578,v10_reviewed_dsm_with_veg,True,3,25,20260320,zero_is_shade
TP_0230,2652,506,2146,0.1907993966817496,0.8092006033182504,2024.0,12.0,12.0,12.0,12.0,0.8314815172262363,0.5547808527946472,0.9680536389350891,0.8603211090430617,0.6449207828518173,0.2996272134203169,0.18546132339235788,0.10531220876048462,0.048928238583411,0.02096924510717614,0.041472506989748366,0.058247903075489285,0.07642124883504194,0.09552656104380243,0.1276794035414725,0.9291705498602051,0.07668752496338703,0.040229885057471264,0.9291705498602051,v10_reviewed_dsm_with_veg,True,3,25,20260320,zero_is_shade
