temperature_2m,relative_humidity_2m,wind_speed_10m,shortwave_radiation,direct_radiation,diffuse_radiation,cloud_cover,station_id,station_name,station_lat,station_lon,openmeteo_endpoint,openmeteo_url,openmeteo_utc_offset_seconds,time_sgt,openmeteo_api_used
27.0,86,2.26,306.0,44.0,262.0,100,S143,Punggol North,1.41046864267577,103.904965342662,https://historical-forecast-api.open-meteo.com/v1/forecast,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=1.36777%2C1.433789%2C1.372566%2C1.305738%2C1.354825%2C1.325746%2C1.310524%2C1.337859%2C1.4084245%2C1.2571%2C1.263757%2C1.390524%2C1.382564%2C1.24950363476734%2C1.41046864267577%2C1.286011%2C1.3418179%2C1.365386%2C1.280001%2C1.3715018&longitude=103.982262%2C103.780731%2C103.724358%2C103.878174%2C103.852219%2C103.939691%2C103.763426%2C103.695383%2C103.7808629%2C103.698%2C103.616417%2C103.749664%2C103.84619%2C103.819177652546%2C103.904965342662%2C103.846988%2C103.833913%2C103.692372%2C103.8697302%2C103.9642012&start_date=2026-05-07&end_date=2026-05-08&hourly=temperature_2m%2Crelative_humidity_2m%2Cwind_speed_10m%2Cshortwave_radiation%2Cdirect_radiation%2Cdiffuse_radiation%2Ccloud_cover&timezone=Asia%2FSingapore&wind_speed_unit=ms,28800,2026-05-08 11:00:00+08:00,historical_forecast
28.4,83,2.03,513.0,217.0,296.0,100,S143,Punggol North,1.41046864267577,103.904965342662,https://historical-forecast-api.open-meteo.com/v1/forecast,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=1.36777%2C1.433789%2C1.372566%2C1.305738%2C1.354825%2C1.325746%2C1.310524%2C1.337859%2C1.4084245%2C1.2571%2C1.263757%2C1.390524%2C1.382564%2C1.24950363476734%2C1.41046864267577%2C1.286011%2C1.3418179%2C1.365386%2C1.280001%2C1.3715018&longitude=103.982262%2C103.780731%2C103.724358%2C103.878174%2C103.852219%2C103.939691%2C103.763426%2C103.695383%2C103.7808629%2C103.698%2C103.616417%2C103.749664%2C103.84619%2C103.819177652546%2C103.904965342662%2C103.846988%2C103.833913%2C103.692372%2C103.8697302%2C103.9642012&start_date=2026-05-07&end_date=2026-05-08&hourly=temperature_2m%2Crelative_humidity_2m%2Cwind_speed_10m%2Cshortwave_radiation%2Cdirect_radiation%2Cdiffuse_radiation%2Ccloud_cover&timezone=Asia%2FSingapore&wind_speed_unit=ms,28800,2026-05-08 12:00:00+08:00,historical_forecast
29.5,79,2.59,705.0,370.0,335.0,100,S143,Punggol North,1.41046864267577,103.904965342662,https://historical-forecast-api.open-meteo.com/v1/forecast,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=1.36777%2C1.433789%2C1.372566%2C1.305738%2C1.354825%2C1.325746%2C1.310524%2C1.337859%2C1.4084245%2C1.2571%2C1.263757%2C1.390524%2C1.382564%2C1.24950363476734%2C1.41046864267577%2C1.286011%2C1.3418179%2C1.365386%2C1.280001%2C1.3715018&longitude=103.982262%2C103.780731%2C103.724358%2C103.878174%2C103.852219%2C103.939691%2C103.763426%2C103.695383%2C103.7808629%2C103.698%2C103.616417%2C103.749664%2C103.84619%2C103.819177652546%2C103.904965342662%2C103.846988%2C103.833913%2C103.692372%2C103.8697302%2C103.9642012&start_date=2026-05-07&end_date=2026-05-08&hourly=temperature_2m%2Crelative_humidity_2m%2Cwind_speed_10m%2Cshortwave_radiation%2Cdirect_radiation%2Cdiffuse_radiation%2Ccloud_cover&timezone=Asia%2FSingapore&wind_speed_unit=ms,28800,2026-05-08 13:00:00+08:00,historical_forecast
27.1,87,1.68,537.0,170.0,367.0,100,S143,Punggol North,1.41046864267577,103.904965342662,https://historical-forecast-api.open-meteo.com/v1/forecast,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=1.36777%2C1.433789%2C1.372566%2C1.305738%2C1.354825%2C1.325746%2C1.310524%2C1.337859%2C1.4084245%2C1.2571%2C1.263757%2C1.390524%2C1.382564%2C1.24950363476734%2C1.41046864267577%2C1.286011%2C1.3418179%2C1.365386%2C1.280001%2C1.3715018&longitude=103.982262%2C103.780731%2C103.724358%2C103.878174%2C103.852219%2C103.939691%2C103.763426%2C103.695383%2C103.7808629%2C103.698%2C103.616417%2C103.749664%2C103.84619%2C103.819177652546%2C103.904965342662%2C103.846988%2C103.833913%2C103.692372%2C103.8697302%2C103.9642012&start_date=2026-05-07&end_date=2026-05-08&hourly=temperature_2m%2Crelative_humidity_2m%2Cwind_speed_10m%2Cshortwave_radiation%2Cdirect_radiation%2Cdiffuse_radiation%2Ccloud_cover&timezone=Asia%2FSingapore&wind_speed_unit=ms,28800,2026-05-08 14:00:00+08:00,historical_forecast
27.9,84,1.86,185.0,8.0,177.0,100,S143,Punggol North,1.41046864267577,103.904965342662,https://historical-forecast-api.open-meteo.com/v1/forecast,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=1.36777%2C1.433789%2C1.372566%2C1.305738%2C1.354825%2C1.325746%2C1.310524%2C1.337859%2C1.4084245%2C1.2571%2C1.263757%2C1.390524%2C1.382564%2C1.24950363476734%2C1.41046864267577%2C1.286011%2C1.3418179%2C1.365386%2C1.280001%2C1.3715018&longitude=103.982262%2C103.780731%2C103.724358%2C103.878174%2C103.852219%2C103.939691%2C103.763426%2C103.695383%2C103.7808629%2C103.698%2C103.616417%2C103.749664%2C103.84619%2C103.819177652546%2C103.904965342662%2C103.846988%2C103.833913%2C103.692372%2C103.8697302%2C103.9642012&start_date=2026-05-07&end_date=2026-05-08&hourly=temperature_2m%2Crelative_humidity_2m%2Cwind_speed_10m%2Cshortwave_radiation%2Cdirect_radiation%2Cdiffuse_radiation%2Ccloud_cover&timezone=Asia%2FSingapore&wind_speed_unit=ms,28800,2026-05-08 15:00:00+08:00,historical_forecast
28.0,84,1.35,300.0,43.0,257.0,100,S143,Punggol North,1.41046864267577,103.904965342662,https://historical-forecast-api.open-meteo.com/v1/forecast,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=1.36777%2C1.433789%2C1.372566%2C1.305738%2C1.354825%2C1.325746%2C1.310524%2C1.337859%2C1.4084245%2C1.2571%2C1.263757%2C1.390524%2C1.382564%2C1.24950363476734%2C1.41046864267577%2C1.286011%2C1.3418179%2C1.365386%2C1.280001%2C1.3715018&longitude=103.982262%2C103.780731%2C103.724358%2C103.878174%2C103.852219%2C103.939691%2C103.763426%2C103.695383%2C103.7808629%2C103.698%2C103.616417%2C103.749664%2C103.84619%2C103.819177652546%2C103.904965342662%2C103.846988%2C103.833913%2C103.692372%2C103.8697302%2C103.9642012&start_date=2026-05-07&end_date=2026-05-08&hourly=temperature_2m%2Crelative_humidity_2m%2Cwind_speed_10m%2Cshortwave_radiation%2Cdirect_radiation%2Cdiffuse_radiation%2Ccloud_cover&timezone=Asia%2FSingapore&wind_speed_unit=ms,28800,2026-05-08 16:00:00+08:00,historical_forecast
27.3,86,0.07,198.0,10.0,188.0,100,S143,Punggol North,1.41046864267577,103.904965342662,https://historical-forecast-api.open-meteo.com/v1/forecast,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=1.36777%2C1.433789%2C1.372566%2C1.305738%2C1.354825%2C1.325746%2C1.310524%2C1.337859%2C1.4084245%2C1.2571%2C1.263757%2C1.390524%2C1.382564%2C1.24950363476734%2C1.41046864267577%2C1.286011%2C1.3418179%2C1.365386%2C1.280001%2C1.3715018&longitude=103.982262%2C103.780731%2C103.724358%2C103.878174%2C103.852219%2C103.939691%2C103.763426%2C103.695383%2C103.7808629%2C103.698%2C103.616417%2C103.749664%2C103.84619%2C103.819177652546%2C103.904965342662%2C103.846988%2C103.833913%2C103.692372%2C103.8697302%2C103.9642012&start_date=2026-05-07&end_date=2026-05-08&hourly=temperature_2m%2Crelative_humidity_2m%2Cwind_speed_10m%2Cshortwave_radiation%2Cdirect_radiation%2Cdiffuse_radiation%2Ccloud_cover&timezone=Asia%2FSingapore&wind_speed_unit=ms,28800,2026-05-08 17:00:00+08:00,historical_forecast
26.5,91,1.37,80.0,11.0,69.0,100,S143,Punggol North,1.41046864267577,103.904965342662,https://historical-forecast-api.open-meteo.com/v1/forecast,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=1.36777%2C1.433789%2C1.372566%2C1.305738%2C1.354825%2C1.325746%2C1.310524%2C1.337859%2C1.4084245%2C1.2571%2C1.263757%2C1.390524%2C1.382564%2C1.24950363476734%2C1.41046864267577%2C1.286011%2C1.3418179%2C1.365386%2C1.280001%2C1.3715018&longitude=103.982262%2C103.780731%2C103.724358%2C103.878174%2C103.852219%2C103.939691%2C103.763426%2C103.695383%2C103.7808629%2C103.698%2C103.616417%2C103.749664%2C103.84619%2C103.819177652546%2C103.904965342662%2C103.846988%2C103.833913%2C103.692372%2C103.8697302%2C103.9642012&start_date=2026-05-07&end_date=2026-05-08&hourly=temperature_2m%2Crelative_humidity_2m%2Cwind_speed_10m%2Cshortwave_radiation%2Cdirect_radiation%2Cdiffuse_radiation%2Ccloud_cover&timezone=Asia%2FSingapore&wind_speed_unit=ms,28800,2026-05-08 18:00:00+08:00,historical_forecast
25.7,91,1.42,32.0,3.0,29.0,100,S143,Punggol North,1.41046864267577,103.904965342662,https://historical-forecast-api.open-meteo.com/v1/forecast,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=1.36777%2C1.433789%2C1.372566%2C1.305738%2C1.354825%2C1.325746%2C1.310524%2C1.337859%2C1.4084245%2C1.2571%2C1.263757%2C1.390524%2C1.382564%2C1.24950363476734%2C1.41046864267577%2C1.286011%2C1.3418179%2C1.365386%2C1.280001%2C1.3715018&longitude=103.982262%2C103.780731%2C103.724358%2C103.878174%2C103.852219%2C103.939691%2C103.763426%2C103.695383%2C103.7808629%2C103.698%2C103.616417%2C103.749664%2C103.84619%2C103.819177652546%2C103.904965342662%2C103.846988%2C103.833913%2C103.692372%2C103.8697302%2C103.9642012&start_date=2026-05-07&end_date=2026-05-08&hourly=temperature_2m%2Crelative_humidity_2m%2Cwind_speed_10m%2Cshortwave_radiation%2Cdirect_radiation%2Cdiffuse_radiation%2Ccloud_cover&timezone=Asia%2FSingapore&wind_speed_unit=ms,28800,2026-05-08 19:00:00+08:00,historical_forecast
25.1,98,0.4,0.0,0.0,0.0,100,S143,Punggol North,1.41046864267577,103.904965342662,https://historical-forecast-api.open-meteo.com/v1/forecast,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=1.36777%2C1.433789%2C1.372566%2C1.305738%2C1.354825%2C1.325746%2C1.310524%2C1.337859%2C1.4084245%2C1.2571%2C1.263757%2C1.390524%2C1.382564%2C1.24950363476734%2C1.41046864267577%2C1.286011%2C1.3418179%2C1.365386%2C1.280001%2C1.3715018&longitude=103.982262%2C103.780731%2C103.724358%2C103.878174%2C103.852219%2C103.939691%2C103.763426%2C103.695383%2C103.7808629%2C103.698%2C103.616417%2C103.749664%2C103.84619%2C103.819177652546%2C103.904965342662%2C103.846988%2C103.833913%2C103.692372%2C103.8697302%2C103.9642012&start_date=2026-05-07&end_date=2026-05-08&hourly=temperature_2m%2Crelative_humidity_2m%2Cwind_speed_10m%2Cshortwave_radiation%2Cdirect_radiation%2Cdiffuse_radiation%2Ccloud_cover&timezone=Asia%2FSingapore&wind_speed_unit=ms,28800,2026-05-08 20:00:00+08:00,historical_forecast
24.9,99,1.4,0.0,0.0,0.0,100,S143,Punggol North,1.41046864267577,103.904965342662,https://historical-forecast-api.open-meteo.com/v1/forecast,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=1.36777%2C1.433789%2C1.372566%2C1.305738%2C1.354825%2C1.325746%2C1.310524%2C1.337859%2C1.4084245%2C1.2571%2C1.263757%2C1.390524%2C1.382564%2C1.24950363476734%2C1.41046864267577%2C1.286011%2C1.3418179%2C1.365386%2C1.280001%2C1.3715018&longitude=103.982262%2C103.780731%2C103.724358%2C103.878174%2C103.852219%2C103.939691%2C103.763426%2C103.695383%2C103.7808629%2C103.698%2C103.616417%2C103.749664%2C103.84619%2C103.819177652546%2C103.904965342662%2C103.846988%2C103.833913%2C103.692372%2C103.8697302%2C103.9642012&start_date=2026-05-07&end_date=2026-05-08&hourly=temperature_2m%2Crelative_humidity_2m%2Cwind_speed_10m%2Cshortwave_radiation%2Cdirect_radiation%2Cdiffuse_radiation%2Ccloud_cover&timezone=Asia%2FSingapore&wind_speed_unit=ms,28800,2026-05-08 21:00:00+08:00,historical_forecast
24.6,99,1.35,0.0,0.0,0.0,100,S143,Punggol North,1.41046864267577,103.904965342662,https://historical-forecast-api.open-meteo.com/v1/forecast,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=1.36777%2C1.433789%2C1.372566%2C1.305738%2C1.354825%2C1.325746%2C1.310524%2C1.337859%2C1.4084245%2C1.2571%2C1.263757%2C1.390524%2C1.382564%2C1.24950363476734%2C1.41046864267577%2C1.286011%2C1.3418179%2C1.365386%2C1.280001%2C1.3715018&longitude=103.982262%2C103.780731%2C103.724358%2C103.878174%2C103.852219%2C103.939691%2C103.763426%2C103.695383%2C103.7808629%2C103.698%2C103.616417%2C103.749664%2C103.84619%2C103.819177652546%2C103.904965342662%2C103.846988%2C103.833913%2C103.692372%2C103.8697302%2C103.9642012&start_date=2026-05-07&end_date=2026-05-08&hourly=temperature_2m%2Crelative_humidity_2m%2Cwind_speed_10m%2Cshortwave_radiation%2Cdirect_radiation%2Cdiffuse_radiation%2Ccloud_cover&timezone=Asia%2FSingapore&wind_speed_unit=ms,28800,2026-05-08 22:00:00+08:00,historical_forecast
24.5,99,1.43,0.0,0.0,0.0,100,S143,Punggol North,1.41046864267577,103.904965342662,https://historical-forecast-api.open-meteo.com/v1/forecast,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=1.36777%2C1.433789%2C1.372566%2C1.305738%2C1.354825%2C1.325746%2C1.310524%2C1.337859%2C1.4084245%2C1.2571%2C1.263757%2C1.390524%2C1.382564%2C1.24950363476734%2C1.41046864267577%2C1.286011%2C1.3418179%2C1.365386%2C1.280001%2C1.3715018&longitude=103.982262%2C103.780731%2C103.724358%2C103.878174%2C103.852219%2C103.939691%2C103.763426%2C103.695383%2C103.7808629%2C103.698%2C103.616417%2C103.749664%2C103.84619%2C103.819177652546%2C103.904965342662%2C103.846988%2C103.833913%2C103.692372%2C103.8697302%2C103.9642012&start_date=2026-05-07&end_date=2026-05-08&hourly=temperature_2m%2Crelative_humidity_2m%2Cwind_speed_10m%2Cshortwave_radiation%2Cdirect_radiation%2Cdiffuse_radiation%2Ccloud_cover&timezone=Asia%2FSingapore&wind_speed_unit=ms,28800,2026-05-08 23:00:00+08:00,historical_forecast
26.3,93,0.41,0.0,0.0,0.0,100,S144,Upper Pickering Street,1.286011,103.846988,https://historical-forecast-api.open-meteo.com/v1/forecast,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=1.36777%2C1.433789%2C1.372566%2C1.305738%2C1.354825%2C1.325746%2C1.310524%2C1.337859%2C1.4084245%2C1.2571%2C1.263757%2C1.390524%2C1.382564%2C1.24950363476734%2C1.41046864267577%2C1.286011%2C1.3418179%2C1.365386%2C1.280001%2C1.3715018&longitude=103.982262%2C103.780731%2C103.724358%2C103.878174%2C103.852219%2C103.939691%2C103.763426%2C103.695383%2C103.7808629%2C103.698%2C103.616417%2C103.749664%2C103.84619%2C103.819177652546%2C103.904965342662%2C103.846988%2C103.833913%2C103.692372%2C103.8697302%2C103.9642012&start_date=2026-05-07&end_date=2026-05-08&hourly=temperature_2m%2Crelative_humidity_2m%2Cwind_speed_10m%2Cshortwave_radiation%2Cdirect_radiation%2Cdiffuse_radiation%2Ccloud_cover&timezone=Asia%2FSingapore&wind_speed_unit=ms,28800,2026-05-07 00:00:00+08:00,historical_forecast
26.0,95,0.36,0.0,0.0,0.0,100,S144,Upper Pickering Street,1.286011,103.846988,https://historical-forecast-api.open-meteo.com/v1/forecast,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=1.36777%2C1.433789%2C1.372566%2C1.305738%2C1.354825%2C1.325746%2C1.310524%2C1.337859%2C1.4084245%2C1.2571%2C1.263757%2C1.390524%2C1.382564%2C1.24950363476734%2C1.41046864267577%2C1.286011%2C1.3418179%2C1.365386%2C1.280001%2C1.3715018&longitude=103.982262%2C103.780731%2C103.724358%2C103.878174%2C103.852219%2C103.939691%2C103.763426%2C103.695383%2C103.7808629%2C103.698%2C103.616417%2C103.749664%2C103.84619%2C103.819177652546%2C103.904965342662%2C103.846988%2C103.833913%2C103.692372%2C103.8697302%2C103.9642012&start_date=2026-05-07&end_date=2026-05-08&hourly=temperature_2m%2Crelative_humidity_2m%2Cwind_speed_10m%2Cshortwave_radiation%2Cdirect_radiation%2Cdiffuse_radiation%2Ccloud_cover&timezone=Asia%2FSingapore&wind_speed_unit=ms,28800,2026-05-07 01:00:00+08:00,historical_forecast
26.0,93,0.6,0.0,0.0,0.0,100,S144,Upper Pickering Street,1.286011,103.846988,https://historical-forecast-api.open-meteo.com/v1/forecast,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=1.36777%2C1.433789%2C1.372566%2C1.305738%2C1.354825%2C1.325746%2C1.310524%2C1.337859%2C1.4084245%2C1.2571%2C1.263757%2C1.390524%2C1.382564%2C1.24950363476734%2C1.41046864267577%2C1.286011%2C1.3418179%2C1.365386%2C1.280001%2C1.3715018&longitude=103.982262%2C103.780731%2C103.724358%2C103.878174%2C103.852219%2C103.939691%2C103.763426%2C103.695383%2C103.7808629%2C103.698%2C103.616417%2C103.749664%2C103.84619%2C103.819177652546%2C103.904965342662%2C103.846988%2C103.833913%2C103.692372%2C103.8697302%2C103.9642012&start_date=2026-05-07&end_date=2026-05-08&hourly=temperature_2m%2Crelative_humidity_2m%2Cwind_speed_10m%2Cshortwave_radiation%2Cdirect_radiation%2Cdiffuse_radiation%2Ccloud_cover&timezone=Asia%2FSingapore&wind_speed_unit=ms,28800,2026-05-07 02:00:00+08:00,historical_forecast
26.0,93,0.63,0.0,0.0,0.0,100,S144,Upper Pickering Street,1.286011,103.846988,https://historical-forecast-api.open-meteo.com/v1/forecast,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=1.36777%2C1.433789%2C1.372566%2C1.305738%2C1.354825%2C1.325746%2C1.310524%2C1.337859%2C1.4084245%2C1.2571%2C1.263757%2C1.390524%2C1.382564%2C1.24950363476734%2C1.41046864267577%2C1.286011%2C1.3418179%2C1.365386%2C1.280001%2C1.3715018&longitude=103.982262%2C103.780731%2C103.724358%2C103.878174%2C103.852219%2C103.939691%2C103.763426%2C103.695383%2C103.7808629%2C103.698%2C103.616417%2C103.749664%2C103.84619%2C103.819177652546%2C103.904965342662%2C103.846988%2C103.833913%2C103.692372%2C103.8697302%2C103.9642012&start_date=2026-05-07&end_date=2026-05-08&hourly=temperature_2m%2Crelative_humidity_2m%2Cwind_speed_10m%2Cshortwave_radiation%2Cdirect_radiation%2Cdiffuse_radiation%2Ccloud_cover&timezone=Asia%2FSingapore&wind_speed_unit=ms,28800,2026-05-07 03:00:00+08:00,historical_forecast
25.8,96,0.57,0.0,0.0,0.0,100,S144,Upper Pickering Street,1.286011,103.846988,https://historical-forecast-api.open-meteo.com/v1/forecast,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=1.36777%2C1.433789%2C1.372566%2C1.305738%2C1.354825%2C1.325746%2C1.310524%2C1.337859%2C1.4084245%2C1.2571%2C1.263757%2C1.390524%2C1.382564%2C1.24950363476734%2C1.41046864267577%2C1.286011%2C1.3418179%2C1.365386%2C1.280001%2C1.3715018&longitude=103.982262%2C103.780731%2C103.724358%2C103.878174%2C103.852219%2C103.939691%2C103.763426%2C103.695383%2C103.7808629%2C103.698%2C103.616417%2C103.749664%2C103.84619%2C103.819177652546%2C103.904965342662%2C103.846988%2C103.833913%2C103.692372%2C103.8697302%2C103.9642012&start_date=2026-05-07&end_date=2026-05-08&hourly=temperature_2m%2Crelative_humidity_2m%2Cwind_speed_10m%2Cshortwave_radiation%2Cdirect_radiation%2Cdiffuse_radiation%2Ccloud_cover&timezone=Asia%2FSingapore&wind_speed_unit=ms,28800,2026-05-07 04:00:00+08:00,historical_forecast
25.8,97,0.36,0.0,0.0,0.0,100,S144,Upper Pickering Street,1.286011,103.846988,https://historical-forecast-api.open-meteo.com/v1/forecast,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=1.36777%2C1.433789%2C1.372566%2C1.305738%2C1.354825%2C1.325746%2C1.310524%2C1.337859%2C1.4084245%2C1.2571%2C1.263757%2C1.390524%2C1.382564%2C1.24950363476734%2C1.41046864267577%2C1.286011%2C1.3418179%2C1.365386%2C1.280001%2C1.3715018&longitude=103.982262%2C103.780731%2C103.724358%2C103.878174%2C103.852219%2C103.939691%2C103.763426%2C103.695383%2C103.7808629%2C103.698%2C103.616417%2C103.749664%2C103.84619%2C103.819177652546%2C103.904965342662%2C103.846988%2C103.833913%2C103.692372%2C103.8697302%2C103.9642012&start_date=2026-05-07&end_date=2026-05-08&hourly=temperature_2m%2Crelative_humidity_2m%2Cwind_speed_10m%2Cshortwave_radiation%2Cdirect_radiation%2Cdiffuse_radiation%2Ccloud_cover&timezone=Asia%2FSingapore&wind_speed_unit=ms,28800,2026-05-07 05:00:00+08:00,historical_forecast
25.7,97,0.82,0.0,0.0,0.0,100,S144,Upper Pickering Street,1.286011,103.846988,https://historical-forecast-api.open-meteo.com/v1/forecast,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=1.36777%2C1.433789%2C1.372566%2C1.305738%2C1.354825%2C1.325746%2C1.310524%2C1.337859%2C1.4084245%2C1.2571%2C1.263757%2C1.390524%2C1.382564%2C1.24950363476734%2C1.41046864267577%2C1.286011%2C1.3418179%2C1.365386%2C1.280001%2C1.3715018&longitude=103.982262%2C103.780731%2C103.724358%2C103.878174%2C103.852219%2C103.939691%2C103.763426%2C103.695383%2C103.7808629%2C103.698%2C103.616417%2C103.749664%2C103.84619%2C103.819177652546%2C103.904965342662%2C103.846988%2C103.833913%2C103.692372%2C103.8697302%2C103.9642012&start_date=2026-05-07&end_date=2026-05-08&hourly=temperature_2m%2Crelative_humidity_2m%2Cwind_speed_10m%2Cshortwave_radiation%2Cdirect_radiation%2Cdiffuse_radiation%2Ccloud_cover&timezone=Asia%2FSingapore&wind_speed_unit=ms,28800,2026-05-07 06:00:00+08:00,historical_forecast
26.1,92,1.7,0.0,0.0,0.0,100,S144,Upper Pickering Street,1.286011,103.846988,https://historical-forecast-api.open-meteo.com/v1/forecast,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=1.36777%2C1.433789%2C1.372566%2C1.305738%2C1.354825%2C1.325746%2C1.310524%2C1.337859%2C1.4084245%2C1.2571%2C1.263757%2C1.390524%2C1.382564%2C1.24950363476734%2C1.41046864267577%2C1.286011%2C1.3418179%2C1.365386%2C1.280001%2C1.3715018&longitude=103.982262%2C103.780731%2C103.724358%2C103.878174%2C103.852219%2C103.939691%2C103.763426%2C103.695383%2C103.7808629%2C103.698%2C103.616417%2C103.749664%2C103.84619%2C103.819177652546%2C103.904965342662%2C103.846988%2C103.833913%2C103.692372%2C103.8697302%2C103.9642012&start_date=2026-05-07&end_date=2026-05-08&hourly=temperature_2m%2Crelative_humidity_2m%2Cwind_speed_10m%2Cshortwave_radiation%2Cdirect_radiation%2Cdiffuse_radiation%2Ccloud_cover&timezone=Asia%2FSingapore&wind_speed_unit=ms,28800,2026-05-07 07:00:00+08:00,historical_forecast
26.6,93,0.64,50.0,17.0,33.0,99,S144,Upper Pickering Street,1.286011,103.846988,https://historical-forecast-api.open-meteo.com/v1/forecast,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=1.36777%2C1.433789%2C1.372566%2C1.305738%2C1.354825%2C1.325746%2C1.310524%2C1.337859%2C1.4084245%2C1.2571%2C1.263757%2C1.390524%2C1.382564%2C1.24950363476734%2C1.41046864267577%2C1.286011%2C1.3418179%2C1.365386%2C1.280001%2C1.3715018&longitude=103.982262%2C103.780731%2C103.724358%2C103.878174%2C103.852219%2C103.939691%2C103.763426%2C103.695383%2C103.7808629%2C103.698%2C103.616417%2C103.749664%2C103.84619%2C103.819177652546%2C103.904965342662%2C103.846988%2C103.833913%2C103.692372%2C103.8697302%2C103.9642012&start_date=2026-05-07&end_date=2026-05-08&hourly=temperature_2m%2Crelative_humidity_2m%2Cwind_speed_10m%2Cshortwave_radiation%2Cdirect_radiation%2Cdiffuse_radiation%2Ccloud_cover&timezone=Asia%2FSingapore&wind_speed_unit=ms,28800,2026-05-07 08:00:00+08:00,historical_forecast
27.6,89,1.45,190.0,65.0,125.0,100,S144,Upper Pickering Street,1.286011,103.846988,https://historical-forecast-api.open-meteo.com/v1/forecast,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=1.36777%2C1.433789%2C1.372566%2C1.305738%2C1.354825%2C1.325746%2C1.310524%2C1.337859%2C1.4084245%2C1.2571%2C1.263757%2C1.390524%2C1.382564%2C1.24950363476734%2C1.41046864267577%2C1.286011%2C1.3418179%2C1.365386%2C1.280001%2C1.3715018&longitude=103.982262%2C103.780731%2C103.724358%2C103.878174%2C103.852219%2C103.939691%2C103.763426%2C103.695383%2C103.7808629%2C103.698%2C103.616417%2C103.749664%2C103.84619%2C103.819177652546%2C103.904965342662%2C103.846988%2C103.833913%2C103.692372%2C103.8697302%2C103.9642012&start_date=2026-05-07&end_date=2026-05-08&hourly=temperature_2m%2Crelative_humidity_2m%2Cwind_speed_10m%2Cshortwave_radiation%2Cdirect_radiation%2Cdiffuse_radiation%2Ccloud_cover&timezone=Asia%2FSingapore&wind_speed_unit=ms,28800,2026-05-07 09:00:00+08:00,historical_forecast
28.2,84,1.44,352.0,136.0,216.0,100,S144,Upper Pickering Street,1.286011,103.846988,https://historical-forecast-api.open-meteo.com/v1/forecast,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=1.36777%2C1.433789%2C1.372566%2C1.305738%2C1.354825%2C1.325746%2C1.310524%2C1.337859%2C1.4084245%2C1.2571%2C1.263757%2C1.390524%2C1.382564%2C1.24950363476734%2C1.41046864267577%2C1.286011%2C1.3418179%2C1.365386%2C1.280001%2C1.3715018&longitude=103.982262%2C103.780731%2C103.724358%2C103.878174%2C103.852219%2C103.939691%2C103.763426%2C103.695383%2C103.7808629%2C103.698%2C103.616417%2C103.749664%2C103.84619%2C103.819177652546%2C103.904965342662%2C103.846988%2C103.833913%2C103.692372%2C103.8697302%2C103.9642012&start_date=2026-05-07&end_date=2026-05-08&hourly=temperature_2m%2Crelative_humidity_2m%2Cwind_speed_10m%2Cshortwave_radiation%2Cdirect_radiation%2Cdiffuse_radiation%2Ccloud_cover&timezone=Asia%2FSingapore&wind_speed_unit=ms,28800,2026-05-07 10:00:00+08:00,historical_forecast
