cell_id,lat,lon,building_density,road_fraction,park_distance_m,elderly_proxy,outdoor_exposure_proxy,land_use_hint,centroid_x_svy21,centroid_y_svy21,cell_area_m2,land_use_raw,land_use_fraction,gpr_area_weighted,nearest_park_name,large_park_distance_m,nearest_large_park_name,water_distance_m,nearest_water_name,max_building_height_m,elderly_proxy_source,outdoor_exposure_source,forecast_spatial_note,mean_building_height_m,tree_canopy_fraction,grass_fraction,water_fraction,built_up_fraction,ndvi_mean,dynamic_world_tree_fraction,dynamic_world_grass_fraction,dynamic_world_water_fraction,dynamic_world_built_up_fraction,ndvi_norm_for_greenery_proxy,greenery_fraction_beta,gvi_percent,gvi_source,height_source,tree_canopy_source,ndvi_source,svf,shade_fraction,impervious_fraction,svf_source,shade_fraction_source,impervious_source,impervious_fraction_old_beta,impervious_fraction_vector_component,impervious_fraction_dw_component,impervious_fraction_green_component,elderly_pct_65plus,children_pct_under5,subzone_area_weighted,dominant_subzone,dominant_planning_area,demographic_vulnerability_raw,demographic_vulnerability_score,bus_stop_score_raw,bus_stop_count,mrt_exit_score_raw,mrt_exit_count,sport_facility_score_raw,sport_facility_count,hawker_centre_score_raw,hawker_centre_count,eldercare_score_raw,eldercare_count,preschool_score_raw,preschool_count,outdoor_exposure_raw,node_vulnerability_raw,outdoor_exposure_score_v071,node_vulnerability_score,vulnerability_score_v071,risk_exposure_note_v071,svf_proxy_v07,shade_fraction_proxy_v07,open_pixel_fraction,building_pixel_fraction,n_total_pixels,n_open_pixels,svf_umep_mean_open_with_veg,svf_umep_p10_open_with_veg,svf_umep_p90_open_with_veg,shade_fraction_umep_10_16_open_with_veg,shade_fraction_umep_13_15_open_with_veg,shade_fraction_umep_peak_open_with_veg,shade_fraction_umep_1000_open_with_veg,shade_fraction_umep_1100_open_with_veg,shade_fraction_umep_1200_open_with_veg,shade_fraction_umep_1300_open_with_veg,shade_fraction_umep_1400_open_with_veg,shade_fraction_umep_1500_open_with_veg,shade_fraction_umep_1600_open_with_veg,svf_umep_mean_all_with_veg,dsm_mean_height_all,dsm_max_height,dsm_mean_height_buildings_only,umep_dsm_resolution_m,umep_shadow_date,umep_shadow_time_window,umep_includes_vegetation,veg_canopy_source,veg_transmissivity_pct,veg_trunk_zone_pct,svf_umep_selected,shade_fraction_umep_selected,svf_source_v08,shade_source_v08,umep_morphology_version,umep_morphology_notes,delta_svf_v08_minus_proxy,delta_shade_v08_minus_proxy
TP_0554,1.3432022662328336,103.84185490406566,0.0,0.1433887417911098,532.5606060421746,0.55,0.3858471854477774,residential,28950.0,36150.0,10000.0,RESIDENTIAL,0.6192391665405316,1.3004022497351162,MACRITCHIE RESERVOIR PK,532.5606060421746,MACRITCHIE RESERVOIR PK,133.6438324607227,,13.2,placeholder_from_land_use_v07_alpha,placeholder_from_land_use_road_v07_alpha,Open-Meteo supplies background meteorology; v0.7-beta intra-neighbourhood variation uses vector features plus GEE GHSL/DynamicWorld/Sentinel-2 proxies.,15.45747549787806,0.473340885121675,0.0,0.0248427795789227,0.5018163352994024,0.5647811890189746,0.473340885121675,0.0,0.0248427795789227,0.5018163352994024,0.741301981698291,0.473340885121675,28.4004531073005,v07_beta_proxy_from_DynamicWorld_tree_grass_and_Sentinel2_NDVI_not_streetview_GVI,GHSL_GHS_BUILT_H_2018_100m_from_GEE,DynamicWorld_via_GEE,Sentinel2_composite_via_GEE,0.1018835678696632,0.8715035319328308,0.0673000113002265,v07_beta_screening_proxy_from_building_density_GHSL_height_road_fraction,v07_beta_screening_proxy_from_building_density_GHSL_height_greenery_road,v07_beta_proxy_from_vector_building_road_and_DynamicWorld_built_up_water,0.3175149408226241,0.1433887417911098,0.5018163352994024,0.473340885121675,0.2409470752089136,0.0389972144846796,TOA PAYOH WEST:1.00,TOA PAYOH WEST,TOA PAYOH,0.1904596100278551,1.0,1.3085300702920264,10,1.4657550391815577,9,0.0,0,0.0563778417958168,1,0.0,0,0.0256764291363542,1,2.774285109473584,0.0820542709321711,0.3817145836248702,0.0,0.7,Static open-data risk/exposure proxies: subzone demographics + weighted distance-decay public nodes; not observed people counts.,0.9359841713831484,0.2850292384968987,1.0,0.0,2500,2500,0.1018835678696632,0.02979083545506,0.4113865196704864,0.8715035319328308,0.8662748336791992,0.9420642852783204,0.8768800497055054,0.859032154083252,0.8520481586456299,0.8520481586456299,0.8722242116928101,0.8745521306991577,0.9137402176856996,0.1018835678696632,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25,0.1018835678696632,0.8715035319328308,umep_with_veg:svf_umep_mean_open_with_veg,umep_with_veg:shade_fraction_umep_10_16_open_with_veg,v0.8-beta-building-plus-canopy,SVF and shade_fraction replaced with UMEP DSM-derived building+canopy open-pixel values; v0.7 proxy columns retained for comparison.,-0.8341006035134851,0.5864742934359322
TP_0555,1.3432022629136326,103.84275346459437,0.0,0.0,559.1256668703994,0.35,0.35,civic_institutional,29050.0,36150.0,10000.0,EDUCATIONAL INSTITUTION,1.0,0.0,BINCHANG RISE PG,632.4398462314947,MACRITCHIE RESERVOIR PK,86.00898578058774,,6.6,placeholder_from_land_use_v07_alpha,placeholder_from_land_use_road_v07_alpha,Open-Meteo supplies background meteorology; v0.7-beta intra-neighbourhood variation uses vector features plus GEE GHSL/DynamicWorld/Sentinel-2 proxies.,17.966590392848357,0.0033761237388607,0.0,0.2515604757979036,0.7450634004632356,0.2963227323271469,0.0033761237388607,0.0,0.2515604757979036,0.7450634004632356,0.2938712205452448,0.1322420492453601,7.93452295472161,v07_beta_proxy_from_DynamicWorld_tree_grass_and_Sentinel2_NDVI_not_streetview_GVI,GHSL_GHS_BUILT_H_2018_100m_from_GEE,DynamicWorld_via_GEE,Sentinel2_composite_via_GEE,0.9318789839744568,0.01380171533674,0.11774031876051,v07_beta_screening_proxy_from_building_density_GHSL_height_road_fraction,v07_beta_screening_proxy_from_building_density_GHSL_height_greenery_road,v07_beta_proxy_from_vector_building_road_and_DynamicWorld_built_up_water,0.5101083263789319,0.0,0.7450634004632356,0.1322420492453601,0.2409470752089136,0.0389972144846796,TOA PAYOH WEST:1.00,TOA PAYOH WEST,TOA PAYOH,0.1904596100278551,0.9999999999999996,1.1912962947753467,8,1.2841551964065248,6,0.0,0,0.0669897430003393,1,0.0,0,0.0,0,2.475451491181872,0.0669897430003393,0.3298361774625666,0.0,0.6999999999999996,Static open-data risk/exposure proxies: subzone demographics + weighted distance-decay public nodes; not observed people counts.,0.9100702711522456,0.2388266450612785,1.0,0.0,2500,2500,0.9318789839744568,0.8819460272789001,0.9645815491676332,0.01380171533674,0.0137093355879187,0.0391880013048648,0.0054319999180734,0.0054319999180734,0.0054319999180734,0.0054319999180734,0.0178480017930269,0.0178480017930269,0.0391880013048648,0.9318789839744568,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25,0.9318789839744568,0.01380171533674,umep_with_veg:svf_umep_mean_open_with_veg,umep_with_veg:shade_fraction_umep_10_16_open_with_veg,v0.8-beta-building-plus-canopy,SVF and shade_fraction replaced with UMEP DSM-derived building+canopy open-pixel values; v0.7 proxy columns retained for comparison.,0.021808712822211196,-0.2250249297245385
TP_0556,1.343202259261966,103.84365202512076,0.0,0.0,556.4770537464952,0.35,0.35,civic_institutional,29150.0,36150.0,10000.0,EDUCATIONAL INSTITUTION,1.0000000000000002,0.0,BINCHANG RISE PG,726.2774734061007,MACRITCHIE RESERVOIR PK,38.374139100452766,,6.6,placeholder_from_land_use_v07_alpha,placeholder_from_land_use_road_v07_alpha,Open-Meteo supplies background meteorology; v0.7-beta intra-neighbourhood variation uses vector features plus GEE GHSL/DynamicWorld/Sentinel-2 proxies.,13.012925136537248,0.0,0.0,0.0,1.0,0.3266570451097459,0.0,0.0,0.0,1.0,0.3444284085162432,0.1549927838323094,9.299567029938569,v07_beta_proxy_from_DynamicWorld_tree_grass_and_Sentinel2_NDVI_not_streetview_GVI,GHSL_GHS_BUILT_H_2018_100m_from_GEE,DynamicWorld_via_GEE,Sentinel2_composite_via_GEE,0.8382756114006042,0.1090834438800811,0.4225036080838453,v07_beta_screening_proxy_from_building_density_GHSL_height_road_fraction,v07_beta_screening_proxy_from_building_density_GHSL_height_greenery_road,v07_beta_proxy_from_vector_building_road_and_DynamicWorld_built_up_water,0.9457525256586916,0.0,1.0,0.1549927838323094,0.2409470752089136,0.0389972144846796,TOA PAYOH WEST:1.00,TOA PAYOH WEST,TOA PAYOH,0.1904596100278551,0.9999999999999996,1.142326214201766,6,1.49256319460515,6,0.0,0,0.075174005317739,1,0.0,0,0.0,0,2.634889408806916,0.075174005317739,0.3575150748219315,0.0,0.6999999999999996,Static open-data risk/exposure proxies: subzone demographics + weighted distance-decay public nodes; not observed people counts.,0.9332092018572702,0.2098386719138381,1.0,0.0,2500,2500,0.8382756114006042,0.3559207618236542,0.9645397067070008,0.1090834438800811,0.1035960093140602,0.1361880153417587,0.1264880150556564,0.1125200167298317,0.1098040044307708,0.1098040044307708,0.1004920080304145,0.1004920080304145,0.1039840057492256,0.8382756114006042,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25,0.8382756114006042,0.1090834438800811,umep_with_veg:svf_umep_mean_open_with_veg,umep_with_veg:shade_fraction_umep_10_16_open_with_veg,v0.8-beta-building-plus-canopy,SVF and shade_fraction replaced with UMEP DSM-derived building+canopy open-pixel values; v0.7 proxy columns retained for comparison.,-0.09493359045666594,-0.100755228033757
TP_0557,1.343202255277833,103.8445505856446,0.0,0.2823153010722651,571.5871861225464,0.35,0.4205788252680663,civic_institutional,29250.0,36150.0,10000.0,EDUCATIONAL INSTITUTION,0.2949928720410038,0.9520820604333172,BINCHANG RISE PG,818.4521662078912,MACRITCHIE RESERVOIR PK,0.0,,6.6,placeholder_from_land_use_v07_alpha,placeholder_from_land_use_road_v07_alpha,Open-Meteo supplies background meteorology; v0.7-beta intra-neighbourhood variation uses vector features plus GEE GHSL/DynamicWorld/Sentinel-2 proxies.,7.886505014009637,0.0,0.0,0.0,1.0,0.5081073890825735,0.0,0.0,0.0,1.0,0.6468456484709558,0.2910805418119301,17.464832508715805,v07_beta_proxy_from_DynamicWorld_tree_grass_and_Sentinel2_NDVI_not_streetview_GVI,GHSL_GHS_BUILT_H_2018_100m_from_GEE,DynamicWorld_via_GEE,Sentinel2_composite_via_GEE,0.4810988306999206,0.4713092148303985,0.4956173796301674,v07_beta_screening_proxy_from_building_density_GHSL_height_road_fraction,v07_beta_screening_proxy_from_building_density_GHSL_height_greenery_road,v07_beta_proxy_from_vector_building_road_and_DynamicWorld_built_up_water,0.8981218103658245,0.2823153010722651,1.0,0.2910805418119301,0.2409470752089136,0.0389972144846796,TOA PAYOH WEST:1.00,TOA PAYOH WEST,TOA PAYOH,0.1904596100278551,0.9999999999999996,1.1595094585476915,8,1.768155184804867,6,0.0,0,0.0789719188282419,1,0.0,0,0.1271146089580737,3,2.927664643352559,0.2060865277863156,0.4083417275220163,0.0365657671275509,0.7109697301382649,Static open-data risk/exposure proxies: subzone demographics + weighted distance-decay public nodes; not observed people counts.,0.98,0.1656283753902102,1.0,0.0,2500,2500,0.4810988306999206,0.0289706345647573,0.9367648363113404,0.4713092148303985,0.4555120170116424,0.548244059085846,0.5261280536651611,0.4795680642127991,0.4652120172977447,0.4652120172977447,0.4504680037498474,0.4508560597896576,0.4617200195789337,0.4810988306999206,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25,0.4810988306999206,0.4713092148303985,umep_with_veg:svf_umep_mean_open_with_veg,umep_with_veg:shade_fraction_umep_10_16_open_with_veg,v0.8-beta-building-plus-canopy,SVF and shade_fraction replaced with UMEP DSM-derived building+canopy open-pixel values; v0.7 proxy columns retained for comparison.,-0.4989011693000794,0.3056808394401883
TP_0558,1.3432022509612351,103.84544914616566,0.0,0.0,600.9886361762143,0.35,0.7,commercial,29350.0,36150.0,10000.0,BUSINESS 1,0.7711857217255357,1.9460456848046328,BINCHANG RISE PG,912.27678276038,MACRITCHIE RESERVOIR PK,39.88482420590589,,19.8,placeholder_from_land_use_v07_alpha,placeholder_from_land_use_road_v07_alpha,Open-Meteo supplies background meteorology; v0.7-beta intra-neighbourhood variation uses vector features plus GEE GHSL/DynamicWorld/Sentinel-2 proxies.,8.309451780887319,0.0,0.0,0.0,1.0,0.2075112144428658,0.0,0.0,0.0,1.0,0.145852024071443,0.0656334108321493,3.938004649928961,v07_beta_proxy_from_DynamicWorld_tree_grass_and_Sentinel2_NDVI_not_streetview_GVI,GHSL_GHS_BUILT_H_2018_100m_from_GEE,DynamicWorld_via_GEE,Sentinel2_composite_via_GEE,0.7387519478797913,0.1867943108081817,0.4671832945839254,v07_beta_screening_proxy_from_building_density_GHSL_height_road_fraction,v07_beta_screening_proxy_from_building_density_GHSL_height_greenery_road,v07_beta_proxy_from_vector_building_road_and_DynamicWorld_built_up_water,0.9770283062087476,0.0,1.0,0.0656334108321493,0.2409470752089136,0.0389972144846796,TOA PAYOH WEST:1.00,TOA PAYOH WEST,TOA PAYOH,0.1904596100278551,1.0,1.2683513450366852,9,1.809085378732471,3,0.0,0,0.1170702563860198,2,0.0,0,0.2377307467905881,3,3.077436723769156,0.3548010031766079,0.4343426067538859,0.081947406005447,0.7245842218016341,Static open-data risk/exposure proxies: subzone demographics + weighted distance-decay public nodes; not observed people counts.,0.9562954020749564,0.1545745151742485,1.0,0.0,2500,2500,0.7387519478797913,0.0498681366443634,0.9512557983398438,0.1867943108081817,0.183782696723938,0.2669440507888794,0.192448005080223,0.169168010354042,0.1680040210485458,0.1680040210485458,0.1905080080032348,0.1928360164165496,0.2265920341014862,0.7387519478797913,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25,0.7387519478797913,0.1867943108081817,umep_with_veg:svf_umep_mean_open_with_veg,umep_with_veg:shade_fraction_umep_10_16_open_with_veg,v0.8-beta-building-plus-canopy,SVF and shade_fraction replaced with UMEP DSM-derived building+canopy open-pixel values; v0.7 proxy columns retained for comparison.,-0.2175434541951652,0.03221979563393321
TP_0559,1.3432022463121709,103.84634770668372,0.0,0.0,635.1725835376265,0.35,0.7,commercial,29450.0,36150.0,10000.0,BUSINESS 1,0.8108301051289305,2.027075262822326,BINCHANG RISE PG,1007.2903793628084,MACRITCHIE RESERVOIR PK,47.28859976870552,,19.8,placeholder_from_land_use_v07_alpha,placeholder_from_land_use_road_v07_alpha,Open-Meteo supplies background meteorology; v0.7-beta intra-neighbourhood variation uses vector features plus GEE GHSL/DynamicWorld/Sentinel-2 proxies.,13.43098745195192,0.0,0.0,0.0,1.0,0.3085530300322913,0.0,0.0,0.0,1.0,0.3142550500538188,0.1414147725242184,8.484886351453108,v07_beta_proxy_from_DynamicWorld_tree_grass_and_Sentinel2_NDVI_not_streetview_GVI,GHSL_GHS_BUILT_H_2018_100m_from_GEE,DynamicWorld_via_GEE,Sentinel2_composite_via_GEE,0.687491238117218,0.2403383255004882,0.4292926137378908,v07_beta_screening_proxy_from_building_density_GHSL_height_road_fraction,v07_beta_screening_proxy_from_building_density_GHSL_height_greenery_road,v07_beta_proxy_from_vector_building_road_and_DynamicWorld_built_up_water,0.9505048296165236,0.0,1.0,0.1414147725242184,0.2368969096953065,0.0377912156091071,BRADDELL:0.16 | TOA PAYOH WEST:0.84,TOA PAYOH WEST,TOA PAYOH,0.1871204861737566,0.9507056540377624,1.6924629652229035,12,2.042393778684797,3,0.0,0,0.1214153911393394,2,0.0,0,0.4261325383985104,3,3.734856743907701,0.5475479295378498,0.548472680267516,0.1407659667675644,0.7077237478567031,Static open-data risk/exposure proxies: subzone demographics + weighted distance-decay public nodes; not observed people counts.,0.9312110391959224,0.209370605294718,1.0,0.0,2500,2500,0.687491238117218,0.0333657152950763,0.9347918033599854,0.2403383255004882,0.2123653292655944,0.3600640296936035,0.3414400517940521,0.2607360482215881,0.2351280003786087,0.2351280003786087,0.2009840160608291,0.2009840160608291,0.2079680114984512,0.687491238117218,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25,0.687491238117218,0.2403383255004882,umep_with_veg:svf_umep_mean_open_with_veg,umep_with_veg:shade_fraction_umep_10_16_open_with_veg,v0.8-beta-building-plus-canopy,SVF and shade_fraction replaced with UMEP DSM-derived building+canopy open-pixel values; v0.7 proxy columns retained for comparison.,-0.2437198010787044,0.03096772020577021
TP_0560,1.3432022413306404,103.84724626719854,0.0,0.0,681.6623877486273,0.35,0.7,commercial,29550.0,36150.0,10000.0,BUSINESS 1,0.9750611630025948,2.437652907506487,BINCHANG RISE PG,1102.8644257098742,MACRITCHIE RESERVOIR PK,54.31388198586554,,19.8,placeholder_from_land_use_v07_alpha,placeholder_from_land_use_road_v07_alpha,Open-Meteo supplies background meteorology; v0.7-beta intra-neighbourhood variation uses vector features plus GEE GHSL/DynamicWorld/Sentinel-2 proxies.,19.13288247786463,0.0,0.0,0.0,1.0,0.2588638178886658,0.0,0.0,0.0,1.0,0.2314396964811096,0.1041478634164993,6.248871804989961,v07_beta_proxy_from_DynamicWorld_tree_grass_and_Sentinel2_NDVI_not_streetview_GVI,GHSL_GHS_BUILT_H_2018_100m_from_GEE,DynamicWorld_via_GEE,Sentinel2_composite_via_GEE,0.7324808835983276,0.2005406022071838,0.4479260682917503,v07_beta_screening_proxy_from_building_density_GHSL_height_road_fraction,v07_beta_screening_proxy_from_building_density_GHSL_height_greenery_road,v07_beta_proxy_from_vector_building_road_and_DynamicWorld_built_up_water,0.9635482478042252,0.0,1.0,0.1041478634164993,0.2161060142711519,0.0316004077471967,BRADDELL:1.00,BRADDELL,TOA PAYOH,0.1699796126401631,0.6976607874860706,2.1859785159871463,14,2.0121069308703787,3,0.0,0,0.1227418752337482,2,0.0,0,0.6991234616119427,4,4.198085446857525,0.821865336845691,0.6288905627502331,0.2244765368630013,0.5557055122991498,Static open-data risk/exposure proxies: subzone demographics + weighted distance-decay public nodes; not observed people counts.,0.9047883496169118,0.2399671431991772,1.0,0.0,2500,2500,0.7324808835983276,0.0348138697445392,0.958763062953949,0.2005406022071838,0.1989146918058395,0.286344051361084,0.1901200264692306,0.1788680106401443,0.1777040064334869,0.1777040064334869,0.2083560079336166,0.2106840014457702,0.2603480219841003,0.7324808835983276,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25,0.7324808835983276,0.2005406022071838,umep_with_veg:svf_umep_mean_open_with_veg,umep_with_veg:shade_fraction_umep_10_16_open_with_veg,v0.8-beta-building-plus-canopy,SVF and shade_fraction replaced with UMEP DSM-derived building+canopy open-pixel values; v0.7 proxy columns retained for comparison.,-0.17230746601858415,-0.039426540991993386
TP_0561,1.3432022360166438,103.84814482770992,0.0,0.0094885475775749,738.8389613877011,0.35,0.7023721368943937,commercial,29650.0,36150.0,10000.0,BUSINESS 1,0.9847652558422932,2.46191322357377,BINCHANG RISE PG,1198.5690834734503,MACRITCHIE RESERVOIR PK,58.59964788107331,,19.8,placeholder_from_land_use_v07_alpha,placeholder_from_land_use_road_v07_alpha,Open-Meteo supplies background meteorology; v0.7-beta intra-neighbourhood variation uses vector features plus GEE GHSL/DynamicWorld/Sentinel-2 proxies.,22.008702614921923,0.0,0.0,0.0,1.0,0.1609913628033084,0.0,0.0,0.0,1.0,0.068318938005514,0.0307435221024813,1.844611326148878,v07_beta_proxy_from_DynamicWorld_tree_grass_and_Sentinel2_NDVI_not_streetview_GVI,GHSL_GHS_BUILT_H_2018_100m_from_GEE,DynamicWorld_via_GEE,Sentinel2_composite_via_GEE,0.9058200120925904,0.0375251471996307,0.4893725127375468,v07_beta_screening_proxy_from_building_density_GHSL_height_road_fraction,v07_beta_screening_proxy_from_building_density_GHSL_height_greenery_road,v07_beta_proxy_from_vector_building_road_and_DynamicWorld_built_up_water,0.9892397672641317,0.0094885475775749,1.0,0.0307435221024813,0.2161060142711519,0.0316004077471967,BRADDELL:1.00,BRADDELL,TOA PAYOH,0.1699796126401631,0.6976607874860706,2.1497386653463346,14,1.7464129084950002,3,0.0,0,0.1212181618700935,2,0.0946752355380565,1,0.7870126272484947,5,3.896151573841335,1.0029060246566448,0.5764739431341606,0.2797228274132685,0.5722793994642299,Static open-data risk/exposure proxies: subzone demographics + weighted distance-decay public nodes; not observed people counts.,0.892971427363261,0.2403235166934375,1.0,0.0,2500,2500,0.9058200120925904,0.8903282284736633,0.9588625431060792,0.0375251471996307,0.0382826663553714,0.0434559993445873,0.0349199995398521,0.0349199995398521,0.0349199995398521,0.0349199995398521,0.0399640016257762,0.0399640016257762,0.0430679991841316,0.9058200120925904,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25,0.9058200120925904,0.0375251471996307,umep_with_veg:svf_umep_mean_open_with_veg,umep_with_veg:shade_fraction_umep_10_16_open_with_veg,v0.8-beta-building-plus-canopy,SVF and shade_fraction replaced with UMEP DSM-derived building+canopy open-pixel values; v0.7 proxy columns retained for comparison.,0.012848584729329482,-0.20279836949380678
TP_0562,1.3432022303701814,103.84904338821764,0.0,0.0131041370355477,784.8040284684641,0.35,0.7032760342588869,commercial,29750.0,36150.0,10000.0,BUSINESS 1,0.9388494673805834,2.3471245152293427,CLOVER WAY PG,1294.8676796690902,MACRITCHIE RESERVOIR PK,65.04300270655385,,19.8,placeholder_from_land_use_v07_alpha,placeholder_from_land_use_road_v07_alpha,Open-Meteo supplies background meteorology; v0.7-beta intra-neighbourhood variation uses vector features plus GEE GHSL/DynamicWorld/Sentinel-2 proxies.,21.730606553107496,0.0,0.0,0.0,1.0,0.1893336573034622,0.0,0.0,0.0,1.0,0.1155560955057703,0.0520002429775966,3.1200145786557987,v07_beta_proxy_from_DynamicWorld_tree_grass_and_Sentinel2_NDVI_not_streetview_GVI,GHSL_GHS_BUILT_H_2018_100m_from_GEE,DynamicWorld_via_GEE,Sentinel2_composite_via_GEE,0.7548614144325256,0.182969719171524,0.4805519470289756,v07_beta_screening_proxy_from_building_density_GHSL_height_road_fraction,v07_beta_screening_proxy_from_building_density_GHSL_height_greenery_road,v07_beta_proxy_from_vector_building_road_and_DynamicWorld_built_up_water,0.9817999149578412,0.0131041370355477,1.0,0.0520002429775966,0.2161060142711519,0.0316004077471967,BRADDELL:1.00,BRADDELL,TOA PAYOH,0.1699796126401631,0.6976607874860706,2.0018424767078806,12,1.3814501802807166,3,0.0,0,0.1868513029810597,3,0.137418193824562,1,0.6451371195836052,5,3.3832926569885973,0.969406616389227,0.4874401077024551,0.269500163851935,0.5692126003958299,Static open-data risk/exposure proxies: subzone demographics + weighted distance-decay public nodes; not observed people counts.,0.894551701323164,0.2431486860608195,1.0,0.0,2500,2500,0.7548614144325256,0.0357747115194797,0.9560996890068054,0.182969719171524,0.1572693288326263,0.2758680284023285,0.2758680284023285,0.2056400179862976,0.1831360161304474,0.1831360161304474,0.1443360149860382,0.1443360149860382,0.1443360149860382,0.7548614144325256,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25,0.7548614144325256,0.182969719171524,umep_with_veg:svf_umep_mean_open_with_veg,umep_with_veg:shade_fraction_umep_10_16_open_with_veg,v0.8-beta-building-plus-canopy,SVF and shade_fraction replaced with UMEP DSM-derived building+canopy open-pixel values; v0.7 proxy columns retained for comparison.,-0.13969028689063834,-0.0601789668892955
TP_0563,1.3432022243912531,103.84994194872148,0.0,0.0999063776003966,831.3384061956633,0.35,0.7249765944000991,commercial,29850.0,36150.0,10000.0,BUSINESS 1,0.7291717487403305,1.8229293718508264,CLOVER WAY PG,1391.688459334502,MACRITCHIE RESERVOIR PK,72.70637867624349,,19.8,placeholder_from_land_use_v07_alpha,placeholder_from_land_use_road_v07_alpha,Open-Meteo supplies background meteorology; v0.7-beta intra-neighbourhood variation uses vector features plus GEE GHSL/DynamicWorld/Sentinel-2 proxies.,20.50907175142405,0.0,0.0,0.0,1.0,0.3569751474095275,0.0,0.0,0.0,1.0,0.3949585790158792,0.1777313605571456,10.66388163342874,v07_beta_proxy_from_DynamicWorld_tree_grass_and_Sentinel2_NDVI_not_streetview_GVI,GHSL_GHS_BUILT_H_2018_100m_from_GEE,DynamicWorld_via_GEE,Sentinel2_composite_via_GEE,0.5026995539665222,0.4355578124523163,0.4610875085216255,v07_beta_screening_proxy_from_building_density_GHSL_height_road_fraction,v07_beta_screening_proxy_from_building_density_GHSL_height_greenery_road,v07_beta_proxy_from_vector_building_road_and_DynamicWorld_built_up_water,0.937794023804999,0.0999063776003966,1.0,0.1777313605571456,0.2161060142711519,0.0316004077471967,BRADDELL:1.00,BRADDELL,TOA PAYOH,0.1699796126401631,0.6976607874860706,2.107748147835307,11,1.0299205304994052,3,0.0,0,0.1768827851602412,2,0.2897774809376511,2,0.6713460081820591,7,3.1376686783347125,1.1380062742799515,0.4447990534574528,0.3209499556039029,0.5846475379214202,Static open-data risk/exposure proxies: subzone demographics + weighted distance-decay public nodes; not observed people counts.,0.9086247990527574,0.2530103857591952,1.0,0.0,2500,2500,0.5026995539665222,0.0291248019784688,0.9382436275482178,0.4355578124523163,0.4362414181232452,0.5168160796165466,0.4136080145835876,0.4085640013217926,0.407012015581131,0.407012015581131,0.4458120167255401,0.4559000432491302,0.5109960436820984,0.5026995539665222,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25,0.5026995539665222,0.4355578124523163,umep_with_veg:svf_umep_mean_open_with_veg,umep_with_veg:shade_fraction_umep_10_16_open_with_veg,v0.8-beta-building-plus-canopy,SVF and shade_fraction replaced with UMEP DSM-derived building+canopy open-pixel values; v0.7 proxy columns retained for comparison.,-0.4059252450862352,0.18254742669312107
