cell_id,open_pixel_fraction,building_pixel_fraction,n_total_pixels,n_open_pixels,svf_umep_mean_open,svf_umep_p10_open,svf_umep_p90_open,shade_fraction_umep_10_16_open,shade_fraction_umep_13_15_open,shade_fraction_umep_peak_open,shade_fraction_umep_1000_open,shade_fraction_umep_1100_open,shade_fraction_umep_1200_open,shade_fraction_umep_1300_open,shade_fraction_umep_1400_open,shade_fraction_umep_1500_open,shade_fraction_umep_1600_open,svf_umep_mean_all,dsm_mean_height_all,dsm_max_height,dsm_mean_height_buildings_only,umep_dsm_resolution_m,umep_shadow_date,umep_shadow_time_window
TP_0442,0.7352,0.26480000000000004,2500,1838,0.5717108845710754,0.44168081879615784,0.6783555746078491,0.10407276451587677,0.026478055864572525,0.4260065257549286,0.3775843381881714,0.15288357436656952,0.03482045605778694,0.0,0.02339499443769455,0.056039173156023026,0.0837867259979248,0.6450560688972473,5.2218403816223145,29.299999237060547,19.719942092895508,2,20260320,10:00-16:00 LST (UTC+8)
TP_0443,0.7236,0.2764,2500,1809,0.466462105512619,0.254385769367218,0.6542582511901855,0.33546552062034607,0.23604200780391693,0.9165284633636475,0.3758982717990875,0.31343284249305725,0.26423439383506775,0.03593145310878754,0.20563846826553345,0.4665561020374298,0.6865671873092651,0.5863183736801147,13.687320709228516,85.30000305175781,49.51996612548828,2,20260320,10:00-16:00 LST (UTC+8)
TP_0444,0.6876,0.3124,2500,1719,0.5462601780891418,0.32308271527290344,0.7115890383720398,0.2560458481311798,0.08066705614328384,0.7329843044281006,0.5869691967964172,0.4141942858695984,0.207678884267807,0.029086679220199585,0.06573589146137238,0.14717859029769897,0.3414776027202606,0.6498557329177856,9.515079498291016,48.900001525878906,30.4580020904541,2,20260320,10:00-16:00 LST (UTC+8)
TP_0445,0.8496,0.15039999999999998,2500,2124,0.5401310324668884,0.34364932775497437,0.673518717288971,0.11790422350168228,0.06826741993427277,0.3375706076622009,0.15819208323955536,0.11534839868545532,0.07344632595777512,0.006120527163147926,0.042843692004680634,0.1558380424976349,0.2735404968261719,0.6077536344528198,6.772160053253174,46.099998474121094,45.02766036987305,2,20260320,10:00-16:00 LST (UTC+8)
TP_0446,0.8204,0.17959999999999998,2500,2051,0.6388278007507324,0.4300309121608734,0.8253756165504456,0.08901581913232803,0.06273362785577774,0.3022915720939636,0.10385178029537201,0.07118479162454605,0.03998049721121788,0.00048756704200059175,0.043393466621637344,0.14431984722614288,0.2198927402496338,0.6922509074211121,4.8926801681518555,46.099998474121094,27.24209213256836,2,20260320,10:00-16:00 LST (UTC+8)
TP_0447,1.0,0.0,2500,2500,0.9250186681747437,0.8927015662193298,0.9473408460617065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9250186681747437,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8)
TP_0448,1.0,0.0,2500,2500,0.9069976806640625,0.844458818435669,0.9446616768836975,0.002400000113993883,0.0,0.01640000008046627,0.01640000008046627,0.00039999998989515007,0.0,0.0,0.0,0.0,0.0,0.9069976806640625,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8)
TP_0449,0.9024,0.09760000000000002,2500,2256,0.802502453327179,0.5945252180099487,0.9300325512886047,0.06180344521999359,0.019651299342513084,0.18528369069099426,0.16932624578475952,0.10460992902517319,0.05673758685588837,0.0017730495892465115,0.019946807995438576,0.03723404183983803,0.04299645498394966,0.8149891495704651,2.8775999546051025,62.900001525878906,29.483606338500977,2,20260320,10:00-16:00 LST (UTC+8)
TP_0450,0.9148,0.08520000000000005,2500,2287,0.826267659664154,0.6292237639427185,0.926551878452301,0.06652508676052094,0.03075353614985943,0.22299955785274506,0.11718408763408661,0.08001749217510223,0.043725404888391495,0.0,0.02361171878874302,0.06864888221025467,0.13248798251152039,0.839316189289093,2.2578001022338867,26.5,26.5,2,20260320,10:00-16:00 LST (UTC+8)
TP_0451,0.8668,0.13319999999999999,2500,2167,0.7747582197189331,0.5827137231826782,0.9148619174957275,0.0325004942715168,0.015228426083922386,0.10982925444841385,0.07198892533779144,0.044300876557826996,0.022150438278913498,0.0,0.012459621764719486,0.033225659281015396,0.043377943336963654,0.8035121560096741,4.275720119476318,32.099998474121094,32.10000228881836,2,20260320,10:00-16:00 LST (UTC+8)
TP_0452,0.6864,0.3136,2500,1716,0.7788982391357422,0.4903559684753418,0.916256308555603,0.0017482517287135124,0.00019425019854679704,0.01107226125895977,0.0011655011912807822,0.0005827505956403911,0.0,0.0,0.0,0.0005827505956403911,0.009906759485602379,0.821381151676178,5.65376091003418,32.099998474121094,18.028573989868164,2,20260320,10:00-16:00 LST (UTC+8)
TP_0453,0.812,0.18799999999999994,2500,2030,0.7826939225196838,0.5581558346748352,0.9135881662368774,0.03849402070045471,0.013957307673990726,0.14975368976593018,0.08965517580509186,0.05320196971297264,0.02463054098188877,0.0,0.01034482754766941,0.031527094542980194,0.060098521411418915,0.776591420173645,3.2818398475646973,34.900001525878906,17.456594467163086,2,20260320,10:00-16:00 LST (UTC+8)
TP_0454,0.7516,0.24839999999999995,2500,1879,0.7436597943305969,0.5352447628974915,0.8896445035934448,0.04287995770573616,0.017385132610797882,0.09526343643665314,0.0792974978685379,0.06067056953907013,0.028206493705511093,0.0,0.012772751040756702,0.03938265144824982,0.07982970029115677,0.7556760907173157,4.793960094451904,34.900001525878906,19.29935646057129,2,20260320,10:00-16:00 LST (UTC+8)
TP_0455,0.8692,0.13080000000000003,2500,2173,0.71905517578125,0.5241997838020325,0.8979637622833252,0.024521728977560997,0.02101549319922924,0.06212609261274338,0.02623101696372032,0.017947537824511528,0.020248504355549812,0.0036815463099628687,0.014726185239851475,0.044638749212026596,0.044178556650877,0.7550469636917114,6.029880046844482,46.099998474121094,46.10000228881836,2,20260320,10:00-16:00 LST (UTC+8)
TP_0456,0.822,0.17800000000000005,2500,2055,0.8260224461555481,0.6005510687828064,0.9627892374992371,0.017796317115426064,0.01038118451833725,0.052554745227098465,0.024330900982022285,0.020437955856323242,0.00778588792309165,0.0,0.005839415825903416,0.02530413679778576,0.040875911712646484,0.8465859293937683,1.9463599920272827,15.0,10.934605598449707,2,20260320,10:00-16:00 LST (UTC+8)
TP_0457,0.9688,0.031200000000000006,2500,2422,0.9456961750984192,0.9048992395401001,0.9777988791465759,0.0002359325299039483,0.00027525462792254984,0.0008257638546638191,0.0,0.0,0.0,0.0,0.0,0.0008257638546638191,0.0008257638546638191,0.9444740414619446,0.127920001745224,4.099999904632568,4.100000381469727,2,20260320,10:00-16:00 LST (UTC+8)
TP_0458,1.0,0.0,2500,2500,0.9689476490020752,0.9473220705986023,0.9834862947463989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9689476490020752,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8)
TP_0459,1.0,0.0,2500,2500,0.9865400195121765,0.9806973934173584,0.9944223165512085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9865400195121765,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8)
TP_0460,1.0,0.0,2500,2500,0.9931250214576721,0.991633415222168,0.9944223165512085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931250214576721,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8)
TP_0461,1.0,0.0,2500,2500,0.9930083155632019,0.991633415222168,0.9944223165512085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9930083155632019,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8)
TP_0462,1.0,0.0,2500,2500,0.9929737448692322,0.991633415222168,0.9944223165512085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9929737448692322,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8)
TP_0463,1.0,0.0,2500,2500,0.9945477247238159,0.9930278658866882,0.995816707611084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9945477247238159,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8)
TP_0464,1.0,0.0,2500,2500,0.996412992477417,0.9944223165512085,0.9986055493354797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996412992477417,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8)
TP_0465,1.0,0.0,2500,2500,0.9958089590072632,0.993137538433075,0.9972111582756042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9958089590072632,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8)
