cell_id,cell_area_m2,centroid_x_svy21,centroid_y_svy21,lon,lat
TP_0369,10000.0,30750.0,35450.0,103.85802892964288,1.3368716046386027
TP_0370,10000.0,30850.0,35450.0,103.85892748778866,1.3368715953788788
TP_0371,10000.0,30950.0,35450.0,103.8598260459281,1.3368715857882567
TP_0372,10000.0,31050.0,35450.0,103.86072460406099,1.3368715758667364
TP_0373,10000.0,31150.0,35450.0,103.86162316218709,1.3368715656143182
TP_0374,10000.0,31250.0,35450.0,103.86252172030616,1.336871555031001
TP_0375,10000.0,31350.0,35450.0,103.86342027841802,1.3368715441167858
TP_0376,10000.0,31450.0,35450.0,103.86431883652243,1.3368715328716723
TP_0377,10000.0,31550.0,35450.0,103.86521739461917,1.3368715212956606
TP_0378,10000.0,28750.0,35550.0,103.84005776819967,1.3377760848687068
TP_0379,10000.0,28850.0,35550.0,103.84095632675441,1.337776082225164
TP_0380,10000.0,28950.0,35550.0,103.84185488530726,1.3377760792504996
TP_0381,10000.0,29050.0,35550.0,103.842753443858,1.3377760759447117
TP_0382,10000.0,29150.0,35550.0,103.8436520024064,1.3377760723078023
TP_0383,10000.0,29250.0,35550.0,103.84455056095224,1.3377760683397701
TP_0384,10000.0,29350.0,35550.0,103.84544911949531,1.3377760640406158
TP_0385,10000.0,29450.0,35550.0,103.84634767803537,1.3377760594103387
TP_0386,10000.0,29550.0,35550.0,103.84724623657222,1.3377760544489394
TP_0387,10000.0,29650.0,35550.0,103.84814479510563,1.3377760491564177
TP_0388,10000.0,29750.0,35550.0,103.84904335363535,1.3377760435327735
TP_0389,10000.0,29850.0,35550.0,103.84994191216117,1.3377760375780072
TP_0390,10000.0,29950.0,35550.0,103.8508404706829,1.3377760312921183
TP_0391,10000.0,30050.0,35550.0,103.85173902920029,1.3377760246751071
TP_0392,10000.0,30150.0,35550.0,103.8526375877131,1.3377760177269737
TP_0393,10000.0,30250.0,35550.0,103.85353614622115,1.3377760104477177
TP_0394,10000.0,30350.0,35550.0,103.85443470472418,1.3377760028373396
TP_0395,10000.0,30450.0,35550.0,103.855333263222,1.3377759948958385
TP_0396,10000.0,30550.0,35550.0,103.85623182171435,1.3377759866232157
TP_0397,10000.0,30650.0,35550.0,103.85713038020103,1.337775978019471
TP_0398,10000.0,30750.0,35550.0,103.85802893868183,1.3377759690846036
TP_0399,10000.0,30850.0,35550.0,103.8589274971565,1.3377759598186139
TP_0400,10000.0,30950.0,35550.0,103.85982605562482,1.3377759502215016
TP_0401,10000.0,31050.0,35550.0,103.86072461408659,1.3377759402932672
TP_0402,10000.0,31150.0,35550.0,103.86162317254157,1.3377759300339107
TP_0403,10000.0,31250.0,35550.0,103.86252173098954,1.3377759194434322
TP_0404,10000.0,31350.0,35550.0,103.86342028943028,1.337775908521831
TP_0405,10000.0,31450.0,35550.0,103.86431884786357,1.3377758972691076
TP_0406,10000.0,31550.0,35550.0,103.86521740628919,1.3377758856852624
TP_0407,10000.0,28750.0,35650.0,103.84005777066257,1.338680449386316
TP_0408,10000.0,28850.0,35650.0,103.84095632954643,1.3386804467409859
TP_0409,10000.0,28950.0,35650.0,103.84185488842837,1.3386804437643094
TP_0410,10000.0,29050.0,35650.0,103.84275344730823,1.3386804404562862
TP_0411,10000.0,29150.0,35650.0,103.84365200618574,1.3386804368169172
TP_0412,10000.0,29250.0,35650.0,103.8445505650607,1.3386804328462016
TP_0413,10000.0,29350.0,35650.0,103.84544912393287,1.3386804285441398
TP_0414,10000.0,29450.0,35650.0,103.84634768280203,1.3386804239107315
TP_0415,10000.0,29550.0,35650.0,103.84724624166799,1.338680418945977
TP_0416,10000.0,29650.0,35650.0,103.84814480053049,1.3386804136498762
TP_0417,10000.0,29750.0,35650.0,103.84904335938933,1.3386804080224293
TP_0418,10000.0,29850.0,35650.0,103.84994191824428,1.3386804020636358
TP_0419,10000.0,29950.0,35650.0,103.8508404770951,1.3386803957734958
TP_0420,10000.0,30050.0,35650.0,103.85173903594159,1.33868038915201
TP_0421,10000.0,30150.0,35650.0,103.85263759478352,1.3386803821991777
TP_0422,10000.0,30250.0,35650.0,103.85353615362067,1.3386803749149994
TP_0423,10000.0,30350.0,35650.0,103.85443471245281,1.3386803672994745
TP_0424,10000.0,30450.0,35650.0,103.85533327127973,1.3386803593526035
TP_0425,10000.0,30550.0,35650.0,103.8562318301012,1.3386803510743859
TP_0426,10000.0,30650.0,35650.0,103.85713038891699,1.3386803424648228
TP_0427,10000.0,30750.0,35650.0,103.85802894772688,1.3386803335239128
TP_0428,10000.0,30850.0,35650.0,103.85892750653068,1.338680324251657
TP_0429,10000.0,30950.0,35650.0,103.8598260653281,1.3386803146480546
TP_0430,10000.0,31050.0,35650.0,103.86072462411897,1.3386803047131066
TP_0431,10000.0,31150.0,35650.0,103.86162318290306,1.338680294446812
TP_0432,10000.0,31250.0,35650.0,103.86252174168014,1.3386802838491711
TP_0433,10000.0,31350.0,35650.0,103.86342030044999,1.3386802729201845
TP_0434,10000.0,31450.0,35650.0,103.86431885921239,1.3386802616598514
TP_0435,10000.0,31550.0,35650.0,103.8652174179671,1.3386802500681723
TP_0436,10000.0,28750.0,35750.0,103.84005777312714,1.3395848138972295
TP_0437,10000.0,28850.0,35750.0,103.84095633234033,1.3395848112501114
TP_0438,10000.0,28950.0,35750.0,103.8418548915516,1.3395848082714235
TP_0439,10000.0,29050.0,35750.0,103.8427534507608,1.3395848049611647
TP_0440,10000.0,29150.0,35750.0,103.84365200996763,1.339584801319336
TP_0441,10000.0,29250.0,35750.0,103.84455056917191,1.3395847973459374
TP_0442,10000.0,29350.0,35750.0,103.84544912837342,1.3395847930409681
TP_0443,10000.0,29450.0,35750.0,103.84634768757194,1.3395847884044283
TP_0444,10000.0,29550.0,35750.0,103.84724624676721,1.339584783436319
TP_0445,10000.0,29650.0,35750.0,103.84814480595904,1.339584778136639
TP_0446,10000.0,29750.0,35750.0,103.84904336514721,1.339584772505389
TP_0447,10000.0,29850.0,35750.0,103.84994192433147,1.3395847665425684
TP_0448,10000.0,29950.0,35750.0,103.85084048351165,1.3395847602481779
TP_0449,10000.0,30050.0,35750.0,103.85173904268746,1.339584753622217
TP_0450,10000.0,30150.0,35750.0,103.85263760185873,1.3395847466646862
TP_0451,10000.0,30250.0,35750.0,103.8535361610252,1.3395847393755849
TP_0452,10000.0,30350.0,35750.0,103.85443472018667,1.3395847317549134
TP_0453,10000.0,30450.0,35750.0,103.85533327934293,1.3395847238026721
TP_0454,10000.0,30550.0,35750.0,103.85623183849371,1.3395847155188603
TP_0455,10000.0,30650.0,35750.0,103.85713039763884,1.3395847069034783
TP_0456,10000.0,30750.0,35750.0,103.85802895677806,1.3395846979565265
TP_0457,10000.0,30850.0,35750.0,103.85892751591118,1.3395846886780043
TP_0458,10000.0,30950.0,35750.0,103.85982607503794,1.3395846790679122
TP_0459,10000.0,31050.0,35750.0,103.86072463415816,1.3395846691262496
TP_0460,10000.0,31150.0,35750.0,103.86162319327157,1.3395846588530174
TP_0461,10000.0,31250.0,35750.0,103.86252175237797,1.3395846482482145
TP_0462,10000.0,31350.0,35750.0,103.86342031147716,1.339584637311842
TP_0463,10000.0,31450.0,35750.0,103.86431887056888,1.3395846260438993
TP_0464,10000.0,31550.0,35750.0,103.86521742965293,1.3395846144443868
TP_0465,10000.0,28750.0,35850.0,103.84005777559338,1.340489178401443
TP_0466,10000.0,28850.0,35850.0,103.84095633513611,1.3404891757525375
TP_0467,10000.0,28950.0,35850.0,103.84185489467694,1.3404891727718375
TP_0468,10000.0,29050.0,35850.0,103.84275345421568,1.3404891694593435
TP_0469,10000.0,29150.0,35850.0,103.84365201375208,1.3404891658150553
TP_0470,10000.0,29250.0,35850.0,103.84455057328591,1.340489161838973
TP_0471,10000.0,29350.0,35850.0,103.84544913281697,1.3404891575310962
TP_0472,10000.0,29450.0,35850.0,103.84634769234503,1.3404891528914256
TP_0473,10000.0,29550.0,35850.0,103.84724625186988,1.3404891479199608
TP_0474,10000.0,29650.0,35850.0,103.84814481139126,1.340489142616702
TP_0475,10000.0,29750.0,35850.0,103.84904337090899,1.340489136981649
TP_0476,10000.0,29850.0,35850.0,103.8499419304228,1.3404891310148015
TP_0477,10000.0,29950.0,35850.0,103.85084048993252,1.34048912471616
TP_0478,10000.0,30050.0,35850.0,103.8517390494379,1.3404891180857241
TP_0479,10000.0,30150.0,35850.0,103.8526376089387,1.3404891111234947
TP_0480,10000.0,30250.0,35850.0,103.85353616843473,1.3404891038294708
TP_0481,10000.0,30350.0,35850.0,103.85443472792575,1.3404890962036529
TP_0482,10000.0,30450.0,35850.0,103.85533328741155,1.3404890882460407
TP_0483,10000.0,30550.0,35850.0,103.8562318468919,1.3404890799566347
TP_0484,10000.0,30650.0,35850.0,103.8571304063666,1.3404890713354343
TP_0485,10000.0,30750.0,35850.0,103.85802896583537,1.3404890623824404
TP_0486,10000.0,30850.0,35850.0,103.85892752529803,1.3404890530976519
TP_0487,10000.0,30950.0,35850.0,103.85982608475436,1.3404890434810695
TP_0488,10000.0,31050.0,35850.0,103.8607246442041,1.3404890335326929
TP_0489,10000.0,31150.0,35850.0,103.86162320364708,1.3404890232525222
TP_0490,10000.0,31250.0,35850.0,103.86252176308304,1.340489012640558
TP_0491,10000.0,31350.0,35850.0,103.86342032251177,1.3404890016967996
TP_0492,10000.0,31450.0,35850.0,103.86431888193306,1.3404889904212471
TP_0493,10000.0,31550.0,35850.0,103.86521744134666,1.3404889788139007
TP_0494,10000.0,28750.0,35950.0,103.8400577780613,1.3413935428989516
TP_0495,10000.0,28850.0,35950.0,103.84095633793379,1.3413935402482584
TP_0496,10000.0,28950.0,35950.0,103.84185489780441,1.341393537265547
TP_0497,10000.0,29050.0,35950.0,103.84275345767291,1.3413935339508176
TP_0498,10000.0,29150.0,35950.0,103.84365201753909,1.3413935303040696
TP_0499,10000.0,29250.0,35950.0,103.8445505774027,1.3413935263253038
TP_0500,10000.0,29350.0,35950.0,103.84544913726354,1.3413935220145201
TP_0501,10000.0,29450.0,35950.0,103.84634769712136,1.3413935173717182
TP_0502,10000.0,29550.0,35950.0,103.84724625697599,1.341393512396898
TP_0503,10000.0,29650.0,35950.0,103.84814481682714,1.3413935070900598
TP_0504,10000.0,29750.0,35950.0,103.84904337667464,1.3413935014512035
TP_0505,10000.0,29850.0,35950.0,103.84994193651825,1.3413934954803293
TP_0506,10000.0,29950.0,35950.0,103.85084049635772,1.3413934891774368
TP_0507,10000.0,30050.0,35950.0,103.85173905619288,1.3413934825425264
TP_0508,10000.0,30150.0,35950.0,103.85263761602347,1.341393475575598
TP_0509,10000.0,30250.0,35950.0,103.85353617584927,1.3413934682766515
TP_0510,10000.0,30350.0,35950.0,103.85443473567007,1.341393460645687
TP_0511,10000.0,30450.0,35950.0,103.85533329548565,1.3413934526827043
TP_0512,10000.0,30550.0,35950.0,103.85623185529577,1.341393444387704
TP_0513,10000.0,30650.0,35950.0,103.85713041510023,1.3413934357606854
TP_0514,10000.0,30750.0,35950.0,103.85802897489877,1.3413934268016487
TP_0515,10000.0,30850.0,35950.0,103.85892753469122,1.3413934175105944
TP_0516,10000.0,30950.0,35950.0,103.85982609447733,1.3413934078875218
TP_0517,10000.0,31050.0,35950.0,103.86072465425686,1.3413933979324313
TP_0518,10000.0,31150.0,35950.0,103.86162321402959,1.3413933876453228
TP_0519,10000.0,31250.0,35950.0,103.86252177379534,1.3413933770261963
TP_0520,10000.0,31350.0,35950.0,103.86342033355385,1.3413933660750523
TP_0521,10000.0,31450.0,35950.0,103.8643188933049,1.3413933547918901
TP_0522,10000.0,31550.0,35950.0,103.86521745304827,1.34139334317671
TP_0523,10000.0,28750.0,36050.0,103.84005778053086,1.3422979073897512
TP_0524,10000.0,28850.0,36050.0,103.84095634073336,1.34229790473727
TP_0525,10000.0,28950.0,36050.0,103.84185490093398,1.3422979017525467
TP_0526,10000.0,29050.0,36050.0,103.84275346113247,1.342297898435582
TP_0527,10000.0,29150.0,36050.0,103.84365202132865,1.3422978947863746
TP_0528,10000.0,29250.0,36050.0,103.84455058152226,1.3422978908049257
TP_0529,10000.0,29350.0,36050.0,103.8454491417131,1.3422978864912345
TP_0530,10000.0,29450.0,36050.0,103.84634770190092,1.3422978818453013
TP_0531,10000.0,29550.0,36050.0,103.84724626208553,1.3422978768671259
TP_0532,10000.0,29650.0,36050.0,103.84814482226669,1.3422978715567087
TP_0533,10000.0,29750.0,36050.0,103.8490433824442,1.3422978659140492
TP_0534,10000.0,29850.0,36050.0,103.8499419426178,1.3422978599391482
TP_0535,10000.0,29950.0,36050.0,103.85084050278728,1.342297853632005
TP_0536,10000.0,30050.0,36050.0,103.85173906295242,1.3422978469926197
TP_0537,10000.0,30150.0,36050.0,103.85263762311301,1.3422978400209924
TP_0538,10000.0,30250.0,36050.0,103.85353618326882,1.3422978327171233
TP_0539,10000.0,30350.0,36050.0,103.85443474341962,1.342297825081012
TP_0540,10000.0,30450.0,36050.0,103.85533330356519,1.3422978171126594
TP_0541,10000.0,30550.0,36050.0,103.85623186370532,1.3422978088120643
TP_0542,10000.0,30650.0,36050.0,103.85713042383976,1.3422978001792272
TP_0543,10000.0,30750.0,36050.0,103.85802898396832,1.3422977912141483
TP_0544,10000.0,30850.0,36050.0,103.85892754409076,1.3422977819168274
TP_0545,10000.0,30950.0,36050.0,103.85982610420686,1.3422977722872649
TP_0546,10000.0,31050.0,36050.0,103.86072466431638,1.3422977623254606
TP_0547,10000.0,31150.0,36050.0,103.86162322441913,1.3422977520314139
TP_0548,10000.0,31250.0,36050.0,103.86252178451487,1.3422977414051258
TP_0549,10000.0,31350.0,36050.0,103.86342034460337,1.3422977304465957
TP_0550,10000.0,31450.0,36050.0,103.86431890468444,1.3422977191558236
TP_0551,10000.0,31550.0,36050.0,103.86521746475779,1.34229770753281
TP_0552,10000.0,28750.0,36150.0,103.8400577830021,1.343202271873837
TP_0553,10000.0,28850.0,36150.0,103.84095634353483,1.3432022692195684
TP_0554,10000.0,28950.0,36150.0,103.84185490406566,1.3432022662328336
TP_0555,10000.0,29050.0,36150.0,103.84275346459437,1.3432022629136326
TP_0556,10000.0,29150.0,36150.0,103.84365202512076,1.3432022592619661
TP_0557,10000.0,29250.0,36150.0,103.8445505856446,1.3432022552778333
TP_0558,10000.0,29350.0,36150.0,103.84544914616566,1.3432022509612351
TP_0559,10000.0,29450.0,36150.0,103.84634770668372,1.3432022463121707
TP_0560,10000.0,29550.0,36150.0,103.84724626719854,1.3432022413306404
TP_0561,10000.0,29650.0,36150.0,103.84814482770992,1.3432022360166438
TP_0562,10000.0,29750.0,36150.0,103.84904338821764,1.3432022303701814
TP_0563,10000.0,29850.0,36150.0,103.84994194872147,1.3432022243912531
TP_0564,10000.0,29950.0,36150.0,103.85084050922116,1.343202218079859
TP_0565,10000.0,30050.0,36150.0,103.85173906971653,1.3432022114359992
TP_0566,10000.0,30150.0,36150.0,103.85263763020734,1.3432022044596732
TP_0567,10000.0,30250.0,36150.0,103.85353619069336,1.3432021971508812
TP_0568,10000.0,30350.0,36150.0,103.8544347511744,1.3432021895096236
TP_0569,10000.0,30450.0,36150.0,103.85533331165018,1.3432021815358999
TP_0570,10000.0,30550.0,36150.0,103.85623187212053,1.3432021732297108
TP_0571,10000.0,30650.0,36150.0,103.8571304325852,1.3432021645910552
TP_0572,10000.0,30750.0,36150.0,103.85802899304397,1.3432021556199343
TP_0573,10000.0,30850.0,36150.0,103.85892755349664,1.3432021463163475
TP_0574,10000.0,30950.0,36150.0,103.85982611394296,1.3432021366802944
TP_0575,10000.0,31050.0,36150.0,103.86072467438271,1.3432021267117757
TP_0576,10000.0,31150.0,36150.0,103.86162323481567,1.3432021164107915
TP_0577,10000.0,31250.0,36150.0,103.86252179524163,1.3432021057773411
TP_0578,10000.0,31350.0,36150.0,103.86342035566035,1.3432020948114254
TP_0579,10000.0,31450.0,36150.0,103.86431891607162,1.3432020835130436
TP_0580,10000.0,31550.0,36150.0,103.86521747647522,1.3432020718821962
TP_0581,10000.0,28750.0,36250.0,103.84005778547498,1.3441066363512042
TP_0582,10000.0,28850.0,36250.0,103.84095634633816,1.344106633695148
TP_0583,10000.0,28950.0,36250.0,103.84185490719943,1.3441066307064016
TP_0584,10000.0,29050.0,36250.0,103.8427534680586,1.3441066273849656
TP_0585,10000.0,29150.0,36250.0,103.84365202891544,1.3441066237308394
TP_0586,10000.0,29250.0,36250.0,103.84455058976972,1.3441066197440232
TP_0587,10000.0,29350.0,36250.0,103.84544915062122,1.3441066154245174
TP_0588,10000.0,29450.0,36250.0,103.84634771146972,1.3441066107723216
TP_0589,10000.0,29550.0,36250.0,103.84724627231499,1.3441066057874358
TP_0590,10000.0,29650.0,36250.0,103.84814483315681,1.3441066004698603
TP_0591,10000.0,29750.0,36250.0,103.84904339399498,1.3441065948195952
TP_0592,10000.0,29850.0,36250.0,103.84994195482923,1.34410658883664
TP_0593,10000.0,29950.0,36250.0,103.85084051565939,1.3441065825209948
TP_0594,10000.0,30050.0,36250.0,103.8517390764852,1.34410657587266
TP_0595,10000.0,30150.0,36250.0,103.85263763730646,1.3441065688916354
TP_0596,10000.0,30250.0,36250.0,103.85353619812292,1.3441065615779206
TP_0597,10000.0,30350.0,36250.0,103.85443475893439,1.3441065539315167
TP_0598,10000.0,30450.0,36250.0,103.85533331974062,1.3441065459524222
TP_0599,10000.0,30550.0,36250.0,103.85623188054142,1.3441065376406385
TP_0600,10000.0,30650.0,36250.0,103.85713044133654,1.344106528996165
TP_0601,10000.0,30750.0,36250.0,103.85802900212575,1.3441065200190014
TP_0602,10000.0,30850.0,36250.0,103.85892756290885,1.344106510709148
TP_0603,10000.0,30950.0,36250.0,103.85982612368561,1.3441065010666051
TP_0604,10000.0,31050.0,36250.0,103.8607246844558,1.3441064910913727
TP_0605,10000.0,31150.0,36250.0,103.8616232452192,1.3441064807834504
TP_0606,10000.0,31250.0,36250.0,103.86252180597562,1.3441064701428382
TP_0607,10000.0,31350.0,36250.0,103.86342036672478,1.3441064591695369
TP_0608,10000.0,31450.0,36250.0,103.8643189274665,1.3441064478635452
TP_0609,10000.0,31550.0,36250.0,103.86521748820054,1.344106436224864
TP_0610,10000.0,28750.0,36350.0,103.84005778794956,1.3450110008218492
TP_0611,10000.0,28850.0,36350.0,103.8409563491434,1.3450109981640046
TP_0612,10000.0,28950.0,36350.0,103.84185491033534,1.3450109951732467
TP_0613,10000.0,29050.0,36350.0,103.84275347152517,1.345010991849575
TP_0614,10000.0,29150.0,36350.0,103.84365203271267,1.3450109881929893
TP_0615,10000.0,29250.0,36350.0,103.84455059389761,1.3450109842034896
TP_0616,10000.0,29350.0,36350.0,103.84544915507979,1.3450109798810768
TP_0617,10000.0,29450.0,36350.0,103.84634771625895,1.3450109752257495
TP_0618,10000.0,29550.0,36350.0,103.84724627743489,1.3450109702375088
TP_0619,10000.0,29650.0,36350.0,103.84814483860738,1.345010964916354
TP_0620,10000.0,29750.0,36350.0,103.8490433997762,1.3450109592622856
TP_0621,10000.0,29850.0,36350.0,103.84994196094114,1.3450109532753034
TP_0622,10000.0,29950.0,36350.0,103.85084052210195,1.3450109469554072
TP_0623,10000.0,30050.0,36350.0,103.85173908325844,1.345010940302598
TP_0624,10000.0,30150.0,36350.0,103.85263764441035,1.3450109333168745
TP_0625,10000.0,30250.0,36350.0,103.85353620555749,1.3450109259982375
TP_0626,10000.0,30350.0,36350.0,103.85443476669961,1.3450109183466867
TP_0627,10000.0,30450.0,36350.0,103.85533332783652,1.3450109103622216
TP_0628,10000.0,30550.0,36350.0,103.85623188896797,1.3450109020448435
TP_0629,10000.0,30650.0,36350.0,103.85713045009376,1.3450108933945515
TP_0630,10000.0,30750.0,36350.0,103.85802901121365,1.3450108844113458
TP_0631,10000.0,30850.0,36350.0,103.8589275723274,1.3450108750952263
TP_0632,10000.0,30950.0,36350.0,103.85982613343484,1.3450108654461934
TP_0633,10000.0,31050.0,36350.0,103.86072469453569,1.3450108554642468
TP_0634,10000.0,31150.0,36350.0,103.86162325562977,1.345010845149386
TP_0635,10000.0,31250.0,36350.0,103.86252181671684,1.345010834501612
TP_0636,10000.0,31350.0,36350.0,103.86342037779667,1.3450108235209248
TP_0637,10000.0,31450.0,36350.0,103.86431893886906,1.3450108122073234
TP_0638,10000.0,31550.0,36350.0,103.86521749993376,1.3450108005608086
TP_0639,10000.0,28750.0,36450.0,103.84005779042579,1.3459153652857663
TP_0640,10000.0,28850.0,36450.0,103.84095635195052,1.3459153626261346
TP_0641,10000.0,28950.0,36450.0,103.84185491347336,1.3459153596333648
TP_0642,10000.0,29050.0,36450.0,103.84275347499407,1.3459153563074573
TP_0643,10000.0,29150.0,36450.0,103.84365203651247,1.3459153526484122
TP_0644,10000.0,29250.0,36450.0,103.84455059802829,1.3459153486562296
TP_0645,10000.0,29350.0,36450.0,103.84544915954136,1.3459153443309093
TP_0646,10000.0,29450.0,36450.0,103.8463477210514,1.3459153396724506
TP_0647,10000.0,29550.0,36450.0,103.84724628255823,1.3459153346808548
TP_0648,10000.0,29650.0,36450.0,103.84814484406161,1.345915329356121
TP_0649,10000.0,29750.0,36450.0,103.84904340556133,1.3459153236982495
TP_0650,10000.0,29850.0,36450.0,103.84994196705713,1.3459153177072403
TP_0651,10000.0,29950.0,36450.0,103.85084052854884,1.3459153113830933
TP_0652,10000.0,30050.0,36450.0,103.85173909003622,1.3459153047258088
TP_0653,10000.0,30150.0,36450.0,103.85263765151902,1.3459152977353868
TP_0654,10000.0,30250.0,36450.0,103.85353621299704,1.345915290411827
TP_0655,10000.0,30350.0,36450.0,103.85443477447006,1.3459152827551295
TP_0656,10000.0,30450.0,36450.0,103.85533333593787,1.345915274765294
TP_0657,10000.0,30550.0,36450.0,103.8562318974002,1.3459152664423215
TP_0658,10000.0,30650.0,36450.0,103.85713045885687,1.3459152577862112
TP_0659,10000.0,30750.0,36450.0,103.85802902030764,1.3459152487969632
TP_0660,10000.0,30850.0,36450.0,103.8589275817523,1.3459152394745775
TP_0661,10000.0,30950.0,36450.0,103.8598261431906,1.345915229819054
TP_0662,10000.0,31050.0,36450.0,103.86072470462237,1.3459152198303932
TP_0663,10000.0,31150.0,36450.0,103.86162326604733,1.345915209508595
TP_0664,10000.0,31250.0,36450.0,103.86252182746529,1.345915198853659
TP_0665,10000.0,31350.0,36450.0,103.86342038887602,1.345915187865586
TP_0666,10000.0,31450.0,36450.0,103.86431895027928,1.3459151765443749
TP_0667,10000.0,31550.0,36450.0,103.86521751167487,1.345915164890026
TP_0668,10000.0,28750.0,36550.0,103.84005779290369,1.3468197297429518
TP_0669,10000.0,28850.0,36550.0,103.84095635475953,1.346819727081532
TP_0670,10000.0,28950.0,36550.0,103.84185491661347,1.3468197240867512
TP_0671,10000.0,29050.0,36550.0,103.84275347846531,1.3468197207586081
TP_0672,10000.0,29150.0,36550.0,103.84365204031481,1.3468197170971032
TP_0673,10000.0,29250.0,36550.0,103.84455060216175,1.346819713102237
TP_0674,10000.0,29350.0,36550.0,103.84544916400593,1.346819708774009
TP_0675,10000.0,29450.0,36550.0,103.84634772584708,1.3468197041124197
TP_0676,10000.0,29550.0,36550.0,103.84724628768501,1.3468196991174683
TP_0677,10000.0,29650.0,36550.0,103.84814484951951,1.3468196937891554
TP_0678,10000.0,29750.0,36550.0,103.84904341135034,1.346819688127481
TP_0679,10000.0,29850.0,36550.0,103.84994197317727,1.346819682132445
TP_0680,10000.0,29950.0,36550.0,103.85084053500009,1.3468196758040474
TP_0681,10000.0,30050.0,36550.0,103.85173909681856,1.3468196691422878
TP_0682,10000.0,30150.0,36550.0,103.85263765863247,1.3468196621471669
TP_0683,10000.0,30250.0,36550.0,103.85353622044161,1.3468196548186846
TP_0684,10000.0,30350.0,36550.0,103.85443478224575,1.3468196471568403
TP_0685,10000.0,30450.0,36550.0,103.85533334404465,1.3468196391616347
TP_0686,10000.0,30550.0,36550.0,103.8562319058381,1.3468196308330673
TP_0687,10000.0,30650.0,36550.0,103.8571304676259,1.3468196221711386
TP_0688,10000.0,30750.0,36550.0,103.85802902940777,1.3468196131758483
TP_0689,10000.0,30850.0,36550.0,103.85892759118353,1.346819603847196
TP_0690,10000.0,30950.0,36550.0,103.85982615295296,1.3468195941851828
TP_0691,10000.0,31050.0,36550.0,103.86072471471583,1.346819584189808
TP_0692,10000.0,31150.0,36550.0,103.8616232764719,1.3468195738610718
TP_0693,10000.0,31250.0,36550.0,103.86252183822097,1.346819563198974
TP_0694,10000.0,31350.0,36550.0,103.8634203999628,1.3468195522035147
TP_0695,10000.0,31450.0,36550.0,103.86431896169718,1.3468195408746937
TP_0696,10000.0,31550.0,36550.0,103.8652175234239,1.3468195292125118
TP_0697,10000.0,28750.0,36650.0,103.84005779538326,1.3477240941934012
TP_0698,10000.0,28850.0,36650.0,103.84095635757043,1.347724091530194
TP_0699,10000.0,28950.0,36650.0,103.8418549197557,1.347724088533401
TP_0700,10000.0,29050.0,36650.0,103.84275348193887,1.3477240852030221
TP_0701,10000.0,29150.0,36650.0,103.84365204411971,1.3477240815390583
TP_0702,10000.0,29250.0,36650.0,103.84455060629799,1.3477240775415085
TP_0703,10000.0,29350.0,36650.0,103.84544916847348,1.3477240732103732
TP_0704,10000.0,29450.0,36650.0,103.84634773064599,1.3477240685456522
TP_0705,10000.0,29550.0,36650.0,103.84724629281526,1.347724063547346
TP_0706,10000.0,29650.0,36650.0,103.84814485498107,1.347724058215454
TP_0707,10000.0,29750.0,36650.0,103.84904341714324,1.3477240525499763
TP_0708,10000.0,29850.0,36650.0,103.84994197930152,1.3477240465509133
TP_0709,10000.0,29950.0,36650.0,103.85084054145567,1.3477240402182646
TP_0710,10000.0,30050.0,36650.0,103.85173910360547,1.3477240335520304
TP_0711,10000.0,30150.0,36650.0,103.85263766575072,1.3477240265522108
TP_0712,10000.0,30250.0,36650.0,103.8535362278912,1.3477240192188054
TP_0713,10000.0,30350.0,36650.0,103.85443479002666,1.3477240115518148
TP_0714,10000.0,30450.0,36650.0,103.8553333521569,1.3477240035512386
TP_0715,10000.0,30550.0,36650.0,103.8562319142817,1.347723995217077
TP_0716,10000.0,30650.0,36650.0,103.8571304764008,1.3477239865493298
TP_0717,10000.0,30750.0,36650.0,103.85802903851402,1.3477239775479972
TP_0718,10000.0,30850.0,36650.0,103.85892760062112,1.3477239682130788
TP_0719,10000.0,30950.0,36650.0,103.85982616272187,1.3477239585445753
TP_0720,10000.0,31050.0,36650.0,103.86072472481608,1.3477239485424863
TP_0721,10000.0,31150.0,36650.0,103.86162328690348,1.3477239382068118
TP_0722,10000.0,31250.0,36650.0,103.86252184898387,1.3477239275375525
TP_0723,10000.0,31350.0,36650.0,103.86342041105705,1.3477239165347072
TP_0724,10000.0,31450.0,36650.0,103.86431897312276,1.3477239051982766
TP_0725,10000.0,31550.0,36650.0,103.86521753518082,1.3477238935282605
TP_0726,10000.0,28750.0,36750.0,103.84005779786449,1.3486284586371093
TP_0727,10000.0,28850.0,36750.0,103.84095636038322,1.3486284559721144
TP_0728,10000.0,28950.0,36750.0,103.84185492290004,1.3486284529733097
TP_0729,10000.0,29050.0,36750.0,103.84275348541478,1.348628449640696
TP_0730,10000.0,29150.0,36750.0,103.84365204792716,1.3486284459742721
TP_0731,10000.0,29250.0,36750.0,103.844550610437,1.3486284419740389
TP_0732,10000.0,29350.0,36750.0,103.84544917294406,1.3486284376399962
TP_0733,10000.0,29450.0,36750.0,103.84634773544812,1.3486284329721439
TP_0734,10000.0,29550.0,36750.0,103.84724629794894,1.3486284279704825
TP_0735,10000.0,29650.0,36750.0,103.84814486044633,1.3486284226350111
TP_0736,10000.0,29750.0,36750.0,103.84904342294004,1.3486284169657305
TP_0737,10000.0,29850.0,36750.0,103.84994198542985,1.3486284109626403
