cell_id,open_pixel_fraction,building_pixel_fraction,n_total_pixels,n_open_pixels,svf_umep_mean_open_with_veg,svf_umep_p10_open_with_veg,svf_umep_p90_open_with_veg,shade_fraction_umep_10_16_open_with_veg,shade_fraction_umep_13_15_open_with_veg,shade_fraction_umep_peak_open_with_veg,shade_fraction_umep_1000_open_with_veg,shade_fraction_umep_1100_open_with_veg,shade_fraction_umep_1200_open_with_veg,shade_fraction_umep_1300_open_with_veg,shade_fraction_umep_1400_open_with_veg,shade_fraction_umep_1500_open_with_veg,shade_fraction_umep_1600_open_with_veg,svf_umep_mean_all_with_veg,dsm_mean_height_all,dsm_max_height,dsm_mean_height_buildings_only,umep_dsm_resolution_m,umep_shadow_date,umep_shadow_time_window,umep_includes_vegetation,veg_canopy_source,veg_transmissivity_pct,veg_trunk_zone_pct
TP_0121,1.0,0.0,2500,2500,0.5811451077461243,0.027728041633963585,0.9070802927017212,0.32510003447532654,0.31974273920059204,0.3406520485877991,0.33523207902908325,0.3321280777454376,0.32281607389450073,0.32281607389450073,0.31234005093574524,0.3240720331668854,0.3262960612773895,0.5811451077461243,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25
TP_0122,0.976,0.02400000000000002,2500,2440,0.263641893863678,0.027403252199292183,0.7949424982070923,0.6719801425933838,0.6632473468780518,0.7190369963645935,0.6990984678268433,0.6751722097396851,0.6727131605148315,0.6714468002319336,0.6591353416442871,0.6591598987579346,0.6671353578567505,0.27403658628463745,0.30000001192092896,12.5,12.5,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25
TP_0123,0.9964,0.0036000000000000476,2500,2491,0.2421712577342987,0.027295870706439018,0.8178737759590149,0.7044590711593628,0.7022535800933838,0.7224610447883606,0.711826741695404,0.7052069306373596,0.704038679599762,0.704038679599762,0.7013369202613831,0.7013851404190063,0.703380286693573,0.24429546296596527,0.04500000178813934,12.5,12.5,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25
TP_0124,1.0,0.0,2500,2500,0.2377314418554306,0.029005885124206543,0.783845067024231,0.7041647434234619,0.6985294222831726,0.7631961703300476,0.7251721024513245,0.7015041708946228,0.6987881064414978,0.6987881064414978,0.69840008020401,0.69840008020401,0.7081000804901123,0.2377314418554306,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25
TP_0125,1.0,0.0,2500,2500,0.23754028975963593,0.029131382703781128,0.7712836861610413,0.7021138668060303,0.696589469909668,0.7604801058769226,0.7209041714668274,0.6956840753555298,0.694520115852356,0.694520115852356,0.697624146938324,0.697624146938324,0.7139201164245605,0.23754028975963593,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25
TP_0126,1.0,0.0,2500,2500,0.29583004117012024,0.0290895514190197,0.8844116926193237,0.6479046940803528,0.6408467888832092,0.6999521255493164,0.6735681891441345,0.6460201144218445,0.6429161429405212,0.6429161429405212,0.6398121118545532,0.6398121118545532,0.6502881050109863,0.29583004117012024,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25
TP_0127,1.0,0.0,2500,2500,0.2071315497159958,0.029249737039208412,0.8261120915412903,0.7543275952339172,0.7518147826194763,0.7872521281242371,0.7562121748924255,0.7507801055908203,0.7492281198501587,0.7492281198501587,0.7531081438064575,0.7531081438064575,0.7686281204223633,0.2071315497159958,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25
TP_0128,1.0,0.0,2500,2500,0.29895687103271484,0.0287037156522274,0.8565214276313782,0.6373178362846375,0.6303707361221313,0.6933561563491821,0.6572721004486084,0.633216142654419,0.6289480924606323,0.6289480924606323,0.630500078201294,0.6316640973091125,0.6506760716438293,0.29895687103271484,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25
TP_0129,1.0,0.0,2500,2500,0.28564780950546265,0.027538415044546127,0.9082101583480835,0.6762287020683289,0.6691707968711853,0.7022801637649536,0.694520115852356,0.6805521249771118,0.6774481534957886,0.6774481534957886,0.665032148361206,0.665032148361206,0.6735681891441345,0.28564780950546265,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25
TP_0130,1.0,0.0,2500,2500,0.22134746611118317,0.028555596247315407,0.7942267060279846,0.7305487394332886,0.7287934422492981,0.7643601298332214,0.737200140953064,0.7263361215591431,0.7243961691856384,0.7243961691856384,0.7309921979904175,0.7309921979904175,0.7395281195640564,0.22134746611118317,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25
TP_0131,1.0,0.0,2500,2500,0.3846469521522522,0.02884184569120407,0.8929763436317444,0.5538978576660156,0.5487613081932068,0.6239041090011597,0.5684199929237366,0.5478560328483582,0.5451400279998779,0.5451400279998779,0.5505720973014832,0.5505720973014832,0.5695840716362,0.3846469521522522,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25
TP_0132,1.0,0.0,2500,2500,0.1949268877506256,0.02883855439722538,0.7861219644546509,0.7689052820205688,0.7600921988487244,0.8213961720466614,0.7981160879135132,0.7728961110115051,0.76552414894104,0.76552414894104,0.7573761940002441,0.7573761940002441,0.76552414894104,0.1949268877506256,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25
TP_0133,1.0,0.0,2500,2500,0.4972960948944092,0.02899930253624916,0.9096177220344543,0.42225492000579834,0.41865208745002747,0.4729721248149872,0.4194280803203583,0.4112800657749176,0.4108920991420746,0.4108920991420746,0.4225320816040039,0.4225320816040039,0.45822808146476746,0.4972960948944092,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25
TP_0134,0.94,0.06000000000000005,2500,2350,0.15851756930351257,0.02760075218975544,0.6344342827796936,0.7996384501457214,0.7699788212776184,0.9184597134590149,0.8778043985366821,0.8081830739974976,0.7852809429168701,0.7689830660820007,0.7662214040756226,0.7747319936752319,0.8162639141082764,0.20653432607650757,0.75,12.5,12.5,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25
TP_0135,0.9572,0.04279999999999995,2500,2393,0.5507580637931824,0.028549015522003174,0.957213819026947,0.3739437162876129,0.3678005635738373,0.47506898641586304,0.3856373131275177,0.3584789037704468,0.35272881388664246,0.3502214848995209,0.3694860339164734,0.3836941421031952,0.41735896468162537,0.5687947273254395,0.5350000262260437,12.5,12.5,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25
TP_0136,1.0,0.0,2500,2500,0.8933295607566833,0.8351497054100037,0.9639816284179688,0.06041714549064636,0.061950672417879105,0.07837600260972977,0.05626000463962555,0.05432000756263733,0.053932007402181625,0.053932007402181625,0.06596000492572784,0.06596000492572784,0.07255599647760391,0.8933295607566833,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25
TP_0137,0.932,0.06799999999999995,2500,2330,0.6921932101249695,0.0258072167634964,0.9545260071754456,0.2441796511411667,0.21757079660892487,0.35030046105384827,0.3282446563243866,0.2663304805755615,0.23758798837661743,0.22106008231639862,0.21379829943180084,0.2178540825843811,0.22438199818134308,0.7125037908554077,2.373199939727783,34.900001525878906,34.899993896484375,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25
TP_0138,0.984,0.016000000000000014,2500,2460,0.6209475994110107,0.02522481605410576,0.8920221328735352,0.2638496160507202,0.26101765036582947,0.30090653896331787,0.2693130671977997,0.2574837803840637,0.25275206565856934,0.25275206565856934,0.2631870210170746,0.2671138644218445,0.2843455374240875,0.6268473863601685,0.5583999752998352,34.900001525878906,34.900001525878906,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25
TP_0139,1.0,0.0,2500,2500,0.6280738115310669,0.028050845488905907,0.91997230052948,0.2909446358680725,0.2859560549259186,0.3072960376739502,0.3072960376739502,0.2956560552120209,0.29371607303619385,0.29371607303619385,0.28207606077194214,0.28207606077194214,0.28207606077194214,0.6280738115310669,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25
TP_0140,1.0,0.0,2500,2500,0.15100546181201935,0.02802196703851223,0.7842047214508057,0.829045295715332,0.816352128982544,0.8761041164398193,0.8741641640663147,0.8392441272735596,0.8303201198577881,0.8303201198577881,0.8093681335449219,0.8093681335449219,0.8105321526527405,0.15100546181201935,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25
TP_0141,1.0,0.0,2500,2500,0.12480819970369339,0.02843371406197548,0.580926239490509,0.8483344912528992,0.8503667712211609,0.8633002042770386,0.8423482179641724,0.8415721654891968,0.8415721654891968,0.8415721654891968,0.8547641634941101,0.8547641634941101,0.861748218536377,0.12480819970369339,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25
TP_0142,1.0,0.0,2500,2500,0.7653763890266418,0.05447891727089882,0.9647976160049438,0.17060916125774384,0.15946802496910095,0.270048052072525,0.20796799659729004,0.1637360155582428,0.15131999552249908,0.15131999552249908,0.1633480042219162,0.1637360006570816,0.19283601641654968,0.7653763890266418,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25
TP_0143,1.0,0.0,2500,2500,0.6168386936187744,0.029832668602466583,0.9622374176979065,0.30823832750320435,0.3001827001571655,0.4015800654888153,0.32475602626800537,0.2952680289745331,0.29061201214790344,0.29061201214790344,0.30341604351997375,0.3065200448036194,0.3464840352535248,0.6168386936187744,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25
TP_0144,1.0,0.0,2500,2500,0.7954738736152649,0.184489905834198,0.9701820015907288,0.14777258038520813,0.13916267454624176,0.2056400179862976,0.1742120087146759,0.14899201691150665,0.14588801562786102,0.14588801562786102,0.13580001890659332,0.13580001890659332,0.14782799780368805,0.7954738736152649,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25
TP_0145,0.8192,0.18079999999999996,2500,2048,0.7276256084442139,0.04632585123181343,0.976629376411438,0.19174526631832123,0.16257813572883606,0.3129248321056366,0.2697461247444153,0.2088623344898224,0.16326174139976501,0.13640627264976501,0.16296876966953278,0.18835939466953278,0.2126123309135437,0.776084303855896,2.169600009918213,12.0,12.0,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25
TP_0146,1.0,0.0,2500,2500,0.12192653864622116,0.029623504728078842,0.4611585736274719,0.8429025411605835,0.8270867466926575,0.92926025390625,0.8993842005729675,0.8411841988563538,0.8318720459938049,0.8318720459938049,0.8245000839233398,0.8248881101608276,0.8466160893440247,0.12192653864622116,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25
TP_0147,1.0,0.0,2500,2500,0.12249600887298584,0.028655508533120155,0.600746750831604,0.8457847833633423,0.8338121175765991,0.9137402176856995,0.8854162096977234,0.8458402156829834,0.8338121175765991,0.8338121175765991,0.8338121175765991,0.8338121175765991,0.8539881706237793,0.12249600887298584,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25
TP_0148,0.7228,0.2772,2500,1807,0.10638996958732605,0.018818125128746033,0.3772895634174347,0.8271342515945435,0.7926066517829895,0.9752905964851379,0.8976259827613831,0.8071776628494263,0.7577477097511292,0.6897898316383362,0.7873327136039734,0.9006974697113037,0.9495684504508972,0.33158138394355774,6.839560031890869,34.900001525878906,24.67374038696289,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25
TP_0149,0.6428,0.35719999999999996,2500,1607,0.2948152720928192,0.014978669583797455,0.5412765741348267,0.46819186210632324,0.3576892614364624,0.8539078831672668,0.68422532081604,0.49922841787338257,0.4084007740020752,0.2773740291595459,0.34537026286125183,0.45032361149787903,0.6124207377433777,0.5059014558792114,8.749320030212402,71.30000305175781,24.494176864624023,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25
TP_0150,0.996,0.0040000000000000036,2500,2490,0.346397340297699,0.025022320449352264,0.8143333196640015,0.5530155897140503,0.5291727185249329,0.7157390117645264,0.5839478373527527,0.5481085181236267,0.5177229642868042,0.5177229642868042,0.5283896327018738,0.5414056777954102,0.6338112950325012,0.34901171922683716,0.28519999980926514,71.30000305175781,71.30000305175781,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25
TP_0151,0.8404,0.15959999999999996,2500,2101,0.2536553740501404,0.018010102212429047,0.7986292839050293,0.6372959017753601,0.6044170260429382,0.7843551635742188,0.7417230606079102,0.6462019085884094,0.6235364675521851,0.6075774431228638,0.6011852025985718,0.6044884920120239,0.6363589763641357,0.3588026463985443,3.5898799896240234,34.900001525878906,22.49298095703125,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25
TP_0152,0.7092,0.29079999999999995,2500,1773,0.08994464576244354,0.012440183199942112,0.35409611463546753,0.8333753347396851,0.7857305407524109,0.9473548531532288,0.935730516910553,0.8832150101661682,0.8262324333190918,0.7582741975784302,0.7834632396697998,0.8154541254043579,0.8312578797340393,0.33948183059692383,8.231480598449707,34.900001525878906,28.306325912475586,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25
TP_0153,1.0,0.0,2500,2500,0.030459722504019737,0.02670338563621044,0.029086260125041008,0.966881275177002,0.9645681381225586,0.9706722497940063,0.9700002074241638,0.969224214553833,0.9645681381225586,0.9645681381225586,0.9645681381225586,0.9645681381225586,0.9706722497940063,0.030459722504019737,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25
TP_0154,0.9836,0.01639999999999997,2500,2459,0.029238564893603325,0.028208302333950996,0.029169924557209015,0.9680569171905518,0.9673988223075867,0.9704272150993347,0.9702563285827637,0.9677188396453857,0.9676333665847778,0.9672389030456543,0.9672389030456543,0.9677188396453857,0.9685931205749512,0.031771156936883926,0.09839999675750732,6.0,6.0,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25
TP_0155,1.0,0.0,2500,2500,0.033040277659893036,0.02727743238210678,0.02893846482038498,0.9615749716758728,0.9606882929801941,0.969224214553833,0.9645682573318481,0.9591362476348877,0.9591362476348877,0.9591362476348877,0.9614641666412354,0.9614641666412354,0.9661203026771545,0.033040277659893036,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25
TP_0156,1.0,0.0,2500,2500,0.08168311417102814,0.02772057242691517,0.2556721568107605,0.8904047608375549,0.882441520690918,0.9405121803283691,0.9156801700592041,0.887356162071228,0.8827002048492432,0.8827002048492432,0.8823121190071106,0.8823121190071106,0.8997722864151001,0.08168311417102814,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25
TP_0157,1.0,0.0,2500,2500,0.7749236226081848,0.05108536034822464,0.9412612915039062,0.14234060049057007,0.14485333859920502,0.204475998878479,0.11911600083112717,0.11911600083112717,0.11911600083112717,0.11911600083112717,0.15597599744796753,0.15946801006793976,0.204475998878479,0.7749236226081848,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25
TP_0158,1.0,0.0,2500,2500,0.7740991711616516,0.029247768223285675,0.9438789486885071,0.15835945308208466,0.15028533339500427,0.1850760132074356,0.1850760132074356,0.1652880162000656,0.1637360155582428,0.1637360155582428,0.143559992313385,0.143559992313385,0.143559992313385,0.7740991711616516,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25
TP_0159,1.0,0.0,2500,2500,0.5443311333656311,0.027279948815703392,0.9362084269523621,0.39770010113716125,0.393949419260025,0.42602407932281494,0.4093400835990906,0.39770007133483887,0.39653605222702026,0.39653605222702026,0.3926560878753662,0.3926560878753662,0.3984760642051697,0.5443311333656311,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25
TP_0160,1.0,0.0,2500,2500,0.2443615198135376,0.027906132861971855,0.8367604613304138,0.7114258408546448,0.702926754951477,0.7713440656661987,0.7333201169967651,0.7166361212730408,0.7104281187057495,0.7104281187057495,0.6991760730743408,0.6991760730743408,0.7108160853385925,0.2443615198135376,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25
TP_0161,1.0,0.0,2500,2500,0.2047394961118698,0.028523428365588188,0.7817733883857727,0.7526647448539734,0.737588107585907,0.8407961130142212,0.8101441860198975,0.7569881081581116,0.7399160861968994,0.7399160861968994,0.7364241480827332,0.7364241480827332,0.7488401532173157,0.2047394961118698,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25
TP_0162,1.0,0.0,2500,2500,0.6923620104789734,0.02899841032922268,0.9171884655952454,0.21661488711833954,0.2037000060081482,0.3608400225639343,0.2355160117149353,0.19826801121234894,0.18662799894809723,0.18662799894809723,0.20835600793361664,0.2161160111427307,0.2847920060157776,0.6923620104789734,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25
TP_0163,0.8056,0.19440000000000002,2500,2014,0.3752903938293457,0.026455679908394814,0.7011674046516418,0.4286629259586334,0.35774415731430054,0.7563555240631104,0.5899155735969543,0.44597819447517395,0.3797517716884613,0.316430002450943,0.3528302311897278,0.40397223830223083,0.5117626786231995,0.4895012676715851,4.843599796295166,26.5,24.915637969970703,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25
TP_0164,0.6384,0.36160000000000003,2500,1596,0.3586210012435913,0.026845496147871017,0.6007320880889893,0.3927658498287201,0.2629469633102417,0.8204450011253357,0.6153007745742798,0.4660275876522064,0.32444238662719727,0.16592107713222504,0.22362783551216125,0.3992919921875,0.5547493696212769,0.5711691379547119,7.538400173187256,26.5,20.84734535217285,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25
TP_0165,0.9868,0.01319999999999999,2500,2467,0.5370020866394043,0.02607281133532524,0.94209223985672,0.3958145081996918,0.39568302035331726,0.4590555429458618,0.38657882809638977,0.37908393144607544,0.377093642950058,0.3762829601764679,0.4039035439491272,0.40686261653900146,0.44089585542678833,0.5426432490348816,0.16500000655651093,12.5,12.5,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25
TP_0166,0.8448,0.1552,2500,2112,0.5900325179100037,0.05552114173769951,0.899154782295227,0.28355929255485535,0.2007623165845871,0.6573106050491333,0.4951184093952179,0.3248390257358551,0.22124053537845612,0.13548770546913147,0.19031250476837158,0.27648675441741943,0.3414299488067627,0.6449311375617981,4.684000015258789,34.900001525878906,30.18041229248047,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25
TP_0167,0.5724,0.4276,2500,1431,0.3103983700275421,0.01770576648414135,0.4899216592311859,0.4113627076148987,0.2769019305706024,0.8523200154304504,0.6735779047012329,0.4705171585083008,0.35679247975349426,0.20742139220237732,0.25703006982803345,0.36625438928604126,0.547945499420166,0.5641021728515625,12.282279968261719,34.900001525878906,28.7237606048584,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25
TP_0168,0.8596,0.14039999999999997,2500,2149,0.7321159243583679,0.2737804055213928,0.9240357875823975,0.14711295068264008,0.13455872237682343,0.3214053213596344,0.10765472054481506,0.10449513047933578,0.10314100980758667,0.06996277719736099,0.1343369036912918,0.19937646389007568,0.31082361936569214,0.7635796666145325,4.899960041046143,34.900001525878906,34.899993896484375,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25
TP_0169,1.0,0.0,2500,2500,0.5247116088867188,0.029333965852856636,0.9122679829597473,0.3985314965248108,0.3811453580856323,0.4640480577945709,0.4605560600757599,0.4124440550804138,0.3984760344028473,0.3984760344028473,0.37248003482818604,0.37248003482818604,0.37480804324150085,0.5247116088867188,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25
TP_0170,1.0,0.0,2500,2500,0.3966880440711975,0.029584962874650955,0.8934436440467834,0.5378235578536987,0.539061427116394,0.5649281144142151,0.533500075340271,0.5288441181182861,0.5272920727729797,0.5272920727729797,0.5447521209716797,0.5451401472091675,0.557944118976593,0.3966880440711975,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25
TP_0171,1.0,0.0,2500,2500,0.8546581864356995,0.4996744394302368,0.9714927673339844,0.10065829753875732,0.0918266698718071,0.14937999844551086,0.12454801052808762,0.1028200089931488,0.10010401159524918,0.10010401159524918,0.08768799901008606,0.08768799901008606,0.1016560047864914,0.8546581864356995,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25
TP_0172,1.0,0.0,2500,2500,0.5697084069252014,0.029790835455060005,0.9740915298461914,0.3929886519908905,0.3895520567893982,0.4427081048488617,0.4008040726184845,0.388388067483902,0.38644805550575256,0.38644805550575256,0.3911040425300598,0.3911040425300598,0.4066240191459656,0.5697084069252014,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25
TP_0173,1.0,0.0,2500,2500,0.737985372543335,0.03389045596122742,0.9713026881217957,0.21101659536361694,0.21107202768325806,0.2591840326786041,0.2157280296087265,0.20253601670265198,0.20020800828933716,0.20020800828933716,0.21650400757789612,0.21650400757789612,0.2254280298948288,0.737985372543335,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25
TP_0174,0.9944,0.005600000000000049,2500,2486,0.9583717584609985,0.9249037504196167,0.9806035161018372,0.0035053447354584932,0.001609010505490005,0.014883346855640411,0.008849557489156723,0.003620273433625698,0.0012067578500136733,0.0,0.0012067578500136733,0.003620273433625698,0.006033789366483688,0.9585892558097839,0.06719999760389328,12.0,12.0,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25
TP_0175,1.0,0.0,2500,2500,0.46770989894866943,0.029623504728078842,0.920076310634613,0.4693138301372528,0.4590040445327759,0.5257400870323181,0.5032360553741455,0.4737480580806732,0.4698680639266968,0.4698680639266968,0.4535720646381378,0.4535720646381378,0.4613320231437683,0.46770989894866943,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25
TP_0176,1.0,0.0,2500,2500,0.5196179747581482,0.029623504728078842,0.8874940872192383,0.37957489490509033,0.3700226843357086,0.47801607847213745,0.4000280499458313,0.3697640001773834,0.36433202028274536,0.36433202028274536,0.37286803126335144,0.37286803126335144,0.41283202171325684,0.5196179747581482,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25
TP_0177,0.9692,0.03080000000000005,2500,2423,0.16008882224559784,0.02413410134613514,0.6200747489929199,0.7695938944816589,0.7514652609825134,0.8636526465415955,0.8140116333961487,0.7703468203544617,0.7600537538528442,0.7438135743141174,0.7538589835166931,0.756723165512085,0.7883492708206177,0.18409320712089539,0.8397200107574463,34.900001525878906,27.263639450073242,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25
TP_0178,0.6116,0.38839999999999997,2500,1529,0.3049037754535675,0.014420317485928535,0.5215309858322144,0.3530636727809906,0.3012252151966095,0.5851603150367737,0.4803662896156311,0.3521386682987213,0.31693920493125916,0.24678222835063934,0.3075278103351593,0.34936562180519104,0.4183257520198822,0.5562841892242432,12.267559051513672,34.900001525878906,31.584857940673828,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25
TP_0179,0.9304,0.0696,2500,2326,0.2172442376613617,0.023385148495435715,0.55232834815979,0.6772541403770447,0.6411752104759216,0.8578504920005798,0.7436156868934631,0.6865822076797485,0.6408986449241638,0.6301247477531433,0.623667299747467,0.6697335243225098,0.7461565136909485,0.27099448442459106,2.42903995513916,34.900001525878906,34.899993896484375,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25
TP_0180,0.9196,0.08040000000000003,2500,2299,0.06606271117925644,0.017830129712820053,0.06263045966625214,0.9094688296318054,0.8995158076286316,0.9398260712623596,0.9362594485282898,0.9139191508293152,0.908964991569519,0.8961636424064636,0.9008526802062988,0.9015311598777771,0.9085908532142639,0.1400652527809143,2.805960178375244,34.900001525878906,34.89999771118164,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25
