tile_id,tile_type,focus_cell_id,cell_id,tmrt_raster,tmrt_time_label,tmrt_hour_sgt,aggregation_mask,n_pixels,tmrt_mean_c,tmrt_p10_c,tmrt_p90_c,tmrt_min_c,tmrt_max_c,hour_sgt,temperature_2m,shortwave_radiation,wind_speed_10m,empirical_T_globe_c,delta_solweig_minus_proxy_c
T02_conservative_risk_top,conservative_risk_top,TP_0378,TP_0380,data\solweig\v09_tiles_overhead_aware\T02_conservative_risk_top\solweig_outputs\Tmrt_2026_127_1000D.tif,1000,10,open_pixels_dsm_le_0p5,2500,32.704200744628906,32.38972473144531,32.80170822143555,32.33470916748047,43.39798355102539,10,28.4,346.0,1.42,29.60484277305565,3.099357971573255
T02_conservative_risk_top,conservative_risk_top,TP_0378,TP_0381,data\solweig\v09_tiles_overhead_aware\T02_conservative_risk_top\solweig_outputs\Tmrt_2026_127_1000D.tif,1000,10,open_pixels_dsm_le_0p5,2088,37.541629791259766,32.43231964111328,43.33702087402344,32.17889404296875,44.66929244995117,10,28.4,346.0,1.42,29.60484277305565,7.9367870182041145
T02_conservative_risk_top,conservative_risk_top,TP_0378,TP_0407,data\solweig\v09_tiles_overhead_aware\T02_conservative_risk_top\solweig_outputs\Tmrt_2026_127_1000D.tif,1000,10,open_pixels_dsm_le_0p5,2500,39.33829498291016,32.88956451416016,45.495853424072266,32.77963638305664,45.83746719360352,10,28.4,346.0,1.42,29.60484277305565,9.733452209854512
T02_conservative_risk_top,conservative_risk_top,TP_0378,TP_0408,data\solweig\v09_tiles_overhead_aware\T02_conservative_risk_top\solweig_outputs\Tmrt_2026_127_1000D.tif,1000,10,open_pixels_dsm_le_0p5,2500,35.0704231262207,32.769771575927734,43.93538284301758,32.76024627685547,45.66591262817383,10,28.4,346.0,1.42,29.60484277305565,5.465580353165052
T02_conservative_risk_top,conservative_risk_top,TP_0378,TP_0409,data\solweig\v09_tiles_overhead_aware\T02_conservative_risk_top\solweig_outputs\Tmrt_2026_127_1000D.tif,1000,10,open_pixels_dsm_le_0p5,2500,35.14129638671875,32.74608612060547,42.5677375793457,32.36722946166992,43.62199783325195,10,28.4,346.0,1.42,29.60484277305565,5.536453613663099
T02_conservative_risk_top,conservative_risk_top,TP_0378,TP_0410,data\solweig\v09_tiles_overhead_aware\T02_conservative_risk_top\solweig_outputs\Tmrt_2026_127_1000D.tif,1000,10,open_pixels_dsm_le_0p5,2281,37.499629974365234,32.72358322143555,44.18448638916016,31.869972229003903,45.45639419555664,10,28.4,346.0,1.42,29.60484277305565,7.894787201309583
T02_conservative_risk_top,conservative_risk_top,TP_0378,TP_0436,data\solweig\v09_tiles_overhead_aware\T02_conservative_risk_top\solweig_outputs\Tmrt_2026_127_1000D.tif,1000,10,open_pixels_dsm_le_0p5,2500,33.82099533081055,32.781131744384766,34.47391128540039,32.77828598022461,44.13543319702149,10,28.4,346.0,1.42,29.60484277305565,4.216152557754896
T02_conservative_risk_top,conservative_risk_top,TP_0378,TP_0437,data\solweig\v09_tiles_overhead_aware\T02_conservative_risk_top\solweig_outputs\Tmrt_2026_127_1000D.tif,1000,10,open_pixels_dsm_le_0p5,2500,34.11882019042969,32.77436828613281,41.71174621582031,32.76638412475586,42.36189270019531,10,28.4,346.0,1.42,29.60484277305565,4.513977417374036
T02_conservative_risk_top,conservative_risk_top,TP_0378,TP_0438,data\solweig\v09_tiles_overhead_aware\T02_conservative_risk_top\solweig_outputs\Tmrt_2026_127_1000D.tif,1000,10,open_pixels_dsm_le_0p5,2500,33.315399169921875,32.756771087646484,33.50703048706055,32.7422981262207,42.27364730834961,10,28.4,346.0,1.42,29.60484277305565,3.710556396866224
T02_conservative_risk_top,conservative_risk_top,TP_0378,TP_0439,data\solweig\v09_tiles_overhead_aware\T02_conservative_risk_top\solweig_outputs\Tmrt_2026_127_1000D.tif,1000,10,open_pixels_dsm_le_0p5,2500,33.35480117797852,32.75031280517578,33.93133544921875,32.72358322143555,42.542423248291016,10,28.4,346.0,1.42,29.60484277305565,3.7499584049228716
T02_conservative_risk_top,conservative_risk_top,TP_0378,TP_0465,data\solweig\v09_tiles_overhead_aware\T02_conservative_risk_top\solweig_outputs\Tmrt_2026_127_1000D.tif,1000,10,open_pixels_dsm_le_0p5,2500,41.11721420288086,32.99942398071289,45.75724029541016,32.78384780883789,46.25494003295898,10,28.4,346.0,1.42,29.60484277305565,11.512371429825208
T02_conservative_risk_top,conservative_risk_top,TP_0378,TP_0466,data\solweig\v09_tiles_overhead_aware\T02_conservative_risk_top\solweig_outputs\Tmrt_2026_127_1000D.tif,1000,10,open_pixels_dsm_le_0p5,2500,38.3740463256836,33.015907287597656,44.59638977050781,32.78384780883789,45.36198425292969,10,28.4,346.0,1.42,29.60484277305565,8.76920355262795
T02_conservative_risk_top,conservative_risk_top,TP_0378,TP_0467,data\solweig\v09_tiles_overhead_aware\T02_conservative_risk_top\solweig_outputs\Tmrt_2026_127_1000D.tif,1000,10,open_pixels_dsm_le_0p5,2500,35.68318176269531,32.922542572021484,42.37237548828125,32.77227020263672,42.96767425537109,10,28.4,346.0,1.42,29.60484277305565,6.078338989639661
T02_conservative_risk_top,conservative_risk_top,TP_0378,TP_0468,data\solweig\v09_tiles_overhead_aware\T02_conservative_risk_top\solweig_outputs\Tmrt_2026_127_1000D.tif,1000,10,open_pixels_dsm_le_0p5,2500,34.93946075439453,32.78081130981445,42.085845947265625,32.76778793334961,44.11934280395508,10,28.4,346.0,1.42,29.60484277305565,5.33461798133888
T02_conservative_risk_top,conservative_risk_top,TP_0378,TP_0291,data\solweig\v09_tiles_overhead_aware\T02_conservative_risk_top\solweig_outputs\Tmrt_2026_127_1200D.tif,1200,12,open_pixels_dsm_le_0p5,2500,53.51203155517578,37.717559814453125,61.52277374267578,35.911563873291016,61.75526809692383,12,30.1,750.0,1.91,32.39639663385923,21.11563492131655
T02_conservative_risk_top,conservative_risk_top,TP_0378,TP_0292,data\solweig\v09_tiles_overhead_aware\T02_conservative_risk_top\solweig_outputs\Tmrt_2026_127_1200D.tif,1200,12,open_pixels_dsm_le_0p5,2500,48.1474723815918,35.6610221862793,61.701416015625,35.49332427978516,62.10205459594727,12,30.1,750.0,1.91,32.39639663385923,15.751075747732564
T02_conservative_risk_top,conservative_risk_top,TP_0378,TP_0293,data\solweig\v09_tiles_overhead_aware\T02_conservative_risk_top\solweig_outputs\Tmrt_2026_127_1200D.tif,1200,12,open_pixels_dsm_le_0p5,2500,51.33028793334961,35.70153045654297,62.024658203125,35.49161529541016,62.14450454711914,12,30.1,750.0,1.91,32.39639663385923,18.933891299490377
T02_conservative_risk_top,conservative_risk_top,TP_0378,TP_0294,data\solweig\v09_tiles_overhead_aware\T02_conservative_risk_top\solweig_outputs\Tmrt_2026_127_1200D.tif,1200,12,open_pixels_dsm_le_0p5,2500,56.524112701416016,37.35831832885742,62.1715202331543,35.49291229248047,62.24345397949219,12,30.1,750.0,1.91,32.39639663385923,24.127716067556783
T02_conservative_risk_top,conservative_risk_top,TP_0378,TP_0320,data\solweig\v09_tiles_overhead_aware\T02_conservative_risk_top\solweig_outputs\Tmrt_2026_127_1200D.tif,1200,12,open_pixels_dsm_le_0p5,2500,47.68907165527344,35.950416564941406,61.33993911743164,35.50371170043945,61.93921661376953,12,30.1,750.0,1.91,32.39639663385923,15.292675021414205
T02_conservative_risk_top,conservative_risk_top,TP_0378,TP_0321,data\solweig\v09_tiles_overhead_aware\T02_conservative_risk_top\solweig_outputs\Tmrt_2026_127_1200D.tif,1200,12,open_pixels_dsm_le_0p5,2500,35.83418273925781,35.486663818359375,36.3476448059082,35.47862243652344,57.17941665649414,12,30.1,750.0,1.91,32.39639663385923,3.4377861053985797
T02_conservative_risk_top,conservative_risk_top,TP_0378,TP_0322,data\solweig\v09_tiles_overhead_aware\T02_conservative_risk_top\solweig_outputs\Tmrt_2026_127_1200D.tif,1200,12,open_pixels_dsm_le_0p5,2500,35.48479080200195,35.471343994140625,35.49788284301758,35.45787048339844,35.50542449951172,12,30.1,750.0,1.91,32.39639663385923,3.0883941681427203
T02_conservative_risk_top,conservative_risk_top,TP_0378,TP_0323,data\solweig\v09_tiles_overhead_aware\T02_conservative_risk_top\solweig_outputs\Tmrt_2026_127_1200D.tif,1200,12,open_pixels_dsm_le_0p5,2500,36.56674957275391,35.458290100097656,38.5152473449707,35.43115997314453,57.88821792602539,12,30.1,750.0,1.91,32.39639663385923,4.1703529388946805
T02_conservative_risk_top,conservative_risk_top,TP_0378,TP_0349,data\solweig\v09_tiles_overhead_aware\T02_conservative_risk_top\solweig_outputs\Tmrt_2026_127_1200D.tif,1200,12,open_pixels_dsm_le_0p5,2500,60.69253921508789,59.69000244140625,61.996803283691406,37.27374267578125,62.09733200073242,12,30.1,750.0,1.91,32.39639663385923,28.296142581228658
T02_conservative_risk_top,conservative_risk_top,TP_0378,TP_0350,data\solweig\v09_tiles_overhead_aware\T02_conservative_risk_top\solweig_outputs\Tmrt_2026_127_1200D.tif,1200,12,open_pixels_dsm_le_0p5,2500,36.69275665283203,35.47862243652344,38.05381393432617,35.45672607421875,59.44842147827149,12,30.1,750.0,1.91,32.39639663385923,4.296360018972798
T02_conservative_risk_top,conservative_risk_top,TP_0378,TP_0351,data\solweig\v09_tiles_overhead_aware\T02_conservative_risk_top\solweig_outputs\Tmrt_2026_127_1200D.tif,1200,12,open_pixels_dsm_le_0p5,2500,35.41875457763672,35.38933181762695,35.473167419433594,34.649681091308594,35.49088668823242,12,30.1,750.0,1.91,32.39639663385923,3.022357943777486
T02_conservative_risk_top,conservative_risk_top,TP_0378,TP_0352,data\solweig\v09_tiles_overhead_aware\T02_conservative_risk_top\solweig_outputs\Tmrt_2026_127_1200D.tif,1200,12,open_pixels_dsm_le_0p5,1763,39.02449798583984,35.370689392089844,57.63973236083984,34.61545181274414,61.591758728027344,12,30.1,750.0,1.91,32.39639663385923,6.628101351980604
T02_conservative_risk_top,conservative_risk_top,TP_0378,TP_0378,data\solweig\v09_tiles_overhead_aware\T02_conservative_risk_top\solweig_outputs\Tmrt_2026_127_1200D.tif,1200,12,open_pixels_dsm_le_0p5,2500,60.179832458496094,59.50928497314453,62.01595687866211,36.87250518798828,62.09054946899414,12,30.1,750.0,1.91,32.39639663385923,27.78343582463686
T02_conservative_risk_top,conservative_risk_top,TP_0378,TP_0379,data\solweig\v09_tiles_overhead_aware\T02_conservative_risk_top\solweig_outputs\Tmrt_2026_127_1200D.tif,1200,12,open_pixels_dsm_le_0p5,2500,45.14389801025391,35.47394943237305,61.33599090576172,35.45651626586914,61.8371696472168,12,30.1,750.0,1.91,32.39639663385923,12.74750137639468
T02_conservative_risk_top,conservative_risk_top,TP_0378,TP_0380,data\solweig\v09_tiles_overhead_aware\T02_conservative_risk_top\solweig_outputs\Tmrt_2026_127_1200D.tif,1200,12,open_pixels_dsm_le_0p5,2500,35.68120574951172,35.386688232421875,35.7285041809082,34.69466781616211,59.15460968017578,12,30.1,750.0,1.91,32.39639663385923,3.284809115652486
T02_conservative_risk_top,conservative_risk_top,TP_0378,TP_0381,data\solweig\v09_tiles_overhead_aware\T02_conservative_risk_top\solweig_outputs\Tmrt_2026_127_1200D.tif,1200,12,open_pixels_dsm_le_0p5,2088,49.925628662109375,35.49810791015625,61.37466430664063,34.61305618286133,62.30682373046875,12,30.1,750.0,1.91,32.39639663385923,17.529232028250142
T02_conservative_risk_top,conservative_risk_top,TP_0378,TP_0407,data\solweig\v09_tiles_overhead_aware\T02_conservative_risk_top\solweig_outputs\Tmrt_2026_127_1200D.tif,1200,12,open_pixels_dsm_le_0p5,2500,50.15402603149414,35.78256607055664,61.527488708496094,35.49451446533203,61.83024597167969,12,30.1,750.0,1.91,32.39639663385923,17.757629397634908
T02_conservative_risk_top,conservative_risk_top,TP_0378,TP_0408,data\solweig\v09_tiles_overhead_aware\T02_conservative_risk_top\solweig_outputs\Tmrt_2026_127_1200D.tif,1200,12,open_pixels_dsm_le_0p5,2500,40.86304473876953,35.48320770263672,59.84080505371094,35.47207260131836,61.7105827331543,12,30.1,750.0,1.91,32.39639663385923,8.466648104910298
T02_conservative_risk_top,conservative_risk_top,TP_0378,TP_0409,data\solweig\v09_tiles_overhead_aware\T02_conservative_risk_top\solweig_outputs\Tmrt_2026_127_1200D.tif,1200,12,open_pixels_dsm_le_0p5,2500,41.49739837646485,35.459571838378906,58.385623931884766,35.35947799682617,59.526885986328125,12,30.1,750.0,1.91,32.39639663385923,9.101001742605618
T02_conservative_risk_top,conservative_risk_top,TP_0378,TP_0410,data\solweig\v09_tiles_overhead_aware\T02_conservative_risk_top\solweig_outputs\Tmrt_2026_127_1200D.tif,1200,12,open_pixels_dsm_le_0p5,2281,47.52475357055664,35.602256774902344,61.60380935668945,34.628543853759766,62.62202835083008,12,30.1,750.0,1.91,32.39639663385923,15.128356936697408
T02_conservative_risk_top,conservative_risk_top,TP_0378,TP_0436,data\solweig\v09_tiles_overhead_aware\T02_conservative_risk_top\solweig_outputs\Tmrt_2026_127_1200D.tif,1200,12,open_pixels_dsm_le_0p5,2500,38.59071731567383,35.497398376464844,57.43389892578125,35.49293899536133,60.5576057434082,12,30.1,750.0,1.91,32.39639663385923,6.194320681814595
T02_conservative_risk_top,conservative_risk_top,TP_0378,TP_0437,data\solweig\v09_tiles_overhead_aware\T02_conservative_risk_top\solweig_outputs\Tmrt_2026_127_1200D.tif,1200,12,open_pixels_dsm_le_0p5,2500,39.12156295776367,35.488372802734375,57.382511138916016,35.47994613647461,58.45454788208008,12,30.1,750.0,1.91,32.39639663385923,6.725166323904439
T02_conservative_risk_top,conservative_risk_top,TP_0378,TP_0438,data\solweig\v09_tiles_overhead_aware\T02_conservative_risk_top\solweig_outputs\Tmrt_2026_127_1200D.tif,1200,12,open_pixels_dsm_le_0p5,2500,37.05636978149414,35.46787643432617,37.53595733642578,35.45097351074219,58.082916259765625,12,30.1,750.0,1.91,32.39639663385923,4.659973147634908
T02_conservative_risk_top,conservative_risk_top,TP_0378,TP_0439,data\solweig\v09_tiles_overhead_aware\T02_conservative_risk_top\solweig_outputs\Tmrt_2026_127_1200D.tif,1200,12,open_pixels_dsm_le_0p5,2500,36.78321075439453,35.470760345458984,38.73976516723633,35.43017578125,57.817142486572266,12,30.1,750.0,1.91,32.39639663385923,4.386814120535298
T02_conservative_risk_top,conservative_risk_top,TP_0378,TP_0465,data\solweig\v09_tiles_overhead_aware\T02_conservative_risk_top\solweig_outputs\Tmrt_2026_127_1200D.tif,1200,12,open_pixels_dsm_le_0p5,2500,54.46992492675781,36.50206756591797,61.73616027832031,35.49942398071289,62.08322525024414,12,30.1,750.0,1.91,32.39639663385923,22.07352829289858
T02_conservative_risk_top,conservative_risk_top,TP_0378,TP_0466,data\solweig\v09_tiles_overhead_aware\T02_conservative_risk_top\solweig_outputs\Tmrt_2026_127_1200D.tif,1200,12,open_pixels_dsm_le_0p5,2500,49.0944938659668,36.22774124145508,60.855411529541016,35.49942398071289,61.39586639404297,12,30.1,750.0,1.91,32.39639663385923,16.698097232107564
T02_conservative_risk_top,conservative_risk_top,TP_0378,TP_0467,data\solweig\v09_tiles_overhead_aware\T02_conservative_risk_top\solweig_outputs\Tmrt_2026_127_1200D.tif,1200,12,open_pixels_dsm_le_0p5,2500,43.56471633911133,36.08929061889648,58.1928596496582,35.48664855957031,59.08087921142578,12,30.1,750.0,1.91,32.39639663385923,11.168319705252095
T02_conservative_risk_top,conservative_risk_top,TP_0378,TP_0468,data\solweig\v09_tiles_overhead_aware\T02_conservative_risk_top\solweig_outputs\Tmrt_2026_127_1200D.tif,1200,12,open_pixels_dsm_le_0p5,2500,41.5810546875,35.530731201171875,57.748348236083984,35.4812126159668,60.13947296142578,12,30.1,750.0,1.91,32.39639663385923,9.184658053640767
T02_conservative_risk_top,conservative_risk_top,TP_0378,TP_0291,data\solweig\v09_tiles_overhead_aware\T02_conservative_risk_top\solweig_outputs\Tmrt_2026_127_1300D.tif,1300,13,open_pixels_dsm_le_0p5,2500,53.31607437133789,37.98200607299805,61.53523254394531,36.03071975708008,61.83409118652344,13,29.5,753.0,2.25,31.643075570296112,21.67299880104178
T02_conservative_risk_top,conservative_risk_top,TP_0378,TP_0292,data\solweig\v09_tiles_overhead_aware\T02_conservative_risk_top\solweig_outputs\Tmrt_2026_127_1300D.tif,1300,13,open_pixels_dsm_le_0p5,2500,48.23603057861328,35.783531188964844,61.735748291015625,35.6044921875,62.29759216308594,13,29.5,753.0,2.25,31.643075570296112,16.59295500831717
T02_conservative_risk_top,conservative_risk_top,TP_0378,TP_0293,data\solweig\v09_tiles_overhead_aware\T02_conservative_risk_top\solweig_outputs\Tmrt_2026_127_1300D.tif,1300,13,open_pixels_dsm_le_0p5,2500,51.34586334228516,35.81388092041016,62.1937255859375,35.60246658325195,62.35411834716797,13,29.5,753.0,2.25,31.643075570296112,19.70278777198905
T02_conservative_risk_top,conservative_risk_top,TP_0378,TP_0294,data\solweig\v09_tiles_overhead_aware\T02_conservative_risk_top\solweig_outputs\Tmrt_2026_127_1300D.tif,1300,13,open_pixels_dsm_le_0p5,2500,56.550575256347656,37.573822021484375,62.3884162902832,35.596431732177734,62.48539733886719,13,29.5,753.0,2.25,31.643075570296112,24.907499686051544
T02_conservative_risk_top,conservative_risk_top,TP_0378,TP_0320,data\solweig\v09_tiles_overhead_aware\T02_conservative_risk_top\solweig_outputs\Tmrt_2026_127_1300D.tif,1300,13,open_pixels_dsm_le_0p5,2500,47.6282844543457,35.98105239868164,61.33917236328125,35.616939544677734,62.07062149047852,13,29.5,753.0,2.25,31.643075570296112,15.985208884049591
T02_conservative_risk_top,conservative_risk_top,TP_0378,TP_0321,data\solweig\v09_tiles_overhead_aware\T02_conservative_risk_top\solweig_outputs\Tmrt_2026_127_1300D.tif,1300,13,open_pixels_dsm_le_0p5,2500,35.990943908691406,35.59659576416016,36.63484573364258,35.58713150024414,56.09849548339844,13,29.5,753.0,2.25,31.643075570296112,4.347868338395294
T02_conservative_risk_top,conservative_risk_top,TP_0378,TP_0322,data\solweig\v09_tiles_overhead_aware\T02_conservative_risk_top\solweig_outputs\Tmrt_2026_127_1300D.tif,1300,13,open_pixels_dsm_le_0p5,2500,35.59443283081055,35.57843399047852,35.6099967956543,35.56245803833008,35.61894989013672,13,29.5,753.0,2.25,31.643075570296112,3.9513572605144347
T02_conservative_risk_top,conservative_risk_top,TP_0378,TP_0323,data\solweig\v09_tiles_overhead_aware\T02_conservative_risk_top\solweig_outputs\Tmrt_2026_127_1300D.tif,1300,13,open_pixels_dsm_le_0p5,2500,36.3395881652832,35.563106536865234,38.64762878417969,35.530792236328125,41.45676803588867,13,29.5,753.0,2.25,31.643075570296112,4.696512594987091
T02_conservative_risk_top,conservative_risk_top,TP_0378,TP_0349,data\solweig\v09_tiles_overhead_aware\T02_conservative_risk_top\solweig_outputs\Tmrt_2026_127_1300D.tif,1300,13,open_pixels_dsm_le_0p5,2500,60.795188903808594,59.56376266479492,62.15431594848633,37.16744995117188,62.28926467895508,13,29.5,753.0,2.25,31.643075570296112,29.15211333351248
T02_conservative_risk_top,conservative_risk_top,TP_0378,TP_0350,data\solweig\v09_tiles_overhead_aware\T02_conservative_risk_top\solweig_outputs\Tmrt_2026_127_1300D.tif,1300,13,open_pixels_dsm_le_0p5,2500,37.11214828491211,35.58713150024414,38.77564239501953,35.56110382080078,59.56284332275391,13,29.5,753.0,2.25,31.643075570296112,5.469072714615997
T02_conservative_risk_top,conservative_risk_top,TP_0378,TP_0351,data\solweig\v09_tiles_overhead_aware\T02_conservative_risk_top\solweig_outputs\Tmrt_2026_127_1300D.tif,1300,13,open_pixels_dsm_le_0p5,2500,35.561058044433594,35.51898193359375,35.58494567871094,35.45512771606445,36.09883117675781,13,29.5,753.0,2.25,31.643075570296112,3.9179824741374816
T02_conservative_risk_top,conservative_risk_top,TP_0378,TP_0352,data\solweig\v09_tiles_overhead_aware\T02_conservative_risk_top\solweig_outputs\Tmrt_2026_127_1300D.tif,1300,13,open_pixels_dsm_le_0p5,1763,38.409549713134766,35.5205078125,41.41779708862305,35.20376968383789,59.697025299072266,13,29.5,753.0,2.25,31.643075570296112,6.7664741428386534
T02_conservative_risk_top,conservative_risk_top,TP_0378,TP_0378,data\solweig\v09_tiles_overhead_aware\T02_conservative_risk_top\solweig_outputs\Tmrt_2026_127_1300D.tif,1300,13,open_pixels_dsm_le_0p5,2500,60.31576156616211,59.14672088623047,62.1837043762207,36.9630241394043,62.28187561035156,13,29.5,753.0,2.25,31.643075570296112,28.672685995865997
T02_conservative_risk_top,conservative_risk_top,TP_0378,TP_0379,data\solweig\v09_tiles_overhead_aware\T02_conservative_risk_top\solweig_outputs\Tmrt_2026_127_1300D.tif,1300,13,open_pixels_dsm_le_0p5,2500,45.4516716003418,35.584449768066406,61.32383346557617,35.56085586547852,61.94710159301758,13,29.5,753.0,2.25,31.643075570296112,13.808596030045685
T02_conservative_risk_top,conservative_risk_top,TP_0378,TP_0380,data\solweig\v09_tiles_overhead_aware\T02_conservative_risk_top\solweig_outputs\Tmrt_2026_127_1300D.tif,1300,13,open_pixels_dsm_le_0p5,2500,35.83371353149414,35.481746673583984,35.87841033935547,35.4432373046875,59.00682830810547,13,29.5,753.0,2.25,31.643075570296112,4.1906379611980284
T02_conservative_risk_top,conservative_risk_top,TP_0378,TP_0381,data\solweig\v09_tiles_overhead_aware\T02_conservative_risk_top\solweig_outputs\Tmrt_2026_127_1300D.tif,1300,13,open_pixels_dsm_le_0p5,2088,49.87188720703125,35.97442626953125,60.445072174072266,35.44902420043945,61.48769760131836,13,29.5,753.0,2.25,31.643075570296112,18.228811636735138
T02_conservative_risk_top,conservative_risk_top,TP_0378,TP_0407,data\solweig\v09_tiles_overhead_aware\T02_conservative_risk_top\solweig_outputs\Tmrt_2026_127_1300D.tif,1300,13,open_pixels_dsm_le_0p5,2500,49.93844223022461,35.865699768066406,61.5673942565918,35.60590362548828,61.93791198730469,13,29.5,753.0,2.25,31.643075570296112,18.295366659928497
T02_conservative_risk_top,conservative_risk_top,TP_0378,TP_0408,data\solweig\v09_tiles_overhead_aware\T02_conservative_risk_top\solweig_outputs\Tmrt_2026_127_1300D.tif,1300,13,open_pixels_dsm_le_0p5,2500,41.041603088378906,35.5926513671875,59.72555160522461,35.57929611206055,61.77778244018555,13,29.5,753.0,2.25,31.643075570296112,9.398527518082794
T02_conservative_risk_top,conservative_risk_top,TP_0378,TP_0409,data\solweig\v09_tiles_overhead_aware\T02_conservative_risk_top\solweig_outputs\Tmrt_2026_127_1300D.tif,1300,13,open_pixels_dsm_le_0p5,2500,41.49983596801758,35.5645751953125,57.85993957519531,35.46743392944336,59.21072769165039,13,29.5,753.0,2.25,31.643075570296112,9.856760397721466
T02_conservative_risk_top,conservative_risk_top,TP_0378,TP_0410,data\solweig\v09_tiles_overhead_aware\T02_conservative_risk_top\solweig_outputs\Tmrt_2026_127_1300D.tif,1300,13,open_pixels_dsm_le_0p5,2281,47.45669937133789,35.73749923706055,60.90885925292969,35.45719146728516,62.05752182006836,13,29.5,753.0,2.25,31.643075570296112,15.813623801041778
T02_conservative_risk_top,conservative_risk_top,TP_0378,TP_0436,data\solweig\v09_tiles_overhead_aware\T02_conservative_risk_top\solweig_outputs\Tmrt_2026_127_1300D.tif,1300,13,open_pixels_dsm_le_0p5,2500,38.7028694152832,35.60944747924805,56.53261566162109,35.604034423828125,60.31632995605469,13,29.5,753.0,2.25,31.643075570296112,7.059793844987091
T02_conservative_risk_top,conservative_risk_top,TP_0378,TP_0437,data\solweig\v09_tiles_overhead_aware\T02_conservative_risk_top\solweig_outputs\Tmrt_2026_127_1300D.tif,1300,13,open_pixels_dsm_le_0p5,2500,39.04129409790039,35.5986213684082,56.41704559326172,35.58872985839844,57.68537902832031,13,29.5,753.0,2.25,31.643075570296112,7.3982185276042784
T02_conservative_risk_top,conservative_risk_top,TP_0378,TP_0438,data\solweig\v09_tiles_overhead_aware\T02_conservative_risk_top\solweig_outputs\Tmrt_2026_127_1300D.tif,1300,13,open_pixels_dsm_le_0p5,2500,37.17370223999024,35.57443618774414,37.804012298583984,35.554283142089844,57.37490463256836,13,29.5,753.0,2.25,31.643075570296112,5.530626669694129
T02_conservative_risk_top,conservative_risk_top,TP_0378,TP_0439,data\solweig\v09_tiles_overhead_aware\T02_conservative_risk_top\solweig_outputs\Tmrt_2026_127_1300D.tif,1300,13,open_pixels_dsm_le_0p5,2500,36.55111312866211,35.5773811340332,38.94599914550781,35.52973937988281,54.30962371826172,13,29.5,753.0,2.25,31.643075570296112,4.908037558365997
T02_conservative_risk_top,conservative_risk_top,TP_0378,TP_0465,data\solweig\v09_tiles_overhead_aware\T02_conservative_risk_top\solweig_outputs\Tmrt_2026_127_1300D.tif,1300,13,open_pixels_dsm_le_0p5,2500,54.80228805541992,36.79136276245117,61.81106948852539,35.611724853515625,62.272682189941406,13,29.5,753.0,2.25,31.643075570296112,23.15921248512381
T02_conservative_risk_top,conservative_risk_top,TP_0378,TP_0466,data\solweig\v09_tiles_overhead_aware\T02_conservative_risk_top\solweig_outputs\Tmrt_2026_127_1300D.tif,1300,13,open_pixels_dsm_le_0p5,2500,48.88971710205078,36.34441757202149,60.68462371826172,35.611724853515625,61.41813659667969,13,29.5,753.0,2.25,31.643075570296112,17.24664153175467
T02_conservative_risk_top,conservative_risk_top,TP_0378,TP_0467,data\solweig\v09_tiles_overhead_aware\T02_conservative_risk_top\solweig_outputs\Tmrt_2026_127_1300D.tif,1300,13,open_pixels_dsm_le_0p5,2500,43.48479843139648,36.22015380859375,57.448387145996094,35.596656799316406,58.55987548828125,13,29.5,753.0,2.25,31.643075570296112,11.841722861100365
T02_conservative_risk_top,conservative_risk_top,TP_0378,TP_0468,data\solweig\v09_tiles_overhead_aware\T02_conservative_risk_top\solweig_outputs\Tmrt_2026_127_1300D.tif,1300,13,open_pixels_dsm_le_0p5,2500,41.39461135864258,35.64869689941406,56.68236923217773,35.590187072753906,59.258262634277344,13,29.5,753.0,2.25,31.643075570296112,9.751535788346466
T02_conservative_risk_top,conservative_risk_top,TP_0378,TP_0291,data\solweig\v09_tiles_overhead_aware\T02_conservative_risk_top\solweig_outputs\Tmrt_2026_127_1500D.tif,1500,15,open_pixels_dsm_le_0p5,2500,51.27643585205078,36.85101318359375,59.43136596679688,35.9064826965332,59.81608200073242,15,29.0,576.0,1.97,30.739636495114752,20.53679935693603
T02_conservative_risk_top,conservative_risk_top,TP_0378,TP_0292,data\solweig\v09_tiles_overhead_aware\T02_conservative_risk_top\solweig_outputs\Tmrt_2026_127_1500D.tif,1500,15,open_pixels_dsm_le_0p5,2500,46.893531799316406,35.71157455444336,59.70114517211914,35.5279655456543,60.4311408996582,15,29.0,576.0,1.97,30.739636495114752,16.153895304201654
T02_conservative_risk_top,conservative_risk_top,TP_0378,TP_0293,data\solweig\v09_tiles_overhead_aware\T02_conservative_risk_top\solweig_outputs\Tmrt_2026_127_1500D.tif,1500,15,open_pixels_dsm_le_0p5,2500,49.84970474243164,35.70894241333008,60.32534408569336,35.525726318359375,60.50590896606445,15,29.0,576.0,1.97,30.739636495114752,19.11006824731689
T02_conservative_risk_top,conservative_risk_top,TP_0378,TP_0294,data\solweig\v09_tiles_overhead_aware\T02_conservative_risk_top\solweig_outputs\Tmrt_2026_127_1500D.tif,1500,15,open_pixels_dsm_le_0p5,2500,54.78960037231445,36.57936096191406,60.55120849609375,35.5190544128418,60.67909622192383,15,29.0,576.0,1.97,30.739636495114752,24.0499638771997
