cell_id,old_valid_pixel_count,old_building_pixel_count,old_building_area_m2,old_building_density,old_open_pixel_fraction,old_dsm_mean_all_m,old_dsm_max_all_m,old_building_height_mean_m,old_building_height_max_m,old_building_height_p50_m,old_building_height_p90_m,v10_valid_pixel_count,v10_building_pixel_count,v10_building_area_m2,v10_building_density,v10_open_pixel_fraction,v10_dsm_mean_all_m,v10_dsm_max_all_m,v10_building_height_mean_m,v10_building_height_max_m,v10_building_height_p50_m,v10_building_height_p90_m,cell_area_m2,delta_building_area_m2,delta_building_density,delta_open_pixel_fraction,delta_building_height_mean_m,delta_building_height_max_m,delta_building_height_p50_m,delta_building_height_p90_m,lat,lon,land_use_hint,road_fraction,gvi_percent,tree_canopy_fraction,ndvi_mean,shade_fraction,svf,building_density,mean_building_height_m,max_building_height_m,hazard_rank_true_v08,hazard_score,max_utci_c,max_wbgt_proxy_c,risk_rank_v08_conditioned,risk_priority_score_v08_conditioned,risk_rank_v08_social_conditioned,risk_priority_score_v08_social_conditioned,risk_rank_v08_candidate_policy,risk_priority_score_v08_candidate_policy,vulnerability_score_v071,outdoor_exposure_score_v071,old_vs_osm_completeness,reviewed_vs_osm_completeness,coverage_gain_vs_osm,old_dsm_area_m2,reviewed_dsm_area_m2,osm_area_m2,reviewed_minus_old_dsm_area_m2,old_hazard_top20,old_hazard_top50,old_hazard_topN,low_old_completeness,zero_old_completeness,high_coverage_gain,large_building_area_gain,large_building_density_gain,v10_building_density_nontrivial,possible_old_dsm_gap_false_positive,audit_flags
TP_0568,2500,14,56.0,0.005600000000056,0.9944,0.3992800170898437,71.30000305175781,71.30000305175781,71.30000305175781,71.30000305175781,71.30000305175781,2500,14,56.0,0.005600000000056,0.9944,0.3992800170898437,71.30000305175781,71.30000305175781,71.30000305175781,71.30000305175781,71.30000305175781,9999.999999899956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3432021895096236,103.8544347511744,transport,0.7755646639624031,14.6820533779214,0.0,0.4462678528426978,0.351713627576828,0.524139404296875,0.0078998754959781,19.912954857904225,7.147461371871287,291,0.5179228791327937,36.54938065201365,28.64967185151808,291,0.2589614395663968,291,0.2589614395663968,256,0.2589614395663968,0.7711855626860221,0.1836092342935031,0.6744432649040843,0.6744432649040843,0.0,56.0,56.0,83.03144669694939,0.0,False,False,False,False,False,False,False,False,False,False,
TP_0569,2500,116,464.0,0.0464000000000362,0.9536,3.022720063781738,71.30000305175781,65.14482896081333,71.30000305175781,71.30000305175781,71.30000305175781,2500,116,464.0,0.0464000000000362,0.9536,3.022720063781738,71.30000305175781,65.14482896081333,71.30000305175781,71.30000305175781,71.30000305175781,9999.999999992178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3432021815359,103.85533331165018,transport,0.5603248493489882,9.704478134491316,0.0,0.3356550696553625,0.1989369690418243,0.6325054168701172,0.0511452401023183,20.448154728059333,10.144365139090658,173,0.602504399474718,38.27712654416135,28.819201115997203,117,0.5341939630759874,73,0.4905134833217161,98,0.440522555552559,0.7892073692582637,0.1824140482315962,0.9193832970414596,0.9193832970414596,0.0,464.0,464.0,504.6861319899267,0.0,False,False,False,False,False,False,False,False,False,False,
TP_0570,2500,114,456.0,0.045599999999659,0.9544,2.4784799560546875,57.29999923706055,54.352630615234375,57.29999923706055,57.29999923706055,57.29999923706055,2500,114,456.0,0.045599999999659,0.9544,2.4784799560546875,57.29999923706055,54.352630615234375,57.29999923706055,57.29999923706055,57.29999923706055,10000.00000007476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3432021732297108,103.85623187212052,transport,0.6477023587904578,9.030018638941836,0.0,0.3206670808653741,0.2531553506851196,0.6074718832969666,0.0552750257437901,19.5643937509507,10.430559284044657,192,0.5898571703910936,37.77454663278657,28.82516411003341,137,0.5260095924675819,79,0.484504594982912,120,0.4157581626842356,0.7834230837823215,0.2424409989276603,0.8242538534513276,0.8242538534513276,0.0,456.0,456.0,553.2276228866025,0.0,False,False,False,False,False,False,False,False,False,False,
TP_0571,2500,34,136.0,0.0135999999999646,0.9864,0.6269599792480469,46.09999847412109,46.09999847412109,46.09999847412109,46.09999847412109,46.09999847412109,2500,34,136.0,0.0135999999999646,0.9864,0.6269599792480469,46.09999847412109,46.09999847412109,46.09999847412109,46.09999847412109,46.09999847412109,10000.000000026012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3432021645910552,103.8571304325852,transport,0.6722705885220026,9.37750383419936,0.0,0.3283889740933191,0.2467651814222335,0.6843370199203491,0.0146802598685995,18.092425297028456,7.617342008893945,177,0.6000420674331508,38.101980251995975,28.8390332272273,127,0.5307724754134455,76,0.4850881562950995,110,0.4269047271199224,0.7544722565700364,0.213879353417606,0.860340145398355,0.860340145398355,0.0,136.0,136.0,158.07701259486063,0.0,False,False,False,False,False,False,False,False,False,False,
TP_0572,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,45,180.0,0.0180000000001584,0.982,0.27,15.0,15.0,15.0,15.0,15.0,9999.99999991196,180.0,0.0180000000001584,-0.018,15.0,15.0,15.0,15.0,1.3432021556199345,103.85802899304396,transport,0.5178541153703705,3.57413986638644,0.0,0.1994253303641431,0.0595302991569042,0.906849205493927,0.0,16.86612491458654,6.6,28,0.7024892878445922,41.12663950569532,29.162544043555183,12,0.6215648715381794,14,0.5666991330501036,9,0.6809275401523949,0.726619217609936,0.258104621116965,,,,0.0,180.0,0.0,180.0,False,True,True,False,False,False,False,False,False,False,old_top50_hazard
TP_0573,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,447,1788.0,0.1787999999998861,0.8212,2.682,15.0,15.0,15.0,15.0,15.0,10000.000000006366,1788.0,0.1787999999998861,-0.1787999999999999,15.0,15.0,15.0,15.0,1.3432021463163475,103.85892755349664,transport,0.5922249698333975,2.822637112703194,0.0,0.1827252691711821,0.2783623337745666,0.6621042490005493,0.0,16.205750220310136,6.6,218,0.5729077703103184,37.72666485348759,28.7575760595889,172,0.5079816141592292,108,0.4633492316125109,156,0.3572584721236655,0.716782698092757,0.2915518114415297,,,,0.0,1788.0,0.0,1788.0,False,False,False,False,False,False,True,True,True,False,large_building_density_gain
TP_0574,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,70,280.0,0.0280000000001171,0.972,0.42,15.0,15.0,15.0,15.0,15.0,9999.999999958163,280.0,0.0280000000001171,-0.028,15.0,15.0,15.0,15.0,1.3432021366802944,103.85982611394296,transport,1.0,10.892166728224684,0.0,0.3620481495161041,0.2148966044187545,0.7192794680595398,0.0,15.412650030972191,6.6,114,0.6472860684544969,38.72878287159387,29.06769148024589,63,0.5655778828011353,39,0.5109159758154007,51,0.5244366724771535,0.7155752336413378,0.1643176028118703,,,,0.0,280.0,0.0,280.0,False,False,False,False,False,False,False,False,False,False,
TP_0575,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.00000004984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3432021267117755,103.86072467438272,transport,1.0,0.7754247950683861,0.0,0.1372316621126308,0.0846948698163032,0.8733240962028503,0.0,13.368257616037171,6.6,20,0.7113938494899958,41.0207804077669,29.43707216890057,84,0.5530962100614358,155,0.4278809673633892,82,0.4685435003670244,0.1365978584756849,0.0699273896103996,0.0,0.0,0.0,0.0,0.0,0.0467231428323427,0.0,True,True,True,True,True,False,False,False,False,False,old_top20_hazard;zero_old_completeness
TP_0576,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,472,1888.0,0.188800000001305,0.8112,2.832,15.0,15.0,15.0,15.0,15.0,9999.999999930878,1888.0,0.188800000001305,-0.1887999999999999,15.0,15.0,15.0,15.0,1.3432021164107917,103.86162323481568,transport,0.6884937757774356,7.388891292467151,0.0,0.2841975842770478,0.2802469134330749,0.6879798769950867,0.0,11.317695293079346,6.6,246,0.5490139005580777,37.64283884221767,28.646869185563087,247,0.4189484049348201,246,0.3143591460766061,963,0.027234571444108,0.0393318880420383,0.0719274415767404,0.0,0.9999588504332036,0.9999588504332036,0.0,1888.0,1888.077693579169,1888.0,False,False,False,True,True,True,True,True,True,False,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0577,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,677,2708.0,0.2707999999977144,0.7292000000000001,4.062,15.0,15.0,15.0,15.0,15.0,10000.0000000844,2708.0,0.2707999999977144,-0.2707999999999999,15.0,15.0,15.0,15.0,1.3432021057773411,103.86252179524163,residential,0.3812325204108855,4.581955320505907,0.0,0.2218212293445757,0.0243331454694271,0.940946102142334,0.0,9.652878141582908,13.2,52,0.6853271172052787,41.36945156631994,28.893376056643863,135,0.5272701716232426,200,0.3989952765742789,139,0.3791102170731394,0.0418897093742225,0.1308661284403371,0.0,1.0009473484058644,1.0009473484058644,0.0,2708.0,2705.437008562772,2708.0,False,False,False,True,True,True,True,True,True,False,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0578,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,692,2768.0,0.2768000000010875,0.7232000000000001,4.152,15.0,15.0,15.0,15.0,15.0,9999.99999996071,2768.0,0.2768000000010875,-0.2767999999999999,15.0,15.0,15.0,15.0,1.3432020948114254,103.86342035566037,residential,0.2387586856109671,11.53330549584548,0.0,0.3762956776854551,0.3930994570255279,0.553590714931488,0.0,8.83930970825193,13.2,619,0.3027338061164032,35.55265038892162,27.91983907002284,619,0.1513669030582016,619,0.1513669030582016,610,0.1513669030582016,0.0208060875124394,0.095039060328277,0.0,0.9979101964443156,0.9979101964443156,0.0,2768.0,2773.796690185896,2768.0,False,False,False,True,True,True,True,True,True,False,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0579,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,406,1624.0,0.1623999999990813,0.8376,2.436,15.0,15.0,15.0,15.0,15.0,10000.00000005657,1624.0,0.1623999999990813,-0.1624,15.0,15.0,15.0,15.0,1.3432020835130436,103.86431891607162,residential,0.0897730678709304,42.82315996074582,0.713719332679097,0.6417856629421445,0.7082663774490356,0.2677114605903625,0.0,8.664880853770878,13.2,946,0.0670463498250373,31.98841764182321,27.04449107230866,946,0.0335231749125186,946,0.0335231749125186,944,0.0335231749125186,0.0105723350434223,0.0569231587239459,0.0,1.007388086509516,1.007388086509516,0.0,1624.0,1612.0897415284842,1624.0,False,False,False,True,True,True,True,True,True,False,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0580,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,353,1412.0,0.1411999999999717,0.8588,2.118,15.0,15.0,15.0,15.0,15.0,10000.000000002,1412.0,0.1411999999999717,-0.1412,15.0,15.0,15.0,15.0,1.3432020718821962,103.86521747647522,residential,0.2653199375352558,60.0,1.0,0.7307222656028385,0.9700002074241638,0.0299999974668025,0.0,9.175955103177644,13.2,975,0.0407442173754275,30.54006738771759,26.850851135716447,975,0.0203721086877137,975,0.0203721086877137,975,0.0203721086877137,0.0071651289170632,0.0533426575315833,0.0,1.0132133602009326,1.0132133602009326,0.0,1412.0,1393.5860456083833,1412.0,False,False,False,True,True,True,True,True,True,False,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0581,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.00000002783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3441066363512042,103.84005778547498,residential,0.7963316331718099,13.622622348943482,0.2270437058157247,0.2662829888673377,0.3645538091659546,0.6010600328445435,0.0,4.048391109881202,13.2,298,0.5125007770161768,36.62949736582773,28.62033534423159,298,0.2562503885080884,298,0.2562503885080884,263,0.2562503885080884,0.5877829576597414,0.57551148200903,,,,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,
TP_0582,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.000000122964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.344106633695148,103.84095634633816,residential,0.0619986236779298,59.95524848865509,0.999254141477585,0.8046688728380714,0.9700002074241638,0.0300390813499689,0.0,4.952405513713411,13.2,980,0.0370718423235246,30.45609689398178,26.77997703037712,980,0.0185359211617623,980,0.0185359211617623,980,0.0185359211617623,0.6999999999999996,0.4802361776379664,,,,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,
TP_0583,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.99999986303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3441066307064016,103.84185490719943,civic_institutional,0.1250534188607437,59.40239043824701,0.9900398406374502,0.6780306839745026,0.902599036693573,0.084625244140625,0.0,16.938285837470715,6.6,973,0.0435526871865013,30.8063488256782,26.89347871817762,973,0.0217763435932506,973,0.0217763435932506,973,0.0217763435932506,0.7,0.4174108037606194,0.0,0.0,0.0,0.0,0.0,1.3617958174969305,0.0,False,False,False,True,True,False,False,False,False,False,zero_old_completeness
TP_0584,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,320,1280.0,0.1279999999995948,0.872,1.536,12.0,12.0,12.0,12.0,12.0,10000.00000003165,1280.0,0.1279999999995948,-0.128,12.0,12.0,12.0,12.0,1.3441066273849656,103.8427534680586,civic_institutional,0.1923399680144832,26.68498527968596,0.4447497546614327,0.4610033394764849,0.46720752120018,0.4728961288928985,0.0,19.391959349957013,6.6,708,0.2434951918349855,34.64324762469166,27.81428881390406,708,0.1217475959174927,708,0.1217475959174927,700,0.1217475959174927,0.6934597835029367,0.3842698072335302,0.0,1.0060206013953807,1.0060206013953807,0.0,1280.0,1272.33974952859,1280.0,False,False,False,True,True,True,True,True,True,False,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0585,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.999999983083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3441066237308394,103.84365202891544,transport,0.795809326431393,12.1050682247464,0.1872046244580713,0.3890015161054755,0.4117234945297241,0.5264018774032593,0.0,13.284045513275103,6.6,342,0.4893646435868521,36.10301772836811,28.59243184384211,342,0.244682321793426,342,0.244682321793426,311,0.244682321793426,0.4587631215269331,0.4079323156461483,,,,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,
TP_0586,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,108,432.0,0.0431999999993407,0.9568,0.648,15.0,15.0,15.0,15.0,15.0,10000.000000152611,432.0,0.0431999999993407,-0.0432,15.0,15.0,15.0,15.0,1.3441066197440232,103.84455058976972,transport,0.9035675376612672,13.088222045166347,0.1033169774288518,0.4108493787814744,0.4314006268978119,0.5114204287528992,0.0,6.672867717527665,6.6,329,0.4964551340693293,35.9897862374719,28.64545987555814,329,0.2482275670346646,329,0.2482275670346646,297,0.2482275670346646,0.2436136174826537,0.3342164735600857,0.0,1.0154925346637227,1.0154925346637227,0.0,432.0,425.4093311902637,432.0,False,False,False,True,True,True,False,False,False,False,zero_old_completeness;high_coverage_gain
TP_0587,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.999999830288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3441066154245174,103.84544915062122,transport,0.6399198424787679,11.202178848730174,0.0,0.3689373077495594,0.4626069366931915,0.4914606511592865,0.0,6.3146850152628655,6.6,427,0.4281517393644353,35.50299917897468,28.41680346868009,427,0.2140758696822176,427,0.2140758696822176,404,0.2140758696822176,0.2306820893946621,0.3578572304981366,,,,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,
TP_0588,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.000000143518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3441066107723216,103.84634771146972,transport,1.0,11.297779501609549,0.0005103042198233,0.3710617667024344,0.3660503327846527,0.5631595849990845,0.0,11.65048382872337,6.6,221,0.569833490758376,36.8018699558952,28.85572632026345,215,0.4826984781078609,184,0.4109873226762333,319,0.2432503761092604,0.3414766579405591,0.4586538885820815,,,,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,
TP_0589,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,8,32.0,0.0032000000000151,0.9968,0.0096,3.0,3.0,3.0,3.0,3.0,9999.999999952524,32.0,0.0032000000000151,-0.0031999999999999,3.0,3.0,3.0,3.0,1.3441066057874358,103.847246272315,transport,0.9965331480670502,12.50451499512106,0.0050386688539957,0.3978781110026902,0.3495880663394928,0.5821264386177063,0.0,18.054322290118805,6.6,211,0.575372908782291,36.97370739927744,28.87123368559964,187,0.5010558231869843,138,0.4391725366098056,188,0.3034746514656991,0.4270441910597322,0.567800331633877,0.0,1.1187470869630982,1.1187470869630982,0.0,32.0,28.60342643382053,32.0,False,False,False,True,True,True,False,False,False,False,zero_old_completeness;high_coverage_gain
TP_0590,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,11,44.0,0.0044000000000446,0.9956,0.0132,3.0,3.0,3.0,3.0,3.0,9999.9999998985,44.0,0.0044000000000446,-0.0043999999999999,3.0,3.0,3.0,3.0,1.3441066004698603,103.8481448331568,transport,0.97135501533279,15.91380122468205,0.2652300204113675,0.3843357579373384,0.3761937916278839,0.5624260902404785,0.0,21.46198573152169,6.6,253,0.5437320615708523,36.59981106865793,28.771369291910887,253,0.2718660307854261,253,0.2718660307854261,207,0.2718660307854261,0.4337283996372634,0.5670446897621718,0.0,0.9438420683001671,0.9438420683001671,0.0,44.0,46.61796870237279,44.0,False,False,False,True,True,True,False,False,False,False,zero_old_completeness;high_coverage_gain
TP_0591,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,6,24.0,0.0023999999999825,0.9976,0.0288,12.0,12.0,12.0,12.0,12.0,10000.000000072578,24.0,0.0023999999999825,-0.0023999999999999,12.0,12.0,12.0,12.0,1.3441065948195952,103.84904339399498,transport,0.8970802611678733,14.772983205171462,0.06046875,0.4482885156704769,0.5647064447402954,0.3773164749145508,0.0,21.36424807906151,6.6,447,0.4186723529515537,34.723964728971104,28.4710388781196,447,0.2093361764757768,447,0.2093361764757768,427,0.2093361764757768,0.4308709116361359,0.5100330929825667,0.0,0.9867113277126384,0.9867113277126384,0.0,24.0,24.323223343990595,24.0,False,False,False,True,True,True,False,False,False,False,zero_old_completeness;high_coverage_gain
TP_0592,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,240,960.0,0.0960000000004138,0.904,1.152,12.0,12.0,12.0,12.0,12.0,9999.99999995689,960.0,0.0960000000004138,-0.0959999999999999,12.0,12.0,12.0,12.0,1.34410658883664,103.84994195482923,transport,0.74734288247963,10.721285725618277,0.0,0.3582507939026283,0.4229201078414917,0.4845902323722839,0.0,20.34596216666452,6.6,361,0.4817746516926771,35.93565844831567,28.58057706642477,361,0.2408873258463385,361,0.2408873258463385,331,0.2408873258463385,0.4277091758881756,0.5475239156570976,0.0,0.9957805181088036,0.9957805181088036,0.0,960.0,964.0678669062954,960.0,False,False,False,True,True,True,False,False,True,False,zero_old_completeness;high_coverage_gain
TP_0593,2500,35,140.0,0.0139999999999302,0.986,0.21,15.0,15.0,15.0,15.0,15.0,2500,369,1476.0,0.1475999999992643,0.8524,1.8132,15.0,12.284552845528456,15.0,12.0,12.0,10000.00000004984,1336.0,0.1335999999993341,-0.1335999999999999,-2.715447154471544,0.0,-3.0,-3.0,1.3441065825209948,103.8508405156594,transport,0.4083162231139713,8.748591789150948,0.0,0.3144131508700211,0.256975382566452,0.6496261954307556,0.0142505659268355,19.510756972525154,7.587564218729701,256,0.5423635499920666,37.653064620619766,28.611748269589825,256,0.2711817749960333,256,0.2711817749960333,210,0.2711817749960333,0.431808045367164,0.4637742778735929,0.0946440504351381,0.9978187031590277,0.9031746527238894,140.0,1476.0,1479.2266323802935,1336.0,False,False,False,True,False,True,True,True,True,False,low_old_completeness;high_coverage_gain;large_building_density_gain
TP_0594,2500,638,2552.0,0.2552000000016711,0.7448,7.64056007232666,37.70000076293945,29.93949871601356,37.70000076293945,26.5,37.70000076293945,2500,638,2552.0,0.2552000000016711,0.7448,7.64056007232666,37.70000076293945,29.93949871601356,37.70000076293945,26.5,37.70000076293945,9999.999999934516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34410657587266,103.8517390764852,residential,0.159883714871028,11.174912988703024,0.0,0.368331399748956,0.5649448037147522,0.2250749766826629,0.2198629707930847,18.352624061269378,28.436503875960778,606,0.310959129575072,34.20751169360688,28.12582037485853,606,0.155479564787536,606,0.155479564787536,597,0.155479564787536,0.4490924076135271,0.350763262261552,1.159107965041437,1.159107965041437,0.0,2552.0,2552.0,2201.6930924193657,0.0,False,False,False,False,False,False,False,False,True,False,
TP_0595,2500,279,1116.0,0.1115999999988977,0.8884,2.9574,26.5,26.5,26.5,26.5,26.5,2500,337,1348.0,0.1347999999986685,0.8652,3.3054,26.5,24.520771513353115,26.5,26.5,26.5,10000.000000098771,232.0,0.0231999999997708,-0.0232,-1.9792284866468852,0.0,0.0,0.0,1.3441065688916354,103.85263763730646,transport,0.3985581031728074,14.103435452486725,0.0066013046365376,0.4334096767219272,0.8024224042892456,0.136233240365982,0.0941860022520798,18.331652816117423,13.127089956069131,763,0.2044685004967562,32.80432013172058,27.945104323115185,763,0.1022342502483781,763,0.1022342502483781,757,0.1022342502483781,0.4959258036469551,0.2109125825601039,0.9377294801520042,1.1326696588215963,0.1949401786695923,1116.0,1348.0,1190.1086865895466,232.0,False,False,False,False,False,False,False,False,True,False,
TP_0596,2500,98,392.0,0.0391999999998017,0.9608,1.148559970092773,29.299999237060547,29.299999237060547,29.299999237060547,29.299999237060547,29.299999237060547,2500,98,392.0,0.0391999999998017,0.9608,1.148559970092773,29.299999237060547,29.299999237060547,29.299999237060547,29.299999237060547,29.299999237060547,10000.000000050568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3441065615779206,103.85353619812292,transport,0.6532949887085774,14.990639678578074,0.133508675512287,0.4531253261906238,0.6382099390029907,0.2824145853519439,0.0360143492628017,19.74403646305441,9.09579440391216,587,0.3239402294884623,33.93324312087709,28.215448281006445,587,0.1619701147442311,587,0.1619701147442311,577,0.1619701147442311,0.5160109798022752,0.1465115242511223,1.1186866559295408,1.1186866559295408,0.0,392.0,392.0,350.4109018573023,0.0,False,False,False,False,False,False,False,False,False,False,
TP_0597,2500,770,3080.0,0.3080000000021849,0.692,8.93479978942871,29.299999237060547,29.009090225417893,29.299999237060547,29.299999237060547,29.299999237060547,2500,773,3092.0,0.3092000000021935,0.6908000000000001,8.952799789428711,29.299999237060547,28.95472118185224,29.299999237060547,29.299999237060547,29.299999237060547,9999.99999992906,12.0,0.0012000000000085,-0.0011999999999998,-0.0543690435656571,0.0,0.0,0.0,1.344106553931517,103.8544347589344,residential,0.0071774648821359,6.3512649188029,0.0,0.2611392204178422,0.3548373281955719,0.3745549619197845,0.2650840550766342,21.50266925391753,31.570325016810745,429,0.427279495725509,35.911866756971534,28.338856912850368,429,0.2136397478627545,429,0.2136397478627545,407,0.2136397478627545,0.5187688639087125,0.1487203882226877,1.1442076854795904,1.1486656375009394,0.004457952021349,3080.0,3092.0,2691.81901073233,12.0,False,False,False,False,False,False,False,False,True,False,
TP_0598,2500,781,3124.0,0.3124000000013752,0.6876,7.681479974365234,29.299999237060547,24.588604271335576,29.299999237060547,26.5,29.299999237060547,2500,781,3124.0,0.3124000000013752,0.6876,7.751879974365234,29.299999237060547,24.813956384011632,29.299999237060547,26.5,29.299999237060547,9999.99999995598,0.0,0.0,0.0,0.225352112676056,0.0,0.0,0.0,1.3441065459524222,103.85533331974062,residential,0.0,4.892529489842291,0.0,0.2287228775520509,0.2323194742202758,0.3633781671524048,0.2664284248344426,22.568637028251125,31.66348984102688,345,0.4875624013564338,36.74257665490972,28.46191399927408,345,0.2437812006782169,345,0.2437812006782169,314,0.2437812006782169,0.5059604497886356,0.1240372918758349,1.3654380631797811,1.3654380631797811,0.0,3124.0,3124.0,2287.910440056831,0.0,False,False,False,False,False,False,False,False,True,False,
TP_0599,2500,253,1012.0,0.1011999999994201,0.8988,2.4074,26.5,23.788537549407117,26.5,26.5,26.5,2500,601,2404.0,0.2403999999986225,0.7596,4.0346,26.5,16.782861896838604,26.5,12.5,26.5,10000.000000057298,1392.0,0.1391999999992024,-0.1392,-7.0056756525685095,0.0,-14.0,0.0,1.3441065376406385,103.85623188054142,residential,0.2843300762661675,7.5741363182380415,0.0,0.2883141404052898,0.636726438999176,0.2732086479663849,0.0687102324770348,22.7639092565393,17.961619110658514,676,0.2698180447986998,33.79076250096003,28.036408666146208,676,0.1349090223993499,676,0.1349090223993499,668,0.1349090223993499,0.4808106896743013,0.1257265434760049,0.5277384170172053,1.2536394807404758,0.7259010637232706,1012.0,2404.0,1917.616696771588,1392.0,False,False,False,False,False,True,True,True,True,False,high_coverage_gain;large_building_density_gain
TP_0600,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,601,2404.0,0.2404000000015173,0.7596,2.9172,15.0,12.13477537437604,15.0,12.0,15.0,9999.99999993688,2404.0,0.2404000000015173,-0.2403999999999999,12.13477537437604,15.0,12.0,15.0,1.344106528996165,103.85713044133654,residential,0.0,0.0,0.0,0.0866907606453622,0.3347886204719543,0.6110552549362183,0.0,22.17134712301597,13.2,431,0.4270636139970434,36.57202723328855,28.239891711500952,431,0.2135318069985217,431,0.2135318069985217,409,0.2135318069985217,0.4420064816729157,0.1367537870606303,0.0,1.0263798436463538,1.0263798436463538,0.0,2404.0,2342.2127927410024,2404.0,False,False,False,True,True,True,True,True,True,False,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0601,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,435,1740.0,0.1739999999983826,0.8260000000000001,2.088,12.0,12.0,12.0,12.0,12.0,10000.00000009295,1740.0,0.1739999999983826,-0.1739999999999999,12.0,12.0,12.0,12.0,1.3441065200190014,103.85802900212576,civic_institutional,0.0,5.6480931731007855,0.0,0.2455131816244619,0.0935080125927925,0.8645324110984802,0.0,20.52675292216241,6.6,175,0.601258538250386,40.00082244402285,28.628350513157404,191,0.4976716074968229,173,0.4192190433701967,191,0.3014875078008059,0.4088156302407392,0.1639414651781621,0.0,0.9962344291257214,0.9962344291257214,0.0,1740.0,1746.5768589497502,1740.0,False,False,False,True,True,True,True,True,True,False,zero_old_completeness;high_coverage_gain;large_building_density_gain
