regime_variable,candidate_id,candidate_family,event_target,output_kind,validation_method,operating_point,regime_bin,threshold_mean,n,event_count,observed_event_rate,mean_output_value,probability_bias,mean_expected_exceedance_above31_c,TP,FP,FN,TN,precision,recall,F1,CSI,false_alarm_ratio,miss_rate
shortwave_3h_mean_bin,high_tail_residual_correction,residual_correction_isotonic,ge31,probability,station_grouped_loso,current_companion_threshold,high,0.3085185185185186,419,53,0.12649164677804295,0.13275906310128216,0.006267416323239211,0.09284009546539378,43,31,10,335,0.581081081081081,0.8113207547169812,0.6771653543307086,0.5119047619047619,0.4189189189189189,0.18867924528301888
shortwave_3h_mean_bin,high_tail_residual_correction,residual_correction_isotonic,ge31,probability,station_grouped_loso,current_companion_threshold,low,0.3085185185185186,675,0,0.0,1e-06,1e-06,0.0,0,0,0,675,,,,,,
shortwave_3h_mean_bin,high_tail_residual_correction,residual_correction_isotonic,ge31,probability,station_grouped_loso,current_companion_threshold,mid,0.3085185185185186,162,1,0.006172839506172839,0.013689967435488438,0.007517127929315599,0.0,0,0,1,161,,0.0,,0.0,,1.0
shortwave_3h_mean_bin,high_tail_residual_correction,residual_correction_isotonic,ge31,probability,station_grouped_loso,current_companion_threshold,very_high,0.30851851851851864,418,150,0.3588516746411483,0.34932197016057587,-0.009529704480572443,0.2875598086124402,120,56,30,212,0.6818181818181818,0.8,0.7361963190184048,0.5825242718446602,0.3181818181818182,0.2
shortwave_3h_mean_bin,high_tail_residual_correction,residual_correction_isotonic,ge31,probability,station_grouped_loso,precision_70,high,0.6440594059405941,202,19,0.09405940594059406,0.12678668632029363,0.032727280379699575,0.04653465346534649,3,3,16,180,0.5,0.15789473684210525,0.23999999999999996,0.13636363636363635,0.5,0.8421052631578947
shortwave_3h_mean_bin,high_tail_residual_correction,residual_correction_isotonic,ge31,probability,station_grouped_loso,precision_70,low,0.6423076923076922,325,0,0.0,1e-06,1e-06,0.0,0,0,0,325,,,,,,
shortwave_3h_mean_bin,high_tail_residual_correction,residual_correction_isotonic,ge31,probability,station_grouped_loso,precision_70,mid,0.6457894736842105,76,0,0.0,0.01215863977642333,0.01215863977642333,0.0,0,0,0,76,,,,,,
shortwave_3h_mean_bin,high_tail_residual_correction,residual_correction_isotonic,ge31,probability,station_grouped_loso,precision_70,very_high,0.6392610837438424,203,50,0.24630541871921183,0.3532928105403291,0.1069873918211173,0.17290640394088666,26,36,24,117,0.41935483870967744,0.52,0.46428571428571425,0.3023255813953488,0.5806451612903226,0.48
shortwave_3h_mean_bin,high_tail_residual_correction,residual_correction_isotonic,ge31,probability,station_grouped_loso,recall_90,high,0.21778042959427216,419,53,0.12649164677804295,0.13275906310128216,0.006267416323239211,0.09284009546539378,47,57,6,309,0.4519230769230769,0.8867924528301887,0.5987261146496815,0.42727272727272725,0.5480769230769231,0.11320754716981132
shortwave_3h_mean_bin,high_tail_residual_correction,residual_correction_isotonic,ge31,probability,station_grouped_loso,recall_90,low,0.21777777777777776,675,0,0.0,1e-06,1e-06,0.0,0,0,0,675,,,,,,
shortwave_3h_mean_bin,high_tail_residual_correction,residual_correction_isotonic,ge31,probability,station_grouped_loso,recall_90,mid,0.2177777777777778,162,1,0.006172839506172839,0.013689967435488438,0.007517127929315599,0.0,0,3,1,158,0.0,0.0,,0.0,1.0,1.0
shortwave_3h_mean_bin,high_tail_residual_correction,residual_correction_isotonic,ge31,probability,station_grouped_loso,recall_90,very_high,0.21777511961722493,418,150,0.3588516746411483,0.34932197016057587,-0.009529704480572443,0.2875598086124402,139,110,11,158,0.5582329317269076,0.9266666666666666,0.6967418546365914,0.5346153846153846,0.44176706827309237,0.07333333333333333
shortwave_3h_mean_bin,logistic_score_plus_regime_diagnostic,weighted_logistic,ge31,probability,station_grouped_loso,best_F1,high,0.6393794749403341,419,53,0.12649164677804295,0.19032435410032225,0.0638327073222793,0.09284009546539378,34,17,19,349,0.6666666666666666,0.6415094339622641,0.6538461538461539,0.4857142857142857,0.3333333333333333,0.3584905660377358
shortwave_3h_mean_bin,logistic_score_plus_regime_diagnostic,weighted_logistic,ge31,probability,station_grouped_loso,best_F1,low,0.6407407407407407,675,0,0.0,0.00030394058469039603,0.00030394058469039603,0.0,0,0,0,675,,,,,,
shortwave_3h_mean_bin,logistic_score_plus_regime_diagnostic,weighted_logistic,ge31,probability,station_grouped_loso,best_F1,mid,0.6479012345679012,162,1,0.006172839506172839,0.030941520880294643,0.024768681374121804,0.0,0,0,1,161,,0.0,,0.0,,1.0
shortwave_3h_mean_bin,logistic_score_plus_regime_diagnostic,weighted_logistic,ge31,probability,station_grouped_loso,best_F1,very_high,0.6393301435406699,418,150,0.3588516746411483,0.5052550609428782,0.1464033863017299,0.2875598086124402,127,72,23,196,0.6381909547738693,0.8466666666666667,0.7277936962750717,0.5720720720720721,0.36180904522613067,0.15333333333333332
shortwave_3h_mean_bin,logistic_score_plus_regime_diagnostic,weighted_logistic,ge31,probability,station_grouped_loso,current_companion_threshold,high,0.3085185185185186,419,53,0.12649164677804295,0.19032435410032225,0.0638327073222793,0.09284009546539378,46,53,7,313,0.46464646464646464,0.8679245283018868,0.6052631578947368,0.4339622641509434,0.5353535353535354,0.1320754716981132
shortwave_3h_mean_bin,logistic_score_plus_regime_diagnostic,weighted_logistic,ge31,probability,station_grouped_loso,current_companion_threshold,low,0.3085185185185186,675,0,0.0,0.00030394058469039603,0.00030394058469039603,0.0,0,0,0,675,,,,,,
shortwave_3h_mean_bin,logistic_score_plus_regime_diagnostic,weighted_logistic,ge31,probability,station_grouped_loso,current_companion_threshold,mid,0.3085185185185186,162,1,0.006172839506172839,0.030941520880294643,0.024768681374121804,0.0,0,5,1,156,0.0,0.0,,0.0,1.0,1.0
shortwave_3h_mean_bin,logistic_score_plus_regime_diagnostic,weighted_logistic,ge31,probability,station_grouped_loso,current_companion_threshold,very_high,0.30851851851851864,418,150,0.3588516746411483,0.5052550609428782,0.1464033863017299,0.2875598086124402,140,135,10,133,0.509090909090909,0.9333333333333333,0.6588235294117647,0.49122807017543857,0.4909090909090909,0.06666666666666667
shortwave_3h_mean_bin,logistic_score_plus_regime_diagnostic,weighted_logistic,ge31,probability,station_grouped_loso,precision_70,high,0.8878520286396181,419,53,0.12649164677804295,0.19032435410032225,0.0638327073222793,0.09284009546539378,0,0,53,366,,0.0,,0.0,,1.0
shortwave_3h_mean_bin,logistic_score_plus_regime_diagnostic,weighted_logistic,ge31,probability,station_grouped_loso,precision_70,low,0.8881481481481481,675,0,0.0,0.00030394058469039603,0.00030394058469039603,0.0,0,0,0,675,,,,,,
shortwave_3h_mean_bin,logistic_score_plus_regime_diagnostic,weighted_logistic,ge31,probability,station_grouped_loso,precision_70,mid,0.8908641975308643,162,1,0.006172839506172839,0.030941520880294643,0.024768681374121804,0.0,0,0,1,161,,0.0,,0.0,,1.0
shortwave_3h_mean_bin,logistic_score_plus_regime_diagnostic,weighted_logistic,ge31,probability,station_grouped_loso,precision_70,very_high,0.8873923444976076,418,150,0.3588516746411483,0.5052550609428782,0.1464033863017299,0.2875598086124402,14,25,136,243,0.358974358974359,0.09333333333333334,0.14814814814814817,0.08,0.6410256410256411,0.9066666666666666
shortwave_3h_mean_bin,logistic_score_plus_regime_diagnostic,weighted_logistic,ge31,probability,station_grouped_loso,recall_90,high,0.42066825775656325,419,53,0.12649164677804295,0.19032435410032225,0.0638327073222793,0.09284009546539378,47,56,6,310,0.4563106796116505,0.8867924528301887,0.6025641025641026,0.43119266055045874,0.5436893203883495,0.11320754716981132
shortwave_3h_mean_bin,logistic_score_plus_regime_diagnostic,weighted_logistic,ge31,probability,station_grouped_loso,recall_90,low,0.42222222222222217,675,0,0.0,0.00030394058469039603,0.00030394058469039603,0.0,0,0,0,675,,,,,,
shortwave_3h_mean_bin,logistic_score_plus_regime_diagnostic,weighted_logistic,ge31,probability,station_grouped_loso,recall_90,mid,0.4293827160493827,162,1,0.006172839506172839,0.030941520880294643,0.024768681374121804,0.0,0,0,1,161,,0.0,,0.0,,1.0
shortwave_3h_mean_bin,logistic_score_plus_regime_diagnostic,weighted_logistic,ge31,probability,station_grouped_loso,recall_90,very_high,0.42100478468899527,418,150,0.3588516746411483,0.5052550609428782,0.1464033863017299,0.2875598086124402,148,107,2,161,0.5803921568627451,0.9866666666666667,0.7308641975308643,0.5758754863813229,0.4196078431372549,0.013333333333333334
temperature_bin,M4_inertia_ridge_fixed_score_31,fixed_score_baseline,ge31,score,station_grouped_loso,fixed_score_31,high,31.0,423,44,0.10401891252955082,28.2842096474894,,0.07659574468085108,7,4,37,375,0.6363636363636364,0.1590909090909091,0.2545454545454546,0.14583333333333334,0.36363636363636365,0.8409090909090909
temperature_bin,M4_inertia_ridge_fixed_score_31,fixed_score_baseline,ge31,score,station_grouped_loso,fixed_score_31,low,31.0,433,0,0.0,25.6971919191372,,0.0,0,0,0,433,,,,,,
temperature_bin,M4_inertia_ridge_fixed_score_31,fixed_score_baseline,ge31,score,station_grouped_loso,fixed_score_31,mid,31.0,428,2,0.004672897196261682,26.28567404923543,,0.0016355140186915954,0,0,2,426,,0.0,,0.0,,1.0
temperature_bin,M4_inertia_ridge_fixed_score_31,fixed_score_baseline,ge31,score,station_grouped_loso,fixed_score_31,very_high,31.0,390,158,0.40512820512820513,30.03342647484747,,0.32307692307692304,113,52,45,180,0.6848484848484848,0.7151898734177216,0.6996904024767802,0.5380952380952381,0.3151515151515151,0.2848101265822785
temperature_bin,M7_compact_weather_ridge_fixed_score_31,fixed_score_baseline,ge31,score,station_grouped_loso,fixed_score_31,high,31.0,417,37,0.08872901678657075,27.991709225445863,,0.06450839328537171,9,4,28,376,0.6923076923076923,0.24324324324324326,0.36000000000000004,0.21951219512195122,0.3076923076923077,0.7567567567567568
temperature_bin,M7_compact_weather_ridge_fixed_score_31,fixed_score_baseline,ge31,score,station_grouped_loso,fixed_score_31,low,31.0,433,0,0.0,25.730754070646256,,0.0,0,0,0,433,,,,,,
temperature_bin,M7_compact_weather_ridge_fixed_score_31,fixed_score_baseline,ge31,score,station_grouped_loso,fixed_score_31,mid,31.0,396,2,0.005050505050505051,26.240630543037337,,0.001767676767676775,0,0,2,394,,0.0,,0.0,,1.0
temperature_bin,M7_compact_weather_ridge_fixed_score_31,fixed_score_baseline,ge31,score,station_grouped_loso,fixed_score_31,very_high,31.0,428,165,0.3855140186915888,30.02056122277689,,0.3072429906542056,108,41,57,222,0.7248322147651006,0.6545454545454545,0.6878980891719745,0.5242718446601942,0.2751677852348993,0.34545454545454546
temperature_bin,cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,best_F1,high,0.5924586288416076,423,44,0.10401891252955082,0.17525739689445702,0.0712384843649062,0.07659574468085108,29,25,15,354,0.5370370370370371,0.6590909090909091,0.5918367346938775,0.42028985507246375,0.46296296296296297,0.3409090909090909
temperature_bin,cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,best_F1,low,0.598175519630485,433,0,0.0,0.0004199763680598864,0.0004199763680598864,0.0,0,0,0,433,,,,,,
temperature_bin,cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,best_F1,mid,0.596588785046729,428,2,0.004672897196261682,0.009323379284764526,0.004650482088502844,0.0016355140186915954,0,0,2,426,,0.0,,0.0,,1.0
temperature_bin,cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,best_F1,very_high,0.5932820512820514,390,158,0.40512820512820513,0.5037155364130769,0.09858733128487174,0.32307692307692304,145,70,13,162,0.6744186046511628,0.9177215189873418,0.7774798927613942,0.6359649122807017,0.32558139534883723,0.08227848101265822
temperature_bin,cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,current_companion_threshold,high,0.3085185185185186,423,44,0.10401891252955082,0.17525739689445702,0.0712384843649062,0.07659574468085108,38,70,6,309,0.35185185185185186,0.8636363636363636,0.5000000000000001,0.3333333333333333,0.6481481481481481,0.13636363636363635
temperature_bin,cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,current_companion_threshold,low,0.3085185185185186,433,0,0.0,0.0004199763680598864,0.0004199763680598864,0.0,0,0,0,433,,,,,,
temperature_bin,cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,current_companion_threshold,mid,0.3085185185185186,428,2,0.004672897196261682,0.009323379284764526,0.004650482088502844,0.0016355140186915954,0,2,2,424,0.0,0.0,,0.0,1.0,1.0
temperature_bin,cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,current_companion_threshold,very_high,0.3085185185185186,390,158,0.40512820512820513,0.5037155364130769,0.09858733128487174,0.32307692307692304,155,101,3,131,0.60546875,0.9810126582278481,0.7487922705314011,0.5984555984555985,0.39453125,0.0189873417721519
temperature_bin,cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,precision_70,high,0.7075413711583923,423,44,0.10401891252955082,0.17525739689445702,0.0712384843649062,0.07659574468085108,19,13,25,366,0.59375,0.4318181818181818,0.5,0.3333333333333333,0.40625,0.5681818181818182
temperature_bin,cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,precision_70,low,0.7140877598152424,433,0,0.0,0.0004199763680598864,0.0004199763680598864,0.0,0,0,0,433,,,,,,
temperature_bin,cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,precision_70,mid,0.7130607476635514,428,2,0.004672897196261682,0.009323379284764526,0.004650482088502844,0.0016355140186915954,0,0,2,426,,0.0,,0.0,,1.0
temperature_bin,cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,precision_70,very_high,0.7095384615384616,390,158,0.40512820512820513,0.5037155364130769,0.09858733128487174,0.32307692307692304,124,47,34,185,0.7251461988304093,0.7848101265822784,0.7537993920972644,0.6048780487804878,0.27485380116959063,0.21518987341772153
temperature_bin,cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,recall_90,high,0.4194799054373522,423,44,0.10401891252955082,0.17525739689445702,0.0712384843649062,0.07659574468085108,32,53,12,326,0.3764705882352941,0.7272727272727273,0.49612403100775193,0.32989690721649484,0.6235294117647059,0.2727272727272727
temperature_bin,cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,recall_90,low,0.42933025404157044,433,0,0.0,0.0004199763680598864,0.0004199763680598864,0.0,0,0,0,433,,,,,,
temperature_bin,cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,recall_90,mid,0.4241822429906542,428,2,0.004672897196261682,0.009323379284764526,0.004650482088502844,0.0016355140186915954,0,0,2,426,,0.0,,0.0,,1.0
temperature_bin,cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,recall_90,very_high,0.42151282051282046,390,158,0.40512820512820513,0.5037155364130769,0.09858733128487174,0.32307692307692304,153,87,5,145,0.6375,0.9683544303797469,0.7688442211055276,0.6244897959183674,0.3625,0.03164556962025317
temperature_bin,cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,selected_candidate_policy,high,0.5924586288416076,423,44,0.10401891252955082,0.17525739689445702,0.0712384843649062,0.07659574468085108,29,25,15,354,0.5370370370370371,0.6590909090909091,0.5918367346938775,0.42028985507246375,0.46296296296296297,0.3409090909090909
temperature_bin,cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,selected_candidate_policy,low,0.598175519630485,433,0,0.0,0.0004199763680598864,0.0004199763680598864,0.0,0,0,0,433,,,,,,
temperature_bin,cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,selected_candidate_policy,mid,0.596588785046729,428,2,0.004672897196261682,0.009323379284764526,0.004650482088502844,0.0016355140186915954,0,0,2,426,,0.0,,0.0,,1.0
temperature_bin,cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,selected_candidate_policy,very_high,0.5932820512820514,390,158,0.40512820512820513,0.5037155364130769,0.09858733128487174,0.32307692307692304,145,70,13,162,0.6744186046511628,0.9177215189873418,0.7774798927613942,0.6359649122807017,0.32558139534883723,0.08227848101265822
temperature_bin,current_companion_m4_isotonic,current_companion_probability,ge31,probability,station_grouped_loso,best_F1,high,0.30763593380614657,423,44,0.10401891252955082,0.10618169336107228,0.002162780831521452,0.07659574468085108,17,10,27,369,0.6296296296296297,0.38636363636363635,0.47887323943661975,0.3148148148148148,0.37037037037037035,0.6136363636363636
temperature_bin,current_companion_m4_isotonic,current_companion_probability,ge31,probability,station_grouped_loso,best_F1,low,0.310392609699769,433,0,0.0,1.0000000000000002e-06,1.0000000000000002e-06,0.0,0,0,0,433,,,,,,
temperature_bin,current_companion_m4_isotonic,current_companion_probability,ge31,probability,station_grouped_loso,best_F1,mid,0.3074532710280374,428,2,0.004672897196261682,0.0029384371230329162,-0.0017344600732287657,0.0016355140186915954,0,0,2,426,,0.0,,0.0,,1.0
temperature_bin,current_companion_m4_isotonic,current_companion_probability,ge31,probability,station_grouped_loso,best_F1,very_high,0.30856410256410255,390,158,0.40512820512820513,0.4047310166880216,-0.00039718844018354904,0.32307692307692304,139,64,19,168,0.6847290640394089,0.879746835443038,0.7700831024930748,0.6261261261261262,0.31527093596059114,0.12025316455696203
temperature_bin,current_companion_m4_isotonic,current_companion_probability,ge31,probability,station_grouped_loso,recall_90,high,0.2960992907801418,423,44,0.10401891252955082,0.10618169336107228,0.002162780831521452,0.07659574468085108,37,61,7,318,0.37755102040816324,0.8409090909090909,0.5211267605633803,0.3523809523809524,0.6224489795918368,0.1590909090909091
temperature_bin,current_companion_m4_isotonic,current_companion_probability,ge31,probability,station_grouped_loso,recall_90,low,0.2959353348729792,433,0,0.0,1.0000000000000002e-06,1.0000000000000002e-06,0.0,0,0,0,433,,,,,,
temperature_bin,current_companion_m4_isotonic,current_companion_probability,ge31,probability,station_grouped_loso,recall_90,mid,0.29577102803738314,428,2,0.004672897196261682,0.0029384371230329162,-0.0017344600732287657,0.0016355140186915954,0,0,2,426,,0.0,,0.0,,1.0
temperature_bin,current_companion_m4_isotonic,current_companion_probability,ge31,probability,station_grouped_loso,recall_90,very_high,0.2958974358974359,390,158,0.40512820512820513,0.4047310166880216,-0.00039718844018354904,0.32307692307692304,156,100,2,132,0.609375,0.9873417721518988,0.7536231884057972,0.6046511627906976,0.390625,0.012658227848101266
temperature_bin,high_tail_residual_correction,residual_correction_isotonic,ge31,probability,station_grouped_loso,best_F1,high,0.3392434988179669,423,44,0.10401891252955082,0.11772655420928504,0.01370764167973422,0.07659574468085108,23,20,21,359,0.5348837209302325,0.5227272727272727,0.5287356321839081,0.359375,0.46511627906976744,0.4772727272727273
temperature_bin,high_tail_residual_correction,residual_correction_isotonic,ge31,probability,station_grouped_loso,best_F1,low,0.3364665127020785,433,0,0.0,1.0000000000000002e-06,1.0000000000000002e-06,0.0,0,0,0,433,,,,,,
temperature_bin,high_tail_residual_correction,residual_correction_isotonic,ge31,probability,station_grouped_loso,best_F1,mid,0.33654205607476634,428,2,0.004672897196261682,0.0034831139875634953,-0.0011897832086981866,0.0016355140186915954,0,0,2,426,,0.0,,0.0,,1.0
temperature_bin,high_tail_residual_correction,residual_correction_isotonic,ge31,probability,station_grouped_loso,best_F1,very_high,0.339,390,158,0.40512820512820513,0.39120908326641624,-0.013919121861788897,0.32307692307692304,138,63,20,169,0.6865671641791045,0.8734177215189873,0.7688022284122563,0.6244343891402715,0.31343283582089554,0.12658227848101267
temperature_bin,high_tail_residual_correction,residual_correction_isotonic,ge31,probability,station_grouped_loso,current_companion_threshold,high,0.3085185185185186,423,44,0.10401891252955082,0.11772655420928504,0.01370764167973422,0.07659574468085108,24,22,20,357,0.5217391304347826,0.5454545454545454,0.5333333333333332,0.36363636363636365,0.4782608695652174,0.45454545454545453
temperature_bin,high_tail_residual_correction,residual_correction_isotonic,ge31,probability,station_grouped_loso,current_companion_threshold,low,0.3085185185185186,433,0,0.0,1.0000000000000002e-06,1.0000000000000002e-06,0.0,0,0,0,433,,,,,,
temperature_bin,high_tail_residual_correction,residual_correction_isotonic,ge31,probability,station_grouped_loso,current_companion_threshold,mid,0.3085185185185186,428,2,0.004672897196261682,0.0034831139875634953,-0.0011897832086981866,0.0016355140186915954,0,0,2,426,,0.0,,0.0,,1.0
temperature_bin,high_tail_residual_correction,residual_correction_isotonic,ge31,probability,station_grouped_loso,current_companion_threshold,very_high,0.3085185185185186,390,158,0.40512820512820513,0.39120908326641624,-0.013919121861788897,0.32307692307692304,139,65,19,167,0.6813725490196079,0.879746835443038,0.7679558011049724,0.6233183856502242,0.31862745098039214,0.12025316455696203
temperature_bin,high_tail_residual_correction,residual_correction_isotonic,ge31,probability,station_grouped_loso,precision_70,high,0.6244497607655501,209,9,0.0430622009569378,0.0985681400486109,0.055505939091673104,0.012440191387559816,1,8,8,192,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.058823529411764705,0.8888888888888888,0.8888888888888888
temperature_bin,high_tail_residual_correction,residual_correction_isotonic,ge31,probability,station_grouped_loso,precision_70,low,0.6767692307692309,195,0,0.0,1.0000000000000002e-06,1.0000000000000002e-06,0.0,0,0,0,195,,,,,,
temperature_bin,high_tail_residual_correction,residual_correction_isotonic,ge31,probability,station_grouped_loso,precision_70,mid,0.6291044776119403,201,0,0.0,0.003837812210380556,0.003837812210380556,0.0,0,0,0,201,,,,,,
temperature_bin,high_tail_residual_correction,residual_correction_isotonic,ge31,probability,station_grouped_loso,precision_70,very_high,0.6406467661691542,201,60,0.29850746268656714,0.3824945088305878,0.08398704614402064,0.208457711442786,28,31,32,110,0.4745762711864407,0.4666666666666667,0.47058823529411764,0.3076923076923077,0.5254237288135594,0.5333333333333333
temperature_bin,high_tail_residual_correction,residual_correction_isotonic,ge31,probability,station_grouped_loso,recall_90,high,0.21761229314420807,423,44,0.10401891252955082,0.11772655420928504,0.01370764167973422,0.07659574468085108,36,70,8,309,0.33962264150943394,0.8181818181818182,0.48,0.3157894736842105,0.660377358490566,0.18181818181818182
temperature_bin,high_tail_residual_correction,residual_correction_isotonic,ge31,probability,station_grouped_loso,recall_90,low,0.2175519630484989,433,0,0.0,1.0000000000000002e-06,1.0000000000000002e-06,0.0,0,0,0,433,,,,,,
temperature_bin,high_tail_residual_correction,residual_correction_isotonic,ge31,probability,station_grouped_loso,recall_90,mid,0.21862149532710284,428,2,0.004672897196261682,0.0034831139875634953,-0.0011897832086981866,0.0016355140186915954,0,0,2,426,,0.0,,0.0,,1.0
temperature_bin,high_tail_residual_correction,residual_correction_isotonic,ge31,probability,station_grouped_loso,recall_90,very_high,0.2172820512820513,390,158,0.40512820512820513,0.39120908326641624,-0.013919121861788897,0.32307692307692304,150,100,8,132,0.6,0.9493670886075949,0.7352941176470588,0.5813953488372093,0.4,0.05063291139240506
temperature_bin,logistic_score_plus_regime_diagnostic,weighted_logistic,ge31,probability,station_grouped_loso,best_F1,high,0.6346335697399527,423,44,0.10401891252955082,0.17974844554582955,0.07572953301627873,0.07659574468085108,17,10,27,369,0.6296296296296297,0.38636363636363635,0.47887323943661975,0.3148148148148148,0.37037037037037035,0.6136363636363636
temperature_bin,logistic_score_plus_regime_diagnostic,weighted_logistic,ge31,probability,station_grouped_loso,best_F1,low,0.6631408775981524,433,0,0.0,0.0013798235091344068,0.0013798235091344068,0.0,0,0,0,433,,,,,,
temperature_bin,logistic_score_plus_regime_diagnostic,weighted_logistic,ge31,probability,station_grouped_loso,best_F1,mid,0.6205607476635512,428,2,0.004672897196261682,0.015093809531809653,0.010420912335547972,0.0016355140186915954,0,0,2,426,,0.0,,0.0,,1.0
temperature_bin,logistic_score_plus_regime_diagnostic,weighted_logistic,ge31,probability,station_grouped_loso,best_F1,very_high,0.6446410256410255,390,158,0.40512820512820513,0.5463307681909647,0.14120256306275958,0.32307692307692304,144,79,14,153,0.6457399103139013,0.9113924050632911,0.7559055118110235,0.6075949367088608,0.3542600896860987,0.08860759493670886
temperature_bin,logistic_score_plus_regime_diagnostic,weighted_logistic,ge31,probability,station_grouped_loso,current_companion_threshold,high,0.3085185185185186,423,44,0.10401891252955082,0.17974844554582955,0.07572953301627873,0.07659574468085108,32,69,12,310,0.31683168316831684,0.7272727272727273,0.4413793103448276,0.2831858407079646,0.6831683168316832,0.2727272727272727
temperature_bin,logistic_score_plus_regime_diagnostic,weighted_logistic,ge31,probability,station_grouped_loso,current_companion_threshold,low,0.3085185185185186,433,0,0.0,0.0013798235091344068,0.0013798235091344068,0.0,0,0,0,433,,,,,,
temperature_bin,logistic_score_plus_regime_diagnostic,weighted_logistic,ge31,probability,station_grouped_loso,current_companion_threshold,mid,0.3085185185185186,428,2,0.004672897196261682,0.015093809531809653,0.010420912335547972,0.0016355140186915954,0,7,2,419,0.0,0.0,,0.0,1.0,1.0
temperature_bin,logistic_score_plus_regime_diagnostic,weighted_logistic,ge31,probability,station_grouped_loso,current_companion_threshold,very_high,0.3085185185185186,390,158,0.40512820512820513,0.5463307681909647,0.14120256306275958,0.32307692307692304,154,117,4,115,0.5682656826568265,0.9746835443037974,0.717948717948718,0.56,0.4317343173431734,0.02531645569620253
temperature_bin,logistic_score_plus_regime_diagnostic,weighted_logistic,ge31,probability,station_grouped_loso,precision_70,high,0.8825295508274233,423,44,0.10401891252955082,0.17974844554582955,0.07572953301627873,0.07659574468085108,1,3,43,376,0.25,0.022727272727272728,0.04166666666666667,0.02127659574468085,0.75,0.9772727272727273
temperature_bin,logistic_score_plus_regime_diagnostic,weighted_logistic,ge31,probability,station_grouped_loso,precision_70,low,0.8961431870669745,433,0,0.0,0.0013798235091344068,0.0013798235091344068,0.0,0,0,0,433,,,,,,
temperature_bin,logistic_score_plus_regime_diagnostic,weighted_logistic,ge31,probability,station_grouped_loso,precision_70,mid,0.8847897196261684,428,2,0.004672897196261682,0.015093809531809653,0.010420912335547972,0.0016355140186915954,0,0,2,426,,0.0,,0.0,,1.0
temperature_bin,logistic_score_plus_regime_diagnostic,weighted_logistic,ge31,probability,station_grouped_loso,precision_70,very_high,0.8890512820512821,390,158,0.40512820512820513,0.5463307681909647,0.14120256306275958,0.32307692307692304,13,22,145,210,0.37142857142857144,0.08227848101265822,0.13471502590673573,0.07222222222222222,0.6285714285714286,0.9177215189873418
temperature_bin,logistic_score_plus_regime_diagnostic,weighted_logistic,ge31,probability,station_grouped_loso,recall_90,high,0.4156737588652482,423,44,0.10401891252955082,0.17974844554582955,0.07572953301627873,0.07659574468085108,39,61,5,318,0.39,0.8863636363636364,0.5416666666666667,0.37142857142857144,0.61,0.11363636363636363
temperature_bin,logistic_score_plus_regime_diagnostic,weighted_logistic,ge31,probability,station_grouped_loso,recall_90,low,0.44667436489607387,433,0,0.0,0.0013798235091344068,0.0013798235091344068,0.0,0,0,0,433,,,,,,
temperature_bin,logistic_score_plus_regime_diagnostic,weighted_logistic,ge31,probability,station_grouped_loso,recall_90,mid,0.39946261682242984,428,2,0.004672897196261682,0.015093809531809653,0.010420912335547972,0.0016355140186915954,0,0,2,426,,0.0,,0.0,,1.0
temperature_bin,logistic_score_plus_regime_diagnostic,weighted_logistic,ge31,probability,station_grouped_loso,recall_90,very_high,0.4271538461538461,390,158,0.40512820512820513,0.5463307681909647,0.14120256306275958,0.32307692307692304,156,102,2,130,0.6046511627906976,0.9873417721518988,0.75,0.6,0.3953488372093023,0.012658227848101266
humidity_bin,M4_inertia_ridge_fixed_score_31,fixed_score_baseline,ge31,score,station_grouped_loso,fixed_score_31,high,31.0,479,3,0.006263048016701462,26.211943245484544,,0.0014613778705636802,0,0,3,476,,0.0,,0.0,,1.0
