candidate_id,candidate_family,event_target,diagnostic_only,validation_method,bin_kind,probability_bin,n,event_count,observed_event_rate,mean_predicted_probability,calibration_gap,abs_calibration_gap,ECE,MCE,p_min,p_max,station_count,low_support,low_support_bin_count
high_tail_residual_correction,residual_correction_isotonic,ge31,False,station_grouped_loso,fixed,"[0.60,0.70)",105,73,0.6952380952380952,0.650261254964385,-0.044976840273710184,0.044976840273710184,0.01747397610073194,0.999999,0.6086956521739131,0.6979146084135752,27,False,6
high_tail_residual_correction,residual_correction_isotonic,ge31,False,station_grouped_loso,fixed,"[0.70,0.80)",105,74,0.7047619047619048,0.7285008360608402,0.02373893129893534,0.02373893129893534,0.01747397610073194,0.999999,0.7,0.7894736842105263,26,False,6
high_tail_residual_correction,residual_correction_isotonic,ge31,False,station_grouped_loso,fixed,"[0.80,0.90)",6,1,0.16666666666666666,0.8213647852352408,0.6546981185685742,0.6546981185685742,0.01747397610073194,0.999999,0.8,0.8781887114114448,2,True,6
high_tail_residual_correction,residual_correction_isotonic,ge31,False,station_grouped_loso,fixed,"[0.90,1.00)",2,0,0.0,0.999999,0.999999,0.999999,0.01747397610073194,0.999999,0.999999,0.999999,1,True,6
high_tail_residual_correction,residual_correction_isotonic,ge31,False,station_grouped_loso,quantile,"(-0.000999, 0.0471]",1173,6,0.005115089514066497,0.0005769280642241484,-0.004538161449842348,0.004538161449842348,0.014672478689424838,0.07268693457501263,1e-06,0.047058823529411764,27,False,0
high_tail_residual_correction,residual_correction_isotonic,ge31,False,station_grouped_loso,quantile,"(0.0471, 0.23]",167,18,0.10778443113772455,0.10161397895975315,-0.006170452177971408,0.006170452177971408,0.014672478689424838,0.07268693457501263,0.04838709677419355,0.23008849557522124,27,False,0
high_tail_residual_correction,residual_correction_isotonic,ge31,False,station_grouped_loso,quantile,"(0.23, 0.648]",166,72,0.43373493975903615,0.397610870945128,-0.03612406881390817,0.03612406881390817,0.014672478689424838,0.07268693457501263,0.23076923076923078,0.6470588235294118,27,False,0
high_tail_residual_correction,residual_correction_isotonic,ge31,False,station_grouped_loso,quantile,"(0.648, 1.0]",168,108,0.6428571428571429,0.7155440774321555,0.07268693457501263,0.07268693457501263,0.014672478689424838,0.07268693457501263,0.647887323943662,0.999999,27,False,0
logistic_score_plus_regime_diagnostic,weighted_logistic,ge31,True,station_grouped_loso,fixed,"[0.00,0.10)",1202,6,0.004991680532445923,0.007152198394644737,0.002160517862198814,0.002160517862198814,0.055053886570747834,0.3574697086935602,1.4346184409717653e-05,0.09925421856968188,27,False,1
logistic_score_plus_regime_diagnostic,weighted_logistic,ge31,True,station_grouped_loso,fixed,"[0.10,0.20)",43,3,0.06976744186046512,0.14613584591547316,0.07636840405500804,0.07636840405500804,0.055053886570747834,0.3574697086935602,0.10082721381477815,0.19909871876501967,23,False,1
logistic_score_plus_regime_diagnostic,weighted_logistic,ge31,True,station_grouped_loso,fixed,"[0.20,0.30)",45,9,0.2,0.25483810921071676,0.054838109210716746,0.054838109210716746,0.055053886570747834,0.3574697086935602,0.20015760268444882,0.29993458047181,23,False,1
logistic_score_plus_regime_diagnostic,weighted_logistic,ge31,True,station_grouped_loso,fixed,"[0.30,0.40)",53,10,0.18867924528301888,0.3455054453076783,0.1568262000246594,0.1568262000246594,0.055053886570747834,0.3574697086935602,0.30236578280194826,0.39261538507254545,25,False,1
logistic_score_plus_regime_diagnostic,weighted_logistic,ge31,True,station_grouped_loso,fixed,"[0.40,0.50)",26,5,0.19230769230769232,0.44497175676947204,0.2526640644617797,0.2526640644617797,0.055053886570747834,0.3574697086935602,0.402024405083852,0.49835176685889204,18,True,1
logistic_score_plus_regime_diagnostic,weighted_logistic,ge31,True,station_grouped_loso,fixed,"[0.50,0.60)",31,11,0.3548387096774194,0.548156752499067,0.19331804282164766,0.19331804282164766,0.055053886570747834,0.3574697086935602,0.5001247075807275,0.5988814411551177,18,False,1
logistic_score_plus_regime_diagnostic,weighted_logistic,ge31,True,station_grouped_loso,fixed,"[0.60,0.70)",54,26,0.48148148148148145,0.6493610586109634,0.16787957712948193,0.16787957712948193,0.055053886570747834,0.3574697086935602,0.6008421438199358,0.6998147344855101,26,False,1
