candidate_id,candidate_family,event_target,output_kind,validation_method,operating_point,station_id,focus_station_flag,threshold_mean,n,event_count,observed_event_rate,mean_output_value,probability_bias,Brier,mean_expected_exceedance_above31_c,TP,FP,FN,TN,precision,recall,F1,CSI,false_alarm_ratio,miss_rate
M7_compact_weather_ridge_fixed_score_31,fixed_score_baseline,ge31,score,station_grouped_loso,fixed_score_31,S153,False,31.0,62,7,0.11290322580645161,27.420281787052208,,,0.040322580645161234,5,1,2,54,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.625,0.16666666666666666,0.2857142857142857
M7_compact_weather_ridge_fixed_score_31,fixed_score_baseline,ge31,score,station_grouped_loso,fixed_score_31,S180,False,31.0,62,9,0.14516129032258066,27.43082244384557,,,0.04838709677419355,6,0,3,53,1.0,0.6666666666666666,0.8,0.6666666666666666,0.0,0.3333333333333333
M7_compact_weather_ridge_fixed_score_31,fixed_score_baseline,ge31,score,station_grouped_loso,fixed_score_31,S184,False,31.0,62,6,0.0967741935483871,27.465405857986248,,,0.08548387096774189,4,1,2,55,0.8,0.6666666666666666,0.7272727272727272,0.5714285714285714,0.2,0.3333333333333333
M7_compact_weather_ridge_fixed_score_31,fixed_score_baseline,ge31,score,station_grouped_loso,fixed_score_31,S187,False,31.0,62,8,0.12903225806451613,27.534730014991815,,,0.09838709677419351,6,0,2,54,1.0,0.75,0.8571428571428571,0.75,0.0,0.25
cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,best_F1,S124,False,0.5799999999999997,62,0,0.0,0.15618977398030542,0.15618977398030542,0.10746253750771957,0.0,0,8,0,54,0.0,,,0.0,1.0,
cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,best_F1,S125,False,0.57,62,8,0.12903225806451613,0.1810361706565821,0.052003912592065965,0.06499664864887972,0.07419354838709685,7,4,1,50,0.6363636363636364,0.875,0.7368421052631579,0.5833333333333334,0.36363636363636365,0.125
cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,best_F1,S126,False,0.5499999999999998,62,8,0.12903225806451613,0.15319069198610916,0.02415843392159303,0.0701007071672875,0.1129032258064515,6,4,2,50,0.6,0.75,0.6666666666666665,0.5,0.4,0.25
cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,best_F1,S127,False,0.7299999999999996,62,10,0.16129032258064516,0.19307621080032203,0.03178588821967687,0.034463713744736904,0.09032258064516131,9,1,1,51,0.9,0.9,0.9,0.8181818181818182,0.1,0.1
cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,best_F1,S128,False,0.5300000000000002,62,11,0.1774193548387097,0.1578797574603635,-0.01953959737834618,0.030950705441915125,0.22258064516129028,10,1,1,50,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8333333333333334,0.09090909090909091,0.09090909090909091
cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,best_F1,S129,False,0.5499999999999998,62,10,0.16129032258064516,0.1504693489816502,-0.010820973598994948,0.03931517168930266,0.12903225806451596,7,2,3,50,0.7777777777777778,0.7,0.7368421052631577,0.5833333333333334,0.2222222222222222,0.3
cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,best_F1,S130,False,0.57,62,6,0.0967741935483871,0.15594582288986597,0.059171629341478876,0.05860644686395083,0.020967741935483883,6,5,0,51,0.5454545454545454,1.0,0.7058823529411764,0.5454545454545454,0.45454545454545453,0.0
cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,best_F1,S132,False,0.6899999999999998,62,9,0.14516129032258066,0.18308028742788424,0.03791899710530358,0.04170754475153265,0.040322580645161345,8,2,1,51,0.8,0.8888888888888888,0.8421052631578948,0.7272727272727273,0.2,0.1111111111111111
cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,best_F1,S135,False,0.5499999999999998,62,11,0.1774193548387097,0.15742411254090768,-0.019995242297802,0.04556077144723854,0.14838709677419365,10,1,1,50,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8333333333333334,0.09090909090909091,0.09090909090909091
cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,best_F1,S137,False,0.5,62,13,0.20967741935483872,0.14942907611726344,-0.060248343237575275,0.0826512075429053,0.1822580645161291,9,2,4,47,0.8181818181818182,0.6923076923076923,0.7500000000000001,0.6,0.18181818181818182,0.3076923076923077
cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,best_F1,S139,True,0.57,62,1,0.016129032258064516,0.13256501268010426,0.11643598042203974,0.08431389609483116,0.0016129032258064746,1,7,0,54,0.125,1.0,0.2222222222222222,0.125,0.875,0.0
