split_type,model,period,official_event_threshold,model_decision_threshold,n,event_count,non_event_count,tp,fp,fn,tn,precision,recall,f1,specificity,balanced_accuracy
LOSO,M4_inertia_ridge,overall,31.0,27.6,2564,268,2296,268,722,0,1574,0.27070707070707073,1.0,0.42607313195548496,0.6855400696864111,0.8427700348432056
LOSO,M4_inertia_ridge,overall,31.0,27.7,2564,268,2296,268,711,0,1585,0.27374872318692545,1.0,0.42983159582999203,0.6903310104529616,0.8451655052264808
LOSO,M4_inertia_ridge,overall,31.0,27.8,2564,268,2296,268,699,0,1597,0.27714581178903824,1.0,0.4340080971659919,0.6955574912891986,0.8477787456445993
LOSO,M4_inertia_ridge,overall,31.0,27.9,2564,268,2296,268,686,0,1610,0.2809224318658281,1.0,0.4386252045826514,0.7012195121951219,0.850609756097561
LOSO,M4_inertia_ridge,overall,31.0,28.0,2564,268,2296,268,676,0,1620,0.2838983050847458,1.0,0.4422442244224423,0.705574912891986,0.852787456445993
LOSO,M4_inertia_ridge,overall,31.0,28.1,2564,268,2296,268,652,0,1644,0.29130434782608694,1.0,0.4511784511784512,0.7160278745644599,0.85801393728223
LOSO,M4_inertia_ridge,overall,31.0,28.2,2564,268,2296,268,639,0,1657,0.2954796030871003,1.0,0.45617021276595743,0.7216898954703833,0.8608449477351916
LOSO,M4_inertia_ridge,overall,31.0,28.3,2564,268,2296,268,635,0,1661,0.2967884828349945,1.0,0.4577284372331341,0.7234320557491289,0.8617160278745645
LOSO,M4_inertia_ridge,overall,31.0,28.4,2564,268,2296,268,620,0,1676,0.30180180180180183,1.0,0.4636678200692042,0.7299651567944251,0.8649825783972125
LOSO,M4_inertia_ridge,overall,31.0,28.5,2564,268,2296,268,599,0,1697,0.3091118800461361,1.0,0.4722466960352423,0.7391114982578397,0.8695557491289199
LOSO,M4_inertia_ridge,overall,31.0,28.6,2564,268,2296,268,582,0,1714,0.31529411764705884,1.0,0.47942754919499103,0.7465156794425087,0.8732578397212544
LOSO,M4_inertia_ridge,overall,31.0,28.7,2564,268,2296,268,573,0,1723,0.31866825208085614,1.0,0.4833183047790803,0.7504355400696864,0.8752177700348431
LOSO,M4_inertia_ridge,overall,31.0,28.8,2564,268,2296,267,557,1,1739,0.32402912621359226,0.996268656716418,0.489010989010989,0.757404181184669,0.8768364189505435
LOSO,M4_inertia_ridge,overall,31.0,28.9,2564,268,2296,267,539,1,1757,0.33126550868486354,0.996268656716418,0.49720670391061456,0.7652439024390244,0.8807562795777212
LOSO,M4_inertia_ridge,overall,31.0,29.0,2564,268,2296,267,525,1,1771,0.3371212121212121,0.996268656716418,0.5037735849056604,0.7713414634146342,0.8838050600655261
LOSO,M4_inertia_ridge,overall,31.0,29.1,2564,268,2296,267,511,1,1785,0.34318766066838047,0.996268656716418,0.5105162523900574,0.7774390243902439,0.8868538405533309
LOSO,M4_inertia_ridge,overall,31.0,29.2,2564,268,2296,266,492,2,1804,0.35092348284960423,0.9925373134328358,0.5185185185185185,0.7857142857142857,0.8891257995735607
LOSO,M4_inertia_ridge,overall,31.0,29.3,2564,268,2296,265,476,3,1820,0.3576248313090418,0.9888059701492538,0.5252725470763132,0.7926829268292683,0.890744448489261
LOSO,M4_inertia_ridge,overall,31.0,29.4,2564,268,2296,264,460,4,1836,0.36464088397790057,0.9850746268656716,0.5322580645161291,0.7996515679442509,0.8923630974049612
LOSO,M4_inertia_ridge,overall,31.0,29.5,2564,268,2296,263,434,5,1862,0.37733142037302725,0.9813432835820896,0.5450777202072539,0.8109756097560976,0.8961594466690936
LOSO,M4_inertia_ridge,overall,31.0,29.6,2564,268,2296,262,420,6,1876,0.3841642228739003,0.9776119402985075,0.551578947368421,0.8170731707317073,0.8973425555151073
LOSO,M4_inertia_ridge,overall,31.0,29.7,2564,268,2296,261,397,7,1899,0.3966565349544073,0.9738805970149254,0.5637149028077754,0.8270905923344948,0.9004855946747101
LOSO,M4_inertia_ridge,overall,31.0,29.8,2564,268,2296,260,381,8,1915,0.40561622464898595,0.9701492537313433,0.5720572057205721,0.8340592334494773,0.9021042435904103
LOSO,M4_inertia_ridge,overall,31.0,29.9,2564,268,2296,255,356,13,1940,0.41734860883797054,0.9514925373134329,0.5802047781569967,0.8449477351916377,0.8982201362525353
LOSO,M4_inertia_ridge,overall,31.0,30.0,2564,268,2296,252,339,16,1957,0.4263959390862944,0.9402985074626866,0.5867287543655414,0.8523519163763066,0.8963252119194967
LOSO,M4_inertia_ridge,overall,31.0,30.1,2564,268,2296,244,315,24,1981,0.4364937388193202,0.9104477611940298,0.5900846432889963,0.8628048780487805,0.8866263196214051
LOSO,M4_inertia_ridge,overall,31.0,30.2,2564,268,2296,238,306,30,1990,0.4375,0.8880597014925373,0.5862068965517242,0.8667247386759582,0.8773922200842478
LOSO,M4_inertia_ridge,overall,31.0,30.3,2564,268,2296,226,276,42,2020,0.450199203187251,0.8432835820895522,0.587012987012987,0.8797909407665505,0.8615372614280514
LOSO,M4_inertia_ridge,overall,31.0,30.4,2564,268,2296,200,250,68,2046,0.4444444444444444,0.746268656716418,0.5571030640668523,0.8911149825783972,0.8186918196474076
LOSO,M4_inertia_ridge,overall,31.0,30.5,2564,268,2296,175,225,93,2071,0.4375,0.6529850746268657,0.5239520958083832,0.9020034843205574,0.7774942794737116
LOSO,M4_inertia_ridge,overall,31.0,30.6,2564,268,2296,154,198,114,2098,0.4375,0.5746268656716418,0.49677419354838714,0.9137630662020906,0.7441949659368662
LOSO,M4_inertia_ridge,overall,31.0,30.7,2564,268,2296,123,165,145,2131,0.4270833333333333,0.458955223880597,0.4424460431654676,0.9281358885017421,0.6935455561911695
LOSO,M4_inertia_ridge,overall,31.0,30.8,2564,268,2296,106,145,162,2151,0.42231075697211157,0.39552238805970147,0.40847784200385356,0.9368466898954704,0.6661845389775859
LOSO,M4_inertia_ridge,overall,31.0,30.9,2564,268,2296,88,113,180,2183,0.43781094527363185,0.3283582089552239,0.3752665245202559,0.9507839721254355,0.6395710905403297
LOSO,M4_inertia_ridge,overall,31.0,31.0,2564,268,2296,70,86,198,2210,0.44871794871794873,0.26119402985074625,0.330188679245283,0.9625435540069687,0.6118687919288575
LOSO,M4_inertia_ridge,overall,31.0,31.1,2564,268,2296,54,62,214,2234,0.46551724137931033,0.20149253731343283,0.28125,0.9729965156794426,0.5872445264964377
LOSO,M4_inertia_ridge,overall,31.0,31.2,2564,268,2296,39,33,229,2263,0.5416666666666666,0.1455223880597015,0.22941176470588234,0.9856271777003485,0.5655747828800249
LOSO,M4_inertia_ridge,overall,31.0,31.3,2564,268,2296,20,17,248,2279,0.5405405405405406,0.07462686567164178,0.13114754098360656,0.992595818815331,0.5336113422434864
LOSO,M4_inertia_ridge,overall,31.0,31.4,2564,268,2296,9,6,259,2290,0.6,0.033582089552238806,0.0636042402826855,0.9973867595818815,0.5154844245670601
LOSO,M4_inertia_ridge,overall,31.0,31.5,2564,268,2296,5,4,263,2292,0.5555555555555556,0.018656716417910446,0.036101083032490974,0.9982578397212544,0.5084572780695824
LOSO,M4_inertia_ridge,overall,31.0,31.6,2564,268,2296,4,2,264,2294,0.6666666666666666,0.014925373134328358,0.029197080291970802,0.9991289198606271,0.5070271464974777
LOSO,M4_inertia_ridge,overall,31.0,31.7,2564,268,2296,2,1,266,2295,0.6666666666666666,0.007462686567164179,0.014760147601476014,0.9995644599303136,0.5035135732487389
LOSO,M4_inertia_ridge,overall,31.0,31.8,2564,268,2296,0,1,268,2295,0.0,0.0,,0.9995644599303136,0.4997822299651568
LOSO,M4_inertia_ridge,overall,31.0,31.9,2564,268,2296,0,1,268,2295,0.0,0.0,,0.9995644599303136,0.4997822299651568
LOSO,M4_inertia_ridge,overall,31.0,32.0,2564,268,2296,0,0,268,2296,,0.0,,1.0,0.5
LOSO,M4_inertia_ridge,overall,31.0,32.1,2564,268,2296,0,0,268,2296,,0.0,,1.0,0.5
LOSO,M4_inertia_ridge,overall,31.0,32.2,2564,268,2296,0,0,268,2296,,0.0,,1.0,0.5
LOSO,M4_inertia_ridge,overall,31.0,32.3,2564,268,2296,0,0,268,2296,,0.0,,1.0,0.5
LOSO,M4_inertia_ridge,overall,31.0,32.4,2564,268,2296,0,0,268,2296,,0.0,,1.0,0.5
LOSO,M4_inertia_ridge,overall,31.0,32.5,2564,268,2296,0,0,268,2296,,0.0,,1.0,0.5
LOSO,M4_inertia_ridge,overall,31.0,32.6,2564,268,2296,0,0,268,2296,,0.0,,1.0,0.5
LOSO,M4_inertia_ridge,overall,31.0,32.7,2564,268,2296,0,0,268,2296,,0.0,,1.0,0.5
LOSO,M4_inertia_ridge,overall,31.0,32.8,2564,268,2296,0,0,268,2296,,0.0,,1.0,0.5
LOSO,M4_inertia_ridge,overall,31.0,32.9,2564,268,2296,0,0,268,2296,,0.0,,1.0,0.5
LOSO,M4_inertia_ridge,overall,31.0,33.0,2564,268,2296,0,0,268,2296,,0.0,,1.0,0.5
LOSO,M4_inertia_ridge,overall,33.0,27.0,2564,10,2554,10,1070,0,1484,0.009259259259259259,1.0,0.018348623853211007,0.5810493343774471,0.7905246671887236
LOSO,M4_inertia_ridge,overall,33.0,27.1,2564,10,2554,10,1048,0,1506,0.00945179584120983,1.0,0.018726591760299623,0.5896632732967894,0.7948316366483947
LOSO,M4_inertia_ridge,overall,33.0,27.2,2564,10,2554,10,1032,0,1522,0.009596928982725527,1.0,0.01901140684410646,0.59592795614722,0.7979639780736101
LOSO,M4_inertia_ridge,overall,33.0,27.3,2564,10,2554,10,1018,0,1536,0.009727626459143969,1.0,0.01926782273603083,0.601409553641347,0.8007047768206734
LOSO,M4_inertia_ridge,overall,33.0,27.4,2564,10,2554,10,1006,0,1548,0.00984251968503937,1.0,0.01949317738791423,0.60610806577917,0.803054032889585
LOSO,M4_inertia_ridge,overall,33.0,27.5,2564,10,2554,10,995,0,1559,0.009950248756218905,1.0,0.019704433497536946,0.610415035238841,0.8052075176194204
LOSO,M4_inertia_ridge,overall,33.0,27.6,2564,10,2554,10,980,0,1574,0.010101010101010102,1.0,0.02,0.6162881754111198,0.8081440877055599
LOSO,M4_inertia_ridge,overall,33.0,27.7,2564,10,2554,10,969,0,1585,0.010214504596527068,1.0,0.020222446916076844,0.6205951448707909,0.8102975724353955
LOSO,M4_inertia_ridge,overall,33.0,27.8,2564,10,2554,10,957,0,1597,0.010341261633919338,1.0,0.020470829068577275,0.625293657008614,0.8126468285043069
LOSO,M4_inertia_ridge,overall,33.0,27.9,2564,10,2554,10,944,0,1610,0.010482180293501049,1.0,0.02074688796680498,0.6303837118245889,0.8151918559122944
LOSO,M4_inertia_ridge,overall,33.0,28.0,2564,10,2554,10,934,0,1620,0.01059322033898305,1.0,0.020964360587002094,0.6342991386061081,0.817149569303054
LOSO,M4_inertia_ridge,overall,33.0,28.1,2564,10,2554,10,910,0,1644,0.010869565217391304,1.0,0.02150537634408602,0.6436961628817541,0.8218480814408771
LOSO,M4_inertia_ridge,overall,33.0,28.2,2564,10,2554,10,897,0,1657,0.011025358324145534,1.0,0.021810250817884406,0.648786217697729,0.8243931088488645
LOSO,M4_inertia_ridge,overall,33.0,28.3,2564,10,2554,10,893,0,1661,0.01107419712070875,1.0,0.021905805038335162,0.6503523884103367,0.8251761942051683
LOSO,M4_inertia_ridge,overall,33.0,28.4,2564,10,2554,10,878,0,1676,0.01126126126126126,1.0,0.022271714922048998,0.6562255285826155,0.8281127642913078
LOSO,M4_inertia_ridge,overall,33.0,28.5,2564,10,2554,10,857,0,1697,0.011534025374855825,1.0,0.022805017103762825,0.6644479248238058,0.8322239624119029
LOSO,M4_inertia_ridge,overall,33.0,28.6,2564,10,2554,10,840,0,1714,0.011764705882352941,1.0,0.023255813953488372,0.6711041503523885,0.8355520751761942
LOSO,M4_inertia_ridge,overall,33.0,28.7,2564,10,2554,10,831,0,1723,0.011890606420927468,1.0,0.02350176263219742,0.6746280344557557,0.8373140172278779
LOSO,M4_inertia_ridge,overall,33.0,28.8,2564,10,2554,10,814,0,1740,0.012135922330097087,1.0,0.02398081534772182,0.6812842599843383,0.8406421299921691
LOSO,M4_inertia_ridge,overall,33.0,28.9,2564,10,2554,10,796,0,1758,0.01240694789081886,1.0,0.02450980392156863,0.6883320281910729,0.8441660140955365
LOSO,M4_inertia_ridge,overall,33.0,29.0,2564,10,2554,10,782,0,1772,0.012626262626262626,1.0,0.02493765586034913,0.6938136256851997,0.8469068128425998
LOSO,M4_inertia_ridge,overall,33.0,29.1,2564,10,2554,10,768,0,1786,0.012853470437017995,1.0,0.025380710659898477,0.6992952231793266,0.8496476115896633
LOSO,M4_inertia_ridge,overall,33.0,29.2,2564,10,2554,10,748,0,1806,0.013192612137203167,1.0,0.026041666666666664,0.7071260767423649,0.8535630383711825
LOSO,M4_inertia_ridge,overall,33.0,29.3,2564,10,2554,10,731,0,1823,0.01349527665317139,1.0,0.026631158455392812,0.7137823022709475,0.8568911511354738
LOSO,M4_inertia_ridge,overall,33.0,29.4,2564,10,2554,10,714,0,1840,0.013812154696132596,1.0,0.027247956403269755,0.7204385277995301,0.860219263899765
LOSO,M4_inertia_ridge,overall,33.0,29.5,2564,10,2554,10,687,0,1867,0.014347202295552367,1.0,0.028288543140028287,0.7310101801096319,0.865505090054816
LOSO,M4_inertia_ridge,overall,33.0,29.6,2564,10,2554,10,672,0,1882,0.01466275659824047,1.0,0.028901734104046246,0.7368833202819107,0.8684416601409554
LOSO,M4_inertia_ridge,overall,33.0,29.7,2564,10,2554,10,648,0,1906,0.015197568389057751,1.0,0.029940119760479042,0.7462803445575568,0.8731401722787784
LOSO,M4_inertia_ridge,overall,33.0,29.8,2564,10,2554,10,631,0,1923,0.015600624024960999,1.0,0.03072196620583717,0.7529365700861393,0.8764682850430696
LOSO,M4_inertia_ridge,overall,33.0,29.9,2564,10,2554,10,601,0,1953,0.016366612111292964,1.0,0.032206119162640906,0.764682850430697,0.8823414252153485
LOSO,M4_inertia_ridge,overall,33.0,30.0,2564,10,2554,10,581,0,1973,0.01692047377326565,1.0,0.03327787021630616,0.7725137039937353,0.8862568519968677
LOSO,M4_inertia_ridge,overall,33.0,30.1,2564,10,2554,10,549,0,2005,0.017889087656529516,1.0,0.0351493848857645,0.7850430696945967,0.8925215348472983
LOSO,M4_inertia_ridge,overall,33.0,30.2,2564,10,2554,10,534,0,2020,0.01838235294117647,1.0,0.03610108303249098,0.7909162098668755,0.8954581049334378
LOSO,M4_inertia_ridge,overall,33.0,30.3,2564,10,2554,10,492,0,2062,0.0199203187250996,1.0,0.0390625,0.8073610023492561,0.9036805011746281
LOSO,M4_inertia_ridge,overall,33.0,30.4,2564,10,2554,10,440,0,2114,0.022222222222222223,1.0,0.04347826086956522,0.8277212216131559,0.9138606108065779
LOSO,M4_inertia_ridge,overall,33.0,30.5,2564,10,2554,8,392,2,2162,0.02,0.8,0.03902439024390244,0.8465152701644479,0.823257635082224
LOSO,M4_inertia_ridge,overall,33.0,30.6,2564,10,2554,6,346,4,2208,0.017045454545454544,0.6,0.033149171270718224,0.8645262333594361,0.732263116679718
LOSO,M4_inertia_ridge,overall,33.0,30.7,2564,10,2554,2,286,8,2268,0.006944444444444444,0.2,0.013422818791946308,0.8880187940485513,0.5440093970242756
LOSO,M4_inertia_ridge,overall,33.0,30.8,2564,10,2554,1,250,9,2304,0.00398406374501992,0.1,0.007662835249042146,0.9021143304620204,0.5010571652310102
LOSO,M4_inertia_ridge,overall,33.0,30.9,2564,10,2554,1,200,9,2354,0.004975124378109453,0.1,0.00947867298578199,0.9216914643696162,0.5108457321848081
LOSO,M4_inertia_ridge,overall,33.0,31.0,2564,10,2554,1,155,9,2399,0.00641025641025641,0.1,0.012048192771084336,0.9393108848864526,0.5196554424432264
LOSO,M4_inertia_ridge,overall,33.0,31.1,2564,10,2554,1,115,9,2439,0.008620689655172414,0.1,0.015873015873015872,0.9549725920125294,0.5274862960062647
LOSO,M4_inertia_ridge,overall,33.0,31.2,2564,10,2554,1,71,9,2483,0.013888888888888888,0.1,0.024390243902439022,0.9722004698512138,0.5361002349256069
LOSO,M4_inertia_ridge,overall,33.0,31.3,2564,10,2554,0,37,10,2517,0.0,0.0,,0.985512920908379,0.4927564604541895
LOSO,M4_inertia_ridge,overall,33.0,31.4,2564,10,2554,0,15,10,2539,0.0,0.0,,0.9941268598277212,0.4970634299138606
LOSO,M4_inertia_ridge,overall,33.0,31.5,2564,10,2554,0,9,10,2545,0.0,0.0,,0.9964761158966328,0.4982380579483164
LOSO,M4_inertia_ridge,overall,33.0,31.6,2564,10,2554,0,6,10,2548,0.0,0.0,,0.9976507439310884,0.4988253719655442
LOSO,M4_inertia_ridge,overall,33.0,31.7,2564,10,2554,0,3,10,2551,0.0,0.0,,0.9988253719655442,0.4994126859827721
LOSO,M4_inertia_ridge,overall,33.0,31.8,2564,10,2554,0,1,10,2553,0.0,0.0,,0.9996084573218481,0.49980422866092405
LOSO,M4_inertia_ridge,overall,33.0,31.9,2564,10,2554,0,1,10,2553,0.0,0.0,,0.9996084573218481,0.49980422866092405
LOSO,M4_inertia_ridge,overall,33.0,32.0,2564,10,2554,0,0,10,2554,,0.0,,1.0,0.5
LOSO,M4_inertia_ridge,overall,33.0,32.1,2564,10,2554,0,0,10,2554,,0.0,,1.0,0.5
LOSO,M4_inertia_ridge,overall,33.0,32.2,2564,10,2554,0,0,10,2554,,0.0,,1.0,0.5
LOSO,M4_inertia_ridge,overall,33.0,32.3,2564,10,2554,0,0,10,2554,,0.0,,1.0,0.5
LOSO,M4_inertia_ridge,overall,33.0,32.4,2564,10,2554,0,0,10,2554,,0.0,,1.0,0.5
LOSO,M4_inertia_ridge,overall,33.0,32.5,2564,10,2554,0,0,10,2554,,0.0,,1.0,0.5
LOSO,M4_inertia_ridge,overall,33.0,32.6,2564,10,2554,0,0,10,2554,,0.0,,1.0,0.5
LOSO,M4_inertia_ridge,overall,33.0,32.7,2564,10,2554,0,0,10,2554,,0.0,,1.0,0.5
LOSO,M4_inertia_ridge,overall,33.0,32.8,2564,10,2554,0,0,10,2554,,0.0,,1.0,0.5
LOSO,M4_inertia_ridge,overall,33.0,32.9,2564,10,2554,0,0,10,2554,,0.0,,1.0,0.5
LOSO,M4_inertia_ridge,overall,33.0,33.0,2564,10,2554,0,0,10,2554,,0.0,,1.0,0.5
LOSO,M4_inertia_ridge,daytime,31.0,27.0,971,268,703,268,702,0,1,0.27628865979381445,1.0,0.432956381260097,0.001422475106685633,0.5007112375533428
LOSO,M4_inertia_ridge,daytime,31.0,27.1,971,268,703,268,697,0,6,0.277720207253886,1.0,0.43471208434712083,0.008534850640113799,0.5042674253200569
LOSO,M4_inertia_ridge,daytime,31.0,27.2,971,268,703,268,696,0,7,0.27800829875518673,1.0,0.4350649350649351,0.00995732574679943,0.5049786628733998
LOSO,M4_inertia_ridge,daytime,31.0,27.3,971,268,703,268,696,0,7,0.27800829875518673,1.0,0.4350649350649351,0.00995732574679943,0.5049786628733998
LOSO,M4_inertia_ridge,daytime,31.0,27.4,971,268,703,268,696,0,7,0.27800829875518673,1.0,0.4350649350649351,0.00995732574679943,0.5049786628733998
LOSO,M4_inertia_ridge,daytime,31.0,27.5,971,268,703,268,696,0,7,0.27800829875518673,1.0,0.4350649350649351,0.00995732574679943,0.5049786628733998
LOSO,M4_inertia_ridge,daytime,31.0,27.6,971,268,703,268,683,0,20,0.28180862250262884,1.0,0.4397046759639049,0.02844950213371266,0.5142247510668563
LOSO,M4_inertia_ridge,daytime,31.0,27.7,971,268,703,268,678,0,25,0.2832980972515856,1.0,0.44151565074135085,0.03556187766714083,0.5177809388335705
LOSO,M4_inertia_ridge,daytime,31.0,27.8,971,268,703,268,677,0,26,0.28359788359788357,1.0,0.4418796372629843,0.03698435277382646,0.5184921763869133
LOSO,M4_inertia_ridge,daytime,31.0,27.9,971,268,703,268,669,0,34,0.28601921024546423,1.0,0.44481327800829873,0.04836415362731152,0.5241820768136558
LOSO,M4_inertia_ridge,daytime,31.0,28.0,971,268,703,268,662,0,41,0.28817204301075267,1.0,0.44741235392320533,0.05832147937411095,0.5291607396870555
LOSO,M4_inertia_ridge,daytime,31.0,28.1,971,268,703,268,646,0,57,0.29321663019693656,1.0,0.45346869712351945,0.08108108108108109,0.5405405405405406
LOSO,M4_inertia_ridge,daytime,31.0,28.2,971,268,703,268,637,0,66,0.29613259668508285,1.0,0.45694799658994034,0.09388335704125178,0.5469416785206259
LOSO,M4_inertia_ridge,daytime,31.0,28.3,971,268,703,268,633,0,70,0.2974472807991121,1.0,0.45851154833190766,0.09957325746799431,0.5497866287339972
LOSO,M4_inertia_ridge,daytime,31.0,28.4,971,268,703,268,619,0,84,0.30214205186020293,1.0,0.4640692640692641,0.11948790896159317,0.5597439544807966
LOSO,M4_inertia_ridge,daytime,31.0,28.5,971,268,703,268,598,0,105,0.3094688221709007,1.0,0.472663139329806,0.14935988620199148,0.5746799431009957
LOSO,M4_inertia_ridge,daytime,31.0,28.6,971,268,703,268,581,0,122,0.31566548881036516,1.0,0.4798567591763653,0.17354196301564723,0.5867709815078236
LOSO,M4_inertia_ridge,daytime,31.0,28.7,971,268,703,268,573,0,130,0.31866825208085614,1.0,0.4833183047790803,0.18492176386913228,0.5924608819345661
LOSO,M4_inertia_ridge,daytime,31.0,28.8,971,268,703,267,557,1,146,0.32402912621359226,0.996268656716418,0.489010989010989,0.20768136557610242,0.6019750111462602
LOSO,M4_inertia_ridge,daytime,31.0,28.9,971,268,703,267,539,1,164,0.33126550868486354,0.996268656716418,0.49720670391061456,0.2332859174964438,0.6147772871064309
LOSO,M4_inertia_ridge,daytime,31.0,29.0,971,268,703,267,525,1,178,0.3371212121212121,0.996268656716418,0.5037735849056604,0.2532005689900427,0.6247346128532303
LOSO,M4_inertia_ridge,daytime,31.0,29.1,971,268,703,267,511,1,192,0.34318766066838047,0.996268656716418,0.5105162523900574,0.27311522048364156,0.6346919386000298
LOSO,M4_inertia_ridge,daytime,31.0,29.2,971,268,703,266,492,2,211,0.35092348284960423,0.9925373134328358,0.5185185185185185,0.30014224751066854,0.6463397804717521
LOSO,M4_inertia_ridge,daytime,31.0,29.3,971,268,703,265,476,3,227,0.3576248313090418,0.9888059701492538,0.5252725470763132,0.3229018492176387,0.6558539096834463
LOSO,M4_inertia_ridge,daytime,31.0,29.4,971,268,703,264,460,4,243,0.36464088397790057,0.9850746268656716,0.5322580645161291,0.3456614509246088,0.6653680388951402
LOSO,M4_inertia_ridge,daytime,31.0,29.5,971,268,703,263,434,5,269,0.37733142037302725,0.9813432835820896,0.5450777202072539,0.38264580369843526,0.6819945436402624
LOSO,M4_inertia_ridge,daytime,31.0,29.6,971,268,703,262,420,6,283,0.3841642228739003,0.9776119402985075,0.551578947368421,0.40256045519203415,0.6900861977452708
LOSO,M4_inertia_ridge,daytime,31.0,29.7,971,268,703,261,397,7,306,0.3966565349544073,0.9738805970149254,0.5637149028077754,0.4352773826458037,0.7045789898303645
LOSO,M4_inertia_ridge,daytime,31.0,29.8,971,268,703,260,381,8,322,0.40561622464898595,0.9701492537313433,0.5720572057205721,0.45803698435277385,0.7140931190420585
LOSO,M4_inertia_ridge,daytime,31.0,29.9,971,268,703,255,356,13,347,0.41734860883797054,0.9514925373134329,0.5802047781569967,0.49359886201991465,0.7225456996666737
LOSO,M4_inertia_ridge,daytime,31.0,30.0,971,268,703,252,339,16,364,0.4263959390862944,0.9402985074626866,0.5867287543655414,0.5177809388335705,0.7290397231481285
LOSO,M4_inertia_ridge,daytime,31.0,30.1,971,268,703,244,315,24,388,0.4364937388193202,0.9104477611940298,0.5900846432889963,0.5519203413940256,0.7311840512940277
LOSO,M4_inertia_ridge,daytime,31.0,30.2,971,268,703,238,306,30,397,0.4375,0.8880597014925373,0.5862068965517242,0.5647226173541963,0.7263911594233667
LOSO,M4_inertia_ridge,daytime,31.0,30.3,971,268,703,226,276,42,427,0.450199203187251,0.8432835820895522,0.587012987012987,0.6073968705547653,0.7253402263221588
LOSO,M4_inertia_ridge,daytime,31.0,30.4,971,268,703,200,250,68,453,0.4444444444444444,0.746268656716418,0.5571030640668523,0.6443812233285917,0.6953249400225048
LOSO,M4_inertia_ridge,daytime,31.0,30.5,971,268,703,175,225,93,478,0.4375,0.6529850746268657,0.5239520958083832,0.6799431009957326,0.6664640878112992
LOSO,M4_inertia_ridge,daytime,31.0,30.6,971,268,703,154,198,114,505,0.4375,0.5746268656716418,0.49677419354838714,0.7183499288762447,0.6464883972739432
LOSO,M4_inertia_ridge,daytime,31.0,30.7,971,268,703,123,165,145,538,0.4270833333333333,0.458955223880597,0.4424460431654676,0.7652916073968705,0.6121234156387337
LOSO,M4_inertia_ridge,daytime,31.0,30.8,971,268,703,106,145,162,558,0.42231075697211157,0.39552238805970147,0.40847784200385356,0.7937411095305832,0.5946317487951424
LOSO,M4_inertia_ridge,daytime,31.0,30.9,971,268,703,88,113,180,590,0.43781094527363185,0.3283582089552239,0.3752665245202559,0.8392603129445235,0.5838092609498737
LOSO,M4_inertia_ridge,daytime,31.0,31.0,971,268,703,70,86,198,617,0.44871794871794873,0.26119402985074625,0.330188679245283,0.8776671408250356,0.5694305853378909
LOSO,M4_inertia_ridge,daytime,31.0,31.1,971,268,703,54,62,214,641,0.46551724137931033,0.20149253731343283,0.28125,0.9118065433854907,0.5566495403494618
LOSO,M4_inertia_ridge,daytime,31.0,31.2,971,268,703,39,33,229,670,0.5416666666666666,0.1455223880597015,0.22941176470588234,0.9530583214793741,0.5492903547695378
LOSO,M4_inertia_ridge,daytime,31.0,31.3,971,268,703,20,17,248,686,0.5405405405405406,0.07462686567164178,0.13114754098360656,0.9758179231863442,0.525222394428993
LOSO,M4_inertia_ridge,daytime,31.0,31.4,971,268,703,9,6,259,697,0.6,0.033582089552238806,0.0636042402826855,0.9914651493598862,0.5125236194560625
LOSO,M4_inertia_ridge,daytime,31.0,31.5,971,268,703,5,4,263,699,0.5555555555555556,0.018656716417910446,0.036101083032490974,0.9943100995732574,0.506483407995584
LOSO,M4_inertia_ridge,daytime,31.0,31.6,971,268,703,4,2,264,701,0.6666666666666666,0.014925373134328358,0.029197080291970802,0.9971550497866287,0.5060402114604785
LOSO,M4_inertia_ridge,daytime,31.0,31.7,971,268,703,2,1,266,702,0.6666666666666666,0.007462686567164179,0.014760147601476014,0.9985775248933144,0.5030201057302393
LOSO,M4_inertia_ridge,daytime,31.0,31.8,971,268,703,0,1,268,702,0.0,0.0,,0.9985775248933144,0.4992887624466572
LOSO,M4_inertia_ridge,daytime,31.0,31.9,971,268,703,0,1,268,702,0.0,0.0,,0.9985775248933144,0.4992887624466572
LOSO,M4_inertia_ridge,daytime,31.0,32.0,971,268,703,0,0,268,703,,0.0,,1.0,0.5
LOSO,M4_inertia_ridge,daytime,31.0,32.1,971,268,703,0,0,268,703,,0.0,,1.0,0.5
LOSO,M4_inertia_ridge,daytime,31.0,32.2,971,268,703,0,0,268,703,,0.0,,1.0,0.5
LOSO,M4_inertia_ridge,daytime,31.0,32.3,971,268,703,0,0,268,703,,0.0,,1.0,0.5
LOSO,M4_inertia_ridge,daytime,31.0,32.4,971,268,703,0,0,268,703,,0.0,,1.0,0.5
LOSO,M4_inertia_ridge,daytime,31.0,32.5,971,268,703,0,0,268,703,,0.0,,1.0,0.5
LOSO,M4_inertia_ridge,daytime,31.0,32.6,971,268,703,0,0,268,703,,0.0,,1.0,0.5
LOSO,M4_inertia_ridge,daytime,31.0,32.7,971,268,703,0,0,268,703,,0.0,,1.0,0.5
LOSO,M4_inertia_ridge,daytime,31.0,32.8,971,268,703,0,0,268,703,,0.0,,1.0,0.5
LOSO,M4_inertia_ridge,daytime,31.0,32.9,971,268,703,0,0,268,703,,0.0,,1.0,0.5
