candidate_id,source_name,source_building_id,area_m2,dedup_status,canonical_building_id,best_candidate_overlap,best_iou,best_existing_overlap,best_centroid_distance_m,best_area_ratio,best_existing_building_id
cand_hdb3d_000121,hdb3d,hdb3d_way/505216243,660.4551618174556,accepted_new,v10_bldg_000500,0.0,,,,,
cand_hdb3d_000546,hdb3d,hdb3d_way/125627629,655.8769559100394,accepted_new,v10_bldg_000501,0.0,,,,,
cand_hdb3d_000020,hdb3d,hdb3d_way/271791472,653.005767674262,accepted_new,v10_bldg_000502,0.0,,,,,
cand_hdb3d_000119,hdb3d,hdb3d_way/552997984,648.1753209213493,accepted_new,v10_bldg_000503,0.0,,,,,
cand_hdb3d_000326,hdb3d,hdb3d_way/439331123,639.2776035086902,accepted_new,v10_bldg_000504,0.0,,,,,
cand_hdb3d_000068,hdb3d,hdb3d_way/471130071,637.4140971949687,accepted_new,v10_bldg_000505,0.0,,,,,
cand_hdb3d_000105,hdb3d,hdb3d_way/455062419,628.8803423336292,accepted_new,v10_bldg_000506,0.0,,,,,
cand_hdb3d_000400,hdb3d,hdb3d_way/104000618,622.3562728361004,accepted_new,v10_bldg_000507,0.0,,,,,
cand_hdb3d_000513,hdb3d,hdb3d_way/439331468,611.4058132521432,accepted_new,v10_bldg_000508,0.0,,,,,
cand_hdb3d_000505,hdb3d,hdb3d_way/104765703,607.4748380839787,accepted_new,v10_bldg_000509,0.0,,,,,
cand_hdb3d_000580,hdb3d,hdb3d_way/170352155,607.127248589995,accepted_new,v10_bldg_000510,0.0,,,,,
cand_hdb3d_000497,hdb3d,hdb3d_way/103158976,603.8790644981773,accepted_new,v10_bldg_000511,0.0,,,,,
cand_hdb3d_000579,hdb3d,hdb3d_way/170352156,603.8573840481167,accepted_new,v10_bldg_000512,0.0,,,,,
cand_hdb3d_000240,hdb3d,hdb3d_way/439331118,600.9325729221994,accepted_new,v10_bldg_000513,0.0,,,,,
cand_hdb3d_000171,hdb3d,hdb3d_way/170092207,592.3074505717508,accepted_new,v10_bldg_000514,0.0,,,,,
cand_hdb3d_000258,hdb3d,hdb3d_way/439331119,590.3396174345935,accepted_new,v10_bldg_000515,0.0,,,,,
cand_hdb3d_000568,hdb3d,hdb3d_way/170352151,590.0909972601027,accepted_new,v10_bldg_000516,0.0,,,,,
cand_hdb3d_000225,hdb3d,hdb3d_way/170404335,589.9519111322115,accepted_new,v10_bldg_000517,0.0,,,,,
cand_hdb3d_000141,hdb3d,hdb3d_way/103158201,582.103801009951,accepted_new,v10_bldg_000518,0.0,,,,,
cand_hdb3d_000156,hdb3d,hdb3d_way/103158209,582.0611188426477,accepted_new,v10_bldg_000519,0.0,,,,,
cand_hdb3d_000006,hdb3d,hdb3d_way/271791469,581.8951684389203,accepted_new,v10_bldg_000520,0.0,,,,,
cand_hdb3d_000013,hdb3d,hdb3d_way/271791470,581.7685510884934,accepted_new,v10_bldg_000521,0.0,,,,,
cand_hdb3d_000015,hdb3d,hdb3d_way/271791471,581.758196243942,accepted_new,v10_bldg_000522,0.0,,,,,
cand_hdb3d_000074,hdb3d,hdb3d_way/103259896,579.4002429462131,accepted_new,v10_bldg_000523,0.0,,,,,
cand_hdb3d_000092,hdb3d,hdb3d_way/455062380,578.9456158467682,accepted_new,v10_bldg_000524,0.0,,,,,
cand_hdb3d_000550,hdb3d,hdb3d_way/193082619,578.7376915055079,accepted_new,v10_bldg_000525,0.0,,,,,
cand_hdb3d_000393,hdb3d,hdb3d_way/170067539,577.1450222968128,accepted_new,v10_bldg_000526,0.0,,,,,
cand_hdb3d_000386,hdb3d,hdb3d_way/543565758,570.6526784974674,accepted_new,v10_bldg_000527,0.0,,,,,
cand_hdb3d_000389,hdb3d,hdb3d_way/543565757,570.5595675813346,accepted_new,v10_bldg_000528,0.0,,,,,
cand_hdb3d_000388,hdb3d,hdb3d_way/552995076,568.7037987067761,accepted_new,v10_bldg_000529,0.0,,,,,
cand_hdb3d_000387,hdb3d,hdb3d_way/543565756,567.7375579434358,accepted_new,v10_bldg_000530,0.0,,,,,
cand_hdb3d_000501,hdb3d,hdb3d_way/103159958,564.1153505586527,accepted_new,v10_bldg_000531,0.0,,,,,
cand_hdb3d_000435,hdb3d,hdb3d_way/117157463,560.7214024537229,accepted_new,v10_bldg_000532,0.0,,,,,
cand_hdb3d_000331,hdb3d,hdb3d_way/169524940,560.0000461624204,accepted_new,v10_bldg_000533,0.0,,,,,
cand_hdb3d_000333,hdb3d,hdb3d_way/169524945,559.6678539365919,accepted_new,v10_bldg_000534,0.0,,,,,
cand_hdb3d_000441,hdb3d,hdb3d_way/117157477,557.0846853084879,accepted_new,v10_bldg_000535,0.0,,,,,
cand_hdb3d_000096,hdb3d,hdb3d_way/455062413,556.6575861915901,accepted_new,v10_bldg_000536,0.0,,,,,
cand_hdb3d_000576,hdb3d,hdb3d_way/170352153,547.8254313925877,accepted_new,v10_bldg_000537,0.0,,,,,
cand_hdb3d_000124,hdb3d,hdb3d_way/446742945,534.4330265368825,accepted_new,v10_bldg_000538,0.0,,,,,
cand_hdb3d_000108,hdb3d,hdb3d_way/552957504,532.453992288174,accepted_new,v10_bldg_000539,0.0,,,,,
cand_hdb3d_000496,hdb3d,hdb3d_way/103158981,525.9268523399799,accepted_new,v10_bldg_000540,0.0,,,,,
cand_hdb3d_000109,hdb3d,hdb3d_way/103158200,522.9115656062911,accepted_new,v10_bldg_000541,0.0,,,,,
cand_hdb3d_000110,hdb3d,hdb3d_way/455062411,512.0181485679171,accepted_new,v10_bldg_000542,0.0,,,,,
cand_hdb3d_000575,hdb3d,hdb3d_way/170352157,486.9630709020319,accepted_new,v10_bldg_000543,0.0,,,,,
cand_hdb3d_000114,hdb3d,hdb3d_way/455062408,486.59085808434793,accepted_new,v10_bldg_000544,0.0,,,,,
cand_hdb3d_000098,hdb3d,hdb3d_way/455062376,485.37461038330105,accepted_new,v10_bldg_000545,0.0,,,,,
cand_hdb3d_000265,hdb3d,hdb3d_way/170402475,484.77441054185346,accepted_new,v10_bldg_000546,0.0,,,,,
cand_hdb3d_000287,hdb3d,hdb3d_way/104009493,477.2941770389099,accepted_new,v10_bldg_000547,0.0,,,,,
cand_hdb3d_000443,hdb3d,hdb3d_way/117157480,477.28253821555137,accepted_new,v10_bldg_000548,0.0,,,,,
cand_hdb3d_000269,hdb3d,hdb3d_way/170402476,465.04162814984363,accepted_new,v10_bldg_000549,0.0,,,,,
cand_hdb3d_000239,hdb3d,hdb3d_way/170403422,457.53482642241045,accepted_new,v10_bldg_000550,0.0,,,,,
cand_hdb3d_000232,hdb3d,hdb3d_way/170403708,457.5339832694271,accepted_new,v10_bldg_000551,0.0,,,,,
cand_hdb3d_000498,hdb3d,hdb3d_way/103158991,429.63082775927285,accepted_new,v10_bldg_000552,0.0,,,,,
cand_hdb3d_000463,hdb3d,hdb3d_way/439331279,410.1700369874158,accepted_new,v10_bldg_000553,0.0,,,,,
cand_hdb3d_000462,hdb3d,hdb3d_way/439331386,399.4363566384786,accepted_new,v10_bldg_000554,0.0,,,,,
cand_hdb3d_000439,hdb3d,hdb3d_way/305877256,392.1367007038453,accepted_new,v10_bldg_000555,0.0,,,,,
cand_hdb3d_000461,hdb3d,hdb3d_way/439331497,370.99894550237457,accepted_new,v10_bldg_000556,0.0,,,,,
cand_hdb3d_000559,hdb3d,hdb3d_way/170402319,366.1565937281252,accepted_new,v10_bldg_000557,0.0,,,,,
cand_hdb3d_000547,hdb3d,hdb3d_way/169844053,365.3944763678625,accepted_new,v10_bldg_000558,0.0,,,,,
cand_hdb3d_000122,hdb3d,hdb3d_way/552997977,358.24964603476036,accepted_new,v10_bldg_000559,0.0,,,,,
cand_hdb3d_000076,hdb3d,hdb3d_way/455153929,345.90423898312974,accepted_new,v10_bldg_000560,0.0,,,,,
cand_hdb3d_000595,hdb3d,hdb3d_way/169467933,327.14593947055994,accepted_new,v10_bldg_000561,0.0,,,,,
cand_hdb3d_000455,hdb3d,hdb3d_way/439331470,321.8857161972445,accepted_new,v10_bldg_000562,0.0,,,,,
cand_hdb3d_000261,hdb3d,hdb3d_way/169539356,310.25947215146664,accepted_new,v10_bldg_000563,0.0,,,,,
cand_hdb3d_000479,hdb3d,hdb3d_way/439331484,307.61150094215986,accepted_new,v10_bldg_000564,0.0,,,,,
cand_hdb3d_000507,hdb3d,hdb3d_way/439331330,303.8521108987619,accepted_new,v10_bldg_000565,0.0,,,,,
cand_hdb3d_000170,hdb3d,hdb3d_way/170089576,288.9093380314563,accepted_new,v10_bldg_000566,0.0,,,,,
cand_hdb3d_000460,hdb3d,hdb3d_way/439331486,280.09970108823416,accepted_new,v10_bldg_000567,0.0,,,,,
cand_hdb3d_000467,hdb3d,hdb3d_way/439331372,274.13552222359306,accepted_new,v10_bldg_000568,0.0,,,,,
cand_hdb3d_000492,hdb3d,hdb3d_way/103158992,271.9550754754908,accepted_new,v10_bldg_000569,0.0,,,,,
cand_hdb3d_000556,hdb3d,hdb3d_way/170402316,269.21765571854553,accepted_new,v10_bldg_000570,0.0,,,,,
cand_hdb3d_000499,hdb3d,hdb3d_way/439331293,268.1793419113603,accepted_new,v10_bldg_000571,0.0,,,,,
cand_hdb3d_000493,hdb3d,hdb3d_way/103158989,267.4652035200866,accepted_new,v10_bldg_000572,0.0,,,,,
cand_hdb3d_000483,hdb3d,hdb3d_way/439331444,253.95395805484856,accepted_new,v10_bldg_000573,0.0,,,,,
cand_hdb3d_000117,hdb3d,hdb3d_way/552997971,252.03363856893694,accepted_new,v10_bldg_000574,9.493013407832946e-06,6.982375884388155e-07,7.536717170964366e-07,52.706204269601926,0.07939225246164315,v10_bldg_000021
cand_hdb3d_000275,hdb3d,hdb3d_way/169541509,248.358535549398,accepted_new,v10_bldg_000575,0.0,,,,,
cand_hdb3d_000457,hdb3d,hdb3d_way/439331513,245.1158770814849,accepted_new,v10_bldg_000576,0.0,,,,,
cand_hdb3d_000465,hdb3d,hdb3d_way/439331345,238.99234237827173,accepted_new,v10_bldg_000577,0.0,,,,,
cand_hdb3d_000509,hdb3d,hdb3d_way/454179617,211.86276406324185,accepted_new,v10_bldg_000578,0.0,,,,,
cand_hdb3d_000557,hdb3d,hdb3d_way/439331172,184.12532796161275,accepted_new,v10_bldg_000579,0.0,,,,,
cand_hdb3d_000491,hdb3d,hdb3d_way/103158960,167.09796060320565,accepted_new,v10_bldg_000580,0.0,,,,,
cand_hdb3d_000494,hdb3d,hdb3d_way/103158984,159.2704005471275,accepted_new,v10_bldg_000581,0.0,,,,,
cand_hdb3d_000281,hdb3d,hdb3d_way/693664318,94.78954480184251,accepted_new,v10_bldg_000582,0.0,,,,,
cand_hdb3d_000534,hdb3d,hdb3d_way/439331480,91.19615997486656,accepted_new,v10_bldg_000583,0.0,,,,,
cand_hdb3d_000504,hdb3d,hdb3d_way/221196090,90.09219910263752,accepted_new,v10_bldg_000584,0.0,,,,,
cand_hdb3d_000521,hdb3d,hdb3d_way/439331465,83.54986207111094,accepted_new,v10_bldg_000585,0.0,,,,,
cand_hdb3d_000519,hdb3d,hdb3d_way/439331529,83.5498594677801,accepted_new,v10_bldg_000586,0.0,,,,,
cand_hdb3d_000536,hdb3d,hdb3d_way/439331373,83.10746169235257,accepted_new,v10_bldg_000587,0.0,,,,,
cand_hdb3d_000538,hdb3d,hdb3d_way/439331488,82.93309977406713,accepted_new,v10_bldg_000588,0.0,,,,,
cand_hdb3d_000531,hdb3d,hdb3d_way/439331518,76.77758961013353,accepted_new,v10_bldg_000589,0.0,,,,,
cand_hdb3d_000472,hdb3d,hdb3d_way/439331426,69.90423106524088,accepted_new,v10_bldg_000590,0.0,,,,,
cand_hdb3d_000469,hdb3d,hdb3d_way/439331415,69.83254552592689,accepted_new,v10_bldg_000591,0.0,,,,,
cand_hdb3d_000523,hdb3d,hdb3d_way/439331291,66.09745959702238,accepted_new,v10_bldg_000592,0.0,,,,,
cand_hdb3d_000526,hdb3d,hdb3d_way/439331566,66.0747592662222,accepted_new,v10_bldg_000593,0.0,,,,,
cand_hdb3d_000517,hdb3d,hdb3d_way/439331447,66.07475323297402,accepted_new,v10_bldg_000594,0.0,,,,,
cand_hdb3d_000515,hdb3d,hdb3d_way/439331387,65.99839915487017,accepted_new,v10_bldg_000595,0.0,,,,,
cand_hdb3d_000476,hdb3d,hdb3d_way/439331299,64.9570272038295,accepted_new,v10_bldg_000596,0.0,,,,,
cand_hdb3d_000529,hdb3d,hdb3d_way/439331376,60.20000480830893,accepted_new,v10_bldg_000597,0.0,,,,,
cand_hdb3d_000506,hdb3d,hdb3d_way/221196091,57.40820669987566,accepted_new,v10_bldg_000598,0.0,,,,,
cand_ura_000621,ura,ura_621,9278.991450164995,merged_duplicate,v10_bldg_000002,0.936782269637849,0.8541635876616823,0.9064112135456253,3.0076127739387752,0.9675793862922225,v10_bldg_000002
cand_ura_000617,ura,ura_617,9186.930168452946,merged_duplicate,v10_bldg_000000,0.9873739773511693,0.648528844563545,0.6539521007858335,14.031046052816603,0.6623144986463918,v10_bldg_000000
cand_ura_000499,ura,ura_499,7662.755793482987,accepted_new,v10_bldg_000599,0.0,,,,,
cand_ura_000364,ura,ura_364,6654.749560327181,merged_duplicate,v10_bldg_000011,0.49941064830561976,0.44096893328284925,0.7902806479017661,45.46186265321858,1.5824265072901396,v10_bldg_000011
cand_ura_000415,ura,ura_415,5572.691649093449,merged_duplicate,v10_bldg_000005,0.9650536540185114,0.8673288961716263,0.8954528817770141,3.963103725021017,0.9278788573550519,v10_bldg_000005
cand_ura_000006,ura,ura_6,5370.268262490051,merged_duplicate,v10_bldg_000007,0.909928799224272,0.8632888324995911,0.9439538895117784,3.8369193364577128,1.037393134843642,v10_bldg_000007
cand_ura_000648,ura,ura_648,4482.2010365757005,merged_duplicate,v10_bldg_000006,0.8176750279610473,0.5762621577033814,0.6612262918515424,5.940471252365084,0.8086663640693234,v10_bldg_000006
cand_ura_000516,ura,ura_516,4038.2181282072547,merged_duplicate,v10_bldg_000012,0.8190990484064286,0.6846246184962199,0.8065811320684931,4.26171655612447,0.9847174571106031,v10_bldg_000012
cand_ura_000366,ura,ura_366,3903.8498783420428,accepted_new,v10_bldg_000600,0.17665983120071452,0.17068040731205292,0.8345107473709275,108.60987137279504,4.723828510980441,v10_bldg_000450
cand_ura_000505,ura,ura_505,3860.8880907188395,merged_duplicate,v10_bldg_000013,0.9194503086377048,0.8592972040469605,0.929251133724976,2.7487747520020713,1.0106594396621524,v10_bldg_000013
cand_ura_000041,ura,ura_41,3762.515844198292,merged_duplicate,v10_bldg_000014,0.9628914575012999,0.9154727607205657,0.9489528513549438,2.287695871986583,0.985524218708382,v10_bldg_000014
cand_ura_000220,ura,ura_220,3734.1984246087395,merged_duplicate,v10_bldg_000015,0.9373801339371831,0.8890130877844963,0.9451440584213208,2.602605954542861,1.008282578436485,v10_bldg_000015
cand_ura_000536,ura,ura_536,3459.941708840427,merged_duplicate,v10_bldg_000037,0.7259709009071026,0.7259709009071027,1.0,2.2527497371135485,1.3774656790657827,v10_bldg_000037
cand_ura_000615,ura,ura_615,3428.007725119244,accepted_new,v10_bldg_000601,0.0,,,,,
cand_ura_000638,ura,ura_638,3428.007725119244,merged_duplicate,v10_bldg_000601,1.0,1.0,1.0,0.0,1.0,v10_bldg_000601
cand_ura_000279,ura,ura_279,3377.080620438215,merged_duplicate,v10_bldg_000010,0.9598605187439421,0.7404212710477994,0.7640794343042314,1.9987314769379994,0.7960317352192936,v10_bldg_000010
cand_ura_000524,ura,ura_524,3340.72032842005,merged_duplicate,v10_bldg_000021,0.9355186698112835,0.9219325604610753,0.9844920037841202,1.6303524888828618,1.052348857968506,v10_bldg_000021
cand_ura_000484,ura,ura_484,3301.6194701768545,merged_duplicate,v10_bldg_000020,0.9471825902238421,0.921277274300811,0.9711690043266605,0.8663006090122827,1.0253239600794921,v10_bldg_000020
cand_ura_000668,ura,ura_668,3210.4181209191374,accepted_new,v10_bldg_000602,0.0,,,,,
cand_ura_000575,ura,ura_575,3131.686414739966,merged_duplicate,v10_bldg_000017,0.8875249104436942,0.7454858662092182,0.8232633704086856,2.0353967535625554,0.9275946632271056,v10_bldg_000017
cand_ura_000436,ura,ura_436,3116.7079685966505,merged_duplicate,v10_bldg_000023,0.9272993772949353,0.8591892822543811,0.9212450542621141,2.1809118038875517,0.9934710157463035,v10_bldg_000023
cand_ura_000392,ura,ura_392,3095.2102492227145,merged_duplicate,v10_bldg_000018,0.6794193019824122,0.4851495107228439,0.629178090442987,15.900083185958863,0.9260527167938397,v10_bldg_000018
cand_ura_000291,ura,ura_291,3049.71411489524,merged_duplicate,v10_bldg_000008,0.963745066527961,0.6031429334010341,0.6171456685238608,4.462324252803279,0.6403619483596658,v10_bldg_000008
cand_ura_000325,ura,ura_325,3031.4925922697485,merged_duplicate,v10_bldg_000016,0.6110641381698335,0.3954279038363779,0.5284248781243186,6.499398095153234,0.8647617248607922,v10_bldg_000016
cand_ura_000642,ura,ura_642,2861.7023954195815,merged_duplicate,v10_bldg_000026,0.9771040787562233,0.9090365915635142,0.9288213546160613,1.665242855087558,0.9505858943894472,v10_bldg_000026
cand_ura_000200,ura,ura_200,2788.2311260988317,merged_duplicate,v10_bldg_000033,0.8474599325777392,0.7466384320235689,0.8625600518851836,5.66125522552021,1.0178180923097024,v10_bldg_000033
cand_ura_000574,ura,ura_574,2756.3276160204564,merged_duplicate,v10_bldg_000032,0.9801986305148507,0.9632834333387564,0.9824006143764714,1.1719219924307545,1.0022464669844153,v10_bldg_000032
cand_ura_000557,ura,ura_557,2658.2522586574037,merged_duplicate,v10_bldg_000031,0.932587449500615,0.8369501691247381,0.8908457696753612,2.515088458956315,0.9552410019590059,v10_bldg_000031
cand_ura_000619,ura,ura_619,2626.0886272513976,conflict_review,,0.5167423518316074,0.0896307073112936,0.09783117809288218,62.25277046072807,0.1893229338491743,v10_bldg_000000
cand_ura_000506,ura,ura_506,2614.0608638706335,merged_duplicate,v10_bldg_000075,0.756246928571544,0.7401321642447108,0.972015080646427,2.0674249573247017,1.2853144177159732,v10_bldg_000075
cand_ura_000072,ura,ura_72,2601.0590326114057,merged_duplicate,v10_bldg_000040,0.8977646872986232,0.8522705410717786,0.9438782137796455,2.3602258453238067,1.051364825475346,v10_bldg_000040
cand_ura_000025,ura,ura_25,2599.66356209274,merged_duplicate,v10_bldg_000035,0.816734672589218,0.6766762374826124,0.7978147712718892,7.3874906720714355,0.9768347029306975,v10_bldg_000035
cand_ura_000166,ura,ura_166,2589.0010635159324,merged_duplicate,v10_bldg_000022,0.9595057905232652,0.7652905164437975,0.79083259386537,3.6245344192463365,0.8242082556209385,v10_bldg_000022
cand_ura_000233,ura,ura_233,2584.8573579713234,merged_duplicate,v10_bldg_000027,0.7530139151675875,0.5490662194550953,0.6696680122937524,4.6151893722621145,0.8893169154048289,v10_bldg_000027
cand_ura_000299,ura,ura_299,2548.371205758064,merged_duplicate,v10_bldg_000019,0.9799990574413727,0.7528091467443403,0.7645559299284816,1.2310660836608822,0.7801598625253987,v10_bldg_000019
cand_ura_000618,ura,ura_618,2511.7585675095156,merged_duplicate,v10_bldg_000044,0.8417707019272754,0.761106296197202,0.8881744383552495,3.011623023550589,1.0551263382316949,v10_bldg_000044
cand_ura_000347,ura,ura_347,2484.8512012675374,merged_duplicate,v10_bldg_000039,0.9903384006934187,0.9782276540597517,0.9876532722990765,0.6863985623902265,0.9972886758784046,v10_bldg_000039
cand_ura_000319,ura,ura_319,2424.744536436664,merged_duplicate,v10_bldg_000063,0.708503836915203,0.6077667511555779,0.810410140259798,4.272539813515748,1.1438331001682234,v10_bldg_000063
cand_ura_000179,ura,ura_179,2423.929270068744,merged_duplicate,v10_bldg_000004,0.9630036123863381,0.31584857574344205,0.3197282145071287,15.633110195769234,0.3320114383733589,v10_bldg_000004
cand_ura_000098,ura,ura_98,2381.0487663992717,conflict_review,,0.4851516153775822,0.32228383680033423,0.4898014429192522,8.222324445965002,1.0095842771502495,v10_bldg_000049
cand_ura_000553,ura,ura_553,2370.9122407991263,accepted_new,v10_bldg_000603,0.0,,,,,
cand_ura_000204,ura,ura_204,2359.717342177981,merged_duplicate,v10_bldg_000045,0.9776949347439648,0.9485318758293871,0.9695118616326115,0.4387625197243629,0.9916302388193344,v10_bldg_000045
cand_ura_000514,ura,ura_514,2329.086977608712,merged_duplicate,v10_bldg_000054,0.8590685507322517,0.774872226662428,0.8877179766256685,4.105792413203392,1.0333494060153834,v10_bldg_000054
cand_ura_000141,ura,ura_141,2268.2064540920137,merged_duplicate,v10_bldg_000053,0.8850362112317446,0.7934144742304906,0.8845815497604849,1.144777549918191,0.9994862792442956,v10_bldg_000053
cand_ura_000280,ura,ura_280,2244.007463852944,merged_duplicate,v10_bldg_000055,0.8895272200288575,0.8072976411567677,0.8972570524495088,2.9759536408058267,1.0086898211168855,v10_bldg_000055
cand_ura_000464,ura,ura_464,2196.458530312832,merged_duplicate,v10_bldg_000029,0.9152667974519022,0.6687072952514207,0.7128371284970237,5.728705819536099,0.7788298783278913,v10_bldg_000029
cand_ura_000677,ura,ura_677,2163.9858814445897,merged_duplicate,v10_bldg_000024,0.9950844606278973,0.6843667911117428,0.6866882434631212,1.220424845120979,0.6900803606457904,v10_bldg_000024
cand_ura_000673,ura,ura_673,2151.428288929129,merged_duplicate,v10_bldg_000077,0.7410435079250293,0.6185127336898808,0.7890585006597449,5.8558083187731365,1.0647937566704562,v10_bldg_000077
cand_ura_000016,ura,ura_16,2149.4495926678337,merged_duplicate,v10_bldg_000028,0.9266351696040379,0.6570290092115282,0.6930826135052085,1.8982132399695149,0.7479563006456692,v10_bldg_000028
cand_ura_000154,ura,ura_154,2139.8619965490816,merged_duplicate,v10_bldg_000066,0.8267965308892776,0.7199719688618584,0.847848825251727,4.857110288283112,1.0254624851168717,v10_bldg_000066
cand_ura_000138,ura,ura_138,2137.6191059122057,merged_duplicate,v10_bldg_000074,0.9105849637849257,0.8743728721070297,0.9564969169720668,3.715353016278416,1.050420284776397,v10_bldg_000074
cand_ura_000247,ura,ura_247,2114.4168818302796,merged_duplicate,v10_bldg_000052,0.9999374833546499,0.9178942643170648,0.9179469427749627,0.8721878660426143,0.918004333326299,v10_bldg_000052
cand_ura_000489,ura,ura_489,2100.914252490085,merged_duplicate,v10_bldg_000057,0.9445577634505778,0.8714291922415622,0.9184054909637479,1.551607960508432,0.9723126806016684,v10_bldg_000057
cand_ura_000373,ura,ura_373,2087.0868788480775,merged_duplicate,v10_bldg_000073,0.940962135654244,0.9096996926164441,0.964765001447654,1.3507919857859485,1.025296305655126,v10_bldg_000073
cand_ura_000321,ura,ura_321,2078.0216468448725,merged_duplicate,v10_bldg_000058,0.8988451623435799,0.7898154527870217,0.8668667089160598,4.247902612503558,0.9644227340066648,v10_bldg_000058
cand_ura_000195,ura,ura_195,2077.923577527362,merged_duplicate,v10_bldg_000071,0.818090457235854,0.6998694541804441,0.8288580638400446,5.999558155710148,1.0131618777715263,v10_bldg_000071
cand_ura_000086,ura,ura_86,2074.4872839987,merged_duplicate,v10_bldg_000062,0.8838409460870981,0.7743923702451876,0.8621360445564916,4.511893810697695,0.9754425254603812,v10_bldg_000062
cand_ura_000665,ura,ura_665,2064.885496283972,merged_duplicate,v10_bldg_000061,0.8997408637825836,0.7959061298035991,0.8733636277144802,2.4090389948159148,0.9706835188554054,v10_bldg_000061
cand_ura_000519,ura,ura_519,2032.9643399384065,merged_duplicate,v10_bldg_000137,0.5131422311591166,0.387979307175671,0.6139942996797363,9.445413879197707,1.1965382352039295,v10_bldg_000137
cand_ura_000162,ura,ura_162,2029.3591128023468,merged_duplicate,v10_bldg_000134,0.7121021019825845,0.6269316659669745,0.8397876842882833,9.6531215551013,1.179307969952912,v10_bldg_000134
cand_ura_000473,ura,ura_473,1989.8665152447043,merged_duplicate,v10_bldg_000079,0.786806058806547,0.6453991678746129,0.7821865002348808,4.40430997759461,0.9941287201338113,v10_bldg_000079
cand_ura_000261,ura,ura_261,1974.045685909206,merged_duplicate,v10_bldg_000078,0.9797000436084038,0.9440681800009422,0.9629041679556709,0.4685261148456514,0.9828561040062112,v10_bldg_000078
cand_ura_000396,ura,ura_396,1968.433403296095,merged_duplicate,v10_bldg_000065,0.8635021883267199,0.7183325581907619,0.8103476764573655,3.463790394408426,0.9384431069336879,v10_bldg_000065
cand_ura_000235,ura,ura_235,1965.9229321829355,merged_duplicate,v10_bldg_000042,0.9537514473109119,0.7371067102879,0.7644298719075469,2.254301155260092,0.8014979941187462,v10_bldg_000042
cand_ura_000096,ura,ura_96,1927.2783292428796,merged_duplicate,v10_bldg_000086,0.9126305589571918,0.8306987561527086,0.9024682785548188,2.4581550923448647,0.9888648475523493,v10_bldg_000086
cand_ura_000397,ura,ura_397,1925.0368280109421,accepted_new,v10_bldg_000604,0.0,,,,,
cand_ura_000178,ura,ura_178,1920.4748753087501,merged_duplicate,v10_bldg_000048,0.9764467061050364,0.7786863333920628,0.793592403549946,3.5446295591647248,0.8127349896191663,v10_bldg_000048
cand_ura_000106,ura,ura_106,1895.8687165557055,merged_duplicate,v10_bldg_000088,0.8709488177196669,0.7581253769137263,0.854065822371502,2.5574544238346864,0.9806153989710115,v10_bldg_000088
cand_ura_000573,ura,ura_573,1855.7469798667087,merged_duplicate,v10_bldg_000106,0.9540697188559962,0.9148213759629772,0.9569669765316462,1.679804990460544,1.0030367358049304,v10_bldg_000106
cand_ura_000282,ura,ura_282,1853.896937970257,merged_duplicate,v10_bldg_000060,0.8903232286554463,0.7078260669098945,0.7754409389972511,3.9108362884080727,0.8709656381405562,v10_bldg_000060
cand_ura_000222,ura,ura_222,1848.2273934352181,merged_duplicate,v10_bldg_000099,0.8232412189641538,0.6914857418428998,0.8120504280186591,5.1240254402108665,0.9864064253736279,v10_bldg_000099
cand_ura_000316,ura,ura_316,1844.9685012458285,merged_duplicate,v10_bldg_000038,0.8303465109128455,0.5452029766518235,0.6135485839803679,5.156948446665254,0.7389066804241283,v10_bldg_000038
cand_ura_000260,ura,ura_260,1822.6128537523293,merged_duplicate,v10_bldg_000064,0.8928895057649634,0.7094551237163721,0.7754504676214806,2.2994409416446144,0.8684730446653984,v10_bldg_000064
cand_ura_000060,ura,ura_60,1821.161551578101,merged_duplicate,v10_bldg_000056,0.8636474731407713,0.6475261725058581,0.7212617171241565,4.634524652622949,0.8351344032782154,v10_bldg_000056
cand_ura_000008,ura,ura_8,1820.892278736186,merged_duplicate,v10_bldg_000067,0.9333860289418665,0.7698227452738695,0.814576190993208,1.6110817001165496,0.8727109317424139,v10_bldg_000067
cand_ura_000099,ura,ura_99,1814.3631337277134,merged_duplicate,v10_bldg_000286,0.6150119779506966,0.5766173026959669,0.9023089009004021,12.000446252246425,1.4671403700250158,v10_bldg_000286
cand_ura_000631,ura,ura_631,1812.6494110732162,accepted_new,v10_bldg_000605,0.0,,,,,
cand_ura_000224,ura,ura_224,1792.6035226150184,merged_duplicate,v10_bldg_000051,0.9214873594514862,0.6669824682402137,0.707169716978764,2.8189840660737344,0.7674220484149729,v10_bldg_000051
cand_ura_000348,ura,ura_348,1785.5470036293655,merged_duplicate,v10_bldg_000069,0.9512621086815058,0.7875000313192922,0.8206096148572343,2.6171791838039633,0.8626535287888611,v10_bldg_000069
cand_ura_000054,ura,ura_54,1783.3961142823541,merged_duplicate,v10_bldg_000185,0.6461599913986291,0.5448384810982594,0.7765168831079372,9.43980427794732,1.201740889941433,v10_bldg_000185
cand_ura_000578,ura,ura_578,1776.747490475397,merged_duplicate,v10_bldg_000095,0.7538586077648799,0.5726855121107254,0.7043987878921875,3.69215151602026,0.9343911187545683,v10_bldg_000095
