cell_id,hour,tmrt_mean_c_base,tmrt_p75_c_base,tmrt_p90_c_base,tmrt_p95_c_base,tmrt_max_c_base,pct_pixels_tmrt_ge_40_base,pct_pixels_tmrt_ge_45_base,pct_pixels_tmrt_ge_50_base,pct_pixels_tmrt_ge_55_base,tmrt_mean_c_overhead_as_canopy,tmrt_p75_c_overhead_as_canopy,tmrt_p90_c_overhead_as_canopy,tmrt_p95_c_overhead_as_canopy,tmrt_max_c_overhead_as_canopy,pct_pixels_tmrt_ge_40_overhead_as_canopy,pct_pixels_tmrt_ge_45_overhead_as_canopy,pct_pixels_tmrt_ge_50_overhead_as_canopy,pct_pixels_tmrt_ge_55_overhead_as_canopy,delta_tmrt_mean_c,delta_tmrt_p75_c,delta_tmrt_p90_c,delta_tmrt_p95_c,delta_tmrt_max_c,delta_pct_pixels_ge_40,delta_pct_pixels_ge_45,delta_pct_pixels_ge_50,delta_pct_pixels_ge_55,hour_sgt,source
TP_0475,15,47.85952758789063,57.23993682861328,60.04615783691406,60.21003723144531,60.42826843261719,56.96,53.84,53.84,42.4,47.6757926940918,57.23993682861328,60.04615783691406,60.21003723144531,60.42826843261719,56.08,52.96,52.96,42.4,-0.1837348937988281,0.0,0.0,0.0,0.0,-0.8800000000000026,-0.8800000000000026,-0.8800000000000026,0.0,15,solweig_b7_new
TP_0475,16,41.9697494506836,48.05862808227539,50.90566253662109,51.10321044921875,51.36727142333984,51.64,46.760000000000005,18.64,0.0,41.86989212036133,48.05862808227539,50.90566253662109,51.10321044921875,51.36727142333984,50.88,46.760000000000005,18.64,0.0,-0.0998573303222656,0.0,0.0,0.0,0.0,-0.759999999999998,0.0,0.0,0.0,16,solweig_b7_new
TP_0489,10,41.55422592163086,45.651817321777344,45.880516052246094,45.92805480957031,46.03828430175781,68.0,51.35999999999999,0.0,0.0,41.52465057373047,45.61275863647461,45.82302474975586,45.87868118286133,46.020389556884766,68.0,50.760000000000005,0.0,0.0,-0.0295753479003906,-0.0390586853027343,-0.0574913024902343,-0.0493736267089843,-0.0178947448730468,0.0,-0.5999999999999872,0.0,0.0,10,solweig_b7_new
TP_0489,12,56.44834899902344,61.75489807128906,61.96236038208008,61.99694442749024,62.0511360168457,85.0,79.84,79.84,79.84,56.42744445800781,61.71803665161133,61.916778564453125,61.97216796875,62.0511360168457,85.0,79.84,79.84,79.84,-0.020904541015625,-0.0368614196777343,-0.0455818176269531,-0.0247764587402343,0.0,0.0,0.0,0.0,0.0,12,solweig_b7_new
TP_0489,13,56.831825256347656,61.74739456176758,61.987754821777344,62.02545928955078,62.10047912597656,86.44,81.84,81.84,81.84,56.80377578735352,61.71055603027344,61.94103240966797,61.98249816894531,62.07721710205078,86.44,81.84,81.84,81.84,-0.0280494689941406,-0.0368385314941406,-0.046722412109375,-0.0429611206054687,-0.0232620239257812,0.0,0.0,0.0,0.0,13,solweig_b7_new
TP_0489,15,55.1766242980957,59.629844665527344,59.88549041748047,59.96941375732422,60.12080383300781,84.39999999999999,83.72,83.72,79.80000000000001,55.1396369934082,59.57048797607422,59.82657241821289,59.89398956298828,60.09264755249024,84.39999999999999,83.72,83.72,79.80000000000001,-0.0369873046875,-0.059356689453125,-0.0589179992675781,-0.0754241943359375,-0.0281562805175781,0.0,0.0,0.0,0.0,15,solweig_b7_new
TP_0489,16,47.444461822509766,50.58956527709961,50.85689163208008,50.966121673583984,51.119571685791016,84.11999999999999,83.91999999999999,50.6,0.0,47.40764999389648,50.534217834472656,50.8044319152832,50.8841552734375,51.09116363525391,84.11999999999999,83.91999999999999,49.6,0.0,-0.0368118286132812,-0.0553474426269531,-0.052459716796875,-0.0819664001464843,-0.0284080505371093,0.0,0.0,-1.0,0.0,16,solweig_b7_new
TP_0492,10,32.79103088378906,32.791316986083984,32.791316986083984,32.83436965942383,33.074832916259766,0.0,0.0,0.0,0.0,32.79103088378906,32.791316986083984,32.791316986083984,32.83436965942383,33.074832916259766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,completed_n24_existing
TP_0492,12,35.532508850097656,35.50806427001953,35.56707763671875,35.74211120605469,36.19833755493164,0.0,0.0,0.0,0.0,35.532508850097656,35.50806427001953,35.56707763671875,35.74211120605469,36.19833755493164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,completed_n24_existing
TP_0492,13,35.64285659790039,35.62214660644531,35.66880416870117,35.84223556518555,36.305450439453125,0.0,0.0,0.0,0.0,35.64285659790039,35.62214660644531,35.66880416870117,35.84223556518555,36.305450439453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,completed_n24_existing
TP_0492,15,35.55673599243164,35.54765701293945,35.57827377319336,35.67491149902344,36.08007049560547,0.0,0.0,0.0,0.0,35.55673599243164,35.54765701293945,35.57827377319336,35.67491149902344,36.08007049560547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,completed_n24_existing
TP_0492,16,34.321495056152344,34.31943893432617,34.331153869628906,34.399906158447266,34.730308532714844,0.0,0.0,0.0,0.0,34.321495056152344,34.31943893432617,34.331153869628906,34.399906158447266,34.730308532714844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,completed_n24_existing
TP_0498,10,35.13681411743164,34.114891052246094,42.46850204467773,43.20480346679688,46.25012969970703,21.44,0.5599999999999999,0.0,0.0,35.13423156738281,34.1122932434082,42.4532470703125,43.20480346679688,46.25012969970703,21.44,0.5599999999999999,0.0,0.0,-0.0025825500488281,-0.0025978088378906,-0.0152549743652343,0.0,0.0,0.0,0.0,0.0,0.0,10,solweig_b7_new
TP_0498,12,42.28285217285156,56.98263168334961,58.66121292114258,59.58942413330078,62.33481216430664,29.4,26.040000000000003,26.040000000000003,25.96,42.27922439575195,56.98256301879883,58.65961456298828,59.58942413330078,62.33481216430664,29.4,26.040000000000003,26.040000000000003,25.96,-0.0036277770996093,-6.866455078125e-05,-0.0015983581542968,0.0,0.0,0.0,0.0,0.0,0.0,12,solweig_b7_new
TP_0498,13,42.07427597045898,55.62335586547852,57.85440826416016,58.96553039550781,62.41286849975586,30.520000000000003,25.52,25.52,25.28,42.07030487060547,55.62335586547852,57.85440826416016,58.96553039550781,62.41286849975586,30.48,25.52,25.52,25.28,-0.0039710998535156,0.0,0.0,0.0,0.0,-0.0400000000000027,0.0,0.0,0.0,13,solweig_b7_new
TP_0498,15,40.9862174987793,41.09278869628906,55.11286926269531,56.30657577514648,60.36820983886719,26.68,24.76,24.76,10.8,40.98244857788086,41.09278869628906,55.11286926269531,56.30657577514648,60.36820983886719,26.68,24.76,24.76,10.76,-0.0037689208984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0400000000000009,15,solweig_b7_new
TP_0498,16,37.18266296386719,36.53368377685547,46.19862365722656,47.34471130371094,51.32456588745117,20.200000000000003,18.2,0.5599999999999999,0.0,37.180274963378906,36.53368377685547,46.19862365722656,47.34471130371094,51.32456588745117,20.200000000000003,18.08,0.5599999999999999,0.0,-0.0023880004882812,0.0,0.0,0.0,0.0,0.0,-0.120000000000001,0.0,0.0,16,solweig_b7_new
TP_0542,10,34.135581970214844,33.255069732666016,41.421348571777344,43.85076904296875,46.61781311035156,11.16,4.24,0.0,0.0,34.00318908691406,33.08254623413086,40.95562362670898,43.8022346496582,46.61781311035156,10.04,4.24,0.0,0.0,-0.1323928833007812,-0.1725234985351562,-0.4657249450683594,-0.0485343933105468,0.0,-1.1199999999999992,0.0,0.0,0.0,10,completed_n24_existing
TP_0542,12,39.17309188842773,37.21305084228516,57.684173583984375,59.54205322265625,62.350494384765625,14.88,13.2,13.2,13.16,38.624794006347656,36.70577239990234,57.57993698120117,59.44976043701172,62.350494384765625,12.64,11.12,11.12,11.08,-0.5482978820800781,-0.5072784423828125,-0.1042366027832031,-0.0922927856445312,0.0,-2.2399999999999984,-2.080000000000002,-2.080000000000002,-2.08,12,completed_n24_existing
TP_0542,13,39.12554550170898,37.297401428222656,55.490020751953125,59.004581451416016,62.61772537231445,15.0,12.68,12.68,10.36,38.65592956542969,36.79190826416016,55.00983047485352,58.916603088378906,62.61772537231445,12.72,10.8,10.8,10.0,-0.4696159362792969,-0.5054931640625,-0.4801902770996094,-0.0879783630371093,0.0,-2.28,-1.879999999999999,-1.879999999999999,-0.3599999999999994,13,completed_n24_existing
TP_0542,15,37.97111511230469,36.39769744873047,50.73564910888672,56.417423248291016,60.84501266479492,11.4,10.12,10.12,6.76,37.49439239501953,35.97370147705078,39.20256423950195,56.30280685424805,60.84501266479492,9.16,7.84,7.84,6.48,-0.4767227172851562,-0.4239959716796875,-11.533084869384766,-0.1146163940429687,0.0,-2.24,-2.28,-2.28,-0.2800000000000002,15,completed_n24_existing
TP_0542,16,35.30764389038086,34.456336975097656,35.841819763183594,47.4261589050293,51.856224060058594,5.96,5.88,4.24,0.0,35.27682876586914,34.35417938232422,35.702274322509766,47.348541259765625,51.856224060058594,5.88,5.88,4.24,0.0,-0.0308151245117187,-0.1021575927734375,-0.1395454406738281,-0.0776176452636718,0.0,-0.08,0.0,0.0,0.0,16,completed_n24_existing
TP_0543,10,42.91111755371094,45.71182632446289,45.9622917175293,46.05439758300781,46.617713928222656,80.67999999999999,44.4,0.0,0.0,42.89778137207031,45.68855285644531,45.95788192749024,46.05439758300781,46.617713928222656,80.67999999999999,43.92,0.0,0.0,-0.013336181640625,-0.0232734680175781,-0.0044097900390625,0.0,0.0,0.0,-0.480000000000004,0.0,0.0,10,solweig_b7_new
TP_0543,12,57.543006896972656,61.71036529541016,61.89786148071289,61.9576301574707,62.350345611572266,92.64,84.39999999999999,84.39999999999999,84.39999999999999,57.53121948242188,61.69820785522461,61.89786148071289,61.9576301574707,62.350345611572266,92.6,84.39999999999999,84.39999999999999,84.39999999999999,-0.0117874145507812,-0.0121574401855468,0.0,0.0,0.0,-0.039999999999992,0.0,0.0,0.0,12,solweig_b7_new
TP_0543,13,57.33251190185547,61.745975494384766,61.98971939086914,62.07682800292969,62.61772537231445,93.12,83.76,83.76,83.76,57.31610107421875,61.72820663452149,61.98756790161133,62.07682800292969,62.61772537231445,92.88,83.76,83.76,83.76,-0.0164108276367187,-0.0177688598632812,-0.0021514892578125,0.0,0.0,-0.2400000000000091,0.0,0.0,0.0,13,solweig_b7_new
TP_0543,15,55.2583122253418,59.83233642578125,60.12845230102539,60.24651718139648,60.84516906738281,88.12,82.88,82.88,79.24,55.23353576660156,59.80094528198242,60.128395080566406,60.24651718139648,60.84516906738281,87.92,82.88,82.88,79.2,-0.0247764587402343,-0.0313911437988281,-5.7220458984375e-05,0.0,0.0,-0.2000000000000028,0.0,0.0,-0.039999999999992,15,solweig_b7_new
TP_0543,16,47.15679931640625,50.82026672363281,51.119239807128906,51.23886489868164,51.85638046264648,80.4,80.08,42.120000000000005,0.0,47.14025115966797,50.77710723876953,51.11880874633789,51.23886489868164,51.85638046264648,80.4,80.08,41.84,0.0,-0.0165481567382812,-0.0431594848632812,-0.0004310607910156,0.0,0.0,0.0,0.0,-0.2800000000000082,0.0,16,solweig_b7_new
TP_0552,10,38.5996322631836,44.31353378295898,45.23659896850586,45.518287658691406,45.98422622680664,49.32,14.8,0.0,0.0,38.54609298706055,44.22727966308594,45.00067901611328,45.19352722167969,45.98422622680664,49.32,10.04,0.0,0.0,-0.0535392761230468,-0.0862541198730468,-0.2359199523925781,-0.3247604370117187,0.0,0.0,-4.759999999999998,0.0,0.0,10,solweig_b7_new
TP_0552,12,51.01786422729492,60.67489242553711,61.51130676269531,61.67510986328125,61.895145416259766,65.56,60.0,60.0,59.92,50.972938537597656,60.601558685302734,61.329132080078125,61.47038650512695,61.895145416259766,65.56,60.0,60.0,59.92,-0.0449256896972656,-0.073333740234375,-0.1821746826171875,-0.2047233581542968,0.0,0.0,0.0,0.0,0.0,12,solweig_b7_new
TP_0552,13,51.0479850769043,60.49393081665039,61.48457717895508,61.705810546875,62.02181243896485,67.60000000000001,60.8,60.8,60.64000000000001,50.98276901245117,60.35648727416992,61.21137237548828,61.41042709350586,62.02181243896485,67.60000000000001,60.8,60.8,60.64000000000001,-0.065216064453125,-0.1374435424804687,-0.2732048034667969,-0.2953834533691406,0.0,0.0,0.0,0.0,0.0,13,solweig_b7_new
TP_0552,15,49.40721893310547,58.19391250610352,59.372196197509766,59.66264724731445,60.06729507446289,63.84,61.48,61.48,47.72,49.30521774291992,58.015098571777344,58.98657989501953,59.24259567260742,60.06729507446289,63.84,61.44,61.44,47.64,-0.1020011901855468,-0.1788139343261718,-0.3856163024902344,-0.4200515747070312,0.0,0.0,-0.0400000000000062,-0.0400000000000062,-0.0799999999999983,15,solweig_b7_new
TP_0552,16,42.85533905029297,49.13371276855469,50.3067512512207,50.61503601074219,51.075950622558594,57.6,54.52,14.12,0.0,42.75032043457031,48.95207977294922,49.93318939208984,50.17453002929688,51.075950622558594,57.48,54.400000000000006,9.04,0.0,-0.1050186157226562,-0.1816329956054687,-0.3735618591308594,-0.4405059814453125,0.0,-0.1199999999999974,-0.1199999999999974,-5.08,0.0,16,solweig_b7_new
TP_0554,10,33.903907775878906,33.16371536254883,34.32177734375,43.32307434082031,45.66338348388672,9.32,0.48,0.0,0.0,33.903907775878906,33.16371536254883,34.32177734375,43.32307434082031,45.66338348388672,9.32,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,solweig_b7_new
TP_0554,12,38.784400939941406,36.92424011230469,57.49835586547852,59.50941467285156,61.67711639404297,14.36,11.6,11.36,11.32,38.784400939941406,36.92424011230469,57.49835586547852,59.50941467285156,61.67711639404297,14.36,11.6,11.36,11.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,solweig_b7_new
TP_0554,13,38.56583786010742,36.88385772705078,54.13619613647461,58.48836517333984,61.71067428588867,13.919999999999998,10.56,10.32,9.76,38.56583786010742,36.88385772705078,54.13619613647461,58.48836517333984,61.71067428588867,13.919999999999998,10.56,10.32,9.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,solweig_b7_new
TP_0554,15,37.51531982421875,36.25077819824219,39.22804641723633,55.24854278564453,59.63516998291016,8.959999999999999,7.76,7.76,5.36,37.51531982421875,36.25077819824219,39.22804641723633,55.24854278564453,59.63516998291016,8.959999999999999,7.76,7.76,5.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,solweig_b7_new
TP_0554,16,35.00078582763672,34.495452880859375,35.433570861816406,37.69828414916992,50.65369415283203,3.28,2.76,0.2799999999999999,0.0,35.00078582763672,34.495452880859375,35.433570861816406,37.69828414916992,50.65369415283203,3.28,2.76,0.2799999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,solweig_b7_new
TP_0555,10,43.44625854492188,46.29156875610352,46.5472297668457,46.56805038452149,46.6326904296875,85.56,47.96,0.0,0.0,43.44625854492188,46.29156875610352,46.5472297668457,46.56805038452149,46.6326904296875,85.56,47.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,solweig_b7_new
TP_0555,12,60.25699996948242,62.10884094238281,62.28703689575195,62.30163192749024,62.34721755981445,100.0,95.84,95.84,95.84,60.25699996948242,62.10884094238281,62.28703689575195,62.30163192749024,62.34721755981445,100.0,95.84,95.84,95.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,solweig_b7_new
TP_0555,13,60.21107482910156,62.30668640136719,62.54380416870117,62.56327438354492,62.623077392578125,100.0,96.44,96.44,96.44,60.21107482910156,62.30668640136719,62.54380416870117,62.56327438354492,62.623077392578125,100.0,96.44,96.44,96.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,solweig_b7_new
TP_0555,15,57.64289855957031,60.44435501098633,60.75787353515625,60.78374099731445,60.86254119873047,98.0,93.12,93.12,91.04,57.64289855957031,60.44435501098633,60.75787353515625,60.78374099731445,60.86254119873047,98.0,93.12,93.12,91.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,solweig_b7_new
TP_0555,16,48.65693283081055,51.455841064453125,51.771297454833984,51.7971305847168,51.8760986328125,90.03999999999999,89.60000000000001,50.6,0.0,48.65693283081055,51.455841064453125,51.771297454833984,51.7971305847168,51.8760986328125,90.03999999999999,89.60000000000001,50.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,solweig_b7_new
TP_0560,10,41.0028190612793,45.01546859741211,46.536766052246094,46.57111358642578,46.6322021484375,68.52000000000001,25.040000000000003,0.0,0.0,40.87818908691406,44.78449630737305,46.536766052246094,46.57111358642578,46.6322021484375,67.56,24.6,0.0,0.0,-0.1246299743652343,-0.2309722900390625,0.0,0.0,0.0,-0.960000000000008,-0.4400000000000013,0.0,0.0,10,solweig_b7_new
TP_0560,12,55.360469818115234,62.10589599609375,62.32293319702149,62.33592987060547,62.37543869018555,83.76,75.72,75.72,75.72,55.2207260131836,62.02873992919922,62.32293319702149,62.33592987060547,62.35210418701172,83.28,75.32,75.24,75.24,-0.1397438049316406,-0.0771560668945312,0.0,0.0,-0.0233345031738281,-0.480000000000004,-0.4000000000000057,-0.480000000000004,-0.480000000000004,12,solweig_b7_new
TP_0560,13,55.53168869018555,61.55758666992188,62.57265853881836,62.59242630004883,62.6230697631836,84.6,77.88000000000001,77.88000000000001,77.88000000000001,55.371238708496094,61.408084869384766,62.57265853881836,62.59242630004883,62.6230697631836,84.52,77.36,77.36,77.36,-0.1604499816894531,-0.1495018005371093,0.0,0.0,0.0,-0.0799999999999983,-0.5200000000000102,-0.5200000000000102,-0.5200000000000102,13,solweig_b7_new
TP_0560,15,52.50438690185547,59.22525024414063,60.783721923828125,60.8037338256836,60.863319396972656,80.92,71.24000000000001,71.2,65.32,52.34161758422852,58.97321701049805,60.783721923828125,60.8037338256836,60.863319396972656,80.72,70.76,70.67999999999999,64.72,-0.1627693176269531,-0.2520332336425781,0.0,0.0,0.0,-0.2000000000000028,-0.480000000000004,-0.5200000000000102,-0.5999999999999943,15,solweig_b7_new
TP_0560,16,44.729469299316406,50.05330657958984,51.78297805786133,51.80766296386719,51.87687683105469,65.72,64.84,25.16,0.0,44.55398178100586,49.768287658691406,51.78297805786133,51.80766296386719,51.87687683105469,64.88000000000001,63.8,24.6,0.0,-0.1754875183105468,-0.2850189208984375,0.0,0.0,0.0,-0.8399999999999892,-1.0399999999999991,-0.5599999999999987,0.0,16,solweig_b7_new
TP_0565,10,43.79014205932617,46.351409912109375,46.43846893310547,46.466773986816406,46.51640701293945,88.24,46.32,0.0,0.0,43.78419494628906,46.351409912109375,46.43846893310547,46.466773986816406,46.50859451293945,88.24,45.52,0.0,0.0,-0.0059471130371093,0.0,0.0,0.0,-0.0078125,0.0,-0.8000000000000043,0.0,0.0,10,completed_n24_existing
TP_0565,12,60.05807495117188,62.20302200317383,62.24494171142578,62.26586151123047,62.3170051574707,99.28,94.28,94.28,94.28,60.05384826660156,62.20302200317383,62.24494171142578,62.26586151123047,62.30677032470703,99.28,94.28,94.28,94.28,-0.0042266845703125,0.0,0.0,0.0,-0.0102348327636718,0.0,0.0,0.0,0.0,12,completed_n24_existing
TP_0565,13,60.10262680053711,62.38699722290039,62.45024108886719,62.48262023925781,62.53916549682617,99.76,95.52,95.52,95.52,60.09688568115234,62.38699722290039,62.45024108886719,62.48262023925781,62.520606994628906,99.76,95.52,95.52,95.52,-0.0057411193847656,0.0,0.0,0.0,-0.0185585021972656,0.0,0.0,0.0,0.0,13,completed_n24_existing
TP_0565,15,57.59669876098633,60.55488586425781,60.64634704589844,60.67668151855469,60.72161865234375,98.48,93.48,93.48,89.52,57.5889892578125,60.55488586425781,60.64634704589844,60.67668151855469,60.71427917480469,98.48,93.48,93.48,89.52,-0.0077095031738281,0.0,0.0,0.0,-0.0073394775390625,0.0,0.0,0.0,0.0,15,completed_n24_existing
TP_0565,16,48.6071891784668,51.55021667480469,51.646671295166016,51.67728805541992,51.722450256347656,90.28,90.16,40.88,0.0,48.59959411621094,51.55021667480469,51.646671295166016,51.67728805541992,51.72011566162109,90.28,90.16,40.16,0.0,-0.0075950622558593,0.0,0.0,0.0,-0.0023345947265625,0.0,0.0,-0.7199999999999989,0.0,16,completed_n24_existing
TP_0569,10,42.05508804321289,44.35903549194336,44.51896286010742,44.75511169433594,46.63132095336914,80.32000000000001,4.64,0.0,0.0,38.52024841308594,43.16350936889648,43.68474960327149,44.16640090942383,46.63132095336914,49.96,4.64,0.0,0.0,-3.534839630126953,-1.195526123046875,-0.8342132568359375,-0.5887107849121094,0.0,-30.360000000000007,0.0,0.0,0.0,10,solweig_b7_new
TP_0569,12,56.90380096435547,61.337684631347656,61.48301696777344,61.7464599609375,62.37591171264648,88.36,82.19999999999999,82.19999999999999,82.19999999999999,50.11374282836914,59.87450408935547,60.59003448486328,61.15710067749024,62.37591171264648,68.84,54.2,54.2,54.2,-6.790058135986328,-1.4631805419921875,-0.8929824829101562,-0.5893592834472656,0.0,-19.52,-27.999999999999982,-27.999999999999982,-27.999999999999982,12,solweig_b7_new
TP_0569,13,56.64787673950195,60.93019485473633,61.03921127319336,61.173561096191406,62.6230583190918,89.0,82.64,82.64,82.64,50.0264892578125,59.30255126953125,60.02584457397461,60.63540267944336,62.6230583190918,71.24000000000001,54.92,54.92,54.24,-6.621387481689453,-1.627643585205078,-1.01336669921875,-0.5381584167480469,0.0,-17.75999999999999,-27.72,-27.72,-28.4,13,solweig_b7_new
TP_0569,15,54.201805114746094,58.46923828125,58.617767333984375,58.82701110839844,60.864723205566406,85.92,81.76,81.72,77.88000000000001,47.77398681640625,56.38902282714844,57.19767761230469,58.06431579589844,60.864723205566406,62.36000000000001,53.400000000000006,53.36,41.6,-6.427818298339844,-2.0802154541015625,-1.4200897216796875,-0.7626953125,0.0,-23.559999999999995,-28.36,-28.36,-36.28000000000001,15,solweig_b7_new
TP_0569,16,46.14822006225586,49.2816276550293,49.45587921142578,49.694461822509766,51.8782844543457,79.67999999999999,79.64,4.64,0.0,41.52545166015625,47.36713409423828,48.15364837646485,48.9067268371582,51.8782844543457,49.04,46.48,4.64,0.0,-4.622768402099609,-1.914493560791016,-1.3022308349609375,-0.7877349853515625,0.0,-30.64,-33.160000000000004,0.0,0.0,16,solweig_b7_new
TP_0575,10,44.13930130004883,45.94954681396485,46.03467178344727,46.058143615722656,46.11613464355469,88.72,68.92,0.0,0.0,36.737552642822266,42.14024353027344,43.6960334777832,44.45736312866211,45.30972671508789,32.92,1.64,0.0,0.0,-7.401748657226562,-3.8093032836914062,-2.3386383056640625,-1.6007804870605469,-0.8064079284667969,-55.8,-67.28,0.0,0.0,10,completed_n24_existing
TP_0575,12,59.35875701904297,61.87078857421875,61.93106842041016,61.95115280151367,62.000370025634766,94.72,91.2,91.2,91.2,47.159061431884766,58.094970703125,59.71934509277344,60.63970947265625,61.537841796875,58.24,42.08,42.08,42.08,-12.199695587158203,-3.77581787109375,-2.2117233276367188,-1.311443328857422,-0.4625282287597656,-36.48,-49.120000000000005,-49.120000000000005,-49.120000000000005,12,completed_n24_existing
TP_0575,13,59.44791793823242,61.99272918701172,62.07150268554688,62.09879302978516,62.158294677734375,95.68,91.52,91.52,91.52,47.86001968383789,57.51016998291016,59.15083694458008,60.338958740234375,61.40499114990234,67.84,45.8,45.8,43.88,-11.587898254394531,-4.4825592041015625,-2.920665740966797,-1.7598342895507812,-0.7533035278320312,-27.83999999999999,-45.71999999999999,-45.71999999999999,-47.63999999999999,13,completed_n24_existing
TP_0575,15,57.550575256347656,60.05707550048828,60.15033721923828,60.18310928344727,60.24355697631836,93.68,91.72,91.72,89.72,44.85420227050781,54.29121398925781,56.575931549072266,57.99043655395508,59.360477447509766,46.84,39.48,39.48,16.28,-12.696372985839844,-5.765861511230469,-3.574405670166016,-2.1926727294921875,-0.8830795288085938,-46.84,-52.24,-52.24,-73.44,15,completed_n24_existing
TP_0575,16,49.06554412841797,51.060794830322266,51.15718078613281,51.1850814819336,51.25188827514648,90.96,90.8,69.19999999999999,0.0,39.8033447265625,45.65185546875,47.68716049194336,49.01500701904297,50.25974655151367,36.36,31.840000000000003,0.96,0.0,-9.262199401855469,-5.408939361572266,-3.470020294189453,-2.170074462890625,-0.9921417236328124,-54.6,-58.96,-68.24,0.0,16,completed_n24_existing
TP_0584,10,37.90644454956055,43.708614349365234,45.03900146484375,45.33051300048828,46.48291015625,42.56,10.56,0.0,0.0,37.07364654541016,43.12055969238281,43.98906707763672,44.6315803527832,46.48291015625,36.08,3.76,0.0,0.0,-0.8327980041503906,-0.5880546569824219,-1.0499343872070312,-0.6989326477050781,0.0,-6.479999999999997,-6.800000000000001,0.0,0.0,10,solweig_b7_new
TP_0584,12,48.73802947998047,60.57170867919922,61.17195129394531,61.428619384765625,62.242218017578125,55.48,50.16,50.0,50.0,47.3216552734375,59.759864807128906,60.83742904663086,61.11764144897461,62.242218017578125,53.8,44.36,44.2,44.2,-1.4163742065429688,-0.8118438720703125,-0.3345222473144531,-0.3109779357910156,0.0,-1.6799999999999926,-5.800000000000004,-5.799999999999997,-5.799999999999997,12,solweig_b7_new
TP_0584,13,48.62274169921875,60.01912307739258,61.07132339477539,61.40215301513672,62.48356246948242,55.76,50.48,50.36000000000001,50.36000000000001,47.23003768920898,59.14761734008789,60.37081527709961,60.66679382324219,62.48356246948242,54.36,44.84,44.72,44.56,-1.3927040100097656,-0.8715057373046875,-0.7005081176757812,-0.7353591918945312,0.0,-1.3999999999999986,-5.640000000000001,-5.640000000000008,-5.800000000000004,13,solweig_b7_new
TP_0584,15,46.90214920043945,57.51795196533203,58.87187957763672,59.25080871582031,60.67771530151367,51.92,49.08,49.04,45.0,45.34619522094727,56.51068115234375,57.841609954833984,58.22129821777344,60.67771530151367,46.92,42.32,42.28,35.6,-1.5559539794921875,-1.0072708129882812,-1.0302696228027344,-1.029510498046875,0.0,-5.0,-6.759999999999998,-6.759999999999998,-9.4,15,solweig_b7_new
TP_0584,16,41.467769622802734,48.46602630615234,49.8858642578125,50.26817321777344,51.69115447998047,47.48,47.0,8.799999999999999,0.0,40.31083297729492,47.82215118408203,48.71847534179688,49.04468536376953,51.69115447998047,40.16,38.76,3.52,0.0,-1.1569366455078125,-0.6438751220703125,-1.167388916015625,-1.2234878540039062,0.0,-7.319999999999993,-8.240000000000002,-5.279999999999999,0.0,16,solweig_b7_new
TP_0587,10,38.89168930053711,44.8636360168457,45.26525115966797,45.35567092895508,45.527931213378906,50.03999999999999,21.36,0.0,0.0,36.640235900878906,42.87798309326172,44.37418746948242,44.90277099609375,45.44210433959961,32.36,4.16,0.0,0.0,-2.251453399658203,-1.9856529235839844,-0.8910636901855469,-0.4528999328613281,-0.0858268737792968,-17.679999999999993,-17.2,0.0,0.0,10,solweig_b7_new
TP_0587,12,48.87234878540039,61.138275146484375,61.54109954833984,61.623817443847656,61.77196502685547,55.28,51.080000000000005,51.080000000000005,51.080000000000005,44.94906234741211,58.99604797363281,60.74992370605469,61.17083740234375,61.59569549560547,41.88,35.36,35.36,35.36,-3.923286437988281,-2.1422271728515625,-0.7911758422851562,-0.4529800415039062,-0.17626953125,-13.399999999999991,-15.720000000000006,-15.720000000000006,-15.720000000000006,12,solweig_b7_new
