run_id,source_run_id,cell_id,scenario,hour_sgt,source,target_version,reference_domain_version,tmrt_p90_c,tmrt_ref_p90_c,delta_tmrt_p90_c,rank_average_delta_tmrt_p90_c,n_reference_cells,m_rad_pct01,primary_modifier_delta,normalized_modifier,reference_rule,rank_rule,hour,tmrt_output_path,n_pixels,valid_pixel_count,tmrt_mean_c,tmrt_p50_c,tmrt_p75_c,tmrt_p95_c,tmrt_max_c,pct_pixels_tmrt_ge_40,pct_pixels_tmrt_ge_45,pct_pixels_tmrt_ge_50,pct_pixels_tmrt_ge_55,selection_status,reuse_existing_n24_label
v12_n150_overhead_TP_0379_h12,v12_n150_overhead_TP_0379_h12,TP_0379,overhead_as_canopy,12,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,60.170597076416016,61.65906524658203,-1.4884681701660156,26.0,150,0.1677852348993288,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0379\solweig_overhead_as_canopy\solweig_outputs_h12\Tmrt_average.tif,2500,2500,44.09131240844727,36.65184020996094,58.9381103515625,60.35857772827149,61.89775466918945,38.04,33.12,32.68,32.64,selected_new,False
v12_n150_overhead_TP_0379_h13,v12_n150_overhead_TP_0379_h13,TP_0379,overhead_as_canopy,13,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,59.7529182434082,61.50412178039551,-1.751203536987305,25.0,150,0.1610738255033557,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0379\solweig_overhead_as_canopy\solweig_outputs_h13\Tmrt_average.tif,2500,2500,44.2302360534668,36.932125091552734,58.43733596801758,59.995704650878906,62.02340316772461,39.48,34.2,33.76,33.64,selected_new,False
v12_n150_overhead_TP_0379_h15,v12_n150_overhead_TP_0379_h15,TP_0379,overhead_as_canopy,15,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,57.352420806884766,59.58326530456543,-2.230844497680664,27.0,150,0.174496644295302,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0379\solweig_overhead_as_canopy\solweig_outputs_h15\Tmrt_average.tif,2500,2500,43.2120361328125,36.442291259765625,55.60054397583008,57.66887664794922,60.19652557373047,38.24,34.68,34.239999999999995,27.76,selected_new,False
v12_n150_overhead_TP_0379_h16,v12_n150_overhead_TP_0379_h16,TP_0379,overhead_as_canopy,16,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,48.171085357666016,50.49507141113281,-2.323986053466797,29.0,150,0.1879194630872483,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0379\solweig_overhead_as_canopy\solweig_outputs_h16\Tmrt_average.tif,2500,2500,38.62177658081055,34.74351501464844,46.28761291503906,48.45537185668945,51.18942260742188,29.48,28.000000000000004,1.28,0.0,selected_new,False
v12_n150_base_TP_0380_h10,v12_n150_base_TP_0380_h10,TP_0380,base,10,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,32.76657485961914,45.56442070007324,-12.797845840454102,1.0,150,0.0,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0380\solweig_base\solweig_outputs_h10\Tmrt_average.tif,2500,2500,32.677818298339844,32.68370056152344,32.721832275390625,32.9563102722168,42.6543083190918,0.32,0.0,0.0,0.0,selected_new,False
v12_n150_base_TP_0380_h12,v12_n150_base_TP_0380_h12,TP_0380,base,12,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,35.69554138183594,61.820411682128906,-26.12487030029297,5.0,150,0.0268456375838926,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0380\solweig_base\solweig_outputs_h12\Tmrt_average.tif,2500,2500,35.65018081665039,35.40394592285156,35.434139251708984,36.17986297607422,58.71481704711914,1.04,0.52,0.52,0.52,selected_new,False
v12_n150_base_TP_0380_h13,v12_n150_base_TP_0380_h13,TP_0380,base,13,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,35.833309173583984,61.75910568237305,-25.925796508789062,5.0,150,0.0268456375838926,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0380\solweig_base\solweig_outputs_h13\Tmrt_average.tif,2500,2500,35.79579544067383,35.49979782104492,35.53620147705078,36.48790740966797,58.32548522949219,1.16,0.72,0.72,0.72,selected_new,False
v12_n150_base_TP_0380_h15,v12_n150_base_TP_0380_h15,TP_0380,base,15,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,35.72624588012695,59.77000427246094,-24.043758392333984,5.0,150,0.0268456375838926,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0380\solweig_base\solweig_outputs_h15\Tmrt_average.tif,2500,2500,35.708194732666016,35.41017532348633,35.450408935546875,36.44536209106445,56.02754211425781,0.96,0.96,0.96,0.24,selected_new,False
v12_n150_base_TP_0380_h16,v12_n150_base_TP_0380_h16,TP_0380,base,16,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,34.34925842285156,50.70027732849121,-16.35101890563965,5.0,150,0.0268456375838926,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0380\solweig_base\solweig_outputs_h16\Tmrt_average.tif,2500,2500,34.35837936401367,34.20222473144531,34.23443984985352,34.82244110107422,46.980560302734375,0.72,0.72,0.0,0.0,selected_new,False
v12_n150_overhead_TP_0380_h10,v12_n150_overhead_TP_0380_h10,TP_0380,overhead_as_canopy,10,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,32.76128005981445,45.30916595458984,-12.54788589477539,1.0,150,0.0,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0380\solweig_overhead_as_canopy\solweig_outputs_h10\Tmrt_average.tif,2500,2500,32.675575256347656,32.68370056152344,32.721824645996094,32.94705581665039,42.63304138183594,0.32,0.0,0.0,0.0,selected_new,False
v12_n150_overhead_TP_0380_h12,v12_n150_overhead_TP_0380_h12,TP_0380,overhead_as_canopy,12,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,35.67426300048828,61.65906524658203,-25.98480224609375,5.0,150,0.0268456375838926,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0380\solweig_overhead_as_canopy\solweig_outputs_h12\Tmrt_average.tif,2500,2500,35.64433670043945,35.40394592285156,35.434139251708984,36.15571975708008,58.610965728759766,1.04,0.52,0.52,0.52,selected_new,False
v12_n150_overhead_TP_0380_h13,v12_n150_overhead_TP_0380_h13,TP_0380,overhead_as_canopy,13,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,35.81077575683594,61.50412178039551,-25.69334602355957,5.0,150,0.0268456375838926,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0380\solweig_overhead_as_canopy\solweig_outputs_h13\Tmrt_average.tif,2500,2500,35.7880859375,35.49979782104492,35.53620147705078,36.42121505737305,58.19374465942383,1.08,0.72,0.72,0.72,selected_new,False
v12_n150_overhead_TP_0380_h15,v12_n150_overhead_TP_0380_h15,TP_0380,overhead_as_canopy,15,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,35.70935821533203,59.58326530456543,-23.8739070892334,5.0,150,0.0268456375838926,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0380\solweig_overhead_as_canopy\solweig_outputs_h15\Tmrt_average.tif,2500,2500,35.70096969604492,35.41017532348633,35.450408935546875,36.4000129699707,55.93827438354492,0.96,0.96,0.96,0.24,selected_new,False
v12_n150_overhead_TP_0380_h16,v12_n150_overhead_TP_0380_h16,TP_0380,overhead_as_canopy,16,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,34.31849670410156,50.49507141113281,-16.17657470703125,4.0,150,0.0201342281879194,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0380\solweig_overhead_as_canopy\solweig_outputs_h16\Tmrt_average.tif,2500,2500,34.34883499145508,34.20222473144531,34.234249114990234,34.72517776489258,46.8877067565918,0.72,0.6799999999999999,0.0,0.0,selected_new,False
v12_n150_base_TP_0381_h10,v12_n150_base_TP_0381_h10,TP_0381,base,10,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,46.5789909362793,45.56442070007324,1.014570236206055,141.0,150,0.9395973154362416,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0381\solweig_base\solweig_outputs_h10\Tmrt_average.tif,2500,2500,38.81361389160156,42.14617919921875,43.21905517578125,46.605247497558594,46.63241958618164,54.0,11.04,0.0,0.0,selected_new,False
v12_n150_base_TP_0381_h12,v12_n150_base_TP_0381_h12,TP_0381,base,12,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,62.30963134765625,61.820411682128906,0.4892196655273437,137.0,150,0.912751677852349,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0381\solweig_base\solweig_outputs_h12\Tmrt_average.tif,2500,2500,51.43979263305664,59.64723205566406,61.25080108642578,62.32802581787109,62.34733200073242,65.68,58.92,58.92,58.92,selected_new,False
v12_n150_base_TP_0381_h13,v12_n150_base_TP_0381_h13,TP_0381,base,13,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,62.57381820678711,61.75910568237305,0.8147125244140625,141.0,150,0.9395973154362416,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0381\solweig_base\solweig_outputs_h13\Tmrt_average.tif,2500,2500,51.28594207763672,58.60249328613281,60.30193328857422,62.598236083984375,62.62344741821289,69.67999999999999,59.8,59.8,59.760000000000005,selected_new,False
v12_n150_base_TP_0381_h15,v12_n150_base_TP_0381_h15,TP_0381,base,15,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,60.79656600952149,59.77000427246094,1.026561737060554,141.0,150,0.9395973154362416,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0381\solweig_base\solweig_outputs_h15\Tmrt_average.tif,2500,2500,48.71530532836914,54.81482696533203,56.95277786254883,60.82891082763672,60.862247467041016,63.72,56.56,56.48,48.32,selected_new,False
v12_n150_base_TP_0381_h16,v12_n150_base_TP_0381_h16,TP_0381,base,16,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,51.81025695800781,50.70027732849121,1.1099796295166016,141.0,150,0.9395973154362416,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0381\solweig_base\solweig_outputs_h16\Tmrt_average.tif,2500,2500,42.11700439453125,45.6146125793457,47.62639999389648,51.84264755249024,51.87580108642578,52.84,51.92,11.04,0.0,selected_new,False
v12_n150_overhead_TP_0381_h10,v12_n150_overhead_TP_0381_h10,TP_0381,overhead_as_canopy,10,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,46.5789909362793,45.30916595458984,1.2698249816894531,143.0,150,0.953020134228188,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0381\solweig_overhead_as_canopy\solweig_outputs_h10\Tmrt_average.tif,2500,2500,38.81361389160156,42.14617919921875,43.21905517578125,46.605247497558594,46.63241958618164,54.0,11.04,0.0,0.0,selected_new,False
v12_n150_overhead_TP_0381_h12,v12_n150_overhead_TP_0381_h12,TP_0381,overhead_as_canopy,12,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,62.30963134765625,61.65906524658203,0.6505661010742188,140.0,150,0.9328859060402684,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0381\solweig_overhead_as_canopy\solweig_outputs_h12\Tmrt_average.tif,2500,2500,51.43979263305664,59.64723205566406,61.25080108642578,62.32802581787109,62.34733200073242,65.68,58.92,58.92,58.92,selected_new,False
v12_n150_overhead_TP_0381_h13,v12_n150_overhead_TP_0381_h13,TP_0381,overhead_as_canopy,13,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,62.57381820678711,61.50412178039551,1.0696964263916016,143.0,150,0.953020134228188,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0381\solweig_overhead_as_canopy\solweig_outputs_h13\Tmrt_average.tif,2500,2500,51.28594207763672,58.60249328613281,60.30193328857422,62.598236083984375,62.62344741821289,69.67999999999999,59.8,59.8,59.760000000000005,selected_new,False
v12_n150_overhead_TP_0381_h15,v12_n150_overhead_TP_0381_h15,TP_0381,overhead_as_canopy,15,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,60.79656600952149,59.58326530456543,1.2133007049560618,143.0,150,0.953020134228188,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0381\solweig_overhead_as_canopy\solweig_outputs_h15\Tmrt_average.tif,2500,2500,48.71530532836914,54.81482696533203,56.95277786254883,60.82891082763672,60.862247467041016,63.72,56.56,56.48,48.32,selected_new,False
v12_n150_overhead_TP_0381_h16,v12_n150_overhead_TP_0381_h16,TP_0381,overhead_as_canopy,16,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,51.81025695800781,50.49507141113281,1.315185546875,143.0,150,0.953020134228188,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0381\solweig_overhead_as_canopy\solweig_outputs_h16\Tmrt_average.tif,2500,2500,42.11700439453125,45.6146125793457,47.62639999389648,51.84264755249024,51.87580108642578,52.84,51.92,11.04,0.0,selected_new,False
v12_n150_base_TP_0403_h10,v12_n150_base_TP_0403_h10,TP_0403,base,10,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,45.34479141235352,45.56442070007324,-0.2196292877197194,65.0,150,0.4295302013422818,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0403\solweig_base\solweig_outputs_h10\Tmrt_average.tif,2500,2500,38.16865158081055,34.213314056396484,44.499393463134766,46.63026809692383,46.63026809692383,42.76,19.6,0.0,0.0,selected_new,False
v12_n150_base_TP_0403_h12,v12_n150_base_TP_0403_h12,TP_0403,base,12,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,61.58819961547852,61.820411682128906,-0.2322120666503835,59.0,150,0.3892617449664429,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0403\solweig_base\solweig_outputs_h12\Tmrt_average.tif,2500,2500,50.440372467041016,58.79510498046875,61.25654602050781,62.34408187866211,62.34408187866211,62.52,56.52,56.44,56.44,selected_new,False
v12_n150_base_TP_0403_h13,v12_n150_base_TP_0403_h13,TP_0403,base,13,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,61.60188674926758,61.75910568237305,-0.1572189331054687,67.0,150,0.4429530201342282,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0403\solweig_base\solweig_outputs_h13\Tmrt_average.tif,2500,2500,50.610008239746094,58.24420166015625,61.22449493408203,62.62342071533203,62.62342071533203,62.56,57.440000000000005,57.440000000000005,57.4,selected_new,False
v12_n150_base_TP_0403_h15,v12_n150_base_TP_0403_h15,TP_0403,base,15,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,59.59542083740234,59.77000427246094,-0.1745834350586008,66.0,150,0.436241610738255,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0403\solweig_base\solweig_outputs_h15\Tmrt_average.tif,2500,2500,48.97087478637695,55.53300476074219,59.14250946044922,60.86567687988281,60.86567687988281,58.24,56.88,56.88,52.2,selected_new,False
v12_n150_base_TP_0403_h16,v12_n150_base_TP_0403_h16,TP_0403,base,16,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,50.51909637451172,50.70027732849121,-0.1811809539794922,67.0,150,0.4429530201342282,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0403\solweig_base\solweig_outputs_h16\Tmrt_average.tif,2500,2500,43.05937957763672,46.81798553466797,50.035404205322266,51.87923431396485,51.87923431396485,56.120000000000005,55.76,25.4,0.0,selected_new,False
v12_n150_overhead_TP_0403_h10,v12_n150_overhead_TP_0403_h10,TP_0403,overhead_as_canopy,10,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,45.03437423706055,45.30916595458984,-0.2747917175292969,63.0,150,0.4161073825503356,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0403\solweig_overhead_as_canopy\solweig_outputs_h10\Tmrt_average.tif,2500,2500,37.78651428222656,34.06745529174805,43.89340972900391,46.63026809692383,46.63026809692383,40.44,10.6,0.0,0.0,selected_new,False
v12_n150_overhead_TP_0403_h12,v12_n150_overhead_TP_0403_h12,TP_0403,overhead_as_canopy,12,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,61.41609573364258,61.65906524658203,-0.2429695129394531,58.0,150,0.3825503355704698,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0403\solweig_overhead_as_canopy\solweig_outputs_h12\Tmrt_average.tif,2500,2500,49.73704147338867,58.1953125,60.8258056640625,62.34408187866211,62.34408187866211,62.16,53.8,53.72,53.72,selected_new,False
v12_n150_overhead_TP_0403_h13,v12_n150_overhead_TP_0403_h13,TP_0403,overhead_as_canopy,13,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,61.40117645263672,61.50412178039551,-0.102945327758789,70.0,150,0.4630872483221476,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0403\solweig_overhead_as_canopy\solweig_outputs_h13\Tmrt_average.tif,2500,2500,49.81803512573242,57.214447021484375,60.78770446777344,62.62342071533203,62.62342071533203,62.28,54.36,54.36,54.32,selected_new,False
v12_n150_overhead_TP_0403_h15,v12_n150_overhead_TP_0403_h15,TP_0403,overhead_as_canopy,15,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,59.3257064819336,59.58326530456543,-0.2575588226318288,65.0,150,0.4295302013422818,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0403\solweig_overhead_as_canopy\solweig_outputs_h15\Tmrt_average.tif,2500,2500,48.05949783325195,54.25556182861328,58.56146240234375,60.86567687988281,60.86567687988281,55.88,53.080000000000005,53.080000000000005,47.24,selected_new,False
v12_n150_overhead_TP_0403_h16,v12_n150_overhead_TP_0403_h16,TP_0403,overhead_as_canopy,16,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,50.22618865966797,50.49507141113281,-0.2688827514648437,65.0,150,0.4295302013422818,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0403\solweig_overhead_as_canopy\solweig_outputs_h16\Tmrt_average.tif,2500,2500,42.37822341918945,45.68434143066406,49.471561431884766,51.87923431396485,51.87923431396485,52.24,51.6,15.52,0.0,selected_new,False
v12_n150_base_TP_0407_h10,v12_n150_base_TP_0407_h10,TP_0407,base,10,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,45.637149810791016,45.56442070007324,0.0727291107177734,79.0,150,0.5234899328859061,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0407\solweig_base\solweig_outputs_h10\Tmrt_average.tif,2500,2500,38.0748176574707,34.079341888427734,44.22575378417969,45.924198150634766,46.36308288574219,44.04,17.32,0.0,0.0,selected_new,False
v12_n150_base_TP_0407_h12,v12_n150_base_TP_0407_h12,TP_0407,base,12,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,61.67633056640625,61.820411682128906,-0.1440811157226562,65.0,150,0.4295302013422818,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0407\solweig_base\solweig_outputs_h12\Tmrt_average.tif,2500,2500,49.51984405517578,57.74433898925781,60.97205352783203,61.85602951049805,62.159141540527344,60.36,53.12,53.04,53.04,selected_new,False
v12_n150_base_TP_0407_h13,v12_n150_base_TP_0407_h13,TP_0407,base,13,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,61.69773864746094,61.75910568237305,-0.0613670349121093,69.0,150,0.4563758389261745,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0407\solweig_base\solweig_outputs_h13\Tmrt_average.tif,2500,2500,49.35994338989258,56.8232650756836,60.53267288208008,61.95816421508789,62.37435531616211,60.31999999999999,53.48,53.44,53.12,selected_new,False
v12_n150_base_TP_0407_h15,v12_n150_base_TP_0407_h15,TP_0407,base,15,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,59.68838882446289,59.77000427246094,-0.0816154479980468,70.0,150,0.4630872483221476,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0407\solweig_base\solweig_outputs_h15\Tmrt_average.tif,2500,2500,47.03801345825195,42.55890274047852,58.01304244995117,59.99774169921875,60.53392028808594,54.88,49.2,49.120000000000005,37.72,selected_new,False
