run_id,cell_id,scenario,hour,tmrt_output_path,n_pixels,valid_pixel_count,tmrt_mean_c,tmrt_p50_c,tmrt_p75_c,tmrt_p90_c,tmrt_p95_c,tmrt_max_c,pct_pixels_tmrt_ge_40,pct_pixels_tmrt_ge_45,pct_pixels_tmrt_ge_50,pct_pixels_tmrt_ge_55,hour_sgt,source_run_id,selection_status,reuse_existing_n24_label,source,target_version,reference_domain_version
v12_n150_overhead_TP_0552_h10,TP_0552,overhead_as_canopy,10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0552\solweig_overhead_as_canopy\solweig_outputs_h10\Tmrt_average.tif,2500,2500,38.54609298706055,34.98372268676758,44.22727966308594,45.00067901611328,45.19352722167969,45.98422622680664,49.32,10.04,0.0,0.0,10,v12_n150_overhead_TP_0552_h10,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0552_h12,TP_0552,overhead_as_canopy,12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0552\solweig_overhead_as_canopy\solweig_outputs_h12\Tmrt_average.tif,2500,2500,50.972938537597656,58.45107269287109,60.601558685302734,61.329132080078125,61.47038650512695,61.895145416259766,65.56,60.0,60.0,59.92,12,v12_n150_overhead_TP_0552_h12,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0552_h13,TP_0552,overhead_as_canopy,13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0552\solweig_overhead_as_canopy\solweig_outputs_h13\Tmrt_average.tif,2500,2500,50.98276901245117,57.703426361083984,60.35648727416992,61.21137237548828,61.41042709350586,62.02181243896485,67.60000000000001,60.8,60.8,60.64000000000001,13,v12_n150_overhead_TP_0552_h13,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0552_h15,TP_0552,overhead_as_canopy,15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0552\solweig_overhead_as_canopy\solweig_outputs_h15\Tmrt_average.tif,2500,2500,49.30521774291992,54.60375213623047,58.015098571777344,58.98657989501953,59.24259567260742,60.06729507446289,63.84,61.44,61.44,47.64,15,v12_n150_overhead_TP_0552_h15,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0552_h16,TP_0552,overhead_as_canopy,16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0552\solweig_overhead_as_canopy\solweig_outputs_h16\Tmrt_average.tif,2500,2500,42.75032043457031,45.73896789550781,48.95207977294922,49.93318939208984,50.17453002929688,51.075950622558594,57.48,54.400000000000006,9.04,0.0,16,v12_n150_overhead_TP_0552_h16,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_base_TP_0554_h10,TP_0554,base,10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0554\solweig_base\solweig_outputs_h10\Tmrt_average.tif,2500,2500,33.903907775878906,32.77719497680664,33.16371536254883,34.32177734375,43.32307434082031,45.66338348388672,9.32,0.48,0.0,0.0,10,v12_n150_base_TP_0554_h10,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_base_TP_0554_h12,TP_0554,base,12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0554\solweig_base\solweig_outputs_h12\Tmrt_average.tif,2500,2500,38.784400939941406,35.6750373840332,36.92424011230469,57.49835586547852,59.50941467285156,61.67711639404297,14.36,11.6,11.36,11.32,12,v12_n150_base_TP_0554_h12,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_base_TP_0554_h13,TP_0554,base,13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0554\solweig_base\solweig_outputs_h13\Tmrt_average.tif,2500,2500,38.56583786010742,35.757808685302734,36.88385772705078,54.13619613647461,58.48836517333984,61.71067428588867,13.919999999999998,10.56,10.32,9.76,13,v12_n150_base_TP_0554_h13,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_base_TP_0554_h15,TP_0554,base,15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0554\solweig_base\solweig_outputs_h15\Tmrt_average.tif,2500,2500,37.51531982421875,35.55402755737305,36.25077819824219,39.22804641723633,55.24854278564453,59.63516998291016,8.959999999999999,7.76,7.76,5.36,15,v12_n150_base_TP_0554_h15,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_base_TP_0554_h16,TP_0554,base,16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0554\solweig_base\solweig_outputs_h16\Tmrt_average.tif,2500,2500,35.00078582763672,34.29088592529297,34.495452880859375,35.433570861816406,37.69828414916992,50.65369415283203,3.28,2.76,0.2799999999999999,0.0,16,v12_n150_base_TP_0554_h16,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0554_h10,TP_0554,overhead_as_canopy,10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0554\solweig_overhead_as_canopy\solweig_outputs_h10\Tmrt_average.tif,2500,2500,33.903907775878906,32.77719497680664,33.16371536254883,34.32177734375,43.32307434082031,45.66338348388672,9.32,0.48,0.0,0.0,10,v12_n150_overhead_TP_0554_h10,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0554_h12,TP_0554,overhead_as_canopy,12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0554\solweig_overhead_as_canopy\solweig_outputs_h12\Tmrt_average.tif,2500,2500,38.784400939941406,35.6750373840332,36.92424011230469,57.49835586547852,59.50941467285156,61.67711639404297,14.36,11.6,11.36,11.32,12,v12_n150_overhead_TP_0554_h12,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0554_h13,TP_0554,overhead_as_canopy,13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0554\solweig_overhead_as_canopy\solweig_outputs_h13\Tmrt_average.tif,2500,2500,38.56583786010742,35.757808685302734,36.88385772705078,54.13619613647461,58.48836517333984,61.71067428588867,13.919999999999998,10.56,10.32,9.76,13,v12_n150_overhead_TP_0554_h13,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0554_h15,TP_0554,overhead_as_canopy,15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0554\solweig_overhead_as_canopy\solweig_outputs_h15\Tmrt_average.tif,2500,2500,37.51531982421875,35.55402755737305,36.25077819824219,39.22804641723633,55.24854278564453,59.63516998291016,8.959999999999999,7.76,7.76,5.36,15,v12_n150_overhead_TP_0554_h15,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0554_h16,TP_0554,overhead_as_canopy,16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0554\solweig_overhead_as_canopy\solweig_outputs_h16\Tmrt_average.tif,2500,2500,35.00078582763672,34.29088592529297,34.495452880859375,35.433570861816406,37.69828414916992,50.65369415283203,3.28,2.76,0.2799999999999999,0.0,16,v12_n150_overhead_TP_0554_h16,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_base_TP_0555_h10,TP_0555,base,10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0555\solweig_base\solweig_outputs_h10\Tmrt_average.tif,2500,2500,43.44625854492188,44.92211151123047,46.29156875610352,46.5472297668457,46.56805038452149,46.6326904296875,85.56,47.96,0.0,0.0,10,v12_n150_base_TP_0555_h10,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_base_TP_0555_h12,TP_0555,base,12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0555\solweig_base\solweig_outputs_h12\Tmrt_average.tif,2500,2500,60.25699996948242,61.364990234375,62.10884094238281,62.28703689575195,62.30163192749024,62.34721755981445,100.0,95.84,95.84,95.84,12,v12_n150_base_TP_0555_h12,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_base_TP_0555_h13,TP_0555,base,13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0555\solweig_base\solweig_outputs_h13\Tmrt_average.tif,2500,2500,60.21107482910156,61.157501220703125,62.30668640136719,62.54380416870117,62.56327438354492,62.623077392578125,100.0,96.44,96.44,96.44,13,v12_n150_base_TP_0555_h13,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_base_TP_0555_h15,TP_0555,base,15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0555\solweig_base\solweig_outputs_h15\Tmrt_average.tif,2500,2500,57.64289855957031,59.16365432739258,60.44435501098633,60.75787353515625,60.78374099731445,60.86254119873047,98.0,93.12,93.12,91.04,15,v12_n150_base_TP_0555_h15,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_base_TP_0555_h16,TP_0555,base,16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0555\solweig_base\solweig_outputs_h16\Tmrt_average.tif,2500,2500,48.65693283081055,50.026405334472656,51.455841064453125,51.771297454833984,51.7971305847168,51.8760986328125,90.03999999999999,89.60000000000001,50.6,0.0,16,v12_n150_base_TP_0555_h16,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0555_h10,TP_0555,overhead_as_canopy,10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0555\solweig_overhead_as_canopy\solweig_outputs_h10\Tmrt_average.tif,2500,2500,43.44625854492188,44.92211151123047,46.29156875610352,46.5472297668457,46.56805038452149,46.6326904296875,85.56,47.96,0.0,0.0,10,v12_n150_overhead_TP_0555_h10,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0555_h12,TP_0555,overhead_as_canopy,12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0555\solweig_overhead_as_canopy\solweig_outputs_h12\Tmrt_average.tif,2500,2500,60.25699996948242,61.364990234375,62.10884094238281,62.28703689575195,62.30163192749024,62.34721755981445,100.0,95.84,95.84,95.84,12,v12_n150_overhead_TP_0555_h12,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0555_h13,TP_0555,overhead_as_canopy,13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0555\solweig_overhead_as_canopy\solweig_outputs_h13\Tmrt_average.tif,2500,2500,60.21107482910156,61.157501220703125,62.30668640136719,62.54380416870117,62.56327438354492,62.623077392578125,100.0,96.44,96.44,96.44,13,v12_n150_overhead_TP_0555_h13,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0555_h15,TP_0555,overhead_as_canopy,15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0555\solweig_overhead_as_canopy\solweig_outputs_h15\Tmrt_average.tif,2500,2500,57.64289855957031,59.16365432739258,60.44435501098633,60.75787353515625,60.78374099731445,60.86254119873047,98.0,93.12,93.12,91.04,15,v12_n150_overhead_TP_0555_h15,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0555_h16,TP_0555,overhead_as_canopy,16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0555\solweig_overhead_as_canopy\solweig_outputs_h16\Tmrt_average.tif,2500,2500,48.65693283081055,50.026405334472656,51.455841064453125,51.771297454833984,51.7971305847168,51.8760986328125,90.03999999999999,89.60000000000001,50.6,0.0,16,v12_n150_overhead_TP_0555_h16,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_base_TP_0560_h10,TP_0560,base,10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0560\solweig_base\solweig_outputs_h10\Tmrt_average.tif,2500,2500,41.0028190612793,42.77972412109375,45.01546859741211,46.536766052246094,46.57111358642578,46.6322021484375,68.52000000000001,25.040000000000003,0.0,0.0,10,v12_n150_base_TP_0560_h10,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_base_TP_0560_h12,TP_0560,base,12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0560\solweig_base\solweig_outputs_h12\Tmrt_average.tif,2500,2500,55.360469818115234,59.75397491455078,62.10589599609375,62.32293319702149,62.33592987060547,62.37543869018555,83.76,75.72,75.72,75.72,12,v12_n150_base_TP_0560_h12,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_base_TP_0560_h13,TP_0560,base,13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0560\solweig_base\solweig_outputs_h13\Tmrt_average.tif,2500,2500,55.53168869018555,59.26352691650391,61.55758666992188,62.57265853881836,62.59242630004883,62.6230697631836,84.6,77.88000000000001,77.88000000000001,77.88000000000001,13,v12_n150_base_TP_0560_h13,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_base_TP_0560_h15,TP_0560,base,15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0560\solweig_base\solweig_outputs_h15\Tmrt_average.tif,2500,2500,52.50438690185547,56.66682434082031,59.22525024414063,60.783721923828125,60.8037338256836,60.863319396972656,80.92,71.24000000000001,71.2,65.32,15,v12_n150_base_TP_0560_h15,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_base_TP_0560_h16,TP_0560,base,16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0560\solweig_base\solweig_outputs_h16\Tmrt_average.tif,2500,2500,44.729469299316406,47.50715637207031,50.05330657958984,51.78297805786133,51.80766296386719,51.87687683105469,65.72,64.84,25.16,0.0,16,v12_n150_base_TP_0560_h16,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0560_h10,TP_0560,overhead_as_canopy,10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0560\solweig_overhead_as_canopy\solweig_outputs_h10\Tmrt_average.tif,2500,2500,40.87818908691406,42.73719024658203,44.78449630737305,46.536766052246094,46.57111358642578,46.6322021484375,67.56,24.6,0.0,0.0,10,v12_n150_overhead_TP_0560_h10,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0560_h12,TP_0560,overhead_as_canopy,12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0560\solweig_overhead_as_canopy\solweig_outputs_h12\Tmrt_average.tif,2500,2500,55.2207260131836,59.70025253295898,62.02873992919922,62.32293319702149,62.33592987060547,62.35210418701172,83.28,75.32,75.24,75.24,12,v12_n150_overhead_TP_0560_h12,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0560_h13,TP_0560,overhead_as_canopy,13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0560\solweig_overhead_as_canopy\solweig_outputs_h13\Tmrt_average.tif,2500,2500,55.371238708496094,59.224857330322266,61.408084869384766,62.57265853881836,62.59242630004883,62.6230697631836,84.52,77.36,77.36,77.36,13,v12_n150_overhead_TP_0560_h13,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0560_h15,TP_0560,overhead_as_canopy,15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0560\solweig_overhead_as_canopy\solweig_outputs_h15\Tmrt_average.tif,2500,2500,52.34161758422852,56.53703308105469,58.97321701049805,60.783721923828125,60.8037338256836,60.863319396972656,80.72,70.76,70.67999999999999,64.72,15,v12_n150_overhead_TP_0560_h15,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0560_h16,TP_0560,overhead_as_canopy,16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0560\solweig_overhead_as_canopy\solweig_outputs_h16\Tmrt_average.tif,2500,2500,44.55398178100586,47.33852005004883,49.768287658691406,51.78297805786133,51.80766296386719,51.87687683105469,64.88000000000001,63.8,24.6,0.0,16,v12_n150_overhead_TP_0560_h16,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_base_TP_0565_h10,TP_0565,base,10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0565\solweig_base\solweig_outputs_h10\Tmrt_average.tif,2500,2500,43.79014205932617,44.912254333496094,46.351409912109375,46.43846893310547,46.466773986816406,46.51640701293945,88.24,46.32,0.0,0.0,10,v12_n24_base_TP_0565_h10,retained_n24,True,completed_n24_existing,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_base_TP_0565_h12,TP_0565,base,12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0565\solweig_base\solweig_outputs_h12\Tmrt_average.tif,2500,2500,60.05807495117188,61.51402282714844,62.20302200317383,62.24494171142578,62.26586151123047,62.3170051574707,99.28,94.28,94.28,94.28,12,v12_n24_base_TP_0565_h12,retained_n24,True,completed_n24_existing,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_base_TP_0565_h13,TP_0565,base,13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0565\solweig_base\solweig_outputs_h13\Tmrt_average.tif,2500,2500,60.10262680053711,61.291629791259766,62.38699722290039,62.45024108886719,62.48262023925781,62.53916549682617,99.76,95.52,95.52,95.52,13,v12_n24_base_TP_0565_h13,retained_n24,True,completed_n24_existing,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_base_TP_0565_h15,TP_0565,base,15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0565\solweig_base\solweig_outputs_h15\Tmrt_average.tif,2500,2500,57.59669876098633,58.91078567504883,60.55488586425781,60.64634704589844,60.67668151855469,60.72161865234375,98.48,93.48,93.48,89.52,15,v12_n24_base_TP_0565_h15,retained_n24,True,completed_n24_existing,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_base_TP_0565_h16,TP_0565,base,16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0565\solweig_base\solweig_outputs_h16\Tmrt_average.tif,2500,2500,48.6071891784668,49.7672004699707,51.55021667480469,51.646671295166016,51.67728805541992,51.722450256347656,90.28,90.16,40.88,0.0,16,v12_n24_base_TP_0565_h16,retained_n24,True,completed_n24_existing,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0565_h10,TP_0565,overhead_as_canopy,10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0565\solweig_overhead_as_canopy\solweig_outputs_h10\Tmrt_average.tif,2500,2500,43.78419494628906,44.89437103271485,46.351409912109375,46.43846893310547,46.466773986816406,46.50859451293945,88.24,45.52,0.0,0.0,10,v12_n24_overhead_as_canopy_TP_0565_h10,retained_n24,True,completed_n24_existing,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0565_h12,TP_0565,overhead_as_canopy,12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0565\solweig_overhead_as_canopy\solweig_outputs_h12\Tmrt_average.tif,2500,2500,60.05384826660156,61.50541305541992,62.20302200317383,62.24494171142578,62.26586151123047,62.30677032470703,99.28,94.28,94.28,94.28,12,v12_n24_overhead_as_canopy_TP_0565_h12,retained_n24,True,completed_n24_existing,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0565_h13,TP_0565,overhead_as_canopy,13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0565\solweig_overhead_as_canopy\solweig_outputs_h13\Tmrt_average.tif,2500,2500,60.09688568115234,61.27838134765625,62.38699722290039,62.45024108886719,62.48262023925781,62.520606994628906,99.76,95.52,95.52,95.52,13,v12_n24_overhead_as_canopy_TP_0565_h13,retained_n24,True,completed_n24_existing,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0565_h15,TP_0565,overhead_as_canopy,15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0565\solweig_overhead_as_canopy\solweig_outputs_h15\Tmrt_average.tif,2500,2500,57.5889892578125,58.898536682128906,60.55488586425781,60.64634704589844,60.67668151855469,60.71427917480469,98.48,93.48,93.48,89.52,15,v12_n24_overhead_as_canopy_TP_0565_h15,retained_n24,True,completed_n24_existing,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0565_h16,TP_0565,overhead_as_canopy,16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0565\solweig_overhead_as_canopy\solweig_outputs_h16\Tmrt_average.tif,2500,2500,48.59959411621094,49.75413513183594,51.55021667480469,51.646671295166016,51.67728805541992,51.72011566162109,90.28,90.16,40.16,0.0,16,v12_n24_overhead_as_canopy_TP_0565_h16,retained_n24,True,completed_n24_existing,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_base_TP_0569_h10,TP_0569,base,10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0569\solweig_base\solweig_outputs_h10\Tmrt_average.tif,2500,2500,42.05508804321289,43.91230010986328,44.35903549194336,44.51896286010742,44.75511169433594,46.63132095336914,80.32000000000001,4.64,0.0,0.0,10,v12_n150_base_TP_0569_h10,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_base_TP_0569_h12,TP_0569,base,12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0569\solweig_base\solweig_outputs_h12\Tmrt_average.tif,2500,2500,56.90380096435547,60.838775634765625,61.337684631347656,61.48301696777344,61.7464599609375,62.37591171264648,88.36,82.19999999999999,82.19999999999999,82.19999999999999,12,v12_n150_base_TP_0569_h12,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_base_TP_0569_h13,TP_0569,base,13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0569\solweig_base\solweig_outputs_h13\Tmrt_average.tif,2500,2500,56.64787673950195,60.33317565917969,60.93019485473633,61.03921127319336,61.173561096191406,62.6230583190918,89.0,82.64,82.64,82.64,13,v12_n150_base_TP_0569_h13,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_base_TP_0569_h15,TP_0569,base,15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0569\solweig_base\solweig_outputs_h15\Tmrt_average.tif,2500,2500,54.201805114746094,57.7491455078125,58.46923828125,58.617767333984375,58.82701110839844,60.864723205566406,85.92,81.76,81.72,77.88000000000001,15,v12_n150_base_TP_0569_h15,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_base_TP_0569_h16,TP_0569,base,16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0569\solweig_base\solweig_outputs_h16\Tmrt_average.tif,2500,2500,46.14822006225586,48.58237075805664,49.2816276550293,49.45587921142578,49.694461822509766,51.8782844543457,79.67999999999999,79.64,4.64,0.0,16,v12_n150_base_TP_0569_h16,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0569_h10,TP_0569,overhead_as_canopy,10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0569\solweig_overhead_as_canopy\solweig_outputs_h10\Tmrt_average.tif,2500,2500,38.52024841308594,35.29900360107422,43.16350936889648,43.68474960327149,44.16640090942383,46.63132095336914,49.96,4.64,0.0,0.0,10,v12_n150_overhead_TP_0569_h10,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0569_h12,TP_0569,overhead_as_canopy,12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0569\solweig_overhead_as_canopy\solweig_outputs_h12\Tmrt_average.tif,2500,2500,50.11374282836914,57.96485137939453,59.87450408935547,60.59003448486328,61.15710067749024,62.37591171264648,68.84,54.2,54.2,54.2,12,v12_n150_overhead_TP_0569_h12,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
