cell_id,park_distance_m,nearest_park_name,large_park_distance_m,nearest_large_park_name
TP_0490,218.8205444516383,CARMICHAEL RD PG,2290.353198742253,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0491,214.45193090075227,CARMICHAEL RD PG,2352.3317782536674,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0492,251.34224904190842,CARMICHAEL RD PG,2416.8599080160297,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0493,316.6702010745016,CARMICHAEL RD PG,2483.738882203289,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0494,402.8735274265138,MACRITCHIE RESERVOIR PK,402.8735274265138,MACRITCHIE RESERVOIR PK
TP_0495,488.5349927020482,MACRITCHIE RESERVOIR PK,488.5349927020482,MACRITCHIE RESERVOIR PK
TP_0496,578.8141317277064,MACRITCHIE RESERVOIR PK,578.8141317277064,MACRITCHIE RESERVOIR PK
TP_0497,671.8520365980942,MACRITCHIE RESERVOIR PK,671.8520365980942,MACRITCHIE RESERVOIR PK
TP_0498,756.1819300466151,BINCHANG RISE PG,766.644975901046,MACRITCHIE RESERVOIR PK
TP_0499,767.3697357350854,BINCHANG RISE PG,862.614559967326,MACRITCHIE RESERVOIR PK
TP_0500,791.1393754043883,BINCHANG RISE PG,959.4077543260383,MACRITCHIE RESERVOIR PK
TP_0501,822.159723448351,BINCHANG RISE PG,1056.7982773709655,MACRITCHIE RESERVOIR PK
TP_0502,858.5837238464085,BINCHANG RISE PG,1154.6349895302621,MACRITCHIE RESERVOIR PK
TP_0503,904.6465668133952,BINCHANG RISE PG,1252.8133616149123,MACRITCHIE RESERVOIR PK
TP_0504,958.9602759450257,BINCHANG RISE PG,1351.2589237574584,MACRITCHIE RESERVOIR PK
TP_0505,1008.3076641578699,CLOVER WAY PG,1449.9172524759726,MACRITCHIE RESERVOIR PK
TP_0506,1045.7352477507345,KALLANG LINEAR PARK,1544.7052302314135,MACRITCHIE RESERVOIR PK
TP_0507,996.5581610630043,KALLANG LINEAR PARK,1639.6643645263273,MACRITCHIE RESERVOIR PK
TP_0508,955.3502647585665,KALLANG LINEAR PARK,1735.1490063115004,MACRITCHIE RESERVOIR PK
TP_0509,923.179337056051,KALLANG LINEAR PARK,1764.6494368749056,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0510,899.9037868352538,KALLANG LINEAR PARK,1789.3391671385593,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0511,825.2274712550288,CARMICHAEL RD PG,1819.1980857095537,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0512,726.8281635345769,CARMICHAEL RD PG,1853.9764548241965,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0513,628.934002340565,CARMICHAEL RD PG,1893.403209840864,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0514,531.8240115801449,CARMICHAEL RD PG,1937.1945527047299,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0515,436.0224527318225,CARMICHAEL RD PG,1985.0616501816942,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0516,342.6286317273421,CARMICHAEL RD PG,2036.717156361006,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0517,254.30921979438116,CARMICHAEL RD PG,2091.8804447215557,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0518,178.75116577382963,CARMICHAEL RD PG,2150.281566446972,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0519,124.34056393927436,CARMICHAEL RD PG,2211.664042072131,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0520,117.18500830242355,CARMICHAEL RD PG,2275.7866453136653,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0521,175.4420225786219,CARMICHAEL RD PG,2342.4243584332066,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0522,249.75100207973588,CARMICHAEL RD PG,2411.1898538600867,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0523,355.81537222446826,MACRITCHIE RESERVOIR PK,355.81537222446826,MACRITCHIE RESERVOIR PK
TP_0524,450.5151929786,MACRITCHIE RESERVOIR PK,450.5151929786,MACRITCHIE RESERVOIR PK
TP_0525,547.1044681757347,MACRITCHIE RESERVOIR PK,547.1044681757347,MACRITCHIE RESERVOIR PK
TP_0526,644.7345648335925,MACRITCHIE RESERVOIR PK,644.7345648335925,MACRITCHIE RESERVOIR PK
TP_0527,656.3070252082495,BINCHANG RISE PG,742.9953021954245,MACRITCHIE RESERVOIR PK
TP_0528,669.166729097325,BINCHANG RISE PG,841.6658357553658,MACRITCHIE RESERVOIR PK
TP_0529,696.0218130469333,BINCHANG RISE PG,940.6172117663417,MACRITCHIE RESERVOIR PK
TP_0530,727.801766189988,BINCHANG RISE PG,1039.7692527981364,MACRITCHIE RESERVOIR PK
TP_0531,768.7098352841357,BINCHANG RISE PG,1134.3705780478956,MACRITCHIE RESERVOIR PK
TP_0532,819.8379174299392,BINCHANG RISE PG,1228.487520626057,MACRITCHIE RESERVOIR PK
TP_0533,876.4367147283209,CLOVER WAY PG,1323.467630252889,MACRITCHIE RESERVOIR PK
TP_0534,918.6424470966507,CLOVER WAY PG,1419.0067160106873,MACRITCHIE RESERVOIR PK
TP_0535,962.2619125771254,KALLANG LINEAR PARK,1514.6181458799338,MACRITCHIE RESERVOIR PK
TP_0536,908.5779814576039,KALLANG LINEAR PARK,1610.6466365475685,MACRITCHIE RESERVOIR PK
TP_0537,863.1801135235685,KALLANG LINEAR PARK,1646.8092406455876,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0538,827.4333014663763,KALLANG LINEAR PARK,1667.2515392312248,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0539,802.2998101015465,KALLANG LINEAR PARK,1693.3619563052903,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0540,781.1871322218117,KALLANG LINEAR PARK,1724.8831076496956,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0541,714.6173656702256,CARMICHAEL RD PG,1761.5245541997033,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0542,614.7818957244343,CARMICHAEL RD PG,1802.974147080777,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0543,515.0102710661268,CARMICHAEL RD PG,1848.9085415549482,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0544,415.34850342415064,CARMICHAEL RD PG,1899.002320964363,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0545,315.90058450366615,CARMICHAEL RD PG,1952.9354405666434,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0546,216.96077821310044,CARMICHAEL RD PG,2010.3989293208501,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0547,119.7947380977579,CARMICHAEL RD PG,2071.098953456259,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0548,39.27730039513485,CARMICHAEL RD PG,2134.7594466358037,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0549,34.21314376282457,CARMICHAEL RD PG,2201.1235574119855,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0550,108.53209650646994,CARMICHAEL RD PG,2269.790142583817,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0551,195.18200727862916,CARMICHAEL RD PG,2340.321283790701,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0552,333.0196377413677,MACRITCHIE RESERVOIR PK,333.0196377413677,MACRITCHIE RESERVOIR PK
TP_0553,432.7371478330698,MACRITCHIE RESERVOIR PK,432.7371478330698,MACRITCHIE RESERVOIR PK
TP_0554,532.5606060421746,MACRITCHIE RESERVOIR PK,532.5606060421746,MACRITCHIE RESERVOIR PK
TP_0555,559.1256668703994,BINCHANG RISE PG,632.4398462314947,MACRITCHIE RESERVOIR PK
TP_0556,556.4770537464952,BINCHANG RISE PG,726.2774734061007,MACRITCHIE RESERVOIR PK
TP_0557,571.5871861225464,BINCHANG RISE PG,818.4521662078912,MACRITCHIE RESERVOIR PK
TP_0558,600.9886361762143,BINCHANG RISE PG,912.2767827603801,MACRITCHIE RESERVOIR PK
TP_0559,635.1725835376265,BINCHANG RISE PG,1007.2903793628083,MACRITCHIE RESERVOIR PK
TP_0560,681.6623877486273,BINCHANG RISE PG,1102.8644257098742,MACRITCHIE RESERVOIR PK
TP_0561,738.8389613877011,BINCHANG RISE PG,1198.5690834734503,MACRITCHIE RESERVOIR PK
TP_0562,784.8040284684641,CLOVER WAY PG,1294.8676796690902,MACRITCHIE RESERVOIR PK
TP_0563,831.3384061956633,CLOVER WAY PG,1391.688459334502,MACRITCHIE RESERVOIR PK
TP_0564,882.2322644320398,KALLANG LINEAR PARK,1488.9295577152288,MACRITCHIE RESERVOIR PK
TP_0565,823.3466635615105,KALLANG LINEAR PARK,1532.9623984587727,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0566,772.9590470334491,KALLANG LINEAR PARK,1548.4575341550906,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0567,732.8244321690186,KALLANG LINEAR PARK,1570.180803307331,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0568,704.6957776526949,KALLANG LINEAR PARK,1597.8782103364597,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0569,683.010025956642,KALLANG LINEAR PARK,1631.2454735757087,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0570,669.8791499595909,KALLANG LINEAR PARK,1669.942758017301,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0571,616.7297457727626,CARMICHAEL RD PG,1713.6090088020724,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0572,517.333914714677,CARMICHAEL RD PG,1761.8748125337431,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0573,418.2121097414262,CARMICHAEL RD PG,1814.3731355578445,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0574,319.48489956213734,CARMICHAEL RD PG,1870.7476834215768,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0575,221.8999798140677,CARMICHAEL RD PG,1930.658932856963,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0576,128.0960617456226,CARMICHAEL RD PG,1993.7880867869533,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0577,59.67881697022975,CARMICHAEL RD PG,2059.8393031998326,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0578,29.560275851264027,CARMICHAEL RD PG,2128.3933074935903,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0579,86.39337927413536,CARMICHAEL RD PG,2198.912115428125,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0580,183.79503795159908,CARMICHAEL RD PG,2271.644979165909,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0581,328.87889627274933,MACRITCHIE RESERVOIR PK,328.87889627274933,MACRITCHIE RESERVOIR PK
TP_0582,412.9725274238252,MACRITCHIE RESERVOIR PK,412.9725274238252,MACRITCHIE RESERVOIR PK
TP_0583,484.2562455651303,BINCHANG RISE PG,502.9227459561382,MACRITCHIE RESERVOIR PK
TP_0584,459.9449003543215,BINCHANG RISE PG,596.0841118443794,MACRITCHIE RESERVOIR PK
TP_0585,456.7214811622698,BINCHANG RISE PG,691.1442457388674,MACRITCHIE RESERVOIR PK
TP_0586,475.0154853772332,BINCHANG RISE PG,786.7221354090609,MACRITCHIE RESERVOIR PK
TP_0587,505.93834692891494,BINCHANG RISE PG,882.6480430432081,MACRITCHIE RESERVOIR PK
TP_0588,545.1541166371763,BINCHANG RISE PG,979.3783885104018,MACRITCHIE RESERVOIR PK
TP_0589,598.6755472539003,BINCHANG RISE PG,1076.7063145883646,MACRITCHIE RESERVOIR PK
TP_0590,653.6711060977068,CLOVER WAY PG,1174.4832684494424,MACRITCHIE RESERVOIR PK
TP_0591,695.0864303315514,CLOVER WAY PG,1272.605755079283,MACRITCHIE RESERVOIR PK
TP_0592,747.2236249103535,CLOVER WAY PG,1370.9995871093975,MACRITCHIE RESERVOIR PK
TP_0593,806.6718963824028,KALLANG LINEAR PARK,1424.0669770418974,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0594,741.8123134635664,KALLANG LINEAR PARK,1433.7760547220892,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0595,685.4571236767148,KALLANG LINEAR PARK,1450.3312708094074,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0596,639.8573500336944,KALLANG LINEAR PARK,1473.5018883872604,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0597,607.4400286325624,KALLANG LINEAR PARK,1502.9819809545336,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0598,585.3325850921684,KALLANG LINEAR PARK,1538.408871226114,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0599,570.0766926992706,KALLANG LINEAR PARK,1579.3824347068057,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0600,572.0339286722684,KALLANG LINEAR PARK,1625.483280459565,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0601,537.9176526868308,CARMICHAEL RD PG,1676.2884343235146,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0602,443.3107274422362,CARMICHAEL RD PG,1731.3838208323339,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0603,351.70072655401117,CARMICHAEL RD PG,1790.3734121777957,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0604,266.19992684423113,CARMICHAEL RD PG,1852.885310812937,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0605,195.01641224555615,CARMICHAEL RD PG,1918.5752513309312,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0606,155.0355744714,CARMICHAEL RD PG,1986.9999626060244,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0607,126.83212830402952,CARMICHAEL RD PG,2057.5046224466746,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0608,150.829668046688,CARMICHAEL RD PG,2130.3712567021084,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0609,222.28987551397472,CARMICHAEL RD PG,2205.365754557645,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0610,279.97072779663125,MACRITCHIE RESERVOIR PK,279.97072779663125,MACRITCHIE RESERVOIR PK
TP_0611,375.00195543805444,MACRITCHIE RESERVOIR PK,375.00195543805444,MACRITCHIE RESERVOIR PK
TP_0612,391.7038567304561,BINCHANG RISE PG,470.5877473164765,MACRITCHIE RESERVOIR PK
TP_0613,361.2161560210514,BINCHANG RISE PG,567.0690327619934,MACRITCHIE RESERVOIR PK
TP_0614,357.1026622187735,BINCHANG RISE PG,664.5914142620634,MACRITCHIE RESERVOIR PK
TP_0615,379.79841227281474,BINCHANG RISE PG,762.7556672382555,MACRITCHIE RESERVOIR PK
TP_0616,411.9737988049241,BINCHANG RISE PG,861.3423639281323,MACRITCHIE RESERVOIR PK
TP_0617,459.28401985596787,BINCHANG RISE PG,960.2213952472262,MACRITCHIE RESERVOIR PK
TP_0618,521.6907234064586,BINCHANG RISE PG,1059.3109023717998,MACRITCHIE RESERVOIR PK
TP_0619,561.3176595789841,CLOVER WAY PG,1158.5568815888944,MACRITCHIE RESERVOIR PK
TP_0620,608.5759982444933,CLOVER WAY PG,1257.9222980256811,MACRITCHIE RESERVOIR PK
TP_0621,667.5048656245073,CLOVER WAY PG,1321.347719229887,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0622,732.3652131956072,CLOVER WAY PG,1324.2759588194656,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0623,665.3354705819206,KALLANG LINEAR PARK,1334.7111429445724,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0624,601.8614860642375,KALLANG LINEAR PARK,1352.4795211364933,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0625,549.3661878933203,KALLANG LINEAR PARK,1377.2973081679895,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0626,511.24276854878406,KALLANG LINEAR PARK,1408.7919985150331,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0627,487.7286419579069,KALLANG LINEAR PARK,1446.5275369218425,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0628,470.35815669263457,KALLANG LINEAR PARK,1490.0298436831272,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0629,472.7284374358964,KALLANG LINEAR PARK,1538.8099151810648,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0630,495.68897057920856,KALLANG LINEAR PARK,1592.3827979015434,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0631,488.0032797797111,CARMICHAEL RD PG,1650.2817926178361,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0632,406.5909505498243,CARMICHAEL RD PG,1712.0680521051522,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0633,335.3881349455648,CARMICHAEL RD PG,1777.336218905225,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0634,282.23075852131893,CARMICHAEL RD PG,1845.610910080774,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0635,250.39217559875294,CARMICHAEL RD PG,1916.0991757741224,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0636,226.3457284342511,CARMICHAEL RD PG,1989.1185161762885,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0637,240.61502191961338,CARMICHAEL RD PG,2064.40037090397,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0638,290.78993924536024,CARMICHAEL RD PG,2141.706168311035,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0639,253.11461425062126,MACRITCHIE RESERVOIR PK,253.11461425062126,MACRITCHIE RESERVOIR PK
TP_0640,352.3939101920854,MACRITCHIE RESERVOIR PK,352.3939101920854,MACRITCHIE RESERVOIR PK
TP_0641,303.90740594166436,BINCHANG RISE PG,451.9910706349124,MACRITCHIE RESERVOIR PK
TP_0642,263.44811895191515,BINCHANG RISE PG,551.733982936452,MACRITCHIE RESERVOIR PK
TP_0643,257.7791911159885,BINCHANG RISE PG,651.555713596426,MACRITCHIE RESERVOIR PK
TP_0644,284.7652354020958,BINCHANG RISE PG,751.4248518071349,MACRITCHIE RESERVOIR PK
TP_0645,321.6694124568843,BINCHANG RISE PG,851.3247135532961,MACRITCHIE RESERVOIR PK
TP_0646,380.3821905710809,BINCHANG RISE PG,951.2456191225419,MACRITCHIE RESERVOIR PK
TP_0647,431.776000919721,CLOVER WAY PG,1051.1815675196435,MACRITCHIE RESERVOIR PK
TP_0648,471.5785678488734,CLOVER WAY PG,1151.1286408939193,MACRITCHIE RESERVOIR PK
TP_0649,526.8627389059739,CLOVER WAY PG,1226.3575478329308,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0650,591.4297882198452,CLOVER WAY PG,1221.3516508851949,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0651,658.7811660542668,CLOVER WAY PG,1224.5190382812275,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0652,595.866653222651,KALLANG LINEAR PARK,1235.796866441396,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0653,524.0448725211894,KALLANG LINEAR PARK,1254.966499592545,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0654,462.8055622059184,KALLANG LINEAR PARK,1281.673880163264,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0655,416.83923567932385,KALLANG LINEAR PARK,1315.4599785192813,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0656,390.1246988236455,KALLANG LINEAR PARK,1355.7956981341767,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0657,370.7912560668703,KALLANG LINEAR PARK,1402.1158993008855,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0658,373.79343970826807,KALLANG LINEAR PARK,1453.8486905677369,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0659,402.4387103177699,KALLANG LINEAR PARK,1510.4380275465505,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0660,431.17468521024625,CHILTERN DRIVE INTERIM PARK,1571.3593017040712,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0661,360.25675449516854,CHILTERN DRIVE INTERIM PARK,1636.1286853561053,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0662,306.0363526652175,CHILTERN DRIVE INTERIM PARK,1704.2272182493803,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0663,278.4262343598531,CHILTERN DRIVE INTERIM PARK,1774.696264552081,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0664,282.6413020703047,CHILTERN DRIVE INTERIM PARK,1847.8915691696302,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0665,313.02714156528987,CHILTERN DRIVE INTERIM PARK,1923.5019291389565,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0666,336.21658017367014,CARMICHAEL RD PG,2001.25362995158,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0667,254.1985684371079,JLN RIANG PG,2080.9066560966794,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0668,258.6698821984097,MACRITCHIE RESERVOIR PK,258.6698821984097,MACRITCHIE RESERVOIR PK
TP_0669,296.244625478707,BINCHANG RISE PG,356.405061621978,MACRITCHIE RESERVOIR PK
TP_0670,225.337783307366,BINCHANG RISE PG,455.1252881822682,MACRITCHIE RESERVOIR PK
TP_0671,168.32323484290671,BINCHANG RISE PG,554.3045083130927,MACRITCHIE RESERVOIR PK
TP_0672,159.3044612717773,BINCHANG RISE PG,653.7338509894116,MACRITCHIE RESERVOIR PK
TP_0673,189.7320585313768,BINCHANG RISE PG,753.3142823036565,MACRITCHIE RESERVOIR PK
TP_0674,239.20704613149286,BINCHANG RISE PG,852.9928885494297,MACRITCHIE RESERVOIR PK
TP_0675,312.7035576791947,CLOVER WAY PG,952.7388560928574,MACRITCHIE RESERVOIR PK
TP_0676,337.9676241571902,CLOVER WAY PG,1052.533034114537,MACRITCHIE RESERVOIR PK
TP_0677,386.7892781122783,CLOVER WAY PG,1141.0284287166446,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0678,450.4943632440833,CLOVER WAY PG,1126.8065029687955,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0679,517.3660452355585,CLOVER WAY PG,1121.3562837590728,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0680,592.9632575091912,CLOVER WAY PG,1124.8052876472218,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0681,536.136967976524,KALLANG LINEAR PARK,1137.0725373134032,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0682,454.98220671147897,KALLANG LINEAR PARK,1157.8777893653253,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0683,382.85084356317356,KALLANG LINEAR PARK,1186.7720906301781,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0684,325.7924621749561,KALLANG LINEAR PARK,1223.1823310904697,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0685,292.5206761508057,KALLANG LINEAR PARK,1266.4604356572324,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0686,271.54284299904094,KALLANG LINEAR PARK,1315.9289703773143,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0687,275.6281835685405,KALLANG LINEAR PARK,1370.9179680314537,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0688,313.3788052351089,KALLANG LINEAR PARK,1430.7910731706015,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0689,374.7554610194168,KALLANG LINEAR PARK,1494.9615764486632,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0690,290.5752728089775,CHILTERN DRIVE INTERIM PARK,1562.8503419825136,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0691,219.78923804692747,CHILTERN DRIVE INTERIM PARK,1633.29654730179,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0692,179.3896015784811,CHILTERN DRIVE INTERIM PARK,1706.696818834862,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0693,184.3028794459337,CHILTERN DRIVE INTERIM PARK,1782.6863020212295,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0694,228.0668572264558,CHILTERN DRIVE INTERIM PARK,1860.9478422049378,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0695,300.10236813168063,CHILTERN DRIVE INTERIM PARK,1941.206658601887,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0696,220.5996335525894,JLN RIANG PG,2023.2250768002534,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0697,299.58839758214526,MACRITCHIE RESERVOIR PK,299.58839758214526,MACRITCHIE RESERVOIR PK
TP_0698,247.34162232349397,BINCHANG RISE PG,387.1274569945463,MACRITCHIE RESERVOIR PK
TP_0699,156.75419652073194,BINCHANG RISE PG,479.56451907151245,MACRITCHIE RESERVOIR PK
TP_0700,84.26817977623291,BINCHANG RISE PG,574.5403275188938,MACRITCHIE RESERVOIR PK
TP_0701,63.575011498696206,BINCHANG RISE PG,670.9776806561784,MACRITCHIE RESERVOIR PK
TP_0702,98.73910539524957,BINCHANG RISE PG,768.3264331857725,MACRITCHIE RESERVOIR PK
TP_0703,175.9795753135891,BINCHANG RISE PG,866.2793821425039,MACRITCHIE RESERVOIR PK
TP_0704,213.4832897288551,CLOVER WAY PG,964.6524907542741,MACRITCHIE RESERVOIR PK
TP_0705,248.24895906676085,CLOVER WAY PG,1063.3291531372831,MACRITCHIE RESERVOIR PK
TP_0706,309.5600401185366,CLOVER WAY PG,1042.9218259992174,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0707,375.95561543557847,CLOVER WAY PG,1027.342666854022,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0708,453.0788284291973,CLOVER WAY PG,1021.3618238077655,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0709,535.6433168621927,CLOVER WAY PG,1025.1473041105442,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0710,489.7230119561033,KALLANG LINEAR PARK,1038.5923238298597,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0711,399.2425183173058,KALLANG LINEAR PARK,1061.329842749887,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0712,314.57995553647544,KALLANG LINEAR PARK,1092.7799664638308,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0713,241.92252565298148,KALLANG LINEAR PARK,1132.2168851849376,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0714,195.17291925701187,KALLANG LINEAR PARK,1178.8392999434122,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0715,173.15744021482158,KALLANG LINEAR PARK,1231.831609873795,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0716,179.50001555890591,KALLANG LINEAR PARK,1290.4092897516884,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0717,233.3573131036153,KALLANG LINEAR PARK,1353.8475376018707,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0718,310.9517897877902,KALLANG LINEAR PARK,1421.482314855763,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
TP_0719,243.07004993752577,CHILTERN DRIVE INTERIM PARK,1491.9009321804137,BISHAN-ANG MO KIO PARK (RIVER PLAINS)
