cell_id,building_density
TP_0624,0.21708879322528832
TP_0625,0.2776054944937408
TP_0626,0.36029052802095346
TP_0627,0.4440115655490614
TP_0628,0.14048798494876702
TP_0629,0.03276786586717877
TP_0630,0.0
TP_0631,0.0
TP_0632,0.0
TP_0633,0.0
TP_0634,0.0
TP_0635,0.0
TP_0636,0.0
TP_0637,0.0
TP_0638,0.0
TP_0639,0.0
TP_0640,0.0
TP_0641,0.0
TP_0642,0.0
TP_0643,0.0
TP_0644,0.0
TP_0645,0.0
TP_0646,0.0
TP_0647,0.149295366126695
TP_0648,0.2149295586086117
TP_0649,0.0
TP_0650,0.03584286020056994
TP_0651,0.26085034212556146
TP_0652,0.30894927758411384
TP_0653,0.14902427444746305
TP_0654,0.2109095418072493
TP_0655,0.17853564067024735
TP_0656,0.2197846464068135
TP_0657,0.1636048405035943
TP_0658,0.06406213645208284
TP_0659,0.0
TP_0660,0.0
TP_0661,0.0
TP_0662,0.0
TP_0663,0.0
TP_0664,0.0
TP_0665,0.0
