cell_id,water_distance_m,nearest_water_name
TP_0855,230.64886360686478,None
TP_0856,146.91993771501598,None
TP_0857,69.101126653314,None
TP_0858,0.0,None
TP_0859,52.381440430726066,None
TP_0860,125.71101241290711,None
TP_0861,199.6935126706591,None
TP_0862,273.67601292841107,None
TP_0863,351.65633120746804,None
TP_0864,435.4592921435785,None
TP_0865,519.7576175459463,None
TP_0866,604.6823409830793,None
TP_0867,693.2416952534865,None
TP_0868,784.5555191183596,None
TP_0869,877.4905628136819,None
TP_0870,971.6426362306676,None
TP_0871,877.3079358210682,Turtle Pond
TP_0872,931.5183653836118,None
TP_0873,927.8581093657173,None
TP_0874,907.4328442118057,None
TP_0875,829.4550325654882,None
TP_0876,754.5673765527714,None
TP_0877,684.0548694557313,None
TP_0878,617.4186706026052,None
TP_0879,551.0981360057509,None
TP_0880,484.3278873404959,None
TP_0881,417.55763867524087,None
TP_0882,343.4335548235347,None
TP_0883,259.70299265274633,None
TP_0884,175.9728453813457,None
TP_0885,92.2439194894969,None
TP_0886,8.5149935976481,None
TP_0887,48.246612216851176,None
TP_0888,120.99447481494096,None
TP_0889,193.7423374130307,None
TP_0890,266.97344768557815,None
TP_0891,340.9559479433301,None
TP_0892,414.93844820108205,None
TP_0893,491.1182923515929,None
TP_0894,573.3722602626626,None
TP_0895,657.932906542625,None
TP_0896,742.0838056530706,None
TP_0897,828.0287972973496,None
TP_0898,916.8287755599985,None
TP_0899,1007.7292881701895,None
TP_0900,795.3337044889103,Turtle Pond
TP_0901,859.1751675083042,Turtle Pond
TP_0902,897.5908147733818,None
TP_0903,836.9521416073657,None
TP_0904,767.2247710507766,None
TP_0905,688.4954262725769,None
TP_0906,613.3250010716262,None
TP_0907,542.8535438603719,None
TP_0908,476.21990465377684,None
TP_0909,409.8850643608426,None
TP_0910,343.1148156955875,None
TP_0911,276.34488879251046,None
TP_0912,205.02948024898956,None
TP_0913,121.29891807820121,None
TP_0914,37.56835590741285,None
TP_0915,24.193774405206682,None
TP_0916,107.92999226062044,None
TP_0917,189.6075091991558,None
TP_0918,262.3553717972456,None
TP_0919,335.1032343953354,None
TP_0920,408.2358829582491,None
TP_0921,482.2183832160011,None
TP_0922,556.2008834737532,None
TP_0923,631.4328397538363,None
TP_0924,712.1831044125291,None
TP_0925,795.8782199635484,None
TP_0926,880.2589531843693,None
TP_0927,964.7172281396568,None
TP_0928,1051.4859223073856,None
TP_0929,717.9430261082582,Turtle Pond
TP_0930,788.0618690001966,Turtle Pond
TP_0931,822.6723276913123,None
TP_0932,756.9933460111424,None
TP_0933,697.8005095997137,None
TP_0934,627.1716330235532,None
TP_0935,547.7739067793385,None
TP_0936,472.16132788029,None
TP_0937,401.6547779115436,None
TP_0938,335.0211387049485,None
TP_0939,268.6719927159341,None
TP_0940,201.90174405067907,None
TP_0941,135.13720171212648,None
TP_0942,65.91690069172695,None
TP_0943,0.0,None
TP_0944,78.86761747442513,None
TP_0945,162.59484220343737,None
TP_0946,246.33106005885108,None
TP_0947,330.0672779142648,None
TP_0948,403.71626877955026,None
TP_0949,476.46413137764,None
TP_0950,549.4983182309202,None
TP_0951,623.4808184886722,None
TP_0952,697.4633187464242,None
TP_0953,772.1513356569702,None
TP_0954,851.3549260847797,None
TP_0955,933.9058613571001,None
TP_0956,1018.434242181048,None
TP_0957,1102.5849998261137,None
TP_0958,646.720471550438,Turtle Pond
TP_0959,723.2143344553426,Turtle Pond
TP_0960,736.9062188589148,None
TP_0961,681.2924584116895,None
TP_0962,616.7692653821571,None
TP_0963,559.787651752059,None
TP_0964,487.88728829116064,None
TP_0965,407.46207468497977,None
TP_0966,331.0077261030515,None
TP_0967,260.4560119627152,None
TP_0968,193.82299229853874,None
TP_0969,127.45892107102571,None
TP_0970,60.68867240577066,None
TP_0971,0.0,None
TP_0972,50.72520101630795,None
TP_0973,133.58697957962266,None
TP_0974,217.28758537671519,None
TP_0975,300.995910001668,None
TP_0976,384.73212785708165,None
TP_0977,468.4683457124954,None
TP_0978,545.0771657618548,None
TP_0979,617.8250283599447,None
TP_0980,690.7607535035911,None
TP_0981,764.7432537613431,None
TP_0982,838.7257540190952,None
TP_0983,913.0870381262088,None
TP_0984,991.1182897142348,None
TP_0985,1072.70987761759,None
TP_0986,1156.2971477835183,None
