cell_id,land_use_hint,land_use_raw,land_use_fraction,gpr_area_weighted
TP_0789,residential,RESIDENTIAL,0.5545085188758857,0.0
TP_0790,residential,RESIDENTIAL,0.5729383656221353,0.0
TP_0791,residential,RESIDENTIAL,0.3395825357075169,0.0
TP_0792,residential,RESIDENTIAL,0.696581502389198,0.393312280831345
TP_0793,commercial,COMMERCIAL,0.3855666142024597,0.0
TP_0794,commercial,COMMERCIAL,0.6923977649594203,0.0
TP_0795,commercial,COMMERCIAL,0.9206828658151671,0.0
TP_0796,residential,RESIDENTIAL,0.4470513628499719,1.2517438124212212
TP_0797,residential,RESIDENTIAL,0.9470990275827186,2.6518772772316113
TP_0798,residential,RESIDENTIAL,0.7596144466160799,2.1286221904890605
TP_0799,residential,RESIDENTIAL,0.38112530604201494,1.3943126736414153
TP_0800,civic_institutional,EDUCATIONAL INSTITUTION,0.9779581906296763,0.02366759433318187
TP_0801,civic_institutional,EDUCATIONAL INSTITUTION,0.7242585563176015,0.0
TP_0802,water,WATERBODY,0.506482030236224,0.0
TP_0803,transport,TRANSPORT FACILITIES,0.9543419334642155,0.0
TP_0804,transport,ROAD,0.5853530714097314,0.0
TP_0805,civic_institutional,EDUCATIONAL INSTITUTION,0.9494703338677828,0.0
TP_0806,residential,RESIDENTIAL,0.5751203872215549,1.7019951225306988
TP_0807,residential,RESIDENTIAL,0.9201089000016626,2.646222047813953
TP_0808,transport,ROAD,0.5896798808946602,0.31229861667693876
TP_0809,residential,RESIDENTIAL,0.9104416482910835,1.9119274614112753
TP_0810,residential,RESIDENTIAL,1.0,2.1
TP_0811,residential,RESIDENTIAL,0.9961650310019619,2.09194656510412
TP_0812,residential,RESIDENTIAL,0.712757604230712,1.8852749098891581
TP_0813,transport,ROAD,0.6999832646030146,0.6555723479733938
TP_0814,residential,RESIDENTIAL,0.9721545695800776,2.111138172167969
TP_0815,commercial,BUSINESS 1,0.6494177346782639,2.1490740734222293
TP_0816,commercial,BUSINESS 1,0.9168002285535191,2.2920005713837974
TP_0817,transport,ROAD,0.4213447153262935,0.5107904589646474
TP_0818,residential,RESIDENTIAL,0.5370457902935686,0.0
TP_0819,residential,RESIDENTIAL,0.7554224328946463,0.0
TP_0820,residential,RESIDENTIAL,0.6940589458791394,0.0
TP_0821,residential,RESIDENTIAL,0.7600580694834882,0.0
TP_0822,transport,ROAD,0.39711677436662823,0.0
TP_0823,commercial,COMMERCIAL,0.6384069781041127,0.1457883801784029
TP_0824,transport,ROAD,0.5355515938262893,0.7463360450860268
TP_0825,commercial,COMMERCIAL,0.7490897527394021,0.0
TP_0826,commercial,COMMERCIAL,0.5461811497890132,0.014220512020206457
TP_0827,residential,RESIDENTIAL,0.5019161866350174,2.1147179958140154
TP_0828,residential,RESIDENTIAL,1.0,4.2
TP_0829,residential,RESIDENTIAL,0.5654577667244737,2.3749226202427893
TP_0830,water,WATERBODY,0.5464984836682454,0.0
TP_0831,transport,TRANSPORT FACILITIES,0.9690558120210966,0.0
TP_0832,transport,TRANSPORT FACILITIES,0.6381129220267164,0.0
TP_0833,civic_institutional,EDUCATIONAL INSTITUTION,0.3751569011215886,0.0
TP_0834,residential,RESIDENTIAL,0.3316304264693438,0.9948912794080313
TP_0835,residential,RESIDENTIAL,0.955863914740761,2.867591744222284
TP_0836,transport,ROAD,0.3720882586132366,1.7442542217082744
TP_0837,commercial,BUSINESS 1,0.8796012857004369,2.1990032142510922
TP_0838,transport,ROAD,0.5037634833896957,0.8558559027087568
TP_0839,residential,RESIDENTIAL,0.7449089449125023,1.5643087843162549
TP_0840,residential,RESIDENTIAL,0.7141671015953711,1.5325570708915288
TP_0841,residential,RESIDENTIAL,0.8983469296722911,2.502999469058881
TP_0842,transport,ROAD,0.5968618748655399,1.0597840328494275
TP_0843,residential,RESIDENTIAL,0.9925167391326563,2.084285152178578
TP_0844,residential,RESIDENTIAL,0.6228979763962291,2.0891098887108446
TP_0845,commercial,BUSINESS 1,0.49434880943180215,1.235872023579505
TP_0846,residential,RESIDENTIAL,0.4683364495254934,0.21310269289473807
TP_0847,residential,RESIDENTIAL,0.6787999224420719,0.0
TP_0848,residential,RESIDENTIAL,0.6852221098811274,0.0
TP_0849,residential,RESIDENTIAL,0.5885966595032079,0.0
TP_0850,residential,RESIDENTIAL,0.7084962337057102,0.0
TP_0851,transport,ROAD,0.6125521182690782,0.03956580244801659
TP_0852,commercial,COMMERCIAL,0.8531432030605638,3.580334282516234
TP_0853,commercial,COMMERCIAL,0.6588591550273504,2.741566813490972
TP_0854,residential,RESIDENTIAL,0.7030901423474143,3.4451416975023523
TP_0855,residential,RESIDENTIAL,0.9100676169869603,4.459331323236105
TP_0856,residential,RESIDENTIAL,0.6775379040019267,2.945440524948281
TP_0857,residential,RESIDENTIAL,0.8327888110302337,3.4977130063269817
TP_0858,water,WATERBODY,0.6090851934431024,0.31602688816332886
TP_0859,transport,TRANSPORT FACILITIES,0.9536666143140861,0.0
TP_0860,transport,TRANSPORT FACILITIES,1.0,0.0
TP_0861,transport,ROAD,0.6585572053935963,0.0
TP_0862,park_open_space,PARK,0.5264959505527245,0.0055206032621972516
TP_0863,transport,ROAD,0.45114340053666985,0.574013513484827
TP_0864,commercial,BUSINESS 1,0.4731282568635208,1.284319823249891
TP_0865,commercial,BUSINESS 1,0.9395117612687526,2.348779403171881
TP_0866,commercial,BUSINESS 1,0.43843450087005514,1.5484302949329058
TP_0867,residential,RESIDENTIAL,0.7922248767036955,1.6795423614093037
TP_0868,residential,RESIDENTIAL,0.7033074379794405,1.4769456197568251
TP_0869,residential,RESIDENTIAL,1.0,2.1
TP_0870,residential,RESIDENTIAL,0.8926672580759386,1.9139593187718495
TP_0871,residential,RESIDENTIAL,0.6274461491575632,1.7568492176411767
TP_0872,transport,ROAD,0.507370363787721,0.7174269763841228
TP_0873,residential,RESIDENTIAL,0.5752561643765897,0.1188023636471178
TP_0874,residential,RESIDENTIAL,0.38556299661792864,0.0
TP_0875,residential,RESIDENTIAL,0.7980406414780378,0.0
TP_0876,residential,RESIDENTIAL,0.7341178746704446,0.0
TP_0877,residential,RESIDENTIAL,0.7529512017652835,0.0
TP_0878,residential,RESIDENTIAL,0.8589832594376022,0.0
TP_0879,residential,RESIDENTIAL,0.7844736383488601,0.0
TP_0880,transport,ROAD,0.4811702613042292,0.0
TP_0881,commercial,COMMERCIAL,0.5303338307392117,2.227402089104689
TP_0882,transport,ROAD,0.4862723208140951,1.4150035379404957
TP_0883,transport,ROAD,0.3582912057664731,1.6418922618842717
TP_0884,transport,ROAD,0.3198400269120617,1.035138963291281
TP_0885,residential,RESIDENTIAL,0.5534782481217732,2.324608642111447
TP_0886,water,WATERBODY,0.488263524544331,0.6235655499897006
TP_0887,transport,TRANSPORT FACILITIES,0.9301194999319538,0.0
TP_0888,transport,TRANSPORT FACILITIES,1.0,0.0
TP_0889,transport,TRANSPORT FACILITIES,0.8180585926393955,0.0
TP_0890,transport,ROAD,0.7908112224256391,0.27883684728226044
TP_0891,residential,RESIDENTIAL,0.6362678000750861,1.590669500187715
TP_0892,residential,RESIDENTIAL,0.5602867326017479,1.4007168315043699
TP_0893,commercial,BUSINESS 1,0.6643529708091229,1.6608824270228073
TP_0894,residential,RESIDENTIAL,0.6677732975562958,0.3992141144745961
TP_0895,park_open_space,PARK,0.36330268502520696,0.12450906461523611
TP_0896,residential,RESIDENTIAL,0.9221168105957895,1.9294785677329906
TP_0897,park_open_space,PARK,0.44326029426165625,0.5131011621736931
TP_0898,residential,RESIDENTIAL,0.7692659495790133,1.629013279510914
TP_0899,residential,RESIDENTIAL,1.0,2.5674110255824165
TP_0900,park_open_space,PARK,0.714163427414297,0.10022084384045865
TP_0901,transport,ROAD,0.6363235913200502,0.0
TP_0902,residential,RESIDENTIAL,0.7960792798641931,0.0
TP_0903,residential,RESIDENTIAL,0.6570694533733532,0.0
TP_0904,residential,RESIDENTIAL,0.6098330797266692,0.0
TP_0905,civic_institutional,EDUCATIONAL INSTITUTION,0.573090800330418,0.0
TP_0906,civic_institutional,EDUCATIONAL INSTITUTION,0.7290503869325177,0.0
TP_0907,residential,RESIDENTIAL,0.6083122900992955,0.0
TP_0908,residential,RESIDENTIAL,0.5355872624129162,0.36123482303217097
TP_0909,transport,ROAD,0.526056752651951,1.263233333955583
TP_0910,other,RESERVE SITE,0.4596529810928195,0.0
TP_0911,civic_institutional,SPORTS & RECREATION,0.6467524953913124,0.0
TP_0912,civic_institutional,SPORTS & RECREATION,0.7870628496789388,0.0
TP_0913,civic_institutional,SPORTS & RECREATION,0.8434174671777238,0.0
TP_0914,civic_institutional,EDUCATIONAL INSTITUTION,0.45733611339948155,0.0
TP_0915,transport,TRANSPORT FACILITIES,0.7221806653613632,0.0
TP_0916,transport,TRANSPORT FACILITIES,1.0,0.0
TP_0917,transport,TRANSPORT FACILITIES,1.0,0.0
TP_0918,transport,ROAD,0.36574640363351135,0.0
TP_0919,transport,ROAD,0.9192695122185696,0.20182621945357576
TP_0920,residential,RESIDENTIAL,0.8615771131389978,2.0371389330059158
TP_0921,residential,RESIDENTIAL,0.6678714030862504,0.8802507975748969
TP_0922,residential,RESIDENTIAL,0.7268173092603124,0.001332147101478145
TP_0923,residential,RESIDENTIAL,0.574313532187652,0.0
TP_0924,residential,RESIDENTIAL,0.5918583649262429,0.0
TP_0925,transport,ROAD,0.4944122603916384,0.3481746615330944
TP_0926,transport,ROAD,0.5292177272015189,0.012213263890420028
TP_0927,transport,ROAD,0.6567382115938925,0.082969520328328
TP_0928,residential,RESIDENTIAL,0.5635784799829731,1.3150771535710866
TP_0929,residential,RESIDENTIAL,0.870618725825706,1.315474181536173
TP_0930,transport,ROAD,0.674901596064054,0.0
TP_0931,residential,RESIDENTIAL,0.397921910454951,0.0
TP_0932,civic_institutional,EDUCATIONAL INSTITUTION,0.7632351764718751,0.0
TP_0933,civic_institutional,EDUCATIONAL INSTITUTION,0.9881429209023316,0.030069314533040587
TP_0934,civic_institutional,EDUCATIONAL INSTITUTION,0.8096645203463618,0.5710064389609145
TP_0935,civic_institutional,EDUCATIONAL INSTITUTION,0.9634087339479595,0.10977379815612139
TP_0936,civic_institutional,EDUCATIONAL INSTITUTION,0.7080551247924083,0.047363041729687284
TP_0937,residential,RESIDENTIAL,0.8467170786669128,2.3707509820965402
TP_0938,residential,RESIDENTIAL,0.9995383772185101,2.798707456211828
TP_0939,transport,ROAD,0.46323538513788626,0.744157623285428
TP_0940,civic_institutional,SPORTS & RECREATION,0.6871766088493935,0.0
TP_0941,civic_institutional,SPORTS & RECREATION,1.0,0.0
TP_0942,civic_institutional,SPORTS & RECREATION,0.9495671978940255,0.0
TP_0943,water,WATERBODY,0.5048392688686733,0.0
TP_0944,transport,TRANSPORT FACILITIES,1.0,0.0
TP_0945,transport,TRANSPORT FACILITIES,1.0,0.0
TP_0946,transport,TRANSPORT FACILITIES,0.7169019585028168,0.0
TP_0947,transport,ROAD,0.7659507931340475,0.0
TP_0948,transport,ROAD,1.0,0.0
TP_0949,transport,ROAD,0.5860755119132285,0.7207619033994632
TP_0950,transport,ROAD,0.5367435855342906,0.18602219204437523
TP_0951,transport,ROAD,0.540344430424202,0.0
TP_0952,transport,ROAD,0.5650789069487577,0.0
TP_0953,residential,RESIDENTIAL,0.6071264589766036,0.0
TP_0954,residential,RESIDENTIAL,0.7516921491521508,0.0
TP_0955,residential,RESIDENTIAL,0.7883036640827146,0.0
TP_0956,residential,RESIDENTIAL,0.8101301383526321,0.0
TP_0957,residential,RESIDENTIAL,0.678851215665416,0.1316066746443555
TP_0958,residential,RESIDENTIAL,0.643370841678061,2.2517745743540534
TP_0959,residential,RESIDENTIAL,0.6350927114857343,2.2228244902000696
TP_0960,park_open_space,OPEN SPACE,0.3840309499159155,0.0
TP_0961,civic_institutional,EDUCATIONAL INSTITUTION,0.7971959523365578,0.599287262691314
TP_0962,residential,RESIDENTIAL,0.6617577948921245,2.284922652115351
TP_0963,residential,RESIDENTIAL,0.9076162180308446,2.7343905750957913
TP_0964,residential,RESIDENTIAL,0.851494451118003,2.554483353354009
TP_0965,transport,ROAD,0.3741801717541165,0.8459732719448868
TP_0966,residential,RESIDENTIAL,0.30902995944095263,0.8652838864346674
TP_0967,residential,RESIDENTIAL,0.7031216773975296,1.9687406967130827
TP_0968,residential,RESIDENTIAL,0.8483327402979723,2.3753316728343226
TP_0969,transport,TRANSPORT FACILITIES,0.5225766110511744,0.07674096363631497
TP_0970,civic_institutional,SPORTS & RECREATION,0.6091523676117895,0.0
TP_0971,water,WATERBODY,0.5322404957740889,0.0
TP_0972,transport,TRANSPORT FACILITIES,0.9351301041461418,0.0
TP_0973,transport,TRANSPORT FACILITIES,1.0,0.0
TP_0974,transport,TRANSPORT FACILITIES,0.8387041446040523,0.0
TP_0975,other,RESERVE SITE,0.4567311826759361,0.06498374346204383
TP_0976,transport,ROAD,0.8830350073610289,0.2924124815974278
TP_0977,transport,ROAD,1.0,0.0
TP_0978,residential,RESIDENTIAL,0.4746257246207573,0.6644760144690602
TP_0979,residential,RESIDENTIAL,0.7314539976096183,0.5824399616223396
TP_0980,residential,RESIDENTIAL,0.5568913439931613,0.0
TP_0981,park_open_space,PARK,0.5033556325253569,0.0
TP_0982,residential,RESIDENTIAL,0.7365192089272671,0.0
TP_0983,residential,RESIDENTIAL,0.8616860167176681,0.0
TP_0984,residential,RESIDENTIAL,0.7435415124119458,0.0
TP_0985,residential,RESIDENTIAL,0.7610637122403012,0.0
TP_0986,residential,RESIDENTIAL,0.7283333035775977,0.0
