cell_id,hazard_score_v08,rank_v08_hazard_score,hazard_score_v10,rank_v10_hazard_score,rank_change_v08_minus_v10,is_old_dsm_gap_false_positive_candidate,hazard_score_base_v10,rank_base_v10_hazard_score,hazard_score_overhead_sens,rank_overhead_sens_hazard_score,rank_change_base_minus_overhead,score_change_overhead_minus_base,overhead_fraction_total,overhead_shade_proxy,pedestrian_shelter_fraction,transport_deck_fraction,overhead_confounding_flag,overhead_interpretation,lat,lon,land_use_hint,max_utci_c,mean_utci_c,p90_utci_c,max_wbgt_proxy_c,mean_wbgt_proxy_c,p90_wbgt_proxy_c,moderate_wbgt_hours,high_wbgt_hours,strong_utci_hours,very_strong_utci_hours,extreme_utci_hours,gvi_percent,svf,shade_fraction,building_density,road_fraction,elderly_proxy,outdoor_exposure_proxy,forecast_hours,hazard_utci_intensity_score,hazard_utci_duration_score,hazard_utci_relative_score,hazard_wbgt_relative_score,hazard_wbgt_intensity_score,hazard_wbgt_moderate_duration_score,hazard_wbgt_high_duration_score,hazard_wbgt_duration_score,hazard_score,vulnerability_score,exposure_score,risk_priority_score,peak_utci_category,peak_wbgt_category_sg,rank,svf_v08_umep_veg,shade_fraction_v08_umep_veg,delta_svf_v10_minus_v08,delta_shade_v10_minus_v08,building_density_v08,v10_building_density,v10_building_area_m2,v10_open_pixel_fraction,mean_building_height_m,mean_building_height_m_v08,max_building_height_m,max_building_height_m_v08,tree_canopy_fraction,ndvi_mean,impervious_fraction,elderly_pct_65plus,children_pct_under5,vulnerability_score_v071,outdoor_exposure_score_v071,dominant_subzone,umep_morphology_version,svf_source_v10,shade_source_v10,building_source_v10,old_valid_pixel_count,old_building_pixel_count,old_building_area_m2,old_building_density,old_open_pixel_fraction,old_dsm_mean_all_m,old_dsm_max_all_m,old_building_height_mean_m,old_building_height_max_m,old_building_height_p50_m,old_building_height_p90_m,v10_valid_pixel_count,v10_building_pixel_count,oldfp_v10_building_area_m2,oldfp_v10_building_density,oldfp_v10_open_pixel_fraction,v10_dsm_mean_all_m,v10_dsm_max_all_m,v10_building_height_mean_m,v10_building_height_max_m,v10_building_height_p50_m,v10_building_height_p90_m,cell_area_m2,delta_building_area_m2,delta_building_density,delta_open_pixel_fraction,delta_building_height_mean_m,delta_building_height_max_m,delta_building_height_p50_m,delta_building_height_p90_m,oldfp_lat,oldfp_lon,oldfp_land_use_hint,oldfp_road_fraction,oldfp_gvi_percent,oldfp_tree_canopy_fraction,oldfp_ndvi_mean,oldfp_shade_fraction,oldfp_svf,oldfp_building_density,oldfp_mean_building_height_m,oldfp_max_building_height_m,hazard_rank_true_v08,oldfp_hazard_score,oldfp_max_utci_c,oldfp_max_wbgt_proxy_c,risk_rank_v08_conditioned,risk_priority_score_v08_conditioned,risk_rank_v08_social_conditioned,risk_priority_score_v08_social_conditioned,risk_rank_v08_candidate_policy,risk_priority_score_v08_candidate_policy,oldfp_vulnerability_score_v071,oldfp_outdoor_exposure_score_v071,old_vs_osm_completeness,reviewed_vs_osm_completeness,coverage_gain_vs_osm,old_dsm_area_m2,reviewed_dsm_area_m2,osm_area_m2,reviewed_minus_old_dsm_area_m2,old_hazard_top20,old_hazard_top50,old_hazard_topN,low_old_completeness,zero_old_completeness,high_coverage_gain,large_building_area_gain,large_building_density_gain,v10_building_density_nontrivial,possible_old_dsm_gap_false_positive,audit_flags,overhead_cell_area_m2,overhead_area_total_m2,overhead_weighted_shade_area_m2,n_overhead_features,overhead_area_covered_walkway_m2,n_covered_walkway,overhead_area_elevated_rail_m2,n_elevated_rail,overhead_area_elevated_road_m2,n_elevated_road,overhead_area_pedestrian_bridge_m2,n_pedestrian_bridge,overhead_area_viaduct_m2,n_viaduct,overhead_overhead_fraction_total,overhead_overhead_shade_proxy,overhead_fraction_covered_walkway,overhead_fraction_elevated_rail,overhead_fraction_elevated_road,overhead_fraction_pedestrian_bridge,overhead_fraction_viaduct,overhead_pedestrian_shelter_fraction,overhead_transport_deck_fraction,overhead_overhead_confounding_flag,overhead_overhead_interpretation,is_v10_gamma_top20,is_v10_delta_top20,is_v08_top50,is_old_dsm_gap_fp,is_major_overhead,final_interpretation,interpretation_priority,final_interpretation_note
TP_0388,0.5349536394112713,265.0,0.5576760974246939,244.0,21.0,False,0.5576760974246939,244.0,0.569369566575326,209.0,35.0,0.011693469150632,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none,1.3377760435327737,103.84904335363537,residential,37.79714969428706,30.668292824764123,35.36166125276867,28.888505253207,26.66194422310281,28.081819993889592,0,0,31,0,0,3.71259769261546,0.5224287648656789,0.2841379310344827,0.1500000000017653,0.2972703771188116,0.55,0.4243175942797029,96,0.5898574847143532,0.3229166666666667,0.739492385786802,0.7614213197969543,0.2360631566508741,0.0,0.0,0.0,0.5576760974246939,0.7378296146044625,0.6115618661257607,0.6071942716812007,strong heat stress,low,108,0.5780619382858276,0.2600056231021881,-0.0556331734201487,0.0241323079322945,0.0720720015215673,0.1500000000017653,1500.0,0.85,17.633333089192707,18.54564736775274,46.09999847412109,18.194589705444614,0.0,0.2025021709470102,0.6537328752150606,0.2161060142711519,0.0316004077471967,0.7424122914236035,0.8305425334834761,BRADDELL,v10_reviewed_dsm_with_veg,UMEP_SVF_reviewed_building_DSM_with_vegetation,UMEP_shadow_reviewed_building_DSM_with_vegetation,reviewed_augmented_HDB3D_URA_OSM_manual_DSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9999.999999882311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none,False,False,False,False,False,other,99,
TP_0389,0.5855261195512471,198.0,0.6223064335223449,156.0,42.0,False,0.6223064335223449,156.0,0.6294068602154101,130.0,26.0,0.0071004266930652,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none,1.3377760375780072,103.84994191216116,residential,38.915464463820825,30.85304124184272,36.261639978328056,29.034474582175296,26.67784992222157,28.19266153000809,0,0,33,1,0,8.354362623737593,0.6190656457586378,0.1953513775943682,0.0983999999995489,0.4165374676911411,0.55,0.4541343669227852,96,0.6457732231910412,0.34375,0.8404060913705584,0.8517766497461929,0.254309322771912,0.0,0.0,0.0,0.6223064335223449,0.7378296146044625,0.6906693711967545,0.6591312058223935,very strong heat stress,low,23,0.6430394053459167,0.2008844465017318,-0.0239737595872789,-0.0055330689073636,0.0747609775236958,0.0983999999995489,984.0,0.9016,18.17926881371475,19.82008365347848,34.900001525878906,18.38093574239212,0.0,0.3056525027497243,0.6760295340762719,0.2257642785058327,0.0362616426081502,0.8397048638459959,0.7189541921059458,BOON TECK,v10_reviewed_dsm_with_veg,UMEP_SVF_reviewed_building_DSM_with_vegetation,UMEP_shadow_reviewed_building_DSM_with_vegetation,reviewed_augmented_HDB3D_URA_OSM_manual_DSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000.00000004584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none,False,False,False,False,False,other,99,
TP_0390,0.3233525992660297,590.0,0.3303568875166415,583.0,7.0,False,0.3303568875166415,583.0,0.3341677143433282,561.0,22.0,0.0038108268266867,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none,1.3377760312921183,103.8508404706829,residential,35.08321137155374,29.936144720116506,33.23982816235617,28.356542960124973,26.400638589474976,27.601139789019456,0,0,21,0,0,9.96464006947492,0.2622561644323106,0.5097153804050356,0.2052000000014519,0.1006310983333008,0.55,0.3751577745833251,96,0.4541605685776869,0.21875,0.4136040609137056,0.4,0.1695678700156215,0.0,0.0,0.0,0.3303568875166415,0.7378296146044625,0.3296146044624746,0.4239642722887153,strong heat stress,low,527,0.2818773686885834,0.5221217274665833,-0.0196212042562727,-0.0124063470615476,0.2069104605308491,0.2052000000014519,2052.0,0.7948,47.72183284053096,22.141785509916296,54.5,27.53889491478784,0.0,0.3414364459883315,0.5707321121864507,0.2326057298772169,0.0395634379263301,0.9368140904382518,0.578682716310224,BOON TECK,v10_reviewed_dsm_with_veg,UMEP_SVF_reviewed_building_DSM_with_vegetation,UMEP_shadow_reviewed_building_DSM_with_vegetation,reviewed_augmented_HDB3D_URA_OSM_manual_DSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9999.99999992924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none,False,False,False,False,False,other,99,
TP_0391,0.3810943997208762,504.0,0.4101899289149114,471.0,33.0,False,0.4101899289149114,471.0,0.4190739758772638,434.0,37.0,0.0088840469623523,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none,1.3377760246751071,103.85173902920027,residential,35.46779984667841,30.209653880852727,33.60701834755325,28.60346533581192,26.6380168728,27.84730973785925,0,0,25,0,0,9.49665747192775,0.3028744237959537,0.5061867266591675,0.2179999999978031,0.3510542554973986,0.55,0.4377635638743496,96,0.4733899923339205,0.2604166666666667,0.4877157360406091,0.5705583756345177,0.2004331669764902,0.0,0.0,0.0,0.4101899289149114,0.7378296146044625,0.6572008113590264,0.5225986889901254,strong heat stress,low,274,0.3898929059505462,0.4875169694423675,-0.0870184821545925,0.0186697572168,0.082120665140813,0.2179999999978031,2180.0,0.782,18.591927092665927,24.95617950943263,34.900001525878906,18.89096209425835,0.0,0.3310368327095055,0.6374486480530412,0.2326057298772169,0.0395634379263301,0.9368140904382518,0.5998125628371215,BOON TECK,v10_reviewed_dsm_with_veg,UMEP_SVF_reviewed_building_DSM_with_vegetation,UMEP_shadow_reviewed_building_DSM_with_vegetation,reviewed_augmented_HDB3D_URA_OSM_manual_DSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000.000000100772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none,False,False,False,False,False,other,99,
TP_0392,0.4187437159532101,446.0,0.4476566816404736,411.0,35.0,False,0.4476566816404736,411.0,0.4514970718103112,382.0,29.0,0.0038403901698375,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none,1.3377760177269735,103.8526375877131,residential,36.60312903817103,30.32661986191833,34.44843342071836,28.59448113540803,26.48238853869864,27.81307205449531,0,0,28,0,0,6.0758863000015735,0.3671180759556591,0.3423005565862708,0.2600000000003972,1.023909307122789e-05,0.55,0.3500025597732678,96,0.5301564519085513,0.2916666666666667,0.6012182741116752,0.5624365482233502,0.1993101419260039,0.0,0.0,0.0,0.4476566816404736,0.7378296146044625,0.2302231237322515,0.4817814225359577,strong heat stress,low,380,0.3952643573284149,0.3425976037979126,-0.0281462813727558,-0.0002970472116418,0.1892047534356504,0.2600000000003972,2600.0,0.74,24.71276976952186,25.602042345124136,57.29999923706055,26.31188941309057,0.0,0.2550196955555905,0.5439751104310144,0.2326057298772169,0.0395634379263301,0.9368140904382518,0.573497568580645,BOON TECK,v10_reviewed_dsm_with_veg,UMEP_SVF_reviewed_building_DSM_with_vegetation,UMEP_shadow_reviewed_building_DSM_with_vegetation,reviewed_augmented_HDB3D_URA_OSM_manual_DSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9999.99999998472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none,False,False,False,False,False,other,99,
TP_0393,0.3038647173209872,616.0,0.3139586595452037,605.0,11.0,False,0.3139586595452037,605.0,0.3319121940489326,567.0,38.0,0.0179535345037288,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none,1.3377760104477177,103.85353614622116,transport,34.18737651414238,29.95717601237652,32.48109985648316,28.47008749810888,26.648877497353087,27.75228864161613,0,0,14,0,0,11.956920508203437,0.210605411555748,0.6894625791237433,0.1400000000009957,0.5549901636631857,0.35,0.7387475409157964,96,0.4093688257071189,0.1458333333333333,0.2948223350253807,0.4862944162436548,0.1837609372636097,0.0,0.0,0.0,0.3139586595452037,0.2378296146044624,0.9016227180527384,0.3845985879849634,strong heat stress,low,625,0.2155080139636993,0.7212266325950623,-0.0049026024079513,-0.0317640534713189,0.107810888002357,0.1400000000009957,1400.0,0.86,57.29999923706055,22.01517608560836,57.29999923706055,14.07129453856334,0.0,0.385709344626743,0.7317595215977427,0.2378434261193786,0.0344630527849829,0.9642316416796388,0.4884438539386838,BOON TECK,v10_reviewed_dsm_with_veg,UMEP_SVF_reviewed_building_DSM_with_vegetation,UMEP_shadow_reviewed_building_DSM_with_vegetation,reviewed_augmented_HDB3D_URA_OSM_manual_DSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9999.999999928878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none,False,False,False,False,False,other,99,
TP_0394,0.5692124724879836,222.0,0.5783584265318235,214.0,8.0,False,0.5783584265318235,214.0,0.5875004324347978,185.0,29.0,0.0091420059029743,0.0129504227241304,0.0116553804517174,0.0129504227241304,0.0,clean_or_minor,minor_or_none,1.3377760028373396,103.85443470472418,residential,37.520701923590366,30.83915601245126,35.217998313856555,29.017589685819743,26.85820261254964,28.230205531992148,0,0,31,0,0,0.0,0.4865413630963442,0.3375766148043375,0.3335999999992233,0.2271588990885192,0.55,0.4067897247721297,96,0.5760350961795183,0.3229166666666667,0.7290355329949239,0.8406091370558376,0.2521987107274679,0.0,0.0,0.0,0.5783584265318235,0.7378296146044625,0.5091277890466531,0.6046522041657548,strong heat stress,low,114,0.693778395652771,0.2090388685464859,-0.2072370325564267,0.1285377462578515,0.0,0.3335999999992233,3336.0,0.6664,14.12949639830372,18.769837957539355,20.39999961853028,13.2,0.0,0.0798709554209553,0.6135794495442596,0.2255762505319813,0.0257657310625629,0.8466869463300113,0.4090163566917855,PEI CHUN,v10_reviewed_dsm_with_veg,UMEP_SVF_reviewed_building_DSM_with_vegetation,UMEP_shadow_reviewed_building_DSM_with_vegetation,reviewed_augmented_HDB3D_URA_OSM_manual_DSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000.000000023285,129.50422724160643,116.5538045174458,2.0,129.50422724160643,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0129504227241304,0.0116553804517174,0.0129504227241304,0.0,0.0,0.0,0.0,0.0129504227241304,0.0,clean_or_minor,minor_or_none,False,False,False,False,False,other,99,
TP_0395,0.2923556040647554,635.0,0.3264917228245831,587.0,48.0,False,0.3264917228245831,587.0,0.3360908626987895,558.0,29.0,0.0095991398742064,0.0184009050423099,0.0165608145380789,0.0184009050423099,0.0,clean_or_minor,minor_or_none,1.3377759948958383,103.855333263222,civic_institutional,34.61495446873575,30.027309109088865,32.858172692793445,28.43217563541894,26.55834871605175,27.699752868281603,0,0,17,0,0,0.0,0.2649020957856313,0.6281715388858247,0.2319999999988648,0.1093040181681215,0.35,0.3773260045420303,96,0.4307477234367877,0.1770833333333333,0.3580710659898477,0.4558375634517767,0.1790219544273674,0.0,0.0,0.0,0.3264917228245831,0.2378296146044624,0.3397565922920892,0.3080891683540813,strong heat stress,low,784,0.3785474002361297,0.5623783469200134,-0.1136453044504984,0.0657931919658112,0.0,0.2319999999988648,2320.0,0.768,13.03965516912526,19.55486587041654,20.39999961853028,6.6,0.0,0.0988836137381053,0.5546520090840608,0.2265282158708392,0.0248574078861527,0.8517184331432579,0.4214600288618745,PEI CHUN,v10_reviewed_dsm_with_veg,UMEP_SVF_reviewed_building_DSM_with_vegetation,UMEP_shadow_reviewed_building_DSM_with_vegetation,reviewed_augmented_HDB3D_URA_OSM_manual_DSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000.00000004893,184.00905042400012,165.60814538160014,3.0,184.00905042400012,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0184009050423099,0.0165608145380789,0.0184009050423099,0.0,0.0,0.0,0.0,0.0184009050423099,0.0,clean_or_minor,minor_or_none,False,False,False,False,False,other,99,
TP_0396,0.3493914233066187,544.0,0.340601496764514,566.0,-22.0,False,0.340601496764514,566.0,0.3489885882203123,537.0,29.0,0.0083870914557983,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none,1.3377759866232155,103.85623182171436,residential,34.76555313658443,29.92831569336812,32.97256801274689,28.4633225461817,26.555213712923205,27.72076534348162,0,0,19,0,0,15.031043970549389,0.3083214834610221,0.5924805531547105,0.1148000000008519,0.5038690575148825,0.55,0.4759672643787206,96,0.4382776568292215,0.1979166666666666,0.3720812182741117,0.4791878172588832,0.1829153182727125,0.0,0.0,0.0,0.340601496764514,0.7378296146044625,0.7058823529411765,0.4867560922942015,strong heat stress,low,366,0.3676297962665558,0.5583260655403137,-0.0593083128055336,0.0341544876143967,0.0615621198851317,0.1148000000008519,1148.0,0.8852,22.785365034894244,23.46545941532233,32.099998474121094,17.466254908039627,0.0,0.4540231993455419,0.6574568889454289,0.227779833767635,0.0246732041355577,0.8609430832905034,0.3816520837059419,PEI CHUN,v10_reviewed_dsm_with_veg,UMEP_SVF_reviewed_building_DSM_with_vegetation,UMEP_shadow_reviewed_building_DSM_with_vegetation,reviewed_augmented_HDB3D_URA_OSM_manual_DSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9999.999999925783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none,False,False,False,False,False,other,99,
TP_0397,0.2657471769751663,682.0,0.3000851168654479,627.0,55.0,False,0.3000851168654479,627.0,0.3027906916900907,609.0,18.0,0.0027055748246427,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none,1.337775978019471,103.85713038020104,residential,34.95560532932281,29.806524096886164,33.1158350967666,28.269317556041475,26.311092511314584,27.51226523223892,0,0,20,0,0,10.961107973431828,0.2970082201627066,0.5245114167269855,0.2131999999995695,0.0,0.55,0.35,96,0.4477802664661404,0.2083333333333333,0.3804060913705583,0.3370558375634517,0.1586646945051844,0.0,0.0,0.0,0.3000851168654479,0.7378296146044625,0.114604462474645,0.3729442531868008,strong heat stress,low,654,0.2970501184463501,0.569496750831604,-4.189828364348225e-05,-0.0449853341046184,0.1900768945170289,0.2131999999995695,2132.0,0.7867999999999999,47.39756123612567,26.99933522536394,71.30000305175781,26.3723287900301,0.0,0.3635801771873739,0.5036958808132492,0.2249034749034749,0.025096525096525,0.8295707356117468,0.3048885573895503,PEI CHUN,v10_reviewed_dsm_with_veg,UMEP_SVF_reviewed_building_DSM_with_vegetation,UMEP_shadow_reviewed_building_DSM_with_vegetation,reviewed_augmented_HDB3D_URA_OSM_manual_DSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000.00000002019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none,False,False,False,False,False,other,99,
TP_0398,0.1683235630257439,817.0,0.1763292348972841,816.0,1.0,False,0.1763292348972841,816.0,0.1851681685421131,794.0,22.0,0.0088389336448289,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none,1.3377759690846036,103.85802893868184,residential,33.530187849744,29.505376166261897,31.87264920701924,28.041356369584385,26.238276929489487,27.32925395933852,0,0,8,0,0,13.709039305076706,0.1167003548478428,0.709705257567711,0.2207999999989879,0.0,0.55,0.35,96,0.3765093924872001,0.0833333333333333,0.1820304568527918,0.1766497461928934,0.1301695461980481,0.0,0.0,0.0,0.1763292348972841,0.7378296146044625,0.114604462474645,0.2962156063665393,strong heat stress,low,802,0.1177124604582786,0.7644428014755249,-0.0010121056104357,-0.0547375439078139,0.1998692426563076,0.2207999999989879,2208.0,0.7792,32.97771643210149,27.632609461643906,36.0,27.05093851608212,0.0,0.4246453178905934,0.4856926271191812,0.2249034749034749,0.025096525096525,0.7830722002473302,0.2907646403267597,PEI CHUN,v10_reviewed_dsm_with_veg,UMEP_SVF_reviewed_building_DSM_with_vegetation,UMEP_shadow_reviewed_building_DSM_with_vegetation,reviewed_augmented_HDB3D_URA_OSM_manual_DSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000.00000004584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none,False,False,False,False,False,other,99,
TP_0399,0.2042391282390143,764.0,0.1696923396135871,822.0,-58.0,False,0.1696923396135871,822.0,0.1784704802358518,805.0,17.0,0.0087781406222647,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none,1.337775959818614,103.8589274971565,residential,33.2322396288497,29.524931349701408,31.619687560882426,28.062946945076646,26.30576966369872,27.36795631292777,0,0,6,0,0,15.58246955662626,0.0685721829373735,0.7807736499425507,0.3148000000023248,0.0,0.55,0.35,96,0.3616119814424848,0.0625,0.1521827411167512,0.1928934010152284,0.1328683681345808,0.0,0.0,0.0,0.1696923396135871,0.7378296146044625,0.114604462474645,0.2921007312906471,strong heat stress,low,811,0.0695967972278595,0.8283588886260986,-0.001024614290486,-0.0475852386835479,0.4159107117183531,0.3148000000023248,3148.0,0.6852,25.962135433696275,25.563397318572484,71.30000305175781,42.02261232208186,0.0,0.4662771012583613,0.578101442887291,0.2249034749034749,0.025096525096525,0.7592307409307185,0.2888368014039361,PEI CHUN,v10_reviewed_dsm_with_veg,UMEP_SVF_reviewed_building_DSM_with_vegetation,UMEP_shadow_reviewed_building_DSM_with_vegetation,reviewed_augmented_HDB3D_URA_OSM_manual_DSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9999.999999926147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none,False,False,False,False,False,other,99,
TP_0400,0.1406134254489489,856.0,0.2196627696761355,752.0,104.0,False,0.2196627696761355,752.0,0.2335418461215267,725.0,27.0,0.0138790764453912,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none,1.3377759502215016,103.85982605562482,residential,33.14060359796783,29.7418158407775,31.684826453062456,28.263701716494577,26.55587778859108,27.58430856056709,0,0,7,0,0,13.57595083857418,0.0611091326539817,0.8649126855911994,0.3179999999972293,0.2800418714107117,0.55,0.4200104678526779,96,0.3570301798983916,0.0729166666666666,0.1737055837563451,0.3319796954314721,0.1579627145618221,0.0,0.0,0.0,0.2196627696761355,0.7378296146044625,0.5720081135902637,0.39169294559677,strong heat stress,low,615,0.0558348596096038,0.9294880032539368,0.0052742730443779,-0.0645753176627373,0.0826104460877103,0.3179999999972293,3180.0,0.6819999999999999,18.27610111836368,22.650636598571428,71.30000305175781,18.924903913878325,0.0,0.4216877964127596,0.5681932350944261,0.2249034749034748,0.025096525096525,0.6927356846587776,0.2788760954567594,PEI CHUN,v10_reviewed_dsm_with_veg,UMEP_SVF_reviewed_building_DSM_with_vegetation,UMEP_shadow_reviewed_building_DSM_with_vegetation,reviewed_augmented_HDB3D_URA_OSM_manual_DSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000.00000008713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none,False,False,False,False,False,other,99,
TP_0401,0.0704464748494026,943.0,0.081208889423506,940.0,3.0,False,0.081208889423506,940.0,0.0861176627230861,934.0,6.0,0.0049087732995801,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none,1.3377759402932672,103.8607246140866,commercial,32.066773841593296,28.924384177764225,30.75669431432417,27.63524244960133,25.94865672206296,26.965199560568607,0,0,1,0,0,19.41785891607224,0.0302798722955757,0.9322907514789434,0.0852000000002929,0.0,0.35,0.7,96,0.3033386920796648,0.0104166666666666,0.045989847715736,0.0507614213197969,0.079405306200166,0.0,0.0,0.0,0.081208889423506,0.2378296146044624,0.8220081135902637,0.2283515398401397,strong heat stress,low,914,0.0339070558547973,0.96490079164505,-0.0036271835592216,-0.0326100401661066,0.0,0.0852000000002929,852.0,0.9148,10.0,19.59777938198277,10.0,19.8,0.0956558872627042,0.5515079759127164,0.2649479703472234,0.2249034749034749,0.025096525096525,0.6438926712644143,0.1445582722976092,PEI CHUN,v10_reviewed_dsm_with_veg,UMEP_SVF_reviewed_building_DSM_with_vegetation,UMEP_shadow_reviewed_building_DSM_with_vegetation,reviewed_augmented_HDB3D_URA_OSM_manual_DSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9999.99999996562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none,False,False,False,False,False,other,99,
