source_path,row_id,model_name,official_wbgt_c,model_score,station_id,hour_sgt,timestamp,date,cv_scheme,fold,residual_c,abs_error_c,obs_ge31,obs_ge33,pred_ge31_fixed,pred_ge33_fixed,ge31_event_class,observed_wbgt_bin,predicted_score_bin,temperature_2m,relative_humidity_2m,wind_speed_10m,shortwave_radiation,shortwave_3h_mean,cloud_cover,precipitation,direct_radiation,diffuse_radiation,has_weather_match,shortwave_bin,shortwave_3h_mean_bin,humidity_bin,wind_bin,temperature_bin,cloud_cover_bin,direct_radiation_bin,diffuse_radiation_bin,combined_radiation_hot_regime,radiation_hot_flag,shortwave_very_high_flag,shortwave_3h_very_high_flag,hour_sin,hour_cos
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1070,M4_inertia_ridge,26.5,28.657927257737576,S146,18,2026-05-07 18:00:00+08:00,2026-05-07,loso,S146,-2.157927257737576,2.157927257737576,False,False,False,False,true_negative,<28,28-29,28.6,80.0,4.1,203.0,330.4583333333333,100.0,0.0,63.0,140.0,True,high,high,mid,mid,high,high,high,very_high,radiation_hot,True,False,False,-1.0,-1.8369701987210297e-16
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1071,M4_inertia_ridge,25.6,27.8072041478528,S146,19,2026-05-07 19:00:00+08:00,2026-05-07,loso,S146,-2.207204147852796,2.207204147852796,False,False,False,False,true_negative,<28,<28,27.7,88.0,1.0,73.0,210.5,73.0,0.0,31.0,42.0,True,high,high,mid,low,high,low,high,high,radiation_hot,True,False,False,-0.9659258262890684,0.2588190451025203
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1072,M4_inertia_ridge,25.4,26.25804704498669,S146,20,2026-05-07 20:00:00+08:00,2026-05-07,loso,S146,-0.8580470449866908,0.8580470449866908,False,False,False,False,true_negative,<28,<28,26.2,94.0,3.4,0.0,119.375,100.0,0.0,0.0,0.0,True,low,high,high,mid,mid,high,low,low,highradiation_not_hot,False,False,False,-0.8660254037844386,0.5000000000000001
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1073,M4_inertia_ridge,25.4,26.105505694962623,S146,21,2026-05-07 21:00:00+08:00,2026-05-07,loso,S146,-0.7055056949626248,0.7055056949626248,False,False,False,False,true_negative,<28,<28,26.100000000000005,95.0,2.9,0.0,58.16666666666666,99.0,0.0,0.0,0.0,True,low,high,high,mid,mid,mid,low,low,highradiation_not_hot,False,False,False,-0.7071067811865477,0.7071067811865474
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1074,M4_inertia_ridge,25.7,26.07385426543748,S146,22,2026-05-07 22:00:00+08:00,2026-05-07,loso,S146,-0.3738542654374797,0.3738542654374797,False,False,False,False,true_negative,<28,<28,26.1,95.0,3.6,0.0,15.208333333333332,99.0,0.0,0.0,0.0,True,low,mid,high,mid,mid,mid,low,low,other,False,False,False,-0.5000000000000004,0.8660254037844384
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1075,M4_inertia_ridge,25.4,25.993377326747307,S146,23,2026-05-07 23:00:00+08:00,2026-05-07,loso,S146,-0.5933773267473086,0.5933773267473086,False,False,False,False,true_negative,<28,<28,26.0,95.0,3.2999999999999994,0.0,0.0,100.0,0.0,0.0,0.0,True,low,low,high,mid,mid,high,low,low,other,False,False,False,-0.25881904510252157,0.9659258262890681
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1076,M4_inertia_ridge,25.2,25.90380316978439,S146,0,2026-05-08 00:00:00+08:00,2026-05-08,loso,S146,-0.7038031697843898,0.7038031697843898,False,False,False,False,true_negative,<28,<28,26.1,95.0,4.0,0.0,0.0,100.0,0.0,0.0,0.0,True,low,low,high,mid,mid,high,low,low,other,False,False,False,0.0,1.0
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1077,M4_inertia_ridge,25.1,25.67957554844827,S146,1,2026-05-08 01:00:00+08:00,2026-05-08,loso,S146,-0.5795755484482683,0.5795755484482683,False,False,False,False,true_negative,<28,<28,25.7,96.0,2.7,0.0,0.0,100.0,0.0,0.0,0.0,True,low,low,very_high,mid,low,high,low,low,other,False,False,False,0.25881904510252074,0.9659258262890683
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1078,M4_inertia_ridge,25.1,25.571836466328453,S146,2,2026-05-08 02:00:00+08:00,2026-05-08,loso,S146,-0.4718364663284511,0.4718364663284511,False,False,False,False,true_negative,<28,<28,25.6,96.0,2.6,0.0,0.0,100.0,0.0,0.0,0.0,True,low,low,very_high,low,low,high,low,low,other,False,False,False,0.49999999999999994,0.8660254037844387
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1079,M4_inertia_ridge,29.5,29.82945393483472,S146,16,2026-05-09 16:00:00+08:00,2026-05-09,loso,S146,-0.3294539348347207,0.3294539348347207,False,False,False,False,true_negative,29-30,29-30,29.1,75.0,6.7,503.0,503.0,100.0,1.0,247.0,256.0,True,very_high,very_high,low,very_high,very_high,high,very_high,very_high,radiation_hot,True,True,True,-0.8660254037844385,-0.5000000000000004
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1080,M4_inertia_ridge,29.7,29.24196812176525,S146,17,2026-05-09 17:00:00+08:00,2026-05-09,loso,S146,0.458031878234749,0.458031878234749,False,False,False,False,true_negative,29-30,29-30,28.6,78.0,6.3,254.0,333.8875,100.0,0.0,75.0,179.0,True,high,high,low,very_high,high,high,high,very_high,radiation_hot,True,False,False,-0.9659258262890683,-0.25881904510252063
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1081,M4_inertia_ridge,29.2,28.708254058332887,S146,18,2026-05-09 18:00:00+08:00,2026-05-09,loso,S146,0.4917459416671121,0.4917459416671121,False,False,False,False,true_negative,29-30,28-29,28.5,79.0,3.8,207.0,273.0218253968254,95.0,0.0,74.0,133.0,True,high,high,low,mid,high,low,high,high,radiation_hot,True,False,False,-1.0,-1.8369701987210297e-16
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1082,M4_inertia_ridge,26.7,27.202931884991468,S146,19,2026-05-09 19:00:00+08:00,2026-05-09,loso,S146,-0.5029318849914688,0.5029318849914688,False,False,False,False,true_negative,<28,<28,27.4,87.0,2.8,72.0,214.9011363636364,100.0,0.0,32.0,40.0,True,high,high,mid,mid,high,high,high,high,radiation_hot,True,False,False,-0.9659258262890684,0.2588190451025203
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1083,M4_inertia_ridge,26.2,26.30900308151034,S146,20,2026-05-09 20:00:00+08:00,2026-05-09,loso,S146,-0.1090030815103411,0.1090030815103411,False,False,False,False,true_negative,<28,<28,27.5,87.0,2.5,0.0,124.75,100.0,0.0,0.0,0.0,True,low,high,mid,low,high,high,low,low,radiation_hot,True,False,False,-0.8660254037844386,0.5000000000000001
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1084,M4_inertia_ridge,25.8,26.27253805439728,S146,21,2026-05-09 21:00:00+08:00,2026-05-09,loso,S146,-0.4725380543972761,0.4725380543972761,False,False,False,False,true_negative,<28,<28,27.0,89.0,2.9,0.0,49.875,100.0,0.0,0.0,0.0,True,low,mid,mid,mid,mid,high,low,low,other,False,False,False,-0.7071067811865477,0.7071067811865474
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1085,M4_inertia_ridge,25.7,25.98069843271535,S146,22,2026-05-09 22:00:00+08:00,2026-05-09,loso,S146,-0.2806984327153508,0.2806984327153508,False,False,False,False,true_negative,<28,<28,26.4,90.0,3.3,0.0,9.0,100.0,0.0,0.0,0.0,True,low,mid,high,mid,mid,high,low,low,other,False,False,False,-0.5000000000000004,0.8660254037844384
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1086,M4_inertia_ridge,25.4,25.60999594161166,S146,23,2026-05-09 23:00:00+08:00,2026-05-09,loso,S146,-0.2099959416116625,0.2099959416116625,False,False,False,False,true_negative,<28,<28,26.0,89.0,5.3,0.0,0.0,100.0,0.0,0.0,0.0,True,low,low,mid,high,mid,high,low,low,other,False,False,False,-0.25881904510252157,0.9659258262890681
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1087,M4_inertia_ridge,25.2,25.551747092244224,S146,0,2026-05-10 00:00:00+08:00,2026-05-10,loso,S146,-0.3517470922442243,0.3517470922442243,False,False,False,False,true_negative,<28,<28,25.8,91.0,3.8,0.0,0.0,100.0,0.0,0.0,0.0,True,low,low,high,mid,low,high,low,low,other,False,False,False,0.0,1.0
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1088,M4_inertia_ridge,25.2,25.56033214105221,S146,1,2026-05-10 01:00:00+08:00,2026-05-10,loso,S146,-0.3603321410522113,0.3603321410522113,False,False,False,False,true_negative,<28,<28,25.5,94.0,5.6,0.0,0.0,100.0,0.0,0.0,0.0,True,low,low,high,high,low,high,low,low,other,False,False,False,0.25881904510252074,0.9659258262890683
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1089,M4_inertia_ridge,25.0,25.55402597186362,S146,2,2026-05-10 02:00:00+08:00,2026-05-10,loso,S146,-0.55402597186362,0.55402597186362,False,False,False,False,true_negative,<28,<28,25.3,95.0,6.6,0.0,0.0,95.0,0.0,0.0,0.0,True,low,low,high,very_high,low,low,low,low,other,False,False,False,0.49999999999999994,0.8660254037844387
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1090,M4_inertia_ridge,25.1,25.72535533959473,S146,3,2026-05-10 03:00:00+08:00,2026-05-10,loso,S146,-0.62535533959473,0.62535533959473,False,False,False,False,true_negative,<28,<28,25.5,95.0,5.0,0.0,0.0,83.0,0.0,0.0,0.0,True,low,low,high,high,low,low,low,low,other,False,False,False,0.7071067811865476,0.7071067811865476
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1091,M4_inertia_ridge,25.6,25.72353487158184,S146,4,2026-05-10 04:00:00+08:00,2026-05-10,loso,S146,-0.1235348715818354,0.1235348715818354,False,False,False,False,true_negative,<28,<28,25.6,93.0,7.8,0.0,0.0,100.0,0.0,0.0,0.0,True,low,low,high,very_high,low,high,low,low,other,False,False,False,0.8660254037844386,0.5000000000000001
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1092,M4_inertia_ridge,25.5,25.75313725399213,S146,5,2026-05-10 05:00:00+08:00,2026-05-10,loso,S146,-0.2531372539921293,0.2531372539921293,False,False,False,False,true_negative,<28,<28,25.5,93.0,5.9,0.0,0.0,99.0,0.0,0.0,0.0,True,low,low,high,high,low,mid,low,low,other,False,False,False,0.9659258262890683,0.25881904510252074
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1093,M4_inertia_ridge,25.6,25.71360784467782,S146,6,2026-05-10 06:00:00+08:00,2026-05-10,loso,S146,-0.1136078446778192,0.1136078446778192,False,False,False,False,true_negative,<28,<28,25.0,95.0,3.7,0.0,0.0,98.0,0.0,0.0,0.0,True,low,low,high,mid,low,mid,low,low,other,False,False,False,1.0,6.123233995736766e-17
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1094,M4_inertia_ridge,26.7,25.63802461772614,S146,7,2026-05-10 07:00:00+08:00,2026-05-10,loso,S146,1.061975382273861,1.061975382273861,False,False,False,False,true_negative,<28,<28,24.6,95.0,2.8,0.0,0.0,98.0,0.0,0.0,0.0,True,low,low,high,mid,low,mid,low,low,other,False,False,False,0.9659258262890683,-0.25881904510252063
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1095,M4_inertia_ridge,29.6,26.706218656109343,S146,8,2026-05-10 08:00:00+08:00,2026-05-10,loso,S146,2.8937813438906588,2.8937813438906588,False,False,False,False,true_negative,29-30,<28,25.6,93.0,5.4,64.0,13.333333333333332,100.0,0.0,32.0,32.0,True,high,mid,high,high,low,high,high,high,highradiation_not_hot,False,False,False,0.8660254037844387,-0.4999999999999998
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1096,M4_inertia_ridge,26.3,29.235704659086508,S146,9,2026-05-10 09:00:00+08:00,2026-05-10,loso,S146,-2.9357046590865075,2.9357046590865075,False,False,False,False,true_negative,<28,29-30,27.0,90.0,5.6,188.0,60.5,98.0,0.1,58.0,130.0,True,high,high,high,high,mid,mid,high,high,highradiation_not_hot,False,False,False,0.7071067811865476,-0.7071067811865475
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1097,M4_inertia_ridge,29.8,30.45956534790443,S146,10,2026-05-10 10:00:00+08:00,2026-05-10,loso,S146,-0.6595653479044294,0.6595653479044294,False,False,False,False,true_negative,29-30,30-30.5,28.6,84.0,3.6,439.0,175.45833333333331,48.0,0.0,285.0,154.0,True,very_high,high,mid,mid,high,low,very_high,very_high,radiation_hot,True,True,False,0.49999999999999994,-0.8660254037844387
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1098,M4_inertia_ridge,31.4,31.26213484332022,S146,11,2026-05-10 11:00:00+08:00,2026-05-10,loso,S146,0.1378651566797799,0.1378651566797799,True,False,True,False,hit,31-32,31-32,30.4,73.0,3.6,639.0,350.125,48.0,0.0,481.0,158.0,True,very_high,high,low,mid,very_high,low,very_high,very_high,radiation_hot,True,True,False,0.258819045102521,-0.9659258262890682
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1099,M4_inertia_ridge,30.4,31.06415762912465,S146,12,2026-05-10 12:00:00+08:00,2026-05-10,loso,S146,-0.6641576291246523,0.6641576291246523,False,False,True,False,false_alarm,30-31,31-32,31.6,63.0,4.3,775.0,544.2916666666667,65.0,0.0,615.0,160.0,True,very_high,very_high,low,high,very_high,low,very_high,very_high,radiation_hot,True,True,True,1.2246467991473532e-16,-1.0
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1100,M4_inertia_ridge,31.2,30.83255408501272,S146,13,2026-05-10 13:00:00+08:00,2026-05-10,loso,S146,0.3674459149872788,0.3674459149872788,True,False,False,False,miss,31-32,30.5-31,32.3,58.0,6.6,862.0,705.7916666666666,59.0,0.0,709.0,153.0,True,very_high,very_high,low,very_high,very_high,low,very_high,very_high,radiation_hot,True,True,True,-0.2588190451025208,-0.9659258262890683
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1101,M4_inertia_ridge,28.9,30.385221482674645,S146,14,2026-05-10 14:00:00+08:00,2026-05-10,loso,S146,-1.4852214826746462,1.4852214826746462,False,False,False,False,true_negative,28-29,30-30.5,32.1,57.0,8.9,844.0,801.375,65.0,0.0,660.0,184.0,True,very_high,very_high,low,very_high,very_high,low,very_high,very_high,radiation_hot,True,True,True,-0.4999999999999997,-0.8660254037844388
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1102,M4_inertia_ridge,29.8,30.063826047012924,S146,15,2026-05-10 15:00:00+08:00,2026-05-10,loso,S146,-0.2638260470129232,0.2638260470129232,False,False,False,False,true_negative,29-30,30-30.5,31.9,58.0,9.3,811.0,834.5,48.0,0.0,649.0,162.0,True,very_high,very_high,low,very_high,very_high,low,very_high,very_high,radiation_hot,True,True,True,-0.7071067811865471,-0.7071067811865479
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1103,M4_inertia_ridge,29.8,29.40097018168384,S146,16,2026-05-10 16:00:00+08:00,2026-05-10,loso,S146,0.399029818316162,0.399029818316162,False,False,False,False,true_negative,29-30,29-30,31.5,60.0,6.1,689.0,802.9583333333334,27.0,0.0,563.0,126.0,True,very_high,very_high,low,very_high,very_high,low,very_high,high,radiation_hot,True,True,True,-0.8660254037844385,-0.5000000000000004
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1104,M4_inertia_ridge,28.3,27.65642030171455,S146,17,2026-05-10 17:00:00+08:00,2026-05-10,loso,S146,0.6435796982854498,0.6435796982854498,False,False,False,False,true_negative,28-29,<28,31.5,60.0,4.1,491.0,707.7916666666666,100.0,0.0,379.0,112.0,True,very_high,very_high,low,mid,very_high,high,very_high,high,radiation_hot,True,True,True,-0.9659258262890683,-0.25881904510252063
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1105,M4_inertia_ridge,27.0,27.559203883480624,S146,18,2026-05-10 18:00:00+08:00,2026-05-10,loso,S146,-0.5592038834806239,0.5592038834806239,False,False,False,False,true_negative,<28,<28,31.0,63.0,2.7999999999999994,232.0,567.1666666666666,88.0,0.0,105.0,127.0,True,high,very_high,low,mid,very_high,low,high,high,radiation_hot,True,False,True,-1.0,-1.8369701987210297e-16
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1106,M4_inertia_ridge,26.7,26.884042475595145,S146,19,2026-05-10 19:00:00+08:00,2026-05-10,loso,S146,-0.1840424755951453,0.1840424755951453,False,False,False,False,true_negative,<28,<28,28.3,77.0,10.4,71.0,431.5,98.0,0.0,27.0,44.0,True,high,very_high,low,very_high,high,mid,high,high,radiation_hot,True,False,True,-0.9659258262890684,0.2588190451025203
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1107,M4_inertia_ridge,26.7,25.91925450024581,S146,20,2026-05-10 20:00:00+08:00,2026-05-10,loso,S146,0.7807454997541896,0.7807454997541896,False,False,False,False,true_negative,<28,<28,27.2,85.0,6.7,0.0,290.9166666666667,100.0,0.0,0.0,0.0,True,low,high,mid,very_high,mid,high,low,low,highradiation_not_hot,False,False,False,-0.8660254037844386,0.5000000000000001
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1108,M4_inertia_ridge,26.4,25.92197620414132,S146,21,2026-05-10 21:00:00+08:00,2026-05-10,loso,S146,0.4780237958586788,0.4780237958586788,False,False,False,False,true_negative,<28,<28,26.4,91.0,6.0,0.0,131.20833333333331,100.0,0.0,0.0,0.0,True,low,high,high,high,mid,high,low,low,highradiation_not_hot,False,False,False,-0.7071067811865477,0.7071067811865474
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1109,M4_inertia_ridge,25.9,25.966558324996942,S146,22,2026-05-10 22:00:00+08:00,2026-05-10,loso,S146,-0.0665583249969437,0.0665583249969437,False,False,False,False,true_negative,<28,<28,26.0,94.0,5.1,0.0,24.854166666666668,100.0,0.0,0.0,0.0,True,low,mid,high,high,mid,high,low,low,other,False,False,False,-0.5000000000000004,0.8660254037844384
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1110,M4_inertia_ridge,25.7,26.01589978729585,S146,23,2026-05-10 23:00:00+08:00,2026-05-10,loso,S146,-0.3158997872958515,0.3158997872958515,False,False,False,False,true_negative,<28,<28,25.9,95.0,4.3,0.0,0.0,96.0,0.0,0.0,0.0,True,low,low,high,high,mid,low,low,low,other,False,False,False,-0.25881904510252157,0.9659258262890681
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1111,M4_inertia_ridge,25.3,25.61783441794096,S146,0,2026-05-11 00:00:00+08:00,2026-05-11,loso,S146,-0.3178344179409578,0.3178344179409578,False,False,False,False,true_negative,<28,<28,25.5,96.0,2.9,0.0,0.0,100.0,0.0,0.0,0.0,True,low,low,very_high,mid,low,high,low,low,other,False,False,False,0.0,1.0
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1112,M4_inertia_ridge,25.0,25.619724320115264,S146,1,2026-05-11 01:00:00+08:00,2026-05-11,loso,S146,-0.6197243201152638,0.6197243201152638,False,False,False,False,true_negative,<28,<28,25.5,96.0,4.7,0.0,0.0,99.0,0.0,0.0,0.0,True,low,low,very_high,high,low,mid,low,low,other,False,False,False,0.25881904510252074,0.9659258262890683
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1113,M4_inertia_ridge,24.9,25.572194119029,S146,2,2026-05-11 02:00:00+08:00,2026-05-11,loso,S146,-0.6721941190290011,0.6721941190290011,False,False,False,False,true_negative,<28,<28,25.6,94.75,4.825,0.0,0.0,98.5,0.0,0.0,0.0,True,low,low,high,high,low,mid,low,low,other,False,False,False,0.49999999999999994,0.8660254037844387
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1114,M4_inertia_ridge,24.7,25.61435337131397,S146,3,2026-05-11 03:00:00+08:00,2026-05-11,loso,S146,-0.9143533713139718,0.9143533713139718,False,False,False,False,true_negative,<28,<28,25.7,94.0,4.175,0.0,0.0,100.0,0.0,0.0,0.0,True,low,low,high,mid,low,high,low,low,other,False,False,False,0.7071067811865476,0.7071067811865476
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1115,M4_inertia_ridge,24.6,25.66531764489984,S146,4,2026-05-11 04:00:00+08:00,2026-05-11,loso,S146,-1.0653176448998387,1.0653176448998387,False,False,False,False,true_negative,<28,<28,25.5,94.0,5.0,0.0,0.0,100.0,0.0,0.0,0.0,True,low,low,high,high,low,high,low,low,other,False,False,False,0.8660254037844386,0.5000000000000001
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1116,M4_inertia_ridge,25.5,25.60786403435088,S147,2,2026-05-07 02:00:00+08:00,2026-05-07,loso,S147,-0.1078640343508787,0.1078640343508787,False,False,False,False,true_negative,<28,<28,26.0,93.0,2.2,0.0,0.0,100.0,0.0,0.0,0.0,True,low,low,high,low,mid,high,low,low,other,False,False,False,0.49999999999999994,0.8660254037844387
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1117,M4_inertia_ridge,25.4,25.65375913936841,S147,3,2026-05-07 03:00:00+08:00,2026-05-07,loso,S147,-0.2537591393684124,0.2537591393684124,False,False,False,False,true_negative,<28,<28,26.0,93.0,2.3,0.0,0.0,100.0,0.0,0.0,0.0,True,low,low,high,low,mid,high,low,low,other,False,False,False,0.7071067811865476,0.7071067811865476
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1118,M4_inertia_ridge,25.4,25.811336466936257,S147,4,2026-05-07 04:00:00+08:00,2026-05-07,loso,S147,-0.4113364669362589,0.4113364669362589,False,False,False,False,true_negative,<28,<28,25.8,96.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,True,low,low,very_high,low,low,high,low,low,other,False,False,False,0.8660254037844386,0.5000000000000001
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1119,M4_inertia_ridge,25.5,25.980362458340554,S147,5,2026-05-07 05:00:00+08:00,2026-05-07,loso,S147,-0.4803624583405543,0.4803624583405543,False,False,False,False,true_negative,<28,<28,25.8,97.0,1.3,0.0,0.0,100.0,0.0,0.0,0.0,True,low,low,very_high,low,low,high,low,low,other,False,False,False,0.9659258262890683,0.25881904510252074
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1120,M4_inertia_ridge,25.2,26.1452593181812,S147,6,2026-05-07 06:00:00+08:00,2026-05-07,loso,S147,-0.9452593181812006,0.9452593181812006,False,False,False,False,true_negative,<28,<28,25.7,97.0,3.0,0.0,0.0,100.0,0.0,0.0,0.0,True,low,low,very_high,mid,low,high,low,low,other,False,False,False,1.0,6.123233995736766e-17
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1121,M4_inertia_ridge,25.8,26.303385042596283,S147,7,2026-05-07 07:00:00+08:00,2026-05-07,loso,S147,-0.5033850425962818,0.5033850425962818,False,False,False,False,true_negative,<28,<28,26.1,92.0,6.1,0.0,0.0,100.0,0.0,0.0,0.0,True,low,low,high,very_high,mid,high,low,low,other,False,False,False,0.9659258262890683,-0.25881904510252063
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1122,M4_inertia_ridge,27.6,27.82286970418662,S147,8,2026-05-07 08:00:00+08:00,2026-05-07,loso,S147,-0.2228697041866176,0.2228697041866176,False,False,False,False,true_negative,<28,<28,26.6,93.0,2.3,50.0,10.416666666666668,99.0,0.0,17.0,33.0,True,high,mid,high,low,mid,mid,high,high,highradiation_not_hot,False,False,False,0.8660254037844387,-0.4999999999999998
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1123,M4_inertia_ridge,28.9,29.297514117375243,S147,9,2026-05-07 09:00:00+08:00,2026-05-07,loso,S147,-0.3975141173752448,0.3975141173752448,False,False,False,False,true_negative,28-29,29-30,27.6,89.0,5.2,190.0,56.25,100.0,0.2,65.0,125.0,True,high,mid,mid,high,high,high,high,high,radiation_hot,True,False,False,0.7071067811865476,-0.7071067811865475
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1124,M4_inertia_ridge,29.9,30.28055124425637,S147,10,2026-05-07 10:00:00+08:00,2026-05-07,loso,S147,-0.3805512442563703,0.3805512442563703,False,False,False,False,true_negative,29-30,30-30.5,28.2,84.0,5.2,352.0,153.33333333333331,100.0,0.3,136.0,216.0,True,high,high,mid,high,high,high,high,very_high,radiation_hot,True,False,False,0.49999999999999994,-0.8660254037844387
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1125,M4_inertia_ridge,32.0,30.997290595484564,S147,11,2026-05-07 11:00:00+08:00,2026-05-07,loso,S147,1.0027094045154357,1.0027094045154357,True,False,False,False,miss,32-33,30.5-31,28.9,80.0,5.6,537.0,298.79166666666663,100.0,0.2,262.0,275.0,True,very_high,high,mid,high,very_high,high,very_high,very_high,radiation_hot,True,True,False,0.258819045102521,-0.9659258262890682
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1126,M4_inertia_ridge,32.2,31.42060349890476,S147,12,2026-05-07 12:00:00+08:00,2026-05-07,loso,S147,0.7793965010952455,0.7793965010952455,True,False,True,False,hit,32-33,31-32,29.3,77.0,10.1,774.0,481.33333333333337,100.0,0.2,543.0,231.0,True,very_high,very_high,low,very_high,very_high,high,very_high,very_high,radiation_hot,True,True,True,1.2246467991473532e-16,-1.0
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1127,M4_inertia_ridge,31.6,31.31556615764011,S147,13,2026-05-07 13:00:00+08:00,2026-05-07,loso,S147,0.284433842359892,0.284433842359892,True,False,True,False,hit,31-32,31-32,28.5,81.0,9.1,745.0,636.2083333333334,100.0,0.1,440.0,305.0,True,very_high,very_high,mid,very_high,high,high,very_high,very_high,radiation_hot,True,True,True,-0.2588190451025208,-0.9659258262890683
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1128,M4_inertia_ridge,31.9,30.73692884907697,S147,14,2026-05-07 14:00:00+08:00,2026-05-07,loso,S147,1.1630711509230274,1.1630711509230274,True,False,False,False,miss,31-32,30.5-31,29.9,73.0,7.0,722.0,723.875,100.0,0.2,426.0,296.0,True,very_high,very_high,low,very_high,very_high,high,very_high,very_high,radiation_hot,True,True,True,-0.4999999999999997,-0.8660254037844388
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1129,M4_inertia_ridge,32.3,30.73689560935278,S147,15,2026-05-07 15:00:00+08:00,2026-05-07,loso,S147,1.5631043906472186,1.5631043906472186,True,False,False,False,miss,32-33,30.5-31,27.9,85.0,5.5,598.0,710.3333333333334,100.0,0.9,255.0,343.0,True,very_high,very_high,mid,high,high,high,very_high,very_high,radiation_hot,True,True,True,-0.7071067811865471,-0.7071067811865479
