model_name,event_target,official_event_threshold_c,calibrator_id,calibrator_family,diagnostic_only,validation_method,bin_kind,probability_bin,n,event_count,observed_event_rate,mean_predicted_probability,calibration_gap,abs_calibration_gap,p_min,p_max,mean_score,station_count,low_support
M4_inertia_ridge,ge31,31.0,logistic_score_radiation_hot_diagnostic,logistic,True,station_grouped_loso,fixed,"[0.30,0.40)",42,10,0.23809523809523808,0.3550228818545133,0.11692764375927522,0.11692764375927522,0.30121297108734607,0.39816059351380456,30.441666158315083,25,False
M4_inertia_ridge,ge31,31.0,logistic_score_radiation_hot_diagnostic,logistic,True,station_grouped_loso,fixed,"[0.40,0.50)",33,17,0.5151515151515151,0.4485645162679185,-0.06658699888359665,0.06658699888359665,0.4005269351919046,0.4958007637466683,30.68662838456068,23,False
M4_inertia_ridge,ge31,31.0,logistic_score_radiation_hot_diagnostic,logistic,True,station_grouped_loso,fixed,"[0.50,0.60)",56,40,0.7142857142857143,0.5497230776500811,-0.1645626366356332,0.1645626366356332,0.5056218598883482,0.5999353101830541,30.94756472068832,27,False
M4_inertia_ridge,ge31,31.0,logistic_score_radiation_hot_diagnostic,logistic,True,station_grouped_loso,fixed,"[0.60,0.70)",77,47,0.6103896103896104,0.6465081221671087,0.03611851177749836,0.03611851177749836,0.6009560134444601,0.6958438566642983,31.18654749189351,26,False
M4_inertia_ridge,ge31,31.0,logistic_score_radiation_hot_diagnostic,logistic,True,station_grouped_loso,fixed,"[0.70,0.80)",55,39,0.7090909090909091,0.7503391871001523,0.041248278009243244,0.041248278009243244,0.7008028145462615,0.7992045759546788,31.500954462086348,27,False
M4_inertia_ridge,ge31,31.0,logistic_score_radiation_hot_diagnostic,logistic,True,station_grouped_loso,fixed,"[0.80,0.90)",24,15,0.625,0.840161394093374,0.21516139409337398,0.21516139409337398,0.8019243202749519,0.8897281247324423,31.835913337914846,14,True
M4_inertia_ridge,ge33,33.0,empirical_score_bin,empirical_bin,False,station_grouped_loso,fixed,"[0.00,0.10)",1674,15,0.008960573476702509,0.008942890156053186,-1.7683320649322307e-05,1.7683320649322307e-05,1e-06,0.04938271604938271,27.511594743212488,27,False
M4_inertia_ridge,ge33,33.0,isotonic_score_only,isotonic,False,station_grouped_loso,fixed,"[0.00,0.10)",1612,8,0.004962779156327543,0.009199294118274914,0.004236514961947371,0.004236514961947371,1e-06,0.09090909090909091,27.51235270793995,26,False
M4_inertia_ridge,ge33,33.0,logistic_score_hour_diagnostic,logistic,True,station_grouped_loso,fixed,"[0.00,0.10)",1661,15,0.009030704394942806,0.008127808323196983,-0.0009028960717458231,0.0009028960717458231,1e-06,0.09909710462855571,27.484650902296963,27,False
M4_inertia_ridge,ge33,33.0,logistic_score_hour_diagnostic,logistic,True,station_grouped_loso,fixed,"[0.10,0.20)",13,0,0.0,0.10631708171639041,0.10631708171639041,0.10631708171639041,0.10000550228398218,0.14204983814386513,30.954188570957903,10,True
M4_inertia_ridge,ge33,33.0,logistic_score_only,logistic,False,station_grouped_loso,fixed,"[0.00,0.10)",1666,15,0.00900360144057623,0.008484647202031095,-0.0005189542385451353,0.0005189542385451353,1.1570766846992501e-05,0.09851853667725767,27.489904905398728,27,False
M4_inertia_ridge,ge33,33.0,logistic_score_only,logistic,False,station_grouped_loso,fixed,"[0.10,0.20)",8,0,0.0,0.11863190949608177,0.11863190949608177,0.11863190949608177,0.10897475014280618,0.125065798131496,32.02850346792777,7,True
M4_inertia_ridge,ge33,33.0,logistic_score_radiation_hot_diagnostic,logistic,True,station_grouped_loso,fixed,"[0.00,0.10)",1666,15,0.00900360144057623,0.008517369163138598,-0.00048623227743763153,0.00048623227743763153,1e-06,0.09309969950209095,27.489904905398728,27,False
M4_inertia_ridge,ge33,33.0,logistic_score_radiation_hot_diagnostic,logistic,True,station_grouped_loso,fixed,"[0.10,0.20)",8,0,0.0,0.11095289025646059,0.11095289025646059,0.11095289025646059,0.10268745392619455,0.11651110261186051,32.02850346792777,7,True
M7_compact_weather_ridge,ge31,31.0,empirical_score_bin,empirical_bin,False,station_grouped_loso,fixed,"[0.00,0.10)",1173,2,0.0017050298380221654,0.0017164760104419838,1.1446172419818466e-05,1.1446172419818466e-05,1e-06,0.012422360248447204,26.304876572184412,27,False
M7_compact_weather_ridge,ge31,31.0,empirical_score_bin,empirical_bin,False,station_grouped_loso,fixed,"[0.10,0.20)",165,25,0.15151515151515152,0.14925654056088838,-0.002258610954263135,0.002258610954263135,0.12422360248447205,0.15527950310559005,29.124851282015136,27,False
M7_compact_weather_ridge,ge31,31.0,empirical_score_bin,empirical_bin,False,station_grouped_loso,fixed,"[0.30,0.40)",169,58,0.3431952662721893,0.346907273328678,0.0037120070564886642,0.0037120070564886642,0.32298136645962733,0.36024844720496896,30.33518961392132,27,False
M7_compact_weather_ridge,ge31,31.0,empirical_score_bin,empirical_bin,False,station_grouped_loso,fixed,"[0.60,0.70)",50,49,0.98,0.6966666666666668,-0.2833333333333332,0.2833333333333332,0.691358024691358,0.6975308641975309,31.524979208828736,8,False
M7_compact_weather_ridge,ge31,31.0,empirical_score_bin,empirical_bin,False,station_grouped_loso,fixed,"[0.70,0.80)",117,70,0.5982905982905983,0.7126727867468609,0.11438218845626258,0.11438218845626258,0.7037037037037037,0.7345679012345679,31.537884376864103,19,False
M7_compact_weather_ridge,ge31,31.0,isotonic_score_only,isotonic,False,station_grouped_loso,fixed,"[0.00,0.10)",1232,6,0.00487012987012987,0.00338823390872203,-0.00148189596140784,0.00148189596140784,1e-06,0.09090909090909091,26.428748651949,27,False
M7_compact_weather_ridge,ge31,31.0,isotonic_score_only,isotonic,False,station_grouped_loso,fixed,"[0.10,0.20)",165,28,0.1696969696969697,0.17406503244175317,0.004368062744783463,0.004368062744783463,0.14285714285714285,0.18243243243243243,29.49666629314556,27,False
M7_compact_weather_ridge,ge31,31.0,isotonic_score_only,isotonic,False,station_grouped_loso,fixed,"[0.20,0.30)",2,1,0.5,0.26358507410280224,-0.23641492589719776,0.23641492589719776,0.25,0.2771701482056045,30.216397459127077,2,True
M7_compact_weather_ridge,ge31,31.0,isotonic_score_only,isotonic,False,station_grouped_loso,fixed,"[0.30,0.40)",2,2,1.0,0.3333333333333333,-0.6666666666666667,0.6666666666666667,0.3333333333333333,0.3333333333333333,30.293250603206353,1,True
M7_compact_weather_ridge,ge31,31.0,isotonic_score_only,isotonic,False,station_grouped_loso,fixed,"[0.40,0.50)",99,51,0.5151515151515151,0.4637629292385315,-0.05138858591298362,0.05138858591298362,0.42857142857142855,0.4996591405242177,30.554294124223237,27,False
M7_compact_weather_ridge,ge31,31.0,isotonic_score_only,isotonic,False,station_grouped_loso,fixed,"[0.50,0.60)",22,7,0.3181818181818182,0.5260435111540344,0.20786169297221618,0.20786169297221618,0.5,0.5833333333333334,30.917024142675576,17,True
M7_compact_weather_ridge,ge31,31.0,isotonic_score_only,isotonic,False,station_grouped_loso,fixed,"[0.60,0.70)",4,0,0.0,0.6125,0.6125,0.6125,0.6,0.625,31.0605828427082,2,True
M7_compact_weather_ridge,ge31,31.0,isotonic_score_only,isotonic,False,station_grouped_loso,fixed,"[0.70,0.80)",144,109,0.7569444444444444,0.743159732712882,-0.013784711731562371,0.013784711731562371,0.7272727272727273,0.7894736842105263,31.583448854000437,27,False
M7_compact_weather_ridge,ge31,31.0,isotonic_score_only,isotonic,False,station_grouped_loso,fixed,"[0.80,0.90)",4,0,0.0,0.8,0.8,0.8,0.8,0.8,32.13824212833398,4,True
M7_compact_weather_ridge,ge31,31.0,logistic_score_hour_diagnostic,logistic,True,station_grouped_loso,fixed,"[0.00,0.10)",1269,7,0.005516154452324665,0.007435871620852321,0.0019197171685276558,0.0019197171685276558,1.956679316911886e-06,0.08788850071698495,26.50872680596332,27,False
M7_compact_weather_ridge,ge31,31.0,logistic_score_hour_diagnostic,logistic,True,station_grouped_loso,fixed,"[0.10,0.20)",76,20,0.2631578947368421,0.16532065233568527,-0.09783724240115682,0.09783724240115682,0.12390535845579939,0.1965900065151902,29.35250268668155,27,False
