regime_variable,regime_bin,model_name,event_target,output_kind,output_id,validation_method,operating_point,threshold_mean,n,event_count,observed_event_rate,mean_output_value,probability_bias,TP,FP,FN,TN,precision,recall,F1,CSI,false_alarm_ratio,miss_rate
combined_radiation_hot_regime,highradiation_not_hot,M7_compact_weather_ridge,ge31,probability,logistic_score_only,station_grouped_loso,recall_90,0.10874125874125871,143,2,0.013986013986013986,0.013578896977443555,-0.00040711700857043107,0,0,2,141,,0.0,,0.0,,1.0
combined_radiation_hot_regime,hot_not_highradiation,M7_compact_weather_ridge,ge31,probability,logistic_score_only,station_grouped_loso,recall_90,0.10975000000000001,80,0,0.0,0.002682280526495279,0.002682280526495279,0,0,0,80,,,,,,
combined_radiation_hot_regime,other,M7_compact_weather_ridge,ge31,probability,logistic_score_only,station_grouped_loso,recall_90,0.10879008746355687,686,0,0.0,0.0012941236611460484,0.0012941236611460484,0,0,0,686,,,,,,
combined_radiation_hot_regime,radiation_hot,M7_compact_weather_ridge,ge31,probability,logistic_score_only,station_grouped_loso,recall_90,0.1089150326797386,765,202,0.26405228758169935,0.26276917815469203,-0.0012831094270073229,187,196,15,367,0.48825065274151436,0.9257425742574258,0.6393162393162394,0.46984924623115576,0.5117493472584856,0.07425742574257425
combined_radiation_hot_regime,highradiation_not_hot,M7_compact_weather_ridge,ge31,probability,logistic_score_radiation_hot_diagnostic,station_grouped_loso,best_F1,0.3253146853146852,143,2,0.013986013986013986,0.00819783805586238,-0.005788175930151606,0,0,2,141,,0.0,,0.0,,1.0
combined_radiation_hot_regime,hot_not_highradiation,M7_compact_weather_ridge,ge31,probability,logistic_score_radiation_hot_diagnostic,station_grouped_loso,best_F1,0.32987500000000003,80,0,0.0,0.0019228582507653503,0.0019228582507653503,0,0,0,80,,,,,,
combined_radiation_hot_regime,other,M7_compact_weather_ridge,ge31,probability,logistic_score_radiation_hot_diagnostic,station_grouped_loso,best_F1,0.32546647230320697,686,0,0.0,0.0008778256417881805,0.0008778256417881805,0,0,0,686,,,,,,
combined_radiation_hot_regime,radiation_hot,M7_compact_weather_ridge,ge31,probability,logistic_score_radiation_hot_diagnostic,station_grouped_loso,best_F1,0.3260392156862745,765,202,0.26405228758169935,0.26413694266975524,8.465508805588495e-05,169,105,33,458,0.6167883211678832,0.8366336633663366,0.7100840336134453,0.5504885993485342,0.38321167883211676,0.16336633663366337
combined_radiation_hot_regime,highradiation_not_hot,M7_compact_weather_ridge,ge31,probability,logistic_score_radiation_hot_diagnostic,station_grouped_loso,max_Youden,0.08944055944055941,143,2,0.013986013986013986,0.00819783805586238,-0.005788175930151606,0,0,2,141,,0.0,,0.0,,1.0
combined_radiation_hot_regime,hot_not_highradiation,M7_compact_weather_ridge,ge31,probability,logistic_score_radiation_hot_diagnostic,station_grouped_loso,max_Youden,0.07887499999999999,80,0,0.0,0.0019228582507653503,0.0019228582507653503,0,0,0,80,,,,,,
combined_radiation_hot_regime,other,M7_compact_weather_ridge,ge31,probability,logistic_score_radiation_hot_diagnostic,station_grouped_loso,max_Youden,0.08965014577259472,686,0,0.0,0.0008778256417881805,0.0008778256417881805,0,0,0,686,,,,,,
combined_radiation_hot_regime,radiation_hot,M7_compact_weather_ridge,ge31,probability,logistic_score_radiation_hot_diagnostic,station_grouped_loso,max_Youden,0.08833986928104573,765,202,0.26405228758169935,0.26413694266975524,8.465508805588495e-05,195,237,7,326,0.4513888888888889,0.9653465346534653,0.6151419558359622,0.44419134396355353,0.5486111111111112,0.034653465346534656
combined_radiation_hot_regime,highradiation_not_hot,M7_compact_weather_ridge,ge31,probability,logistic_score_radiation_hot_diagnostic,station_grouped_loso,precision_70,0.5318881118881121,143,2,0.013986013986013986,0.00819783805586238,-0.005788175930151606,0,0,2,141,,0.0,,0.0,,1.0
combined_radiation_hot_regime,hot_not_highradiation,M7_compact_weather_ridge,ge31,probability,logistic_score_radiation_hot_diagnostic,station_grouped_loso,precision_70,0.5223749999999999,80,0,0.0,0.0019228582507653503,0.0019228582507653503,0,0,0,80,,,,,,
combined_radiation_hot_regime,other,M7_compact_weather_ridge,ge31,probability,logistic_score_radiation_hot_diagnostic,station_grouped_loso,precision_70,0.5312973760932945,686,0,0.0,0.0008778256417881805,0.0008778256417881805,0,0,0,686,,,,,,
combined_radiation_hot_regime,radiation_hot,M7_compact_weather_ridge,ge31,probability,logistic_score_radiation_hot_diagnostic,station_grouped_loso,precision_70,0.5300915032679739,765,202,0.26405228758169935,0.26413694266975524,8.465508805588495e-05,120,52,82,511,0.6976744186046512,0.594059405940594,0.6417112299465241,0.47244094488188976,0.3023255813953488,0.40594059405940597
combined_radiation_hot_regime,highradiation_not_hot,M7_compact_weather_ridge,ge31,probability,logistic_score_radiation_hot_diagnostic,station_grouped_loso,recall_90,0.11279720279720276,143,2,0.013986013986013986,0.00819783805586238,-0.005788175930151606,0,0,2,141,,0.0,,0.0,,1.0
combined_radiation_hot_regime,hot_not_highradiation,M7_compact_weather_ridge,ge31,probability,logistic_score_radiation_hot_diagnostic,station_grouped_loso,recall_90,0.11274999999999999,80,0,0.0,0.0019228582507653503,0.0019228582507653503,0,0,0,80,,,,,,
combined_radiation_hot_regime,other,M7_compact_weather_ridge,ge31,probability,logistic_score_radiation_hot_diagnostic,station_grouped_loso,recall_90,0.11298833819241984,686,0,0.0,0.0008778256417881805,0.0008778256417881805,0,0,0,686,,,,,,
combined_radiation_hot_regime,radiation_hot,M7_compact_weather_ridge,ge31,probability,logistic_score_radiation_hot_diagnostic,station_grouped_loso,recall_90,0.11299346405228759,765,202,0.26405228758169935,0.26413694266975524,8.465508805588495e-05,186,199,16,364,0.4831168831168831,0.9207920792079208,0.6337308347529812,0.46384039900249374,0.5168831168831168,0.07920792079207921
combined_radiation_hot_regime,highradiation_not_hot,M7_compact_weather_ridge,ge31,score,raw_model_score,station_grouped_loso,best_F1,30.249300699300697,143,2,0.013986013986013986,27.08492837596336,,0,0,2,141,,0.0,,0.0,,1.0
combined_radiation_hot_regime,hot_not_highradiation,M7_compact_weather_ridge,ge31,score,raw_model_score,station_grouped_loso,best_F1,30.231874999999995,80,0,0.0,26.28435764759545,,0,0,0,80,,,,,,
combined_radiation_hot_regime,other,M7_compact_weather_ridge,ge31,score,raw_model_score,station_grouped_loso,best_F1,30.25,686,0,0.0,25.742800947332142,,0,0,0,686,,,,,,
combined_radiation_hot_regime,radiation_hot,M7_compact_weather_ridge,ge31,score,raw_model_score,station_grouped_loso,best_F1,30.24797385620915,765,202,0.26405228758169935,29.305352076538302,,170,105,32,458,0.6181818181818182,0.8415841584158416,0.7127882599580714,0.5537459283387622,0.38181818181818183,0.15841584158415842
combined_radiation_hot_regime,highradiation_not_hot,M7_compact_weather_ridge,ge31,score,raw_model_score,station_grouped_loso,fixed_score_31,31.0,143,2,0.013986013986013986,27.08492837596336,,0,0,2,141,,0.0,,0.0,,1.0
combined_radiation_hot_regime,hot_not_highradiation,M7_compact_weather_ridge,ge31,score,raw_model_score,station_grouped_loso,fixed_score_31,31.0,80,0,0.0,26.28435764759545,,0,0,0,80,,,,,,
combined_radiation_hot_regime,other,M7_compact_weather_ridge,ge31,score,raw_model_score,station_grouped_loso,fixed_score_31,31.0,686,0,0.0,25.742800947332142,,0,0,0,686,,,,,,
combined_radiation_hot_regime,radiation_hot,M7_compact_weather_ridge,ge31,score,raw_model_score,station_grouped_loso,fixed_score_31,31.0,765,202,0.26405228758169935,29.305352076538302,,117,45,85,518,0.7222222222222222,0.5792079207920792,0.6428571428571429,0.47368421052631576,0.2777777777777778,0.4207920792079208
combined_radiation_hot_regime,highradiation_not_hot,M7_compact_weather_ridge,ge31,score,raw_model_score,station_grouped_loso,max_Youden,29.0,143,2,0.013986013986013986,27.08492837596336,,2,2,0,139,0.5,1.0,0.6666666666666666,0.5,0.5,0.0
combined_radiation_hot_regime,hot_not_highradiation,M7_compact_weather_ridge,ge31,score,raw_model_score,station_grouped_loso,max_Youden,29.0,80,0,0.0,26.28435764759545,,0,0,0,80,,,,,,
combined_radiation_hot_regime,other,M7_compact_weather_ridge,ge31,score,raw_model_score,station_grouped_loso,max_Youden,29.0,686,0,0.0,25.742800947332142,,0,0,0,686,,,,,,
combined_radiation_hot_regime,radiation_hot,M7_compact_weather_ridge,ge31,score,raw_model_score,station_grouped_loso,max_Youden,29.0,765,202,0.26405228758169935,29.305352076538302,,196,237,6,326,0.45265588914549654,0.9702970297029703,0.6173228346456693,0.44646924829157175,0.5473441108545035,0.0297029702970297
combined_radiation_hot_regime,highradiation_not_hot,M7_compact_weather_ridge,ge31,score,raw_model_score,station_grouped_loso,precision_70,30.88216783216783,143,2,0.013986013986013986,27.08492837596336,,0,0,2,141,,0.0,,0.0,,1.0
combined_radiation_hot_regime,hot_not_highradiation,M7_compact_weather_ridge,ge31,score,raw_model_score,station_grouped_loso,precision_70,30.804375000000004,80,0,0.0,26.28435764759545,,0,0,0,80,,,,,,
combined_radiation_hot_regime,other,M7_compact_weather_ridge,ge31,score,raw_model_score,station_grouped_loso,precision_70,30.87813411078717,686,0,0.0,25.742800947332142,,0,0,0,686,,,,,,
combined_radiation_hot_regime,radiation_hot,M7_compact_weather_ridge,ge31,score,raw_model_score,station_grouped_loso,precision_70,30.868104575163397,765,202,0.26405228758169935,29.305352076538302,,121,52,81,511,0.6994219653179191,0.599009900990099,0.6453333333333333,0.4763779527559055,0.30057803468208094,0.400990099009901
combined_radiation_hot_regime,highradiation_not_hot,M7_compact_weather_ridge,ge31,score,raw_model_score,station_grouped_loso,recall_90,29.25,143,2,0.013986013986013986,27.08492837596336,,0,0,2,141,,0.0,,0.0,,1.0
combined_radiation_hot_regime,hot_not_highradiation,M7_compact_weather_ridge,ge31,score,raw_model_score,station_grouped_loso,recall_90,29.25,80,0,0.0,26.28435764759545,,0,0,0,80,,,,,,
combined_radiation_hot_regime,other,M7_compact_weather_ridge,ge31,score,raw_model_score,station_grouped_loso,recall_90,29.25,686,0,0.0,25.742800947332142,,0,0,0,686,,,,,,
combined_radiation_hot_regime,radiation_hot,M7_compact_weather_ridge,ge31,score,raw_model_score,station_grouped_loso,recall_90,29.25,765,202,0.26405228758169935,29.305352076538302,,187,193,15,370,0.4921052631578947,0.9257425742574258,0.6426116838487972,0.47341772151898737,0.5078947368421053,0.07425742574257425
combined_radiation_hot_regime,highradiation_not_hot,M7_compact_weather_ridge,ge33,probability,empirical_score_bin,station_grouped_loso,best_F1,0.0386013986013986,143,0,0.0,1e-06,1e-06,0,0,0,143,,,,,,
combined_radiation_hot_regime,hot_not_highradiation,M7_compact_weather_ridge,ge33,probability,empirical_score_bin,station_grouped_loso,best_F1,0.039749999999999994,80,0,0.0,1.0000000000000002e-06,1.0000000000000002e-06,0,0,0,80,,,,,,
combined_radiation_hot_regime,other,M7_compact_weather_ridge,ge33,probability,empirical_score_bin,station_grouped_loso,best_F1,0.03839650145772594,686,0,0.0,1.0000000000000002e-06,1.0000000000000002e-06,0,0,0,686,,,,,,
combined_radiation_hot_regime,radiation_hot,M7_compact_weather_ridge,ge33,probability,empirical_score_bin,station_grouped_loso,best_F1,0.03848366013071895,765,15,0.0196078431372549,0.019608804869208372,9.61731953470768e-07,10,157,5,593,0.059880239520958084,0.6666666666666666,0.10989010989010989,0.05813953488372093,0.9401197604790419,0.3333333333333333
combined_radiation_hot_regime,highradiation_not_hot,M7_compact_weather_ridge,ge33,probability,empirical_score_bin,station_grouped_loso,max_Youden,0.010000000000000002,143,0,0.0,1e-06,1e-06,0,0,0,143,,,,,,
combined_radiation_hot_regime,hot_not_highradiation,M7_compact_weather_ridge,ge33,probability,empirical_score_bin,station_grouped_loso,max_Youden,0.009999999999999998,80,0,0.0,1.0000000000000002e-06,1.0000000000000002e-06,0,0,0,80,,,,,,
combined_radiation_hot_regime,other,M7_compact_weather_ridge,ge33,probability,empirical_score_bin,station_grouped_loso,max_Youden,0.009999999999999998,686,0,0.0,1.0000000000000002e-06,1.0000000000000002e-06,0,0,0,686,,,,,,
combined_radiation_hot_regime,radiation_hot,M7_compact_weather_ridge,ge33,probability,empirical_score_bin,station_grouped_loso,max_Youden,0.009999999999999998,765,15,0.0196078431372549,0.019608804869208372,9.61731953470768e-07,15,321,0,429,0.044642857142857144,1.0,0.08547008547008547,0.044642857142857144,0.9553571428571429,0.0
combined_radiation_hot_regime,highradiation_not_hot,M7_compact_weather_ridge,ge33,probability,empirical_score_bin,station_grouped_loso,recall_90,0.028601398601398587,143,0,0.0,1e-06,1e-06,0,0,0,143,,,,,,
combined_radiation_hot_regime,hot_not_highradiation,M7_compact_weather_ridge,ge33,probability,empirical_score_bin,station_grouped_loso,recall_90,0.029750000000000006,80,0,0.0,1.0000000000000002e-06,1.0000000000000002e-06,0,0,0,80,,,,,,
combined_radiation_hot_regime,other,M7_compact_weather_ridge,ge33,probability,empirical_score_bin,station_grouped_loso,recall_90,0.02839650145772595,686,0,0.0,1.0000000000000002e-06,1.0000000000000002e-06,0,0,0,686,,,,,,
combined_radiation_hot_regime,radiation_hot,M7_compact_weather_ridge,ge33,probability,empirical_score_bin,station_grouped_loso,recall_90,0.02848366013071896,765,15,0.0196078431372549,0.019608804869208372,9.61731953470768e-07,15,321,0,429,0.044642857142857144,1.0,0.08547008547008547,0.044642857142857144,0.9553571428571429,0.0
combined_radiation_hot_regime,highradiation_not_hot,M7_compact_weather_ridge,ge33,probability,isotonic_score_only,station_grouped_loso,best_F1,0.05927536231884058,138,0,0.0,1e-06,1e-06,0,0,0,138,,,,,,
combined_radiation_hot_regime,hot_not_highradiation,M7_compact_weather_ridge,ge33,probability,isotonic_score_only,station_grouped_loso,best_F1,0.05974683544303795,79,0,0.0,9.999999999999997e-07,9.999999999999997e-07,0,0,0,79,,,,,,
combined_radiation_hot_regime,other,M7_compact_weather_ridge,ge33,probability,isotonic_score_only,station_grouped_loso,best_F1,0.05918057663125948,659,0,0.0,1.0000000000000002e-06,1.0000000000000002e-06,0,0,0,659,,,,,,
combined_radiation_hot_regime,radiation_hot,M7_compact_weather_ridge,ge33,probability,isotonic_score_only,station_grouped_loso,best_F1,0.05921195652173915,736,8,0.010869565217391304,0.020156662652744673,0.009287097435353369,4,109,4,619,0.035398230088495575,0.5,0.06611570247933883,0.03418803418803419,0.9646017699115044,0.5
combined_radiation_hot_regime,highradiation_not_hot,M7_compact_weather_ridge,ge33,probability,isotonic_score_only,station_grouped_loso,max_Youden,0.009999999999999998,138,0,0.0,1e-06,1e-06,0,0,0,138,,,,,,
combined_radiation_hot_regime,hot_not_highradiation,M7_compact_weather_ridge,ge33,probability,isotonic_score_only,station_grouped_loso,max_Youden,0.01,79,0,0.0,9.999999999999997e-07,9.999999999999997e-07,0,0,0,79,,,,,,
combined_radiation_hot_regime,other,M7_compact_weather_ridge,ge33,probability,isotonic_score_only,station_grouped_loso,max_Youden,0.009999999999999998,659,0,0.0,1.0000000000000002e-06,1.0000000000000002e-06,0,0,0,659,,,,,,
combined_radiation_hot_regime,radiation_hot,M7_compact_weather_ridge,ge33,probability,isotonic_score_only,station_grouped_loso,max_Youden,0.009999999999999998,736,8,0.010869565217391304,0.020156662652744673,0.009287097435353369,8,257,0,471,0.03018867924528302,1.0,0.05860805860805861,0.03018867924528302,0.969811320754717,0.0
combined_radiation_hot_regime,highradiation_not_hot,M7_compact_weather_ridge,ge33,probability,isotonic_score_only,station_grouped_loso,recall_90,0.03,138,0,0.0,1e-06,1e-06,0,0,0,138,,,,,,
combined_radiation_hot_regime,hot_not_highradiation,M7_compact_weather_ridge,ge33,probability,isotonic_score_only,station_grouped_loso,recall_90,0.029999999999999985,79,0,0.0,9.999999999999997e-07,9.999999999999997e-07,0,0,0,79,,,,,,
combined_radiation_hot_regime,other,M7_compact_weather_ridge,ge33,probability,isotonic_score_only,station_grouped_loso,recall_90,0.030000000000000006,659,0,0.0,1.0000000000000002e-06,1.0000000000000002e-06,0,0,0,659,,,,,,
combined_radiation_hot_regime,radiation_hot,M7_compact_weather_ridge,ge33,probability,isotonic_score_only,station_grouped_loso,recall_90,0.030000000000000006,736,8,0.010869565217391304,0.020156662652744673,0.009287097435353369,8,256,0,472,0.030303030303030304,1.0,0.05882352941176471,0.030303030303030304,0.9696969696969697,0.0
combined_radiation_hot_regime,highradiation_not_hot,M7_compact_weather_ridge,ge33,probability,logistic_score_hour_diagnostic,station_grouped_loso,best_F1,0.06853146853146856,143,0,0.0,0.00043315534782637974,0.00043315534782637974,0,0,0,143,,,,,,
combined_radiation_hot_regime,hot_not_highradiation,M7_compact_weather_ridge,ge33,probability,logistic_score_hour_diagnostic,station_grouped_loso,best_F1,0.06550000000000002,80,0,0.0,2.152958970873753e-06,2.152958970873753e-06,0,0,0,80,,,,,,
combined_radiation_hot_regime,other,M7_compact_weather_ridge,ge33,probability,logistic_score_hour_diagnostic,station_grouped_loso,best_F1,0.06846938775510206,686,0,0.0,4.952517917706962e-06,4.952517917706962e-06,0,0,0,686,,,,,,
combined_radiation_hot_regime,radiation_hot,M7_compact_weather_ridge,ge33,probability,logistic_score_hour_diagnostic,station_grouped_loso,best_F1,0.06806535947712421,765,15,0.0196078431372549,0.01958904239265211,-1.880074460279199e-05,5,67,10,683,0.06944444444444445,0.3333333333333333,0.11494252873563217,0.06097560975609756,0.9305555555555556,0.6666666666666666
combined_radiation_hot_regime,highradiation_not_hot,M7_compact_weather_ridge,ge33,probability,logistic_score_hour_diagnostic,station_grouped_loso,max_Youden,0.010000000000000002,143,0,0.0,0.00043315534782637974,0.00043315534782637974,0,0,0,143,,,,,,
combined_radiation_hot_regime,hot_not_highradiation,M7_compact_weather_ridge,ge33,probability,logistic_score_hour_diagnostic,station_grouped_loso,max_Youden,0.009999999999999998,80,0,0.0,2.152958970873753e-06,2.152958970873753e-06,0,0,0,80,,,,,,
combined_radiation_hot_regime,other,M7_compact_weather_ridge,ge33,probability,logistic_score_hour_diagnostic,station_grouped_loso,max_Youden,0.009999999999999998,686,0,0.0,4.952517917706962e-06,4.952517917706962e-06,0,0,0,686,,,,,,
combined_radiation_hot_regime,radiation_hot,M7_compact_weather_ridge,ge33,probability,logistic_score_hour_diagnostic,station_grouped_loso,max_Youden,0.009999999999999998,765,15,0.0196078431372549,0.01958904239265211,-1.880074460279199e-05,14,308,1,442,0.043478260869565216,0.9333333333333333,0.0830860534124629,0.043343653250773995,0.9565217391304348,0.06666666666666667
combined_radiation_hot_regime,highradiation_not_hot,M7_compact_weather_ridge,ge33,probability,logistic_score_hour_diagnostic,station_grouped_loso,recall_90,0.01699300699300699,143,0,0.0,0.00043315534782637974,0.00043315534782637974,0,0,0,143,,,,,,
combined_radiation_hot_regime,hot_not_highradiation,M7_compact_weather_ridge,ge33,probability,logistic_score_hour_diagnostic,station_grouped_loso,recall_90,0.019375,80,0,0.0,2.152958970873753e-06,2.152958970873753e-06,0,0,0,80,,,,,,
combined_radiation_hot_regime,other,M7_compact_weather_ridge,ge33,probability,logistic_score_hour_diagnostic,station_grouped_loso,recall_90,0.016778425655976672,686,0,0.0,4.952517917706962e-06,4.952517917706962e-06,0,0,0,686,,,,,,
combined_radiation_hot_regime,radiation_hot,M7_compact_weather_ridge,ge33,probability,logistic_score_hour_diagnostic,station_grouped_loso,recall_90,0.017032679738562092,765,15,0.0196078431372549,0.01958904239265211,-1.880074460279199e-05,14,255,1,495,0.05204460966542751,0.9333333333333333,0.09859154929577466,0.05185185185185185,0.9479553903345725,0.06666666666666667
combined_radiation_hot_regime,highradiation_not_hot,M7_compact_weather_ridge,ge33,probability,logistic_score_only,station_grouped_loso,best_F1,0.04706293706293705,143,0,0.0,0.0008101711741021623,0.0008101711741021623,0,0,0,143,,,,,,
combined_radiation_hot_regime,hot_not_highradiation,M7_compact_weather_ridge,ge33,probability,logistic_score_only,station_grouped_loso,best_F1,0.049124999999999995,80,0,0.0,0.0002359833063314843,0.0002359833063314843,0,0,0,80,,,,,,
combined_radiation_hot_regime,other,M7_compact_weather_ridge,ge33,probability,logistic_score_only,station_grouped_loso,best_F1,0.046822157434402316,686,0,0.0,0.00012476840584778548,0.00012476840584778548,0,0,0,686,,,,,,
combined_radiation_hot_regime,radiation_hot,M7_compact_weather_ridge,ge33,probability,logistic_score_only,station_grouped_loso,best_F1,0.04700653594771241,765,15,0.0196078431372549,0.019395395082363192,-0.00021244805489170973,9,121,6,629,0.06923076923076923,0.6,0.12413793103448277,0.0661764705882353,0.9307692307692308,0.4
combined_radiation_hot_regime,highradiation_not_hot,M7_compact_weather_ridge,ge33,probability,logistic_score_only,station_grouped_loso,max_Youden,0.010349650349650349,143,0,0.0,0.0008101711741021623,0.0008101711741021623,0,0,0,143,,,,,,
combined_radiation_hot_regime,hot_not_highradiation,M7_compact_weather_ridge,ge33,probability,logistic_score_only,station_grouped_loso,max_Youden,0.010124999999999999,80,0,0.0,0.0002359833063314843,0.0002359833063314843,0,0,0,80,,,,,,
combined_radiation_hot_regime,other,M7_compact_weather_ridge,ge33,probability,logistic_score_only,station_grouped_loso,max_Youden,0.010393586005830902,686,0,0.0,0.00012476840584778548,0.00012476840584778548,0,0,0,686,,,,,,
combined_radiation_hot_regime,radiation_hot,M7_compact_weather_ridge,ge33,probability,logistic_score_only,station_grouped_loso,max_Youden,0.01037908496732026,765,15,0.0196078431372549,0.019395395082363192,-0.00021244805489170973,12,302,3,448,0.03821656050955414,0.8,0.0729483282674772,0.03785488958990536,0.9617834394904459,0.2
combined_radiation_hot_regime,highradiation_not_hot,M7_compact_weather_ridge,ge33,probability,logistic_score_only,station_grouped_loso,recall_90,0.009999999999999998,138,0,0.0,0.0008316072653382754,0.0008316072653382754,0,0,0,138,,,,,,
combined_radiation_hot_regime,hot_not_highradiation,M7_compact_weather_ridge,ge33,probability,logistic_score_only,station_grouped_loso,recall_90,0.01,79,0,0.0,0.00023801712849074816,0.00023801712849074816,0,0,0,79,,,,,,
combined_radiation_hot_regime,other,M7_compact_weather_ridge,ge33,probability,logistic_score_only,station_grouped_loso,recall_90,0.009999999999999998,659,0,0.0,0.00012780428969520207,0.00012780428969520207,0,0,0,659,,,,,,
combined_radiation_hot_regime,radiation_hot,M7_compact_weather_ridge,ge33,probability,logistic_score_only,station_grouped_loso,recall_90,0.009999999999999998,736,8,0.010869565217391304,0.019790054095006768,0.008920488877615464,8,300,0,428,0.025974025974025976,1.0,0.05063291139240507,0.025974025974025976,0.974025974025974,0.0
combined_radiation_hot_regime,highradiation_not_hot,M7_compact_weather_ridge,ge33,probability,logistic_score_radiation_hot_diagnostic,station_grouped_loso,best_F1,0.04706293706293705,143,0,0.0,1.1795532253443455e-06,1.1795532253443455e-06,0,0,0,143,,,,,,
combined_radiation_hot_regime,hot_not_highradiation,M7_compact_weather_ridge,ge33,probability,logistic_score_radiation_hot_diagnostic,station_grouped_loso,best_F1,0.049124999999999995,80,0,0.0,1.0000000000000002e-06,1.0000000000000002e-06,0,0,0,80,,,,,,
combined_radiation_hot_regime,other,M7_compact_weather_ridge,ge33,probability,logistic_score_radiation_hot_diagnostic,station_grouped_loso,best_F1,0.046822157434402316,686,0,0.0,1.0000000000000002e-06,1.0000000000000002e-06,0,0,0,686,,,,,,
combined_radiation_hot_regime,radiation_hot,M7_compact_weather_ridge,ge33,probability,logistic_score_radiation_hot_diagnostic,station_grouped_loso,best_F1,0.04700653594771241,765,15,0.0196078431372549,0.01967874420811997,7.090107086506897e-05,9,123,6,627,0.06818181818181818,0.6,0.1224489795918367,0.06521739130434782,0.9318181818181818,0.4
combined_radiation_hot_regime,highradiation_not_hot,M7_compact_weather_ridge,ge33,probability,logistic_score_radiation_hot_diagnostic,station_grouped_loso,max_Youden,0.010349650349650349,143,0,0.0,1.1795532253443455e-06,1.1795532253443455e-06,0,0,0,143,,,,,,
combined_radiation_hot_regime,hot_not_highradiation,M7_compact_weather_ridge,ge33,probability,logistic_score_radiation_hot_diagnostic,station_grouped_loso,max_Youden,0.010124999999999999,80,0,0.0,1.0000000000000002e-06,1.0000000000000002e-06,0,0,0,80,,,,,,
combined_radiation_hot_regime,other,M7_compact_weather_ridge,ge33,probability,logistic_score_radiation_hot_diagnostic,station_grouped_loso,max_Youden,0.010393586005830902,686,0,0.0,1.0000000000000002e-06,1.0000000000000002e-06,0,0,0,686,,,,,,
combined_radiation_hot_regime,radiation_hot,M7_compact_weather_ridge,ge33,probability,logistic_score_radiation_hot_diagnostic,station_grouped_loso,max_Youden,0.01037908496732026,765,15,0.0196078431372549,0.01967874420811997,7.090107086506897e-05,12,315,3,435,0.03669724770642202,0.8,0.07017543859649122,0.03636363636363636,0.963302752293578,0.2
combined_radiation_hot_regime,highradiation_not_hot,M7_compact_weather_ridge,ge33,probability,logistic_score_radiation_hot_diagnostic,station_grouped_loso,recall_90,0.009999999999999998,138,0,0.0,1.1860587769872566e-06,1.1860587769872566e-06,0,0,0,138,,,,,,
combined_radiation_hot_regime,hot_not_highradiation,M7_compact_weather_ridge,ge33,probability,logistic_score_radiation_hot_diagnostic,station_grouped_loso,recall_90,0.01,79,0,0.0,9.999999999999997e-07,9.999999999999997e-07,0,0,0,79,,,,,,
combined_radiation_hot_regime,other,M7_compact_weather_ridge,ge33,probability,logistic_score_radiation_hot_diagnostic,station_grouped_loso,recall_90,0.009999999999999998,659,0,0.0,1.0000000000000002e-06,1.0000000000000002e-06,0,0,0,659,,,,,,
combined_radiation_hot_regime,radiation_hot,M7_compact_weather_ridge,ge33,probability,logistic_score_radiation_hot_diagnostic,station_grouped_loso,recall_90,0.009999999999999998,736,8,0.010869565217391304,0.020077545843212453,0.00920798062582115,8,313,0,415,0.024922118380062305,1.0,0.0486322188449848,0.024922118380062305,0.9750778816199377,0.0
combined_radiation_hot_regime,highradiation_not_hot,M7_compact_weather_ridge,ge33,score,raw_model_score,station_grouped_loso,best_F1,31.231468531468522,143,0,0.0,27.08492837596336,,0,0,0,143,,,,,,
combined_radiation_hot_regime,hot_not_highradiation,M7_compact_weather_ridge,ge33,score,raw_model_score,station_grouped_loso,best_F1,31.211249999999996,80,0,0.0,26.28435764759545,,0,0,0,80,,,,,,
combined_radiation_hot_regime,other,M7_compact_weather_ridge,ge33,score,raw_model_score,station_grouped_loso,best_F1,31.235422740524776,686,0,0.0,25.742800947332142,,0,0,0,686,,,,,,
combined_radiation_hot_regime,radiation_hot,M7_compact_weather_ridge,ge33,score,raw_model_score,station_grouped_loso,best_F1,31.234117647058817,765,15,0.0196078431372549,29.305352076538302,,5,128,10,622,0.03759398496240601,0.3333333333333333,0.06756756756756757,0.03496503496503497,0.9624060150375939,0.6666666666666666
combined_radiation_hot_regime,highradiation_not_hot,M7_compact_weather_ridge,ge33,score,raw_model_score,station_grouped_loso,fixed_score_31,31.0,143,0,0.0,27.08492837596336,,0,0,0,143,,,,,,
combined_radiation_hot_regime,hot_not_highradiation,M7_compact_weather_ridge,ge33,score,raw_model_score,station_grouped_loso,fixed_score_31,31.0,80,0,0.0,26.28435764759545,,0,0,0,80,,,,,,
combined_radiation_hot_regime,other,M7_compact_weather_ridge,ge33,score,raw_model_score,station_grouped_loso,fixed_score_31,31.0,686,0,0.0,25.742800947332142,,0,0,0,686,,,,,,
combined_radiation_hot_regime,radiation_hot,M7_compact_weather_ridge,ge33,score,raw_model_score,station_grouped_loso,fixed_score_31,31.0,765,15,0.0196078431372549,29.305352076538302,,10,152,5,598,0.06172839506172839,0.6666666666666666,0.11299435028248588,0.059880239520958084,0.9382716049382716,0.3333333333333333
combined_radiation_hot_regime,highradiation_not_hot,M7_compact_weather_ridge,ge33,score,raw_model_score,station_grouped_loso,max_Youden,30.251048951048947,143,0,0.0,27.08492837596336,,0,0,0,143,,,,,,
