source_path,dataset_label,tp,fp,fn,tn,precision,recall,f1,model,split_type,period,threshold,n,bias_pred_minus_obs,mae,rmse,p90_abs_error,station_id,station_name,bias,r2,cv_scheme,n_folds,n_features,wbgt_ge_31_precision,wbgt_ge_31_recall,wbgt_ge_31_f1,wbgt_ge_31_tp,wbgt_ge_31_fp,wbgt_ge_31_fn,wbgt_ge_33_precision,wbgt_ge_33_recall,wbgt_ge_33_f1,wbgt_ge_33_tp,wbgt_ge_33_fp,wbgt_ge_33_fn,dataset,operating_point,available,threshold_c,event_threshold_c,n_pos,n_pred_pos,score_threshold_c,recall_target,mae_delta_m2_minus_m1,mae_delta_m2_minus_m1b,mae_delta_m2_minus_m3,mae_delta_m2_minus_m4
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,472.0,4954.0,,0.0,,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,31.0,,,35.0,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,472.0,4954.0,,0.0,,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,31.0,,,35.1,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,472.0,4954.0,,0.0,,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,31.0,,,35.2,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,472.0,4954.0,,0.0,,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,31.0,,,35.3,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,472.0,4954.0,,0.0,,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,31.0,,,35.4,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,472.0,4954.0,,0.0,,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,31.0,,,35.5,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,472.0,4954.0,,0.0,,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,31.0,,,35.6,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,472.0,4954.0,,0.0,,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,31.0,,,35.7,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,472.0,4954.0,,0.0,,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,31.0,,,35.8,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,472.0,4954.0,,0.0,,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,31.0,,,35.9,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,472.0,4954.0,,0.0,,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,31.0,,,36.0,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,472.0,4954.0,,0.0,,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,31.0,,,36.1,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,472.0,4954.0,,0.0,,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,31.0,,,36.2,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,472.0,4954.0,,0.0,,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,31.0,,,36.3,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,472.0,4954.0,,0.0,,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,31.0,,,36.4,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,472.0,4954.0,,0.0,,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,31.0,,,36.5,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,472.0,4954.0,,0.0,,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,31.0,,,36.6,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,472.0,4954.0,,0.0,,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,31.0,,,36.7,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,472.0,4954.0,,0.0,,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,31.0,,,36.8,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,472.0,4954.0,,0.0,,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,31.0,,,36.9,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,472.0,4954.0,,0.0,,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,31.0,,,37.0,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,472.0,4954.0,,0.0,,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,31.0,,,37.1,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,472.0,4954.0,,0.0,,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,31.0,,,37.2,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,472.0,4954.0,,0.0,,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,31.0,,,37.3,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,472.0,4954.0,,0.0,,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,31.0,,,37.4,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,472.0,4954.0,,0.0,,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,31.0,,,37.5,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,472.0,4954.0,,0.0,,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,31.0,,,37.6,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,472.0,4954.0,,0.0,,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,31.0,,,37.7,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,472.0,4954.0,,0.0,,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,31.0,,,37.8,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,472.0,4954.0,,0.0,,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,31.0,,,37.9,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,472.0,4954.0,,0.0,,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,31.0,,,38.0,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,29.0,3625.0,0.0,1772.0,0.0079365079365079,1.0,0.0157480314960629,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,33.0,,,26.0,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,29.0,3445.0,0.0,1952.0,0.0083477259643062,1.0,0.0165572366542963,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,33.0,,,26.1,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,29.0,3275.0,0.0,2122.0,0.008777239709443,1.0,0.0174017401740174,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,33.0,,,26.2,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,29.0,3116.0,0.0,2281.0,0.0092209856915739,1.0,0.0182734719596723,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,33.0,,,26.3,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,29.0,2991.0,0.0,2406.0,0.0096026490066225,1.0,0.0190226303706133,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,33.0,,,26.4,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,29.0,2881.0,0.0,2516.0,0.0099656357388316,1.0,0.0197346036066689,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,33.0,,,26.5,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,29.0,2820.0,0.0,2577.0,0.0101790101790101,1.0,0.0201528839471855,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,33.0,,,26.6,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,29.0,2758.0,0.0,2639.0,0.0104054538930749,1.0,0.0205965909090909,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,33.0,,,26.7,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,29.0,2692.0,0.0,2705.0,0.0106578463800073,1.0,0.021090909090909,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,33.0,,,26.8,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,29.0,2612.0,0.0,2785.0,0.0109806891329042,1.0,0.0217228464419475,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,33.0,,,26.9,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,29.0,2512.0,0.0,2885.0,0.0114128295946477,1.0,0.022568093385214,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,33.0,,,27.0,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,29.0,2411.0,0.0,2986.0,0.0118852459016393,1.0,0.0234912920210611,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,33.0,,,27.1,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,29.0,2356.0,0.0,3041.0,0.0121593291404612,1.0,0.024026512013256,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,33.0,,,27.2,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,29.0,2308.0,0.0,3089.0,0.0124090714591356,1.0,0.0245139475908706,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,33.0,,,27.3,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,29.0,2274.0,0.0,3123.0,0.0125922709509335,1.0,0.0248713550600343,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,33.0,,,27.4,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,29.0,2260.0,0.0,3137.0,0.0126692878986456,1.0,0.0250215703192407,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,33.0,,,27.5,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,29.0,2255.0,0.0,3142.0,0.0126970227670753,1.0,0.0250756593169044,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,33.0,,,27.6,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,29.0,2232.0,0.0,3165.0,0.0128261831048208,1.0,0.0253275109170305,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,33.0,,,27.7,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,29.0,2153.0,0.0,3244.0,0.0132905591200733,1.0,0.026232473993668,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,33.0,,,27.8,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,29.0,2017.0,0.0,3380.0,0.0141739980449657,1.0,0.0279518072289156,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,33.0,,,27.9,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,29.0,1950.0,0.0,3447.0,0.0146538655886811,1.0,0.0288844621513944,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,33.0,,,28.0,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,29.0,1906.0,0.0,3491.0,0.0149870801033591,1.0,0.0295315682281059,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,33.0,,,28.1,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,29.0,1852.0,0.0,3545.0,0.0154173312068048,1.0,0.0303664921465968,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,33.0,,,28.2,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,29.0,1788.0,0.0,3609.0,0.0159603742432581,1.0,0.0314192849404117,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,33.0,,,28.3,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,29.0,1697.0,0.0,3700.0,0.0168018539976825,1.0,0.033048433048433,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,33.0,,,28.4,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,29.0,1616.0,0.0,3781.0,0.0176291793313069,1.0,0.034647550776583,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,33.0,,,28.5,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,29.0,1553.0,0.0,3844.0,0.018331226295828,1.0,0.0360024829298572,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,33.0,,,28.6,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,29.0,1516.0,0.0,3881.0,0.0187702265372168,1.0,0.036848792884371,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,33.0,,,28.7,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,29.0,1455.0,0.0,3942.0,0.0195417789757412,1.0,0.0383344348975545,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,33.0,,,28.8,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,29.0,1404.0,0.0,3993.0,0.0202372644801116,1.0,0.0396716826265389,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,33.0,,,28.9,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,29.0,1353.0,0.0,4044.0,0.0209840810419681,1.0,0.0411055988660524,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,33.0,,,29.0,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,29.0,1287.0,0.0,4110.0,0.0220364741641337,1.0,0.0431226765799256,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,33.0,,,29.1,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,29.0,1226.0,0.0,4171.0,0.0231075697211155,1.0,0.0451713395638629,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,33.0,,,29.2,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,29.0,1171.0,0.0,4226.0,0.0241666666666666,1.0,0.0471928397070789,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,33.0,,,29.3,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,29.0,1145.0,0.0,4252.0,0.024701873935264,1.0,0.0482128013300083,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,33.0,,,29.4,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,25.0,1085.0,4.0,4312.0,0.0225225225225225,0.8620689655172413,0.0438981562774363,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,33.0,,,29.5,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,25.0,1020.0,4.0,4377.0,0.0239234449760765,0.8620689655172413,0.0465549348230912,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,33.0,,,29.6,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,25.0,962.0,4.0,4435.0,0.0253292806484295,0.8620689655172413,0.0492125984251968,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,33.0,,,29.7,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,25.0,923.0,4.0,4474.0,0.0263713080168776,0.8620689655172413,0.0511770726714432,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,33.0,,,29.8,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,25.0,885.0,4.0,4512.0,0.0274725274725274,0.8620689655172413,0.0532481363152289,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,33.0,,,29.9,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,25.0,834.0,4.0,4563.0,0.029103608847497,0.8620689655172413,0.0563063063063063,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,33.0,,,30.0,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,25.0,753.0,4.0,4644.0,0.0321336760925449,0.8620689655172413,0.0619578686493184,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,33.0,,,30.1,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,25.0,693.0,4.0,4704.0,0.0348189415041782,0.8620689655172413,0.0669344042838018,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,33.0,,,30.2,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,24.0,643.0,5.0,4754.0,0.0359820089955022,0.8275862068965517,0.0689655172413793,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,33.0,,,30.3,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,24.0,580.0,5.0,4817.0,0.0397350993377483,0.8275862068965517,0.0758293838862559,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,33.0,,,30.4,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,20.0,504.0,9.0,4893.0,0.0381679389312977,0.6896551724137931,0.0723327305605786,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,33.0,,,30.5,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,13.0,457.0,16.0,4940.0,0.0276595744680851,0.4482758620689655,0.0521042084168336,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,33.0,,,30.6,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,11.0,413.0,18.0,4984.0,0.025943396226415,0.3793103448275862,0.0485651214128035,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,33.0,,,30.7,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,10.0,377.0,19.0,5020.0,0.0258397932816537,0.3448275862068966,0.048076923076923,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,33.0,,,30.8,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,5.0,277.0,24.0,5120.0,0.0177304964539007,0.1724137931034483,0.0321543408360128,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,33.0,,,30.9,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,3.0,215.0,26.0,5182.0,0.0137614678899082,0.1034482758620689,0.0242914979757085,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,33.0,,,31.0,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,1.0,141.0,28.0,5256.0,0.0070422535211267,0.0344827586206896,0.0116959064327485,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,33.0,,,31.1,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,1.0,97.0,28.0,5300.0,0.010204081632653,0.0344827586206896,0.0157480314960629,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,33.0,,,31.2,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,51.0,29.0,5346.0,0.0,0.0,,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,33.0,,,31.3,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,44.0,29.0,5353.0,0.0,0.0,,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,33.0,,,31.4,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,39.0,29.0,5358.0,0.0,0.0,,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,33.0,,,31.5,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,30.0,29.0,5367.0,0.0,0.0,,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,33.0,,,31.6,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,21.0,29.0,5376.0,0.0,0.0,,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,33.0,,,31.7,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,8.0,29.0,5389.0,0.0,0.0,,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,33.0,,,31.8,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,4.0,29.0,5393.0,0.0,0.0,,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,33.0,,,31.9,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,4.0,29.0,5393.0,0.0,0.0,,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,33.0,,,32.0,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,4.0,29.0,5393.0,0.0,0.0,,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,33.0,,,32.1,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,4.0,29.0,5393.0,0.0,0.0,,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,33.0,,,32.2,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,4.0,29.0,5393.0,0.0,0.0,,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,33.0,,,32.3,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,4.0,29.0,5393.0,0.0,0.0,,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,33.0,,,32.4,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,4.0,29.0,5393.0,0.0,0.0,,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,33.0,,,32.5,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,4.0,29.0,5393.0,0.0,0.0,,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,33.0,,,32.6,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,4.0,29.0,5393.0,0.0,0.0,,M3_weather_ridge,,,,5426.0,,,,,,,,,loso,,,,,,,,,,,,,,,,,,,33.0,,,32.7,,,,,
