cell_id,b87f2_veg_x_building_density,b87f2_veg_x_building_height,b87f2_veg_x_svf,b87f2_shade_x_building_density,b87f2_tree_building_proxy_strength,b87f2_overhead_x_vegetation_proxy,b87f2_overhead_x_building_density,b87f2_overhead_x_pedestrian_proxy,b87f2_water_x_open_sky_proxy,b87f2_water_x_pedestrian_proxy,b87f2_morphology_density_x_height,b87f2_built_fraction_x_svf_proxy,b87f2_proxy_only_tree_building_flag
TP_0569,0.0,0.0,0.0,0.008713446676977429,0.0,0.0,0.007909712755270276,0.0,0.0,0.0,3.0227200637840963,0.0291588444552018,1
TP_0570,0.0,0.0,0.0,0.011367245144151286,0.0,0.0,0.007703222861982573,0.0,0.0,0.0,2.478479956036153,0.027312244980635482,1
TP_0571,0.0,0.0,0.0,0.0033768339768251864,0.0,0.0,0.0028020522750371456,0.0,0.0,0.0,0.6269599792464149,0.009150494421838205,1
TP_0572,0.0,0.0,0.0,0.001231822070156263,0.0,0.0,0.0033101329067621557,0.0,0.0010986933138869325,0.0,0.270000000002376,0.01582118372011232,1
TP_0573,0.0,0.0,0.0,0.05510331033606211,0.0,0.0,0.006419208764488591,0.0,0.0,0.0,2.6819999999982915,0.10580803567478077,1
TP_0575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.232859316433317,0.0,0.0,0.0,0.0,1
TP_0581,0.0,0.0,0.13515715501800984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
TP_0584,0.05692796859648317,5.336997055937192,0.18047387496887196,0.059812080536723405,0.07059068105963913,0.02287209366061139,0.006582641042214082,0.0,0.0,0.0,1.5359999999951377,0.0519407953659872,1
TP_0587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08539853139950365,0.0,0.0,0.0,1
TP_0588,0.0,0.0,0.00028627087601589154,0.0,0.0,0.00014416736361813683,0.0,0.0,0.0,0.0,0.0,0.0,1
TP_0589,1.6123740332862324e-05,0.0151160065619871,0.002855916551816889,0.0010807866868432238,1.7091164752834066e-05,0.0014330956298577895,0.0009101423706243187,0.0,0.0,0.0,0.0096000000000453,0.0018137593937354963,1
TP_0590,0.0011670120898218462,0.7956900612341025,0.143009652098704,0.0016945416977730162,0.001237032815211157,0.016953022121716527,0.00028124002411422286,0.0,0.0,0.0,0.0132000000001338,0.0023724406018019034,1
TP_0592,0.0,0.0,0.0,0.04235621521354064,0.0,0.0,0.005550977004138085,0.0,0.0,0.0,1.1520000000049655,0.0399182639751161,1
TP_0599,0.0,0.0,0.0,0.1394453909373166,0.0,0.0,0.019955475697690468,0.0,0.0,0.0,4.034599999976882,0.06321516514619985,1
TP_0600,0.0,0.0,0.0,0.07543017458100727,0.0,0.0,0.047129402519384495,0.0,0.0,0.0,2.917200000018412,0.1356143305648881,1
TP_0601,0.0,0.0,0.0,0.01983970282673745,0.0,0.0,0.029969081813045965,0.0,0.0,0.0,2.087999999980591,0.13761753000995314,1
TP_0603,0.0,0.0,0.02299578352049109,0.0,0.0,0.00738945623486802,0.0,0.0,0.0,0.0,0.0,0.0,1
TP_0605,0.0,0.0,0.0,0.021166064982031843,0.0,0.0,0.0,0.0,0.0,0.0,2.310000000008991,0.10678584368584088,1
TP_0608,0.010647342388216394,0.907269307432342,0.03895985366484,0.04793677541924706,0.01352882970859415,0.0,0.0,0.0,0.0,0.0,2.148799999979596,0.09227352106855691,1
TP_0610,0.0,0.0,0.0,0.0020020949972796146,0.0,0.0,0.015120609029398302,0.0,0.0,0.0,1.115999999993686,0.1038286056107068,1
TP_0611,0.009634575955188131,2.198100777728726,0.14674339299180347,0.009929204785282576,0.01163924386446061,0.05577988167537387,0.012038563533891943,13.220960587991406,0.0,0.0,0.474399999996185,0.031670552296826096,1
TP_0612,0.008588639876502666,3.104327666151467,0.15215618734943645,0.01152257225624511,0.010649913446863305,0.0,0.0,0.0,0.0,0.0,0.39840000000697073,0.01952726372993591,1
TP_0614,0.18106780512379156,5.057759919638373,0.028356330634071066,0.3125914301988507,0.21728136614854987,0.017025653223943976,0.012051152982826004,0.0,0.0,0.0,3.580000000014587,0.020071269748534515,1
TP_0616,0.0,0.0,0.0,0.07096324497515899,0.0,0.0,0.0,0.0,0.012321133677779495,0.0,1.14120000001536,0.003522382656115993,1
TP_0622,0.0,0.0,0.0,0.039252561784664304,0.0,0.0,0.007626484871080487,0.0,0.0,0.0,3.598880008739405,0.1682253125725653,1
TP_0623,0.0,0.0,0.0,0.036903258704332614,0.0,0.0,0.0066261953122219676,0.0,0.0,0.0,6.606600078555364,0.1960955150215078,1
TP_0627,0.0,0.0,0.0,0.16171465055426468,0.0,0.0,0.0,0.0,0.0,0.0,7.286359969007213,0.2184381287995596,1
TP_0628,0.0,0.0,0.0,0.15436744659188256,0.0,0.0,0.0002559131349673324,0.0,0.0,0.0,9.609320071399768,0.08464099570450673,1
TP_0632,0.0,0.0,0.016359818543436377,0.0,0.0,0.003778475060739856,0.0,0.0,0.0,0.0,0.0,0.0,1
TP_0636,0.0,0.0,0.0,0.08689524816760764,0.0,0.0,0.0,0.0,0.0,0.0,4.877999999977195,0.15893337325819448,1
TP_0641,0.0,0.0,0.0,0.014315057915143833,0.0,0.0,0.005556838406253765,0.0,0.0,0.0,2.849600000017105,0.22155931528028946,1
TP_0646,0.0,0.0,0.0,0.2441135467964487,0.0,0.0,0.008884938989177017,0.0,0.0,0.0,2.678399999982655,0.034211234704668886,1
TP_0647,0.015335860263452211,2.571549343252589,0.012250592957512836,0.12728890054480585,0.024017410846317325,0.0033690788781639554,0.006259619298957004,0.0,0.0,0.0,4.777840020776374,0.022761131713931425,1
TP_0649,0.0,0.0,0.0,0.1671725096536226,0.0,0.0,0.008642069971939394,0.0,0.0,0.0,21.21840000014126,0.053824610766855366,1
TP_0650,0.0,0.0,0.0,0.030211926977372166,0.0,0.0,0.004904507658190911,0.0,0.0,0.0,2.709640020723661,0.05476670164837828,1
TP_0651,0.0,0.0,0.0,0.06618280739995988,0.0,0.0,0.007952393304296847,0.0,0.0,0.0,12.744760368465165,0.1194380438674853,1
TP_0657,0.0,0.0,0.0,0.0880023266220712,0.0,0.0,0.0027517829259590776,0.0,0.0,0.0,10.69272025758625,0.05918011142754772,1
TP_0663,0.0,0.0,0.0,0.20052028639541175,0.0,0.0,0.0,0.0,0.0,0.0,5.543999999978721,0.08565251275639024,1
TP_0669,0.0,0.0,0.0,0.07504815503625491,0.0,0.0,0.0031879980595751548,0.0,0.0,0.0,1.3055999999887904,0.025270369403036636,1
TP_0670,0.0,0.0,0.0,0.06289795918427525,0.0,0.0,0.0026715569260930645,0.0,0.0,0.0,1.2548000000120054,0.05219304193812206,1
TP_0672,0.0,0.0,0.0,0.015389660922914005,0.0,0.0,0.0,0.0,0.0,0.0,2.5608000000298112,0.1678449029785734,1
TP_0673,0.0,0.0,0.0,0.018486571428739898,0.0,0.0,0.00614605580378933,0.0,0.0,0.0,3.2328000000294606,0.21707757202420142,1
TP_0674,0.0,0.0,0.0,0.010046648301181309,0.0,0.0,0.01148352979496727,0.0,0.0,0.0,1.9763999999975548,0.18037398034962115,1
TP_0676,0.0,0.0,0.0,0.09159687316854825,0.0,0.0,0.00858065323191139,0.0,0.0,0.0,3.1247600189439746,0.048340223250173446,1
TP_0677,0.0,0.0,0.0,0.045690036257719245,0.0,0.0,0.005891125347850127,0.0,0.0,0.0,10.242240209862565,0.11435195100170635,1
TP_0680,0.0,0.0,0.0,0.1027672676835538,0.0,0.0,0.009635807019726094,0.0,0.0,0.0,12.102200378392212,0.15093730371418873,1
TP_0681,0.0,0.0,0.0,0.08838064700846143,0.0,0.0,0.0056163197907064975,0.0,0.0,0.0,7.1410398803839525,0.12114835718579083,1
TP_0684,0.0,0.0,0.0,0.045040195163716934,0.0,0.0,0.005419434772596371,0.0,0.0,0.0,6.10703996578843,0.1768439845466694,1
TP_0691,0.0,0.0,0.0,0.11527939574414033,0.0,0.0,0.0,0.0,0.0,0.0,4.110000000002765,0.10404967464722854,1
TP_0693,0.0,0.0,0.0,0.08812387293159733,0.0,0.0,0.0,0.0,0.0,0.0,2.70600000000822,0.06156330470957595,1
TP_0704,0.0,0.0,0.030750963569014935,0.0,0.0,0.0,0.0,0.0,0.18044967272247103,0.0,0.0,0.0,1
TP_0707,0.0,0.0,0.0,0.0339396221152694,0.0,0.0,0.0014882158066056054,0.0,0.0,0.0,7.927480178821758,0.11661915850249659,1
TP_0710,0.0,0.0,0.0,0.07673459950496742,0.0,0.0,0.0017537219397170641,0.0,0.0,0.0,3.3109999618713957,0.05551379991049268,1
TP_0711,0.0,0.0,0.0,0.013490086956371066,0.0,0.0,0.0003241958837688533,0.0,0.0,0.0,4.031639909317764,0.11574638471140833,1
TP_0713,0.0,0.0,0.0,0.04423928903030938,0.0,0.0,0.004056146123060449,0.0,0.0,0.0,8.299679806506173,0.12959051327269583,1
TP_0718,0.0,0.0,0.0,0.011908720733050975,0.0,0.0,0.008857806537834951,0.0,0.0,0.0,0.36000000000309,0.016391914914439462,1
TP_0719,0.0,0.0,0.0,0.16724189178223306,0.0,0.0,0.0,0.0,0.0,0.0,4.027199999999193,0.12677507130080903,1
TP_0720,0.0,0.0,0.0,0.08425714285688535,0.0,0.0,0.0,0.0,0.0,0.0,5.030399999984627,0.18069016029456003,1
TP_0722,0.0,0.0,0.0,0.18462325581392328,0.0,0.0,0.0,0.0,0.0,0.0,3.737999999999388,0.033361490019625926,1
TP_0727,0.0,0.0,0.0,0.07637502853727385,0.0,0.0,0.0009137923134126552,1.1833411359975514,0.0,0.0,9.148800000115827,0.24660481682831623,1
TP_0740,0.0,0.0,0.0,0.08581771046464272,0.0,0.0,0.0021485143660414734,0.0,0.0,0.0,7.018960290475635,0.06963629164917277,1
TP_0744,0.0,0.0,0.0,0.19476391645967336,0.0,0.0,0.002569501627269449,0.0,0.0024279731751646735,0.0,13.815040295278727,0.05875036737841869,1
TP_0745,0.0,0.0,0.0,0.0061825517124475616,0.0,0.0,0.008044885670911403,0.0,0.27220725667441303,0.0,0.1376000000022096,0.009890791413794085,1
TP_0746,0.0,0.0,0.0,0.00914825607056912,0.0,0.0,0.15145440989914613,0.0,0.0,0.0,1.4047999999890888,0.1537757476244261,1
TP_0747,0.0,0.0,0.0,0.013024152496529747,0.0,0.0,0.0008302815734450166,0.0,0.0,0.0,0.3168000000012096,0.011172604150053656,1
TP_0759,0.0,0.0,0.0,0.12377831036547933,0.0,0.0,0.0,0.0,0.0,0.0,6.209999999999549,0.1806091385040663,1
TP_0762,0.0,0.0,0.0,0.20920371830275847,0.0,0.0,0.0012657653506518477,1.7335501211488273,0.0,0.0,4.698000000028713,0.056275077232501,1
TP_0767,0.0,0.0,0.0,0.09983252032532487,0.0,0.0,0.00638901612138741,1.0086935299960829,0.0,0.0,5.983919972236296,0.22554170523835518,1
TP_0772,0.0,0.0,0.0,0.0012984840101929952,0.0,0.0,1.4759590892512419e-05,0.0,0.0,0.0,0.0912000000008868,0.005626419146765334,1
TP_0773,0.0,0.0,0.0,0.08793323506806473,0.0,0.0,0.03225945661087115,0.0,0.04072164203146619,0.0,4.3730000945735465,0.01569409575249576,1
TP_0774,0.0,0.0,0.0,0.002555894590858777,0.0,0.0,0.0104000000000518,0.0,0.2510440454297062,0.0,0.0832000000004144,0.007082682394071637,1
TP_0777,0.0,0.0,0.0,0.22414451612854297,0.0,0.0,0.0,0.0,0.0,0.0,3.8831999999915228,0.06043541604951962,1
TP_0786,0.0,0.0,0.0,0.06055244934567553,0.0,0.0,0.0,0.0,0.0,0.0,5.34359999997259,0.26177313183455936,1
TP_0787,0.0,0.0,0.0,0.037461446563719206,0.0,0.0,0.0,0.0,0.0,0.0,4.8104000000266,0.18672276293648954,1
TP_0792,0.0,0.0,0.0,0.20025190248466526,0.0,0.0,0.013024443890042866,13.811327911099097,0.0,0.0,4.314000000025503,0.05870255942694208,1
TP_0793,0.0,0.0,0.0,0.21498442229222955,0.0,0.0,0.059131937517734885,12.802645403321872,0.0,0.0,8.031999999857259,0.16627559334914993,1
TP_0799,0.0,0.0,0.0,0.04259549854270792,0.0,0.0,0.0004144654258118621,0.0,0.0,0.0,6.040080026306639,0.027015257799222644,1
TP_0808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
TP_0815,0.0,0.0,0.0,0.04688339153728267,0.0,0.0,0.0,0.0,0.0,0.0,4.247999999989415,0.22706216723917694,1
TP_0817,0.0,0.0,0.0,0.09284310776998592,0.0,0.0,0.0,0.0,0.0,0.0,2.7156000000164493,0.06915919959840211,1
TP_0822,0.0,0.0,0.0,0.023374777974971638,0.0,0.0,0.02805206716322512,0.0,0.0,0.0,2.4283999999832138,0.11450999980205899,1
TP_0827,0.0,0.0,0.0,0.1525232357995813,0.0,0.0,0.0008230535064163223,0.32926007139161834,0.0,0.0,1.8719999999906358,0.0735234146039626,1
TP_0829,0.0,0.0,0.0,0.21862285714365648,0.0,0.0,0.0007609046000358545,0.0,0.00038573082777654494,0.0,3.426000000012526,0.009935311237038605,1
TP_0831,0.0,0.0,0.0,0.0003318287937738892,0.0,0.0,0.0327999999999576,0.0,0.015303611226279056,0.0,0.2431999999996856,0.03103048928823159,1
TP_0832,0.0,0.0,0.0,0.0065398886828155305,0.0,0.0,0.05396624593923579,0.0,0.0,0.0,0.3648000000038882,0.06343729380335998,1
TP_0834,0.0,0.0,0.0,0.05339542719649109,0.0,0.0,0.0,0.0,0.0,0.0,0.7632000000048864,0.006089312854984164,1
TP_0835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
TP_0845,0.0,0.0,0.0,0.04342764177247065,0.0,0.0,0.0008720743334387438,1.3755108135166036,0.0,0.0,3.42199999999421,0.19584518115537758,1
TP_0851,0.0,0.0,0.0,0.032997929606721856,0.0,0.0,0.0139445930305096,52.12595544535196,0.0,0.0,0.7020000000020551,0.010820080848536197,1
TP_0855,0.0,0.0,0.0,0.19476301370008972,0.0,0.0,0.0,0.0,0.08276429636402888,59.6365189580547,40.61280000030437,0.08440765437548348,1
TP_0857,0.0,0.0,0.0,0.5596347665292327,0.0,0.0,0.0,0.0,0.0,0.0,10.350000000023346,0.028818670672861372,1
TP_0859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03308659768448896,0.0,0.0,0.0,1
TP_0860,0.0,0.0,0.0,0.02528253968259945,0.0,0.0,0.2640000000006243,0.0,0.0,0.0,2.1120000000049943,0.21469646368531017,1
TP_0861,2.9634231575670113e-05,0.2963423157567752,0.053529673867977086,8.462574769626597e-05,3.2004970101723724e-05,0.005715527117973571,3.0859053542191775e-05,0.0,0.0,0.0,0.0015999999999996,0.00028901535027160154,1
TP_0864,0.0334316977052174,2.40862375396028,0.004645517700394732,0.2629849753714146,0.04680437678730436,0.0,0.0,0.0,0.0,0.0,5.5520000000413035,0.010708154077769988,1
TP_0871,0.0,0.0,0.0,0.03837384505994314,0.0,0.0,0.005404244853942781,6.213200515758895,0.0,0.0,6.623999999919028,0.04076019028222424,1
TP_0882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
TP_0887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011008510212330814,0.0,0.0,0.0,1
TP_0888,0.0,0.0,0.0,0.013272682777417314,0.0,0.0,0.3343999999952007,0.0,0.0,0.0,2.6751999999616056,0.294462694952394,1
TP_0889,0.06741464786612708,1.4252568259052376,0.0833955099422779,0.15501028303652847,0.07820099152470741,0.046950792515618255,0.09972198450248698,0.0,0.0,0.0,3.0272000000363426,0.17712940089934337,1
TP_0890,0.0,0.0,0.2306618868340754,0.0,0.0,0.0,0.0,0.0,0.1832025063073867,0.0,0.0,0.0,1
TP_0892,0.0,0.0,0.0292598929435014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
TP_0893,0.022540426529401667,1.5858942071737936,0.018550167192415708,0.1674480712182833,0.030533333333637114,0.0,0.0,0.0,0.0,0.0,4.468000000044457,0.05226209077605594,1
TP_0899,0.0,0.0,0.0,0.0996148637486543,0.0,0.0,0.0,0.0,0.0,0.0,5.827760140972869,0.07306473112811968,1
TP_0901,0.0,0.0,0.0,0.06303542351472775,0.0,0.0,0.0,0.0,0.0,0.0,2.0460000000061407,0.055042101404450705,1
TP_0908,0.0,0.0,0.0,0.05551205173414872,0.0,0.0,0.007835743537746964,13.809004663416692,0.0,0.0,3.725240031424702,0.09735463252946903,1
TP_0915,0.0,0.0,0.0,0.014700720576488422,0.0,0.0,0.04667373407729202,0.0,0.0,0.0,0.4928000000009136,0.041078878873326806,1
TP_0917,0.0,0.0,0.0,0.03130554331509201,0.0,0.0,0.12351809137628368,0.0,0.0,0.0,3.7219999999617475,0.3389832772608787,1
TP_0923,0.0,0.0,0.0,0.035548739063429605,0.0,0.0,0.005485507266750617,10.47898624867543,0.0,0.0,3.948000000013932,0.17229666689358433,1
TP_0925,0.0,0.0,0.0,0.010498885165925141,0.0,0.0,0.0,0.0,0.0,0.0,1.1183999999913128,0.08238874362653767,1
TP_0929,0.0,0.0,0.0,0.2374035611669168,0.0,0.0,0.005079306267859015,4.591585088074083,0.0,0.0,5.777999999882601,0.08607213133035135,1
TP_0933,0.0,0.0,0.0,0.10094646324451918,0.0,0.0,0.000850214786281212,0.274449839300333,0.0,0.0,5.7695999999443774,0.3705470536140461,1
TP_0934,0.0,0.0,0.0,0.13895313397037107,0.0,0.0,0.000604637210311729,0.0,0.0,0.0,4.500400000041913,0.19924054673182115,1
TP_0936,0.0,0.0,0.0,0.017015580286352347,0.0,0.0,0.00043444147428603794,1.652090842379271,0.0,0.0,0.40800000000440784,0.013425474343652514,1
TP_0939,0.0,0.0,0.0,0.046636983435805454,0.0,0.0,0.010844291790343585,0.0,0.0,0.0,1.923240031423693,0.016624532853567364,1
TP_0944,0.0,0.0,0.0,0.06882470461894742,0.0,0.0,0.5352346370251049,0.0,0.0,0.0,5.4980000000206015,0.4749039643041416,1
TP_0945,0.0,0.0,0.0,0.0,0.0,0.0,0.9796056924515762,0.0,0.0,0.0,9.000000000010642,0.9859961867344117,1
TP_0946,0.08005333954634397,1.64643522833178,0.05254392352078338,0.2632982945164541,0.09446294066468588,0.10111887714303137,0.2418841500027536,0.0,0.0,0.0,3.9383999999951285,0.12568911599618432,1
TP_0947,0.0,0.0,0.12120249672839037,0.0,0.0,0.0808177072229085,0.0,0.0,0.0,0.0,0.0,0.0,1
TP_0948,0.0,0.0,0.20144308383792794,0.0,0.0,0.033850042166416454,0.0,0.0,0.0,0.0,0.0,0.0,1
TP_0954,0.0,0.0,0.0,0.02557642980942526,0.0,0.0,0.0,0.0,0.0,0.0,2.43360000000633,0.2403674796605152,1
TP_0960,0.0,0.0,0.0,0.004848862275408436,0.0,0.0,0.0014164132681871943,0.0,0.0,0.0,0.7055999999940827,0.04888038263483058,1
TP_0963,0.0,0.0,0.0,0.34654862843044687,0.0,0.0,0.006469327421621103,2.7270707831700443,0.0,0.0,15.127280328435454,0.1542376319252414,1
TP_0967,0.0,0.0,0.0,0.17047898992788488,0.0,0.0,0.004952825258657838,2.525198976170397,0.0,0.0,7.7457601429092655,0.03863896100437121,1
TP_0968,0.0,0.0,0.0,0.12012032967018109,0.0,0.0,0.020965680941773437,0.0,0.0,0.0,10.993320222459547,0.1192697342372639,1
TP_0969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
TP_0972,0.0,0.0,0.0,0.00648859060404395,0.0,0.0,0.038844959894157705,0.0,0.0,0.0,0.380800000001004,0.03783681302217871,1
TP_0973,0.0,0.0,0.0,0.05515722266560554,0.0,0.0,0.47708011926917704,0.0,0.0,0.0,5.703600000000311,0.5068523357327919,1
TP_0974,0.0,0.0,0.0,0.34174242728091314,0.0,0.0,0.3213396078552637,0.0,0.0,0.0,6.145199999983233,0.20474349333872166,1
TP_0978,0.0,0.0,0.13969022867930533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
TP_0983,0.0,0.0,0.0,0.0468605401731344,0.0,0.0,0.0,0.0,0.0,0.0,3.3071999999909165,0.25949070597013246,1
TP_0984,0.0,0.0,0.0,0.05423191637643779,0.0,0.0,0.0,0.0,0.0,0.0,3.703200000008959,0.277017444382509,1
TP_0985,0.0,0.0,0.0,0.05237007134121131,0.0,0.0,0.0,0.0,0.0,0.0,3.340799999977151,0.285441783911624,1
TP_0986,0.0,0.0,0.0,0.03447293085792679,0.0,0.0,0.0,0.0,0.0,0.0,2.565600000030567,0.3163316816891299,1
