cell_id,b87f2_tv_any_true_vector_source,b87f2_connected_shade_corridor_explicit_available,b87f2_tree_canopy_true_vector_available,b87f2_feature_geometry_method,b87f2_covered_walkway_count_50m,b87f2_covered_walkway_length_proxy_m_50m,b87f2_covered_walkway_density_proxy_50m,b87f2_overhead_count_50m,b87f2_overhead_area_m2_50m,b87f2_overhead_coverage_fraction_50m,b87f2_pedestrian_path_count_50m,b87f2_pedestrian_path_length_m_50m,b87f2_pedestrian_path_density_50m,b87f2_overhead_x_pedestrian_length_50m,b87f2_water_feature_count_50m,b87f2_water_area_proxy_m2_50m,b87f2_water_fraction_proxy_50m,b87f2_building_vector_count_50m,b87f2_building_vector_area_m2_50m,b87f2_building_vector_density_50m,b87f2_building_vector_mean_height_m_50m,b87f2_covered_walkway_count_100m,b87f2_covered_walkway_length_proxy_m_100m,b87f2_covered_walkway_density_proxy_100m,b87f2_overhead_count_100m,b87f2_overhead_area_m2_100m,b87f2_overhead_coverage_fraction_100m,b87f2_pedestrian_path_count_100m,b87f2_pedestrian_path_length_m_100m,b87f2_pedestrian_path_density_100m,b87f2_overhead_x_pedestrian_length_100m,b87f2_water_feature_count_100m,b87f2_water_area_proxy_m2_100m,b87f2_water_fraction_proxy_100m,b87f2_building_vector_count_100m,b87f2_building_vector_area_m2_100m,b87f2_building_vector_density_100m,b87f2_building_vector_mean_height_m_100m,b87f2_covered_walkway_count_150m,b87f2_covered_walkway_length_proxy_m_150m,b87f2_covered_walkway_density_proxy_150m,b87f2_overhead_count_150m,b87f2_overhead_area_m2_150m,b87f2_overhead_coverage_fraction_150m,b87f2_pedestrian_path_count_150m,b87f2_pedestrian_path_length_m_150m,b87f2_pedestrian_path_density_150m,b87f2_overhead_x_pedestrian_length_150m,b87f2_water_feature_count_150m,b87f2_water_area_proxy_m2_150m,b87f2_water_fraction_proxy_150m,b87f2_building_vector_count_150m,b87f2_building_vector_area_m2_150m,b87f2_building_vector_density_150m,b87f2_building_vector_mean_height_m_150m,b87f2_covered_walkway_count_250m,b87f2_covered_walkway_length_proxy_m_250m,b87f2_covered_walkway_density_proxy_250m,b87f2_overhead_count_250m,b87f2_overhead_area_m2_250m,b87f2_overhead_coverage_fraction_250m,b87f2_pedestrian_path_count_250m,b87f2_pedestrian_path_length_m_250m,b87f2_pedestrian_path_density_250m,b87f2_overhead_x_pedestrian_length_250m,b87f2_water_feature_count_250m,b87f2_water_area_proxy_m2_250m,b87f2_water_fraction_proxy_250m,b87f2_building_vector_count_250m,b87f2_building_vector_area_m2_250m,b87f2_building_vector_density_250m,b87f2_building_vector_mean_height_m_250m,b87f2_nearest_covered_walkway_m,b87f2_nearest_overhead_m,b87f2_nearest_pedestrian_path_m,b87f2_nearest_water_m,b87f2_nearest_building_vector_m,b87f2_overhead_cell_overlap_proxy_fraction,b87f2_water_edge_caveat_flag
TP_0135,1,0,0,centroid_buffer_proxy_no_polygon_overlay,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,0,0.0,0.0,7,5948.462935530038,0.18934545599770636,0,0.0,0.0,0.0,0,0.0,0.0,3,4061.3089223504066,0.12927547808305714,17.166666666666668,0,0.0,0.0,7,5948.462935530038,0.08415353599898061,0,0.0,0.0,0.0,1,118.7413330078125,0.0016798462308901503,7,7399.394472062588,0.10468001832138721,18.057142857142857,2,147.53015490055145,0.0007513649090411447,9,6151.758166979621,0.031330647071383805,13,500.32184617839886,0.0025481182385969628,15.67540718471859,1,118.7413330078125,0.0006047446431204542,48,30111.168808937073,0.1533549234629387,15.043750000000001,189.11021896356476,56.985351425811245,161.41787110034775,112.23056408494719,73.34175373691083,0.0,0
TP_0136,1,0,0,centroid_buffer_proxy_no_polygon_overlay,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,118.7413330078125,0.015118616078011354,0,0.0,0.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,118.7413330078125,0.0037796540195028385,1,702.7674432992935,0.022369782489027167,12.5,0,0.0,0.0,1,3363.476208194743,0.047583454622771394,0,0.0,0.0,0.0,1,118.7413330078125,0.0016798462308901503,9,2591.8222546577454,0.03666678430616545,11.122222222222222,0,0.0,0.0,9,6211.688940889886,0.03163587199654033,20,682.2520827669391,0.0034746813250271765,21.583639559787926,1,118.7413330078125,0.0006047446431204542,52,36608.66930568218,0.18644642176050763,14.034615384615384,261.335535419512,129.0297693188161,159.94699365476419,12.468847774534398,98.77524952254926,0.0,0
TP_0139,1,0,0,centroid_buffer_proxy_no_polygon_overlay,1,39.492038275029394,0.005028282483396204,5,2659.233088633461,0.3385840727116349,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,7,492.52917602465624,0.015677690596260452,14,5358.838232370579,0.1705771187823225,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,16,1403.7246076018034,0.019858640892405167,29,10222.915472749839,0.1446246693598895,1,40.79965881941266,0.0005771971002286549,5.900637166753856,0,0.0,0.0,1,5542.70739543438,0.0784132693418121,34.9,35,3112.698502517377,0.015852843296972192,52,16804.26163884723,0.08558340175462563,7,387.099026101784,0.0019714791510450414,33.129251469693294,1,18875.64794921875,0.09613288560577796,18,24664.85209518671,0.1256170602105426,43.21666666666667,37.07909198700172,23.43441925410157,129.64019465060807,238.18362083945226,122.83201700082222,0.26592330886334614,0
TP_0141,1,0,0,centroid_buffer_proxy_no_polygon_overlay,1,52.63434529084005,0.0067016129835542546,1,69.95151793636502,0.008906503885083097,0,0.0,0.0,0.0,1,18875.64794921875,1.0,0,0.0,0.0,,4,299.15058201565955,0.009522258771321934,4,412.72586699487056,0.013137472374824358,0,0.0,0.0,0.0,1,18875.64794921875,0.6008305350361122,0,0.0,0.0,,7,490.9106073784786,0.0069449644249359585,9,6101.4506037183,0.08631786876558191,0,0.0,0.0,0.0,1,18875.64794921875,0.2670357933493832,1,249.4171839952469,0.003528531353324827,15.0,29,2438.879628449862,0.012421111951165461,46,20042.08971955054,0.10207352476024725,2,262.1804206791343,0.0013352739178558975,26.761679661843655,1,18875.64794921875,0.09613288560577796,5,3415.607024729252,0.017395543732641985,67.32,15.218133619368226,15.218133619368226,221.65279566733412,44.26027795289818,144.32380802290757,0.006995151793636502,0
TP_0146,1,0,0,centroid_buffer_proxy_no_polygon_overlay,0,0.0,0.0,0,0.0,0.0,2,53.50995248952808,0.006813098754656692,0.0,0,0.0,0.0,0,0.0,0.0,,0,0.0,0.0,0,0.0,0.0,4,140.73505070014443,0.004479735797043298,0.0,0,0.0,0.0,0,0.0,0.0,,0,0.0,0.0,3,553.5588754362007,0.007831256117161074,5,193.25773826179739,0.002734037718677757,1.5134508449514146,0,0.0,0.0,0,0.0,0.0,,0,0.0,0.0,9,20628.602913112383,0.10506061192645465,5,193.25773826179739,0.0009842535787239926,20.30377624130704,0,0.0,0.0,1,1336.0168275237083,0.006804277828939212,34.9,348.1919292689627,144.96956661334684,32.08041868651225,851.5069352160991,207.99188627594808,0.0,0
TP_0153,1,0,0,centroid_buffer_proxy_no_polygon_overlay,1,42.63076570158448,0.005427917671359681,1,54.94614855240756,0.006995960916781801,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,3,123.13530676921539,0.00391951854829151,3,157.7029601539091,0.0050198411297437675,0,0.0,0.0,0.0,0,0.0,0.0,1,1423.7110817432404,0.04531813123882923,34.9,4,145.41230709206698,0.002057163329786589,4,182.11846063815534,0.002576449176786595,0,0.0,0.0,0.0,0,0.0,0.0,4,3155.4849541187286,0.04464098029334206,27.674999999999997,14,1727.051853781026,0.00879580286416869,25,11746.085522935473,0.05982232233457059,2,54.207262941615994,0.00027607532315648966,3.242804356568175,1,39494.85400390625,0.20114563972526125,9,24938.314394295216,0.12700979226341919,32.3111111111111,48.096743277577175,48.096743277577175,238.3354134017121,203.498357543821,87.48452473016492,0.005494614855240756,0
TP_0154,1,0,0,centroid_buffer_proxy_no_polygon_overlay,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,1,165.26223647594452,0.02104184147325464,6.0,4,145.5748568820943,0.004633791612536106,6,764.0432041113569,0.024320250534018477,0,0.0,0.0,0.0,0,0.0,0.0,1,165.26223647594452,0.00526046036831366,6.0,4,145.5748568820943,0.0020594629389049358,8,1735.864578824593,0.024557460289605777,0,0.0,0.0,0.0,0,0.0,0.0,1,165.26223647594452,0.002337982385917182,6.0,12,1222.0848306331322,0.006224026933532311,23,10566.955718887893,0.05381706355501378,1,59.16171277183205,0.00030130812894143963,3.1839096562651563,2,43346.425537109375,0.2207615324670631,7,28636.846952795982,0.14584626390731395,33.17142857142857,69.2661213306309,69.2661213306309,229.5969723125288,152.5659507245822,46.941537950228174,0.0,0
TP_0159,1,0,0,centroid_buffer_proxy_no_polygon_overlay,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,0,0.0,0.0,0,0.0,0.0,3,61.86833883233659,0.0019693303892101255,0.0,0,0.0,0.0,0,0.0,0.0,,0,0.0,0.0,0,0.0,0.0,5,115.30195191269941,0.0016311889417822334,0.0,0,0.0,0.0,1,465.0416281223297,0.0065789932319263765,71.3,4,340.79027227370517,0.0017356306044797782,13,3673.3349133164816,0.018708141090763422,8,430.9337439896667,0.0021947275360336897,8.061969283329608,0,0.0,0.0,6,17910.56924045086,0.09121778010263705,53.1,196.00127567398528,175.24602236898588,77.12376776910624,348.5271979737391,123.67448940120353,0.0,0
TP_0160,1,0,0,centroid_buffer_proxy_no_polygon_overlay,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,0,0.0,0.0,0,0.0,0.0,4,101.37308771959658,0.001434135822849965,0.0,0,0.0,0.0,0,0.0,0.0,,3,356.9368887273858,0.0018178646468097685,5,2443.866678960751,0.012446510790853684,7,246.02585041104263,0.0012529993670817488,3.0621634019699964,0,0.0,0.0,3,11307.588830053806,0.05758907701612048,75.96666666666665,214.53884440943267,172.12350597001222,115.84269572893379,448.45293682744034,177.75650387013727,0.0,0
TP_0162,1,0,0,centroid_buffer_proxy_no_polygon_overlay,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,1,1793.10330170393,0.025367222572495875,26.5,0,0.0,0.0,7,5948.462935530038,0.03029527295963302,0,0.0,0.0,0.0,0,0.0,0.0,10,14304.615186929703,0.07285280691287228,32.660000000000004,252.0438179532106,165.97514178842818,274.39897739152593,328.6178051671891,135.11040971000173,0.0,0
TP_0165,1,0,0,centroid_buffer_proxy_no_polygon_overlay,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,4,3334.6642838716507,0.10614566086603369,16.0,0,0.0,0.0,2,263.2260053598473,0.0037238862136314164,0,0.0,0.0,0.0,1,118.7413330078125,0.0016798462308901503,12,15499.20631468296,0.21926891546514768,21.366666666666664,5,304.3439251280467,0.0015500108826917865,14,6622.3603268619245,0.033727404190583524,1,5.643463895431625,2.8741925603794763e-05,0.19033938783618742,1,118.7413330078125,0.0006047446431204542,32,40972.72763133049,0.20867238830349222,20.853125,223.6340571104602,147.40311793178523,236.1902517445778,103.29146497328435,77.4645074531835,0.0,0
TP_0166,1,0,0,centroid_buffer_proxy_no_polygon_overlay,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,0,0.0,0.0,2,263.2260053598473,0.008378743980670686,0,0.0,0.0,0.0,0,0.0,0.0,3,3609.778507709503,0.11490281859377056,17.166666666666668,0,0.0,0.0,2,263.2260053598473,0.0037238862136314164,0,0.0,0.0,0.0,1,118.7413330078125,0.0016798462308901503,8,15508.68913024664,0.2194030698626044,21.6,16,1389.6465662597288,0.0070774118454692775,28,8644.3755278919,0.04402544304661146,5,197.51141975400247,0.001005917400670327,8.695527761435207,1,118.7413330078125,0.0006047446431204542,29,37414.68472647667,0.19055142459019522,22.189655172413794,152.93274272752643,65.40813340505635,213.0137889817533,135.01422414968172,61.83345651328296,0.0,0
TP_0168,1,0,0,centroid_buffer_proxy_no_polygon_overlay,3,391.35375823269294,0.04982870809625889,7,2792.959192437803,0.35561060906433956,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,8,669.2802760626947,0.021303852849857235,18,5148.869036903883,0.1638935917112119,0,0.0,0.0,0.0,0,0.0,0.0,1,5542.70739543438,0.17642985601907724,34.9,11,1042.7992516504075,0.014752591604683701,25,12348.862697403363,0.174700670209321,0,0.0,0.0,0.0,0,0.0,0.0,5,10969.447831630707,0.1551859418126844,28.060000000000002,31,2636.3666901402726,0.013426905297236594,51,18422.14738044292,0.09382322617487686,8,326.3839134256091,0.0016622596213556131,30.62239172917235,0,0.0,0.0,14,23264.120955824852,0.11848319509783278,23.77142857142857,12.26924039540514,12.26924039540514,212.74883528715222,267.60029789509935,80.94318542830324,0.2792959192437803,0
TP_0169,1,0,0,centroid_buffer_proxy_no_polygon_overlay,2,181.94135760035118,0.023165493131956857,5,3152.7386711189665,0.4014191550284455,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,5,554.6488110443001,0.0176550199915486,12,5243.6742962292865,0.1669113368417613,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,10,794.1256111772658,0.01123457924042083,22,10598.019868846424,0.14993131103226923,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,33,2734.5518829688403,0.013926958378103713,54,22822.187541765634,0.11623244670215271,2,55.85821417336602,0.0002844835487352631,6.492536901783198,1,18875.64794921875,0.09613288560577796,9,13834.1265771389,0.0704566280995398,22.255555555555556,29.944594996595175,22.578350507664428,238.25495069021474,184.99650033438414,154.2242294497893,0.31527386711189664,0
TP_0170,1,0,0,centroid_buffer_proxy_no_polygon_overlay,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,0,0.0,0.0,2,5428.084698957162,0.17278130227210298,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,3,234.57570289119124,0.0033185673461679013,10,9209.09846710286,0.1302820926630592,0,0.0,0.0,0.0,1,18875.64794921875,0.2670357933493832,0,0.0,0.0,,17,1327.6898490862857,0.006761868876000478,35,18166.582558633123,0.09252164522539115,0,0.0,0.0,0.0,1,18875.64794921875,0.09613288560577796,2,3459.835304379463,0.017620796511227003,15.0,109.7885896766381,58.065787944056844,294.8626323700049,129.7591393427851,212.4427661476621,0.0,0
TP_0171,1,0,0,centroid_buffer_proxy_no_polygon_overlay,0,0.0,0.0,1,2770.537130021125,0.35275574340999616,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,0,0.0,0.0,1,2770.537130021125,0.08818893585249904,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,0,0.0,0.0,2,3568.813212424721,0.05048837899813872,0,0.0,0.0,0.0,1,18875.64794921875,0.2670357933493832,0,0.0,0.0,,7,576.6957094550339,0.0029370871302289965,16,13376.23305838526,0.06812459555811953,0,0.0,0.0,0.0,1,18875.64794921875,0.09613288560577796,0,0.0,0.0,,156.6335953167161,41.95486918121182,277.7089153388638,139.46722301850096,262.9730756052944,0.2770537130021125,0
TP_0183,1,0,0,centroid_buffer_proxy_no_polygon_overlay,0,0.0,0.0,2,971.8213747132363,0.12373614047037809,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,4,145.5748568820943,0.004633791612536106,6,1160.2331643143907,0.0369313686479573,0,0.0,0.0,0.0,0,0.0,0.0,2,14036.210535526276,0.4467864578015092,10.65,8,1160.2109631656924,0.01641362753930923,12,3221.8187382502974,0.0455794113723225,0,0.0,0.0,0.0,0,0.0,0.0,2,14036.210535526276,0.19857175902289298,10.65,13,1583.4131288578455,0.008064256845258572,27,6623.45865020378,0.033732997905430544,0,0.0,0.0,0.0,1,3851.571533203125,0.019615892741801838,14,42096.46149671078,0.21439551788413336,38.01428571428571,56.752821667801,44.2742350124594,295.7257147952406,190.57918260884156,77.15270823044429,0.09718213747132363,0
TP_0192,1,0,0,centroid_buffer_proxy_no_polygon_overlay,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,1,1793.10330170393,0.22830500315246288,26.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,3,5491.992506802082,0.17481555097624019,30.233333333333334,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,8,11021.322673678398,0.15591982070459565,38.75,0,0.0,0.0,6,1220.3416321057011,0.006215148896334514,0,0.0,0.0,0.0,0,0.0,0.0,21,26809.137084066868,0.13653781398263948,38.07142857142858,352.1114960577595,175.7424248317558,289.75519664565974,293.3647699656007,17.41580581019427,0.0,0
TP_0196,1,0,0,centroid_buffer_proxy_no_polygon_overlay,5,304.3439251280467,0.03875027206729466,5,410.67138597203814,0.05228830485107961,0,0.0,0.0,0.0,0,0.0,0.0,3,5038.615442574024,0.641536443219851,32.0,7,593.9074623534973,0.018904661674544566,10,2393.5667615356115,0.0761895963437705,0,0.0,0.0,0.0,0,0.0,0.0,9,12015.101150095463,0.38245254795736194,27.922222222222224,13,896.5706266008519,0.012683879738179868,18,2907.4347886729006,0.04113178829641175,6,298.9353714065176,0.004229070402165236,12.295746411002101,0,0.0,0.0,15,24336.789421379566,0.3442951409243649,23.953333333333333,36,3118.7117433179255,0.015883468480889285,55,17601.948883974208,0.08964598953393171,17,918.7373651063322,0.004679090977916678,82.36112021675426,0,0.0,0.0,20,31654.098022520542,0.1612129974207851,24.31,15.419695145498421,15.419695145498421,110.13717672873267,276.22788999375405,29.851151698113693,0.04106713859720382,0
TP_0197,1,0,0,centroid_buffer_proxy_no_polygon_overlay,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,8,821.4031621817949,0.026146074706509287,15,5871.156239122759,0.1868847074242418,0,0.0,0.0,0.0,0,0.0,0.0,6,7214.217324614525,0.22963566955031803,24.383333333333336,16,1322.6223429817892,0.01871127855371875,28,8864.469011497513,0.12540658320575612,6,250.95435229500626,0.0035502778362822376,31.471327861930337,0,0.0,0.0,9,16596.22970765829,0.23478862174776693,22.877777777777776,36,2830.0432622901967,0.01441329197943674,58,21124.689990828363,0.10758716266637502,13,780.838723177847,0.003976778961642191,84.0082227267396,0,0.0,0.0,15,24336.789421379566,0.12394625073277138,23.953333333333333,51.845731683675865,51.845731683675865,114.76161319315236,326.32511465470833,54.84946671419805,0.0,0
TP_0199,1,0,0,centroid_buffer_proxy_no_polygon_overlay,0,0.0,0.0,2,2990.5693315088856,0.38077111341493136,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,0,0.0,0.0,3,3955.744496739539,0.1259152580529319,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,2,181.94135760035118,0.0025739436813285396,8,12261.076492431832,0.17345874945763234,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,23,2006.0811322294019,0.010216887310006254,41,21936.110314589358,0.11171969244083224,3,72.60659701503718,0.00036978236211278147,8.111586687695402,1,18875.64794921875,0.09613288560577796,4,5186.063548088074,0.026412404763741126,15.0,119.4148828610134,44.82486079125723,231.897764835919,227.41058636469913,162.63449314861575,0.29905693315088855,0
TP_0206,1,0,0,centroid_buffer_proxy_no_polygon_overlay,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,1,1252.50096231699,0.017719263944898193,34.9,0,0.0,0.0,0,0.0,0.0,4,178.0800481107907,0.0009069542375319961,0.0,0,0.0,0.0,7,11140.381324768066,0.05673749618449521,26.857142857142858,292.47047469548477,260.55845121983316,175.6643704374626,727.6245255238823,115.07298983209839,0.0,0
TP_0207,1,0,0,centroid_buffer_proxy_no_polygon_overlay,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,2,2531.6926553845406,0.08058628009877919,34.9,0,0.0,0.0,0,0.0,0.0,1,37.26102998479423,0.0005271357428244739,0.0,0,0.0,0.0,3,4497.755648314953,0.06363022615545041,34.9,1,183.86101903237068,0.0009363964806692749,3,722.7976306809671,0.0036811781048955556,7,212.59974231386366,0.0010827615964580668,0.7826175165122321,0,0.0,0.0,10,14145.023179769516,0.07204001149471226,32.63,233.40202984381685,218.37711586405732,146.64510555546948,641.6952382670995,62.945691967571186,0.0,0
TP_0208,1,0,0,centroid_buffer_proxy_no_polygon_overlay,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,2,2544.4201444983482,0.08099140865990134,34.9,1,183.86101903237068,0.00260110133519243,1,266.7915285485177,0.003774328048314587,6,160.07705475221064,0.0022646270701694488,0.6041833176428585,0,0.0,0.0,3,3796.921106815338,0.05371544557152101,34.9,5,452.17324364953856,0.002302899419543041,9,1595.7749711330537,0.008127215190980867,6,160.07705475221064,0.0008152657452610016,1.3009806711096423,0,0.0,0.0,16,24321.10715520382,0.12386638160698728,38.38125,147.766979416798,147.766979416798,110.08439623850006,560.4534483424195,54.90212955889733,0.0,0
TP_0212,1,0,0,centroid_buffer_proxy_no_polygon_overlay,2,868.2010333545222,0.11054278884469097,2,1284.301550031967,0.16352235208653657,0,0.0,0.0,0.0,0,0.0,0.0,1,13870.948299050331,1.0,15.3,3,973.9626708550197,0.03100219469071221,3,1433.944006282889,0.04564385534338352,0,0.0,0.0,0.0,0,0.0,0.0,3,15652.019557833672,0.49821925640005016,12.4,6,1369.7934964225497,0.019378613864069263,8,2978.5611236260816,0.04213802010012807,0,0.0,0.0,0.0,0,0.0,0.0,7,32285.392528414726,0.45674487204971986,34.85714285714286,14,1661.0223073025427,0.008459517145379356,24,5230.5354850848325,0.026638898479002103,9,347.29098916277667,0.0017687384837289525,9.251449402979427,0,0.0,0.0,18,51549.02697086334,0.26253703852769067,37.92777777777778,48.62433695335148,48.62433695335148,201.59044892763714,263.370769556751,27.201154194191684,0.1284301550031967,0
TP_0215,1,0,0,centroid_buffer_proxy_no_polygon_overlay,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,2,2397.793185055256,0.30529651033088295,11.1,1,17.344982723180703,0.0005521079476475465,3,179.07741088835226,0.005700211027795932,0,0.0,0.0,0.0,0,0.0,0.0,6,10083.68132597208,0.3209735455183788,10.633333333333333,3,170.4866294043954,0.0024118924267364974,15,2276.910708614656,0.03221169726710157,0,0.0,0.0,0.0,0,0.0,0.0,9,15168.733860373497,0.21459368660656442,17.788888888888888,7,437.1423369553753,0.0022263476403581086,22,3804.481883614976,0.01937606712578843,24,1347.607449863209,0.006863308383782183,26.111332407762102,0,0.0,0.0,17,37478.03888076544,0.19087408464845007,27.158823529411766,50.529048683356045,50.529048683356045,189.18927835919106,261.3067200120615,44.39989403313108,0.0,0
TP_0218,1,0,0,centroid_buffer_proxy_no_polygon_overlay,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,1,10357.772791326046,0.32969814783245577,85.3,0,0.0,0.0,0,0.0,0.0,13,610.735451021059,0.008640139195685305,0.0,0,0.0,0.0,1,10357.772791326046,0.14653251014775812,85.3,0,0.0,0.0,0,0.0,0.0,33,1273.4791518113348,0.006485776061927941,0.0,0,0.0,0.0,10,18641.419724047184,0.09493997105065168,36.300000000000004,313.4979904393638,313.4979904393638,110.86147937814228,497.1900621029365,57.01083134054539,0.0,0
TP_0221,1,0,0,centroid_buffer_proxy_no_polygon_overlay,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,1,570.5595673322678,0.0726459003754428,102.1,0,0.0,0.0,2,565.9802307733873,0.01801571028397525,0,0.0,0.0,0.0,0,0.0,0.0,2,1139.263366162777,0.03626387924166358,102.1,0,0.0,0.0,2,565.9802307733873,0.008006982348433445,0,0.0,0.0,0.0,0,0.0,0.0,9,9946.965898931026,0.14072078147390144,61.3111111111111,0,0.0,0.0,2,565.9802307733873,0.0028825136454360403,17,672.9360385125434,0.0034272351012463787,1.9397473135180792,0,0.0,0.0,25,31736.07161808014,0.1616304855147475,38.56,347.63435394795806,95.2638663335371,192.04025370295082,369.56179376794086,22.847532160621913,0.0,0
TP_0226,1,0,0,centroid_buffer_proxy_no_polygon_overlay,3,141.79850782343976,0.018054346754524185,4,267.3136492109663,0.03403543090228657,5,156.52857229778382,0.019929836813047528,5.327517406674789,0,0.0,0.0,2,1201.0276683568954,0.15291959216730674,15.0,10,1038.9291039318869,0.03307014048255865,13,3570.228937665139,0.11364391667982662,6,250.95435229500626,0.007988125131635035,28.519435502653547,0,0.0,0.0,5,6014.906869649887,0.19146043210843564,15.0,25,1894.1389059636076,0.026796583981047364,29,7339.534396730351,0.10383317148734465,10,698.0582137725658,0.009875503581138027,72.48159821879631,0,0.0,0.0,7,8043.060646176338,0.11378603194905404,23.042857142857144,44,3435.578774887376,0.017497259020957563,62,19351.998895781595,0.09855892105512132,23,1252.7231090943478,0.0063800664044100204,123.46703801315596,0,0.0,0.0,14,24169.03263193369,0.12309187241989017,27.17142857142857,31.039363630669268,31.039363630669268,15.864755323847433,401.70377127655877,30.58428542465934,0.026731364921096627,0
TP_0227,1,0,0,centroid_buffer_proxy_no_polygon_overlay,3,137.72289661849544,0.0175354238190141,3,179.58434440319212,0.022865388890948298,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,4,177.02086330381948,0.005634749085039515,6,334.46600690027867,0.010646383658877465,0,0.0,0.0,0.0,0,0.0,0.0,2,4223.782852530479,0.13444718390540236,15.0,17,1346.9011042945162,0.019054752764835974,23,9055.414106172162,0.12810790371034458,6,324.0147868362876,0.004583871551987729,41.50885511275096,0,0.0,0.0,3,4411.445788741112,0.062409191418673154,15.0,41,3243.73235185967,0.0165201932116981,56,20369.642541726756,0.10374173758498471,15,853.3646556538139,0.004346150502630964,88.5295321711388,0,0.0,0.0,7,8043.060646176338,0.04096297150165946,23.042857142857144,39.28294260345388,39.28294260345388,102.1287464247528,352.1074802569641,80.13246468102082,0.01795843444031921,0
