model,split_type,hour_sgt_numeric,n,bias_pred_minus_obs,mae,official_wbgt_mean,pred_wbgt_mean
M1b_period_bias,LOSO,7.25,27,0.35145611477388383,0.45513230555681194,24.866666666666667,25.21812278144055
M1b_period_bias,LOSO,7.5,27,0.3545045292221137,0.45093790357207947,25.037037037037038,25.391541566259153
M1b_period_bias,LOSO,7.75,27,0.20362402053666845,0.43792392150567716,25.362962962962964,25.56658698349963
M1b_period_bias,LOSO,8.0,27,-0.11467292782057562,0.4412763125871372,25.85925925925926,25.744586331438686
M1b_period_bias,LOSO,8.25,27,-0.5568998750220799,0.7039482504043906,26.57777777777778,26.0208779027557
M1b_period_bias,LOSO,8.5,27,-0.9644689728911452,1.0227153068526211,27.25925925925926,26.294790286368112
M1b_period_bias,LOSO,8.75,27,-1.4185241984862833,1.447675083805961,27.985185185185188,26.566660986698896
M1b_period_bias,LOSO,9.0,27,1.068341666510786,1.0950026746818584,28.422222222222224,29.490563888733007
M1b_period_bias,LOSO,9.25,27,0.7820602093912278,0.9181320975077258,28.81851851851852,29.600578727909745
M1b_period_bias,LOSO,9.5,27,0.6551792208729538,0.9060373102590282,29.05185185185185,29.707031072724803
M1b_period_bias,LOSO,9.75,27,0.6248235072953446,0.9161558187253411,29.185185185185187,29.81000869248053
M1b_period_bias,LOSO,10.0,27,0.6317795460663271,0.8313657263663194,29.277777777777775,29.90955732384411
M1b_period_bias,LOSO,10.25,27,0.5158290796437434,0.9312126465587083,29.485185185185188,30.001014264828928
M1b_period_bias,LOSO,10.5,27,0.33917525059672826,0.7588627228905979,29.75185185185185,30.09102710244858
M1b_period_bias,LOSO,10.75,27,0.20921514644512143,0.5962747359139532,29.97037037037037,30.179585516815497
M1b_period_bias,LOSO,11.0,27,0.16667390658302825,0.5628643443082514,30.1,30.26667390658303
M1b_period_bias,LOSO,11.25,27,0.22596839232316412,0.6909722703136405,30.133333333333333,30.359301725656497
M1b_period_bias,LOSO,11.5,27,0.09466141198574994,0.7592479635757008,30.355555555555558,30.45021696754131
M1b_period_bias,LOSO,11.75,27,-0.03094944481666699,0.7900344855345727,30.570370370370373,30.539420925553706
M1b_period_bias,LOSO,12.0,27,0.04173280591794945,0.6944529684956402,30.58518518518519,30.626917991103138
M1b_period_bias,LOSO,12.25,27,-0.03720463184891885,0.7878565042590956,30.57407407407407,30.536869442225157
M1b_period_bias,LOSO,12.5,27,-0.2681788010357314,0.8771648903680545,30.71481481481481,30.446636013779084
M1b_period_bias,LOSO,12.75,27,-0.5067533530814442,0.8686710770533248,30.86296296296296,30.356209609881518
M1b_period_bias,LOSO,13.0,27,-0.678859704152037,0.8970402089899159,30.94444444444444,30.26558474029241
M1b_period_bias,LOSO,13.25,27,-0.7062503614623604,0.9006635865166357,31.07407407407408,30.367823712611717
M1b_period_bias,LOSO,13.5,27,-0.6585315349688488,0.7763715681156161,31.13333333333333,30.47480179836448
M1b_period_bias,LOSO,13.75,27,-0.40610575880386646,0.7972214494777375,31.0,30.59389424119613
M1b_period_bias,LOSO,14.0,27,0.13262064592962045,1.0164864408854195,30.62962962962963,30.76225027555925
M1b_period_bias,LOSO,14.25,27,-0.06450307314893883,0.9941141712220073,30.56666666666667,30.50216359351773
M1b_period_bias,LOSO,14.5,27,-0.3422025310349672,0.9415014343668903,30.633333333333333,30.291130802298365
M1b_period_bias,LOSO,14.75,26,-0.6654345169845579,0.9775677184509545,30.765384615384615,30.09995009840006
M1b_period_bias,LOSO,15.0,27,-1.0566785929752478,1.3320580743218295,30.955555555555552,29.898876962580307
M1b_period_bias,LOSO,15.25,27,-1.4769541271043551,1.6263581035969108,31.3037037037037,29.82674957659935
M1b_period_bias,LOSO,15.5,27,-1.6387762202331775,1.758309984358031,31.392592592592592,29.753816372359417
M1b_period_bias,LOSO,15.75,27,-1.4089025984321657,1.5617855014131665,31.08888888888889,29.67998629045673
M1b_period_bias,LOSO,16.0,27,-1.2170578312672435,1.3894753131432682,30.82222222222222,29.60516439095498
M1b_period_bias,LOSO,16.25,27,-0.7747990751597963,1.038865011075302,30.4037037037037,29.628904628543907
M1b_period_bias,LOSO,16.5,27,-0.3395717641539176,0.9467258536021875,29.992592592592594,29.653020828438677
M1b_period_bias,LOSO,16.75,27,0.0884877705188103,0.8877626992881886,29.58888888888889,29.6773766594077
M1b_period_bias,LOSO,17.0,27,0.8685306737746055,1.0338029986688329,28.833333333333332,29.701864007107943
M1b_period_bias,LOSO,17.25,27,1.5359244437766084,1.5359244437766084,28.15555555555555,29.691479999332163
M1b_period_bias,LOSO,17.5,27,1.955176060858322,1.955176060858322,27.72592592592593,29.68110198678425
M1b_period_bias,LOSO,17.75,27,2.319023530197678,2.319023530197678,27.35185185185185,29.67087538204953
M1b_period_bias,LOSO,18.0,27,-0.08165122694387776,0.49605842719036264,27.088888888888892,27.007237661945013
M1b_period_bias,LOSO,18.25,27,0.05594995337122778,0.44151338710016247,26.911111111111108,26.96706106448234
M1b_period_bias,LOSO,18.5,27,0.24478883784934774,0.4487419348163384,26.677777777777774,26.922566615627122
M1b_period_bias,LOSO,18.75,27,0.38452799687354017,0.48588751780137424,26.48888888888889,26.87341688576242
M1b_period_bias,LOSO,19.0,27,0.4745204258979084,0.5420056916670558,26.344444444444438,26.818964870342352
M1b_period_bias,LOSO,19.25,27,0.4229130854928157,0.49113691324958103,26.196296296296296,26.619209381789116
M1b_period_bias,LOSO,19.5,27,0.2797589258760827,0.3908385066381112,26.137037037037036,26.41679596291312
M1b_period_bias,LOSO,19.75,27,0.09623478738674283,0.31706065943374234,26.114814814814817,26.211049602201555
M1b_period_bias,LOSO,20.0,27,-0.09713757328780369,0.31189461045930383,26.07777777777778,25.980640204489973
M1b_period_bias,LOSO,20.25,27,-0.037174700051157916,0.3033279372937365,26.05925925925926,26.022084559208103
M1b_period_bias,LOSO,20.5,27,-0.0031676529637560216,0.3282138606116955,26.06666666666667,26.06349901370291
M1b_period_bias,LOSO,20.75,27,0.06043936893395464,0.33838351821397206,26.04444444444444,26.104883813378397
M1b_period_bias,LOSO,21.0,27,0.1092021571986587,0.3639595185913286,26.037037037037035,26.146239194235697
M1b_period_bias,LOSO,21.5,27,0.07311783441754906,0.37862866229742376,26.066666666666666,26.13978450108421
M1b_period_bias,LOSO,21.75,27,0.06610602643247743,0.34928849478188095,26.070370370370366,26.13647639680285
M1b_period_bias,LOSO,22.0,27,0.003483665236533013,0.3398382002469753,26.129629629629626,26.13311329486616
M1b_period_bias,LOSO,22.25,27,-0.052861102951027965,0.34076173919542224,26.196296296296296,26.143435193345265
M1b_period_bias,LOSO,22.5,27,-0.07220695438514929,0.35638043693174054,26.225925925925928,26.153718971540773
M1b_period_bias,LOSO,22.75,27,-0.08047990838732212,0.3458015746012989,26.244444444444444,26.163964536057122
M1b_period_bias,LOSO,23.25,27,-0.1083309170381594,0.3474201860506425,26.24074074074074,26.13240982370258
M1b_period_bias,LOSO,23.5,27,-0.1094032186136464,0.3519902960170131,26.2,26.090596781386353
M1b_period_bias,LOSO,23.75,27,-0.11052611156043647,0.3491602243687307,26.159259259259258,26.048733147698822
M1b_period_bias,LOSO,0.0,27,-0.0931805965265799,0.38034464840099946,26.1,26.00681940347342
M1b_period_bias,LOSO,0.25,27,-0.07978042989437883,0.3629176827059617,26.06296296296296,25.983182533068586
M1b_period_bias,LOSO,0.5,27,-0.07381345462533259,0.34755988769411705,26.03333333333333,25.959519878708004
M1b_period_bias,LOSO,0.75,27,-0.0456499049284468,0.34979898542371335,25.98148148148148,25.93583157655303
M1b_period_bias,LOSO,1.0,27,-0.043437794769328124,0.36426171655920225,25.95555555555556,25.91211776078623
M1b_period_bias,LOSO,1.25,27,-0.049523834565887596,0.359601830279401,25.92222222222222,25.872698387656335
M1b_period_bias,LOSO,1.5,27,-0.06671016618655289,0.35166166393002346,25.900000000000002,25.833289833813442
M1b_period_bias,LOSO,1.75,27,-0.09870048499271243,0.3565689640592402,25.89259259259259,25.793892107599884
M2_linear_proxy,apparent,2.0,54,0.10376363975926547,0.5246118818430977,25.559259259259267,25.663022899018525
M2_linear_proxy,apparent,2.25,27,-0.08455956937995339,0.5316440141658271,25.185185185185187,25.10062561580523
M2_linear_proxy,apparent,2.5,27,-0.08249453784625213,0.5336641386819262,25.15185185185185,25.0693573140056
M2_linear_proxy,apparent,2.75,27,-0.09159607542251812,0.5023394285171375,25.129629629629626,25.038033554207114
M2_linear_proxy,apparent,3.0,27,-0.09334500508975144,0.5080404172352694,25.1,25.006654994910246
M2_linear_proxy,apparent,3.25,27,-0.14137860646058653,0.5186676101190505,25.077777777777783,24.936399171317188
M2_linear_proxy,apparent,3.5,27,-0.2117233848834385,0.5625267211800549,25.07777777777778,24.866054392894338
M2_linear_proxy,apparent,3.75,27,-0.293266962271385,0.6393609603544278,25.088888888888885,24.795621926617507
M2_linear_proxy,apparent,4.0,27,-0.34897105828419583,0.691285074168176,25.074074074074073,24.72510301578988
M2_linear_proxy,apparent,4.25,27,-0.31484131638647644,0.6797030001479505,25.033333333333335,24.718492016946854
M2_linear_proxy,apparent,4.5,27,-0.2547983058796344,0.6707781623628628,24.96666666666667,24.71186836078703
M2_linear_proxy,apparent,4.75,27,-0.23180499681318206,0.6698039776068444,24.93703703703704,24.70523204022385
M2_linear_proxy,apparent,5.0,27,-0.2717873230623141,0.6651294234248986,24.97037037037037,24.698583047308052
M2_linear_proxy,apparent,5.25,27,-0.2608744123496274,0.6971461354846433,24.937037037037037,24.676162624687407
M2_linear_proxy,apparent,5.5,27,-0.22776322481282707,0.7439627353781203,24.88148148148148,24.653718256668654
M2_linear_proxy,apparent,5.75,27,-0.20578649995175335,0.7731889739246308,24.837037037037035,24.63125053708528
M2_linear_proxy,apparent,6.0,27,-0.1764251364978547,0.8047826665747339,24.78518518518518,24.608760048687326
M2_linear_proxy,apparent,6.25,27,-0.12725455431239474,0.812150854290145,24.777777777777775,24.650523223465377
M2_linear_proxy,apparent,6.5,27,-0.08575694273620818,0.7749245878607643,24.777777777777782,24.69202083504157
M2_linear_proxy,apparent,6.75,27,-0.04453192340678945,0.7616500983184663,24.777777777777782,24.73324585437099
M2_linear_proxy,apparent,7.0,27,-0.003586739241532497,0.7403985474677991,24.77777777777778,24.774191038536255
M2_linear_proxy,apparent,7.25,27,0.24308450616407964,0.7328027184324534,24.866666666666667,25.10975117283074
M2_linear_proxy,apparent,7.5,27,0.410244551109101,0.7302653186889559,25.037037037037038,25.447281588146136
M2_linear_proxy,apparent,7.75,27,0.4250150061550439,0.7474045327620544,25.362962962962964,25.787977969118007
M2_linear_proxy,apparent,8.0,27,0.2751644187165425,0.7731293775102741,25.85925925925926,26.1344236779758
M2_linear_proxy,apparent,8.25,27,0.09440084359889675,0.7110974130575405,26.57777777777778,26.67217862137668
M2_linear_proxy,apparent,8.5,27,-0.05395638206775617,0.7975342034770679,27.25925925925926,27.205302877191503
M2_linear_proxy,apparent,8.75,27,-0.2507318443300964,0.8740009416646843,27.985185185185188,27.734453340855087
M2_linear_proxy,apparent,9.0,27,-0.16221258487053658,0.7453437298177312,28.422222222222224,28.26000963735169
M2_linear_proxy,apparent,9.25,27,-0.3443835521430878,0.7285119548452269,28.81851851851852,28.47413496637543
M2_linear_proxy,apparent,9.5,27,-0.37052535086666805,0.7818624611048145,29.05185185185185,28.681326500985186
M2_linear_proxy,apparent,9.75,27,-0.3034301158606604,0.7269964019764606,29.185185185185187,28.881755069324523
M2_linear_proxy,apparent,10.0,27,-0.20226808767573096,0.6678487903248898,29.277777777777775,29.07550969010205
M2_linear_proxy,apparent,10.25,27,-0.23166998485901258,0.8603388169497124,29.485185185185188,29.253515200326174
M2_linear_proxy,apparent,10.5,27,-0.3231418449350411,0.7733631325813761,29.75185185185185,29.428710006916813
M2_linear_proxy,apparent,10.75,27,-0.3692963464169787,0.7087945229135235,29.97037037037037,29.601074023953394
M2_linear_proxy,apparent,11.0,27,-0.3294231139539387,0.6377612873759085,30.1,29.77057688604606
M2_linear_proxy,apparent,11.25,27,-0.18247202034741783,0.7598207894947614,30.133333333333333,29.950861312985918
M2_linear_proxy,apparent,11.5,27,-0.22774305827909558,0.8342800633086414,30.355555555555558,30.127812497276462
M2_linear_proxy,apparent,11.75,27,-0.26893741423072237,0.9469741372848299,30.570370370370373,30.301432956139646
M2_linear_proxy,apparent,12.0,27,-0.11345394847189612,0.8726556068606354,30.58518518518519,30.471731236713293
M2_linear_proxy,apparent,12.25,27,-0.27760714989258967,0.9766822690237555,30.57407407407407,30.296466924181484
M2_linear_proxy,apparent,12.5,27,-0.5939720400620835,1.1470347996281605,30.71481481481481,30.120842774752735
M2_linear_proxy,apparent,12.75,27,-0.9181199318074947,1.1498822235641657,30.86296296296296,29.944843031155465
M2_linear_proxy,apparent,13.0,27,-1.1759874368810135,1.312889910117644,30.94444444444444,29.768457007563434
M2_linear_proxy,apparent,13.25,27,-1.1066261508237905,1.206108290961821,31.07407407407408,29.967447923250283
M2_linear_proxy,apparent,13.5,27,-0.9576706094110883,1.0203956544393948,31.13333333333333,30.17566272392225
M2_linear_proxy,apparent,13.75,27,-0.5925439225956707,0.8404649208597946,31.0,30.40745607740433
M2_linear_proxy,apparent,14.0,27,0.10550307322721732,1.0905153128981409,30.62962962962963,30.73513270285685
M2_linear_proxy,apparent,14.25,27,-0.33774882340132656,1.054089324519565,30.56666666666667,30.22891784326534
M2_linear_proxy,apparent,14.5,27,-0.8151552247509805,1.1345816357198464,30.633333333333333,29.818178108582355
M2_linear_proxy,apparent,14.75,26,-1.3234630571779122,1.4107584888223779,30.765384615384615,29.441921558206705
M2_linear_proxy,apparent,15.0,27,-1.9008333872716263,2.053131171383171,30.955555555555552,29.054722168283927
M2_linear_proxy,apparent,15.25,27,-2.3893653270097817,2.3893653270097817,31.3037037037037,28.914338376693923
M2_linear_proxy,apparent,15.5,27,-2.620206396818042,2.620206396818042,31.392592592592592,28.772386195774548
M2_linear_proxy,apparent,15.75,27,-2.4602004951341807,2.4602004951341807,31.08888888888889,28.62868839375471
M2_linear_proxy,apparent,16.0,27,-2.3391620361609746,2.3391620361609746,30.82222222222222,28.48306018606125
M2_linear_proxy,apparent,16.25,27,-1.8744371492755036,1.8744371492755036,30.4037037037037,28.529266554428204
M2_linear_proxy,apparent,16.5,27,-1.4163879225800609,1.5342216752403297,29.992592592592594,28.576204670012537
M2_linear_proxy,apparent,16.75,27,-0.9652797018228819,1.1978813110633102,29.58888888888889,28.62360918706601
M2_linear_proxy,apparent,17.0,27,-0.1620636540785488,0.6858153942302068,28.833333333333332,28.67126967925478
M2_linear_proxy,apparent,17.25,27,0.4955034039616777,0.6574870665088057,28.15555555555555,28.651058959517236
M2_linear_proxy,apparent,17.5,27,0.9049339825536092,0.9694743658687419,27.72592592592593,28.630859908479533
M2_linear_proxy,apparent,17.75,27,1.2591036953614767,1.2834166804434801,27.35185185185185,28.61095554721333
M2_linear_proxy,apparent,18.0,27,1.5030726413451438,1.5030726413451438,27.088888888888892,28.591961530234034
M2_linear_proxy,apparent,18.25,27,1.6026534484676362,1.6026534484676362,26.911111111111108,28.513764559578746
M2_linear_proxy,apparent,18.5,27,1.7493858416719104,1.7493858416719104,26.677777777777774,28.427163619449683
M2_linear_proxy,apparent,18.75,27,1.842613071120484,1.842613071120484,26.48888888888889,28.331501960009373
M2_linear_proxy,apparent,19.0,27,1.8810758515905004,1.8810758515905004,26.344444444444438,28.225520296034944
M2_linear_proxy,apparent,19.25,27,1.640433632631468,1.640433632631468,26.196296296296296,27.83672992892777
M2_linear_proxy,apparent,19.5,27,1.3057293117048359,1.3057293117048359,26.137037037037036,27.442766348741877
M2_linear_proxy,apparent,19.75,27,0.9275009446022285,0.9275009446022285,26.114814814814817,27.04231575941705
M2_linear_proxy,apparent,20.0,27,0.5565638409085959,0.5858024597295207,26.07777777777778,26.634341618686378
M2_linear_proxy,apparent,20.25,27,0.6557468057563882,0.6557468057563882,26.05925925925926,26.715006065015647
M2_linear_proxy,apparent,20.5,27,0.7289456489366289,0.7289456489366289,26.06666666666667,26.795612315603293
M2_linear_proxy,apparent,20.75,27,0.8317164036423612,0.8317164036423612,26.04444444444444,26.87616084808681
M2_linear_proxy,apparent,21.0,27,0.919615084765536,0.919615084765536,26.037037037037035,26.956652121802577
M2_linear_proxy,apparent,21.5,27,0.8774224835845177,0.8962628196680801,26.066666666666666,26.944089150251184
M2_linear_proxy,apparent,21.75,27,0.8672801128519531,0.894104164413102,26.070370370370366,26.93765048322232
M2_linear_proxy,apparent,22.0,27,0.8014751429038263,0.8675445337662325,26.129629629629626,26.93110477253346
M2_linear_proxy,apparent,22.25,27,0.7548983107042873,0.8259157599739845,26.196296296296296,26.951194607000588
M2_linear_proxy,apparent,22.5,27,0.7452843208392423,0.8468833374719222,26.225925925925928,26.971210246765168
M2_linear_proxy,apparent,22.75,27,0.7467070656040529,0.8390274217245265,26.244444444444444,26.9911515100485
M2_linear_proxy,apparent,23.25,27,0.688994843822367,0.7977138509423635,26.24074074074074,26.929735584563105
M2_linear_proxy,apparent,23.5,27,0.6483535500080898,0.7817457578965075,26.2,26.848353550008092
M2_linear_proxy,apparent,23.75,27,0.607613788622466,0.7604074583701977,26.159259259259258,26.76687304788172
M2_linear_proxy,apparent,0.0,27,0.5852950140451857,0.7647187088982922,26.1,26.68529501404518
M2_linear_proxy,apparent,0.25,27,0.5763268695048868,0.7535414427601772,26.06296296296296,26.639289832467846
M2_linear_proxy,apparent,0.5,27,0.5599011334361209,0.7600272461412533,26.03333333333333,26.593234466769452
M2_linear_proxy,apparent,0.75,27,0.5656477004836431,0.7442835031773848,25.98148148148148,26.547129181965126
M2_linear_proxy,apparent,1.0,27,0.5454186836629943,0.7396434064641199,25.95555555555556,26.500974239218547
M2_linear_proxy,apparent,1.25,27,0.5020288557890631,0.6899833138418116,25.92222222222222,26.424251078011284
M2_linear_proxy,apparent,1.5,27,0.44754897472136473,0.6420647359869638,25.900000000000002,26.347548974721363
M2_linear_proxy,apparent,1.75,27,0.37827535299310344,0.5884231082099547,25.89259259259259,26.2708679455857
M2_linear_proxy,LOSO,2.0,54,0.10112236191792479,0.5416201538406374,25.559259259259267,25.660381621177184
M2_linear_proxy,LOSO,2.25,27,-0.08689320933177379,0.5485117149740385,25.185185185185187,25.098291975853407
M2_linear_proxy,LOSO,2.5,27,-0.08498152239207292,0.5506963304794629,25.15185185185185,25.066870329459785
M2_linear_proxy,LOSO,2.75,27,-0.09423642782972828,0.5195359394033306,25.129629629629626,25.035393201799902
M2_linear_proxy,LOSO,3.0,27,-0.09613874815846446,0.5254010776776533,25.1,25.00386125184154
M2_linear_proxy,LOSO,3.25,27,-0.14445964725824204,0.5371711465317517,25.077777777777783,24.933318130519538
M2_linear_proxy,LOSO,3.5,27,-0.21509142369449064,0.5816125606504793,25.07777777777778,24.862686354083284
M2_linear_proxy,LOSO,3.75,27,-0.29692170730651496,0.6594065625860809,25.088888888888885,24.79196718158237
M2_linear_proxy,LOSO,4.0,27,-0.3529122255038458,0.711311030986893,25.074074074074073,24.721161848570226
M2_linear_proxy,LOSO,4.25,27,-0.3188640932985853,0.698693253086459,25.033333333333335,24.714469240034745
M2_linear_proxy,LOSO,4.5,27,-0.25890266995906236,0.6909286768394358,24.96666666666667,24.7077639967076
M2_linear_proxy,LOSO,4.75,27,-0.2359909258856654,0.6888988345555319,24.93703703703704,24.70104611115137
M2_linear_proxy,LOSO,5.0,27,-0.2760547953038088,0.6841820807629977,24.97037037037037,24.694315575066565
M2_linear_proxy,LOSO,5.25,27,-0.26528540358000435,0.7165289133433324,24.937037037037037,24.67175163345703
M2_linear_proxy,LOSO,5.5,27,-0.2323177978185828,0.7636755441760945,24.88148148148148,24.6491636836629
M2_linear_proxy,LOSO,5.75,27,-0.21048471553990883,0.7936389388573623,24.837037037037035,24.626552321497133
M2_linear_proxy,LOSO,6.0,27,-0.1812670535383233,0.8255526036299352,24.78518518518518,24.60391813164686
M2_linear_proxy,LOSO,6.25,27,-0.13215791171086583,0.8330116680336046,24.777777777777775,24.64561986606691
M2_linear_proxy,LOSO,6.5,27,-0.09072057227210635,0.7965633110437269,24.777777777777782,24.687057205505667
M2_linear_proxy,LOSO,6.75,27,-0.04955461679572976,0.7834205712078777,24.777777777777782,24.728223160982047
M2_linear_proxy,LOSO,7.0,27,-0.00866724671239841,0.7623215604407418,24.77777777777778,24.769110531065387
M2_linear_proxy,LOSO,7.25,27,0.23853440994369002,0.7543852995972229,24.866666666666667,25.105201076610356
M2_linear_proxy,LOSO,7.5,27,0.40622192306462135,0.7484971059448489,25.037037037037038,25.44325896010166
M2_linear_proxy,LOSO,7.75,27,0.4215152954817364,0.7618155083157793,25.362962962962964,25.784478258444704
M2_linear_proxy,LOSO,8.0,27,0.27217791690879206,0.7853015319224473,25.85925925925926,26.131437176168056
M2_linear_proxy,LOSO,8.25,27,0.09194903856105849,0.7187468799838316,26.57777777777778,26.669726816338837
M2_linear_proxy,LOSO,8.5,27,-0.05585992743549118,0.8026783538162012,27.25925925925926,27.203399331823764
M2_linear_proxy,LOSO,8.75,27,-0.25207790670054026,0.8783992018441643,27.985185185185188,27.73310727848465
M2_linear_proxy,LOSO,9.0,27,-0.16299448530777805,0.7501232279553335,28.422222222222224,28.25922773691444
M2_linear_proxy,LOSO,9.25,27,-0.34456937725209164,0.7337880176242976,28.81851851851852,28.47394914126642
M2_linear_proxy,LOSO,9.5,27,-0.3701285881646649,0.7883453792772346,29.05185185185185,28.681723263687186
M2_linear_proxy,LOSO,9.75,27,-0.3024627406539227,0.7330277435929541,29.185185185185187,28.88272244453126
M2_linear_proxy,LOSO,10.0,27,-0.20074139045938533,0.6750139497337345,29.277777777777775,29.07703638731839
M2_linear_proxy,LOSO,10.25,27,-0.2301523398624986,0.870635475798939,29.485185185185188,29.25503284532269
M2_linear_proxy,LOSO,10.5,27,-0.32163477516321376,0.7777355221271401,29.75185185185185,29.430217076688635
M2_linear_proxy,LOSO,10.75,27,-0.36780153479019234,0.7171686178526743,29.97037037037037,29.60256883558018
M2_linear_proxy,LOSO,11.0,27,-0.32794242321379974,0.6477019574153892,30.1,29.772057576786203
M2_linear_proxy,LOSO,11.25,27,-0.1804580747676449,0.7767150251989647,30.133333333333333,29.952875258565687
M2_linear_proxy,LOSO,11.5,27,-0.22520147434470483,0.8519151743775384,30.355555555555558,30.130354081210847
M2_linear_proxy,LOSO,11.75,27,-0.26587375263002844,0.9655049433960582,30.570370370370373,30.30449661774034
M2_linear_proxy,LOSO,12.0,27,-0.10987394542756511,0.8921628220923202,30.58518518518519,30.475311239757623
M2_linear_proxy,LOSO,12.25,27,-0.27411959948627257,0.9959016278508513,30.57407407407407,30.299954474587796
M2_linear_proxy,LOSO,12.5,27,-0.5905719142898486,1.1650336808662696,30.71481481481481,30.124242900524965
M2_linear_proxy,LOSO,12.75,27,-0.9148024419055167,1.1660172890594342,30.86296296296296,29.948160521057442
M2_linear_proxy,LOSO,13.0,27,-1.1727480071421437,1.321443155057911,30.94444444444444,29.771696437302303
M2_linear_proxy,LOSO,13.25,27,-1.104490318171112,1.209591442122939,31.07407407407408,29.96958375590296
M2_linear_proxy,LOSO,13.5,27,-0.9566103482229882,1.0233008722213346,31.13333333333333,30.176722985110345
M2_linear_proxy,LOSO,13.75,27,-0.5924843668515953,0.8503643648873666,31.0,30.407515633148403
M2_linear_proxy,LOSO,14.0,27,0.10488305837071484,1.1049611674027506,30.62962962962963,30.73451268800034
M2_linear_proxy,LOSO,14.25,27,-0.3381214146771343,1.0701174122738824,30.56666666666667,30.228545251989527
M2_linear_proxy,LOSO,14.5,27,-0.8149404781876507,1.1388030618412497,30.633333333333333,29.818392855145678
M2_linear_proxy,LOSO,14.75,26,-1.3207379026607542,1.4092211356927666,30.765384615384615,29.44464671272386
M2_linear_proxy,LOSO,15.0,27,-1.8991867159501228,2.053639088829005,30.955555555555552,29.056368839605437
M2_linear_proxy,LOSO,15.25,27,-2.388219991310813,2.3886163869313055,31.3037037037037,28.915483712392895
M2_linear_proxy,LOSO,15.5,27,-2.6195527857905434,2.6207107981932762,31.392592592592592,28.77303980680205
M2_linear_proxy,LOSO,15.75,27,-2.4600300721813255,2.4600300721813255,31.08888888888889,28.628858816707567
M2_linear_proxy,LOSO,16.0,27,-2.33946700309052,2.33946700309052,30.82222222222222,28.482755219131704
M2_linear_proxy,LOSO,16.25,27,-1.8746234508224224,1.8746234508224224,30.4037037037037,28.529080252881286
M2_linear_proxy,LOSO,16.5,27,-1.4164609692412957,1.5435538972696827,29.992592592592594,28.576131623351298
M2_linear_proxy,LOSO,16.75,27,-0.9652434511070814,1.2055001821073343,29.58888888888889,28.62364543778181
M2_linear_proxy,LOSO,17.0,27,-0.16192101173373097,0.6987984001489232,28.833333333333332,28.671412321599604
M2_linear_proxy,LOSO,17.25,27,0.4957502956049701,0.6600992501560209,28.15555555555555,28.65130585116053
M2_linear_proxy,LOSO,17.5,27,0.9052932607055694,0.9713778943315444,27.72592592592593,28.6312191866315
M2_linear_proxy,LOSO,17.75,27,1.259588349364354,1.2841511568921593,27.35185185185185,28.611440201216208
M2_linear_proxy,LOSO,18.0,27,1.5037064163331688,1.5037064163331688,27.088888888888892,28.59259530522206
M2_linear_proxy,LOSO,18.25,27,1.6031088982874924,1.6031088982874924,26.911111111111108,28.514220009398606
M2_linear_proxy,LOSO,18.5,27,1.7496601662845104,1.7496601662845104,26.677777777777774,28.42743794406229
M2_linear_proxy,LOSO,18.75,27,1.8427018905179926,1.8427018905179926,26.48888888888889,28.33159077940688
M2_linear_proxy,LOSO,19.0,27,1.880971811846554,1.880971811846554,26.344444444444438,28.225416256290995
M2_linear_proxy,LOSO,19.25,27,1.6398422300151625,1.6398422300151625,26.196296296296296,27.836138526311462
M2_linear_proxy,LOSO,19.5,27,1.3046527943542106,1.3046527943542106,26.137037037037036,27.441689831391248
M2_linear_proxy,LOSO,19.75,27,0.9259424815022967,0.9259424815022967,26.114814814814817,27.04075729631711
M2_linear_proxy,LOSO,20.0,27,0.5545301371180176,0.5888855536121467,26.07777777777778,26.632307914895797
M2_linear_proxy,LOSO,20.25,27,0.6537076898205814,0.6544307854940224,26.05925925925926,26.712966949079835
M2_linear_proxy,LOSO,20.5,27,0.7269007615422015,0.7294262701820877,26.06666666666667,26.793567428208867
M2_linear_proxy,LOSO,20.75,27,0.829665393570878,0.829665393570878,26.04444444444444,26.874109838015322
M2_linear_proxy,LOSO,21.0,27,0.9175576086999336,0.9175576086999336,26.037037037037035,26.954594645736975
M2_linear_proxy,LOSO,21.5,27,0.874727763823632,0.900479238966635,26.066666666666666,26.9413944304903
M2_linear_proxy,LOSO,21.75,27,0.8642671511296198,0.8997617717415244,26.070370370370366,26.93463752149999
M2_linear_proxy,LOSO,22.0,27,0.7981441915443553,0.8732918641171122,26.129629629629626,26.927773821173986
M2_linear_proxy,LOSO,22.25,27,0.751539841829605,0.8319945227637954,26.196296296296296,26.9478361381259
M2_linear_proxy,LOSO,22.5,27,0.741898606502454,0.8538993760499102,26.225925925925928,26.967824532428384
M2_linear_proxy,LOSO,22.75,27,0.7432943824948904,0.8447985309953948,26.244444444444444,26.98773882693933
M2_linear_proxy,LOSO,23.25,27,0.6855356551580759,0.8050237611616803,26.24074074074074,26.926276395898817
M2_linear_proxy,LOSO,23.5,27,0.6448748181256897,0.7923907766226909,26.2,26.84487481812569
M2_linear_proxy,LOSO,23.75,27,0.6041157842737805,0.7726895350517891,26.159259259259258,26.763375043533046
M2_linear_proxy,LOSO,0.0,27,0.5817780038614444,0.777799201399124,26.1,26.681778003861446
M2_linear_proxy,LOSO,0.25,27,0.5727949627983807,0.7674652867661895,26.06296296296296,26.635757925761343
