timestamp_sgt,station_id,station_name,y_true,heat_stress_category,M0_raw_proxy,M1_global_bias,M2_linear_proxy,M4_inertia_ridge
2026-05-07 12:45:00+08:00,S145,MacRitchie Reservoir,31.5,Moderate,27.554295990248697,28.70005785509078,29.958803387210263,31.17621873337083
2026-05-07 13:00:00+08:00,S127,Stadium Road,31.6,Moderate,27.03831404876255,28.15836254664368,28.90451493964919,30.80673553561941
2026-05-07 13:00:00+08:00,S128,Bishan Street,31.7,Moderate,27.51212708952867,28.64081000034758,29.819110488240423,31.36224538815565
2026-05-07 13:00:00+08:00,S145,MacRitchie Reservoir,31.1,Moderate,27.351200494483336,28.49696235932542,29.559353732136945,31.2960257419347
2026-05-07 13:15:00+08:00,S127,Stadium Road,32.0,Moderate,27.179977706796503,28.300026204677632,29.177654813427758,30.66639034839313
2026-05-07 13:15:00+08:00,S128,Bishan Street,32.0,Moderate,27.583079209401333,28.711762120220246,29.955903647966277,31.219980387738918
2026-05-07 13:15:00+08:00,S145,MacRitchie Reservoir,31.0,Moderate,27.526984749349705,28.672746614191787,29.90508744577289,31.190442951550157
2026-05-07 13:30:00+08:00,S127,Stadium Road,31.3,Moderate,27.31860888767602,28.43865738555715,29.444947807077057,30.525257844655613
2026-05-07 13:30:00+08:00,S128,Bishan Street,32.4,Moderate,27.655103191267067,28.78378610208598,30.09476331943392,31.09262609627811
2026-05-07 13:30:00+08:00,S145,MacRitchie Reservoir,30.5,Low,27.707267983334702,28.853029848176785,30.259669783305416,31.115484102336445
2026-05-07 13:45:00+08:00,S127,Stadium Road,30.9,Low,27.454115102222342,28.57416360010347,29.7062155934032,30.383236258947033
2026-05-07 13:45:00+08:00,S128,Bishan Street,32.6,Moderate,27.72861080417608,28.85729371499499,30.236483378704524,30.983123564459127
2026-05-07 13:45:00+08:00,S145,MacRitchie Reservoir,30.5,Low,27.89643989275629,29.042201757598374,30.63173443044715,31.08026078489629
2026-05-07 14:00:00+08:00,S127,Stadium Road,30.7,Low,27.58641692246072,28.70646542034185,29.961305028351475,30.24023291687582
2026-05-07 14:00:00+08:00,S128,Bishan Street,32.0,Moderate,27.80421944880096,28.932902359619874,30.382254152282375,30.895124947856644
2026-05-07 14:00:00+08:00,S145,MacRitchie Reservoir,29.1,Low,28.104554870917884,29.250316735759966,31.04105643893858,31.100055149995544
2026-05-07 14:15:00+08:00,S127,Stadium Road,31.7,Moderate,27.41776699342993,28.537815491311058,29.636133273170657,30.301761412991784
2026-05-07 14:15:00+08:00,S128,Bishan Street,30.9,Low,27.640066556709336,28.76874946752825,30.06577322362725,30.860242794408364
2026-05-07 14:15:00+08:00,S145,MacRitchie Reservoir,28.5,Low,27.837721377150142,28.983483241992225,30.516246439357527,31.003950477651667
2026-05-07 14:30:00+08:00,S127,Stadium Road,31.5,Moderate,27.23997519521944,28.36002369310057,29.293335197813605,30.38489885652262
2026-05-07 14:30:00+08:00,S128,Bishan Street,30.6,Low,27.478081036615805,28.606763947434718,29.7534709109804,30.82897188900956
2026-05-07 14:30:00+08:00,S145,MacRitchie Reservoir,28.5,Low,27.595072675208453,28.740834540050535,30.039003259102184,30.926933343674577
2026-05-07 14:45:00+08:00,S127,Stadium Road,31.3,Moderate,27.053746347852982,28.17379484573411,28.93426975668676,30.494079221722128
2026-05-07 14:45:00+08:00,S128,Bishan Street,31.9,Moderate,27.317721205258945,28.446404116077858,29.44430286830912,30.80118519708727
2026-05-07 14:45:00+08:00,S145,MacRitchie Reservoir,29.9,Low,27.36567871472232,28.511440579564404,29.58782959792975,30.86032339056829
2026-05-07 15:00:00+08:00,S127,Stadium Road,31.7,Moderate,26.859718752671352,27.97976725055248,28.560167650381068,30.634494888214846
2026-05-07 15:00:00+08:00,S128,Bishan Street,32.7,Moderate,27.158580327075637,28.28726323789455,29.137484923936054,30.776887893897353
2026-05-07 15:00:00+08:00,S145,MacRitchie Reservoir,31.2,Moderate,27.144471711207387,28.29023357604947,29.152758101534143,30.8000799745555
2026-05-07 15:15:00+08:00,S127,Stadium Road,31.7,Moderate,26.91258056428752,28.03262906216865,28.66208982825598,30.461176779820626
2026-05-07 15:15:00+08:00,S128,Bishan Street,34.0,High,27.111337051710898,28.24001996252981,29.046401571887667,30.61544800105915
2026-05-07 15:15:00+08:00,S145,MacRitchie Reservoir,31.6,Moderate,27.05002214112485,28.19578400596693,28.966994020213104,30.62736044789078
2026-05-07 15:30:00+08:00,S127,Stadium Road,32.4,Moderate,26.96415805421865,28.08420655209978,28.761535722037912,30.359259665847787
2026-05-07 15:30:00+08:00,S128,Bishan Street,30.8,Low,27.062835446274544,28.191518357093457,28.952892204284243,30.517375012309515
2026-05-07 15:30:00+08:00,S145,MacRitchie Reservoir,31.0,Moderate,26.953869858537807,28.09963172337989,28.777881031915822,30.531096247411284
2026-05-07 15:45:00+08:00,S127,Stadium Road,32.1,Moderate,27.014271732935065,28.134320230816193,28.858159260277347,30.354582050375406
2026-05-07 15:45:00+08:00,S128,Bishan Street,30.5,Low,27.01287636048515,28.141559271304065,28.856572866477126,30.510243917787907
2026-05-07 15:45:00+08:00,S145,MacRitchie Reservoir,28.8,Low,26.855805963307287,28.00156782814937,28.585008270373965,30.54720747788603
2026-05-07 16:00:00+08:00,S127,Stadium Road,30.5,Low,27.062684834537965,28.182733332419094,28.951503937695428,30.48732993818513
2026-05-07 16:00:00+08:00,S128,Bishan Street,31.5,Moderate,26.961206985442097,28.08988989626101,28.756956151911243,30.639253238458185
2026-05-07 16:00:00+08:00,S145,MacRitchie Reservoir,28.5,Low,26.75556701407735,27.901328878919433,28.387857597268596,30.737846806518547
2026-05-07 16:15:00+08:00,S127,Stadium Road,29.9,Low,27.040404758856724,28.160453256737853,28.908546010843843,30.079680528508593
2026-05-07 16:15:00+08:00,S128,Bishan Street,31.0,Moderate,26.98364767091234,28.112330581731253,28.80022099413721,30.250089169896516
2026-05-07 16:15:00+08:00,S145,MacRitchie Reservoir,28.9,Low,26.79634402209481,27.942105886936893,28.468058104552686,30.41192717138309
2026-05-07 16:30:00+08:00,S127,Stadium Road,30.1,Low,27.019837062860297,28.139885560741426,28.86888970119925,29.668207135881786
2026-05-07 16:30:00+08:00,S128,Bishan Street,32.0,Moderate,27.006178126601277,28.13486103742019,28.84365891014711,29.86753202429263
2026-05-07 16:30:00+08:00,S145,MacRitchie Reservoir,28.7,Low,26.836915713167468,27.98267757800955,28.547854793020054,30.078733758443953
2026-05-07 16:45:00+08:00,S127,Stadium Road,31.1,Moderate,27.000487492793905,28.120535990675034,28.831582044465314,29.25238736767247
2026-05-07 16:45:00+08:00,S128,Bishan Street,32.2,Moderate,27.02879236532465,28.157475276143565,28.88725835686296,29.4914587211927
2026-05-07 16:45:00+08:00,S145,MacRitchie Reservoir,28.9,Low,26.877277565844327,28.02303943068641,28.627238769848955,29.73784272631806
2026-05-07 17:00:00+08:00,S127,Stadium Road,30.4,Low,26.98198796444017,28.102036462321298,28.795913342205125,28.83179598105703
2026-05-07 17:00:00+08:00,S128,Bishan Street,29.7,Low,27.051484931035876,28.18016784185479,28.9310088152213,29.12174874035722
2026-05-07 17:00:00+08:00,S145,MacRitchie Reservoir,28.4,Low,26.91742503820073,28.063186903042812,28.706201101949905,29.38880175072028
2026-05-07 17:15:00+08:00,S127,Stadium Road,28.7,Low,26.919863021027197,28.039911518908326,28.676131039264355,28.454793064113055
2026-05-07 17:15:00+08:00,S128,Bishan Street,28.2,Low,27.016297289742248,28.14498020056116,28.863168296227737,28.817328706636445
2026-05-07 17:15:00+08:00,S145,MacRitchie Reservoir,27.6,Low,26.916295435187124,28.062057300029206,28.70397939076692,29.105599469597745
2026-05-07 17:30:00+08:00,S127,Stadium Road,27.9,Low,26.856979692083105,27.977028189964233,28.554886502952513,28.03695654426077
2026-05-07 17:30:00+08:00,S128,Bishan Street,27.7,Low,26.98076768041673,28.109450591235642,28.794668475049942,28.480734532168242
2026-05-07 17:30:00+08:00,S145,MacRitchie Reservoir,27.3,Low,26.91597709699682,28.061738961838902,28.703353280966535,28.7867263812001
2026-05-07 17:45:00+08:00,S127,Stadium Road,27.9,Low,26.7932004324988,27.91324893037993,28.431914534316967,27.562896372183243
2026-05-07 17:45:00+08:00,S128,Bishan Street,27.4,Low,26.94487413502668,28.073557045845593,28.725466998103517,28.101272207518676
2026-05-07 17:45:00+08:00,S145,MacRitchie Reservoir,27.1,Low,26.916917786782825,28.062679651624908,28.705203436279607,28.423640555612728
2026-05-07 18:00:00+08:00,S127,Stadium Road,27.8,Low,26.72834183838892,27.84839033627005,28.306861514689437,27.00830751493499
2026-05-07 18:00:00+08:00,S128,Bishan Street,27.2,Low,26.908602973882157,28.03728588470107,28.655537491433538,27.662684435461944
2026-05-07 18:00:00+08:00,S145,MacRitchie Reservoir,26.8,Low,26.919927746610547,28.06568961145263,28.711123446521274,28.00491221392677
2026-05-07 18:15:00+08:00,S127,Stadium Road,27.5,Low,26.730514775569414,27.850563273450543,28.311051126869764,26.72428657636944
2026-05-07 18:15:00+08:00,S128,Bishan Street,27.0,Low,26.870086540655336,27.99876945147425,28.581279180167822,27.351797758843524
2026-05-07 18:15:00+08:00,S145,MacRitchie Reservoir,26.6,Low,26.812516147963933,27.958278012806016,28.499865555899053,27.62548230703329
2026-05-07 18:30:00+08:00,S127,Stadium Road,27.5,Low,26.72926641221997,27.8493149101011,28.30864417358034,26.46875431475694
2026-05-07 18:30:00+08:00,S128,Bishan Street,26.8,Low,26.826158009323343,27.954840920142257,28.496586536539926,27.05703691351389
2026-05-07 18:30:00+08:00,S145,MacRitchie Reservoir,26.2,Low,26.699159674260365,27.844921539102447,28.276915243039678,27.225996616711004
