timestamp_sgt,station_id,station_name,station_town_center,station_lat,station_lon,official_wbgt_c,heat_stress_category,archive_run_utc,record_updated_timestamp,fetch_timestamp_utc,temperature_2m,relative_humidity_2m,wind_speed_10m,shortwave_radiation,direct_radiation,diffuse_radiation,cloud_cover,openmeteo_utc_offset_seconds,forecast_pairing_status,openmeteo_endpoint,openmeteo_api_used,wetbulb_stull_c,globe_temp_proxy_weather_only_c,wbgt_proxy_weather_only_c,wbgt_proxy_weather_only_category,wbgt_residual_weather_only_c,wbgt_proxy_physics,wbgt_residual_physics,nearest_grid_cell,nearest_grid_distance_m,morphology_representativeness,station_nearest_grid_svf,station_nearest_grid_shade_fraction,station_nearest_grid_tree_canopy_fraction,station_nearest_grid_ndvi_mean,station_nearest_grid_gvi_percent,station_nearest_grid_road_fraction,station_nearest_grid_building_density,station_nearest_grid_park_distance_m,station_nearest_grid_water_distance_m,station_nearest_grid_land_use_hint,station_nearest_grid_vulnerability_score_v071,station_nearest_grid_outdoor_exposure_score_v071,hour_sgt,hour_sin,hour_cos,date_sgt,hour_sgt_numeric,date_sgt_derived,hour_sin_beta,hour_cos_beta,period_beta,is_daytime,is_peak_heat,is_nighttime,direct_fraction,diffuse_fraction,shortwave_positive,shortwave_lag_1h,shortwave_lag_2h,shortwave_3h_mean,cumulative_day_shortwave_whm2,temperature_lag_1h,dTair_dt_1h,proxy_lag_1h,proxy_3h_mean,residual_official_minus_proxy
2026-05-07 16:15:00+08:00,S129,Bedok North Street 2,Bedok Stadium,1.325746,103.939691,29.6,Low,2026-05-07T08:36:32+00:00,2026-05-07T16:25:03+08:00,2026-05-07T08:36:32+00:00,28.825,77.75,1.825,382.25,104.0,278.25,100.0,28800.0,ok,https://historical-forecast-api.open-meteo.com/v1/forecast,historical_forecast,25.66813619122463,30.019128207607885,26.854020975378816,Low,2.7459790246211853,26.854020975378816,2.7459790246211853,TP_0029,8278.941110279118,regional_distance_not_representative,0.7917506098747253,0.1598560214042663,0.0,0.227521689859524,4.838476043678581,0.1816541805256287,0.0,33.53255199080975,30.516746009730344,residential,0.5380329202473951,0.1685835923662793,16.25,-0.8968727415326883,-0.4422886902190013,2026-05-07,16.25,2026-05-07,-0.8968727415326883,-0.44228869021900136,daytime,1,0,0,0.27207325049051667,0.7279267495094833,1,517.5,648.0,556.4166666666666,4203.8125,28.8,0.02499999999999858,26.99569208434673,27.258812634328464,2.7459790246211853
2026-05-07 16:30:00+08:00,S129,Bedok North Street 2,Bedok Stadium,1.325746,103.939691,29.8,Low,2026-05-07T08:51:39+00:00,2026-05-07T16:40:02+08:00,2026-05-07T08:51:39+00:00,28.85,77.5,1.72,386.5,127.0,259.5,100.0,28800.0,ok,https://historical-forecast-api.open-meteo.com/v1/forecast,historical_forecast,25.654778892459785,30.08916431691472,26.8611780881048,Low,2.938821911895204,26.8611780881048,2.938821911895204,TP_0029,8278.941110279118,regional_distance_not_representative,0.7917506098747253,0.1598560214042663,0.0,0.227521689859524,4.838476043678581,0.1816541805256287,0.0,33.53255199080975,30.516746009730344,residential,0.5380329202473951,0.1685835923662793,16.5,-0.9238795325112868,-0.3826834323650895,2026-05-07,16.5,2026-05-07,-0.9238795325112868,-0.3826834323650895,daytime,1,0,0,0.32858990944372574,0.6714100905562742,1,471.0,620.0,529.4166666666666,4300.4375,28.8,0.05000000000000071,26.94695386168207,27.191501929481166,2.9388219118952
2026-05-07 16:45:00+08:00,S129,Bedok North Street 2,Bedok Stadium,1.325746,103.939691,30.2,Low,2026-05-07T09:06:46+00:00,2026-05-07T16:54:03+08:00,2026-05-07T09:06:46+00:00,28.875,77.25,1.615,390.75,150.0,240.75,100.0,28800.0,ok,https://historical-forecast-api.open-meteo.com/v1/forecast,historical_forecast,25.64135971521072,30.162573656109103,26.86896653186932,Low,3.331033468130677,26.86896653186932,3.331033468130677,TP_0029,8278.941110279118,regional_distance_not_representative,0.7917506098747253,0.1598560214042663,0.0,0.227521689859524,4.838476043678581,0.1816541805256287,0.0,33.53255199080975,30.516746009730344,residential,0.5380329202473951,0.1685835923662793,16.75,-0.9469301294951056,-0.3214394653031618,2026-05-07,16.75,2026-05-07,-0.9469301294951056,-0.3214394653031618,daytime,1,0,0,0.3838771593090211,0.6161228406909789,1,424.5,592.0,504.2083333333333,4398.125,28.8,0.07499999999999929,26.897543776217937,27.11856277603562,3.3310334681306806
2026-05-07 17:00:00+08:00,S129,Bedok North Street 2,Bedok Stadium,1.325746,103.939691,28.9,Low,2026-05-07T09:21:53+00:00,2026-05-07T17:10:04+08:00,2026-05-07T09:21:53+00:00,28.9,77.0,1.51,395.0,173.0,222.0,100.0,28800.0,ok,https://historical-forecast-api.open-meteo.com/v1/forecast,historical_forecast,25.627878190328374,30.23984103746744,26.87748294072335,Low,2.022517059276648,26.87748294072335,2.022517059276648,TP_0029,8278.941110279118,regional_distance_not_representative,0.7917506098747253,0.1598560214042663,0.0,0.227521689859524,4.838476043678581,0.1816541805256287,0.0,33.53255199080975,30.516746009730344,residential,0.5380329202473951,0.1685835923662793,17.0,-0.9659258262890684,-0.2588190451025206,2026-05-07,17.0,2026-05-07,-0.9659258262890683,-0.25881904510252063,daytime,1,0,0,0.4379746835443038,0.5620253164556962,1,378.0,564.0,480.7916666666667,4496.875,28.8,0.09999999999999787,26.847414967705152,27.039942629502118,2.022517059276648
2026-05-07 17:15:00+08:00,S129,Bedok North Street 2,Bedok Stadium,1.325746,103.939691,28.0,Low,2026-05-07T09:37:01+00:00,2026-05-07T17:25:03+08:00,2026-05-07T09:37:01+00:00,28.925,77.0,1.3925,356.0,161.0,195.0,100.0,28800.0,ok,https://historical-forecast-api.open-meteo.com/v1/forecast,historical_forecast,25.65167563481866,30.17499945205467,26.883672834783997,Low,1.1163271652160065,26.883672834783997,1.1163271652160065,TP_0029,8278.941110279118,regional_distance_not_representative,0.7917506098747253,0.1598560214042663,0.0,0.227521689859524,4.838476043678581,0.1816541805256287,0.0,33.53255199080975,30.516746009730344,residential,0.5380329202473951,0.1685835923662793,17.25,-0.9807852804032304,-0.1950903220161286,2026-05-07,17.25,2026-05-07,-0.9807852804032303,-0.19509032201612866,daytime,1,0,0,0.45224719101123595,0.547752808988764,1,382.25,517.5,456.4583333333333,4585.875,28.825,0.10000000000000142,26.854020975378816,26.978328504889507,1.1163271652160027
2026-05-07 17:30:00+08:00,S129,Bedok North Street 2,Bedok Stadium,1.325746,103.939691,27.6,Low,2026-05-07T09:52:08+00:00,2026-05-07T17:40:03+08:00,2026-05-07T09:52:08+00:00,28.95,77.0,1.275,317.0,149.0,168.0,100.0,28800.0,ok,https://historical-forecast-api.open-meteo.com/v1/forecast,historical_forecast,25.67547307825737,30.105145935000223,26.888860341780205,Low,0.7111396582197962,26.888860341780205,0.7111396582197962,TP_0029,8278.941110279118,regional_distance_not_representative,0.7917506098747253,0.1598560214042663,0.0,0.227521689859524,4.838476043678581,0.1816541805256287,0.0,33.53255199080975,30.516746009730344,residential,0.5380329202473951,0.1685835923662793,17.5,-0.9914448613738104,-0.1305261922200516,2026-05-07,17.5,2026-05-07,-0.9914448613738104,-0.13052619222005163,daytime,1,0,0,0.47003154574132494,0.5299684542586751,1,386.5,471.0,431.2083333333333,4665.125,28.85,0.09999999999999787,26.8611780881048,26.93339593960317,0.7111396582197962
2026-05-07 17:45:00+08:00,S129,Bedok North Street 2,Bedok Stadium,1.325746,103.939691,27.5,Low,2026-05-07T10:07:16+00:00,2026-05-07T17:55:03+08:00,2026-05-07T10:07:16+00:00,28.975,77.0,1.1575,278.0,137.0,141.0,100.0,28800.0,ok,https://historical-forecast-api.open-meteo.com/v1/forecast,historical_forecast,25.69927052064526,30.02946727940665,26.89288282033301,Low,0.6071171796669859,26.89288282033301,0.6071171796669859,TP_0029,8278.941110279118,regional_distance_not_representative,0.7917506098747253,0.1598560214042663,0.0,0.227521689859524,4.838476043678581,0.1816541805256287,0.0,33.53255199080975,30.516746009730344,residential,0.5380329202473951,0.1685835923662793,17.75,-0.9978589232386036,-0.0654031292301427,2026-05-07,17.75,2026-05-07,-0.9978589232386035,-0.06540312923014273,daytime,1,0,0,0.49280575539568344,0.5071942446043165,1,390.75,424.5,405.0416666666667,4734.625,28.875,0.10000000000000142,26.86896653186932,26.904872499339316,0.6071171796669894
2026-05-07 18:00:00+08:00,S129,Bedok North Street 2,Bedok Stadium,1.325746,103.939691,27.5,Low,2026-05-07T10:22:24+00:00,2026-05-07T18:10:03+08:00,2026-05-07T10:22:24+00:00,29.0,77.0,1.04,239.0,125.0,114.0,100.0,28800.0,ok,https://historical-forecast-api.open-meteo.com/v1/forecast,historical_forecast,25.72306796198307,29.946924949753207,26.89553256333879,Low,0.60446743666121,26.89553256333879,0.60446743666121,TP_0029,8278.941110279118,regional_distance_not_representative,0.7917506098747253,0.1598560214042663,0.0,0.227521689859524,4.838476043678581,0.1816541805256287,0.0,33.53255199080975,30.516746009730344,residential,0.5380329202473951,0.1685835923662793,18.0,-1.0,-1.8369701987210294e-16,2026-05-07,18.0,2026-05-07,-1.0,-1.8369701987210297e-16,shoulder,0,0,0,0.5230125523012552,0.4769874476987448,1,395.0,378.0,377.9583333333333,4794.375,28.9,0.10000000000000142,26.87748294072335,26.892516815522015,0.60446743666121
2026-05-07 18:15:00+08:00,S129,Bedok North Street 2,Bedok Stadium,1.325746,103.939691,27.3,Low,2026-05-07T10:37:32+00:00,2026-05-07T18:25:03+08:00,2026-05-07T10:37:32+00:00,28.875,78.0,0.96,195.25,99.25,96.0,100.0,28800.0,ok,https://historical-forecast-api.open-meteo.com/v1/forecast,historical_forecast,25.753030606372736,29.67375,26.84937142446092,Low,0.4506285755390848,26.84937142446092,0.4506285755390848,TP_0029,8278.941110279118,regional_distance_not_representative,0.7917506098747253,0.1598560214042663,0.0,0.227521689859524,4.838476043678581,0.1816541805256287,0.0,33.53255199080975,30.516746009730344,residential,0.5380329202473951,0.1685835923662793,18.25,-0.9978589232386036,0.0654031292301423,2026-05-07,18.25,2026-05-07,-0.9978589232386036,0.06540312923014237,shoulder,0,0,0,0.5083226632522407,0.49167733674775926,1,356.0,382.25,351.1041666666667,4843.1875,28.925,-0.05000000000000071,26.883672834783997,26.880323427198196,0.4506285755390813
2026-05-07 18:30:00+08:00,S129,Bedok North Street 2,Bedok Stadium,1.325746,103.939691,27.3,Low,2026-05-07T10:52:39+00:00,2026-05-07T18:40:03+08:00,2026-05-07T10:52:39+00:00,28.75,79.0,0.88,151.5,73.5,78.0,100.0,28800.0,ok,https://historical-forecast-api.open-meteo.com/v1/forecast,historical_forecast,25.78187863226283,29.39133645202052,26.800582332988085,Low,0.4994176670119152,26.800582332988085,0.4994176670119152,TP_0029,8278.941110279118,regional_distance_not_representative,0.7917506098747253,0.1598560214042663,0.0,0.227521689859524,4.838476043678581,0.1816541805256287,0.0,33.53255199080975,30.516746009730344,residential,0.5380329202473951,0.1685835923662793,18.5,-0.9914448613738104,0.1305261922200512,2026-05-07,18.5,2026-05-07,-0.9914448613738105,0.13052619222005127,shoulder,0,0,0,0.48514851485148514,0.5148514851485149,1,317.0,386.5,324.4791666666667,4881.0625,28.95,-0.1999999999999993,26.888860341780205,26.868125799807032,0.49941766701191526
2026-05-07 18:45:00+08:00,S129,Bedok North Street 2,Bedok Stadium,1.325746,103.939691,27.0,Low,2026-05-07T11:07:47+00:00,2026-05-07T18:55:02+08:00,2026-05-07T11:07:47+00:00,28.625,80.0,0.8,107.75,47.75,60.0,100.0,28800.0,ok,https://historical-forecast-api.open-meteo.com/v1/forecast,historical_forecast,25.809643747051314,29.09818954787092,26.748888532510104,Low,0.2511114674898955,26.748888532510104,0.2511114674898955,TP_0029,8278.941110279118,regional_distance_not_representative,0.7917506098747253,0.1598560214042663,0.0,0.227521689859524,4.838476043678581,0.1816541805256287,0.0,33.53255199080975,30.516746009730344,residential,0.5380329202473951,0.1685835923662793,18.75,-0.9807852804032304,0.1950903220161283,2026-05-07,18.75,2026-05-07,-0.9807852804032304,0.1950903220161283,shoulder,0,0,0,0.4431554524361949,0.5568445475638051,1,278.0,390.75,298.0833333333333,4908.0,28.975,-0.3500000000000014,26.89288282033301,26.85573786283138,0.25111146748989555
2026-05-07 19:00:00+08:00,S129,Bedok North Street 2,Bedok Stadium,1.325746,103.939691,27.0,Low,2026-05-07T11:22:55+00:00,2026-05-07T19:10:03+08:00,2026-05-07T11:22:55+00:00,28.5,81.0,0.72,64.0,22.0,42.0,100.0,28800.0,ok,https://historical-forecast-api.open-meteo.com/v1/forecast,historical_forecast,25.83635663319142,28.792419695558483,26.693933582345693,Low,0.3060664176543071,26.693933582345693,0.3060664176543071,TP_0029,8278.941110279118,regional_distance_not_representative,0.7917506098747253,0.1598560214042663,0.0,0.227521689859524,4.838476043678581,0.1816541805256287,0.0,33.53255199080975,30.516746009730344,residential,0.5380329202473951,0.1685835923662793,19.0,-0.9659258262890684,0.2588190451025203,2026-05-07,19.0,2026-05-07,-0.9659258262890684,0.2588190451025203,shoulder,0,0,0,0.34375,0.65625,1,239.0,395.0,271.9166666666667,4924.0,29.0,-0.5,26.89553256333879,26.84294774738476,0.3060664176543071
2026-05-07 19:15:00+08:00,S129,Bedok North Street 2,Bedok Stadium,1.325746,103.939691,26.9,Low,2026-05-07T11:38:02+00:00,2026-05-07T19:24:03+08:00,2026-05-07T11:38:02+00:00,28.2,83.0,0.69,48.0,16.5,31.5,100.0,28800.0,ok,https://historical-forecast-api.open-meteo.com/v1/forecast,historical_forecast,25.838350730552364,28.4227869891919,26.59140290922503,Low,0.3085970907749669,26.59140290922503,0.3085970907749669,TP_0029,8278.941110279118,regional_distance_not_representative,0.7917506098747253,0.1598560214042663,0.0,0.227521689859524,4.838476043678581,0.1816541805256287,0.0,33.53255199080975,30.516746009730344,residential,0.5380329202473951,0.1685835923662793,19.25,-0.9469301294951056,0.3214394653031615,2026-05-07,19.25,2026-05-07,-0.9469301294951057,0.3214394653031615,shoulder,0,0,0,0.34375,0.65625,1,195.25,356.0,244.0625,4936.0,28.875,-0.6750000000000007,26.84937142446092,26.821062908538607,0.3085970907749669
2026-05-07 19:30:00+08:00,S129,Bedok North Street 2,Bedok Stadium,1.325746,103.939691,26.8,Low,2026-05-07T11:53:11+00:00,2026-05-07T19:40:03+08:00,2026-05-07T11:53:11+00:00,27.9,85.0,0.6599999999999999,32.0,11.0,21.0,100.0,28800.0,ok,https://historical-forecast-api.open-meteo.com/v1/forecast,historical_forecast,25.835975514857477,28.05095301648796,26.485373463697822,Low,0.3146265363021783,26.485373463697822,0.3146265363021783,TP_0029,8278.941110279118,regional_distance_not_representative,0.7917506098747253,0.1598560214042663,0.0,0.227521689859524,4.838476043678581,0.1816541805256287,0.0,33.53255199080975,30.516746009730344,residential,0.5380329202473951,0.1685835923662793,19.5,-0.923879532511287,0.3826834323650891,2026-05-07,19.5,2026-05-07,-0.923879532511287,0.38268343236508917,shoulder,0,0,0,0.34375,0.65625,1,151.5,317.0,214.52083333333334,4944.0,28.75,-0.8500000000000014,26.800582332988085,26.789745856504695,0.3146265363021783
2026-05-07 19:45:00+08:00,S129,Bedok North Street 2,Bedok Stadium,1.325746,103.939691,26.8,Low,2026-05-07T12:08:19+00:00,2026-05-07T19:55:02+08:00,2026-05-07T12:08:19+00:00,27.6,87.0,0.63,16.0,5.5,10.5,100.0,28800.0,ok,https://historical-forecast-api.open-meteo.com/v1/forecast,historical_forecast,25.829462585916385,27.676752257888023,26.37597426171908,Low,0.4240257382809247,26.37597426171908,0.4240257382809247,TP_0029,8278.941110279118,regional_distance_not_representative,0.7917506098747253,0.1598560214042663,0.0,0.227521689859524,4.838476043678581,0.1816541805256287,0.0,33.53255199080975,30.516746009730344,residential,0.5380329202473951,0.1685835923662793,19.75,-0.8968727415326884,0.442288690219001,2026-05-07,19.75,2026-05-07,-0.8968727415326884,0.442288690219001,shoulder,0,0,0,0.34375,0.65625,0,107.75,278.0,183.29166666666666,4948.0,28.625,-1.0249999999999986,26.748888532510104,26.748663167325507,0.42402573828092116
2026-05-07 20:00:00+08:00,S129,Bedok North Street 2,Bedok Stadium,1.325746,103.939691,26.8,Low,2026-05-07T12:23:26+00:00,2026-05-07T20:10:03+08:00,2026-05-07T12:23:26+00:00,27.3,89.0,0.6,0.0,0.0,0.0,100.0,28800.0,ok,https://historical-forecast-api.open-meteo.com/v1/forecast,historical_forecast,25.819029692366453,27.3,26.26332078465652,Low,0.536679215343483,26.26332078465652,0.536679215343483,TP_0029,8278.941110279118,regional_distance_not_representative,0.7917506098747253,0.1598560214042663,0.0,0.227521689859524,4.838476043678581,0.1816541805256287,0.0,33.53255199080975,30.516746009730344,residential,0.5380329202473951,0.1685835923662793,20.0,-0.8660254037844386,0.5000000000000001,2026-05-07,20.0,2026-05-07,-0.8660254037844386,0.5000000000000001,nighttime,0,0,1,0.0,0.0,0,64.0,239.0,150.375,4948.0,28.5,-1.1999999999999993,26.693933582345693,26.69748298765327,0.5366792153434794
2026-05-07 20:15:00+08:00,S129,Bedok North Street 2,Bedok Stadium,1.325746,103.939691,26.8,Low,2026-05-07T12:38:33+00:00,2026-05-07T20:25:03+08:00,2026-05-07T12:38:33+00:00,27.375,89.25,0.74,0.0,0.0,0.0,100.0,28800.0,ok,https://historical-forecast-api.open-meteo.com/v1/forecast,historical_forecast,25.928072396528908,27.375,26.36215067757024,Low,0.4378493224297628,26.36215067757024,0.4378493224297628,TP_0029,8278.941110279118,regional_distance_not_representative,0.7917506098747253,0.1598560214042663,0.0,0.227521689859524,4.838476043678581,0.1816541805256287,0.0,33.53255199080975,30.516746009730344,residential,0.5380329202473951,0.1685835923662793,20.25,-0.8314696123025455,0.5555702330196018,2026-05-07,20.25,2026-05-07,-0.8314696123025455,0.5555702330196018,nighttime,0,0,1,0.0,0.0,0,48.0,195.25,120.70833333333333,4948.0,28.2,-0.8249999999999993,26.59140290922503,26.654022807885458,0.43784932242975927
2026-05-07 20:30:00+08:00,S129,Bedok North Street 2,Bedok Stadium,1.325746,103.939691,26.9,Low,2026-05-07T12:53:41+00:00,2026-05-07T20:40:03+08:00,2026-05-07T12:53:41+00:00,27.450000000000003,89.5,0.8799999999999999,0.0,0.0,0.0,100.0,28800.0,ok,https://historical-forecast-api.open-meteo.com/v1/forecast,historical_forecast,26.037190186925965,27.450000000000003,26.46103313084818,Low,0.4389668691518196,26.46103313084818,0.4389668691518196,TP_0029,8278.941110279118,regional_distance_not_representative,0.7917506098747253,0.1598560214042663,0.0,0.227521689859524,4.838476043678581,0.1816541805256287,0.0,33.53255199080975,30.516746009730344,residential,0.5380329202473951,0.1685835923662793,20.5,-0.7933533402912357,0.6087614290087199,2026-05-07,20.5,2026-05-07,-0.7933533402912357,0.6087614290087199,nighttime,0,0,1,0.0,0.0,0,32.0,151.5,94.29166666666667,4948.0,27.9,-0.44999999999999574,26.485373463697822,26.61837054030779,0.4389668691518196
2026-05-07 20:45:00+08:00,S129,Bedok North Street 2,Bedok Stadium,1.325746,103.939691,26.8,Low,2026-05-07T13:08:50+00:00,2026-05-07T20:55:03+08:00,2026-05-07T13:08:50+00:00,27.525,89.75,1.02,0.0,0.0,0.0,100.0,28800.0,ok,https://historical-forecast-api.open-meteo.com/v1/forecast,historical_forecast,26.14638284175668,27.525,26.559967989229676,Low,0.2400320107703279,26.559967989229676,0.2400320107703279,TP_0029,8278.941110279118,regional_distance_not_representative,0.7917506098747253,0.1598560214042663,0.0,0.227521689859524,4.838476043678581,0.1816541805256287,0.0,33.53255199080975,30.516746009730344,residential,0.5380329202473951,0.1685835923662793,20.75,-0.7518398074789772,0.6593458151000691,2026-05-07,20.75,2026-05-07,-0.7518398074789772,0.6593458151000691,nighttime,0,0,1,0.0,0.0,0,16.0,107.75,71.125,4948.0,27.6,-0.07500000000000284,26.37597426171908,26.590627637715844,0.24003201077032443
2026-05-07 21:00:00+08:00,S129,Bedok North Street 2,Bedok Stadium,1.325746,103.939691,26.8,Low,2026-05-07T13:23:58+00:00,2026-05-07T21:10:03+08:00,2026-05-07T13:23:58+00:00,27.6,90.0,1.16,0.0,0.0,0.0,100.0,28800.0,ok,https://historical-forecast-api.open-meteo.com/v1/forecast,historical_forecast,26.25565014052798,27.6,26.658955098369585,Low,0.1410449016304156,26.658955098369585,0.1410449016304156,TP_0029,8278.941110279118,regional_distance_not_representative,0.7917506098747253,0.1598560214042663,0.0,0.227521689859524,4.838476043678581,0.1816541805256287,0.0,33.53255199080975,30.516746009730344,residential,0.5380329202473951,0.1685835923662793,21.0,-0.7071067811865477,0.7071067811865474,2026-05-07,21.0,2026-05-07,-0.7071067811865477,0.7071067811865474,nighttime,0,0,1,0.0,0.0,0,0.0,64.0,51.208333333333336,4948.0,27.3,0.3000000000000007,26.26332078465652,26.57091284896841,0.1410449016304156
2026-05-07 21:30:00+08:00,S129,Bedok North Street 2,Bedok Stadium,1.325746,103.939691,26.6,Low,2026-05-07T13:39:05+00:00,2026-05-07T21:39:04+08:00,2026-05-07T13:39:05+00:00,27.6,90.0,1.175,0.0,0.0,0.0,100.0,28800.0,ok,https://historical-forecast-api.open-meteo.com/v1/forecast,historical_forecast,26.25565014052798,27.6,26.658955098369585,Low,-0.0589550983695836,26.658955098369585,-0.0589550983695836,TP_0029,8278.941110279118,regional_distance_not_representative,0.7917506098747253,0.1598560214042663,0.0,0.227521689859524,4.838476043678581,0.1816541805256287,0.0,33.53255199080975,30.516746009730344,residential,0.5380329202473951,0.1685835923662793,21.5,-0.608761429008721,0.7933533402912349,2026-05-07,21.5,2026-05-07,-0.608761429008721,0.7933533402912349,nighttime,0,0,1,0.0,0.0,0,0.0,48.0,34.9375,4948.0,27.375,0.22500000000000142,26.36215067757024,26.55504482179413,-0.05895509836958368
2026-05-07 21:45:00+08:00,S129,Bedok North Street 2,Bedok Stadium,1.325746,103.939691,26.6,Low,2026-05-07T14:09:22+00:00,2026-05-07T21:54:03+08:00,2026-05-07T14:09:22+00:00,27.6,90.0,1.1825,0.0,0.0,0.0,100.0,28800.0,ok,https://historical-forecast-api.open-meteo.com/v1/forecast,historical_forecast,26.25565014052798,27.6,26.658955098369585,Low,-0.0589550983695836,26.658955098369585,-0.0589550983695836,TP_0029,8278.941110279118,regional_distance_not_representative,0.7917506098747253,0.1598560214042663,0.0,0.227521689859524,4.838476043678581,0.1816541805256287,0.0,33.53255199080975,30.516746009730344,residential,0.5380329202473951,0.1685835923662793,21.75,-0.555570233019603,0.8314696123025447,2026-05-07,21.75,2026-05-07,-0.555570233019603,0.8314696123025447,nighttime,0,0,1,0.0,0.0,0,0.0,32.0,22.3125,4948.0,27.450000000000003,0.14999999999999858,26.46103313084818,26.54324255224259,-0.05895509836958368
2026-05-07 22:00:00+08:00,S129,Bedok North Street 2,Bedok Stadium,1.325746,103.939691,26.7,Low,2026-05-07T14:24:30+00:00,2026-05-07T22:10:04+08:00,2026-05-07T14:24:30+00:00,27.6,90.0,1.19,0.0,0.0,0.0,100.0,28800.0,ok,https://historical-forecast-api.open-meteo.com/v1/forecast,historical_forecast,26.25565014052798,27.6,26.658955098369585,Low,0.0410449016304141,26.658955098369585,0.0410449016304141,TP_0029,8278.941110279118,regional_distance_not_representative,0.7917506098747253,0.1598560214042663,0.0,0.227521689859524,4.838476043678581,0.1816541805256287,0.0,33.53255199080975,30.516746009730344,residential,0.5380329202473951,0.1685835923662793,22.0,-0.5000000000000004,0.8660254037844384,2026-05-07,22.0,2026-05-07,-0.5000000000000004,0.8660254037844384,nighttime,0,0,1,0.0,0.0,0,0.0,16.0,13.333333333333334,4948.0,27.525,0.07500000000000284,26.559967989229676,26.53574809939755,0.04104490163041419
2026-05-07 22:15:00+08:00,S129,Bedok North Street 2,Bedok Stadium,1.325746,103.939691,26.8,Low,2026-05-07T14:39:38+00:00,2026-05-07T22:25:02+08:00,2026-05-07T14:39:38+00:00,27.575000000000003,90.5,0.995,0.0,0.0,0.0,100.0,28800.0,ok,https://historical-forecast-api.open-meteo.com/v1/forecast,historical_forecast,26.301831531966844,27.575000000000003,26.68378207237679,Low,0.1162179276232109,26.68378207237679,0.1162179276232109,TP_0029,8278.941110279118,regional_distance_not_representative,0.7917506098747253,0.1598560214042663,0.0,0.227521689859524,4.838476043678581,0.1816541805256287,0.0,33.53255199080975,30.516746009730344,residential,0.5380329202473951,0.1685835923662793,22.25,-0.4422886902190014,0.8968727415326883,2026-05-07,22.25,2026-05-07,-0.4422886902190014,0.8968727415326883,nighttime,0,0,1,0.0,0.0,0,0.0,0.0,8.0,4948.0,27.6,-0.02499999999999858,26.658955098369585,26.53490214023347,0.11621792762321093
2026-05-07 22:30:00+08:00,S129,Bedok North Street 2,Bedok Stadium,1.325746,103.939691,26.8,Low,2026-05-07T14:54:47+00:00,2026-05-07T22:40:03+08:00,2026-05-07T14:54:47+00:00,27.55,91.0,0.7999999999999999,0.0,0.0,0.0,100.0,28800.0,ok,https://historical-forecast-api.open-meteo.com/v1/forecast,historical_forecast,26.34790278362335,27.55,26.708531948536343,Low,0.0914680514636572,26.708531948536343,0.0914680514636572,TP_0029,8278.941110279118,regional_distance_not_representative,0.7917506098747253,0.1598560214042663,0.0,0.227521689859524,4.838476043678581,0.1816541805256287,0.0,33.53255199080975,30.516746009730344,residential,0.5380329202473951,0.1685835923662793,22.5,-0.3826834323650895,0.9238795325112868,2026-05-07,22.5,2026-05-07,-0.38268343236508956,0.9238795325112868,nighttime,0,0,1,0.0,0.0,0,0.0,0.0,4.0,4948.0,27.6,-0.05000000000000071,26.658955098369585,26.544662893509415,0.09146805146365722
2026-05-07 22:45:00+08:00,S129,Bedok North Street 2,Bedok Stadium,1.325746,103.939691,26.9,Low,2026-05-07T15:09:55+00:00,2026-05-07T22:55:02+08:00,2026-05-07T15:09:55+00:00,27.525,91.5,0.6049999999999999,0.0,0.0,0.0,100.0,28800.0,ok,https://historical-forecast-api.open-meteo.com/v1/forecast,historical_forecast,26.393865832784407,27.525,26.733206082949085,Low,0.1667939170509136,26.733206082949085,0.1667939170509136,TP_0029,8278.941110279118,regional_distance_not_representative,0.7917506098747253,0.1598560214042663,0.0,0.227521689859524,4.838476043678581,0.1816541805256287,0.0,33.53255199080975,30.516746009730344,residential,0.5380329202473951,0.1685835923662793,22.75,-0.3214394653031618,0.9469301294951056,2026-05-07,22.75,2026-05-07,-0.32143946530316186,0.9469301294951056,nighttime,0,0,1,0.0,0.0,0,0.0,0.0,1.3333333333333333,4948.0,27.6,-0.07500000000000284,26.658955098369585,26.565315611780353,0.16679391705091362
2026-05-07 23:15:00+08:00,S129,Bedok North Street 2,Bedok Stadium,1.325746,103.939691,26.9,Low,2026-05-07T15:25:03+00:00,2026-05-07T23:25:03+08:00,2026-05-07T15:25:03+00:00,27.5,91.75,0.4024999999999999,0.0,0.0,0.0,99.75,28800.0,ok,https://historical-forecast-api.open-meteo.com/v1/forecast,historical_forecast,26.404444402169503,27.5,26.73311108151865,Low,0.166888918481348,26.73311108151865,0.166888918481348,TP_0029,8278.941110279118,regional_distance_not_representative,0.7917506098747253,0.1598560214042663,0.0,0.227521689859524,4.838476043678581,0.1816541805256287,0.0,33.53255199080975,30.516746009730344,residential,0.5380329202473951,0.1685835923662793,23.25,-0.1950903220161287,0.9807852804032304,2026-05-07,23.25,2026-05-07,-0.19509032201612872,0.9807852804032303,nighttime,0,0,1,0.0,0.0,0,0.0,0.0,0.0,4948.0,27.6,-0.10000000000000142,26.658955098369585,26.595077013430316,0.16688891848134801
