target,model,split_family,split_name,fold_id,split_role,n_train,n_test,n_train_cells,n_test_cells,MAE,RMSE,R2,Spearman_observed_vs_predicted,Pearson_observed_vs_predicted,bias,p90_abs_error,top_k_overlap,sign_accuracy,worst_cell_id,worst_cell_error,neutral_boundary_classification_accuracy,anchor_TP_0857_abs_error,anchor_TP_0141_abs_error,anchor_TP_0433_abs_error,anchor_TP_0542_abs_error,anchor_TP_0037_abs_error,robust_priority_anchor_mae,dummy_MAE,MAE_improvement_over_dummy,MAE_improvement_fraction_over_dummy
delta_tmrt_mean_c,hist_gradient_boosting_regressor,hour_holdout,leave_hour_15_out,4,main,600,150,150,150,0.21421474722522493,0.6606869487758995,0.9331612362122601,0.9041834840942423,0.9886470501187447,0.15713933577183178,0.4087585828778335,0.8666666666666667,0.6066666666666667,TP_0088,4.900186754378675,0.8888888888888888,0.07576735518924958,0.01040269015010055,0.01701439593663621,0.36691291196861436,1.3594076977041563,0.3659010101897514,1.1396655178493924,0.9254507706241675,0.8120371776892406
delta_tmrt_mean_c,dummy_mean,hour_holdout,leave_hour_16_out,5,main,600,150,150,150,0.9867188301086427,1.8504126197622923,-0.005004445162302584,,,-0.1305757586161297,0.7546454048156739,0.13333333333333333,0.66,TP_0088,11.927224102020263,0.4444444444444444,0.7530012702941896,0.6637373542785646,0.7546454048156739,0.7238302803039551,2.6270226860046386,1.1044473991394044,0.9867188301086427,0.0,0.0
delta_tmrt_mean_c,linear_regression,hour_holdout,leave_hour_16_out,5,main,600,150,150,150,0.4432497375656749,0.7474384455948583,0.8360234726947533,0.6404350784927318,0.9598255107385453,-0.38689848190698856,0.9256160169970054,0.8666666666666667,0.6066666666666667,TP_0746,5.176067122802058,0.3333333333333333,0.09484058929145504,0.19558005589303123,0.008852799961735824,3.6437469359577506,0.6103963172281461,0.9106833396664238,0.9867188301086427,0.5434690925429678,0.550784150418138
delta_tmrt_mean_c,ridge,hour_holdout,leave_hour_16_out,5,main,600,150,150,150,0.44299266217809324,0.7455082689113893,0.8368692814800391,0.6406454847992313,0.9598491453648968,-0.38647198819103035,0.9272228742401533,0.8666666666666667,0.6066666666666667,TP_0746,5.1474530800889955,0.3333333333333333,0.09652406326892098,0.1942814843020753,0.007910291650301438,3.637028286889609,0.6012146256851945,0.9073917503592203,0.9867188301086427,0.5437261679305494,0.5510446860233552
delta_tmrt_mean_c,elasticnet,hour_holdout,leave_hour_16_out,5,main,600,150,150,150,0.44204203536645137,0.7459965069231304,0.8366555408643553,0.6423142244714689,0.959838965814551,-0.38580014437071714,0.9231619559210805,0.8666666666666667,0.6066666666666667,TP_0746,5.163517525941819,0.3333333333333333,0.096076133060693,0.19211869282041866,0.005614197471485394,3.6451756913420756,0.6039812577070376,0.908593194480342,0.9867188301086427,0.5446767947421913,0.552008108208718
delta_tmrt_mean_c,random_forest_regressor,hour_holdout,leave_hour_16_out,5,main,600,150,150,150,0.22022966963367055,0.6582799075037965,0.8728102779514997,0.9270117418099751,0.9969253311195059,-0.20941634791531805,0.5340761493423932,0.9333333333333333,0.66,TP_0746,4.380869763644052,1.0,0.0030138168090644963,0.047123120312736896,0.0021399706285340123,0.757807776435973,1.8105756017896857,0.5241320571951988,0.9867188301086427,0.7664891604749722,0.7768060536460806
delta_tmrt_mean_c,hist_gradient_boosting_regressor,hour_holdout,leave_hour_16_out,5,main,600,150,150,150,0.22661389357759343,0.572828577079042,0.9036880511242673,0.8829356021233075,0.9864756174691621,-0.19853091004854856,0.6752696613003989,0.8666666666666667,0.5866666666666667,TP_0569,3.9574941383826037,0.8888888888888888,0.04875785465214862,0.039523130133337206,0.006999224343449361,1.288897167886363,1.2000295050493097,0.5168413764129216,0.9867188301086427,0.7601049365310493,0.7703358984720682
delta_tmrt_mean_c,dummy_mean,random_split,random_row_diagnostic,1,diagnostic_only,587,163,150,101,1.0237973972967669,2.174422829322814,-0.0013649028477262792,,,-0.08027839594860828,0.7459774244786121,0.09090909090909091,0.656441717791411,TP_0088,16.3988857041835,0.5384615384615384,,0.6550693739415029,,0.233467124795995,,0.4442682493687489,1.0237973972967669,0.0,0.0
delta_tmrt_mean_c,linear_regression,random_split,random_row_diagnostic,1,diagnostic_only,587,163,150,101,0.4127808191390115,0.7527762723699019,0.8799848117585672,0.6356882567325575,0.942099678135545,-0.050002244443920124,0.7598294197726937,0.9090909090909091,0.4662576687116564,TP_0088,4.529801793384306,0.5384615384615384,,0.29953693609553717,,2.792386611799402,,1.5459617739474696,1.0237973972967669,0.6110165781577555,0.5968139592570588
delta_tmrt_mean_c,ridge,random_split,random_row_diagnostic,1,diagnostic_only,587,163,150,101,0.41263383821059957,0.7533315232362765,0.8798076990728325,0.6352643892071757,0.9421143839999847,-0.049993100809988415,0.7619805149701483,0.9090909090909091,0.4662576687116564,TP_0088,4.546642950718379,0.5384615384615384,,0.29800718250776065,,2.78603136104709,,1.5420192717774253,1.0237973972967669,0.6111635590861673,0.5969575237247942
delta_tmrt_mean_c,elasticnet,random_split,random_row_diagnostic,1,diagnostic_only,587,163,150,101,0.4119886283266395,0.7528115507706657,0.8799735626178211,0.6378302006274866,0.9421569951672211,-0.04989472349952028,0.7622857729597958,0.9090909090909091,0.4662576687116564,TP_0088,4.53783543890897,0.5384615384615384,,0.2972422592216634,,2.792649653433621,,1.5449459563276422,1.0237973972967669,0.6118087689701274,0.5975877361922841
delta_tmrt_mean_c,random_forest_regressor,random_split,random_row_diagnostic,1,diagnostic_only,587,163,150,101,0.18820014339002522,0.5820372143225128,0.9282526484413395,0.9297978010131155,0.9640913918025141,-0.05696628953407903,0.35913137704640624,1.0,0.656441717791411,TP_0088,3.528069427316148,1.0,,0.04416327460368209,,0.6226457245938187,,0.3334044995987504,1.0237973972967669,0.8355972539067417,0.8161744268085184
delta_tmrt_mean_c,hist_gradient_boosting_regressor,random_split,random_row_diagnostic,1,diagnostic_only,587,163,150,101,0.2381066168718992,0.76098582113781,0.8773528396644807,0.8690305484043247,0.9370905309648193,-0.05619992736265612,0.28303285328222816,1.0,0.6012269938650306,TP_0088,5.064856785076005,0.9230769230769231,,0.015447681002003166,,1.2210799290463643,,0.6182638050241838,1.0237973972967669,0.7856907804248676,0.7674279916118212
delta_tmrt_mean_c,dummy_mean,spatial_holdout,spatial_east_north,1,main,565,185,113,37,1.4698232014000747,3.153206428600492,-0.056899702936705765,,,0.7316283318392542,3.671132099522952,0.0,0.6810810810810811,TP_0746,13.339589893712406,0.0,0.5427343250375934,,,0.21658740288388417,,0.37966086396073884,1.4698232014000747,0.0,0.0
delta_tmrt_mean_c,linear_regression,spatial_holdout,spatial_east_north,1,main,565,185,113,37,0.6204195946448561,1.3499745787429385,0.8062774620726874,0.6682158342147375,0.9301757197013808,-0.20596650677769524,1.3915564259049735,1.0,0.4540540540540541,TP_0746,4.910246895502441,0.3,0.3475407286447484,,,3.7700099911923886,,2.0587753599185685,1.4698232014000747,0.8494036067552186,0.5778950869370699
delta_tmrt_mean_c,ridge,spatial_holdout,spatial_east_north,1,main,565,185,113,37,0.6185479146544139,1.3446610265819343,0.8077994596510727,0.6684923306743967,0.9302895111895314,-0.20428266973246112,1.385975430532891,1.0,0.4540540540540541,TP_0746,4.867415426289095,0.3,0.34678509013483905,,,3.759751312349434,,2.0532682012421364,1.4698232014000747,0.8512752867456608,0.5791684917851219
delta_tmrt_mean_c,elasticnet,spatial_holdout,spatial_east_north,1,main,565,185,113,37,0.6189459836362141,1.3479528177844609,0.8068572765209805,0.6693015886051066,0.9302054403141747,-0.20476602435737992,1.390944544473692,1.0,0.4540540540540541,TP_0746,4.894505114068387,0.3,0.34781845633242264,,,3.7687987598091595,,2.058308608070791,1.4698232014000747,0.8508772177638606,0.578897663986635
delta_tmrt_mean_c,random_forest_regressor,spatial_holdout,spatial_east_north,1,main,565,185,113,37,0.4458116117330763,1.1515639158288342,0.8590370224021335,0.8879322636935401,0.9282539372588012,-0.1314888305121654,1.0828077140692365,1.0,0.6810810810810811,TP_0542,3.8507687726422546,1.0,0.003611229425742083,,,3.8507687726422546,,1.9271900010339984,1.4698232014000747,1.0240115896669983,0.6966903153328781
delta_tmrt_mean_c,hist_gradient_boosting_regressor,spatial_holdout,spatial_east_north,1,main,565,185,113,37,0.6486306932678854,1.6131816245704886,0.7233724043531277,0.7729480980211751,0.8505708056018532,-0.00938684324781835,1.8959354103768267,1.0,0.6324324324324324,TP_0746,5.637718037846257,0.2,0.08238685252785519,,,5.5094130657384595,,2.7958999591331573,1.4698232014000747,0.8211925081321894,0.5587015549557017
delta_tmrt_mean_c,dummy_mean,spatial_holdout,spatial_east_south,2,main,560,190,112,38,0.741358452130081,0.8085468843913625,-1.1518349090206557,,,-0.5915559840381595,0.8783911023821149,0.0,0.5947368421052631,TP_0170,1.9265985216413228,0.5,,0.7609846387590681,0.8783911023821149,,,0.8196878705705914,0.741358452130081,0.0,0.0
delta_tmrt_mean_c,linear_regression,spatial_holdout,spatial_east_south,2,main,560,190,112,38,0.269744067076544,0.3606219490547968,0.5719417758956107,0.641810975989473,0.8339405312253252,-0.011050801254543337,0.5656134082699285,1.0,0.41578947368421054,TP_0254,1.05269164704228,0.5,,0.5120324931632496,0.3226047157354882,,,0.4173186044493689,0.741358452130081,0.471614385053537,0.6361489286302574
delta_tmrt_mean_c,ridge,spatial_holdout,spatial_east_south,2,main,560,190,112,38,0.2691347510780236,0.3597322032863593,0.574051426468797,0.642511699184491,0.8342176531132949,-0.011983541585614392,0.5633149051127292,1.0,0.41578947368421054,TP_0254,1.0499640352802753,0.5,,0.5091011789929366,0.32286146057795967,,,0.41598131978544817,0.741358452130081,0.4722237010520574,0.6369708198446487
delta_tmrt_mean_c,elasticnet,spatial_holdout,spatial_east_south,2,main,560,190,112,38,0.2687386278682245,0.35958863616212544,0.574391346044864,0.6428421949182238,0.8343586032930826,-0.011658043853201837,0.5635789811255735,1.0,0.41578947368421054,TP_0254,1.053151224912933,0.5,,0.506784855046514,0.32226879105072115,,,0.4145268230486176,0.741358452130081,0.4726198242618565,0.6375051406022537
delta_tmrt_mean_c,random_forest_regressor,spatial_holdout,spatial_east_south,2,main,560,190,112,38,0.11427695848011253,0.2646410199453946,0.7694777466367694,0.8277290452858771,0.8991315619228035,0.03586838987222992,0.38808534385112314,1.0,0.5947368421052631,TP_0170,1.173494666997452,1.0,,0.09950282729165323,0.0038993290064480907,,,0.05170107814905066,0.741358452130081,0.6270814936499685,0.8458546494590161
delta_tmrt_mean_c,hist_gradient_boosting_regressor,spatial_holdout,spatial_east_south,2,main,560,190,112,38,0.16687953837084335,0.3661225295418374,0.5587838087517933,0.719486818053787,0.7680949525515444,0.08981367302578704,0.41197010765643965,0.75,0.46842105263157896,TP_0170,1.8211478677947344,0.2,,0.0820055446150863,0.17010294361828443,,,0.12605424411668537,0.741358452130081,0.5744789137592377,0.7749003361445966
delta_tmrt_mean_c,dummy_mean,spatial_holdout,spatial_west_north,3,main,575,175,115,35,0.8364513682489806,1.1789507797096472,-0.11227953895578735,,,-0.37457519152149643,0.8159311311141304,0.0,0.7714285714285715,TP_0822,5.012398336659308,0.6666666666666666,,,,,,,0.8364513682489806,0.0,0.0
delta_tmrt_mean_c,linear_regression,spatial_holdout,spatial_west_north,3,main,575,175,115,35,0.3366453745514159,0.45204075458311654,0.8364774004441502,0.5829114835656299,0.917464472747651,-0.02350823392635501,0.8073945508595242,1.0,0.5428571428571428,TP_0822,1.1349403209465627,0.6666666666666666,,,,,,,0.8364513682489806,0.4998059936975647,0.5975314437513012
delta_tmrt_mean_c,ridge,spatial_holdout,spatial_west_north,3,main,575,175,115,35,0.33635826351365605,0.4519961148494377,0.836509695075981,0.584905055706742,0.9173883175889831,-0.024015169928468565,0.8105726939771681,1.0,0.5485714285714286,TP_0822,1.136505816911992,0.6666666666666666,,,,,,,0.8364513682489806,0.5000931047353245,0.5978746926820321
delta_tmrt_mean_c,elasticnet,spatial_holdout,spatial_west_north,3,main,575,175,115,35,0.3355353517784832,0.45112857192895295,0.8371366860430626,0.5844545309290896,0.9177375286815691,-0.024388083120858314,0.8071580922562577,1.0,0.5428571428571428,TP_0822,1.1356690874513033,0.6666666666666666,,,,,,,0.8364513682489806,0.5009160164704973,0.5988585056882747
delta_tmrt_mean_c,random_forest_regressor,spatial_holdout,spatial_west_north,3,main,575,175,115,35,0.1091090024292021,0.21577325009091647,0.9627421485719339,0.9103112598395766,0.9828626484704073,-0.054409395268383065,0.37894633232883623,0.75,0.7714285714285715,TP_0822,0.575578212314182,1.0,,,,,,,0.8364513682489806,0.7273423658197785,0.8695572670798425
delta_tmrt_mean_c,hist_gradient_boosting_regressor,spatial_holdout,spatial_west_north,3,main,575,175,115,35,0.15096077064506794,0.23626549172128428,0.955329255668742,0.8077539882316938,0.9776272092655619,-0.02242942191236753,0.37046626599124294,0.75,0.6571428571428571,TP_0592,0.7005596850320919,0.6,,,,,,,0.8364513682489806,0.6854905976039126,0.8195223579332678
delta_tmrt_mean_c,dummy_mean,spatial_holdout,spatial_west_south,4,main,550,200,110,40,1.2089134396639736,2.7544311870829916,-0.006398898535620923,,,0.21963394511829726,0.8675037037242522,0.25,0.6,TP_0088,13.808695567737928,0.5,,,,,3.852528728138317,3.852528728138317,1.2089134396639736,0.0,0.0
delta_tmrt_mean_c,linear_regression,spatial_holdout,spatial_west_south,4,main,550,200,110,40,0.46164973570361106,0.9591993642650901,0.8779538558259655,0.7074383763327289,0.9538408463595174,0.13999630052879802,0.8453669166993864,1.0,0.45,TP_0088,3.6592204157762835,0.5,,,,,1.4601254904091565,1.4601254904091565,1.2089134396639736,0.7472637039603625,0.6181283782965221
delta_tmrt_mean_c,ridge,spatial_holdout,spatial_west_south,4,main,550,200,110,40,0.4609825085062271,0.960675453974603,0.8775779388281757,0.706721285526528,0.953924562323162,0.1399043357273222,0.84894068475525,1.0,0.45,TP_0088,3.671166020687488,0.5,,,,,1.462812844550236,1.462812844550236,1.2089134396639736,0.7479309311577464,0.6186803013503096
delta_tmrt_mean_c,elasticnet,spatial_holdout,spatial_west_south,4,main,550,200,110,40,0.4588669721770042,0.9591246728437051,0.8779728621877411,0.7055863439694707,0.9541328521982261,0.13932016977174624,0.8564671278061552,1.0,0.45,TP_0088,3.668420818925726,0.5,,,,,1.4589829638206635,1.4589829638206635,1.2089134396639736,0.7500464674869693,0.620430249907264
delta_tmrt_mean_c,random_forest_regressor,spatial_holdout,spatial_west_south,4,main,550,200,110,40,0.31763000580913436,0.8013382847177278,0.9148199122996372,0.7796512043561712,0.9619743708429117,-0.024773259355089047,1.1633175340834114,1.0,0.6,TP_0088,2.8839060056474475,1.0,,,,,2.2224220117529514,2.2224220117529514,1.2089134396639736,0.8912834338548392,0.7372599266516369
delta_tmrt_mean_c,hist_gradient_boosting_regressor,spatial_holdout,spatial_west_south,4,main,550,200,110,40,0.4661530761546797,1.0873964357477384,0.8431508718468,0.829691924660737,0.9215340266420323,-0.03269593068663472,1.760073523086712,0.75,0.56,TP_0037,3.931194201024985,1.0,,,,,3.931194201024985,3.931194201024985,1.2089134396639736,0.7427603635092939,0.6144032642368089
delta_tmrt_mean_c,dummy_mean,typology_holdout,typology_civic_institutional,1,main,615,135,123,27,0.7499937278612017,0.7780107211735708,-5.704780251099044,,,-0.7176501293923259,0.8577072763830665,0.0,0.5185185185185185,TP_0006,0.8577072763830665,,,,,,,,0.7499937278612017,0.0,0.0
delta_tmrt_mean_c,linear_regression,typology_holdout,typology_civic_institutional,1,main,615,135,123,27,0.28554615121534355,0.4449212735341185,-1.1927025837301777,0.3669089463531426,0.6020794430903877,0.01342904733985881,0.6474979232467263,0.3333333333333333,0.24444444444444444,TP_0409,1.7499425958466213,,,,,,,,0.7499937278612017,0.4644475766458581,0.6192686143794146
delta_tmrt_mean_c,ridge,typology_holdout,typology_civic_institutional,1,main,615,135,123,27,0.28449183014351426,0.44364724284803914,-1.1801629689578537,0.36706936746026153,0.6026113606412119,0.012542852930573065,0.6442852749001242,0.3333333333333333,0.24444444444444444,TP_0409,1.7468121670427976,,,,,,,,0.7499937278612017,0.4655018977176874,0.6206743875647931
delta_tmrt_mean_c,elasticnet,typology_holdout,typology_civic_institutional,1,main,615,135,123,27,0.28331135054819057,0.44290576428564155,-1.172881538744691,0.36736433530238344,0.6036582825018875,0.010653918659370772,0.6439702699577571,0.3333333333333333,0.24444444444444444,TP_0409,1.7487933151845432,,,,,,,,0.7499937278612017,0.4666823773130111,0.6222483735215691
delta_tmrt_mean_c,random_forest_regressor,typology_holdout,typology_civic_institutional,1,main,615,135,123,27,0.10644191214677641,0.3143743267530848,-0.09473128563768096,0.7071794429647323,0.5919333834972319,-0.0446055179782822,0.22157107086608877,0.6666666666666666,0.5185185185185185,TP_0409,1.5337132483113034,,,,,,,,0.7499937278612017,0.6435518157144252,0.8580762635838
delta_tmrt_mean_c,hist_gradient_boosting_regressor,typology_holdout,typology_civic_institutional,1,main,615,135,123,27,0.14865728823532712,0.467746850922587,-1.4234559471276858,0.6170550359596597,0.48203203267124545,-0.060612008145812205,0.20394308960746257,0.6666666666666666,0.4444444444444444,TP_0409,2.3095596381420815,,,,,,,,0.7499937278612017,0.6013364396258746,0.8017886247405545
delta_tmrt_mean_c,dummy_mean,typology_holdout,typology_commercial,3,main,710,40,142,8,0.6210392814958599,0.6630228420836115,-6.005766378163103,,,-0.6138819761679206,0.761270625154737,0.0,0.625,TP_0218,0.761270625154737,,,,,,,,0.6210392814958599,0.0,0.0
delta_tmrt_mean_c,linear_regression,typology_holdout,typology_commercial,3,main,710,40,142,8,0.2654580880065704,0.3106597119206419,-0.538043220324135,0.5184931061703107,0.5789449103367105,0.14910967885147863,0.4776472483901055,0.0,0.3,TP_0864,0.4583736583737246,,,,,,,,0.6210392814958599,0.35558119348928946,0.572558297170547
delta_tmrt_mean_c,ridge,typology_holdout,typology_commercial,3,main,710,40,142,8,0.2648706235665362,0.31008933008283024,-0.5324006053701329,0.5184931061703107,0.5792689429133541,0.14858164845386315,0.4774785896991328,0.0,0.3,TP_0864,0.45808277612047676,,,,,,,,0.6210392814958599,0.3561686579293237,0.5735042348230239
delta_tmrt_mean_c,elasticnet,typology_holdout,typology_commercial,3,main,710,40,142,8,0.26434879581475873,0.3095769547757142,-0.5273406728110661,0.5184931061703107,0.5790964311343966,0.14794117943880666,0.4764702630254981,0.0,0.3,TP_0864,0.45841790661122783,,,,,,,,0.6210392814958599,0.3566904856811011,0.5743444840106768
delta_tmrt_mean_c,random_forest_regressor,typology_holdout,typology_commercial,3,main,710,40,142,8,0.06591652323892407,0.12204369792513876,0.7626280563444624,0.8716029267076927,0.8985040718350383,0.026993962441752107,0.21090312503138792,1.0,0.625,TP_0864,0.2984972354465887,,,,,,,,0.6210392814958599,0.5551227582569358,0.8938609437390902
delta_tmrt_mean_c,hist_gradient_boosting_regressor,typology_holdout,typology_commercial,3,main,710,40,142,8,0.12116482025248651,0.20847497946134808,0.3073616262914953,0.5603195017238265,0.5758896097108248,0.0387416972549607,0.4787488890559917,0.0,0.525,TP_0864,0.5333868894027779,,,,,,,,0.6210392814958599,0.4998744612433733,0.8048999091319246
delta_tmrt_mean_c,dummy_mean,typology_holdout,typology_residential,13,main,425,325,85,65,0.9814681191008556,1.0360643066244688,-3.107917500873567,,,-0.9011780323701748,1.1190407337861903,0.0,0.6276923076923077,TP_0600,2.467887061623966,0.5,,1.0016342701631433,,,,1.0016342701631433,0.9814681191008556,0.0,0.0
delta_tmrt_mean_c,linear_regression,typology_holdout,typology_residential,13,main,425,325,85,65,0.3413383696210431,0.43389952094147805,0.2795122019522298,0.4500941552683457,0.725887061586285,0.08507303970003385,0.6852057528520388,0.7142857142857143,0.3507692307692308,TP_0600,1.1188878351171845,0.5,,0.7126495375346943,,,,0.7126495375346943,0.9814681191008556,0.6401297494798126,0.6522165488841853
delta_tmrt_mean_c,ridge,typology_holdout,typology_residential,13,main,425,325,85,65,0.33931773389219283,0.43227143059915274,0.28490892838731563,0.45526379455615906,0.7272368316855441,0.08584504315664125,0.6822553378634837,0.7142857142857143,0.35384615384615387,TP_0600,1.1183251861506283,0.5,,0.7037558771488225,,,,0.7037558771488225,0.9814681191008556,0.6421503852086627,0.6542753378448509
delta_tmrt_mean_c,elasticnet,typology_holdout,typology_residential,13,main,425,325,85,65,0.3391679281249285,0.4319881603408329,0.2858458288969714,0.45535395226234343,0.7277890746432862,0.085959870094901,0.6818861954695501,0.7142857142857143,0.35384615384615387,TP_0600,1.1157976436715749,0.5,,0.703543250539484,,,,0.703543250539484,0.9814681191008556,0.6423001909759272,0.6544279722140668
delta_tmrt_mean_c,random_forest_regressor,typology_holdout,typology_residential,13,main,425,325,85,65,0.09115491172177008,0.17248565356065662,0.8861444393809641,0.858759283169964,0.9441585941298383,-0.030577862656644174,0.2875301239820884,0.7142857142857143,0.6276923076923077,TP_0600,0.5459079931894892,1.0,,0.24442661921270908,,,,0.24442661921270908,0.9814681191008556,0.8903132073790856,0.9071239198219917
delta_tmrt_mean_c,hist_gradient_boosting_regressor,typology_holdout,typology_residential,13,main,425,325,85,65,0.12967210413539423,0.21010240451979587,0.8310686182532888,0.7491579760033789,0.9135913971292982,0.01273184685931421,0.31459043541154286,0.5714285714285714,0.5107692307692308,TP_0257,0.7383013172117552,0.5,,0.1672009684021522,,,,0.1672009684021522,0.9814681191008556,0.8517960149654614,0.8678794536350405
delta_tmrt_mean_c,dummy_mean,typology_holdout,typology_transport,17,main,625,125,125,25,2.374301382519532,4.321083687687891,-0.2913416827547557,,,2.0524538696289065,7.383789227294926,0.3333333333333333,0.88,TP_0746,13.501197216796877,,,,,,,,2.374301382519532,0.0,0.0
delta_tmrt_mean_c,linear_regression,typology_holdout,typology_transport,17,main,625,125,125,25,0.7314015812654715,1.4139506374818995,0.8617311627351749,0.9649055998169662,0.9299219568811347,0.0575388050908261,1.5246589666727226,1.0,0.8,TP_0746,3.0957551552938556,,,,,,,,2.374301382519532,1.6428998012540605,0.6919508253457984
delta_tmrt_mean_c,ridge,typology_holdout,typology_transport,17,main,625,125,125,25,0.7310328992311184,1.412216936691442,0.8620700286375503,0.9650962403629999,0.9300009773169612,0.059122669857627104,1.5210218372308388,1.0,0.8,TP_0746,3.0635922134539353,,,,,,,,2.374301382519532,1.6432684832884137,0.6921061055629889
delta_tmrt_mean_c,elasticnet,typology_holdout,typology_transport,17,main,625,125,125,25,0.7308077155509298,1.4135944994306702,0.8618008067403374,0.9652807312140003,0.9299256354510386,0.059125157735417135,1.525317748464597,1.0,0.8,TP_0746,3.083706588604633,,,,,,,,2.374301382519532,1.6434936669686022,0.6922009476423671
delta_tmrt_mean_c,random_forest_regressor,typology_holdout,typology_transport,17,main,625,125,125,25,1.0668402252137428,1.928628022842816,0.7427515538585854,0.8706231495935667,0.8918861836346283,0.45494784320710635,2.467273424008825,0.6666666666666666,0.88,TP_0746,6.049382502389332,,,,,,,,2.374301382519532,1.3074611573057893,0.5506719437270232
delta_tmrt_mean_c,hist_gradient_boosting_regressor,typology_holdout,typology_transport,17,main,625,125,125,25,1.2131974659916587,2.056180842497725,0.7075992840409568,0.7714605035953932,0.8504283902964649,0.013375384410481082,2.2923923554148087,1.0,0.84,TP_0746,7.5441558644062265,,,,,,,,2.374301382519532,1.1611039165278734,0.4890297099923125
delta_tmrt_p95_c,dummy_mean,cell_group_holdout,cell_group_5fold,1,main,600,150,120,30,0.21388238881429034,0.3710626650117816,-0.001004041877489703,,,0.011751823425292981,0.29185347239176423,0.0,0.4066666666666667,TP_0575,1.6659234491984052,0.0,0.10847230275472006,,,,,0.10847230275472006,0.21388238881429034,0.0,0.0
delta_tmrt_p95_c,linear_regression,cell_group_holdout,cell_group_5fold,1,main,600,150,120,30,0.1417074762634383,0.22051308200403072,0.6464832217021472,0.1240399547115921,0.8070495718644619,-0.015156528710574274,0.32825395621892295,1.0,0.29333333333333333,TP_0575,0.7202287874842797,0.0,0.07454410315347641,,,,,0.07454410315347641,0.21388238881429034,0.07217491255085204,0.3374514047228078
delta_tmrt_p95_c,ridge,cell_group_holdout,cell_group_5fold,1,main,600,150,120,30,0.14158773544095335,0.22043794965294916,0.646724078359325,0.12569096914335282,0.8073382169505062,-0.015207917991132582,0.32798108571375384,1.0,0.3,TP_0575,0.7211020683184122,0.0,0.07620178581158718,,,,,0.07620178581158718,0.21388238881429034,0.07229465337333699,0.33801124895845885
delta_tmrt_p95_c,elasticnet,cell_group_holdout,cell_group_5fold,1,main,600,150,120,30,0.14067091293778097,0.2194486330156215,0.6498879389606017,0.13291065937037427,0.8096266614070805,-0.015238777140410604,0.32539028033514444,1.0,0.3,TP_0575,0.7221968054400495,0.0,0.07864918322512901,,,,,0.07864918322512901,0.21388238881429034,0.07321147587650936,0.3422978220992163
delta_tmrt_p95_c,random_forest_regressor,cell_group_holdout,cell_group_5fold,1,main,600,150,120,30,0.10947748725206945,0.21834660227635053,0.6533955065747601,0.5513295759873567,0.8110887142786507,0.0104255807175273,0.3668498557506501,1.0,0.4066666666666667,TP_0575,0.7523859559316481,1.0,0.13479991014204323,,,,,0.13479991014204323,0.21388238881429034,0.10440490156222089,0.48814164710341584
delta_tmrt_p95_c,hist_gradient_boosting_regressor,cell_group_holdout,cell_group_5fold,1,main,600,150,120,30,0.10596381611186809,0.19779650510770377,0.715567944555292,0.4996070925854994,0.8472288600471514,-0.008672656258026051,0.3758302006768953,0.6666666666666666,0.35333333333333333,TP_0889,0.626719622866721,0.7,0.21087972433105198,,,,,0.21087972433105198,0.21388238881429034,0.10791857270242225,0.504569699734024
delta_tmrt_p95_c,dummy_mean,cell_group_holdout,cell_group_5fold,2,main,600,150,120,30,0.19352254740397135,0.2785943242111791,-0.045842421581302695,,,-0.05832743962605796,0.16708552551269476,0.0,0.32666666666666666,TP_0947,1.131670627593994,0.25,,,0.15505346298217773,,,0.15505346298217773,0.19352254740397135,0.0,0.0
delta_tmrt_p95_c,linear_regression,cell_group_holdout,cell_group_5fold,2,main,600,150,120,30,0.1734546833836802,0.25963278661235756,0.09167598967331847,0.32593888096006474,0.38264843986484637,-0.020961080826118837,0.3397669302386568,0.3333333333333333,0.23333333333333334,TP_0947,0.9753123984087173,0.15,,,0.10703293168935364,,,0.10703293168935364,0.19352254740397135,0.02006786402029115,0.10369780828897526
delta_tmrt_p95_c,ridge,cell_group_holdout,cell_group_5fold,2,main,600,150,120,30,0.17338144735937958,0.2593824587900775,0.09342668656731778,0.33651641295007534,0.38302610751889427,-0.021118654665901716,0.3375810067863393,0.3333333333333333,0.23333333333333334,TP_0947,0.9776949456024944,0.15,,,0.10670900710281819,,,0.10670900710281819,0.19352254740397135,0.02014110004459177,0.10407624493774335
delta_tmrt_p95_c,elasticnet,cell_group_holdout,cell_group_5fold,2,main,600,150,120,30,0.1733111090370169,0.2587769272041939,0.09765455920916633,0.3492471752550229,0.38385921091811276,-0.02133778732638521,0.3324172531384054,0.3333333333333333,0.23333333333333334,TP_0947,0.9832600801322947,0.05,,,0.10412706899836958,,,0.10412706899836958,0.19352254740397135,0.020211438366954437,0.10443970812746584
delta_tmrt_p95_c,random_forest_regressor,cell_group_holdout,cell_group_5fold,2,main,600,150,120,30,0.11734184776452385,0.2790525476939378,-0.04928559056402726,0.4746274551004135,0.29995531861739333,5.6875140746207956e-05,0.26951587193092197,0.6666666666666666,0.32666666666666666,TP_0947,1.262921288260057,0.45,,,0.008535603690111747,,,0.008535603690111747,0.19352254740397135,0.0761806996394475,0.3936528361236535
