row_id,cell_id,hour_sgt,scenario_context,source,label_source,target_definition,tmrt_p90_c,tmrt_p90_c_base,tmrt_p90_c_overhead_as_canopy,delta_tmrt_mean_c,delta_tmrt_p75_c,delta_tmrt_p90_c,delta_tmrt_p95_c,delta_tmrt_max_c,delta_pct_pixels_ge_40,delta_pct_pixels_ge_45,delta_pct_pixels_ge_50,delta_pct_pixels_ge_55,m_rad_pct01,typology_label,primary_role,secondary_roles,in_n24_completed,source_feature_completeness,sampling_feature_completeness,centroid_x,centroid_y,centroid_x_normalized,centroid_y_normalized,svf_or_open_sky,shade_fraction,building_density,building_height_or_canyon_proxy,road_or_hardscape_fraction,tree_or_gvi_fraction,grass_fraction,water_edge_or_water_fraction,overhead_fraction,impervious_or_built_fraction,feature_source,forcing_setup
TP_0412|overhead_as_canopy_minus_base|h13,TP_0412,13,overhead_as_canopy_minus_base,solweig_b7_new,n150_base_vs_overhead_delta_merged,delta_tmrt_p90_c = tmrt_p90_c_overhead_as_canopy - tmrt_p90_c_base,62.18877029418945,62.18877029418945,62.18877029418945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7516778523489933,residential,,,False,1.0,1.0,29250.0,35650.0,0.1538461538461538,0.4193548387096774,0.2760205314638878,0.4173716864072193,0.3515999999998593,29.299999237060547,0.0004043644215346,0.0,0.0,0.0,0.0,0.5693591018252538,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,n150_single_forcing_pairwise
TP_0412|overhead_as_canopy_minus_base|h15,TP_0412,15,overhead_as_canopy_minus_base,solweig_b7_new,n150_base_vs_overhead_delta_merged,delta_tmrt_p90_c = tmrt_p90_c_overhead_as_canopy - tmrt_p90_c_base,60.21045303344727,60.21045303344727,60.21045303344727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7114093959731543,residential,,,False,1.0,1.0,29250.0,35650.0,0.1538461538461538,0.4193548387096774,0.2760205314638878,0.4173716864072193,0.3515999999998593,29.299999237060547,0.0004043644215346,0.0,0.0,0.0,0.0,0.5693591018252538,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,n150_single_forcing_pairwise
TP_0412|overhead_as_canopy_minus_base|h16,TP_0412,16,overhead_as_canopy_minus_base,solweig_b7_new,n150_base_vs_overhead_delta_merged,delta_tmrt_p90_c = tmrt_p90_c_overhead_as_canopy - tmrt_p90_c_base,51.15045166015625,51.15045166015625,51.15045166015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.697986577181208,residential,,,False,1.0,1.0,29250.0,35650.0,0.1538461538461538,0.4193548387096774,0.2760205314638878,0.4173716864072193,0.3515999999998593,29.299999237060547,0.0004043644215346,0.0,0.0,0.0,0.0,0.5693591018252538,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,n150_single_forcing_pairwise
TP_0418|overhead_as_canopy_minus_base|h10,TP_0418,10,overhead_as_canopy_minus_base,solweig_b7_new,n150_base_vs_overhead_delta_merged,delta_tmrt_p90_c = tmrt_p90_c_overhead_as_canopy - tmrt_p90_c_base,44.703861236572266,44.703861236572266,44.703861236572266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3221476510067114,residential,,,False,1.0,1.0,29850.0,35650.0,0.3846153846153846,0.4193548387096774,0.4470169518892952,0.2960172228202368,0.3384000000016312,12.5,0.1729374417547635,0.0,0.0,0.0,0.0,0.7260851693608539,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,n150_single_forcing_pairwise
TP_0418|overhead_as_canopy_minus_base|h12,TP_0418,12,overhead_as_canopy_minus_base,solweig_b7_new,n150_base_vs_overhead_delta_merged,delta_tmrt_p90_c = tmrt_p90_c_overhead_as_canopy - tmrt_p90_c_base,61.251583099365234,61.251583099365234,61.251583099365234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3288590604026846,residential,,,False,1.0,1.0,29850.0,35650.0,0.3846153846153846,0.4193548387096774,0.4470169518892952,0.2960172228202368,0.3384000000016312,12.5,0.1729374417547635,0.0,0.0,0.0,0.0,0.7260851693608539,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,n150_single_forcing_pairwise
TP_0418|overhead_as_canopy_minus_base|h13,TP_0418,13,overhead_as_canopy_minus_base,solweig_b7_new,n150_base_vs_overhead_delta_merged,delta_tmrt_p90_c = tmrt_p90_c_overhead_as_canopy - tmrt_p90_c_base,61.038856506347656,61.038856506347656,61.038856506347656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3355704697986577,residential,,,False,1.0,1.0,29850.0,35650.0,0.3846153846153846,0.4193548387096774,0.4470169518892952,0.2960172228202368,0.3384000000016312,12.5,0.1729374417547635,0.0,0.0,0.0,0.0,0.7260851693608539,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,n150_single_forcing_pairwise
TP_0418|overhead_as_canopy_minus_base|h15,TP_0418,15,overhead_as_canopy_minus_base,solweig_b7_new,n150_base_vs_overhead_delta_merged,delta_tmrt_p90_c = tmrt_p90_c_overhead_as_canopy - tmrt_p90_c_base,59.17013931274414,59.17013931274414,59.17013931274414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4093959731543624,residential,,,False,1.0,1.0,29850.0,35650.0,0.3846153846153846,0.4193548387096774,0.4470169518892952,0.2960172228202368,0.3384000000016312,12.5,0.1729374417547635,0.0,0.0,0.0,0.0,0.7260851693608539,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,n150_single_forcing_pairwise
TP_0418|overhead_as_canopy_minus_base|h16,TP_0418,16,overhead_as_canopy_minus_base,solweig_b7_new,n150_base_vs_overhead_delta_merged,delta_tmrt_p90_c = tmrt_p90_c_overhead_as_canopy - tmrt_p90_c_base,50.02839660644531,50.02839660644531,50.02839660644531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4026845637583892,residential,,,False,1.0,1.0,29850.0,35650.0,0.3846153846153846,0.4193548387096774,0.4470169518892952,0.2960172228202368,0.3384000000016312,12.5,0.1729374417547635,0.0,0.0,0.0,0.0,0.7260851693608539,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,n150_single_forcing_pairwise
TP_0430|overhead_as_canopy_minus_base|h10,TP_0430,10,overhead_as_canopy_minus_base,solweig_b7_new,n150_base_vs_overhead_delta_merged,delta_tmrt_p90_c = tmrt_p90_c_overhead_as_canopy - tmrt_p90_c_base,45.19491195678711,45.19491195678711,45.1325798034668,-0.0210418701171875,-0.0464706420898437,-0.0623321533203125,-0.0925865173339843,-0.1300010681152343,0.0,-1.08,0.0,0.0,0.436241610738255,commercial,,,False,1.0,1.0,31050.0,35650.0,0.8461538461538461,0.4193548387096774,0.4081448828584271,0.5067203538819259,0.0740000000000067,10.0,0.0,0.0,0.1329302763819095,0.0,0.0,0.328649734939074,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,n150_single_forcing_pairwise
TP_0430|overhead_as_canopy_minus_base|h12,TP_0430,12,overhead_as_canopy_minus_base,solweig_b7_new,n150_base_vs_overhead_delta_merged,delta_tmrt_p90_c = tmrt_p90_c_overhead_as_canopy - tmrt_p90_c_base,61.29759979248047,61.29759979248047,61.2611083984375,-0.0167808532714843,-0.023223876953125,-0.0364913940429687,-0.06109619140625,-0.0991096496582031,-0.0399999999999991,0.0,0.0,0.0,0.3355704697986577,commercial,,,False,1.0,1.0,31050.0,35650.0,0.8461538461538461,0.4193548387096774,0.4081448828584271,0.5067203538819259,0.0740000000000067,10.0,0.0,0.0,0.1329302763819095,0.0,0.0,0.328649734939074,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,n150_single_forcing_pairwise
TP_0430|overhead_as_canopy_minus_base|h13,TP_0430,13,overhead_as_canopy_minus_base,solweig_b7_new,n150_base_vs_overhead_delta_merged,delta_tmrt_p90_c = tmrt_p90_c_overhead_as_canopy - tmrt_p90_c_base,61.23983383178711,61.23983383178711,61.181617736816406,-0.0223655700683593,-0.0233917236328125,-0.0582160949707031,-0.0894241333007812,-0.1202392578125,-0.1199999999999974,0.0,0.0,0.0,0.3892617449664429,commercial,,,False,1.0,1.0,31050.0,35650.0,0.8461538461538461,0.4193548387096774,0.4081448828584271,0.5067203538819259,0.0740000000000067,10.0,0.0,0.0,0.1329302763819095,0.0,0.0,0.328649734939074,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,n150_single_forcing_pairwise
TP_0430|overhead_as_canopy_minus_base|h15,TP_0430,15,overhead_as_canopy_minus_base,solweig_b7_new,n150_base_vs_overhead_delta_merged,delta_tmrt_p90_c = tmrt_p90_c_overhead_as_canopy - tmrt_p90_c_base,59.056888580322266,59.056888580322266,58.987091064453125,-0.0267066955566406,-0.0507926940917968,-0.0697975158691406,-0.1291694641113281,-0.1592826843261718,0.0,0.0,0.0,-0.039999999999992,0.3959731543624161,commercial,,,False,1.0,1.0,31050.0,35650.0,0.8461538461538461,0.4193548387096774,0.4081448828584271,0.5067203538819259,0.0740000000000067,10.0,0.0,0.0,0.1329302763819095,0.0,0.0,0.328649734939074,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,n150_single_forcing_pairwise
TP_0430|overhead_as_canopy_minus_base|h16,TP_0430,16,overhead_as_canopy_minus_base,solweig_b7_new,n150_base_vs_overhead_delta_merged,delta_tmrt_p90_c = tmrt_p90_c_overhead_as_canopy - tmrt_p90_c_base,50.05154037475586,50.05154037475586,49.9693603515625,-0.0261802673339843,-0.0697517395019531,-0.0821800231933593,-0.1384811401367187,-0.1605224609375,0.0,0.0,-1.5999999999999996,0.0,0.3959731543624161,commercial,,,False,1.0,1.0,31050.0,35650.0,0.8461538461538461,0.4193548387096774,0.4081448828584271,0.5067203538819259,0.0740000000000067,10.0,0.0,0.0,0.1329302763819095,0.0,0.0,0.328649734939074,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,n150_single_forcing_pairwise
TP_0433|overhead_as_canopy_minus_base|h10,TP_0433,10,overhead_as_canopy_minus_base,completed_n24_existing,n150_base_vs_overhead_delta_merged,delta_tmrt_p90_c = tmrt_p90_c_overhead_as_canopy - tmrt_p90_c_base,32.86842346191406,32.86842346191406,32.86842346191406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0335570469798657,tree_shaded_reference,shaded_or_canopy_reference,street_canyon_wall_adjacent|water_edge_or_blue_green,True,1.0,1.0,31350.0,35650.0,0.9615384615384616,0.4193548387096774,0.0398147098827679,0.9080176022324784,0.0168000000000192,10.0,0.0,0.7972497851394641,0.0,0.0566841159465583,0.0,0.0,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,n150_single_forcing_pairwise
TP_0433|overhead_as_canopy_minus_base|h12,TP_0433,12,overhead_as_canopy_minus_base,completed_n24_existing,n150_base_vs_overhead_delta_merged,delta_tmrt_p90_c = tmrt_p90_c_overhead_as_canopy - tmrt_p90_c_base,35.96833038330078,35.96833038330078,35.96833038330078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0335570469798657,tree_shaded_reference,shaded_or_canopy_reference,street_canyon_wall_adjacent|water_edge_or_blue_green,True,1.0,1.0,31350.0,35650.0,0.9615384615384616,0.4193548387096774,0.0398147098827679,0.9080176022324784,0.0168000000000192,10.0,0.0,0.7972497851394641,0.0,0.0566841159465583,0.0,0.0,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,n150_single_forcing_pairwise
TP_0433|overhead_as_canopy_minus_base|h13,TP_0433,13,overhead_as_canopy_minus_base,completed_n24_existing,n150_base_vs_overhead_delta_merged,delta_tmrt_p90_c = tmrt_p90_c_overhead_as_canopy - tmrt_p90_c_base,36.113311767578125,36.113311767578125,36.113311767578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0335570469798657,tree_shaded_reference,shaded_or_canopy_reference,street_canyon_wall_adjacent|water_edge_or_blue_green,True,1.0,1.0,31350.0,35650.0,0.9615384615384616,0.4193548387096774,0.0398147098827679,0.9080176022324784,0.0168000000000192,10.0,0.0,0.7972497851394641,0.0,0.0566841159465583,0.0,0.0,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,n150_single_forcing_pairwise
TP_0433|overhead_as_canopy_minus_base|h15,TP_0433,15,overhead_as_canopy_minus_base,completed_n24_existing,n150_base_vs_overhead_delta_merged,delta_tmrt_p90_c = tmrt_p90_c_overhead_as_canopy - tmrt_p90_c_base,35.96100234985352,35.96100234985352,35.96100234985352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0335570469798657,tree_shaded_reference,shaded_or_canopy_reference,street_canyon_wall_adjacent|water_edge_or_blue_green,True,1.0,1.0,31350.0,35650.0,0.9615384615384616,0.4193548387096774,0.0398147098827679,0.9080176022324784,0.0168000000000192,10.0,0.0,0.7972497851394641,0.0,0.0566841159465583,0.0,0.0,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,n150_single_forcing_pairwise
TP_0433|overhead_as_canopy_minus_base|h16,TP_0433,16,overhead_as_canopy_minus_base,completed_n24_existing,n150_base_vs_overhead_delta_merged,delta_tmrt_p90_c = tmrt_p90_c_overhead_as_canopy - tmrt_p90_c_base,34.54447937011719,34.54447937011719,34.54447937011719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0335570469798657,tree_shaded_reference,shaded_or_canopy_reference,street_canyon_wall_adjacent|water_edge_or_blue_green,True,1.0,1.0,31350.0,35650.0,0.9615384615384616,0.4193548387096774,0.0398147098827679,0.9080176022324784,0.0168000000000192,10.0,0.0,0.7972497851394641,0.0,0.0566841159465583,0.0,0.0,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,n150_single_forcing_pairwise
TP_0438|overhead_as_canopy_minus_base|h10,TP_0438,10,overhead_as_canopy_minus_base,solweig_b7_new,n150_base_vs_overhead_delta_merged,delta_tmrt_p90_c = tmrt_p90_c_overhead_as_canopy - tmrt_p90_c_base,33.51642990112305,33.51642990112305,33.51642990112305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0536912751677852,civic_institutional,,,False,1.0,1.0,28950.0,35750.0,0.0384615384615384,0.4516129032258064,0.0358629616732907,0.8888790114676862,0.397599999998662,120.0,0.0888254643873152,0.0,0.0,0.0,0.0592909640311466,0.5444127321936576,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,n150_single_forcing_pairwise
TP_0438|overhead_as_canopy_minus_base|h12,TP_0438,12,overhead_as_canopy_minus_base,solweig_b7_new,n150_base_vs_overhead_delta_merged,delta_tmrt_p90_c = tmrt_p90_c_overhead_as_canopy - tmrt_p90_c_base,38.160888671875,38.160888671875,38.160888671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0536912751677852,civic_institutional,,,False,1.0,1.0,28950.0,35750.0,0.0384615384615384,0.4516129032258064,0.0358629616732907,0.8888790114676862,0.397599999998662,120.0,0.0888254643873152,0.0,0.0,0.0,0.0592909640311466,0.5444127321936576,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,n150_single_forcing_pairwise
TP_0438|overhead_as_canopy_minus_base|h13,TP_0438,13,overhead_as_canopy_minus_base,solweig_b7_new,n150_base_vs_overhead_delta_merged,delta_tmrt_p90_c = tmrt_p90_c_overhead_as_canopy - tmrt_p90_c_base,38.326602935791016,38.326602935791016,38.326602935791016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0536912751677852,civic_institutional,,,False,1.0,1.0,28950.0,35750.0,0.0384615384615384,0.4516129032258064,0.0358629616732907,0.8888790114676862,0.397599999998662,120.0,0.0888254643873152,0.0,0.0,0.0,0.0592909640311466,0.5444127321936576,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,n150_single_forcing_pairwise
TP_0438|overhead_as_canopy_minus_base|h15,TP_0438,15,overhead_as_canopy_minus_base,solweig_b7_new,n150_base_vs_overhead_delta_merged,delta_tmrt_p90_c = tmrt_p90_c_overhead_as_canopy - tmrt_p90_c_base,38.15401077270508,38.15401077270508,38.15401077270508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0536912751677852,civic_institutional,,,False,1.0,1.0,28950.0,35750.0,0.0384615384615384,0.4516129032258064,0.0358629616732907,0.8888790114676862,0.397599999998662,120.0,0.0888254643873152,0.0,0.0,0.0,0.0592909640311466,0.5444127321936576,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,n150_single_forcing_pairwise
TP_0438|overhead_as_canopy_minus_base|h16,TP_0438,16,overhead_as_canopy_minus_base,solweig_b7_new,n150_base_vs_overhead_delta_merged,delta_tmrt_p90_c = tmrt_p90_c_overhead_as_canopy - tmrt_p90_c_base,35.00067901611328,35.00067901611328,35.00067901611328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046979865771812,civic_institutional,,,False,1.0,1.0,28950.0,35750.0,0.0384615384615384,0.4516129032258064,0.0358629616732907,0.8888790114676862,0.397599999998662,120.0,0.0888254643873152,0.0,0.0,0.0,0.0592909640311466,0.5444127321936576,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,n150_single_forcing_pairwise
TP_0448|overhead_as_canopy_minus_base|h10,TP_0448,10,overhead_as_canopy_minus_base,solweig_b7_new,n150_base_vs_overhead_delta_merged,delta_tmrt_p90_c = tmrt_p90_c_overhead_as_canopy - tmrt_p90_c_base,43.027565002441406,43.027565002441406,43.027565002441406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1275167785234899,residential,,,False,1.0,1.0,29950.0,35750.0,0.4230769230769231,0.4516129032258064,0.3602964029977295,0.4765454007690032,0.0739999999999623,120.0,0.5533276610926484,0.0,0.0,0.0,0.0,0.7262966174117547,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,n150_single_forcing_pairwise
TP_0448|overhead_as_canopy_minus_base|h12,TP_0448,12,overhead_as_canopy_minus_base,solweig_b7_new,n150_base_vs_overhead_delta_merged,delta_tmrt_p90_c = tmrt_p90_c_overhead_as_canopy - tmrt_p90_c_base,60.91147232055664,60.91147232055664,60.91147232055664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2550335570469799,residential,,,False,1.0,1.0,29950.0,35750.0,0.4230769230769231,0.4516129032258064,0.3602964029977295,0.4765454007690032,0.0739999999999623,120.0,0.5533276610926484,0.0,0.0,0.0,0.0,0.7262966174117547,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,n150_single_forcing_pairwise
TP_0448|overhead_as_canopy_minus_base|h13,TP_0448,13,overhead_as_canopy_minus_base,solweig_b7_new,n150_base_vs_overhead_delta_merged,delta_tmrt_p90_c = tmrt_p90_c_overhead_as_canopy - tmrt_p90_c_base,60.15378189086914,60.15378189086914,60.15378189086914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1946308724832214,residential,,,False,1.0,1.0,29950.0,35750.0,0.4230769230769231,0.4516129032258064,0.3602964029977295,0.4765454007690032,0.0739999999999623,120.0,0.5533276610926484,0.0,0.0,0.0,0.0,0.7262966174117547,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,n150_single_forcing_pairwise
TP_0448|overhead_as_canopy_minus_base|h15,TP_0448,15,overhead_as_canopy_minus_base,solweig_b7_new,n150_base_vs_overhead_delta_merged,delta_tmrt_p90_c = tmrt_p90_c_overhead_as_canopy - tmrt_p90_c_base,57.42028427124024,57.42028427124024,57.42028427124024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1879194630872483,residential,,,False,1.0,1.0,29950.0,35750.0,0.4230769230769231,0.4516129032258064,0.3602964029977295,0.4765454007690032,0.0739999999999623,120.0,0.5533276610926484,0.0,0.0,0.0,0.0,0.7262966174117547,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,n150_single_forcing_pairwise
TP_0448|overhead_as_canopy_minus_base|h16,TP_0448,16,overhead_as_canopy_minus_base,solweig_b7_new,n150_base_vs_overhead_delta_merged,delta_tmrt_p90_c = tmrt_p90_c_overhead_as_canopy - tmrt_p90_c_base,47.86682891845703,47.86682891845703,47.86682891845703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1543624161073825,residential,,,False,1.0,1.0,29950.0,35750.0,0.4230769230769231,0.4516129032258064,0.3602964029977295,0.4765454007690032,0.0739999999999623,120.0,0.5533276610926484,0.0,0.0,0.0,0.0,0.7262966174117547,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,n150_single_forcing_pairwise
TP_0454|overhead_as_canopy_minus_base|h10,TP_0454,10,overhead_as_canopy_minus_base,solweig_b7_new,n150_base_vs_overhead_delta_merged,delta_tmrt_p90_c = tmrt_p90_c_overhead_as_canopy - tmrt_p90_c_base,46.48502349853516,46.48502349853516,46.48502349853516,-0.3589744567871094,-0.5297622680664062,0.0,0.0,0.0,-3.520000000000003,0.0,0.0,0.0,0.8993288590604027,residential,,,False,1.0,1.0,30550.0,35750.0,0.6538461538461539,0.4516129032258064,0.2058721222259033,0.5920515574650914,0.2835999999978849,34.900001525878906,0.5046353451835874,0.0,0.0,0.0,0.030001000042297,0.7881717677923938,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,n150_single_forcing_pairwise
TP_0454|overhead_as_canopy_minus_base|h12,TP_0454,12,overhead_as_canopy_minus_base,solweig_b7_new,n150_base_vs_overhead_delta_merged,delta_tmrt_p90_c = tmrt_p90_c_overhead_as_canopy - tmrt_p90_c_base,62.268924713134766,62.268924713134766,62.268924713134766,-0.3906059265136719,-0.0251808166503906,0.0,0.0,0.0,-0.519999999999996,-1.759999999999998,-1.759999999999998,-1.759999999999998,0.8993288590604027,residential,,,False,1.0,1.0,30550.0,35750.0,0.6538461538461539,0.4516129032258064,0.2058721222259033,0.5920515574650914,0.2835999999978849,34.900001525878906,0.5046353451835874,0.0,0.0,0.0,0.030001000042297,0.7881717677923938,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,n150_single_forcing_pairwise
TP_0454|overhead_as_canopy_minus_base|h13,TP_0454,13,overhead_as_canopy_minus_base,solweig_b7_new,n150_base_vs_overhead_delta_merged,delta_tmrt_p90_c = tmrt_p90_c_overhead_as_canopy - tmrt_p90_c_base,62.52629852294922,62.52629852294922,62.52629852294922,-0.3801994323730469,-0.0084037780761718,0.0,0.0,0.0,-0.7999999999999972,-1.7199999999999989,-1.720000000000006,-2.1599999999999966,0.9194630872483222,residential,,,False,1.0,1.0,30550.0,35750.0,0.6538461538461539,0.4516129032258064,0.2058721222259033,0.5920515574650914,0.2835999999978849,34.900001525878906,0.5046353451835874,0.0,0.0,0.0,0.030001000042297,0.7881717677923938,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,n150_single_forcing_pairwise
TP_0454|overhead_as_canopy_minus_base|h15,TP_0454,15,overhead_as_canopy_minus_base,solweig_b7_new,n150_base_vs_overhead_delta_merged,delta_tmrt_p90_c = tmrt_p90_c_overhead_as_canopy - tmrt_p90_c_base,60.77061462402344,60.77061462402344,60.77061462402344,-0.37005615234375,-0.2956466674804687,0.0,0.0,0.0,-1.2800000000000011,-1.6799999999999995,-1.6799999999999926,-2.840000000000007,0.9395973154362416,residential,,,False,1.0,1.0,30550.0,35750.0,0.6538461538461539,0.4516129032258064,0.2058721222259033,0.5920515574650914,0.2835999999978849,34.900001525878906,0.5046353451835874,0.0,0.0,0.0,0.030001000042297,0.7881717677923938,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,n150_single_forcing_pairwise
TP_0454|overhead_as_canopy_minus_base|h16,TP_0454,16,overhead_as_canopy_minus_base,solweig_b7_new,n150_base_vs_overhead_delta_merged,delta_tmrt_p90_c = tmrt_p90_c_overhead_as_canopy - tmrt_p90_c_base,51.76793670654297,51.76793670654297,51.76793670654297,-0.4382514953613281,-0.6213493347167969,0.0,0.0,0.0,-3.3200000000000003,-2.440000000000005,0.0,0.0,0.9328859060402684,residential,,,False,1.0,1.0,30550.0,35750.0,0.6538461538461539,0.4516129032258064,0.2058721222259033,0.5920515574650914,0.2835999999978849,34.900001525878906,0.5046353451835874,0.0,0.0,0.0,0.030001000042297,0.7881717677923938,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,n150_single_forcing_pairwise
TP_0458|overhead_as_canopy_minus_base|h10,TP_0458,10,overhead_as_canopy_minus_base,solweig_b7_new,n150_base_vs_overhead_delta_merged,delta_tmrt_p90_c = tmrt_p90_c_overhead_as_canopy - tmrt_p90_c_base,46.2453498840332,46.2453498840332,46.2453498840332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7785234899328859,commercial,,,False,1.0,1.0,30950.0,35750.0,0.8076923076923077,0.4516129032258064,0.2280955952733693,0.6515724430508162,0.4208000000025336,12.0,0.0912457690315178,0.0,0.0,0.0016796218897699,0.0,0.4905799775210289,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,n150_single_forcing_pairwise
TP_0458|overhead_as_canopy_minus_base|h12,TP_0458,12,overhead_as_canopy_minus_base,solweig_b7_new,n150_base_vs_overhead_delta_merged,delta_tmrt_p90_c = tmrt_p90_c_overhead_as_canopy - tmrt_p90_c_base,62.19254684448242,62.19254684448242,62.19254684448242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8187919463087249,commercial,,,False,1.0,1.0,30950.0,35750.0,0.8076923076923077,0.4516129032258064,0.2280955952733693,0.6515724430508162,0.4208000000025336,12.0,0.0912457690315178,0.0,0.0,0.0016796218897699,0.0,0.4905799775210289,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,n150_single_forcing_pairwise
TP_0458|overhead_as_canopy_minus_base|h13,TP_0458,13,overhead_as_canopy_minus_base,solweig_b7_new,n150_base_vs_overhead_delta_merged,delta_tmrt_p90_c = tmrt_p90_c_overhead_as_canopy - tmrt_p90_c_base,62.32962417602539,62.32962417602539,62.32962417602539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7919463087248322,commercial,,,False,1.0,1.0,30950.0,35750.0,0.8076923076923077,0.4516129032258064,0.2280955952733693,0.6515724430508162,0.4208000000025336,12.0,0.0912457690315178,0.0,0.0,0.0016796218897699,0.0,0.4905799775210289,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,n150_single_forcing_pairwise
TP_0458|overhead_as_canopy_minus_base|h15,TP_0458,15,overhead_as_canopy_minus_base,solweig_b7_new,n150_base_vs_overhead_delta_merged,delta_tmrt_p90_c = tmrt_p90_c_overhead_as_canopy - tmrt_p90_c_base,60.35859680175781,60.35859680175781,60.35859680175781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7516778523489933,commercial,,,False,1.0,1.0,30950.0,35750.0,0.8076923076923077,0.4516129032258064,0.2280955952733693,0.6515724430508162,0.4208000000025336,12.0,0.0912457690315178,0.0,0.0,0.0016796218897699,0.0,0.4905799775210289,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,n150_single_forcing_pairwise
