scan_root,path,exists,suffix,size_bytes,read_status,columns,column_count,has_cell_id,has_hour,has_scenario,has_primary_target,has_tmrt_p90,has_m_rad,has_feature_keywords,filename_mentions_n150,filename_mentions_surrogate
outputs/v12_surrogate,outputs/v12_surrogate/b8_dataset_audit/surrogate_label_feature_matrix.csv,True,.csv,6559769,READABLE_HEADER,run_id|source_run_id|cell_id|scenario|hour_sgt|source|target_version|reference_domain_version|tmrt_p90_c|tmrt_ref_p90_c|delta_tmrt_p90_c|rank_average_delta_tmrt_p90_c|n_reference_cells|m_rad_pct01|primary_modifier_delta|normalized_modifier|reference_rule|rank_rule|hour|tmrt_output_path|n_pixels|valid_pixel_count|tmrt_mean_c|tmrt_p50_c|tmrt_p75_c|tmrt_p95_c|tmrt_max_c|pct_pixels_tmrt_ge_40|pct_pixels_tmrt_ge_45|pct_pixels_tmrt_ge_50|pct_pixels_tmrt_ge_55|selection_status|reuse_existing_n24_label|row_id|lat|lon|building_density|road_fraction|park_distance_m|elderly_proxy|outdoor_exposure_proxy|land_use_hint|centroid_x_svy21|centroid_y_svy21|cell_area_m2|land_use_raw|land_use_fraction|gpr_area_weighted|nearest_park_name|large_park_distance_m|nearest_large_park_name|water_distance_m|nearest_water_name|max_building_height_m|elderly_proxy_source|outdoor_exposure_source|forecast_spatial_note|mean_building_height_m|tree_canopy_fraction|grass_fraction|water_fraction|built_up_fraction|ndvi_mean|dynamic_world_tree_fraction|dynamic_world_grass_fraction|dynamic_world_water_fraction|dynamic_world_built_up_fraction|ndvi_norm_for_greenery_proxy|greenery_fraction_beta|gvi_percent|gvi_source|height_source|tree_canopy_source|ndvi_source|svf|shade_fraction|impervious_fraction|svf_source|shade_fraction_source|impervious_source|impervious_fraction_old_beta|impervious_fraction_vector_component|impervious_fraction_dw_component|impervious_fraction_green_component|elderly_pct_65plus|children_pct_under5|subzone_area_weighted|dominant_subzone|dominant_planning_area|demographic_vulnerability_raw|demographic_vulnerability_score|bus_stop_score_raw|bus_stop_count|mrt_exit_score_raw|mrt_exit_count|sport_facility_score_raw|sport_facility_count|hawker_centre_score_raw|hawker_centre_count|eldercare_score_raw|eldercare_count|preschool_score_raw|preschool_count|outdoor_exposure_raw|node_vulnerability_raw|outdoor_exposure_score_v071|node_vulnerability_score|vulnerability_score_v071|risk_exposure_note_v071|svf_proxy_v07|shade_fraction_proxy_v07|open_pixel_fraction|building_pixel_fraction|n_total_pixels|n_open_pixels|svf_umep_mean_open_with_veg|svf_umep_p10_open_with_veg|svf_umep_p90_open_with_veg|shade_fraction_umep_10_16_open_with_veg|shade_fraction_umep_13_15_open_with_veg|shade_fraction_umep_peak_open_with_veg|shade_fraction_umep_1000_open_with_veg|shade_fraction_umep_1100_open_with_veg|shade_fraction_umep_1200_open_with_veg|shade_fraction_umep_1300_open_with_veg|shade_fraction_umep_1400_open_with_veg|shade_fraction_umep_1500_open_with_veg|shade_fraction_umep_1600_open_with_veg|svf_umep_mean_all_with_veg|dsm_mean_height_all|dsm_max_height|dsm_mean_height_buildings_only|umep_dsm_resolution_m|umep_shadow_time_window|veg_canopy_source|svf_umep_selected|shade_fraction_umep_selected|svf_source_v08|shade_source_v08|umep_morphology_notes|delta_svf_v08_minus_proxy|delta_shade_v08_minus_proxy|n_total_pixels_v10|n_building_pixels_v10|n_open_pixels_v10|building_pixel_fraction_v10|open_pixel_fraction_v10|building_area_m2_v10|dsm_building_height_mean_m_v10|dsm_building_height_p50_m_v10|dsm_building_height_p90_m_v10|dsm_building_height_max_m_v10|svf_umep_mean_open_v10|svf_umep_p10_open_v10|svf_umep_p90_open_v10|svf_umep_mean_all_v10|shade_fraction_umep_0800_open_v10|shade_fraction_umep_0900_open_v10|shade_fraction_umep_1000_open_v10|shade_fraction_umep_1100_open_v10|shade_fraction_umep_1200_open_v10|shade_fraction_umep_1300_open_v10|shade_fraction_umep_1400_open_v10|shade_fraction_umep_1500_open_v10|shade_fraction_umep_1600_open_v10|shade_fraction_umep_1700_open_v10|shade_fraction_umep_1800_open_v10|shade_fraction_umep_1900_open_v10|shade_fraction_umep_10_16_open_v10|shade_fraction_umep_13_15_open_v10|shade_fraction_umep_peak_open_v10|umep_morphology_version|umep_includes_vegetation|veg_transmissivity_pct|veg_trunk_zone_pct|umep_shadow_date|shade_interpretation|svf_v08_umep_veg|shade_fraction_v08_umep_veg|v10_building_density|v10_building_area_m2|v10_open_pixel_fraction|v10_building_height_mean_m|v10_building_height_max_m|v10_building_height_p50_m|v10_building_height_p90_m|building_density_v08|mean_building_height_m_v08|max_building_height_m_v08|svf_source_v10|shade_source_v10|building_source_v10|delta_svf_v10_minus_v08|delta_shade_v10_minus_v08|overhead_area_total_m2|overhead_weighted_shade_area_m2|n_overhead_features|overhead_area_covered_walkway_m2|n_covered_walkway|overhead_area_elevated_rail_m2|n_elevated_rail|overhead_area_elevated_road_m2|n_elevated_road|overhead_area_pedestrian_bridge_m2|n_pedestrian_bridge|overhead_area_viaduct_m2|n_viaduct|overhead_fraction_total|overhead_shade_proxy|overhead_fraction_covered_walkway|overhead_fraction_elevated_rail|overhead_fraction_elevated_road|overhead_fraction_pedestrian_bridge|overhead_fraction_viaduct|pedestrian_shelter_fraction|transport_deck_fraction|overhead_confounding_flag|overhead_interpretation|overhead_shade_proxy_cell_scope|overhead_shade_proxy_open_scope|overhead_shade_scope_method|shade_fraction_base_v10|shade_fraction_overhead_sens|delta_shade_overhead_sens_minus_base|shade_fraction_without_overhead_sens|shade_fraction_source_v10_delta|overhead_sensitivity_note,227,True,True,True,True,True,True,True,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_dataset_audit/target_distribution_summary.csv,True,.csv,35049,READABLE_HEADER,group_type|group_key|target_column|n|mean|std|min|p05|p25|median|p75|p95|max,13,False,False,False,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/B8_LANE_STATUS.md,True,.md,3838,TEXT_OR_CONFIG,,0,False,False,False,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_model_benchmark/B8_2_BENCHMARK_STATUS.md,True,.md,3562,TEXT_OR_CONFIG,,0,False,False,False,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_model_benchmark/model_family_comparison_report.md,True,.md,18492,TEXT_OR_CONFIG,,0,False,False,False,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_model_benchmark/split_family_summary.csv,True,.csv,13979,READABLE_HEADER,target|model|feature_set|split_family|MAE|RMSE|R2|bias|median_abs_error|p90_abs_error|spearman|pearson|improvement_over_featureless_MAE|n_folds|n_test_rows,15,False,False,False,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_model_benchmark/stratified_error_by_feature_bin.csv,True,.csv,934934,READABLE_HEADER,target|model|feature_set|split_family|split_name|fold|stratification_family|stratification_feature|bin|bin_policy|n|MAE|RMSE|bias,14,False,False,False,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_model_benchmark/surrogate_model_metrics.csv,True,.csv,105659,READABLE_HEADER,target|model|feature_set|split_family|split_name|fold|n_train_rows|n_test_rows|n_train_cells|n_test_cells|MAE|RMSE|R2|bias|median_abs_error|p90_abs_error|spearman|pearson|target_std_test|best_params|baseline_MAE_for_same_fold|improvement_over_featureless_MAE,22,False,False,False,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_model_benchmark/surrogate_predictions_oof.csv.gz,True,.csv.gz,3650550,READABLE_HEADER,target|model|feature_set|split_family|split_name|fold|row_id|cell_id|scenario|hour_sgt|y_true|y_pred|error|abs_error|m_rad_pct01,15,True,True,True,False,False,True,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_model_benchmark/topk_overlap_by_model.csv,True,.csv,149112,READABLE_HEADER,target|model|feature_set|split_family|split_name|fold|aggregation_level|k_fraction|k_count|overlap_count|predicted_topk_count|true_topk_count|topk_overlap_fraction|status,14,False,False,False,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_model_card/B8_3_MODEL_CARD_STATUS.md,True,.md,2259,TEXT_OR_CONFIG,,0,False,False,False,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_model_card/feature_contract_summary.csv,True,.csv,2869,READABLE_HEADER,item_type|item|status|count|details,5,False,False,False,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_model_card/model_card_decision_report.md,True,.md,3112,TEXT_OR_CONFIG,,0,False,False,False,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_model_card/model_card_metrics_summary.csv,True,.csv,16532,READABLE_HEADER,target|model|feature_set|split_family|MAE|RMSE|R2|bias|median_abs_error|p90_abs_error|spearman|pearson|improvement_over_featureless_MAE|n_folds|n_test_rows|is_candidate_model|is_best_non_featureless_by_mae|model_card_interpretation,18,False,False,False,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_model_card/promotion_gate_checklist.csv,True,.csv,2588,READABLE_HEADER,gate_id|gate_name|evidence_file|status|rationale|blocker_for_b9,6,False,False,False,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_model_card/split_family_decision_matrix.csv,True,.csv,1993,READABLE_HEADER,split_family|split_role|target|best_model_by_mae|candidate_model|candidate_mae|candidate_rmse|candidate_r2|candidate_spearman|candidate_improvement_over_featureless_mae|featureless_mae|candidate_cell_top10_overlap|evidence_status|decision|rationale,15,False,False,False,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_validation_protocol/split_manifest_cell_grouped.csv,True,.csv,1543584,READABLE_HEADER,split_family|split_name|fold_id|role|row_id|cell_id|scenario|hour_sgt|reason|notes,10,True,True,True,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_validation_protocol/split_manifest_feature_bin.csv,True,.csv,3444106,READABLE_HEADER,split_family|split_name|fold_id|role|row_id|cell_id|scenario|hour_sgt|reason|notes|split_status|train_cell_count|test_cell_count,13,True,True,True,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_validation_protocol/split_manifest_hour_holdout.csv,True,.csv,1498584,READABLE_HEADER,split_family|split_name|fold_id|role|row_id|cell_id|scenario|hour_sgt|reason|notes,10,True,True,True,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_validation_protocol/split_manifest_scenario_holdout.csv,True,.csv,724584,READABLE_HEADER,split_family|split_name|fold_id|role|row_id|cell_id|scenario|hour_sgt|reason|notes,10,True,True,True,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_validation_protocol/split_manifest_spatial.csv,True,.csv,1540584,READABLE_HEADER,split_family|split_name|fold_id|role|row_id|cell_id|scenario|hour_sgt|reason|notes,10,True,True,True,False,False,False,False,False,True
outputs/v12_surrogate,outputs/v12_surrogate/b8_validation_protocol/surrogate_validation_protocol.md,True,.md,6114,TEXT_OR_CONFIG,,0,False,False,False,False,False,False,False,False,True
outputs/v12_solweig_n150_execution,outputs/v12_solweig_n150_execution/b7_2_schema_cleanup_validation.csv,True,.csv,1056,READABLE_HEADER,file|exists|expected_rows|observed_rows|had_hour|had_hour_sgt|changed|status|note,9,False,False,False,False,False,False,False,True,False
outputs/v12_solweig_n150_execution,outputs/v12_solweig_n150_execution/b7_input_preflight.csv,True,.csv,5912,READABLE_HEADER,section|check_name|status|expected|observed|detail,6,False,False,False,False,False,False,False,True,False
outputs/v12_solweig_n150_execution,outputs/v12_solweig_n150_execution/b7_input_preflight.md,True,.md,6843,TEXT_OR_CONFIG,,0,False,False,False,False,False,False,False,True,False
outputs/v12_solweig_n150_execution,outputs/v12_solweig_n150_execution/n150_base_vs_overhead_delta_merged.csv,True,.csv,268436,READABLE_HEADER,cell_id|hour|tmrt_mean_c_base|tmrt_p75_c_base|tmrt_p90_c_base|tmrt_p95_c_base|tmrt_max_c_base|pct_pixels_tmrt_ge_40_base|pct_pixels_tmrt_ge_45_base|pct_pixels_tmrt_ge_50_base|pct_pixels_tmrt_ge_55_base|tmrt_mean_c_overhead_as_canopy|tmrt_p75_c_overhead_as_canopy|tmrt_p90_c_overhead_as_canopy|tmrt_p95_c_overhead_as_canopy|tmrt_max_c_overhead_as_canopy|pct_pixels_tmrt_ge_40_overhead_as_canopy|pct_pixels_tmrt_ge_45_overhead_as_canopy|pct_pixels_tmrt_ge_50_overhead_as_canopy|pct_pixels_tmrt_ge_55_overhead_as_canopy|delta_tmrt_mean_c|delta_tmrt_p75_c|delta_tmrt_p90_c|delta_tmrt_p95_c|delta_tmrt_max_c|delta_pct_pixels_ge_40|delta_pct_pixels_ge_45|delta_pct_pixels_ge_50|delta_pct_pixels_ge_55|hour_sgt|source,31,True,True,False,True,True,False,True,True,False
outputs/v12_solweig_n150_execution,outputs/v12_solweig_n150_execution/n150_effective_solweig_parameters.json,True,.json,692,TEXT_OR_CONFIG,,0,False,False,False,False,False,False,False,True,False
outputs/v12_solweig_n150_execution,outputs/v12_solweig_n150_execution/n150_effective_solweig_parameters.md,True,.md,724,TEXT_OR_CONFIG,,0,False,False,False,False,False,False,False,True,False
outputs/v12_solweig_n150_execution,outputs/v12_solweig_n150_execution/n150_focus_tmrt_summary_merged.csv,True,.csv,729641,READABLE_HEADER,run_id|cell_id|scenario|hour|tmrt_output_path|n_pixels|valid_pixel_count|tmrt_mean_c|tmrt_p50_c|tmrt_p75_c|tmrt_p90_c|tmrt_p95_c|tmrt_max_c|pct_pixels_tmrt_ge_40|pct_pixels_tmrt_ge_45|pct_pixels_tmrt_ge_50|pct_pixels_tmrt_ge_55|hour_sgt|source_run_id|selection_status|reuse_existing_n24_label|source|target_version|reference_domain_version,24,True,True,True,False,True,False,False,True,False
outputs/v12_solweig_n150_execution,outputs/v12_solweig_n150_execution/n150_merge_validation.csv,True,.csv,1213,READABLE_HEADER,check_name|status|expected|observed|detail,5,False,False,False,False,False,False,False,True,False
outputs/v12_solweig_n150_execution,outputs/v12_solweig_n150_execution/n150_merge_validation.md,True,.md,1782,TEXT_OR_CONFIG,,0,False,False,False,False,False,False,False,True,False
outputs/v12_solweig_n150_execution,outputs/v12_solweig_n150_execution/n150_modifier_targets_b5.csv,True,.csv,1010654,READABLE_HEADER,run_id|source_run_id|cell_id|scenario|hour_sgt|source|target_version|reference_domain_version|tmrt_p90_c|tmrt_ref_p90_c|delta_tmrt_p90_c|rank_average_delta_tmrt_p90_c|n_reference_cells|m_rad_pct01|primary_modifier_delta|normalized_modifier|reference_rule|rank_rule|hour|tmrt_output_path|n_pixels|valid_pixel_count|tmrt_mean_c|tmrt_p50_c|tmrt_p75_c|tmrt_p95_c|tmrt_max_c|pct_pixels_tmrt_ge_40|pct_pixels_tmrt_ge_45|pct_pixels_tmrt_ge_50|pct_pixels_tmrt_ge_55|selection_status|reuse_existing_n24_label,33,True,True,True,True,True,True,False,True,False
outputs/v12_solweig_n150_execution,outputs/v12_solweig_n150_execution/n150_new_base_vs_overhead_delta.csv,True,.csv,224863,READABLE_HEADER,cell_id|hour_sgt|tmrt_mean_c_base|tmrt_p75_c_base|tmrt_p90_c_base|tmrt_p95_c_base|tmrt_max_c_base|pct_pixels_tmrt_ge_40_base|pct_pixels_tmrt_ge_45_base|pct_pixels_tmrt_ge_50_base|pct_pixels_tmrt_ge_55_base|tmrt_mean_c_overhead_as_canopy|tmrt_p75_c_overhead_as_canopy|tmrt_p90_c_overhead_as_canopy|tmrt_p95_c_overhead_as_canopy|tmrt_max_c_overhead_as_canopy|pct_pixels_tmrt_ge_40_overhead_as_canopy|pct_pixels_tmrt_ge_45_overhead_as_canopy|pct_pixels_tmrt_ge_50_overhead_as_canopy|pct_pixels_tmrt_ge_55_overhead_as_canopy|delta_tmrt_mean_c|delta_tmrt_p75_c|delta_tmrt_p90_c|delta_tmrt_p95_c|delta_tmrt_max_c|delta_pct_pixels_ge_40|delta_pct_pixels_ge_45|delta_pct_pixels_ge_50|delta_pct_pixels_ge_55|source|hour,31,True,True,False,True,True,False,True,True,False
outputs/v12_solweig_n150_execution,outputs/v12_solweig_n150_execution/n150_new_focus_tmrt_summary.csv,True,.csv,552394,READABLE_HEADER,run_id|cell_id|scenario|hour_sgt|tmrt_output_path|source|target_version|reference_domain_version|n_pixels|valid_pixel_count|tmrt_mean_c|tmrt_p50_c|tmrt_p75_c|tmrt_p90_c|tmrt_p95_c|tmrt_max_c|pct_pixels_tmrt_ge_40|pct_pixels_tmrt_ge_45|pct_pixels_tmrt_ge_50|pct_pixels_tmrt_ge_55|hour,21,True,True,True,False,True,False,False,True,False
outputs/v12_solweig_n150_execution,outputs/v12_solweig_n150_execution/n150_new_solweig_run_log.csv,True,.csv,1522188,READABLE_HEADER,attempt_id|run_started_at|run_id|cell_id|scenario|hour_sgt|status|started_at|completed_at|elapsed_seconds|qgis_algorithm_id|input_dsm|input_svf|input_vegetation|input_dem|inputmet|output_dir|tmrt_output_path|error_message|hour,20,True,True,True,False,False,False,True,True,False
outputs/v12_solweig_n150_execution,outputs/v12_solweig_n150_execution/n150_new_tmrt_aggregation_report.md,True,.md,475,TEXT_OR_CONFIG,,0,False,False,False,False,False,False,False,True,False
outputs/v12_solweig_n150_execution,outputs/v12_solweig_n150_execution/n150_reference_values_b5.csv,True,.csv,1627,READABLE_HEADER,hour_sgt|scenario|tmrt_ref_p90_c|n_reference_cells|target_version|reference_domain_version|reference_rule|primary_target|hour,9,False,True,True,False,False,False,False,True,False
outputs/v12_solweig_n150_execution,outputs/v12_solweig_n150_execution/qgis_algorithm_resolution.md,True,.md,647,TEXT_OR_CONFIG,,0,False,False,False,False,False,False,False,True,False
outputs/v12_solweig_n150_execution,outputs/v12_solweig_n150_execution/qgis_preprocess_algorithm_resolution.md,True,.md,1048,TEXT_OR_CONFIG,,0,False,False,False,False,False,False,False,True,False
outputs/v12_solweig_n150_execution,outputs/v12_solweig_n150_execution/sprint_b7_1_merge_schema_hotfix_report.md,True,.md,1452,TEXT_OR_CONFIG,,0,False,False,False,False,False,False,False,True,False
outputs/v12_solweig_n150_execution,outputs/v12_solweig_n150_execution/sprint_b7_2_n150_schema_cleanup_report.md,True,.md,2629,TEXT_OR_CONFIG,,0,False,False,False,False,False,False,False,True,False
outputs/v12_solweig_n150_execution,outputs/v12_solweig_n150_execution/sprint_b7_n150_solweig_execution_report.md,True,.md,1723,TEXT_OR_CONFIG,,0,False,False,False,False,False,False,False,True,False
outputs/v12_systemb_n150_sample_design,outputs/v12_systemb_n150_sample_design/b6_input_validation.csv,True,.csv,2473,READABLE_HEADER,check|status|detail,3,False,False,False,False,False,False,False,True,False
outputs/v12_systemb_n150_sample_design,outputs/v12_systemb_n150_sample_design/b6_input_validation.md,True,.md,244,TEXT_OR_CONFIG,,0,False,False,False,False,False,False,False,True,False
outputs/v12_systemb_n150_sample_design,outputs/v12_systemb_n150_sample_design/n150_alternate_cells.csv,True,.csv,32319,READABLE_HEADER,cell_id|in_n24_completed|typology_label|primary_role|secondary_roles|source_feature_completeness|sampling_feature_completeness|centroid_x|centroid_y|svf_or_open_sky|shade_fraction|building_density|building_height_or_canyon_proxy|road_or_hardscape_fraction|tree_or_gvi_fraction|grass_fraction|water_edge_or_water_fraction|overhead_fraction|impervious_or_built_fraction|centroid_x_normalized|centroid_y_normalized|svf_or_open_sky_missing|shade_fraction_missing|building_density_missing|building_height_or_canyon_proxy_missing|road_or_hardscape_fraction_missing|tree_or_gvi_fraction_missing|grass_fraction_missing|water_edge_or_water_fraction_missing|overhead_fraction_missing|impervious_or_built_fraction_missing|centroid_x_normalized_missing|centroid_y_normalized_missing|svf_or_open_sky_q01|shade_fraction_q01|building_density_q01|building_height_or_canyon_proxy_q01|road_or_hardscape_fraction_q01|tree_or_gvi_fraction_q01|grass_fraction_q01|water_edge_or_water_fraction_q01|overhead_fraction_q01|impervious_or_built_fraction_q01|centroid_x_normalized_q01|centroid_y_normalized_q01|eligible|geometry_available|candidate_source_files|overhead_confounding_flag|overhead_interpretation|secondary_sampling_strata|primary_sampling_stratum|alternate_rank|selection_status|selection_tier|existing_solweig_label_status|replacement_of_cell_id|alternate_reason|manual_review_required,59,True,False,False,False,False,False,True,True,False
outputs/v12_systemb_n150_sample_design,outputs/v12_systemb_n150_sample_design/n150_auto_qa_flags.csv,True,.csv,10586,READABLE_HEADER,cell_id|selection_group|flag|risk_score_component|manual_review_required|notes,6,True,False,False,False,False,False,False,True,False
outputs/v12_systemb_n150_sample_design,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,True,.csv,4159910,READABLE_HEADER,cell_id|centroid_x|centroid_y|lon|lat|geometry_available|in_n24_completed|in_b2_2_replaced_out|human_qa_exclusion_reason|existing_solweig_n24_label_available|typology_label|candidate_source_files|svf|shade_fraction_base_v10|shade_fraction_overhead_sens|building_density|mean_building_height|building_height_p90|open_pixel_fraction|road_fraction|tree_canopy_fraction|gvi_percent|ndvi_mean|grass_fraction|water_fraction|built_up_fraction|impervious_fraction|overhead_fraction_total|overhead_fraction_elevated_road|overhead_fraction_elevated_rail|overhead_area_pedestrian_bridge_m2|overhead_area_covered_walkway_m2|n_overhead_features|pedestrian_shelter_fraction|transport_deck_fraction|distance_to_water|distance_to_park|distance_to_road|primary_role|secondary_roles|selection_tier|evidence_summary|overhead_confounding_flag|overhead_interpretation|candidate_id|role|required|selection_status|expected_direction|notes|park_distance_m|elderly_proxy|outdoor_exposure_proxy|land_use_hint|centroid_x_svy21|centroid_y_svy21|cell_area_m2|land_use_raw|land_use_fraction|gpr_area_weighted|nearest_park_name|large_park_distance_m|nearest_large_park_name|water_distance_m|nearest_water_name|max_building_height_m|elderly_proxy_source|outdoor_exposure_source|forecast_spatial_note|mean_building_height_m|dynamic_world_tree_fraction|dynamic_world_grass_fraction|dynamic_world_water_fraction|dynamic_world_built_up_fraction|ndvi_norm_for_greenery_proxy|greenery_fraction_beta|gvi_source|height_source|tree_canopy_source|ndvi_source|shade_fraction|svf_source|shade_fraction_source|impervious_source|impervious_fraction_old_beta|impervious_fraction_vector_component|impervious_fraction_dw_component|impervious_fraction_green_component|elderly_pct_65plus|children_pct_under5|subzone_area_weighted|dominant_subzone|dominant_planning_area|demographic_vulnerability_raw|demographic_vulnerability_score|bus_stop_score_raw|bus_stop_count|mrt_exit_score_raw|mrt_exit_count|sport_facility_score_raw|sport_facility_count|hawker_centre_score_raw|hawker_centre_count|eldercare_score_raw|eldercare_count|preschool_score_raw|preschool_count|outdoor_exposure_raw|node_vulnerability_raw|outdoor_exposure_score_v071|node_vulnerability_score|vulnerability_score_v071|risk_exposure_note_v071|svf_proxy_v07|shade_fraction_proxy_v07|building_pixel_fraction|n_total_pixels|n_open_pixels|svf_umep_mean_open_with_veg|svf_umep_p10_open_with_veg|svf_umep_p90_open_with_veg|shade_fraction_umep_10_16_open_with_veg|shade_fraction_umep_13_15_open_with_veg|shade_fraction_umep_peak_open_with_veg|shade_fraction_umep_1000_open_with_veg|shade_fraction_umep_1100_open_with_veg|shade_fraction_umep_1200_open_with_veg|shade_fraction_umep_1300_open_with_veg|shade_fraction_umep_1400_open_with_veg|shade_fraction_umep_1500_open_with_veg|shade_fraction_umep_1600_open_with_veg|svf_umep_mean_all_with_veg|dsm_mean_height_all|dsm_max_height|dsm_mean_height_buildings_only|umep_dsm_resolution_m|umep_shadow_time_window|veg_canopy_source|svf_umep_selected|shade_fraction_umep_selected|svf_source_v08|shade_source_v08|umep_morphology_notes|delta_svf_v08_minus_proxy|delta_shade_v08_minus_proxy|n_total_pixels_v10|n_building_pixels_v10|n_open_pixels_v10|building_pixel_fraction_v10|open_pixel_fraction_v10|building_area_m2_v10|dsm_building_height_mean_m_v10|dsm_building_height_p50_m_v10|dsm_building_height_p90_m_v10|dsm_building_height_max_m_v10|svf_umep_mean_open_v10|svf_umep_p10_open_v10|svf_umep_p90_open_v10|svf_umep_mean_all_v10|shade_fraction_umep_0800_open_v10|shade_fraction_umep_0900_open_v10|shade_fraction_umep_1000_open_v10|shade_fraction_umep_1100_open_v10|shade_fraction_umep_1200_open_v10|shade_fraction_umep_1300_open_v10|shade_fraction_umep_1400_open_v10|shade_fraction_umep_1500_open_v10|shade_fraction_umep_1600_open_v10|shade_fraction_umep_1700_open_v10|shade_fraction_umep_1800_open_v10|shade_fraction_umep_1900_open_v10|shade_fraction_umep_10_16_open_v10|shade_fraction_umep_13_15_open_v10|shade_fraction_umep_peak_open_v10|umep_morphology_version|umep_includes_vegetation|veg_transmissivity_pct|veg_trunk_zone_pct|umep_shadow_date|shade_interpretation|svf_v08_umep_veg|shade_fraction_v08_umep_veg|v10_building_density|v10_building_area_m2|v10_open_pixel_fraction|v10_building_height_mean_m|v10_building_height_max_m|v10_building_height_p50_m|v10_building_height_p90_m|building_density_v08|mean_building_height_m_v08|max_building_height_m_v08|svf_source_v10|shade_source_v10|building_source_v10|delta_svf_v10_minus_v08|delta_shade_v10_minus_v08|overhead_area_total_m2|overhead_weighted_shade_area_m2|n_covered_walkway|overhead_area_elevated_rail_m2|n_elevated_rail|overhead_area_elevated_road_m2|n_elevated_road|n_pedestrian_bridge|overhead_area_viaduct_m2|n_viaduct|overhead_shade_proxy|overhead_fraction_covered_walkway|overhead_fraction_pedestrian_bridge|overhead_fraction_viaduct|overhead_shade_proxy_cell_scope|overhead_shade_proxy_open_scope|overhead_shade_scope_method|delta_shade_overhead_sens_minus_base|shade_fraction_without_overhead_sens|shade_fraction_source_v10_delta|overhead_sensitivity_note|old_valid_pixel_count|old_building_pixel_count|old_building_area_m2|old_building_density|old_open_pixel_fraction|old_dsm_mean_all_m|old_dsm_max_all_m|old_building_height_mean_m|old_building_height_max_m|old_building_height_p50_m|old_building_height_p90_m|v10_valid_pixel_count|v10_building_pixel_count|v10_dsm_mean_all_m|v10_dsm_max_all_m|delta_building_area_m2|delta_building_density|delta_open_pixel_fraction|delta_building_height_mean_m|delta_building_height_max_m|delta_building_height_p50_m|delta_building_height_p90_m|typology_label_n24|source_feature_completeness|exclusion_reason|eligible,244,True,False,False,False,False,False,True,True,False
outputs/v12_systemb_n150_sample_design,outputs/v12_systemb_n150_sample_design/n150_candidate_universe_exclusions.csv,True,.csv,2224,READABLE_HEADER,cell_id|in_n24_completed|in_b2_2_replaced_out|human_qa_exclusion_reason|exclusion_reason|water_fraction|source_feature_completeness|candidate_source_files,8,True,False,False,False,False,False,True,True,False
outputs/v12_systemb_n150_sample_design,outputs/v12_systemb_n150_sample_design/n150_feature_distribution_coverage.csv,True,.csv,1192,READABLE_HEADER,feature|eligible_min|eligible_max|selected_min|selected_max|feature_range_coverage_ratio|standardized_mean_difference_selected_vs_eligible,7,False,False,False,False,False,False,False,True,False
outputs/v12_systemb_n150_sample_design,outputs/v12_systemb_n150_sample_design/n150_feature_source_map.csv,True,.csv,28623,READABLE_HEADER,field|source_file|source_role,3,False,False,False,False,False,False,False,True,False
outputs/v12_systemb_n150_sample_design,outputs/v12_systemb_n150_sample_design/n150_geographic_coverage.csv,True,.csv,734,READABLE_HEADER,x_bin|y_bin|selected_count|nn_min|nn_median|nn_p95|clustering_warning,7,False,False,False,False,False,False,False,True,False
outputs/v12_systemb_n150_sample_design,outputs/v12_systemb_n150_sample_design/n150_human_quick_map_qa_freeze.csv,True,.csv,27736,READABLE_HEADER,cell_id|selection_rank|quick_map_check_status|replacement_required|human_qa_note|label_caveat,6,True,False,False,False,False,False,False,True,False
outputs/v12_systemb_n150_sample_design,outputs/v12_systemb_n150_sample_design/n150_manifest_preflight.csv,True,.csv,672,READABLE_HEADER,check|status|detail,3,False,False,False,False,False,False,False,True,False
