cell_id,hazard_score_v08,rank_v08_hazard_score,hazard_score_v10,rank_v10_hazard_score,rank_change_v08_minus_v10,is_old_dsm_gap_false_positive_candidate
TP_0228,0.1454745174713013,847.0,0.1433599440926173,858.0,-11.0,False
TP_0649,0.3255670013325362,584.0,0.2400566979594307,728.0,-144.0,False
TP_0540,0.1392208469054494,858.0,0.1371482609384268,870.0,-12.0,False
TP_0045,0.1376658183476145,861.0,0.2150053512621234,759.0,102.0,False
TP_0806,0.0777197680534104,939.0,0.0810103047318056,942.0,-3.0,False
TP_0254,0.1359214542009915,863.0,0.2661591254535942,689.0,174.0,False
TP_0352,0.1352559695766013,864.0,0.1234213564608312,889.0,-25.0,False
TP_0551,0.0398371820598083,976.0,0.0445038658078912,976.0,0.0,False
TP_0602,0.3178614448647366,598.0,0.2986769641100905,630.0,-32.0,False
TP_0619,0.1320405080720093,867.0,0.1271903605405996,885.0,-18.0,False
TP_0233,0.3160610221163372,601.0,0.352098378817162,548.0,53.0,False
TP_0432,0.226040443893323,733.0,0.2327886255010225,733.0,0.0,False
TP_0429,0.1100121373227103,900.0,0.1161323260389741,901.0,-1.0,False
TP_0739,0.1291056335353579,872.0,0.1342958938824322,873.0,-1.0,False
TP_0019,0.1485696463813873,843.0,0.1314611286849913,878.0,-35.0,False
TP_0539,0.0980825172750046,914.0,0.0967295862108096,921.0,-7.0,False
TP_0895,0.1495109189344458,840.0,0.1346729436592927,872.0,-32.0,False
TP_0459,0.310041577791096,607.0,0.3326289491368005,579.0,28.0,False
TP_0498,0.177425911533208,806.0,0.1682286352554105,824.0,-18.0,False
TP_0211,0.138579518695554,860.0,0.1406710169793195,862.0,-2.0,False
TP_0191,0.1032164893395926,906.0,0.0944417430584413,925.0,-19.0,False
TP_0579,0.0670463498250373,946.0,0.0637935620685728,958.0,-12.0,False
TP_0807,0.0710331736606064,942.0,0.0749817765620987,946.0,-4.0,False
TP_0079,0.1802338317138654,804.0,0.182606102484275,807.0,-3.0,False
TP_0978,0.052014230304994,964.0,0.057310798874785,965.0,-1.0,False
TP_0323,0.0779352329115942,938.0,0.1065048387703775,910.0,28.0,False
TP_0177,0.110732077350036,897.0,0.1133277651662394,904.0,-7.0,False
TP_0129,0.1372959885306161,862.0,0.1386729056924067,866.0,-4.0,False
TP_0522,0.037900612007001,979.0,0.0438875987979086,977.0,2.0,False
TP_0764,0.1141800254560683,892.0,0.1244736729624659,887.0,5.0,False
TP_0202,0.293832991699808,632.0,0.2972179476295365,633.0,-1.0,False
TP_0833,0.2239921896772599,736.0,0.2174370487152533,756.0,-20.0,False
TP_0493,0.0395705228678014,977.0,0.0452484772827938,975.0,2.0,False
TP_0296,0.1039941732172081,903.0,0.1229221039103847,890.0,13.0,False
TP_0128,0.1300044369212988,870.0,0.1409230449543062,861.0,9.0,False
TP_0975,0.1534681447816292,834.0,0.1486254375476346,851.0,-17.0,False
TP_0514,0.286493508715463,643.0,0.2821332179648475,659.0,-16.0,False
TP_0065,0.2073921563704621,758.0,0.2555122895554996,702.0,56.0,False
TP_0824,0.1304950819873913,869.0,0.1165526627471043,900.0,-31.0,False
TP_0141,0.0990438223109094,913.0,0.1561102144120753,843.0,70.0,False
TP_0891,0.0518060419059996,965.0,0.0562176582530226,967.0,-2.0,False
TP_0130,0.1254227464789284,877.0,0.1238284222765981,888.0,-11.0,False
TP_0981,0.1255945502590801,875.0,0.1182988736911945,897.0,-22.0,False
TP_0127,0.1167677268581279,888.0,0.1201818518674661,894.0,-6.0,False
TP_0306,0.1162965513841141,889.0,0.1173731506374832,899.0,-10.0,False
TP_0866,0.1021014035947023,908.0,0.0962907774747165,922.0,-14.0,False
TP_0380,0.057840659065636,959.0,0.063067711701496,960.0,-1.0,False
TP_0220,0.0597351519592757,957.0,0.0674795713908771,953.0,4.0,False
TP_0920,0.0548824855479449,963.0,0.0630454500328222,961.0,2.0,False
TP_0733,0.159092774974986,826.0,0.1609345435239595,835.0,-9.0,False
TP_0835,0.0474976112736127,970.0,0.0544541518238978,969.0,1.0,False
TP_0716,0.2699240934065484,675.0,0.2689165212329618,682.0,-7.0,False
TP_0067,0.192878447123115,784.0,0.1822989013388897,808.0,-24.0,False
TP_0582,0.0370718423235246,980.0,0.0420275818350034,978.0,2.0,False
TP_0269,0.2331058966019557,725.0,0.2607071860532919,694.0,31.0,False
TP_0267,0.0816876811747336,929.0,0.083397674252273,939.0,-10.0,False
TP_0616,0.0816484625570577,930.0,0.0888420364358904,932.0,-2.0,False
TP_0910,0.1756763635829319,808.0,0.176706346925118,815.0,-7.0,False
TP_0836,0.1032553891430239,904.0,0.1119237649118516,905.0,-1.0,False
TP_0828,0.0802735578597286,932.0,0.2803768722571914,663.0,269.0,False
TP_0658,0.2652706141720765,683.0,0.2871220309932145,651.0,32.0,False
TP_0958,0.07929954671746,934.0,0.101405561464812,918.0,16.0,False
TP_0829,0.0690424511081466,944.0,0.1042116198412456,912.0,32.0,False
TP_0825,0.0689219912037821,945.0,0.0734895110380727,949.0,-4.0,False
TP_0513,0.0997589472639113,912.0,0.1028666593686305,917.0,-5.0,False
TP_0321,0.0665667756933462,947.0,0.0716554648821155,951.0,-4.0,False
TP_0256,0.0658822880159569,948.0,0.1095726130215633,907.0,41.0,False
TP_0857,0.0653662492474133,949.0,0.2563696404358364,699.0,250.0,False
TP_0550,0.032746107485409,985.0,0.0349698679877214,984.0,1.0,False
TP_0969,0.0913588412048816,923.0,0.0901116618861948,930.0,-7.0,False
TP_0350,0.062521446245912,955.0,0.0656133300252539,956.0,-1.0,False
TP_0705,0.0864523970980409,924.0,0.0857993052713965,937.0,-13.0,False
TP_0852,0.0636910932145451,952.0,0.067800106333616,952.0,0.0,False
TP_0318,0.242338194190213,710.0,0.2706271761900037,680.0,30.0,False
TP_0351,0.056280838656068,960.0,0.0598996867753391,964.0,-4.0,False
TP_0401,0.0704464748494026,943.0,0.081208889423506,940.0,3.0,False
TP_0897,0.0834665144953649,927.0,0.0885231083561277,934.0,-7.0,False
TP_0918,0.08551987514844,925.0,0.0953050883855474,924.0,1.0,False
TP_0971,0.2358106210491132,719.0,0.2388218670195811,729.0,-10.0,False
TP_0553,0.049538724269315,968.0,0.0563157855058408,966.0,2.0,False
TP_0900,0.0784977659698271,936.0,0.0765202128967581,945.0,-9.0,False
TP_0801,0.231187662285488,728.0,0.2454586284868745,718.0,10.0,False
TP_0773,0.0819270787657178,928.0,0.089577444569073,931.0,-3.0,False
TP_0863,0.0635552475624699,953.0,0.0673762792928055,954.0,-1.0,False
TP_0487,0.2272354014513167,732.0,0.2185540476047101,753.0,-21.0,False
TP_0305,0.0785389467714865,935.0,0.087879977346625,936.0,-1.0,False
TP_0322,0.0386923074245841,978.0,0.0418489905721273,979.0,-1.0,False
TP_0947,0.0603171065020398,956.0,0.0632737694367713,959.0,-3.0,False
TP_0521,0.034238238360486,983.0,0.0386872510329224,981.0,2.0,False
TP_0892,0.033515240393778,984.0,0.0372002649677126,983.0,1.0,False
TP_0199,0.0626572654144008,954.0,0.0672272301474101,955.0,-1.0,False
TP_0911,0.2154062173289726,744.0,0.2156044305911953,758.0,-14.0,False
TP_0156,0.0640129061206,950.0,0.0742792361833182,947.0,3.0,False
TP_0153,0.0442706346218661,972.0,0.050413895536597,971.0,1.0,False
TP_0669,0.1543161423299313,833.0,0.1678498845810538,827.0,6.0,False
TP_0095,0.1177551423596525,887.0,0.1099721953508938,906.0,-19.0,False
TP_0730,0.0562128702603931,961.0,0.0641924907400777,957.0,4.0,False
TP_0862,0.0549238137545404,962.0,0.0621460797786016,963.0,-1.0,False
TP_0942,0.2017956649799971,770.0,0.2136883357910264,763.0,7.0,False
TP_0618,0.050307652143732,966.0,0.0555441004800929,968.0,-2.0,False
TP_0096,0.1402477158650558,857.0,0.1301894287219063,880.0,-23.0,False
TP_0615,0.1939135384433701,783.0,0.2432162389007355,722.0,61.0,False
TP_0051,0.0836087239897771,926.0,0.0886904698891716,933.0,-7.0,False
TP_0435,0.1858031023164266,793.0,0.2027952486718519,777.0,16.0,False
TP_0970,0.1857314498220944,794.0,0.1607071798349591,836.0,-42.0,False
TP_0155,0.0369966368246641,981.0,0.0386096928325365,982.0,-1.0,False
TP_0434,0.1829015423361796,799.0,0.2237552220098103,746.0,53.0,False
TP_0438,0.1330357050341059,865.0,0.2583172294015532,698.0,167.0,False
TP_0154,0.0314760126353744,986.0,0.0347126442927281,985.0,1.0,False
TP_0437,0.1102602776422796,898.0,0.1334820899927333,875.0,23.0,False
TP_0147,0.1129353192712069,893.0,0.1175852940977175,898.0,-5.0,False
TP_0497,0.0973735419942761,916.0,0.1035164063092496,913.0,3.0,False
TP_0160,0.1652827150269712,819.0,0.1629500392310845,832.0,-13.0,False
TP_0406,0.1620861889245239,823.0,0.2832564857449388,658.0,165.0,False
TP_0462,0.1571535727718783,828.0,0.2002087705526766,783.0,45.0,False
TP_0161,0.1562918350047356,831.0,0.1447144503370553,856.0,-25.0,False
TP_0548,0.0923304768801029,921.0,0.0930599512399568,926.0,-5.0,False
TP_0408,0.1126842561862118,895.0,0.2533808781120352,705.0,190.0,False
TP_0687,0.1505743733481492,839.0,0.1570623090974442,841.0,-2.0,False
TP_0376,0.1481015893426804,844.0,0.1403943229891192,863.0,-19.0,False
TP_0461,0.0948803353631469,917.0,0.0903689261273627,929.0,-12.0,False
TP_0914,0.1427475456033348,853.0,0.1312819548716627,879.0,-26.0,False
TP_0404,0.1412215248470119,854.0,0.1445143236995802,857.0,-3.0,False
TP_0940,0.1329694401617626,866.0,0.1479841900596056,853.0,13.0,False
TP_0547,0.0740509486378239,940.0,0.0791996458901252,943.0,-3.0,False
TP_0490,0.1285711357021262,873.0,0.1250278765245957,886.0,-13.0,False
TP_0206,0.1255200554805872,876.0,0.1337884479559934,874.0,2.0,False
TP_0858,0.1244869746206722,878.0,0.1452574564057076,854.0,24.0,False
TP_0463,0.1234018920597137,880.0,0.4638800306558838,383.0,497.0,False
TP_0289,0.1227913025252126,882.0,0.1147476220277187,903.0,-21.0,False
TP_0913,0.1223336188389713,883.0,0.127640305814491,883.0,0.0,False
TP_0436,0.0801527958784375,933.0,0.0957852821115217,923.0,10.0,False
TP_0614,0.0803921613102311,931.0,0.1032011760012038,915.0,16.0,False
TP_0080,0.0588736629747868,958.0,0.0623557387212705,962.0,-4.0,False
TP_0583,0.0435526871865013,973.0,0.0473666234898426,974.0,-1.0,False
TP_0262,0.1010694089846432,910.0,0.0980141243976347,920.0,-10.0,False
TP_0886,0.0979806174938993,915.0,0.1292144020696627,882.0,33.0,False
TP_0094,0.0725907266975685,941.0,0.0773278079852958,944.0,-3.0,False
TP_0491,0.0636965365880493,951.0,0.0727466297386544,950.0,1.0,False
TP_0520,0.0496196970134604,967.0,0.05306491837466,970.0,-3.0,False
TP_0464,0.0479827383328182,969.0,0.0736712637643669,948.0,21.0,False
TP_0492,0.0453347535254076,971.0,0.0812079549165403,941.0,30.0,False
TP_0433,0.0432408961569894,974.0,0.0498239601775539,972.0,2.0,False
TP_0519,0.0364229553145023,982.0,0.040361244454091,980.0,2.0,False
