cell_id,hour_sgt,scenario,delta_tmrt_p90_c,m_rad_pct01,delta_tmrt_p90_c_provisional_legacy,m_rad_pct_provisional_legacy,reference_definition,m_rad_pct01_minus_legacy,delta_tmrt_p90_c_minus_legacy
TP_0565,16,overhead_as_canopy,2.8688907623291016,0.9130434782608695,2.8688907623291016,0.9166666666666666,provisional_n24_batch_hour_scenario_median_reference,-0.0036231884057971175,0.0
TP_0575,10,base,1.0733318328857493,0.7391304347826086,1.0733318328857422,0.75,provisional_n24_batch_hour_scenario_median_reference,-0.010869565217391353,7.105427357601002e-15
TP_0575,12,base,0.34207916259766336,0.7391304347826086,0.3420791625976562,0.75,provisional_n24_batch_hour_scenario_median_reference,-0.010869565217391353,7.16093850883226e-15
TP_0575,13,base,0.6081829071044993,0.7391304347826086,0.6081829071044922,0.75,provisional_n24_batch_hour_scenario_median_reference,-0.010869565217391353,7.105427357601002e-15
TP_0575,15,base,0.7229099273681641,0.7391304347826086,0.7229099273681641,0.75,provisional_n24_batch_hour_scenario_median_reference,-0.010869565217391353,0.0
TP_0575,16,base,0.8916778564453125,0.7391304347826086,0.8916778564453125,0.75,provisional_n24_batch_hour_scenario_median_reference,-0.010869565217391353,0.0
TP_0575,10,overhead_as_canopy,-0.4711017608642578,0.43478260869565216,-0.4711017608642578,0.4583333333333333,provisional_n24_batch_hour_scenario_median_reference,-0.023550724637681153,0.0
TP_0575,12,overhead_as_canopy,-1.222320556640625,0.391304347826087,-1.222320556640625,0.4166666666666667,provisional_n24_batch_hour_scenario_median_reference,-0.025362318840579712,0.0
TP_0575,13,overhead_as_canopy,-1.4676589965820312,0.391304347826087,-1.4676589965820312,0.4166666666666667,provisional_n24_batch_hour_scenario_median_reference,-0.025362318840579712,0.0
TP_0575,15,overhead_as_canopy,-1.327371597290039,0.391304347826087,-1.327371597290039,0.4166666666666667,provisional_n24_batch_hour_scenario_median_reference,-0.025362318840579712,0.0
TP_0575,16,overhead_as_canopy,-1.0906200408935547,0.43478260869565216,-1.090620040893555,0.4583333333333333,provisional_n24_batch_hour_scenario_median_reference,-0.023550724637681153,2.220446049250313e-16
TP_0627,10,base,0.7703838348388672,0.6956521739130435,0.7703838348388672,0.7083333333333334,provisional_n24_batch_hour_scenario_median_reference,-0.012681159420289911,0.0
TP_0627,12,base,0.28752899169921875,0.6956521739130435,0.2875289916992187,0.7083333333333334,provisional_n24_batch_hour_scenario_median_reference,-0.012681159420289911,5.551115123125783e-17
TP_0627,13,base,0.42644691467285156,0.6956521739130435,0.4264469146728515,0.7083333333333334,provisional_n24_batch_hour_scenario_median_reference,-0.012681159420289911,5.551115123125783e-17
TP_0627,15,base,0.6102352142334055,0.6956521739130435,0.6102352142333984,0.7083333333333334,provisional_n24_batch_hour_scenario_median_reference,-0.012681159420289911,7.105427357601002e-15
TP_0627,16,base,0.7061920166015625,0.6956521739130435,0.7061920166015625,0.7083333333333334,provisional_n24_batch_hour_scenario_median_reference,-0.012681159420289911,0.0
TP_0627,10,overhead_as_canopy,1.5645885467529297,0.8260869565217391,1.5645885467529297,0.8333333333333334,provisional_n24_batch_hour_scenario_median_reference,-0.007246376811594235,0.0
TP_0627,12,overhead_as_canopy,0.9348526000976562,0.8260869565217391,0.9348526000976562,0.8333333333333334,provisional_n24_batch_hour_scenario_median_reference,-0.007246376811594235,0.0
TP_0627,13,overhead_as_canopy,1.271270751953125,0.8260869565217391,1.271270751953125,0.8333333333333334,provisional_n24_batch_hour_scenario_median_reference,-0.007246376811594235,0.0
TP_0627,15,overhead_as_canopy,2.131368637084968,0.8260869565217391,2.131368637084961,0.8333333333333334,provisional_n24_batch_hour_scenario_median_reference,-0.007246376811594235,7.105427357601002e-15
TP_0627,16,overhead_as_canopy,2.1890125274658203,0.8260869565217391,2.1890125274658203,0.8333333333333334,provisional_n24_batch_hour_scenario_median_reference,-0.007246376811594235,0.0
TP_0676,10,base,-0.08384513854980469,0.4782608695652174,-0.0838451385498046,0.5,provisional_n24_batch_hour_scenario_median_reference,-0.021739130434782594,-8.326672684688674e-17
TP_0676,12,base,-0.12783432006835938,0.4782608695652174,-0.1278343200683593,0.5,provisional_n24_batch_hour_scenario_median_reference,-0.021739130434782594,-8.326672684688674e-17
TP_0676,13,base,-0.07709693908691406,0.4782608695652174,-0.077096939086914,0.5,provisional_n24_batch_hour_scenario_median_reference,-0.021739130434782594,-6.938893903907228e-17
TP_0676,15,base,-0.0050182342529296875,0.4782608695652174,-0.0050182342529296,0.5,provisional_n24_batch_hour_scenario_median_reference,-0.021739130434782594,-8.760353553682876e-17
TP_0676,16,base,-0.0118255615234375,0.4782608695652174,-0.0118255615234375,0.5,provisional_n24_batch_hour_scenario_median_reference,-0.021739130434782594,0.0
TP_0676,10,overhead_as_canopy,0.7103595733642578,0.6086956521739131,0.7103595733642578,0.625,provisional_n24_batch_hour_scenario_median_reference,-0.016304347826086918,0.0
TP_0676,12,overhead_as_canopy,0.5194892883300781,0.5652173913043478,0.5194892883300781,0.5833333333333334,provisional_n24_batch_hour_scenario_median_reference,-0.018115942028985588,0.0
TP_0676,13,overhead_as_canopy,0.7677268981933594,0.6086956521739131,0.7677268981933594,0.625,provisional_n24_batch_hour_scenario_median_reference,-0.016304347826086918,0.0
TP_0676,15,overhead_as_canopy,1.5191059112548828,0.6086956521739131,1.5191059112548828,0.625,provisional_n24_batch_hour_scenario_median_reference,-0.016304347826086918,0.0
TP_0676,16,overhead_as_canopy,1.4758968353271484,0.6086956521739131,1.4758968353271484,0.625,provisional_n24_batch_hour_scenario_median_reference,-0.016304347826086918,0.0
TP_0773,10,base,-1.4266185760498047,0.391304347826087,-1.426618576049805,0.4166666666666667,provisional_n24_batch_hour_scenario_median_reference,-0.025362318840579712,2.220446049250313e-16
TP_0773,12,base,-0.8946266174316406,0.391304347826087,-0.8946266174316406,0.4166666666666667,provisional_n24_batch_hour_scenario_median_reference,-0.025362318840579712,0.0
TP_0773,13,base,-0.7944355010986328,0.43478260869565216,-0.7944355010986328,0.4583333333333333,provisional_n24_batch_hour_scenario_median_reference,-0.023550724637681153,0.0
TP_0773,15,base,-1.5879497528076172,0.391304347826087,-1.5879497528076172,0.4166666666666667,provisional_n24_batch_hour_scenario_median_reference,-0.025362318840579712,0.0
TP_0773,16,base,-1.6738357543945312,0.391304347826087,-1.6738357543945312,0.4166666666666667,provisional_n24_batch_hour_scenario_median_reference,-0.025362318840579712,0.0
TP_0773,10,overhead_as_canopy,-0.8284397125244141,0.391304347826087,-0.8284397125244141,0.4166666666666667,provisional_n24_batch_hour_scenario_median_reference,-0.025362318840579712,0.0
TP_0773,12,overhead_as_canopy,-0.4988136291503906,0.43478260869565216,-0.4988136291503906,0.4583333333333333,provisional_n24_batch_hour_scenario_median_reference,-0.023550724637681153,0.0
TP_0773,13,overhead_as_canopy,0.050388336181640625,0.5652173913043478,0.0503883361816406,0.5833333333333334,provisional_n24_batch_hour_scenario_median_reference,-0.018115942028985588,2.7755575615628914e-17
TP_0773,15,overhead_as_canopy,-0.14163780212402344,0.4782608695652174,-0.1416378021240234,0.5,provisional_n24_batch_hour_scenario_median_reference,-0.021739130434782594,-2.7755575615628914e-17
TP_0773,16,overhead_as_canopy,-0.25039100646972656,0.4782608695652174,-0.2503910064697265,0.5,provisional_n24_batch_hour_scenario_median_reference,-0.021739130434782594,-5.551115123125783e-17
TP_0835,10,base,-12.182710647583,0.0,-12.182710647583008,0.0416666666666666,provisional_n24_batch_hour_scenario_median_reference,-0.0416666666666666,7.105427357601002e-15
TP_0835,12,base,-26.095748901367188,0.0,-26.095748901367188,0.0416666666666666,provisional_n24_batch_hour_scenario_median_reference,-0.0416666666666666,0.0
TP_0835,13,base,-25.858793258666992,0.0,-25.858793258666992,0.0416666666666666,provisional_n24_batch_hour_scenario_median_reference,-0.0416666666666666,0.0
TP_0835,15,base,-23.89921760559082,0.0,-23.89921760559082,0.0416666666666666,provisional_n24_batch_hour_scenario_median_reference,-0.0416666666666666,0.0
TP_0835,16,base,-15.9622802734375,0.0,-15.9622802734375,0.0416666666666666,provisional_n24_batch_hour_scenario_median_reference,-0.0416666666666666,0.0
TP_0835,10,overhead_as_canopy,-11.388505935668938,0.0,-11.388505935668944,0.0416666666666666,provisional_n24_batch_hour_scenario_median_reference,-0.0416666666666666,5.329070518200751e-15
TP_0835,12,overhead_as_canopy,-25.44842529296875,0.0,-25.44842529296875,0.0416666666666666,provisional_n24_batch_hour_scenario_median_reference,-0.0416666666666666,0.0
TP_0835,13,overhead_as_canopy,-25.01396942138672,0.0,-25.01396942138672,0.0416666666666666,provisional_n24_batch_hour_scenario_median_reference,-0.0416666666666666,0.0
TP_0835,15,overhead_as_canopy,-22.375093460083008,0.0,-22.375093460083008,0.0416666666666666,provisional_n24_batch_hour_scenario_median_reference,-0.0416666666666666,0.0
TP_0835,16,overhead_as_canopy,-14.474557876586914,0.0,-14.474557876586914,0.0416666666666666,provisional_n24_batch_hour_scenario_median_reference,-0.0416666666666666,0.0
TP_0857,10,base,-11.519189834594727,0.17391304347826086,-11.519189834594728,0.2083333333333333,provisional_n24_batch_hour_scenario_median_reference,-0.03442028985507242,1.7763568394002505e-15
TP_0857,12,base,-23.49481964111328,0.17391304347826086,-23.49481964111328,0.2083333333333333,provisional_n24_batch_hour_scenario_median_reference,-0.03442028985507242,0.0
TP_0857,13,base,-23.334428787231445,0.17391304347826086,-23.334428787231445,0.2083333333333333,provisional_n24_batch_hour_scenario_median_reference,-0.03442028985507242,0.0
TP_0857,15,base,-22.6947078704834,0.17391304347826086,-22.6947078704834,0.2083333333333333,provisional_n24_batch_hour_scenario_median_reference,-0.03442028985507242,0.0
TP_0857,16,base,-15.515533447265625,0.17391304347826086,-15.515533447265623,0.2083333333333333,provisional_n24_batch_hour_scenario_median_reference,-0.03442028985507242,-1.7763568394002505e-15
TP_0857,10,overhead_as_canopy,-10.731653213500977,0.17391304347826086,-10.731653213500977,0.2083333333333333,provisional_n24_batch_hour_scenario_median_reference,-0.03442028985507242,0.0
TP_0857,12,overhead_as_canopy,-22.881023406982422,0.17391304347826086,-22.881023406982425,0.2083333333333333,provisional_n24_batch_hour_scenario_median_reference,-0.03442028985507242,3.552713678800501e-15
TP_0857,13,overhead_as_canopy,-22.51363754272461,0.17391304347826086,-22.51363754272461,0.2083333333333333,provisional_n24_batch_hour_scenario_median_reference,-0.03442028985507242,0.0
TP_0857,15,overhead_as_canopy,-21.184831619262695,0.17391304347826086,-21.18483161926269,0.2083333333333333,provisional_n24_batch_hour_scenario_median_reference,-0.03442028985507242,-3.552713678800501e-15
TP_0857,16,overhead_as_canopy,-14.027811050415039,0.17391304347826086,-14.02781105041504,0.2083333333333333,provisional_n24_batch_hour_scenario_median_reference,-0.03442028985507242,1.7763568394002505e-15
TP_0960,10,base,0.7086963653564453,0.6521739130434783,0.7086963653564453,0.6666666666666666,provisional_n24_batch_hour_scenario_median_reference,-0.01449275362318836,0.0
TP_0960,12,base,0.22962570190429688,0.6086956521739131,0.2296257019042968,0.625,provisional_n24_batch_hour_scenario_median_reference,-0.016304347826086918,8.326672684688674e-17
TP_0960,13,base,0.34876441955566406,0.6521739130434783,0.348764419555664,0.6666666666666666,provisional_n24_batch_hour_scenario_median_reference,-0.01449275362318836,5.551115123125783e-17
TP_0960,15,base,0.49956321716308594,0.6521739130434783,0.4995632171630859,0.6666666666666666,provisional_n24_batch_hour_scenario_median_reference,-0.01449275362318836,5.551115123125783e-17
TP_0960,16,base,0.5998382568359375,0.6521739130434783,0.5998382568359375,0.6666666666666666,provisional_n24_batch_hour_scenario_median_reference,-0.01449275362318836,0.0
TP_0960,10,overhead_as_canopy,1.3805179595947266,0.782608695652174,1.3805179595947266,0.7916666666666666,provisional_n24_batch_hour_scenario_median_reference,-0.009057971014492683,0.0
TP_0960,12,overhead_as_canopy,0.7904548645019531,0.7391304347826086,0.7904548645019531,0.75,provisional_n24_batch_hour_scenario_median_reference,-0.010869565217391353,0.0
TP_0960,13,overhead_as_canopy,1.1069908142089773,0.782608695652174,1.1069908142089844,0.7916666666666666,provisional_n24_batch_hour_scenario_median_reference,-0.009057971014492683,-7.105427357601002e-15
TP_0960,15,overhead_as_canopy,1.9046649932861328,0.782608695652174,1.9046649932861328,0.7916666666666666,provisional_n24_batch_hour_scenario_median_reference,-0.009057971014492683,0.0
TP_0960,16,overhead_as_canopy,1.9595508575439453,0.782608695652174,1.959550857543945,0.7916666666666666,provisional_n24_batch_hour_scenario_median_reference,-0.009057971014492683,2.220446049250313e-16
TP_0986,10,base,1.5250720977783132,0.9130434782608695,1.5250720977783203,0.9166666666666666,provisional_n24_batch_hour_scenario_median_reference,-0.0036231884057971175,-7.105427357601002e-15
TP_0986,12,base,0.7138977050781321,0.9565217391304348,0.713897705078125,0.9583333333333334,provisional_n24_batch_hour_scenario_median_reference,-0.0018115942028985588,7.105427357601002e-15
TP_0986,13,base,1.0702037811279297,0.9565217391304348,1.0702037811279297,0.9583333333333334,provisional_n24_batch_hour_scenario_median_reference,-0.0018115942028985588,0.0
TP_0986,15,base,1.291910171508789,0.9130434782608695,1.291910171508789,0.9166666666666666,provisional_n24_batch_hour_scenario_median_reference,-0.0036231884057971175,0.0
TP_0986,16,base,1.450897216796875,0.9130434782608695,1.450897216796875,0.9166666666666666,provisional_n24_batch_hour_scenario_median_reference,-0.0036231884057971175,0.0
TP_0986,10,overhead_as_canopy,2.3192768096923757,0.9565217391304348,2.319276809692383,0.9583333333333334,provisional_n24_batch_hour_scenario_median_reference,-0.0018115942028985588,-7.105427357601002e-15
TP_0986,12,overhead_as_canopy,1.3612213134765696,0.9565217391304348,1.3612213134765625,0.9583333333333334,provisional_n24_batch_hour_scenario_median_reference,-0.0018115942028985588,7.105427357601002e-15
TP_0986,13,overhead_as_canopy,1.9150276184082031,0.9565217391304348,1.9150276184082031,0.9583333333333334,provisional_n24_batch_hour_scenario_median_reference,-0.0018115942028985588,0.0
TP_0986,15,overhead_as_canopy,2.8160343170166016,0.9565217391304348,2.8160343170166016,0.9583333333333334,provisional_n24_batch_hour_scenario_median_reference,-0.0018115942028985588,0.0
TP_0986,16,overhead_as_canopy,2.938619613647461,0.9565217391304348,2.938619613647461,0.9583333333333334,provisional_n24_batch_hour_scenario_median_reference,-0.0018115942028985588,0.0
