cell_id,hour_sgt,scenario,reference_domain_version,target_version,tmrt_mean_c,tmrt_p50_c,tmrt_p75_c,tmrt_p90_c,tmrt_p95_c,tmrt_max_c,pct_pixels_tmrt_ge_40,pct_pixels_tmrt_ge_45,pct_pixels_tmrt_ge_50,pct_pixels_tmrt_ge_55,tmrt_ref_p90_c,delta_tmrt_p90_c,m_rad_pct01,target_quality_flag,source,raw_solweig_available,notes,m_rad_pct_provisional_legacy,m_rad_pct01_minus_legacy
TP_0037,10,base,n24_internal_b3,systemb_target_family_v0_1_b5,39.52685546875,42.65448760986328,44.46598052978516,46.506309509277344,46.53591537475586,46.57469177246094,54.8,22.0,0.0,0.0,44.96133995056152,1.5449695587158203,0.9565217391304348,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,0.9583333333333334,-0.0018115942028985588
TP_0254,13,base,n24_internal_b3,systemb_target_family_v0_1_b5,40.52610778808594,37.3062858581543,38.389793395996094,58.27266693115234,59.65319061279297,60.47515106201172,20.52,17.32,17.28,17.28,61.46331977844238,-3.190652847290046,0.34782608695652173,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,0.375,-0.02717391304347827
TP_0254,15,base,n24_internal_b3,systemb_target_family_v0_1_b5,39.27252578735352,36.15252685546875,37.41878128051758,55.04627227783203,55.93986511230469,58.0178337097168,17.88,16.36,16.36,10.28,59.42742729187012,-4.381155014038086,0.34782608695652173,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,0.375,-0.02717391304347827
TP_0254,16,base,n24_internal_b3,systemb_target_family_v0_1_b5,36.0684700012207,34.51305389404297,35.022464752197266,45.4946517944336,46.41646957397461,48.93928146362305,12.8,11.68,0.0,0.0,50.2655029296875,-4.770851135253899,0.34782608695652173,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,0.375,-0.02717391304347827
TP_0254,10,overhead_as_canopy,n24_internal_b3,systemb_target_family_v0_1_b5,34.36996841430664,33.02903366088867,33.41234588623047,42.28451919555664,43.69148254394531,44.35681915283203,14.16,0.0,0.0,0.0,44.16713523864746,-1.8826160430908203,0.30434782608695654,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,0.3333333333333333,-0.028985507246376774
TP_0254,12,overhead_as_canopy,n24_internal_b3,systemb_target_family_v0_1_b5,40.59488296508789,36.90517425537109,38.257572174072266,59.587032318115234,60.65025329589844,61.20318984985352,20.28,17.28,17.24,17.24,60.94166564941406,-1.3546333312988281,0.34782608695652173,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,0.375,-0.02717391304347827
TP_0254,13,overhead_as_canopy,n24_internal_b3,systemb_target_family_v0_1_b5,40.48944091796875,37.27702331542969,38.38819885253906,58.26285171508789,59.65319061279297,60.47515106201172,20.44,17.16,17.119999999999997,17.119999999999997,60.61849594116211,-2.3556442260742188,0.34782608695652173,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,0.375,-0.02717391304347827
TP_0254,15,overhead_as_canopy,n24_internal_b3,systemb_target_family_v0_1_b5,39.26814270019531,36.15252685546875,37.41091537475586,55.04346466064453,55.93986511230469,58.0178337097168,17.84,16.36,16.36,10.28,57.903303146362305,-2.8598384857177734,0.34782608695652173,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,0.375,-0.02717391304347827
TP_0254,16,overhead_as_canopy,n24_internal_b3,systemb_target_family_v0_1_b5,36.06061935424805,34.511085510253906,35.0094108581543,45.46495819091797,46.41635894775391,48.93928146362305,12.8,11.64,0.0,0.0,48.777780532836914,-3.3128223419189453,0.34782608695652173,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,0.375,-0.02717391304347827
TP_0301,10,base,n24_internal_b3,systemb_target_family_v0_1_b5,38.1929931640625,33.987525939941406,43.8730354309082,46.63159942626953,46.63159942626953,46.63159942626953,46.36,10.84,0.0,0.0,44.96133995056152,1.6702594757080078,1.0,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,1.0,0.0
TP_0301,12,base,n24_internal_b3,systemb_target_family_v0_1_b5,51.06782531738281,58.799903869628906,61.52446746826172,62.34635543823242,62.34635543823242,62.34635543823242,67.67999999999999,56.720000000000006,56.6,56.6,61.5889892578125,0.7573661804199219,1.0,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,1.0,0.0
TP_0301,13,base,n24_internal_b3,systemb_target_family_v0_1_b5,51.92428588867188,58.22767639160156,60.86508560180664,62.62362289428711,62.62362289428711,62.62362289428711,70.56,63.2,63.16,63.16,61.46331977844238,1.1603031158447266,1.0,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,1.0,0.0
TP_0301,15,base,n24_internal_b3,systemb_target_family_v0_1_b5,47.52867126464844,52.35891342163086,57.89589691162109,60.863189697265625,60.863189697265625,60.863189697265625,53.04,50.92,50.92,38.0,59.42742729187012,1.4357624053955078,1.0,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,1.0,0.0
TP_0301,16,base,n24_internal_b3,systemb_target_family_v0_1_b5,40.9310302734375,35.708580017089844,48.52159881591797,51.87674331665039,51.87674331665039,51.87674331665039,43.36,38.64,10.84,0.0,50.2655029296875,1.6112403869628906,1.0,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,1.0,0.0
TP_0301,10,overhead_as_canopy,n24_internal_b3,systemb_target_family_v0_1_b5,38.1929931640625,33.987525939941406,43.8730354309082,46.63159942626953,46.63159942626953,46.63159942626953,46.36,10.84,0.0,0.0,44.16713523864746,2.4644641876220703,1.0,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,1.0,0.0
TP_0301,12,overhead_as_canopy,n24_internal_b3,systemb_target_family_v0_1_b5,51.06782531738281,58.799903869628906,61.52446746826172,62.34635543823242,62.34635543823242,62.34635543823242,67.67999999999999,56.720000000000006,56.6,56.6,60.94166564941406,1.4046897888183594,1.0,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,1.0,0.0
TP_0301,13,overhead_as_canopy,n24_internal_b3,systemb_target_family_v0_1_b5,51.92428588867188,58.22767639160156,60.86508560180664,62.62362289428711,62.62362289428711,62.62362289428711,70.56,63.2,63.16,63.16,60.61849594116211,2.005126953125,1.0,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,1.0,0.0
TP_0301,15,overhead_as_canopy,n24_internal_b3,systemb_target_family_v0_1_b5,47.52867126464844,52.35891342163086,57.89589691162109,60.863189697265625,60.863189697265625,60.863189697265625,53.04,50.92,50.92,38.0,57.903303146362305,2.9598865509033203,1.0,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,1.0,0.0
TP_0301,16,overhead_as_canopy,n24_internal_b3,systemb_target_family_v0_1_b5,40.9310302734375,35.708580017089844,48.52159881591797,51.87674331665039,51.87674331665039,51.87674331665039,43.36,38.64,10.84,0.0,48.777780532836914,3.0989627838134766,1.0,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,1.0,0.0
TP_0326,10,base,n24_internal_b3,systemb_target_family_v0_1_b5,38.02632141113281,34.173912048339844,43.26238632202149,44.18610000610352,46.4856071472168,46.63203811645508,46.400000000000006,8.48,0.0,0.0,44.96133995056152,-0.7752399444580007,0.43478260869565216,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,0.4583333333333333,-0.023550724637681153
TP_0326,12,base,n24_internal_b3,systemb_target_family_v0_1_b5,50.22969055175781,57.8245849609375,60.87721252441406,61.33607864379883,62.2581672668457,62.346927642822266,67.16,55.56,55.44,55.44,61.5889892578125,-0.2529106140136719,0.43478260869565216,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,0.4583333333333333,-0.023550724637681153
TP_0326,13,base,n24_internal_b3,systemb_target_family_v0_1_b5,49.49129867553711,56.57537841796875,59.87584686279297,60.62959289550781,62.47431945800781,62.623565673828125,63.72,54.28,54.24,54.08,61.46331977844238,-0.8337268829345703,0.391304347826087,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,0.4166666666666667,-0.025362318840579712
TP_0326,15,base,n24_internal_b3,systemb_target_family_v0_1_b5,47.01081848144531,52.63457107543945,56.27700805664063,58.22137069702149,60.730934143066406,60.86261749267578,56.39999999999999,50.72,50.68,38.92,59.42742729187012,-1.2060565948486257,0.43478260869565216,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,0.4583333333333333,-0.023550724637681153
TP_0326,16,base,n24_internal_b3,systemb_target_family_v0_1_b5,39.83237457275391,36.38874435424805,46.169246673583984,49.02817153930664,51.73527908325195,51.87617111206055,36.36,34.64,8.48,0.0,50.2655029296875,-1.2373313903808594,0.43478260869565216,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,0.4583333333333333,-0.023550724637681153
TP_0326,10,overhead_as_canopy,n24_internal_b3,systemb_target_family_v0_1_b5,37.90842056274414,34.053409576416016,43.11092758178711,44.18610000610352,46.4856071472168,46.63203811645508,45.24,8.48,0.0,0.0,44.16713523864746,0.018964767456061793,0.5217391304347826,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,0.5416666666666666,-0.019927536231884035
TP_0326,12,overhead_as_canopy,n24_internal_b3,systemb_target_family_v0_1_b5,49.96697998046875,57.59703063964844,60.74032974243164,61.33607864379883,62.2581672668457,62.346927642822266,66.84,54.400000000000006,54.28,54.28,60.94166564941406,0.3944129943847656,0.5217391304347826,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,0.5416666666666666,-0.019927536231884035
TP_0326,13,overhead_as_canopy,n24_internal_b3,systemb_target_family_v0_1_b5,49.234771728515625,56.26803970336914,59.81266021728516,60.62959289550781,62.47431945800781,62.623565673828125,63.48,53.080000000000005,53.04,52.88,60.61849594116211,0.011096954345703125,0.5217391304347826,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,0.5416666666666666,-0.019927536231884035
TP_0326,15,overhead_as_canopy,n24_internal_b3,systemb_target_family_v0_1_b5,46.768192291259766,42.3945426940918,56.00123977661133,58.22137069702149,60.730934143066406,60.86261749267578,55.32,49.56,49.52,36.4,57.903303146362305,0.3180675506591868,0.5652173913043478,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,0.5833333333333334,-0.018115942028985588
TP_0326,16,overhead_as_canopy,n24_internal_b3,systemb_target_family_v0_1_b5,39.627220153808594,36.33210754394531,45.85508346557617,49.02817153930664,51.73527908325195,51.87617111206055,34.8,32.32,8.48,0.0,48.777780532836914,0.25039100646972656,0.5217391304347826,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,0.5416666666666666,-0.019927536231884035
TP_0366,10,base,n24_internal_b3,systemb_target_family_v0_1_b5,44.213905334472656,44.96094512939453,45.30974197387695,45.537864685058594,45.66337966918945,46.223419189453125,93.72,47.4,0.0,0.0,44.96133995056152,0.5765247344970703,0.6086956521739131,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,0.625,-0.016304347826086918
TP_0366,12,base,n24_internal_b3,systemb_target_family_v0_1_b5,60.7249870300293,61.454986572265625,61.64874649047852,61.75421142578125,61.91280364990234,62.16379928588867,99.68,97.64,97.64,97.64,61.5889892578125,0.16522216796875,0.5652173913043478,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,0.5833333333333334,-0.018115942028985588
TP_0366,13,base,n24_internal_b3,systemb_target_family_v0_1_b5,60.643314361572266,61.252323150634766,61.541412353515625,61.7314338684082,61.82551956176758,62.30185317993164,99.88,98.44,98.44,98.44,61.46331977844238,0.2681140899658203,0.6086956521739131,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,0.625,-0.016304347826086918
TP_0366,15,base,n24_internal_b3,systemb_target_family_v0_1_b5,58.413536071777344,59.07978439331055,59.428321838378906,59.73647689819336,59.849735260009766,60.49845123291016,99.36,98.08,98.08,96.84,59.42742729187012,0.3090496063232422,0.6086956521739131,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,0.625,-0.016304347826086918
TP_0366,16,base,n24_internal_b3,systemb_target_family_v0_1_b5,49.25730514526367,49.95342254638672,50.34563827514648,50.68217468261719,50.79842376708984,51.45416259765625,96.52,96.08,47.92,0.0,50.2655029296875,0.4166717529296875,0.6086956521739131,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,0.625,-0.016304347826086918
TP_0366,10,overhead_as_canopy,n24_internal_b3,systemb_target_family_v0_1_b5,44.07563018798828,44.87334442138672,45.20923614501953,45.489559173583984,45.63541030883789,46.129093170166016,93.24,42.08,0.0,0.0,44.16713523864746,1.3224239349365234,0.6956521739130435,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,0.7083333333333334,-0.012681159420289911
TP_0366,12,overhead_as_canopy,n24_internal_b3,systemb_target_family_v0_1_b5,60.53070068359375,61.362060546875,61.59000778198242,61.71053695678711,61.85928726196289,62.10926818847656,99.68,97.16,97.16,97.16,60.94166564941406,0.7688713073730469,0.6956521739130435,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,0.7083333333333334,-0.012681159420289911
TP_0366,13,overhead_as_canopy,n24_internal_b3,systemb_target_family_v0_1_b5,60.34683609008789,61.17253112792969,61.47410583496094,61.69400024414063,61.81169509887695,62.30185317993164,99.88,97.48,97.48,97.48,60.61849594116211,1.0755043029785227,0.6956521739130435,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,0.7083333333333334,-0.012681159420289911
TP_0366,15,overhead_as_canopy,n24_internal_b3,systemb_target_family_v0_1_b5,57.91175079345703,58.921852111816406,59.35393524169922,59.68304443359375,59.83660507202149,60.49845123291016,98.6,95.96,95.96,94.72,57.903303146362305,1.7797412872314453,0.7391304347826086,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,0.75,-0.010869565217391353
TP_0366,16,overhead_as_canopy,n24_internal_b3,systemb_target_family_v0_1_b5,48.84811782836914,49.81201934814453,50.27494812011719,50.61408996582031,50.78455352783203,51.45416259765625,93.92,93.52,41.52,0.0,48.777780532836914,1.8363094329833984,0.7391304347826086,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,0.75,-0.010869565217391353
TP_0409,10,base,n24_internal_b3,systemb_target_family_v0_1_b5,34.83635330200195,33.11314392089844,34.20868682861328,42.157470703125,42.41999816894531,44.77104187011719,19.4,0.0,0.0,0.0,44.96133995056152,-2.8038692474365234,0.2608695652173913,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,0.2916666666666667,-0.030797101449275388
TP_0409,12,base,n24_internal_b3,systemb_target_family_v0_1_b5,41.98249816894531,36.88605499267578,41.62076950073242,58.58767318725586,58.970611572265625,61.180057525634766,30.2,24.48,24.48,24.48,61.5889892578125,-3.0013160705566406,0.2608695652173913,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,0.2916666666666667,-0.030797101449275388
TP_0409,13,base,n24_internal_b3,systemb_target_family_v0_1_b5,41.366973876953125,36.77789688110352,40.977725982666016,57.28499221801758,57.91927337646485,60.78064727783203,28.16,22.56,22.56,22.56,61.46331977844238,-4.178327560424805,0.2608695652173913,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,0.2916666666666667,-0.030797101449275388
TP_0409,15,base,n24_internal_b3,systemb_target_family_v0_1_b5,38.86214828491211,35.89653778076172,37.649513244628906,54.29258346557617,55.58564376831055,57.198856353759766,15.840000000000002,14.88,14.88,7.28,59.42742729187012,-5.134843826293945,0.2608695652173913,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,0.2916666666666667,-0.030797101449275388
TP_0409,16,base,n24_internal_b3,systemb_target_family_v0_1_b5,36.18276596069336,34.50628662109375,35.381988525390625,45.290626525878906,46.46531295776367,48.29962158203125,13.88,11.92,0.0,0.0,50.2655029296875,-4.974876403808594,0.30434782608695654,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,0.3333333333333333,-0.028985507246376774
TP_0409,10,overhead_as_canopy,n24_internal_b3,systemb_target_family_v0_1_b5,34.778663635253906,33.091590881347656,34.16686248779297,42.11679458618164,42.41179275512695,44.77104187011719,18.88,0.0,0.0,0.0,44.16713523864746,-2.0503406524658203,0.2608695652173913,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,0.2916666666666667,-0.030797101449275388
TP_0409,12,overhead_as_canopy,n24_internal_b3,systemb_target_family_v0_1_b5,41.838748931884766,36.81864547729492,41.39445877075195,58.49995803833008,58.829322814941406,61.180057525634766,29.8,23.92,23.92,23.92,60.94166564941406,-2.4417076110839844,0.30434782608695654,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,0.3333333333333333,-0.028985507246376774
TP_0409,13,overhead_as_canopy,n24_internal_b3,systemb_target_family_v0_1_b5,41.23764801025391,36.69302749633789,40.84627914428711,57.18027877807617,57.8399658203125,60.78064727783203,27.76,22.040000000000003,22.040000000000003,22.040000000000003,60.61849594116211,-3.4382171630859375,0.2608695652173913,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,0.2916666666666667,-0.030797101449275388
TP_0409,15,overhead_as_canopy,n24_internal_b3,systemb_target_family_v0_1_b5,38.81929397583008,35.87513732910156,37.627403259277344,54.2335319519043,55.53555679321289,57.198856353759766,15.72,14.72,14.72,7.12,57.903303146362305,-3.669771194458008,0.2608695652173913,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,0.2916666666666667,-0.030797101449275388
TP_0409,16,overhead_as_canopy,n24_internal_b3,systemb_target_family_v0_1_b5,36.142555236816406,34.48639678955078,35.341434478759766,45.28448867797852,46.4425163269043,48.29962158203125,13.6,11.84,0.0,0.0,48.777780532836914,-3.4932918548583913,0.30434782608695654,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,0.3333333333333333,-0.028985507246376774
TP_0433,10,base,n24_internal_b3,systemb_target_family_v0_1_b5,32.89397048950195,32.771236419677734,32.775516510009766,32.86842346191406,33.160423278808594,42.15037536621094,1.0,0.0,0.0,0.0,44.96133995056152,-12.092916488647461,0.13043478260869565,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,0.1666666666666666,-0.03623188405797095
TP_0433,12,base,n24_internal_b3,systemb_target_family_v0_1_b5,36.00526428222656,35.48683166503906,35.518402099609375,35.96833038330078,36.85254287719727,58.16933059692383,2.28,1.64,1.64,1.64,61.5889892578125,-25.62065887451172,0.13043478260869565,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,0.1666666666666666,-0.03623188405797095
TP_0433,13,base,n24_internal_b3,systemb_target_family_v0_1_b5,36.09662628173828,35.59687805175781,35.63285827636719,36.113311767578125,37.02426528930664,57.65642547607422,2.44,1.5599999999999998,1.5599999999999998,1.44,61.46331977844238,-25.350008010864258,0.13043478260869565,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,0.1666666666666666,-0.03623188405797095
TP_0433,15,base,n24_internal_b3,systemb_target_family_v0_1_b5,35.89230728149414,35.519222259521484,35.5416374206543,35.96100234985352,36.701419830322266,55.08841323852539,1.6,1.28,1.28,0.04,59.42742729187012,-23.466424942016594,0.13043478260869565,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,0.1666666666666666,-0.03623188405797095
TP_0433,16,base,n24_internal_b3,systemb_target_family_v0_1_b5,34.479736328125,34.29485321044922,34.30167388916016,34.54447937011719,35.015647888183594,46.38434600830078,0.88,0.76,0.0,0.0,50.2655029296875,-15.721023559570312,0.13043478260869565,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,0.1666666666666666,-0.03623188405797095
TP_0433,10,overhead_as_canopy,n24_internal_b3,systemb_target_family_v0_1_b5,32.89397048950195,32.771236419677734,32.775516510009766,32.86842346191406,33.160423278808594,42.15037536621094,1.0,0.0,0.0,0.0,44.16713523864746,-11.298711776733398,0.13043478260869565,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,0.1666666666666666,-0.03623188405797095
TP_0433,12,overhead_as_canopy,n24_internal_b3,systemb_target_family_v0_1_b5,36.00526428222656,35.48683166503906,35.518402099609375,35.96833038330078,36.85254287719727,58.16933059692383,2.28,1.64,1.64,1.64,60.94166564941406,-24.97333526611328,0.13043478260869565,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,0.1666666666666666,-0.03623188405797095
TP_0433,13,overhead_as_canopy,n24_internal_b3,systemb_target_family_v0_1_b5,36.09662628173828,35.59687805175781,35.63285827636719,36.113311767578125,37.02426528930664,57.65642547607422,2.44,1.5599999999999998,1.5599999999999998,1.44,60.61849594116211,-24.505184173583984,0.13043478260869565,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,0.1666666666666666,-0.03623188405797095
TP_0433,15,overhead_as_canopy,n24_internal_b3,systemb_target_family_v0_1_b5,35.89230728149414,35.519222259521484,35.5416374206543,35.96100234985352,36.701419830322266,55.08841323852539,1.6,1.28,1.28,0.04,57.903303146362305,-21.942300796508782,0.13043478260869565,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,0.1666666666666666,-0.03623188405797095
TP_0433,16,overhead_as_canopy,n24_internal_b3,systemb_target_family_v0_1_b5,34.479736328125,34.29485321044922,34.30167388916016,34.54447937011719,35.015647888183594,46.38434600830078,0.88,0.76,0.0,0.0,48.777780532836914,-14.233301162719727,0.13043478260869565,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,0.1666666666666666,-0.03623188405797095
TP_0492,10,base,n24_internal_b3,systemb_target_family_v0_1_b5,32.79103088378906,32.787776947021484,32.791316986083984,32.791316986083984,32.83436965942383,33.074832916259766,0.0,0.0,0.0,0.0,44.96133995056152,-12.170022964477539,0.08695652173913043,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,0.125,-0.03804347826086957
TP_0492,12,base,n24_internal_b3,systemb_target_family_v0_1_b5,35.532508850097656,35.50806427001953,35.50806427001953,35.56707763671875,35.74211120605469,36.19833755493164,0.0,0.0,0.0,0.0,61.5889892578125,-26.02191162109375,0.043478260869565216,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,0.0833333333333333,-0.039855072463768085
TP_0492,13,base,n24_internal_b3,systemb_target_family_v0_1_b5,35.64285659790039,35.62214660644531,35.62214660644531,35.66880416870117,35.84223556518555,36.305450439453125,0.0,0.0,0.0,0.0,61.46331977844238,-25.79451560974121,0.043478260869565216,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,0.0833333333333333,-0.039855072463768085
TP_0492,15,base,n24_internal_b3,systemb_target_family_v0_1_b5,35.55673599243164,35.546329498291016,35.54765701293945,35.57827377319336,35.67491149902344,36.08007049560547,0.0,0.0,0.0,0.0,59.42742729187012,-23.849153518676758,0.08695652173913043,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,0.125,-0.03804347826086957
TP_0492,16,base,n24_internal_b3,systemb_target_family_v0_1_b5,34.321495056152344,34.31732940673828,34.31943893432617,34.331153869628906,34.399906158447266,34.730308532714844,0.0,0.0,0.0,0.0,50.2655029296875,-15.934349060058594,0.08695652173913043,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,0.125,-0.03804347826086957
TP_0492,10,overhead_as_canopy,n24_internal_b3,systemb_target_family_v0_1_b5,32.79103088378906,32.787776947021484,32.791316986083984,32.791316986083984,32.83436965942383,33.074832916259766,0.0,0.0,0.0,0.0,44.16713523864746,-11.375818252563477,0.08695652173913043,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,0.125,-0.03804347826086957
TP_0492,12,overhead_as_canopy,n24_internal_b3,systemb_target_family_v0_1_b5,35.532508850097656,35.50806427001953,35.50806427001953,35.56707763671875,35.74211120605469,36.19833755493164,0.0,0.0,0.0,0.0,60.94166564941406,-25.374588012695312,0.043478260869565216,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,0.0833333333333333,-0.039855072463768085
TP_0492,13,overhead_as_canopy,n24_internal_b3,systemb_target_family_v0_1_b5,35.64285659790039,35.62214660644531,35.62214660644531,35.66880416870117,35.84223556518555,36.305450439453125,0.0,0.0,0.0,0.0,60.61849594116211,-24.949691772460938,0.043478260869565216,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,0.0833333333333333,-0.039855072463768085
TP_0492,15,overhead_as_canopy,n24_internal_b3,systemb_target_family_v0_1_b5,35.55673599243164,35.546329498291016,35.54765701293945,35.57827377319336,35.67491149902344,36.08007049560547,0.0,0.0,0.0,0.0,57.903303146362305,-22.325029373168945,0.08695652173913043,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,0.125,-0.03804347826086957
TP_0492,16,overhead_as_canopy,n24_internal_b3,systemb_target_family_v0_1_b5,34.321495056152344,34.31732940673828,34.31943893432617,34.331153869628906,34.399906158447266,34.730308532714844,0.0,0.0,0.0,0.0,48.777780532836914,-14.446626663208008,0.08695652173913043,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,0.125,-0.03804347826086957
TP_0542,10,base,n24_internal_b3,systemb_target_family_v0_1_b5,34.135581970214844,32.76697540283203,33.255069732666016,41.421348571777344,43.85076904296875,46.61781311035156,11.16,4.24,0.0,0.0,44.96133995056152,-3.5399913787841797,0.21739130434782608,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,0.25,-0.03260869565217392
TP_0542,12,base,n24_internal_b3,systemb_target_family_v0_1_b5,39.17309188842773,35.769264221191406,37.21305084228516,57.684173583984375,59.54205322265625,62.350494384765625,14.88,13.2,13.2,13.16,61.5889892578125,-3.904815673828125,0.21739130434782608,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,0.25,-0.03260869565217392
TP_0542,13,base,n24_internal_b3,systemb_target_family_v0_1_b5,39.12554550170898,35.89167785644531,37.297401428222656,55.490020751953125,59.004581451416016,62.61772537231445,15.0,12.68,12.68,10.36,61.46331977844238,-5.973299026489258,0.21739130434782608,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,0.25,-0.03260869565217392
TP_0542,15,base,n24_internal_b3,systemb_target_family_v0_1_b5,37.97111511230469,35.501712799072266,36.39769744873047,50.73564910888672,56.417423248291016,60.84501266479492,11.4,10.12,10.12,6.76,59.42742729187012,-8.691778182983398,0.21739130434782608,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,0.25,-0.03260869565217392
TP_0542,16,base,n24_internal_b3,systemb_target_family_v0_1_b5,35.30764389038086,34.222171783447266,34.456336975097656,35.841819763183594,47.4261589050293,51.856224060058594,5.96,5.88,4.24,0.0,50.2655029296875,-14.423683166503906,0.21739130434782608,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,0.25,-0.03260869565217392
TP_0542,10,overhead_as_canopy,n24_internal_b3,systemb_target_family_v0_1_b5,34.00318908691406,32.73906707763672,33.08254623413086,40.95562362670898,43.8022346496582,46.61781311035156,10.04,4.24,0.0,0.0,44.16713523864746,-3.2115116119384837,0.21739130434782608,ok,provisional_n24,True,N24-internal B5 method check only; not final AOI-wide modifier,0.25,-0.03260869565217392
