cell_id,n_rows,mean_true_delta_tmrt_p90_c,mean_pred_delta_tmrt_p90_c,MAE,false_promotion_rate,false_neutral_rate,feature_set,classifier,regressor,true_rank,pred_rank,abs_rank_error,split_family,diagnostic_role,b86d_n_rows,b86d_mean_true_delta_tmrt_p90_c,b86d_mean_pred_delta_tmrt_p90_c,b86d_MAE,b86d_false_promotion_rate,b86d_false_neutral_rate,b86d_true_rank,b86d_pred_rank,b86d_abs_rank_error,MAE_delta_vs_b86d,MAE_improvement_vs_b86d,false_promotion_delta_vs_b86d,rank_error_delta_vs_b86d,feature_set_model_responsible,claim_boundary
TP_0326,10,0.0002966,0.0,0.0002966,0.0,0.0,b86g_proxy_features_only,logistic_regression,ridge,7.0,7.0,0.0,forcing_day_holdout,unstable_cell_reference,10,0.0002966,0.0,0.0002966,0.0,0.0,149.0,71.0,78.0,0.0,0.0,0.0,-78.0,b86g_proxy_features_only|logistic_regression|ridge,"SOLWEIG-derived compact Tmrt-delta feature-upgraded surrogate diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0409,10,-0.30623279999999997,-0.37830353026902575,0.15112781973952744,0.1,0.0,b86g_proxy_features_only,logistic_regression,ridge,3.0,3.0,0.0,forcing_day_holdout,unstable_cell_reference,10,-0.30623279999999997,-0.2215038975032068,0.1869411569923402,0.1,0.0,28.0,46.0,18.0,-0.03581333725281277,0.03581333725281277,0.0,-18.0,b86g_proxy_features_only|logistic_regression|ridge,"SOLWEIG-derived compact Tmrt-delta feature-upgraded surrogate diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0575,10,-0.3689259,-0.19286217721879234,0.18849399842555728,0.0,0.0,b86g_proxy_features_only,logistic_regression,ridge,2.0,6.0,4.0,forcing_day_holdout,unstable_cell_reference,10,-0.3689259,-0.319710532184558,0.10465213165647544,0.0,0.0,24.0,33.0,9.0,0.08384186676908184,-0.08384186676908184,0.0,-5.0,b86g_proxy_features_only|logistic_regression|ridge,"SOLWEIG-derived compact Tmrt-delta feature-upgraded surrogate diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0773,10,-0.3838022,-1.0473816355102028,0.6635794355102027,0.0,0.0,b86g_proxy_features_only,logistic_regression,ridge,1.0,1.0,0.0,forcing_day_holdout,unstable_cell_reference,10,-0.3838022,-0.4168126722696469,0.0928534002562738,0.0,0.0,22.0,24.0,2.0,0.570726035253929,-0.570726035253929,0.0,-2.0,b86g_proxy_features_only|logistic_regression|ridge,"SOLWEIG-derived compact Tmrt-delta feature-upgraded surrogate diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0059,10,-0.21121189999999998,-0.3804960694380687,0.16928416943806865,0.0,0.0,b86g_proxy_features_only,logistic_regression,ridge,6.0,4.0,2.0,hour_holdout,unstable_cell_reference,10,-0.21121189999999998,-0.21235217321240712,0.05165911629885732,0.0,0.0,41.0,49.0,8.0,0.11762505313921133,-0.11762505313921133,0.0,-6.0,b86g_proxy_features_only|logistic_regression|ridge,"SOLWEIG-derived compact Tmrt-delta feature-upgraded surrogate diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0098,10,-0.25996990000000003,-0.3126621063394024,0.11243986464231184,0.1,0.0,b86g_proxy_features_only,logistic_regression,ridge,5.0,5.0,0.0,hour_holdout,unstable_cell_reference,10,-0.25996990000000003,-0.36628713394686463,0.12316646372774295,0.1,0.0,31.0,30.0,1.0,-0.01072659908543111,0.01072659908543111,0.0,-1.0,b86g_proxy_features_only|logistic_regression|ridge,"SOLWEIG-derived compact Tmrt-delta feature-upgraded surrogate diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0154,10,-0.26622599999999996,-0.6875847471591519,0.4213587471591519,0.1,0.0,b86g_proxy_features_only,logistic_regression,ridge,4.0,2.0,2.0,hour_holdout,unstable_cell_reference,10,-0.26622599999999996,-0.45556472633769857,0.18933872633769858,0.1,0.0,30.0,23.0,7.0,0.23202002082145332,-0.23202002082145332,0.0,-5.0,b86g_proxy_features_only|logistic_regression|ridge,"SOLWEIG-derived compact Tmrt-delta feature-upgraded surrogate diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0326,10,0.0002966,0.0,0.0002966,0.0,0.0,b86g_proxy_features_only,logistic_regression,ridge,7.0,7.0,0.0,hour_holdout,unstable_cell_reference,10,0.0002966,0.0,0.0002966,0.0,0.0,149.0,68.0,81.0,0.0,0.0,0.0,-81.0,b86g_proxy_features_only|logistic_regression|ridge,"SOLWEIG-derived compact Tmrt-delta feature-upgraded surrogate diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0409,10,-0.30623279999999997,-0.391790483789752,0.1526987557471507,0.1,0.0,b86g_proxy_features_only,logistic_regression,ridge,3.0,3.0,0.0,hour_holdout,unstable_cell_reference,10,-0.30623279999999997,-0.27491920303426465,0.17935976792676261,0.1,0.0,28.0,41.0,13.0,-0.02666101217961192,0.02666101217961192,0.0,-13.0,b86g_proxy_features_only|logistic_regression|ridge,"SOLWEIG-derived compact Tmrt-delta feature-upgraded surrogate diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0575,10,-0.3689259,-0.20477365271466277,0.17445009482597718,0.0,0.0,b86g_proxy_features_only,logistic_regression,ridge,2.0,6.0,4.0,hour_holdout,unstable_cell_reference,10,-0.3689259,-0.33462344865168203,0.08834718393162745,0.0,0.0,24.0,33.0,9.0,0.08610291089434972,-0.08610291089434972,0.0,-5.0,b86g_proxy_features_only|logistic_regression|ridge,"SOLWEIG-derived compact Tmrt-delta feature-upgraded surrogate diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0773,10,-0.3838022,-1.0593385019640202,0.6755363019640201,0.0,0.0,b86g_proxy_features_only,logistic_regression,ridge,1.0,1.0,0.0,hour_holdout,unstable_cell_reference,10,-0.3838022,-0.4212676956975342,0.09368688173102743,0.0,0.0,22.0,25.0,3.0,0.5818494202329927,-0.5818494202329927,0.0,-3.0,b86g_proxy_features_only|logistic_regression|ridge,"SOLWEIG-derived compact Tmrt-delta feature-upgraded surrogate diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0059,10,-0.21121189999999998,-0.5113030261394449,0.30009112613944494,0.0,0.0,b86g_proxy_features_only,logistic_regression,ridge,6.0,3.0,3.0,spatial_holdout,unstable_cell_reference,10,-0.21121189999999998,-0.16057038491937103,0.05846449131457835,0.0,0.0,41.0,47.0,6.0,0.2416266348248666,-0.2416266348248666,0.0,-3.0,b86g_proxy_features_only|logistic_regression|ridge,"SOLWEIG-derived compact Tmrt-delta feature-upgraded surrogate diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0098,10,-0.25996990000000003,-0.7488137617452532,0.48884386174525324,0.1,0.0,b86g_proxy_features_only,logistic_regression,ridge,5.0,2.0,3.0,spatial_holdout,unstable_cell_reference,10,-0.25996990000000003,-0.20432654191157198,0.260614241911572,0.0,0.5,31.0,40.0,9.0,0.22822961983368123,-0.22822961983368123,0.1,-6.0,b86g_proxy_features_only|logistic_regression|ridge,"SOLWEIG-derived compact Tmrt-delta feature-upgraded surrogate diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0154,10,-0.26622599999999996,0.0,0.26622599999999996,0.0,0.9,b86g_proxy_features_only,logistic_regression,ridge,4.0,6.0,2.0,spatial_holdout,unstable_cell_reference,10,-0.26622599999999996,0.0,0.26622599999999996,0.0,0.9,30.0,58.0,28.0,0.0,0.0,0.0,-26.0,b86g_proxy_features_only|logistic_regression|ridge,"SOLWEIG-derived compact Tmrt-delta feature-upgraded surrogate diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0326,10,0.0002966,0.0,0.0002966,0.0,0.0,b86g_proxy_features_only,logistic_regression,ridge,7.0,6.0,1.0,spatial_holdout,unstable_cell_reference,10,0.0002966,-0.9313044202665072,0.931601020266507,1.0,0.0,149.0,5.0,144.0,-0.9313044202665071,0.9313044202665071,-1.0,-143.0,b86g_proxy_features_only|logistic_regression|ridge,"SOLWEIG-derived compact Tmrt-delta feature-upgraded surrogate diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0409,10,-0.30623279999999997,-0.18990291274035925,0.17492171508619064,0.1,0.0,b86g_proxy_features_only,logistic_regression,ridge,3.0,4.0,1.0,spatial_holdout,unstable_cell_reference,10,-0.30623279999999997,0.0,0.308257,0.0,0.9,28.0,58.0,30.0,-0.13333528491380936,0.13333528491380936,0.1,-29.0,b86g_proxy_features_only|logistic_regression|ridge,"SOLWEIG-derived compact Tmrt-delta feature-upgraded surrogate diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0575,10,-0.3689259,-0.08062244698749176,0.2883034530125082,0.0,0.0,b86g_proxy_features_only,logistic_regression,ridge,2.0,5.0,3.0,spatial_holdout,unstable_cell_reference,10,-0.3689259,-0.37593977880156926,0.08607884713747671,0.0,0.0,24.0,27.0,3.0,0.2022246058750315,-0.2022246058750315,0.0,0.0,b86g_proxy_features_only|logistic_regression|ridge,"SOLWEIG-derived compact Tmrt-delta feature-upgraded surrogate diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0773,10,-0.3838022,-1.194179647256409,0.810377447256409,0.0,0.0,b86g_proxy_features_only,logistic_regression,ridge,1.0,1.0,0.0,spatial_holdout,unstable_cell_reference,10,-0.3838022,-0.7362687734833896,0.35246657348338967,0.0,0.0,22.0,10.0,12.0,0.45791087377301937,-0.45791087377301937,0.0,-12.0,b86g_proxy_features_only|logistic_regression|ridge,"SOLWEIG-derived compact Tmrt-delta feature-upgraded surrogate diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0098,10,-0.25996990000000003,-0.5655824646980314,0.30561256469803144,0.1,0.0,b86g_proxy_features_only,logistic_regression,ridge,5.0,3.0,2.0,typology_holdout,unstable_cell_reference,10,-0.25996990000000003,-0.9090332911428719,0.6490633911428719,0.1,0.0,24.0,33.0,9.0,-0.3434508264448405,0.3434508264448405,0.0,-7.0,b86g_proxy_features_only|logistic_regression|ridge,"SOLWEIG-derived compact Tmrt-delta feature-upgraded surrogate diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0154,10,-0.26622599999999996,-0.7759760417902354,0.5097500417902354,0.1,0.0,b86g_proxy_features_only,logistic_regression,ridge,4.0,2.0,2.0,typology_holdout,unstable_cell_reference,10,-0.26622599999999996,-0.24309737961571337,0.36712577961571335,0.0,0.7,23.0,51.0,28.0,0.14262426217452207,-0.14262426217452207,0.1,-26.0,b86g_proxy_features_only|logistic_regression|ridge,"SOLWEIG-derived compact Tmrt-delta feature-upgraded surrogate diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0409,10,-0.30623279999999997,-0.4856039983250119,0.18181458185771837,0.1,0.0,b86g_proxy_features_only,logistic_regression,ridge,3.0,4.0,1.0,typology_holdout,unstable_cell_reference,10,-0.30623279999999997,0.0,0.308257,0.0,0.9,21.0,58.0,37.0,-0.12644241814228163,0.12644241814228163,0.1,-36.0,b86g_proxy_features_only|logistic_regression|ridge,"SOLWEIG-derived compact Tmrt-delta feature-upgraded surrogate diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0575,10,-0.3689259,0.0,0.3689259,0.0,1.0,b86g_proxy_features_only,logistic_regression,ridge,2.0,5.0,3.0,typology_holdout,unstable_cell_reference,10,-0.3689259,-0.043237493419933645,0.3256884065800663,0.0,0.0,17.0,57.0,40.0,0.04323749341993366,-0.04323749341993366,0.0,-37.0,b86g_proxy_features_only|logistic_regression|ridge,"SOLWEIG-derived compact Tmrt-delta feature-upgraded surrogate diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0773,10,-0.3838022,-1.3075619593545416,0.9237597593545415,0.0,0.0,b86g_proxy_features_only,logistic_regression,ridge,1.0,1.0,0.0,typology_holdout,unstable_cell_reference,10,-0.3838022,-0.8778414574085766,0.49403925740857646,0.0,0.0,16.0,34.0,18.0,0.429720501945965,-0.429720501945965,0.0,-18.0,b86g_proxy_features_only|logistic_regression|ridge,"SOLWEIG-derived compact Tmrt-delta feature-upgraded surrogate diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
