cell_id,rank_v08,rank_v10,co_derived_fp_candidate,independent_old_dsm_gap_candidate,co_derived_criteria_recomputed,old_vs_osm_completeness,reviewed_vs_osm_completeness,coverage_gain_vs_osm,old_building_density,v10_building_density,delta_building_density,transition_class,audit_flags
TP_0662,147.0,207.0,False,False,False,0.0,0.9941216000736144,0.9941216000736144,0.0,0.2275999999994162,0.2275999999994162,other,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0957,148.0,208.0,False,False,False,0.0,0.9939414940308924,0.9939414940308924,0.0,0.3336000000010073,0.3336000000010073,other,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0621,149.0,119.0,False,False,False,0.0,0.9996342091755273,0.9996342091755273,0.0,0.3059999999958588,0.3059999999958588,other,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0611,150.0,135.0,False,False,False,0.0,4.698183077113926,4.698183077113926,0.0,0.0455999999996333,0.0455999999996333,other,zero_old_completeness;high_coverage_gain
TP_0736,151.0,88.0,False,False,False,1.2568178257425895,1.2568178257425895,0.0,0.4772000000043227,0.4772000000043227,0.0,other,
TP_0087,152.0,129.0,False,False,False,0.0,1.0249728853395554,1.0249728853395554,0.0,0.4108000000048645,0.4108000000048645,other,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0904,153.0,275.0,False,False,False,0.0,1.2779023297376118,1.2779023297376118,0.0,0.3715999999926458,0.3715999999926458,other,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0757,154.0,169.0,False,False,False,0.0,1.0030241916009046,1.0030241916009046,0.0,0.3499999999940282,0.3499999999940282,other,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0698,155.0,128.0,False,False,False,0.0,0.9885412836341392,0.9885412836341392,0.0,0.245200000000214,0.245200000000214,other,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0001,156.0,198.0,False,False,False,0.0,0.994130233683186,0.994130233683186,0.0,0.3452000000055696,0.3452000000055696,other,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0933,157.0,96.0,False,False,False,0.0,9552.869760303583,9552.869760303583,0.0,0.5663999999945395,0.5663999999945395,other,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0832,158.0,108.0,False,False,False,0.0,0.9823819336767806,0.9823819336767806,0.0,0.0752000000008015,0.0752000000008015,other,zero_old_completeness;high_coverage_gain
TP_0684,159.0,109.0,False,False,False,1.1815479217631768,1.6200839773406637,0.4385360555774868,0.2079999999989141,0.2851999999985111,0.0771999999995969,other,
TP_0247,160.0,110.0,False,False,False,0.0,0.9997026384431236,0.9997026384431236,0.0,0.4308000000051954,0.4308000000051954,other,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0922,161.0,233.0,False,False,False,0.0,1.0009993564143669,1.0009993564143669,0.0,0.3644000000019554,0.3644000000019554,other,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0040,162.0,341.0,False,False,False,0.0,0.9924349729947496,0.9924349729947496,0.0,0.1832000000001433,0.1832000000001433,other,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0244,163.0,173.0,False,False,False,0.7315184613964402,1.004722764814318,0.2732043034178778,0.262400000001346,0.3604000000018487,0.0980000000005026,other,
TP_0859,164.0,124.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,other,zero_old_completeness
TP_0653,165.0,123.0,False,False,False,1.038280868796888,1.1051867959031312,0.0669059271062433,0.1675999999994969,0.1783999999994645,0.0107999999999675,other,
TP_0924,166.0,221.0,False,False,False,0.0,1.0007681868690446,1.0007681868690446,0.0,0.3231999999981658,0.3231999999981658,other,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0952,167.0,206.0,False,False,False,0.0,0.9952971952916686,0.9952971952916686,0.0,0.2419999999982304,0.2419999999982304,other,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0016,168.0,250.0,False,False,False,0.0,1.9568445042575,1.9568445042575,0.0,0.358399999997653,0.358399999997653,other,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0711,169.0,132.0,False,False,False,0.7967466590402668,1.0837900681894537,0.2870434091491869,0.1187999999986731,0.1615999999981951,0.0427999999995219,other,
TP_0887,170.0,137.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,other,zero_old_completeness
TP_0709,171.0,103.0,False,False,False,1.2194273474442552,1.2194273474442552,0.0,0.3255999999980337,0.3255999999980337,0.0,other,
TP_0643,172.0,114.0,False,False,False,0.0,1.143361525580584,1.143361525580584,0.0,0.5864000000089066,0.5864000000089066,other,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0569,173.0,130.0,False,False,False,0.9193832970414596,0.9193832970414596,0.0,0.0464000000000362,0.0464000000000362,0.0,other,
TP_0245,174.0,112.0,False,False,False,0.4543760317003069,1.0423920727242335,0.5880160410239268,0.1019999999981297,0.2339999999957095,0.1319999999975797,other,high_coverage_gain;large_building_density_gain
TP_0601,175.0,102.0,False,False,False,0.0,0.9962344291257214,0.9962344291257214,0.0,0.1739999999983826,0.1739999999983826,other,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0754,176.0,261.0,False,False,False,0.0,0.9882803070909366,0.9882803070909366,0.0,0.3012000000009314,0.3012000000009314,other,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0571,177.0,151.0,False,False,False,0.860340145398355,0.860340145398355,0.0,0.0135999999999646,0.0135999999999646,0.0,other,
TP_0636,178.0,281.0,False,False,False,0.0,1.0053074722510729,1.0053074722510729,0.0,0.3251999999984797,0.3251999999984797,other,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0348,179.0,229.0,False,False,False,0.5125901904503791,0.8356773407948604,0.3230871503444813,0.0660000000001044,0.1076000000001702,0.0416000000000658,other,
TP_0137,180.0,138.0,False,False,False,0.9031551885794136,1.2219158433721478,0.3187606547927342,0.0680000000003525,0.0920000000004769,0.0240000000001244,other,
TP_0703,181.0,237.0,False,False,False,0.0,1.942923654545588,1.942923654545588,0.0,0.5947999999972302,0.5947999999972302,other,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0742,182.0,139.0,False,False,False,1.020715850881372,1.1841756846524103,0.1634598337710382,0.1124000000009364,0.1304000000010863,0.0180000000001499,other,
TP_0201,183.0,152.0,False,False,False,0.0,0.982129426955066,0.982129426955066,0.0,0.0280000000000325,0.0280000000000325,other,zero_old_completeness;high_coverage_gain
TP_0642,184.0,99.0,False,False,False,0.0,2.0853117677210773,2.0853117677210773,0.0,0.5211999999909366,0.5211999999909366,other,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0775,185.0,146.0,False,False,False,0.0,1.0318194750410783,1.0318194750410783,0.0,0.0040000000000113,0.0040000000000113,other,zero_old_completeness;high_coverage_gain
TP_0873,186.0,253.0,False,False,False,0.0,0.9980377329886456,0.9980377329886456,0.0,0.2479999999991744,0.2479999999991744,other,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0213,187.0,51.0,False,False,False,0.9802430697731812,0.9802430697731812,0.0,0.7175999999995692,0.7175999999995692,0.0,other,
TP_0106,188.0,131.0,False,False,False,1.1147442691222005,1.1147442691222005,0.0,0.0807999999992798,0.0807999999992798,0.0,other,
TP_0419,189.0,263.0,False,False,False,0.0,0.9919727499234636,0.9919727499234636,0.0,0.1884000000004386,0.1884000000004386,other,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0034,190.0,187.0,False,False,False,0.0,0.9919139745502662,0.9919139745502662,0.0,0.3404000000007182,0.3404000000007182,other,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0359,191.0,192.0,False,False,False,0.0,0.9961978739374484,0.9961978739374484,0.0,0.5580000000003147,0.5580000000003147,other,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0570,192.0,163.0,False,False,False,0.8242538534513276,0.8242538534513276,0.0,0.045599999999659,0.045599999999659,0.0,other,
TP_0104,193.0,154.0,False,False,False,0.9423372866519693,0.9423372866519693,0.0,0.1275999999995752,0.1275999999995752,0.0,other,
TP_0767,194.0,168.0,False,False,False,0.1972910559730394,0.8755809674175384,0.678289911444499,0.0968000000001179,0.4296000000005235,0.3328000000004056,other,low_old_completeness;high_coverage_gain;large_building_density_gain
TP_0143,195.0,164.0,False,False,False,,,,0.0,0.0,0.0,other,
TP_0026,196.0,254.0,False,False,False,0.0,0.9956662410736208,0.9956662410736208,0.0,0.2907999999965141,0.2907999999965141,other,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0962,197.0,75.0,False,False,False,0.7134085775788473,0.7150773695731838,0.0016687919943364,0.3420000000000124,0.3428000000000125,0.0008,other,
TP_0389,198.0,156.0,False,False,False,0.8381167007709162,1.0573164532802326,0.2191997525093164,0.0779999999996424,0.0983999999995489,0.0203999999999064,other,
TP_0640,199.0,191.0,False,False,False,0.0,2.7129287669267885,2.7129287669267885,0.0,0.2803999999985158,0.2803999999985158,other,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0697,200.0,165.0,False,False,False,0.0,0.996179487080834,0.996179487080834,0.0,0.059599999999395,0.059599999999395,other,zero_old_completeness;high_coverage_gain
TP_0485,201.0,285.0,False,False,False,0.0,0.996379683100804,0.996379683100804,0.0,0.3427999999973,0.3427999999973,other,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0077,202.0,148.0,False,False,False,1.023867109900023,1.023867109900023,0.0,0.2691999999986338,0.2691999999986338,0.0,other,
TP_0732,203.0,212.0,False,False,False,0.0,0.9979066225832358,0.9979066225832358,0.0,0.2287999999961586,0.2287999999961586,other,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0930,204.0,226.0,False,False,False,0.0,0.9949253141712806,0.9949253141712806,0.0,0.1328000000016885,0.1328000000016885,other,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0682,205.0,185.0,False,False,False,0.0,1.009816572125644,1.009816572125644,0.0,0.1419999999989384,0.1419999999989384,other,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0714,206.0,172.0,False,False,False,1.1029696461473375,1.7103259948005796,0.6073563486532418,0.3355999999984067,0.5203999999975294,0.1847999999991226,other,high_coverage_gain;large_building_density_gain
TP_0556,207.0,161.0,False,False,False,0.0,0.7797052118507709,0.7797052118507709,0.0,0.4948000000025561,0.4948000000025561,other,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0294,208.0,186.0,False,False,False,0.0,0.9877958980291096,0.9877958980291096,0.0,0.2843999999991102,0.2843999999991102,other,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0203,209.0,180.0,False,False,False,0.0,2.5960462646477103,2.5960462646477103,0.0,0.3048000000017963,0.3048000000017963,other,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0650,210.0,357.0,False,False,False,0.2430467835827482,0.8936643273273358,0.6506175437445876,0.0259999999997285,0.0955999999990018,0.0695999999992733,other,high_coverage_gain
TP_0589,211.0,182.0,False,False,False,0.0,1.1187470869630982,1.1187470869630982,0.0,0.0032000000000151,0.0032000000000151,other,zero_old_completeness;high_coverage_gain
TP_0724,212.0,356.0,False,False,False,0.0,1.0062452054388142,1.0062452054388142,0.0,0.3111999999985678,0.3111999999985678,other,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0678,213.0,210.0,False,False,False,0.8267897496863245,1.0461680114895977,0.2193782618032732,0.26080000000074,0.3300000000009364,0.0692000000001963,other,
TP_0536,214.0,193.0,False,False,False,0.0,0.9845002099953474,0.9845002099953474,0.0,0.2600000000018633,0.2600000000018633,other,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0196,215.0,188.0,False,False,False,1.0108585049797758,1.0602613642457046,0.0494028592659288,0.425599999998893,0.4463999999988388,0.0207999999999458,other,
TP_0685,216.0,205.0,False,False,False,0.8725981431137955,1.2840671862081057,0.4114690430943102,0.2952000000000322,0.4344000000000474,0.1392000000000152,other,large_building_density_gain
TP_0197,217.0,249.0,False,False,False,5.685815444131017,5.685815444131017,0.0,0.3148000000007673,0.3148000000007673,0.0,other,
TP_0573,218.0,159.0,False,False,False,,,,0.0,0.1787999999998861,0.1787999999998861,other,large_building_density_gain
TP_0713,219.0,184.0,False,False,False,1.0060515770994838,1.3301162677997982,0.3240646907003144,0.1663999999997518,0.2199999999996718,0.05359999999992,other,
TP_0310,220.0,49.0,False,False,False,1.0997295830135028,1.0997295830135028,0.0,0.5736000000053421,0.5736000000053421,0.0,other,
TP_0588,221.0,195.0,False,False,False,,,,0.0,0.0,0.0,other,
TP_0394,222.0,214.0,False,False,False,0.0,1.0000166739220069,1.0000166739220069,0.0,0.3335999999992233,0.3335999999992233,other,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0707,223.0,170.0,False,False,False,0.9989526175649818,0.9989526175649818,0.0,0.2619999999996282,0.2619999999996282,0.0,other,
TP_0103,224.0,194.0,False,False,False,0.9557281271651838,0.9557281271651838,0.0,0.1019999999998701,0.1019999999998701,0.0,other,
TP_0033,225.0,309.0,False,False,False,0.0,0.9978659756605948,0.9978659756605948,0.0,0.2635999999995157,0.2635999999995157,other,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0661,226.0,189.0,False,False,False,,,,0.0,0.0,0.0,other,
TP_0770,227.0,247.0,False,False,False,0.2589368492429579,1.0123494889077091,0.7534126396647511,0.0664000000000084,0.2596000000000331,0.1932000000000246,other,high_coverage_gain;large_building_density_gain
TP_0138,228.0,200.0,False,False,False,4.675272315992522,4.675272315992522,0.0,0.0159999999999417,0.0159999999999417,0.0,other,
TP_0894,229.0,369.0,False,False,False,0.0,1.003117148154158,1.003117148154158,0.0,0.2424000000001014,0.2424000000001014,other,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0654,230.0,175.0,False,False,False,1.116792000753613,1.116792000753613,0.0,0.2484000000021462,0.2484000000021462,0.0,other,
TP_0759,231.0,344.0,False,False,False,0.0,1.000058120785609,1.000058120785609,0.0,0.4139999999999699,0.4139999999999699,other,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0418,232.0,230.0,False,False,False,2.180186243333503,2.180186243333503,0.0,0.3384000000016312,0.3384000000016312,0.0,other,
TP_0037,233.0,236.0,False,False,False,0.0,1.0033722490723211,1.0033722490723211,0.0,0.5971999999964912,0.5971999999964912,other,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0510,234.0,166.0,False,False,False,1.233797925364857,1.233797925364857,0.0,0.2119999999992788,0.2119999999992788,0.0,other,
TP_0972,235.0,220.0,False,False,False,0.0,0.9964440048971686,0.9964440048971686,0.0,0.0476000000001255,0.0476000000001255,other,zero_old_completeness;high_coverage_gain
TP_0260,236.0,246.0,False,False,False,0.0,1.0510934611489666,1.0510934611489666,0.0,0.1368000000009132,0.1368000000009132,other,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0656,237.0,190.0,False,False,False,1.0844039675372934,1.1509004372447689,0.0664964697074754,0.2543999999993244,0.269999999999283,0.0155999999999585,other,
TP_0804,238.0,177.0,False,False,False,,,,0.0,0.1607999999997221,0.1607999999997221,other,large_building_density_gain
TP_0543,239.0,217.0,False,False,False,,,,0.0,0.0060000000000777,0.0060000000000777,other,
TP_0805,240.0,337.0,False,False,False,0.0,2.8090342934416435,2.8090342934416435,0.0,0.6212000000022486,0.6212000000022486,other,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0526,241.0,213.0,False,False,False,0.0,0.8058137246627645,0.8058137246627645,0.0,0.2952000000012296,0.2952000000012296,other,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0119,242.0,216.0,False,False,False,0.9220612077140468,0.9220612077140468,0.0,0.0599999999998679,0.0599999999998679,0.0,other,
TP_0237,243.0,219.0,False,False,False,0.0047751395886702,1.0075544532094267,1.0027793136207563,0.0003999999999974,0.0843999999994672,0.0839999999994698,other,low_old_completeness;high_coverage_gain
TP_0908,244.0,287.0,False,False,False,0.2409724109055036,1.087885156029701,0.8469127451241973,0.041199999999907,0.1859999999995804,0.1447999999996734,other,high_coverage_gain;large_building_density_gain
TP_0288,245.0,224.0,False,False,False,0.3989710016967094,1.0499236886755512,0.6509526869788418,0.0075999999999358,0.0199999999998311,0.0123999999998953,other,high_coverage_gain
TP_0576,246.0,211.0,False,False,False,0.0,0.9999588504332036,0.9999588504332036,0.0,0.188800000001305,0.188800000001305,other,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0626,247.0,209.0,False,False,False,0.9771943855126806,1.0359056571473528,0.0587112716346722,0.3927999999985996,0.4163999999985154,0.0235999999999158,other,
TP_0627,248.0,225.0,False,False,False,2.8467508548843736,2.859981300375704,0.0132304454913296,0.5164000000041706,0.51880000000419,0.0024000000000193,other,
TP_0729,249.0,375.0,False,False,False,0.0,1.0006579181625983,1.0006579181625983,0.0,0.6163999999995291,0.6163999999995291,other,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0447,250.0,350.0,False,False,False,0.0,1.0088075133582728,1.0088075133582728,0.0,0.1676000000026888,0.1676000000026888,other,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0562,251.0,327.0,False,False,False,0.0,0.9999475607448632,0.9999475607448632,0.0,0.6371999999934513,0.6371999999934513,other,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0781,252.0,377.0,False,False,False,0.0,0.9943654318069052,0.9943654318069052,0.0,0.2219999999975851,0.2219999999975851,other,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0590,253.0,245.0,False,False,False,0.0,0.9438420683001671,0.9438420683001671,0.0,0.0044000000000446,0.0044000000000446,other,zero_old_completeness;high_coverage_gain
TP_0723,254.0,410.0,False,False,False,0.0,1.0067677593488384,1.0067677593488384,0.0,0.3292000000039222,0.3292000000039222,other,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0725,255.0,399.0,False,False,False,0.0,0.9992469633868716,0.9992469633868716,0.0,0.4028000000003224,0.4028000000003224,other,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0593,256.0,240.0,False,False,False,0.0946440504351381,0.9978187031590277,0.9031746527238894,0.0139999999999302,0.1475999999992643,0.1335999999993341,other,low_old_completeness;high_coverage_gain;large_building_density_gain
TP_0287,257.0,215.0,False,False,False,1.5021140605661094,1.5736433015454478,0.0715292409793384,0.0504000000000201,0.0528000000000211,0.0024000000000009,other,
TP_0173,258.0,235.0,False,False,False,,,,0.0,0.0,0.0,other,
TP_0689,259.0,228.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,other,zero_old_completeness
TP_0212,260.0,48.0,False,False,False,0.9866136358097064,1.0014171943346537,0.0148035585249469,0.9064000000009892,0.920000000001004,0.0136000000000149,other,
TP_0471,261.0,227.0,False,False,False,0.437930066424275,0.975236570998674,0.5373065045743989,0.1039999999996386,0.2315999999991953,0.1275999999995566,other,high_coverage_gain;large_building_density_gain
TP_0974,262.0,346.0,False,False,False,,,,0.0,0.682799999998137,0.682799999998137,other,large_building_density_gain
TP_0339,263.0,157.0,False,False,False,1.1178195224304912,1.1178195224304912,0.0,0.4940000000055532,0.4940000000055532,0.0,other,
TP_0704,264.0,241.0,False,False,False,,,,0.0,0.0,0.0,other,
TP_0388,265.0,244.0,False,False,False,0.5316631073615721,1.033024172334661,0.5013610649730889,0.0772000000009085,0.1500000000017653,0.0728000000008567,other,high_coverage_gain
TP_0420,266.0,149.0,False,False,False,0.0043705930502128,1.0026140457188322,0.9982434526686192,0.0019999999999866,0.4587999999969372,0.4567999999969506,other,low_old_completeness;high_coverage_gain;large_building_density_gain
TP_0508,267.0,277.0,False,False,False,0.0,0.998576680044658,0.998576680044658,0.0,0.2048000000018104,0.2048000000018104,other,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0500,268.0,202.0,False,False,False,1.2539107951402175,1.2539107951402175,0.0,0.3444000000022866,0.3444000000022866,0.0,other,
TP_0317,269.0,271.0,False,False,False,0.6042952048810817,1.09889350951305,0.4945983046319682,0.1256000000001713,0.2284000000003116,0.1028000000001402,other,large_building_density_gain
TP_0158,270.0,238.0,False,False,False,,,,0.0,0.0,0.0,other,
TP_0358,271.0,276.0,False,False,False,0.0,1.388128490334394,1.388128490334394,0.0,0.4431999999981538,0.4431999999981538,other,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0115,272.0,296.0,False,False,False,0.0,1.0023383863232902,1.0023383863232902,0.0,0.1255999999995202,0.1255999999995202,other,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0357,273.0,274.0,False,False,False,,,,0.0,0.3268000000017892,0.3268000000017892,other,large_building_density_gain
TP_0677,274.0,243.0,False,False,False,0.87413916468171,0.954788909042225,0.0806497443605149,0.2687999999974184,0.2935999999971801,0.0247999999997617,other,
TP_0004,275.0,234.0,False,False,False,0.4762687232274744,0.998545516319499,0.5222767930920246,0.2236,0.4688,0.2452,other,high_coverage_gain;large_building_density_gain
TP_0008,276.0,345.0,False,False,False,0.0,1.0024656738905673,1.0024656738905673,0.0,0.5055999999987401,0.5055999999987401,other,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0953,277.0,308.0,False,False,False,0.0,0.985633378826724,0.985633378826724,0.0,0.3112000000014661,0.3112000000014661,other,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0796,278.0,252.0,False,False,False,0.9346955670841834,1.1301105093209272,0.1954149422367437,0.158799999999298,0.1919999999991513,0.0331999999998532,other,
TP_0558,279.0,256.0,False,False,False,0.0,1.0077873718505672,1.0077873718505672,0.0,0.4487999999999836,0.4487999999999836,other,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0961,280.0,334.0,False,False,False,0.4663276152530644,5.475419752128677,5.009092136875613,0.0356000000001029,0.4180000000012089,0.382400000001106,other,high_coverage_gain;large_building_density_gain
TP_0842,281.0,380.0,False,False,False,0.0,1.019284381958946,1.019284381958946,0.0,0.0615999999995103,0.0615999999995103,other,zero_old_completeness;high_coverage_gain
TP_0483,282.0,286.0,False,False,False,0.0,23.172648172437512,23.172648172437512,0.0,0.2667999999990003,0.2667999999990003,other,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0185,283.0,242.0,False,False,False,0.3042709716579884,0.7144140065536979,0.4101430348957095,0.136800000000856,0.3212000000020099,0.1844000000011538,other,large_building_density_gain
TP_0837,284.0,299.0,False,False,False,0.0,1.0014782431084044,1.0014782431084044,0.0,0.6447999999998358,0.6447999999998358,other,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0748,285.0,319.0,False,False,False,0.0,0.998144363114868,0.998144363114868,0.0,0.2420000000004137,0.2420000000004137,other,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0712,286.0,231.0,False,False,False,1.1267916809645275,1.1267916809645275,0.0,0.2876000000023489,0.2876000000023489,0.0,other,
TP_0688,287.0,258.0,False,False,False,0.0,0.9958767506869224,0.9958767506869224,0.0,0.2256000000000041,0.2256000000000041,other,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0384,288.0,316.0,False,False,False,0.9729542755980396,1.0184194286633688,0.045465153065329,0.299600000000158,0.3136000000001654,0.0140000000000073,other,
TP_0029,289.0,303.0,False,False,False,0.0,1.4791259113095323,1.4791259113095323,0.0,0.2739999999992673,0.2739999999992673,other,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0157,290.0,260.0,False,False,False,,,,0.0,0.0,0.0,other,
TP_0568,291.0,267.0,False,False,False,0.6744432649040843,0.6744432649040843,0.0,0.005600000000056,0.005600000000056,0.0,other,
TP_0226,292.0,352.0,False,False,False,0.7238530342513482,1.070236694813343,0.3463836605619949,0.1304000000007566,0.1928000000011187,0.062400000000362,other,
TP_0330,293.0,273.0,False,False,False,0.6902725652844589,0.8227992282292164,0.1325266629447574,0.3895999999986464,0.4643999999983865,0.0747999999997401,other,
TP_0726,294.0,280.0,False,False,False,,,,0.0,0.0,0.0,other,
TP_0861,295.0,266.0,False,False,False,0.0,0.92918378460413,0.92918378460413,0.0,0.0003999999999999,0.0003999999999999,other,zero_old_completeness;high_coverage_gain
TP_0907,296.0,444.0,False,False,False,0.0,1.0024275606346482,1.0024275606346482,0.0,0.2467999999999551,0.2467999999999551,other,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0314,297.0,251.0,False,False,False,0.0,1.0178574540181733,1.0178574540181733,0.0,0.4440000000000484,0.4440000000000484,other,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0581,298.0,269.0,False,False,False,,,,0.0,0.0,0.0,other,
TP_0793,299.0,387.0,False,False,False,0.0,1.0004186413748952,1.0004186413748952,0.0,0.4623999999917824,0.4623999999917824,other,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0075,300.0,259.0,False,False,False,0.434796323243415,1.0456321334585543,0.6108358102151392,0.0819999999999149,0.1971999999997955,0.1151999999998805,other,high_coverage_gain;large_building_density_gain
TP_0651,301.0,264.0,False,False,False,1.160426990975021,1.160426990975021,0.0,0.3052000000028257,0.3052000000028257,0.0,other,
TP_0189,302.0,162.0,False,False,False,0.936235591600834,0.9703169728796652,0.0340813812788312,0.1867999999983486,0.1935999999982885,0.0067999999999399,other,
TP_0046,303.0,407.0,False,False,False,0.0,1.007991922839225,1.007991922839225,0.0,0.2607999999969022,0.2607999999969022,other,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0695,304.0,396.0,False,False,False,0.0,1.0008445848436922,1.0008445848436922,0.0,0.2947999999977424,0.2947999999977424,other,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0941,305.0,307.0,False,False,False,0.0,1.0067656636280082,1.0067656636280082,0.0,0.3444000000013532,0.3444000000013532,other,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0121,306.0,290.0,False,False,False,,,,0.0,0.0,0.0,other,
TP_0560,307.0,348.0,False,False,False,0.0,1.0036262844235129,1.0036262844235129,0.0,0.246000000000443,0.246000000000443,other,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0635,308.0,372.0,False,False,False,0.0,0.9898125846540868,0.9898125846540868,0.0,0.2440000000010962,0.2440000000010962,other,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0934,309.0,351.0,False,False,False,,,,0.0952000000008866,0.4028000000037514,0.3076000000028647,other,large_building_density_gain
TP_0484,310.0,332.0,False,False,False,0.0,3.007792896086217,3.007792896086217,0.0,0.3920000000004564,0.3920000000004564,other,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0246,311.0,349.0,False,False,False,0.0,0.9975172436050168,0.9975172436050168,0.0,0.260000000001939,0.260000000001939,other,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0755,312.0,306.0,False,False,False,0.0,0.8830667422522468,0.8830667422522468,0.0,0.0035999999999857,0.0035999999999857,other,zero_old_completeness;high_coverage_gain
TP_0417,313.0,222.0,False,False,False,1.1084119424978884,1.1084119424978884,0.0,0.3352000000000549,0.3352000000000549,0.0,other,
TP_0566,314.0,311.0,False,False,False,0.0,1.011698356511946,1.011698356511946,0.0,0.0683999999995906,0.0683999999995906,other,zero_old_completeness;high_coverage_gain
TP_0057,315.0,545.0,False,False,False,0.0,0.9995230241494628,0.9995230241494628,0.0,0.3363999999961327,0.3363999999961327,other,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0928,316.0,294.0,False,False,False,0.9849035886124656,1.1495192025731895,0.1646156139607237,0.1411999999989058,0.164799999998723,0.0235999999998171,other,
TP_0328,317.0,331.0,False,False,False,0.6606369475880236,0.8020466125492361,0.1414096649612125,0.3644000000005634,0.442400000000684,0.0780000000001205,other,
TP_0172,318.0,301.0,False,False,False,,,,0.0,0.0,0.0,other,
TP_0935,319.0,335.0,False,False,False,,,,0.011600000000001,0.5240000000000476,0.5124000000000466,other,large_building_density_gain
