prediction_source,validation_scheme,dataset_label,target_col,model,event_target,official_event_threshold_c,score_threshold_c,TP,FP,TN,FN,precision,recall,F1,specificity,false_alarm_ratio,miss_rate,critical_success_index,predicted_positive_count,official_positive_count,youden_J
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_only,ge33,33.0,34.0,0,0,2488,23,,0.0,0.0,1.0,,1.0,0.0,0,23,0.0
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_only,ge33,33.0,34.1,0,0,2488,23,,0.0,0.0,1.0,,1.0,0.0,0,23,0.0
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_only,ge33,33.0,34.2,0,0,2488,23,,0.0,0.0,1.0,,1.0,0.0,0,23,0.0
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_only,ge33,33.0,34.3,0,0,2488,23,,0.0,0.0,1.0,,1.0,0.0,0,23,0.0
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_only,ge33,33.0,34.4,0,0,2488,23,,0.0,0.0,1.0,,1.0,0.0,0,23,0.0
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_only,ge33,33.0,34.5,0,0,2488,23,,0.0,0.0,1.0,,1.0,0.0,0,23,0.0
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,31.0,27.0,331,830,1347,3,0.285099052540913,0.9910179640718563,0.442809364548495,0.6187413872301332,0.7149009474590869,0.008982035928143712,0.28436426116838487,1161,334,0.6097593513019894
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,31.0,27.1,331,786,1391,3,0.2963294538943599,0.9910179640718563,0.456237077877326,0.6389526871841984,0.7036705461056401,0.008982035928143712,0.2955357142857143,1117,334,0.6299706512560546
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,31.0,27.2,331,754,1423,3,0.3050691244239631,0.9910179640718563,0.46652572233967576,0.6536518144235186,0.6949308755760368,0.008982035928143712,0.30422794117647056,1085,334,0.6446697784953748
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,31.0,27.3,331,733,1444,3,0.31109022556390975,0.9910179640718563,0.4735336194563662,0.6632981166743225,0.6889097744360902,0.008982035928143712,0.31021555763823805,1064,334,0.6543160807461788
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,31.0,27.4,331,713,1464,3,0.3170498084291188,0.9910179640718563,0.4804063860667634,0.6724850711988976,0.6829501915708812,0.008982035928143712,0.31614135625596945,1044,334,0.6635030352707538
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,31.0,27.5,331,689,1488,3,0.32450980392156864,0.9910179640718563,0.48892171344165436,0.6835094166283877,0.6754901960784314,0.008982035928143712,0.3235581622678397,1020,334,0.6745273807002441
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,31.0,27.6,331,672,1505,3,0.3300099700897308,0.9910179640718563,0.4951383694839192,0.6913183279742765,0.6699900299102692,0.008982035928143712,0.3290258449304175,1003,334,0.6823362920461329
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,31.0,27.7,331,664,1513,3,0.3326633165829146,0.9910179640718563,0.49811888638073737,0.6949931097841066,0.6673366834170854,0.008982035928143712,0.3316633266533066,995,334,0.6860110738559628
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,31.0,27.8,331,650,1527,3,0.33741080530071355,0.9910179640718563,0.5034220532319391,0.7014239779513092,0.6625891946992865,0.008982035928143712,0.3363821138211382,981,334,0.6924419420231653
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,31.0,27.9,331,633,1544,3,0.3433609958506224,0.9910179640718563,0.5100154083204931,0.709232889297198,0.6566390041493776,0.008982035928143712,0.3422957600827301,964,334,0.7002508533690541
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,31.0,28.0,330,598,1579,4,0.35560344827586204,0.9880239520958084,0.5229793977812995,0.7253100597152045,0.6443965517241379,0.011976047904191617,0.3540772532188841,928,334,0.7133340118110127
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,31.0,28.1,330,574,1603,4,0.36504424778761063,0.9880239520958084,0.5331179321486268,0.7363344051446945,0.6349557522123894,0.011976047904191617,0.3634361233480176,904,334,0.724358357240503
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,31.0,28.2,325,544,1633,9,0.3739930955120829,0.9730538922155688,0.5403158769742311,0.7501148369315572,0.6260069044879172,0.02694610778443114,0.3701594533029613,869,334,0.723168729147126
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,31.0,28.3,324,515,1662,10,0.38617401668653156,0.9700598802395209,0.5524296675191815,0.763435920992191,0.6138259833134684,0.029940119760479042,0.38162544169611307,839,334,0.7334958012317121
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,31.0,28.4,318,506,1671,16,0.3859223300970874,0.9520958083832335,0.5492227979274611,0.7675700505282499,0.6140776699029126,0.04790419161676647,0.37857142857142856,824,334,0.7196658589114833
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,31.0,28.5,317,490,1687,17,0.39281288723667906,0.9491017964071856,0.5556529360210342,0.77491961414791,0.6071871127633209,0.05089820359281437,0.38470873786407767,807,334,0.7240214105550957
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,31.0,28.6,317,456,1721,17,0.41009055627425617,0.9491017964071856,0.5727190605239386,0.7905374368396877,0.5899094437257438,0.05089820359281437,0.4012658227848101,773,334,0.7396392332468733
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,31.0,28.7,316,442,1735,18,0.41688654353562005,0.9461077844311377,0.5787545787545787,0.7969683050068902,0.58311345646438,0.05389221556886228,0.4072164948453608,758,334,0.7430760894380279
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,31.0,28.8,316,436,1741,18,0.42021276595744683,0.9461077844311377,0.5819521178637201,0.7997243913642628,0.5797872340425532,0.05389221556886228,0.4103896103896104,752,334,0.7458321757954005
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,31.0,28.9,316,409,1768,18,0.43586206896551727,0.9461077844311377,0.5967894239848914,0.8121267799724391,0.5641379310344827,0.05389221556886228,0.4253028263795424,725,334,0.7582345644035768
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,31.0,29.0,314,369,1808,20,0.45973645680819913,0.9401197604790419,0.6175024582104228,0.8305006890215894,0.5402635431918009,0.059880239520958084,0.4466571834992888,683,334,0.7706204495006312
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,31.0,29.1,314,355,1822,20,0.4693572496263079,0.9401197604790419,0.6261216350947159,0.8369315571887919,0.5306427503736921,0.059880239520958084,0.45573294629898403,669,334,0.7770513176678338
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,31.0,29.2,310,340,1837,24,0.47692307692307695,0.9281437125748503,0.6300813008130082,0.8438217730822233,0.5230769230769231,0.0718562874251497,0.4599406528189911,650,334,0.7719654856570735
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,31.0,29.3,303,321,1856,31,0.4855769230769231,0.907185628742515,0.6325678496868476,0.8525493798805696,0.5144230769230769,0.09281437125748503,0.46259541984732827,624,334,0.7597350086230845
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,31.0,29.4,299,296,1881,35,0.5025210084033613,0.8952095808383234,0.643702906350915,0.8640330730362885,0.49747899159663866,0.10479041916167664,0.4746031746031746,595,334,0.7592426538746118
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,31.0,29.5,297,283,1894,37,0.5120689655172413,0.8892215568862275,0.649890590809628,0.8700045934772623,0.4879310344827586,0.11077844311377245,0.4813614262560778,580,334,0.7592261503634898
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,31.0,29.6,294,264,1913,40,0.5268817204301075,0.8802395209580839,0.6591928251121076,0.8787322002756086,0.4731182795698925,0.11976047904191617,0.4916387959866221,558,334,0.7589717212336926
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,31.0,29.7,291,254,1923,43,0.5339449541284403,0.8712574850299402,0.6621160409556315,0.8833256775378961,0.46605504587155966,0.12874251497005987,0.49489795918367346,545,334,0.7545831625678363
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,31.0,29.8,286,236,1941,48,0.5478927203065134,0.8562874251497006,0.6682242990654206,0.8915939366100137,0.4521072796934866,0.1437125748502994,0.5017543859649123,522,334,0.7478813617597142
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,31.0,29.9,278,227,1950,56,0.5504950495049505,0.8323353293413174,0.6626936829558999,0.8957280661460726,0.4495049504950495,0.16766467065868262,0.49554367201426025,505,334,0.7280633954873901
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,31.0,30.0,263,197,1980,71,0.5717391304347826,0.7874251497005988,0.6624685138539044,0.9095084979329352,0.4282608695652174,0.2125748502994012,0.4952919020715631,460,334,0.6969336476335339
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,31.0,30.1,246,163,2014,88,0.6014669926650367,0.7365269461077845,0.6621803499327052,0.9251263206247129,0.39853300733496333,0.2634730538922156,0.4949698189134809,409,334,0.6616532667324972
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,31.0,30.2,234,130,2047,100,0.6428571428571429,0.7005988023952096,0.670487106017192,0.9402847955902618,0.35714285714285715,0.2994011976047904,0.5043103448275862,364,334,0.6408835979854715
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,31.0,30.3,218,119,2058,116,0.6468842729970327,0.6526946107784432,0.6497764530551416,0.9453376205787781,0.35311572700296734,0.3473053892215569,0.48123620309050774,337,334,0.5980322313572213
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,31.0,30.4,215,112,2065,119,0.6574923547400612,0.6437125748502994,0.6505295007564298,0.9485530546623794,0.3425076452599388,0.3562874251497006,0.4820627802690583,327,334,0.5922656295126787
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,31.0,30.5,201,98,2079,133,0.6722408026755853,0.6017964071856288,0.6350710900473934,0.954983922829582,0.3277591973244147,0.39820359281437123,0.4652777777777778,299,334,0.5567803300152108
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,31.0,30.6,178,82,2095,156,0.6846153846153846,0.5329341317365269,0.5993265993265994,0.9623334864492421,0.3153846153846154,0.46706586826347307,0.42788461538461536,260,334,0.4952676181857689
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,31.0,30.7,160,71,2106,174,0.6926406926406926,0.47904191616766467,0.5663716814159293,0.9673863114377583,0.30735930735930733,0.5209580838323353,0.3950617283950617,231,334,0.446428227605423
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,31.0,30.8,140,49,2128,194,0.7407407407407407,0.41916167664670656,0.5353728489483747,0.977491961414791,0.25925925925925924,0.5808383233532934,0.36553524804177545,189,334,0.39665363806149756
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,31.0,30.9,112,43,2134,222,0.7225806451612903,0.33532934131736525,0.4580777096114519,0.9802480477721636,0.27741935483870966,0.6646706586826348,0.29708222811671087,155,334,0.3155773890895288
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,31.0,31.0,95,39,2138,239,0.7089552238805971,0.2844311377245509,0.40598290598290604,0.9820854386770785,0.291044776119403,0.7155688622754491,0.2546916890080429,134,334,0.2665165764016295
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,31.0,31.1,69,32,2145,265,0.6831683168316832,0.20658682634730538,0.3172413793103448,0.9853008727606798,0.31683168316831684,0.7934131736526946,0.1885245901639344,101,334,0.1918876991079852
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,31.0,31.2,53,18,2159,281,0.7464788732394366,0.15868263473053892,0.2617283950617284,0.9917317409278824,0.2535211267605634,0.8413173652694611,0.15056818181818182,71,334,0.1504143756584213
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,31.0,31.3,38,10,2167,296,0.7916666666666666,0.11377245508982035,0.19895287958115182,0.9954065227377125,0.20833333333333334,0.8862275449101796,0.11046511627906977,48,334,0.10917897782753272
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,31.0,31.4,35,10,2167,299,0.7777777777777778,0.10479041916167664,0.18469656992084432,0.9954065227377125,0.2222222222222222,0.8952095808383234,0.10174418604651163,45,334,0.1001969418993891
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,31.0,31.5,20,4,2173,314,0.8333333333333334,0.059880239520958084,0.11173184357541899,0.998162609095085,0.16666666666666666,0.9401197604790419,0.05917159763313609,24,334,0.05804284861604314
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,31.0,31.6,16,1,2176,318,0.9411764705882353,0.04790419161676647,0.09116809116809117,0.9995406522737712,0.058823529411764705,0.9520958083832335,0.04776119402985075,17,334,0.04744484389053771
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,31.0,31.7,4,0,2177,330,1.0,0.011976047904191617,0.023668639053254437,1.0,0.0,0.9880239520958084,0.011976047904191617,4,334,0.011976047904191711
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,31.0,31.8,3,0,2177,331,1.0,0.008982035928143712,0.017804154302670624,1.0,0.0,0.9910179640718563,0.008982035928143712,3,334,0.008982035928143617
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,31.0,31.9,1,0,2177,333,1.0,0.0029940119760479044,0.005970149253731344,1.0,0.0,0.9970059880239521,0.0029940119760479044,1,334,0.0029940119760478723
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,31.0,32.0,0,0,2177,334,,0.0,0.0,1.0,,1.0,0.0,0,334,0.0
