prediction_source,validation_scheme,dataset_label,target_col,model,station_id,event_target,official_event_threshold_c,n,event_count,best_F1_threshold_if_enough_events,best_F1_if_enough_events,fixed_nominal_threshold,fixed_nominal_recall,fixed_nominal_F1,mapped_threshold,mapped_threshold_recall,mapped_threshold_F1,residual_bias_high_tail_official_minus_score,low_support,focus_station
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,S137,ge33,33.0,388,26,30.3,0.5,33.0,0.0,0.0,31.0,0.23076923076923078,0.2790697674418605,2.899794498457853,False,True
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,S139,ge33,33.0,388,0,,,33.0,,0.0,31.0,,0.0,,True,True
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,S140,ge33,33.0,388,0,,,33.0,,0.0,31.0,,0.0,,True,False
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,S141,ge33,33.0,388,6,31.2,0.21052631578947367,33.0,0.0,0.0,31.0,0.3333333333333333,0.14285714285714288,3.261944138741942,False,False
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,S142,ge33,33.0,388,32,30.0,0.5393258426966292,33.0,0.0,0.0,31.0,0.21875,0.2978723404255319,3.2104097288249727,False,True
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,S143,ge33,33.0,388,6,31.3,0.39999999999999997,33.0,0.0,0.0,31.0,0.8333333333333334,0.25641025641025644,1.6824087922171245,False,False
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,S144,ge33,33.0,388,5,31.1,0.6,33.0,0.0,0.0,31.0,0.6,0.5454545454545454,2.6912715316016182,False,False
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,S145,ge33,33.0,388,3,,,33.0,0.0,0.0,31.0,1.0,0.19999999999999998,1.6017519080857834,True,False
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,S146,ge33,33.0,388,0,,,33.0,,0.0,31.0,,0.0,,True,False
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,S147,ge33,33.0,388,4,,,33.0,0.0,0.0,31.0,0.25,0.2,2.97992977539516,True,False
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,S148,ge33,33.0,388,0,,,33.0,,0.0,31.0,,0.0,,True,False
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,S149,ge33,33.0,388,0,,,33.0,,0.0,31.0,,0.0,,True,False
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,S150,ge33,33.0,388,1,,,33.0,0.0,0.0,31.0,1.0,0.125,1.9079174245098791,True,False
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,S151,ge33,33.0,388,3,,,33.0,0.0,0.0,31.0,0.6666666666666666,0.16666666666666666,2.0721706722972626,True,False
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,S153,ge33,33.0,388,0,,,33.0,,0.0,31.0,,0.0,,True,False
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,S180,ge33,33.0,388,1,,,33.0,0.0,0.0,31.0,1.0,0.08695652173913045,2.155949745192391,True,False
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,S184,ge33,33.0,388,2,,,33.0,0.0,0.0,31.0,1.0,0.16666666666666669,1.9071520352293163,True,False
blocked_time,blocked_date_cv,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,S187,ge33,33.0,388,1,,,33.0,0.0,0.0,31.0,0.0,0.0,3.4322183256548584,True,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,S124,ge31,31.0,388,2,,,31.0,0.0,0.0,29.7,1.0,0.07547169811320754,0.9903833533903956,True,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,S125,ge31,31.0,388,35,29.4,0.6,31.0,0.2,0.30434782608695654,29.7,0.7428571428571429,0.5777777777777778,1.5490474205340454,False,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,S126,ge31,31.0,388,23,29.6,0.35443037974683544,31.0,0.043478260869565216,0.06896551724137931,29.7,0.5217391304347826,0.3333333333333333,1.9409560811653663,False,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,S127,ge31,31.0,388,24,30.1,0.43999999999999995,31.0,0.0,0.0,29.7,0.5416666666666666,0.3661971830985916,1.8856335257728525,False,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,S128,ge31,31.0,388,30,29.8,0.5063291139240507,31.0,0.0,0.0,29.7,0.6666666666666666,0.47619047619047616,2.0571551716987835,False,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,S129,ge31,31.0,385,21,29.1,0.35555555555555557,31.0,0.047619047619047616,0.0909090909090909,29.7,0.5714285714285714,0.34782608695652173,1.9162761042994165,False,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,S130,ge31,31.0,388,10,30.1,0.25,31.0,0.0,0.0,29.7,0.5,0.1724137931034483,1.7158612026925812,False,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,S132,ge31,31.0,388,28,30.2,0.4482758620689655,31.0,0.07142857142857142,0.12121212121212122,29.7,0.6071428571428571,0.41463414634146345,1.683478803347912,False,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,S135,ge31,31.0,388,47,28.6,0.62015503875969,31.0,0.0851063829787234,0.14035087719298245,29.7,0.6170212765957447,0.5686274509803921,2.115723904532462,False,True
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,S137,ge31,31.0,388,54,28.0,0.5833333333333334,31.0,0.018518518518518517,0.03571428571428571,29.7,0.5370370370370371,0.5576923076923077,2.6111772615698237,False,True
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,S139,ge31,31.0,388,0,,,31.0,,0.0,29.7,,0.0,,True,True
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,S140,ge31,31.0,388,10,30.8,0.4347826086956522,31.0,0.1,0.125,29.7,0.8,0.27118644067796605,1.0462055600161253,False,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,S141,ge31,31.0,388,28,29.7,0.4878048780487805,31.0,0.0,0.0,29.7,0.7142857142857143,0.4878048780487805,2.0741647552706675,False,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,S142,ge31,31.0,388,66,29.2,0.6917293233082707,31.0,0.015151515151515152,0.029411764705882356,29.7,0.5454545454545454,0.6260869565217392,2.76382528652772,False,True
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,S143,ge31,31.0,388,25,29.6,0.4367816091954023,31.0,0.04,0.05714285714285714,29.7,0.72,0.4235294117647059,1.8158660903308834,False,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,S144,ge31,31.0,388,21,30.3,0.3888888888888889,31.0,0.0,0.0,29.7,0.5714285714285714,0.35294117647058826,1.8978445007432334,False,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,S145,ge31,31.0,388,23,29.9,0.5070422535211269,31.0,0.17391304347826086,0.24242424242424243,29.7,0.782608695652174,0.46153846153846156,1.5160459394740604,False,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,S146,ge31,31.0,388,10,30.7,0.47619047619047616,31.0,0.2,0.26666666666666666,29.7,0.7,0.22580645161290322,1.4926253421153848,False,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,S147,ge31,31.0,388,40,29.5,0.5773195876288659,31.0,0.0,0.0,29.7,0.575,0.5287356321839081,1.974413119592068,False,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,S148,ge31,31.0,388,4,,,31.0,0.25,0.4,29.7,0.75,0.10909090909090909,1.3345813895264769,True,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,S149,ge31,31.0,388,6,30.3,0.23999999999999996,31.0,0.0,0.0,29.7,0.8333333333333334,0.17543859649122806,1.4791393811605769,False,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,S150,ge31,31.0,388,11,30.2,0.43749999999999994,31.0,0.0,0.0,29.7,0.8181818181818182,0.30508474576271183,1.2041655252650332,False,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,S151,ge31,31.0,388,33,29.7,0.5591397849462365,31.0,0.030303030303030304,0.05,29.7,0.7878787878787878,0.5591397849462365,1.6736974485371048,False,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,S153,ge31,31.0,388,16,30.4,0.46153846153846156,31.0,0.0625,0.09090909090909091,29.7,0.625,0.3076923076923077,1.376375132546515,False,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,S180,ge31,31.0,388,13,30.5,0.3636363636363637,31.0,0.07692307692307693,0.10526315789473684,29.7,0.6153846153846154,0.25806451612903225,1.5014808742795074,False,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,S184,ge31,31.0,388,16,30.3,0.47368421052631576,31.0,0.0,0.0,29.7,0.8125,0.3714285714285714,1.2852870662078,False,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,S187,ge31,31.0,388,27,29.6,0.4938271604938271,31.0,0.037037037037037035,0.06896551724137931,29.7,0.6296296296296297,0.45333333333333337,1.7946610099924567,False,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,S124,ge33,33.0,388,0,,,33.0,,0.0,30.4,,0.0,,True,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,S125,ge33,33.0,388,1,,,33.0,0.0,0.0,30.4,1.0,0.07142857142857142,2.3575785887928546,True,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,S126,ge33,33.0,388,0,,,33.0,,0.0,30.4,,0.0,,True,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,S127,ge33,33.0,388,0,,,33.0,,0.0,30.4,,0.0,,True,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,S128,ge33,33.0,388,1,,,33.0,0.0,0.0,30.4,1.0,0.10526315789473684,2.2262021771859573,True,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,S129,ge33,33.0,385,0,,,33.0,,0.0,30.4,,0.0,,True,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,S130,ge33,33.0,388,0,,,33.0,,0.0,30.4,,0.0,,True,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,S132,ge33,33.0,388,0,,,33.0,,0.0,30.4,,0.0,,True,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,S135,ge33,33.0,388,6,30.8,0.3,33.0,0.0,0.0,30.4,0.6666666666666666,0.25806451612903225,3.205414931005088,False,True
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,S137,ge33,33.0,388,6,30.2,0.26666666666666666,33.0,0.0,0.0,30.4,0.3333333333333333,0.19047619047619044,2.9934549762565275,False,True
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,S139,ge33,33.0,388,0,,,33.0,,0.0,30.4,,0.0,,True,True
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,S140,ge33,33.0,388,0,,,33.0,,0.0,30.4,,0.0,,True,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,S141,ge33,33.0,388,0,,,33.0,,0.0,30.4,,0.0,,True,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,S142,ge33,33.0,388,13,29.7,0.3225806451612903,33.0,0.0,0.0,30.4,0.3076923076923077,0.29629629629629634,3.7502489780966837,False,True
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,S143,ge33,33.0,388,0,,,33.0,,0.0,30.4,,0.0,,True,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,S144,ge33,33.0,388,1,,,33.0,0.0,0.0,30.4,1.0,0.16666666666666669,2.604623845819713,True,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,S145,ge33,33.0,388,0,,,33.0,,0.0,30.4,,0.0,,True,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,S146,ge33,33.0,388,0,,,33.0,,0.0,30.4,,0.0,,True,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,S147,ge33,33.0,388,2,,,33.0,0.0,0.0,30.4,0.5,0.15384615384615385,3.4165019909672036,True,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,S148,ge33,33.0,388,0,,,33.0,,0.0,30.4,,0.0,,True,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,S149,ge33,33.0,388,0,,,33.0,,0.0,30.4,,0.0,,True,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,S150,ge33,33.0,388,0,,,33.0,,0.0,30.4,,0.0,,True,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,S151,ge33,33.0,388,0,,,33.0,,0.0,30.4,,0.0,,True,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,S153,ge33,33.0,388,0,,,33.0,,0.0,30.4,,0.0,,True,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,S180,ge33,33.0,388,0,,,33.0,,0.0,30.4,,0.0,,True,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,S184,ge33,33.0,388,0,,,33.0,,0.0,30.4,,0.0,,True,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,S187,ge33,33.0,388,0,,,33.0,,0.0,30.4,,0.0,,True,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S124,ge31,31.0,388,2,,,31.0,0.0,0.0,28.9,0.5,0.07692307692307693,2.3879236659294687,True,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S125,ge31,31.0,388,35,28.9,0.5833333333333334,31.0,0.0,0.0,28.9,0.8,0.5833333333333334,2.2157894919290446,False,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S126,ge31,31.0,388,23,29.3,0.4482758620689655,31.0,0.0,0.0,28.9,0.6956521739130435,0.39999999999999997,2.358459149803808,False,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S127,ge31,31.0,388,24,28.7,0.39344262295081966,31.0,0.0,0.0,28.9,0.2916666666666667,0.3111111111111111,2.88706231871526,False,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S128,ge31,31.0,388,30,29.0,0.46575342465753417,31.0,0.0,0.0,28.9,0.5666666666666667,0.40963855421686746,2.7972364181857765,False,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S129,ge31,31.0,385,21,28.7,0.3548387096774194,31.0,0.0,0.0,28.9,0.3333333333333333,0.3111111111111111,2.7829892889606946,False,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S130,ge31,31.0,388,10,28.9,0.21276595744680854,31.0,0.0,0.0,28.9,0.5,0.21276595744680854,2.599603572775755,False,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S132,ge31,31.0,388,28,29.6,0.5106382978723404,31.0,0.0,0.0,28.9,0.6785714285714286,0.4470588235294118,2.2535884264901287,False,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S135,ge31,31.0,388,47,28.9,0.594059405940594,31.0,0.0,0.0,28.9,0.6382978723404256,0.594059405940594,2.8135112045330635,False,True
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S137,ge31,31.0,388,54,28.7,0.6218487394957983,31.0,0.0,0.0,28.9,0.5370370370370371,0.5800000000000001,3.2543841545603014,False,True
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S139,ge31,31.0,388,0,,,31.0,,0.0,28.9,,0.0,,True,True
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S140,ge31,31.0,388,10,29.9,0.6,31.0,0.0,0.0,28.9,0.8,0.23880597014925373,1.7802789970597412,False,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S141,ge31,31.0,388,28,29.0,0.4788732394366197,31.0,0.0,0.0,28.9,0.6785714285714286,0.46913580246913583,2.7544766363260567,False,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S142,ge31,31.0,388,66,28.0,0.6857142857142857,31.0,0.0,0.0,28.9,0.42424242424242425,0.5384615384615385,3.601765185798313,False,True
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S143,ge31,31.0,388,25,28.8,0.40425531914893614,31.0,0.0,0.0,28.9,0.68,0.37777777777777777,2.492567176703414,False,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S144,ge31,31.0,388,21,28.5,0.38554216867469876,31.0,0.0,0.0,28.9,0.3333333333333333,0.3333333333333333,2.8627709835435655,False,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S145,ge31,31.0,388,23,29.2,0.46874999999999994,31.0,0.0,0.0,28.9,0.7391304347826086,0.4415584415584415,2.334463998513473,False,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S146,ge31,31.0,388,10,29.8,0.5555555555555556,31.0,0.0,0.0,28.9,0.9,0.2647058823529411,2.1147344872041054,False,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S147,ge31,31.0,388,40,28.5,0.5882352941176471,31.0,0.0,0.0,28.9,0.2,0.2622950819672132,2.9644671203655504,False,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S148,ge31,31.0,388,4,,,31.0,0.0,0.0,28.9,0.75,0.19999999999999998,2.254004913282783,True,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S149,ge31,31.0,388,6,29.1,0.2608695652173913,31.0,0.0,0.0,28.9,0.6666666666666666,0.25,2.3438218018904204,False,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S150,ge31,31.0,388,11,28.9,0.375,31.0,0.0,0.0,28.9,0.8181818181818182,0.375,2.380003805849072,False,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S151,ge31,31.0,388,33,28.5,0.4912280701754386,31.0,0.0,0.0,28.9,0.36363636363636365,0.3380281690140845,2.7096576532026644,False,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S153,ge31,31.0,388,16,29.6,0.42424242424242425,31.0,0.0,0.0,28.9,0.75,0.3287671232876712,1.9891926785580272,False,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S180,ge31,31.0,388,13,29.6,0.4000000000000001,31.0,0.0,0.0,28.9,0.7692307692307693,0.2857142857142857,2.031865625146968,False,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S184,ge31,31.0,388,16,29.0,0.4067796610169491,31.0,0.0,0.0,28.9,0.8125,0.37681159420289856,2.1609609246241646,False,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S187,ge31,31.0,388,27,28.9,0.5,31.0,0.0,0.0,28.9,0.5925925925925926,0.5,2.5642273822793236,False,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S124,ge33,33.0,388,0,,,33.0,,0.0,29.5,,0.0,,True,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S125,ge33,33.0,388,1,,,33.0,0.0,0.0,29.5,1.0,0.06451612903225806,2.7775117548977946,True,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S126,ge33,33.0,388,0,,,33.0,,0.0,29.5,,0.0,,True,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S127,ge33,33.0,388,0,,,33.0,,0.0,29.5,,0.0,,True,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S128,ge33,33.0,388,1,,,33.0,0.0,0.0,29.5,1.0,0.13333333333333333,3.0771975808536958,True,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S129,ge33,33.0,385,0,,,33.0,,0.0,29.5,,0.0,,True,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S130,ge33,33.0,388,0,,,33.0,,0.0,29.5,,0.0,,True,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S132,ge33,33.0,388,0,,,33.0,,0.0,29.5,,0.0,,True,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S135,ge33,33.0,388,6,29.6,0.30769230769230765,33.0,0.0,0.0,29.5,0.6666666666666666,0.27586206896551724,3.9035827387084763,False,True
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S137,ge33,33.0,388,6,29.2,0.25,33.0,0.0,0.0,29.5,0.16666666666666666,0.15384615384615383,4.02352698468908,False,True
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S139,ge33,33.0,388,0,,,33.0,,0.0,29.5,,0.0,,True,True
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S140,ge33,33.0,388,0,,,33.0,,0.0,29.5,,0.0,,True,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S141,ge33,33.0,388,0,,,33.0,,0.0,29.5,,0.0,,True,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S142,ge33,33.0,388,13,28.7,0.3055555555555555,33.0,0.0,0.0,29.5,0.07692307692307693,0.10526315789473684,4.714870921223814,False,True
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S143,ge33,33.0,388,0,,,33.0,,0.0,29.5,,0.0,,True,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S144,ge33,33.0,388,1,,,33.0,0.0,0.0,29.5,1.0,0.4,3.7317259730360917,True,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S145,ge33,33.0,388,0,,,33.0,,0.0,29.5,,0.0,,True,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S146,ge33,33.0,388,0,,,33.0,,0.0,29.5,,0.0,,True,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S147,ge33,33.0,388,2,,,33.0,0.0,0.0,29.5,0.5,0.3333333333333333,4.397415754850469,True,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S148,ge33,33.0,388,0,,,33.0,,0.0,29.5,,0.0,,True,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S149,ge33,33.0,388,0,,,33.0,,0.0,29.5,,0.0,,True,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S150,ge33,33.0,388,0,,,33.0,,0.0,29.5,,0.0,,True,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S151,ge33,33.0,388,0,,,33.0,,0.0,29.5,,0.0,,True,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S153,ge33,33.0,388,0,,,33.0,,0.0,29.5,,0.0,,True,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S180,ge33,33.0,388,0,,,33.0,,0.0,29.5,,0.0,,True,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S184,ge33,33.0,388,0,,,33.0,,0.0,29.5,,0.0,,True,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S187,ge33,33.0,388,0,,,33.0,,0.0,29.5,,0.0,,True,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,S124,ge31,31.0,388,2,,,31.0,0.0,0.0,29.4,0.5,0.03571428571428571,1.5218610097768934,True,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,S125,ge31,31.0,388,35,29.5,0.588235294117647,31.0,0.11428571428571428,0.19512195121951217,29.4,0.7142857142857143,0.5813953488372093,1.761366972837906,False,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,S126,ge31,31.0,388,23,30.0,0.3773584905660377,31.0,0.0,0.0,29.4,0.6086956521739131,0.36363636363636365,1.9926629007783598,False,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,S127,ge31,31.0,388,24,29.4,0.425,31.0,0.041666666666666664,0.07999999999999999,29.4,0.7083333333333334,0.425,1.9510288597466214,False,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,S128,ge31,31.0,388,30,29.3,0.48275862068965514,31.0,0.03333333333333333,0.0625,29.4,0.6666666666666666,0.4705882352941177,2.1805397220531186,False,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,S129,ge31,31.0,385,21,28.8,0.3541666666666667,31.0,0.047619047619047616,0.08695652173913042,29.4,0.5238095238095238,0.3013698630136986,1.9860254499703125,False,False
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,S130,ge31,31.0,388,10,30.3,0.27586206896551724,31.0,0.0,0.0,29.4,0.5,0.15384615384615385,1.8724471994581946,False,False
