prediction_source,validation_scheme,dataset_label,target_col,model,hour,event_target,official_event_threshold_c,n,event_count,best_F1_threshold_if_enough_events,best_F1_if_enough_events,fixed_nominal_threshold,fixed_nominal_recall,fixed_nominal_F1,mapped_threshold,mapped_threshold_recall,mapped_threshold_F1,residual_bias_high_tail_official_minus_score,low_support
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,12,ge33,33.0,108,8,30.5,0.1523809523809524,33.0,0.0,0.0,30.6,0.875,0.14141414141414144,2.363178416686948,False
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,13,ge33,33.0,108,8,31.3,0.2,33.0,0.0,0.0,30.6,0.875,0.17500000000000002,2.062862815325395,False
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,14,ge33,33.0,108,1,,,33.0,0.0,0.0,30.6,1.0,0.02985074626865672,2.4201684730324864,True
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,15,ge33,33.0,108,2,,,33.0,0.0,0.0,30.6,0.5,0.09523809523809525,2.527132420356068,True
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,16,ge33,33.0,108,0,,,33.0,,0.0,30.6,,0.0,,True
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,17,ge33,33.0,108,0,,,33.0,,0.0,30.6,,0.0,,True
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,18,ge33,33.0,108,0,,,33.0,,0.0,30.6,,0.0,,True
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,19,ge33,33.0,108,0,,,33.0,,0.0,30.6,,0.0,,True
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,20,ge33,33.0,108,0,,,33.0,,0.0,30.6,,0.0,,True
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,21,ge33,33.0,81,0,,,33.0,,0.0,30.6,,0.0,,True
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,22,ge33,33.0,81,0,,,33.0,,0.0,30.6,,0.0,,True
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,23,ge33,33.0,81,0,,,33.0,,0.0,30.6,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,0,ge31,31.0,108,0,,,31.0,,0.0,30.1,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,1,ge31,31.0,108,0,,,31.0,,0.0,30.1,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,2,ge31,31.0,108,0,,,31.0,,0.0,30.1,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,3,ge31,31.0,108,0,,,31.0,,0.0,30.1,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,4,ge31,31.0,108,0,,,31.0,,0.0,30.1,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,5,ge31,31.0,108,0,,,31.0,,0.0,30.1,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,6,ge31,31.0,108,0,,,31.0,,0.0,30.1,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,7,ge31,31.0,108,0,,,31.0,,0.0,30.1,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,8,ge31,31.0,108,0,,,31.0,,0.0,30.1,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,9,ge31,31.0,108,0,,,31.0,,0.0,30.1,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,10,ge31,31.0,108,5,28.5,0.14285714285714288,31.0,0.0,0.0,30.1,0.0,0.0,2.0163121809088778,False
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,11,ge31,31.0,108,26,29.6,0.4693877551020407,31.0,0.0,0.0,30.1,0.5,0.3823529411764706,1.6044949397060435,False
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,12,ge31,31.0,108,54,29.9,0.7260273972602741,31.0,0.09259259259259259,0.16393442622950818,30.1,0.7777777777777778,0.6719999999999999,1.1927860347279167,False
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,13,ge31,31.0,108,43,30.2,0.6065573770491803,31.0,0.13953488372093023,0.2068965517241379,30.1,0.8604651162790697,0.596774193548387,1.1757178164783344,False
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,14,ge31,31.0,108,28,30.1,0.48598130841121495,31.0,0.03571428571428571,0.06060606060606061,30.1,0.9285714285714286,0.48598130841121495,1.0545830685703539,False
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,15,ge31,31.0,108,18,30.1,0.4827586206896552,31.0,0.0,0.0,30.1,0.3888888888888889,0.4827586206896552,1.631613149311874,False
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,16,ge31,31.0,108,4,,,31.0,0.0,0.0,30.1,0.0,0.0,2.1874577174798677,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,17,ge31,31.0,108,0,,,31.0,,0.0,30.1,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,18,ge31,31.0,108,0,,,31.0,,0.0,30.1,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,19,ge31,31.0,108,0,,,31.0,,0.0,30.1,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,20,ge31,31.0,108,0,,,31.0,,0.0,30.1,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,21,ge31,31.0,81,0,,,31.0,,0.0,30.1,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,22,ge31,31.0,81,0,,,31.0,,0.0,30.1,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,23,ge31,31.0,81,0,,,31.0,,0.0,30.1,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,0,ge33,33.0,108,0,,,33.0,,0.0,30.5,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,1,ge33,33.0,108,0,,,33.0,,0.0,30.5,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,2,ge33,33.0,108,0,,,33.0,,0.0,30.5,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,3,ge33,33.0,108,0,,,33.0,,0.0,30.5,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,4,ge33,33.0,108,0,,,33.0,,0.0,30.5,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,5,ge33,33.0,108,0,,,33.0,,0.0,30.5,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,6,ge33,33.0,108,0,,,33.0,,0.0,30.5,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,7,ge33,33.0,108,0,,,33.0,,0.0,30.5,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,8,ge33,33.0,108,0,,,33.0,,0.0,30.5,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,9,ge33,33.0,108,0,,,33.0,,0.0,30.5,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,10,ge33,33.0,108,0,,,33.0,,0.0,30.5,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,11,ge33,33.0,108,0,,,33.0,,0.0,30.5,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,12,ge33,33.0,108,2,,,33.0,0.0,0.0,30.5,0.5,0.03508771929824561,3.187528525734715,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,13,ge33,33.0,108,3,,,33.0,0.0,0.0,30.5,1.0,0.1111111111111111,2.454809566694975,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,14,ge33,33.0,108,0,,,33.0,,0.0,30.5,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,15,ge33,33.0,108,0,,,33.0,,0.0,30.5,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,16,ge33,33.0,108,0,,,33.0,,0.0,30.5,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,17,ge33,33.0,108,0,,,33.0,,0.0,30.5,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,18,ge33,33.0,108,0,,,33.0,,0.0,30.5,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,19,ge33,33.0,108,0,,,33.0,,0.0,30.5,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,20,ge33,33.0,108,0,,,33.0,,0.0,30.5,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,21,ge33,33.0,81,0,,,33.0,,0.0,30.5,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,22,ge33,33.0,81,0,,,33.0,,0.0,30.5,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,23,ge33,33.0,81,0,,,33.0,,0.0,30.5,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_only,0,ge31,31.0,108,0,,,31.0,,0.0,29.2,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_only,1,ge31,31.0,108,0,,,31.0,,0.0,29.2,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_only,2,ge31,31.0,108,0,,,31.0,,0.0,29.2,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_only,3,ge31,31.0,108,0,,,31.0,,0.0,29.2,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_only,4,ge31,31.0,108,0,,,31.0,,0.0,29.2,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_only,5,ge31,31.0,108,0,,,31.0,,0.0,29.2,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_only,6,ge31,31.0,108,0,,,31.0,,0.0,29.2,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_only,7,ge31,31.0,108,0,,,31.0,,0.0,29.2,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_only,8,ge31,31.0,108,0,,,31.0,,0.0,29.2,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_only,9,ge31,31.0,108,0,,,31.0,,0.0,29.2,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_only,10,ge31,31.0,108,5,28.7,0.16216216216216214,31.0,0.0,0.0,29.2,0.0,0.0,2.7273290662605922,False
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_only,11,ge31,31.0,108,26,28.1,0.40625,31.0,0.0,0.0,29.2,0.15384615384615385,0.2,2.8555646577667875,False
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_only,12,ge31,31.0,108,54,28.4,0.6838709677419357,31.0,0.0,0.0,29.2,0.6851851851851852,0.6166666666666667,2.35041557039625,False
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_only,13,ge31,31.0,108,43,28.8,0.6504065040650407,31.0,0.0,0.0,29.2,0.6744186046511628,0.58,2.3355913494951936,False
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_only,14,ge31,31.0,108,28,28.9,0.4950495049504951,31.0,0.0,0.0,29.2,0.6785714285714286,0.4470588235294118,1.985904457036446,False
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_only,15,ge31,31.0,108,18,29.5,0.5789473684210527,31.0,0.0,0.0,29.2,0.7777777777777778,0.3888888888888889,2.086459709839015,False
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_only,16,ge31,31.0,108,4,,,31.0,0.0,0.0,29.2,0.75,0.16216216216216214,2.165796109671853,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_only,17,ge31,31.0,108,0,,,31.0,,0.0,29.2,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_only,18,ge31,31.0,108,0,,,31.0,,0.0,29.2,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_only,19,ge31,31.0,108,0,,,31.0,,0.0,29.2,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_only,20,ge31,31.0,108,0,,,31.0,,0.0,29.2,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_only,21,ge31,31.0,81,0,,,31.0,,0.0,29.2,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_only,22,ge31,31.0,81,0,,,31.0,,0.0,29.2,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_only,23,ge31,31.0,81,0,,,31.0,,0.0,29.2,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_only,0,ge33,33.0,108,0,,,33.0,,0.0,29.6,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_only,1,ge33,33.0,108,0,,,33.0,,0.0,29.6,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_only,2,ge33,33.0,108,0,,,33.0,,0.0,29.6,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_only,3,ge33,33.0,108,0,,,33.0,,0.0,29.6,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_only,4,ge33,33.0,108,0,,,33.0,,0.0,29.6,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_only,5,ge33,33.0,108,0,,,33.0,,0.0,29.6,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_only,6,ge33,33.0,108,0,,,33.0,,0.0,29.6,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_only,7,ge33,33.0,108,0,,,33.0,,0.0,29.6,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_only,8,ge33,33.0,108,0,,,33.0,,0.0,29.6,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_only,9,ge33,33.0,108,0,,,33.0,,0.0,29.6,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_only,10,ge33,33.0,108,0,,,33.0,,0.0,29.6,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_only,11,ge33,33.0,108,0,,,33.0,,0.0,29.6,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_only,12,ge33,33.0,108,2,,,33.0,0.0,0.0,29.6,0.5,0.07142857142857144,4.327436013449454,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_only,13,ge33,33.0,108,3,,,33.0,0.0,0.0,29.6,0.6666666666666666,0.10256410256410256,3.5678690315992903,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_only,14,ge33,33.0,108,0,,,33.0,,0.0,29.6,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_only,15,ge33,33.0,108,0,,,33.0,,0.0,29.6,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_only,16,ge33,33.0,108,0,,,33.0,,0.0,29.6,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_only,17,ge33,33.0,108,0,,,33.0,,0.0,29.6,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_only,18,ge33,33.0,108,0,,,33.0,,0.0,29.6,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_only,19,ge33,33.0,108,0,,,33.0,,0.0,29.6,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_only,20,ge33,33.0,108,0,,,33.0,,0.0,29.6,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_only,21,ge33,33.0,81,0,,,33.0,,0.0,29.6,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_only,22,ge33,33.0,81,0,,,33.0,,0.0,29.6,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_only,23,ge33,33.0,81,0,,,33.0,,0.0,29.6,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,0,ge31,31.0,108,0,,,31.0,,0.0,30.0,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,1,ge31,31.0,108,0,,,31.0,,0.0,30.0,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,2,ge31,31.0,108,0,,,31.0,,0.0,30.0,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,3,ge31,31.0,108,0,,,31.0,,0.0,30.0,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,4,ge31,31.0,108,0,,,31.0,,0.0,30.0,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,5,ge31,31.0,108,0,,,31.0,,0.0,30.0,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,6,ge31,31.0,108,0,,,31.0,,0.0,30.0,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,7,ge31,31.0,108,0,,,31.0,,0.0,30.0,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,8,ge31,31.0,108,0,,,31.0,,0.0,30.0,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,9,ge31,31.0,108,0,,,31.0,,0.0,30.0,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,10,ge31,31.0,108,5,28.6,0.13793103448275862,31.0,0.0,0.0,30.0,0.0,0.0,2.6404358865573165,False
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,11,ge31,31.0,108,26,29.1,0.3969465648854962,31.0,0.0,0.0,30.0,0.11538461538461539,0.20689655172413793,2.160614214459542,False
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,12,ge31,31.0,108,54,29.9,0.6870229007633588,31.0,0.0,0.0,30.0,0.7777777777777778,0.6829268292682927,1.5466447550175426,False
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,13,ge31,31.0,108,43,29.8,0.6218487394957982,31.0,0.0,0.0,30.0,0.7441860465116279,0.5925925925925926,1.5258536619586573,False
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,14,ge31,31.0,108,28,30.0,0.5057471264367817,31.0,0.03571428571428571,0.06666666666666667,30.0,0.7857142857142857,0.5057471264367817,1.1801415930702024,False
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,15,ge31,31.0,108,18,30.0,0.45161290322580644,31.0,0.0,0.0,30.0,0.3888888888888889,0.45161290322580644,1.758670347301003,False
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,16,ge31,31.0,108,4,,,31.0,0.0,0.0,30.0,0.0,0.0,2.2423899153797633,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,17,ge31,31.0,108,0,,,31.0,,0.0,30.0,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,18,ge31,31.0,108,0,,,31.0,,0.0,30.0,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,19,ge31,31.0,108,0,,,31.0,,0.0,30.0,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,20,ge31,31.0,108,0,,,31.0,,0.0,30.0,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,21,ge31,31.0,81,0,,,31.0,,0.0,30.0,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,22,ge31,31.0,81,0,,,31.0,,0.0,30.0,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,23,ge31,31.0,81,0,,,31.0,,0.0,30.0,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,0,ge33,33.0,108,0,,,33.0,,0.0,30.3,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,1,ge33,33.0,108,0,,,33.0,,0.0,30.3,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,2,ge33,33.0,108,0,,,33.0,,0.0,30.3,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,3,ge33,33.0,108,0,,,33.0,,0.0,30.3,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,4,ge33,33.0,108,0,,,33.0,,0.0,30.3,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,5,ge33,33.0,108,0,,,33.0,,0.0,30.3,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,6,ge33,33.0,108,0,,,33.0,,0.0,30.3,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,7,ge33,33.0,108,0,,,33.0,,0.0,30.3,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,8,ge33,33.0,108,0,,,33.0,,0.0,30.3,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,9,ge33,33.0,108,0,,,33.0,,0.0,30.3,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,10,ge33,33.0,108,0,,,33.0,,0.0,30.3,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,11,ge33,33.0,108,0,,,33.0,,0.0,30.3,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,12,ge33,33.0,108,2,,,33.0,0.0,0.0,30.3,0.5,0.06666666666666667,3.3920849158821316,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,13,ge33,33.0,108,3,,,33.0,0.0,0.0,30.3,0.6666666666666666,0.09302325581395349,2.769063331095861,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,14,ge33,33.0,108,0,,,33.0,,0.0,30.3,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,15,ge33,33.0,108,0,,,33.0,,0.0,30.3,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,16,ge33,33.0,108,0,,,33.0,,0.0,30.3,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,17,ge33,33.0,108,0,,,33.0,,0.0,30.3,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,18,ge33,33.0,108,0,,,33.0,,0.0,30.3,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,19,ge33,33.0,108,0,,,33.0,,0.0,30.3,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,20,ge33,33.0,108,0,,,33.0,,0.0,30.3,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,21,ge33,33.0,81,0,,,33.0,,0.0,30.3,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,22,ge33,33.0,81,0,,,33.0,,0.0,30.3,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,23,ge33,33.0,81,0,,,33.0,,0.0,30.3,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,0,ge31,31.0,108,0,,,31.0,,0.0,29.9,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,1,ge31,31.0,108,0,,,31.0,,0.0,29.9,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,2,ge31,31.0,108,0,,,31.0,,0.0,29.9,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,3,ge31,31.0,108,0,,,31.0,,0.0,29.9,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,4,ge31,31.0,108,0,,,31.0,,0.0,29.9,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,5,ge31,31.0,108,0,,,31.0,,0.0,29.9,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,6,ge31,31.0,108,0,,,31.0,,0.0,29.9,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,7,ge31,31.0,108,0,,,31.0,,0.0,29.9,,0.0,,True
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,8,ge31,31.0,108,0,,,31.0,,0.0,29.9,,0.0,,True
