prediction_source,validation_scheme,dataset_label,target_col,model,event_target,operating_point,achievable,official_event_threshold_c,score_threshold_c,TP,FP,TN,FN,precision,recall,F1,specificity,false_alarm_ratio,miss_rate,critical_success_index,predicted_positive_count,official_positive_count,youden_J
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,recall_90,True,31.0,29.3,303.0,321.0,1856.0,31.0,0.4855769230769231,0.907185628742515,0.6325678496868476,0.8525493798805696,0.5144230769230769,0.09281437125748503,0.46259541984732827,624.0,334.0,0.7597350086230845
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,precision_70,True,31.0,30.8,140.0,49.0,2128.0,194.0,0.7407407407407407,0.41916167664670656,0.5353728489483747,0.977491961414791,0.25925925925925924,0.5808383233532934,0.36553524804177545,189.0,334.0,0.39665363806149756
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,balanced_J,True,31.0,29.1,314.0,355.0,1822.0,20.0,0.4693572496263079,0.9401197604790419,0.6261216350947159,0.8369315571887919,0.5306427503736921,0.059880239520958084,0.45573294629898403,669.0,334.0,0.7770513176678338
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,low_false_alarm_candidate,True,31.0,30.8,140.0,49.0,2128.0,194.0,0.7407407407407407,0.41916167664670656,0.5353728489483747,0.977491961414791,0.25925925925925924,0.5808383233532934,0.36553524804177545,189.0,334.0,0.39665363806149756
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge32,fixed_nominal,True,32.0,32.0,0.0,0.0,2390.0,121.0,,0.0,0.0,1.0,,1.0,0.0,0.0,121.0,0.0
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge32,best_F1,True,32.0,30.8,65.0,124.0,2266.0,56.0,0.3439153439153439,0.5371900826446281,0.4193548387096774,0.9481171548117154,0.656084656084656,0.4628099173553719,0.2653061224489796,189.0,121.0,0.48530723745634363
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge32,recall_90,True,32.0,29.9,111.0,394.0,1996.0,10.0,0.2198019801980198,0.9173553719008265,0.3546325878594249,0.8351464435146444,0.7801980198019802,0.08264462809917356,0.21553398058252426,505.0,121.0,0.7525018154154708
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge32,precision_70,False,32.0,,,,,,,,,,,,,,,
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge32,balanced_J,True,32.0,29.8,115.0,407.0,1983.0,6.0,0.22030651340996169,0.9504132231404959,0.35769828926905134,0.8297071129707113,0.7796934865900383,0.049586776859504134,0.2178030303030303,522.0,121.0,0.7801203361112072
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge32,low_false_alarm_candidate,False,32.0,,,,,,,,,,,,,,,
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,fixed_nominal,True,33.0,33.0,0.0,0.0,2488.0,23.0,,0.0,0.0,1.0,,1.0,0.0,0.0,23.0,0.0
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,best_F1,True,33.0,30.8,13.0,176.0,2312.0,10.0,0.06878306878306878,0.5652173913043478,0.12264150943396226,0.9292604501607717,0.9312169312169312,0.43478260869565216,0.06532663316582915,189.0,23.0,0.49447784146511964
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,recall_90,True,33.0,30.1,21.0,388.0,2100.0,2.0,0.05134474327628362,0.9130434782608695,0.09722222222222222,0.8440514469453376,0.9486552567237164,0.08695652173913043,0.051094890510948905,409.0,23.0,0.7570949252062071
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,precision_70,False,33.0,,,,,,,,,,,,,,,
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,balanced_J,True,33.0,29.9,23.0,482.0,2006.0,0.0,0.04554455445544554,1.0,0.08712121212121211,0.8062700964630225,0.9544554455445544,0.0,0.04554455445544554,505.0,23.0,0.8062700964630225
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,low_false_alarm_candidate,False,33.0,,,,,,,,,,,,,,,
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge31,fixed_nominal,True,31.0,31.0,113.0,47.0,2130.0,221.0,0.70625,0.3383233532934132,0.45748987854251016,0.9784106568672485,0.29375,0.6616766467065869,0.29658792650918636,160.0,334.0,0.3167340101606617
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge31,best_F1,True,31.0,30.0,292.0,233.0,1944.0,42.0,0.5561904761904762,0.874251497005988,0.6798603026775321,0.8929719797887,0.4438095238095238,0.12574850299401197,0.5149911816578483,525.0,334.0,0.7672234767946882
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge31,recall_90,True,31.0,29.7,303.0,276.0,1901.0,31.0,0.5233160621761658,0.907185628742515,0.6637458926615553,0.8732200275608636,0.47668393782383417,0.09281437125748503,0.4967213114754098,579.0,334.0,0.7804056563033785
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge31,precision_70,True,31.0,31.0,113.0,47.0,2130.0,221.0,0.70625,0.3383233532934132,0.45748987854251016,0.9784106568672485,0.29375,0.6616766467065869,0.29658792650918636,160.0,334.0,0.3167340101606617
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge31,balanced_J,True,31.0,29.3,314.0,343.0,1834.0,20.0,0.4779299847792998,0.9401197604790419,0.6337033299697276,0.842443729903537,0.5220700152207002,0.059880239520958084,0.4638109305760709,657.0,334.0,0.7825634903825789
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge31,low_false_alarm_candidate,True,31.0,31.0,113.0,47.0,2130.0,221.0,0.70625,0.3383233532934132,0.45748987854251016,0.9784106568672485,0.29375,0.6616766467065869,0.29658792650918636,160.0,334.0,0.3167340101606617
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge32,fixed_nominal,True,32.0,32.0,0.0,0.0,2390.0,121.0,,0.0,0.0,1.0,,1.0,0.0,0.0,121.0,0.0
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge32,best_F1,True,32.0,30.7,81.0,175.0,2215.0,40.0,0.31640625,0.6694214876033058,0.4297082228116711,0.9267782426778243,0.68359375,0.3305785123966942,0.27364864864864863,256.0,121.0,0.5961997302811302
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge32,recall_90,True,32.0,30.1,109.0,404.0,1986.0,12.0,0.2124756335282651,0.9008264462809917,0.34384858044164035,0.8309623430962343,0.7875243664717348,0.09917355371900827,0.20761904761904762,513.0,121.0,0.7317887893772261
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge32,precision_70,False,32.0,,,,,,,,,,,,,,,
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge32,balanced_J,True,32.0,29.6,118.0,478.0,1912.0,3.0,0.19798657718120805,0.9752066115702479,0.32914923291492326,0.8,0.802013422818792,0.024793388429752067,0.19699499165275458,596.0,121.0,0.7752066115702481
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge32,low_false_alarm_candidate,False,32.0,,,,,,,,,,,,,,,
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge33,fixed_nominal,True,33.0,33.0,0.0,0.0,2488.0,23.0,,0.0,0.0,1.0,,1.0,0.0,0.0,23.0,0.0
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge33,best_F1,True,33.0,30.7,17.0,239.0,2249.0,6.0,0.06640625,0.7391304347826086,0.12186379928315413,0.9039389067524116,0.93359375,0.2608695652173913,0.0648854961832061,256.0,23.0,0.6430693415350204
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge33,recall_90,True,33.0,30.4,21.0,363.0,2125.0,2.0,0.0546875,0.9130434782608695,0.1031941031941032,0.8540996784565916,0.9453125,0.08695652173913043,0.054404145077720206,384.0,23.0,0.7671431567174611
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge33,precision_70,False,33.0,,,,,,,,,,,,,,,
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge33,balanced_J,True,33.0,29.7,23.0,556.0,1932.0,0.0,0.039723661485319514,1.0,0.07641196013289035,0.7765273311897106,0.9602763385146805,0.0,0.039723661485319514,579.0,23.0,0.7765273311897105
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge33,low_false_alarm_candidate,False,33.0,,,,,,,,,,,,,,,
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,fixed_nominal,True,31.0,31.0,122.0,36.0,2141.0,212.0,0.7721518987341772,0.3652694610778443,0.49593495934959353,0.9834634818557648,0.22784810126582278,0.6347305389221557,0.32972972972972975,158.0,334.0,0.348732942933609
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,best_F1,True,31.0,30.3,260.0,150.0,2027.0,74.0,0.6341463414634146,0.7784431137724551,0.6989247311827957,0.9310978410656867,0.36585365853658536,0.2215568862275449,0.5371900826446281,410.0,334.0,0.709540954838142
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,recall_90,True,31.0,29.8,304.0,256.0,1921.0,30.0,0.5428571428571428,0.9101796407185628,0.6800894854586129,0.8824069820854387,0.45714285714285713,0.08982035928143713,0.5152542372881356,560.0,334.0,0.7925866228040015
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,precision_70,True,31.0,30.7,180.0,76.0,2101.0,154.0,0.703125,0.5389221556886228,0.6101694915254238,0.9650895728066146,0.296875,0.46107784431137727,0.43902439024390244,256.0,334.0,0.5040117284952372
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,balanced_J,True,31.0,29.8,304.0,256.0,1921.0,30.0,0.5428571428571428,0.9101796407185628,0.6800894854586129,0.8824069820854387,0.45714285714285713,0.08982035928143713,0.5152542372881356,560.0,334.0,0.7925866228040015
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,low_false_alarm_candidate,True,31.0,30.7,180.0,76.0,2101.0,154.0,0.703125,0.5389221556886228,0.6101694915254238,0.9650895728066146,0.296875,0.46107784431137727,0.43902439024390244,256.0,334.0,0.5040117284952372
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge32,fixed_nominal,True,32.0,32.0,0.0,1.0,2389.0,121.0,0.0,0.0,0.0,0.999581589958159,1.0,1.0,0.0,1.0,121.0,-0.0004184100418409553
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge32,best_F1,True,32.0,30.9,67.0,121.0,2269.0,54.0,0.35638297872340424,0.5537190082644629,0.4336569579288026,0.9493723849372385,0.6436170212765957,0.4462809917355372,0.2768595041322314,188.0,121.0,0.5030913932017014
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge32,recall_90,True,32.0,30.2,109.0,318.0,2072.0,12.0,0.25526932084309134,0.9008264462809917,0.3978102189781022,0.8669456066945607,0.7447306791569087,0.09917355371900827,0.24829157175398633,427.0,121.0,0.7677720529755523
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge32,precision_70,False,32.0,,,,,,,,,,,,,,,
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge32,balanced_J,True,32.0,29.8,116.0,444.0,1946.0,5.0,0.20714285714285716,0.9586776859504132,0.34067547723935393,0.8142259414225942,0.7928571428571428,0.04132231404958678,0.20530973451327433,560.0,121.0,0.7729036273730074
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge32,low_false_alarm_candidate,False,32.0,,,,,,,,,,,,,,,
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge33,fixed_nominal,True,33.0,33.0,0.0,0.0,2488.0,23.0,,0.0,0.0,1.0,,1.0,0.0,0.0,23.0,0.0
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge33,best_F1,True,33.0,30.6,18.0,264.0,2224.0,5.0,0.06382978723404255,0.782608695652174,0.11803278688524589,0.8938906752411575,0.9361702127659575,0.21739130434782608,0.0627177700348432,282.0,23.0,0.6764993708933313
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge33,recall_90,True,33.0,30.4,22.0,353.0,2135.0,1.0,0.058666666666666666,0.9565217391304348,0.11055276381909548,0.8581189710610932,0.9413333333333334,0.043478260869565216,0.05851063829787234,375.0,23.0,0.8146407101915281
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge33,precision_70,False,33.0,,,,,,,,,,,,,,,
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge33,balanced_J,True,33.0,30.4,22.0,353.0,2135.0,1.0,0.058666666666666666,0.9565217391304348,0.11055276381909548,0.8581189710610932,0.9413333333333334,0.043478260869565216,0.05851063829787234,375.0,23.0,0.8146407101915281
future_holdout,future_holdout,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge33,low_false_alarm_candidate,False,33.0,,,,,,,,,,,,,,,
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,ge31,fixed_nominal,True,31.0,31.0,12.0,15.0,2318.0,166.0,0.4444444444444444,0.06741573033707865,0.11707317073170732,0.9935705100728676,0.5555555555555556,0.9325842696629213,0.06217616580310881,27.0,178.0,0.06098624040994616
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,ge31,best_F1,True,31.0,30.1,125.0,159.0,2174.0,53.0,0.44014084507042256,0.702247191011236,0.5411255411255412,0.9318474067723961,0.5598591549295775,0.29775280898876405,0.37091988130563797,284.0,178.0,0.6340945977836321
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,ge31,recall_90,True,31.0,29.6,163.0,304.0,2029.0,15.0,0.3490364025695932,0.9157303370786517,0.5054263565891473,0.8696956708101158,0.6509635974304069,0.08426966292134831,0.3381742738589212,467.0,178.0,0.7854260078887676
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,ge31,precision_70,False,31.0,,,,,,,,,,,,,,,
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,ge31,balanced_J,True,31.0,29.1,176.0,435.0,1898.0,2.0,0.28805237315875615,0.9887640449438202,0.4461343472750317,0.813544792113159,0.7119476268412439,0.011235955056179775,0.28711256117455136,611.0,178.0,0.8023088370569793
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,ge31,low_false_alarm_candidate,False,31.0,,,,,,,,,,,,,,,
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,ge32,fixed_nominal,True,32.0,32.0,0.0,0.0,2474.0,37.0,,0.0,0.0,1.0,,1.0,0.0,0.0,37.0,0.0
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,ge32,best_F1,True,32.0,30.1,29.0,255.0,2219.0,8.0,0.10211267605633803,0.7837837837837838,0.18068535825545173,0.896928051738076,0.897887323943662,0.21621621621621623,0.09931506849315068,284.0,37.0,0.6807118355218598
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,ge32,recall_90,True,32.0,29.8,34.0,366.0,2108.0,3.0,0.085,0.918918918918919,0.15560640732265446,0.8520614389652384,0.915,0.08108108108108109,0.08436724565756824,400.0,37.0,0.7709803578841574
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,ge32,precision_70,False,32.0,,,,,,,,,,,,,,,
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,ge32,balanced_J,True,32.0,29.8,34.0,366.0,2108.0,3.0,0.085,0.918918918918919,0.15560640732265446,0.8520614389652384,0.915,0.08108108108108109,0.08436724565756824,400.0,37.0,0.7709803578841574
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,ge32,low_false_alarm_candidate,False,32.0,,,,,,,,,,,,,,,
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,ge33,fixed_nominal,True,33.0,33.0,0.0,0.0,2506.0,5.0,,0.0,0.0,1.0,,1.0,0.0,0.0,5.0,0.0
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,ge33,best_F1,True,33.0,30.5,4.0,156.0,2350.0,1.0,0.025,0.8,0.04848484848484849,0.9377494014365523,0.975,0.2,0.024844720496894408,160.0,5.0,0.7377494014365524
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,ge33,recall_90,True,33.0,30.2,5.0,243.0,2263.0,0.0,0.020161290322580645,1.0,0.03952569169960474,0.9030327214684757,0.9798387096774194,0.0,0.020161290322580645,248.0,5.0,0.9030327214684757
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,ge33,precision_70,False,33.0,,,,,,,,,,,,,,,
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,ge33,balanced_J,True,33.0,30.2,5.0,243.0,2263.0,0.0,0.020161290322580645,1.0,0.03952569169960474,0.9030327214684757,0.9798387096774194,0.0,0.020161290322580645,248.0,5.0,0.9030327214684757
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,ge33,low_false_alarm_candidate,False,33.0,,,,,,,,,,,,,,,
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_only,ge31,fixed_nominal,True,31.0,31.0,0.0,0.0,2333.0,178.0,,0.0,0.0,1.0,,1.0,0.0,0.0,178.0,0.0
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_only,ge31,best_F1,True,31.0,29.2,106.0,175.0,2158.0,72.0,0.37722419928825623,0.5955056179775281,0.46187363834422657,0.9249892841834548,0.6227758007117438,0.4044943820224719,0.3002832861189802,281.0,178.0,0.520494902160983
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_only,ge31,recall_90,True,31.0,28.5,163.0,496.0,1837.0,15.0,0.2473444613050076,0.9157303370786517,0.38948626045400236,0.7873981997428204,0.7526555386949925,0.08426966292134831,0.24183976261127596,659.0,178.0,0.7031285368214721
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_only,ge31,precision_70,False,31.0,,,,,,,,,,,,,,,
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_only,ge31,balanced_J,True,31.0,28.4,168.0,526.0,1807.0,10.0,0.2420749279538905,0.9438202247191011,0.3853211009174312,0.7745392198885555,0.7579250720461095,0.056179775280898875,0.23863636363636365,694.0,178.0,0.7183594446076564
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_only,ge31,low_false_alarm_candidate,False,31.0,,,,,,,,,,,,,,,
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_only,ge32,fixed_nominal,True,32.0,32.0,0.0,0.0,2474.0,37.0,,0.0,0.0,1.0,,1.0,0.0,0.0,37.0,0.0
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_only,ge32,best_F1,True,32.0,29.3,22.0,212.0,2262.0,15.0,0.09401709401709402,0.5945945945945946,0.16236162361623616,0.9143088116410671,0.905982905982906,0.40540540540540543,0.08835341365461848,234.0,37.0,0.5089034062356617
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_only,ge32,recall_90,True,32.0,28.6,35.0,579.0,1895.0,2.0,0.057003257328990226,0.9459459459459459,0.10752688172043011,0.7659660468876314,0.9429967426710097,0.05405405405405406,0.056818181818181816,614.0,37.0,0.7119119928335773
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_only,ge32,precision_70,False,32.0,,,,,,,,,,,,,,,
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_only,ge32,balanced_J,True,32.0,28.3,37.0,706.0,1768.0,0.0,0.04979811574697174,1.0,0.09487179487179487,0.7146321746160065,0.9502018842530283,0.0,0.04979811574697174,743.0,37.0,0.7146321746160065
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_only,ge32,low_false_alarm_candidate,False,32.0,,,,,,,,,,,,,,,
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_only,ge33,fixed_nominal,True,33.0,33.0,0.0,0.0,2506.0,5.0,,0.0,0.0,1.0,,1.0,0.0,0.0,5.0,0.0
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_only,ge33,best_F1,True,33.0,29.6,3.0,104.0,2402.0,2.0,0.028037383177570093,0.6,0.053571428571428575,0.9584996009577015,0.9719626168224299,0.4,0.027522935779816515,107.0,5.0,0.5584996009577015
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_only,ge33,recall_90,True,33.0,28.9,5.0,411.0,2095.0,0.0,0.01201923076923077,1.0,0.023752969121140142,0.8359936153232242,0.9879807692307693,0.0,0.01201923076923077,416.0,5.0,0.8359936153232241
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_only,ge33,precision_70,False,33.0,,,,,,,,,,,,,,,
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_only,ge33,balanced_J,True,33.0,28.9,5.0,411.0,2095.0,0.0,0.01201923076923077,1.0,0.023752969121140142,0.8359936153232242,0.9879807692307693,0.0,0.01201923076923077,416.0,5.0,0.8359936153232241
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_only,ge33,low_false_alarm_candidate,False,33.0,,,,,,,,,,,,,,,
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,ge31,fixed_nominal,True,31.0,31.0,1.0,1.0,2332.0,177.0,0.5,0.0056179775280898875,0.01111111111111111,0.9995713673381912,0.5,0.9943820224719101,0.00558659217877095,2.0,178.0,0.005189344866280976
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,ge31,best_F1,True,31.0,30.0,106.0,103.0,2230.0,72.0,0.507177033492823,0.5955056179775281,0.5478036175710594,0.9558508358336906,0.49282296650717705,0.4044943820224719,0.37722419928825623,209.0,178.0,0.5513564538112186
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,ge31,recall_90,True,31.0,29.2,169.0,347.0,1986.0,9.0,0.32751937984496127,0.949438202247191,0.48703170028818454,0.8512644663523361,0.6724806201550387,0.05056179775280899,0.3219047619047619,516.0,178.0,0.8007026685995271
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,ge31,precision_70,False,31.0,,,,,,,,,,,,,,,
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,ge31,balanced_J,True,31.0,29.1,172.0,373.0,1960.0,6.0,0.3155963302752294,0.9662921348314607,0.47579529737206094,0.8401200171453065,0.6844036697247706,0.033707865168539325,0.3121597096188748,545.0,178.0,0.8064121519767671
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,ge31,low_false_alarm_candidate,False,31.0,,,,,,,,,,,,,,,
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,ge32,fixed_nominal,True,32.0,32.0,0.0,0.0,2474.0,37.0,,0.0,0.0,1.0,,1.0,0.0,0.0,37.0,0.0
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,ge32,best_F1,True,32.0,30.1,22.0,156.0,2318.0,15.0,0.12359550561797752,0.5945945945945946,0.20465116279069767,0.936944219886823,0.8764044943820225,0.40540540540540543,0.11398963730569948,178.0,37.0,0.5315388144814177
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,ge32,recall_90,True,32.0,29.3,36.0,442.0,2032.0,1.0,0.07531380753138076,0.972972972972973,0.13980582524271842,0.8213419563459984,0.9246861924686193,0.02702702702702703,0.07515657620041753,478.0,37.0,0.7943149293189715
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,ge32,precision_70,False,32.0,,,,,,,,,,,,,,,
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,ge32,balanced_J,True,32.0,29.2,37.0,479.0,1995.0,0.0,0.07170542635658915,1.0,0.13381555153707053,0.8063864187550526,0.9282945736434108,0.0,0.07170542635658915,516.0,37.0,0.8063864187550527
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,ge32,low_false_alarm_candidate,False,32.0,,,,,,,,,,,,,,,
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,ge33,fixed_nominal,True,33.0,33.0,0.0,0.0,2506.0,5.0,,0.0,0.0,1.0,,1.0,0.0,0.0,5.0,0.0
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,ge33,best_F1,True,33.0,30.3,3.0,111.0,2395.0,2.0,0.02631578947368421,0.6,0.050420168067226885,0.9557063048683161,0.9736842105263158,0.4,0.02586206896551724,114.0,5.0,0.5557063048683162
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,ge33,recall_90,True,33.0,29.8,5.0,289.0,2217.0,0.0,0.017006802721088437,1.0,0.03344481605351171,0.8846767757382282,0.9829931972789115,0.0,0.017006802721088437,294.0,5.0,0.8846767757382281
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,ge33,precision_70,False,33.0,,,,,,,,,,,,,,,
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,ge33,balanced_J,True,33.0,29.8,5.0,289.0,2217.0,0.0,0.017006802721088437,1.0,0.03344481605351171,0.8846767757382282,0.9829931972789115,0.0,0.017006802721088437,294.0,5.0,0.8846767757382281
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,ge33,low_false_alarm_candidate,False,33.0,,,,,,,,,,,,,,,
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,ge31,fixed_nominal,True,31.0,31.0,0.0,1.0,2332.0,178.0,0.0,0.0,0.0,0.9995713673381912,1.0,1.0,0.0,1.0,178.0,-0.0004286326618088143
future_holdout,future_holdout,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,ge31,best_F1,True,31.0,29.9,132.0,178.0,2155.0,46.0,0.4258064516129032,0.7415730337078652,0.5409836065573771,0.9237033861980283,0.5741935483870968,0.25842696629213485,0.3707865168539326,310.0,178.0,0.6652764199058936
