prediction_source,validation_scheme,dataset_label,target_col,model,summary_level,official_excess,score_excess_proxy,official_threshold_c,score_threshold_c,n,official_positive_excess_count,score_positive_excess_count,MAE_exceedance,bias_exceedance,correlation_exceedance,zero_excess_false_negative_count,station_level_exceedance_bias,station_id
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess33,score_excess33_nominal,33.0,33.0,388,1,0,0.00019329896907217228,-0.00019329896907217228,,1,-0.00019329896907217228,S125
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess31,score_excess31_nominal,31.0,31.0,388,23,2,0.03433913783858771,-0.030007941199213038,-0.014483739876380521,23,-0.030007941199213038,S126
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess31,score_excess31_mapped,31.0,30.0,388,23,33,0.06063903867173199,0.016865560958854452,0.24769827010840215,14,0.016865560958854452,S126
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess33,score_excess33_nominal,33.0,33.0,388,0,0,0.0,0.0,,0,0.0,S126
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess31,score_excess31_nominal,31.0,31.0,388,24,0,0.03219501718213059,-0.03219501718213059,,24,-0.03219501718213059,S127
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess31,score_excess31_mapped,31.0,30.0,388,24,33,0.03656502492975522,-0.010080452832454291,0.480467747646088,12,-0.010080452832454291,S127
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess33,score_excess33_nominal,33.0,33.0,388,0,0,0.0,0.0,,0,0.0,S127
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess31,score_excess31_nominal,31.0,31.0,388,29,2,0.06165596787706901,-0.059778740026711026,-0.013957909065914143,29,-0.059778740026711026,S128
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess31,score_excess31_mapped,31.0,30.0,388,29,39,0.0778763270102185,-0.016173069446775427,0.3726650947599966,16,-0.016173069446775427,S128
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess33,score_excess33_nominal,33.0,33.0,388,1,0,0.00032216494845360824,-0.00032216494845360824,,1,-0.00032216494845360824,S128
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess31,score_excess31_nominal,31.0,31.0,385,21,0,0.02647186147186149,-0.02647186147186149,,21,-0.02647186147186149,S129
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess31,score_excess31_mapped,31.0,30.0,385,21,29,0.03896028545356566,-1.4506519125203995e-05,0.2050314020008338,13,-1.4506519125203995e-05,S129
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess33,score_excess33_nominal,33.0,33.0,385,0,0,0.0,0.0,,0,0.0,S129
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess31,score_excess31_nominal,31.0,31.0,388,8,0,0.008268900343642617,-0.008268900343642617,,8,-0.008268900343642617,S130
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess31,score_excess31_mapped,31.0,30.0,388,8,34,0.03162341041713864,0.020760789684994674,0.14542938240205666,4,0.020760789684994674,S130
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess33,score_excess33_nominal,33.0,33.0,388,0,0,0.0,0.0,,0,0.0,S130
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess31,score_excess31_nominal,31.0,31.0,388,27,2,0.04067371589878442,-0.038492950767882256,0.09759127816820543,26,-0.038492950767882256,S132
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess31,score_excess31_mapped,31.0,30.0,388,27,34,0.06393952998118069,0.00941866250794729,0.3003676110217731,12,0.00941866250794729,S132
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess33,score_excess33_nominal,33.0,33.0,388,0,0,0.0,0.0,,0,0.0,S132
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess31,score_excess31_nominal,31.0,31.0,388,45,5,0.11136407639408585,-0.10379081621648967,0.04306220045088598,44,-0.10379081621648967,S135
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess31,score_excess31_mapped,31.0,30.0,388,45,40,0.11158531844918668,-0.04980429016390465,0.373340540413739,23,-0.04980429016390465,S135
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess33,score_excess33_nominal,33.0,33.0,388,6,0,0.001632302405498299,-0.001632302405498299,,6,-0.001632302405498299,S135
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess31,score_excess31_nominal,31.0,31.0,388,52,0,0.1487542955326461,-0.1487542955326461,,52,-0.1487542955326461,S137
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess31,score_excess31_mapped,31.0,30.0,388,52,36,0.14113866875996817,-0.11510232472351871,0.4145514657490653,30,-0.11510232472351871,S137
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess33,score_excess33_nominal,33.0,33.0,388,6,0,0.004317010309278361,-0.004317010309278361,,6,-0.004317010309278361,S137
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess31,score_excess31_nominal,31.0,31.0,388,0,0,0.0,0.0,,0,0.0,S139
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess31,score_excess31_mapped,31.0,30.0,388,0,10,0.007774722470305984,0.007774722470305984,,0,0.007774722470305984,S139
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess33,score_excess33_nominal,33.0,33.0,388,0,0,0.0,0.0,,0,0.0,S139
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess31,score_excess31_nominal,31.0,31.0,388,9,2,0.012410443680512083,-0.008079247041137409,-0.00787140467378781,9,-0.008079247041137409,S140
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess31,score_excess31_mapped,31.0,30.0,388,9,33,0.04771737085525749,0.03879425511693008,0.2593530615738914,2,0.03879425511693008,S140
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess33,score_excess33_nominal,33.0,33.0,388,0,0,0.0,0.0,,0,0.0,S140
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess31,score_excess31_nominal,31.0,31.0,388,28,2,0.05622211907981814,-0.05434489122946015,-0.014045364286711236,28,-0.05434489122946015,S141
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess31,score_excess31_mapped,31.0,30.0,388,28,39,0.07204007900463115,-0.010739220649524556,0.24753616953383537,15,-0.010739220649524556,S141
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess33,score_excess33_nominal,33.0,33.0,388,0,0,0.0,0.0,,0,0.0,S141
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess31,score_excess31_nominal,31.0,31.0,388,65,0,0.2227233676975945,-0.2227233676975945,,65,-0.2227233676975945,S142
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess31,score_excess31_mapped,31.0,30.0,388,65,34,0.204568211394444,-0.19199914037022,0.4628114795885862,36,-0.19199914037022,S142
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess33,score_excess33_nominal,33.0,33.0,388,13,0,0.017375429553264606,-0.017375429553264606,,13,-0.017375429553264606,S142
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess31,score_excess31_nominal,31.0,31.0,388,24,7,0.046935077998972806,-0.04104248710123208,0.02357548871418736,23,-0.04104248710123208,S143
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess31,score_excess31_mapped,31.0,30.0,388,24,46,0.07864466573443954,0.020344266901077906,0.3595464360654419,11,0.020344266901077906,S143
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess33,score_excess33_nominal,33.0,33.0,388,0,0,0.0,0.0,,0,0.0,S143
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess31,score_excess31_nominal,31.0,31.0,388,21,0,0.032646048109965596,-0.032646048109965596,,21,-0.032646048109965596,S144
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess31,score_excess31_mapped,31.0,30.0,388,21,33,0.034892928259638085,-0.0105314837602893,0.5429864265319158,12,-0.0105314837602893,S144
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess33,score_excess33_nominal,33.0,33.0,388,1,0,0.0007731958762886525,-0.0007731958762886525,,1,-0.0007731958762886525,S144
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess31,score_excess31_nominal,31.0,31.0,388,23,5,0.04321545096453258,-0.035642190786936395,0.08531580697423341,22,-0.035642190786936395,S145
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess31,score_excess31_mapped,31.0,30.0,388,23,40,0.06653997511282304,0.018344335265648624,0.4087279417445245,9,0.018344335265648624,S145
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess33,score_excess33_nominal,33.0,33.0,388,0,0,0.0,0.0,,0,0.0,S145
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess31,score_excess31_nominal,31.0,31.0,388,10,3,0.02206690217528327,-0.01775268545358266,-0.01025192057944195,10,-0.01775268545358266,S146
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess31,score_excess31_mapped,31.0,30.0,388,10,34,0.04784564176884434,0.025330801465137175,0.2690817462200441,3,0.025330801465137175,S146
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess33,score_excess33_nominal,33.0,33.0,388,0,0,0.0,0.0,,0,0.0,S146
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess31,score_excess31_nominal,31.0,31.0,388,39,0,0.06449742268041239,-0.06449742268041239,,39,-0.06449742268041239,S147
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess31,score_excess31_mapped,31.0,30.0,388,39,33,0.055046121523625306,-0.0423828583307361,0.5648915820708937,17,-0.0423828583307361,S147
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess33,score_excess33_nominal,33.0,33.0,388,2,0,0.001159793814432997,-0.001159793814432997,,2,-0.001159793814432997,S147
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess31,score_excess31_nominal,31.0,31.0,388,4,0,0.002641752577319593,-0.002641752577319593,,4,-0.002641752577319593,S148
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess31,score_excess31_mapped,31.0,30.0,388,4,32,0.030656073683292845,0.027563267347517725,0.16770268151537493,2,0.027563267347517725,S148
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess33,score_excess33_nominal,33.0,33.0,388,0,0,0.0,0.0,,0,0.0,S148
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess31,score_excess31_nominal,31.0,31.0,388,6,0,0.0048969072164948505,-0.0048969072164948505,,6,-0.0048969072164948505,S149
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess31,score_excess31_mapped,31.0,30.0,388,6,32,0.03304007147122907,0.02530811270834247,0.051938402878760816,3,0.02530811270834247,S149
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess33,score_excess33_nominal,33.0,33.0,388,0,0,0.0,0.0,,0,0.0,S149
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess31,score_excess31_nominal,31.0,31.0,388,10,0,0.013015463917525776,-0.013015463917525776,,10,-0.013015463917525776,S150
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess31,score_excess31_mapped,31.0,30.0,388,10,34,0.03222245885241388,0.01601422611111152,0.2887689356748089,1,0.01601422611111152,S150
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess33,score_excess33_nominal,33.0,33.0,388,0,0,0.0,0.0,,0,0.0,S150
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess31,score_excess31_nominal,31.0,31.0,388,31,7,0.05667313456987237,-0.04704465163834332,-0.009452735987217428,30,-0.04704465163834332,S151
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess31,score_excess31_mapped,31.0,30.0,388,31,48,0.07902049932348501,0.007906955787087944,0.3038992977296139,12,0.007906955787087944,S151
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess33,score_excess33_nominal,33.0,33.0,388,0,0,0.0,0.0,,0,0.0,S151
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess31,score_excess31_nominal,31.0,31.0,388,16,2,0.01715700725439523,-0.012825810615020557,-0.012073894456616852,16,-0.012825810615020557,S153
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess31,score_excess31_mapped,31.0,30.0,388,16,33,0.047272524191676116,0.03404769154304693,0.3564347908406535,6,0.03404769154304693,S153
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess33,score_excess33_nominal,33.0,33.0,388,0,0,0.0,0.0,,0,0.0,S153
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess31,score_excess31_nominal,31.0,31.0,388,13,2,0.017693948835151258,-0.013362752195776586,-0.009976037610824794,13,-0.013362752195776586,S180
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess31,score_excess31_mapped,31.0,30.0,388,13,33,0.050726016408134636,0.033510749962290906,0.31568019237696104,7,0.033510749962290906,S180
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess33,score_excess33_nominal,33.0,33.0,388,0,0,0.0,0.0,,0,0.0,S180
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess31,score_excess31_nominal,31.0,31.0,388,16,2,0.020719541760230532,-0.018842313909872548,-0.010156325075065708,16,-0.018842313909872548,S184
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess31,score_excess31_mapped,31.0,30.0,388,16,39,0.04701904033246668,0.02476335667006305,0.30816832780770714,4,0.02476335667006305,S184
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess33,score_excess33_nominal,33.0,33.0,388,0,0,0.0,0.0,,0,0.0,S184
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess31,score_excess31_nominal,31.0,31.0,388,27,0,0.03288230240549831,-0.03288230240549831,,27,-0.03288230240549831,S187
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess31,score_excess31_mapped,31.0,30.0,388,27,34,0.0430197394430829,-0.0038526123768610147,0.3100724057635707,13,-0.0038526123768610147,S187
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,station,official_excess33,score_excess33_nominal,33.0,33.0,388,0,0,0.0,0.0,,0,0.0,S187
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,overall,official_excess31,score_excess31_nominal,31.0,31.0,10473,602,52,0.044064086935810966,-0.04160983698099497,0.0007196469600487379,589,,
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,overall,official_excess31,score_excess31_mapped,31.0,29.7,10473,602,1153,0.07307335541210855,0.018218390377309577,0.31230190383903084,236,,
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,overall,official_excess33,score_excess33_nominal,33.0,33.0,10473,30,0,0.0009548362455838838,-0.0009548362455838838,,30,,
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,station,official_excess31,score_excess31_nominal,31.0,31.0,388,1,0,0.0014175257731958782,-0.0014175257731958782,,1,-0.0014175257731958782,S124
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,station,official_excess31,score_excess31_mapped,31.0,29.7,388,1,40,0.04046429777503517,0.04046429777503517,0.2665213411986854,0,0.04046429777503517,S124
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,station,official_excess33,score_excess33_nominal,33.0,33.0,388,0,0,0.0,0.0,,0,0.0,S124
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,station,official_excess31,score_excess31_nominal,31.0,31.0,388,30,10,0.05743330690724601,-0.05177182281374543,0.024647118482060387,25,-0.05177182281374543,S125
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,station,official_excess31,score_excess31_mapped,31.0,29.7,388,30,52,0.08533654003999581,0.04509670194938026,0.4992919585016692,7,0.04509670194938026,S125
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,station,official_excess33,score_excess33_nominal,33.0,33.0,388,1,0,0.00019329896907217228,-0.00019329896907217228,,1,-0.00019329896907217228,S125
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,station,official_excess31,score_excess31_nominal,31.0,31.0,388,23,3,0.03412589656171003,-0.02984524825053626,0.023761209523240474,22,-0.02984524825053626,S126
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,station,official_excess31,score_excess31_mapped,31.0,29.7,388,23,44,0.08046076758950389,0.04687239784890614,0.3030166028026758,11,0.04687239784890614,S126
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,station,official_excess33,score_excess33_nominal,33.0,33.0,388,0,0,0.0,0.0,,0,0.0,S126
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,station,official_excess31,score_excess31_nominal,31.0,31.0,388,24,0,0.03219501718213059,-0.03219501718213059,,24,-0.03219501718213059,S127
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,station,official_excess31,score_excess31_mapped,31.0,29.7,388,24,37,0.05097358033455664,0.0023050386680961515,0.3188461856965801,13,0.0023050386680961515,S127
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,station,official_excess33,score_excess33_nominal,33.0,33.0,388,0,0,0.0,0.0,,0,0.0,S127
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,station,official_excess31,score_excess31_nominal,31.0,31.0,388,29,2,0.0619222832556183,-0.059512424648161734,-0.015141116008014458,29,-0.059512424648161734,S128
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,station,official_excess31,score_excess31_mapped,31.0,29.7,388,29,47,0.08965844452647116,0.010148753546300886,0.3914907927452168,10,0.010148753546300886,S128
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,station,official_excess33,score_excess33_nominal,33.0,33.0,388,1,0,0.00032216494845360824,-0.00032216494845360824,,1,-0.00032216494845360824,S128
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,station,official_excess31,score_excess31_nominal,31.0,31.0,385,21,0,0.02647186147186149,-0.02647186147186149,,21,-0.02647186147186149,S129
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,station,official_excess31,score_excess31_mapped,31.0,29.7,385,21,37,0.04958365618308958,0.012675802567434552,0.25618525875972215,12,0.012675802567434552,S129
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,station,official_excess33,score_excess33_nominal,33.0,33.0,385,0,0,0.0,0.0,,0,0.0,S129
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,station,official_excess31,score_excess31_nominal,31.0,31.0,388,8,0,0.008268900343642617,-0.008268900343642617,,8,-0.008268900343642617,S130
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,station,official_excess31,score_excess31_mapped,31.0,29.7,388,8,41,0.0476204809144202,0.036801133765576685,0.09826388437713232,4,0.036801133765576685,S130
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,station,official_excess33,score_excess33_nominal,33.0,33.0,388,0,0,0.0,0.0,,0,0.0,S130
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,station,official_excess31,score_excess31_nominal,31.0,31.0,388,27,3,0.04075183078726446,-0.03841483587940221,0.1016112581137863,26,-0.03841483587940221,S132
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,station,official_excess31,score_excess31_mapped,31.0,29.7,388,27,45,0.08098354238224348,0.0398832804346746,0.3651377653600772,10,0.0398832804346746,S132
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,station,official_excess33,score_excess33_nominal,33.0,33.0,388,0,0,0.0,0.0,,0,0.0,S132
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,station,official_excess31,score_excess31_nominal,31.0,31.0,388,45,4,0.11182411433145951,-0.10445595439706287,-0.0233581446894745,45,-0.10445595439706287,S135
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,station,official_excess31,score_excess31_mapped,31.0,29.7,388,45,49,0.11393753708503654,-0.01708968462875964,0.47663642396323774,18,-0.01708968462875964,S135
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,station,official_excess33,score_excess33_nominal,33.0,33.0,388,6,0,0.001632302405498299,-0.001632302405498299,,6,-0.001632302405498299,S135
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,station,official_excess31,score_excess31_nominal,31.0,31.0,388,52,0,0.1487542955326461,-0.1487542955326461,,52,-0.1487542955326461,S137
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,station,official_excess31,score_excess31_mapped,31.0,29.7,388,52,45,0.1410028806041938,-0.09895612875123594,0.44090824070421325,26,-0.09895612875123594,S137
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,station,official_excess33,score_excess33_nominal,33.0,33.0,388,6,0,0.004317010309278361,-0.004317010309278361,,6,-0.004317010309278361,S137
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,station,official_excess31,score_excess31_nominal,31.0,31.0,388,0,0,0.0,0.0,,0,0.0,S139
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,station,official_excess31,score_excess31_mapped,31.0,29.7,388,0,8,0.002257374271139461,0.002257374271139461,,0,0.002257374271139461,S139
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,station,official_excess33,score_excess33_nominal,33.0,33.0,388,0,0,0.0,0.0,,0,0.0,S139
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,station,official_excess31,score_excess31_nominal,31.0,31.0,388,9,3,0.012197202403634397,-0.007916554092460634,-0.001718457093252512,8,-0.007916554092460634,S140
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,station,official_excess31,score_excess31_mapped,31.0,29.7,388,9,44,0.07397641207363848,0.06880109200698177,0.29118144145709013,1,0.06880109200698177,S140
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,station,official_excess33,score_excess33_nominal,33.0,33.0,388,0,0,0.0,0.0,,0,0.0,S140
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,station,official_excess31,score_excess31_nominal,31.0,31.0,388,28,2,0.056488434458367424,-0.054078575850910866,-0.015235984776491284,28,-0.054078575850910866,S141
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,station,official_excess31,score_excess31_mapped,31.0,29.7,388,28,47,0.08670620146848265,0.015582602343551757,0.27703617888084103,10,0.015582602343551757,S141
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,station,official_excess33,score_excess33_nominal,33.0,33.0,388,0,0,0.0,0.0,,0,0.0,S141
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,station,official_excess31,score_excess31_nominal,31.0,31.0,388,65,0,0.2227233676975945,-0.2227233676975945,,65,-0.2227233676975945,S142
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,station,official_excess31,score_excess31_mapped,31.0,29.7,388,65,43,0.19499932769836492,-0.17637090502656722,0.5147915778726345,32,-0.17637090502656722,S142
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,station,official_excess33,score_excess33_nominal,33.0,33.0,388,13,0,0.017375429553264606,-0.017375429553264606,,13,-0.017375429553264606,S142
