prediction_source,dataset_label,target_col,model,event_target,official_event_threshold_c,validation_scheme,fold_id,calibrator,status,train_event_count,train_non_event_count,low_support_bins,n,event_count,event_rate,Brier,log_loss,ROC_AUC,average_precision,ECE_10,MCE_10,calibration_intercept,calibration_slope,mean_predicted_probability,observed_event_rate,probability_bias
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,station_S137,logistic_score_calibration_balanced,fit,1119,8966,,388.0,77.0,0.19845360824742267,0.086318945467708,0.2734392075225438,0.938864993527373,0.7409371041366715,0.06668227973536033,0.32957330107475524,-0.7335280621470023,0.9241902999824023,0.2543194140896846,0.19845360824742267,0.055865805842261945
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,station_S139,logistic_score_calibration_balanced,fit,1188,8897,,388.0,8.0,0.020618556701030927,0.14811645903630327,0.449133898831648,0.9401315789473683,0.4462340303535272,0.2807858009061356,0.7425157635240409,-4.851890683358628,1.8201658967424736,0.30140435760716655,0.020618556701030927,0.28078580090613564
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,station_S140,logistic_score_calibration_balanced,fit,1169,8916,,388.0,27.0,0.06958762886597938,0.1324007798080315,0.40695705906426866,0.9467528470298553,0.6422612474788918,0.18068183063998478,0.6748366554764311,-3.193048622720998,0.9758418410011892,0.25026945950596413,0.06958762886597938,0.18068183063998475
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,station_S141,logistic_score_calibration_balanced,fit,1143,8942,,388.0,53.0,0.13659793814432988,0.10870913236096919,0.33845471130900073,0.9228949591664319,0.6262608102240463,0.11479141416064119,0.3738378027739252,-1.5210889732943758,0.7515166316843734,0.2513893523049711,0.13659793814432988,0.11479141416064123
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,station_S142,logistic_score_calibration_balanced,fit,1112,8973,,388.0,84.0,0.21649484536082475,0.06235494456619919,0.20640666038326128,0.9672619047619049,0.8980477687279007,0.04413366459637484,0.27050474015683657,-0.5012337101646025,1.2898165625270834,0.2521606806503484,0.21649484536082475,0.03566583528952366
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,station_S143,logistic_score_calibration_balanced,fit,1142,8943,,388.0,54.0,0.13917525773195877,0.09489494200044918,0.30796283265443286,0.9464404524284764,0.6808367340414971,0.11022870089380175,0.5110322609278313,-1.6995006990167032,0.826916668212166,0.24940395862576054,0.13917525773195877,0.11022870089380177
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,station_S144,logistic_score_calibration_balanced,fit,1152,8933,,388.0,44.0,0.1134020618556701,0.10432882078893212,0.3219566151490144,0.9453620507399578,0.6843639373696018,0.1492216764662652,0.5406487557336395,-2.204415941420531,1.154299510093134,0.26262373832193536,0.1134020618556701,0.14922167646626527
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,station_S145,logistic_score_calibration_balanced,fit,1148,8937,,388.0,48.0,0.12371134020618557,0.09480252819923471,0.2891821205026807,0.9627450980392157,0.8159748709245573,0.12627731641742207,0.5752910394680215,-2.268757134655823,1.0860422128932172,0.2488855049935656,0.12371134020618557,0.12517416478738003
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,station_S146,logistic_score_calibration_balanced,fit,1167,8918,,388.0,29.0,0.07474226804123711,0.12771572152016933,0.38386976249978005,0.9541830755931227,0.7379280004907212,0.1768579854584362,0.7564288607041085,-3.3192828248855104,1.1330713256964224,0.25160025349967335,0.07474226804123711,0.17685798545843623
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,station_S147,logistic_score_calibration_balanced,fit,1141,8944,,388.0,55.0,0.14175257731958762,0.08824476344431595,0.2747989511282659,0.9571389571389571,0.8022092736305971,0.12048012964806518,0.48838646909397543,-1.8420086347621258,1.2951642548705766,0.2622327069676528,0.14175257731958762,0.12048012964806515
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,station_S148,logistic_score_calibration_balanced,fit,1175,8910,,388.0,21.0,0.05412371134020619,0.14644285496166887,0.44590934793216963,0.9408330089528999,0.4977488304480734,0.21794609776153104,0.8168070598966602,-3.6770392814875223,1.1664569826420093,0.2720698091017372,0.05412371134020619,0.21794609776153104
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,station_S149,logistic_score_calibration_balanced,fit,1165,8920,,388.0,31.0,0.07989690721649484,0.13048489709958783,0.4002058046070615,0.938375350140056,0.5508960626854985,0.19187505120600185,0.7388046981486088,-2.8708825785841317,1.071401802681041,0.2717719584224967,0.07989690721649484,0.19187505120600185
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,station_S150,logistic_score_calibration_balanced,fit,1162,8923,,388.0,34.0,0.08762886597938144,0.12250609679921559,0.36993342932129347,0.9353605849119309,0.5791128398507037,0.17034430257480665,0.7041056749773615,-2.5200794150089907,0.9872503763928762,0.2579731685541881,0.08762886597938144,0.17034430257480668
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,station_S151,logistic_score_calibration_balanced,fit,1138,8947,,388.0,58.0,0.14948453608247422,0.08674306436454735,0.27797492462296114,0.957680250783699,0.7720187313022322,0.11205704978746961,0.4647445057197431,-1.7749999979442266,1.0676863045410854,0.26154158586994386,0.14948453608247422,0.11205704978746964
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,station_S153,logistic_score_calibration_balanced,fit,1159,8926,,388.0,37.0,0.09536082474226804,0.1168654822315561,0.3590095990197905,0.9442519442519443,0.6886920257477348,0.15417852531241583,0.5856115142764633,-2.4794390071264862,0.9106434990216146,0.24953935005468386,0.09536082474226804,0.15417852531241583
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,station_S180,logistic_score_calibration_balanced,fit,1149,8936,,388.0,47.0,0.1211340206185567,0.09973640655587014,0.31428079090183186,0.9479628127534785,0.6578889422682387,0.1284519868237055,0.49916452404506817,-2.0117778510605637,0.9247174275761956,0.24958600744226223,0.1211340206185567,0.1284519868237055
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,station_S184,logistic_score_calibration_balanced,fit,1160,8925,,388.0,36.0,0.09278350515463918,0.12356485393771091,0.3822007061526665,0.9326862373737373,0.5319196412415896,0.16248724199215928,0.6059600390604469,-2.380667257870391,0.8483416028908277,0.2552707471467984,0.09278350515463918,0.16248724199215925
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,station_S187,logistic_score_calibration_balanced,fit,1149,8936,,388.0,47.0,0.1211340206185567,0.10001483124392452,0.3082491697920523,0.9470268921195483,0.6945142798269032,0.1355854021291891,0.5607268018744865,-2.0367304059070404,1.0929402184961037,0.2567194227477458,0.1211340206185567,0.13558540212918907
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,station_S124,isotonic_score_calibration,fit,1186,8899,,388.0,10.0,0.02577319587628866,0.05297578599775928,0.1642979506000829,0.9009259259259259,0.15133273159588947,0.08910821344059786,0.8426966292134831,-2.13060961338968,0.8035202603086766,0.11488140931688655,0.02577319587628866,0.08910821344059788
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,station_S125,isotonic_score_calibration,fit,1144,8941,,388.0,52.0,0.13402061855670103,0.058865769075214666,0.20586948752214432,0.945426968864469,0.7303315378694993,0.016860932991931508,0.6190476190476191,-0.03897825553372993,0.6642464477695987,0.12689813397358973,0.13402061855670103,-0.007122484583111294
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,station_S126,isotonic_score_calibration,fit,1158,8927,,388.0,38.0,0.0979381443298969,0.06403160347751514,0.1946128029536676,0.9214285714285715,0.5190341326404988,0.03200325408543854,0.42714570858283435,-0.555453708510241,0.6646371332965985,0.11939489375993459,0.0979381443298969,0.021456749430037683
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,station_S127,isotonic_score_calibration,fit,1140,8945,,388.0,56.0,0.14432989690721648,0.06938570199615071,0.21793575677399862,0.9450301204819277,0.7473033532865618,0.04304321845963019,0.33783783783783783,0.6962728237380955,1.1230542466664364,0.10545004085837137,0.14432989690721648,-0.03887985604884511
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,station_S128,isotonic_score_calibration,fit,1139,8946,,388.0,57.0,0.14690721649484537,0.07614403962633318,0.22370987542445317,0.9365028886415434,0.63667356542431,0.03834445986391512,0.22368421052631582,0.3797221609815158,0.8183179958643656,0.11290577840750556,0.14690721649484537,-0.03400143808733981
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,station_S129,isotonic_score_calibration,fit,1149,8939,,385.0,47.0,0.12207792207792208,0.05626795195771061,0.1717487289479478,0.9590834697217676,0.7376768698619123,0.0351955886860033,0.3308457711442786,0.8856967969674322,1.7686859939812325,0.1042627706987007,0.12207792207792208,-0.017815151379221378
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,station_S130,isotonic_score_calibration,fit,1164,8921,,388.0,32.0,0.08247422680412371,0.052112681089859,0.16124782514396693,0.9403528792134831,0.5216143073536783,0.03739704209679256,0.4,-0.4340366451223012,1.195804965229872,0.11259433113549619,0.08247422680412371,0.03012010433137248
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,station_S132,isotonic_score_calibration,fit,1151,8934,,388.0,45.0,0.11597938144329897,0.05743459402745505,0.17396461568866556,0.9447359896339489,0.6689120043671581,0.021984090492435326,0.42413282120114315,-0.0852470638255824,0.9559029002942001,0.11939047944329215,0.11597938144329897,0.0034110979999931734
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,station_S135,isotonic_score_calibration,fit,1127,8958,,388.0,69.0,0.17783505154639176,0.08136422929367518,0.2342462906471912,0.9500022715914771,0.7447163826290423,0.06372858321940485,0.42727272727272725,0.8956758121292441,0.8915282064100999,0.11644948613392223,0.17783505154639176,-0.061385565412469534
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,station_S137,isotonic_score_calibration,fit,1119,8966,,388.0,77.0,0.19845360824742267,0.10231817500274806,0.3060034242826603,0.9388441140852716,0.7261770362557994,0.09691350512202745,0.40192307692307694,1.0434219218993377,0.7933903687963271,0.10758271759177528,0.19845360824742267,-0.0908708906556474
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,station_S139,isotonic_score_calibration,fit,1188,8897,,388.0,8.0,0.020618556701030927,0.03147726902185471,0.12869007188079362,0.9396381578947368,0.23178661616161617,0.07984281827738281,0.25353903986709747,-0.29364200047479466,2.9811004839289916,0.10046137497841373,0.020618556701030927,0.07984281827738281
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,station_S140,isotonic_score_calibration,fit,1169,8916,,388.0,27.0,0.06958762886597938,0.048387990071276026,0.1504006941704943,0.9465989535241612,0.6277102432550653,0.05233060317156748,0.5184200879765396,-1.0818272934070083,1.0998858449325888,0.12191823203754686,0.06958762886597938,0.05233060317156747
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,station_S141,isotonic_score_calibration,fit,1143,8942,,388.0,53.0,0.13659793814432988,0.07466383363953012,0.2317339351772418,0.9258518727119123,0.6156724498251874,0.03551114812245978,0.42105263157894735,0.08187903894085524,0.6717518207840674,0.11474156288584589,0.13659793814432988,-0.021856375258483995
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,station_S142,isotonic_score_calibration,fit,1112,8973,,388.0,84.0,0.21649484536082475,0.09822204441858956,0.2885465924147448,0.9684758771929823,0.8877487100983295,0.11236698343593225,0.5120335639919195,1.9455179490964298,1.2219690583333676,0.10412786192489247,0.21649484536082475,-0.11236698343593228
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,station_S143,isotonic_score_calibration,fit,1142,8943,,388.0,54.0,0.13917525773195877,0.06600832318505784,0.19645396761041783,0.9468008427589266,0.669333307833602,0.026519572655760243,0.5,0.07292925078593676,0.7923064571800006,0.12852187674886328,0.13917525773195877,-0.010653380983095484
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,station_S144,isotonic_score_calibration,fit,1152,8933,,388.0,44.0,0.1134020618556701,0.057395631180254605,0.181329002401393,0.947112843551797,0.6613660077452117,0.02052034582297734,0.4545454545454546,0.3354501576571941,1.312330553294285,0.10744712620667929,0.1134020618556701,-0.005954935648990814
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,station_S145,isotonic_score_calibration,fit,1148,8937,,388.0,48.0,0.12371134020618557,0.04959143771992518,0.1542995913566419,0.9613357843137254,0.7932043706759804,0.02640441602206521,0.5,0.26577766390955065,1.3828462448365373,0.12068006468240715,0.12371134020618557,-0.0030312755237784234
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,station_S146,isotonic_score_calibration,fit,1167,8918,,388.0,29.0,0.07474226804123711,0.045665551472274725,0.14578337557520563,0.9502449332436846,0.67176680350286,0.048187155283856156,0.6901408450704225,-0.8468052116147596,1.2970539965640497,0.12027727247107234,0.07474226804123711,0.04553500442983523
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,station_S147,isotonic_score_calibration,fit,1141,8944,,388.0,55.0,0.14175257731958762,0.06559000225427777,0.19811175714946253,0.9562107562107562,0.7714682448992689,0.04357268310966668,0.47619047619047616,1.0493953393268542,1.543190297453354,0.10471026708039544,0.14175257731958762,-0.03704231023919219
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,station_S148,isotonic_score_calibration,fit,1175,8910,,388.0,21.0,0.05412371134020619,0.04769855314124494,0.15408661675693408,0.9394706111327366,0.4549534692894853,0.06223479308271747,0.2760919977914243,-1.0662990590885342,1.2930961425847576,0.11449710694296948,0.05412371134020619,0.060373395602763294
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,station_S149,isotonic_score_calibration,fit,1165,8920,,388.0,31.0,0.07989690721649484,0.052316012987567384,0.16437739495825487,0.9382849914159213,0.521774644214396,0.037972301373856474,0.47619047619047616,-0.4112170246699828,1.2566252940202474,0.1120293296834621,0.07989690721649484,0.032132422466967264
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,station_S150,isotonic_score_calibration,fit,1162,8923,,388.0,34.0,0.08762886597938144,0.05341146551300736,0.1648840735059939,0.9369807244931871,0.5563590322794015,0.03465400746181316,0.5909090909090909,-0.32856606080067935,1.1925074818518655,0.11265671953040272,0.08762886597938144,0.025027853551021287
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,station_S151,isotonic_score_calibration,fit,1138,8947,,388.0,58.0,0.14948453608247422,0.06466286701567664,0.19279767684104876,0.9552507836990596,0.7294673301463761,0.03719595676213571,0.2683065056520222,0.6198079865997748,1.1524168854470858,0.11871129426376609,0.14948453608247422,-0.030773241818708136
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,station_S153,isotonic_score_calibration,fit,1159,8926,,388.0,37.0,0.09536082474226804,0.0522936874480369,0.16067136153726824,0.945021945021945,0.6646573496165767,0.029508740058476132,0.35757575757575755,-0.4674804272291157,1.0007544987724144,0.12012816654840087,0.09536082474226804,0.02476734180613284
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,station_S180,isotonic_score_calibration,fit,1149,8936,,388.0,47.0,0.1211340206185567,0.05899966449694636,0.1773844622124718,0.9492731016409808,0.6544442355951409,0.022266412620432705,0.1839080459770115,0.017149524869045286,0.9496040782132882,0.11830199554258346,0.1211340206185567,-0.0028320250759732435
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,station_S184,isotonic_score_calibration,fit,1160,8925,,388.0,36.0,0.09278350515463918,0.057439987254363965,0.17661916636384145,0.934698547979798,0.5261607289597827,0.0314279139572617,0.412621359223301,-0.4963001617001652,0.8934030072251026,0.11799187698275351,0.09278350515463918,0.025208371828114334
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,station_S187,isotonic_score_calibration,fit,1149,8936,,388.0,47.0,0.1211340206185567,0.058825673517901404,0.17762968601501106,0.949741061957946,0.6801844187428531,0.03308435304744994,0.30471719204113573,0.4415541829542883,1.3542063529532309,0.10970176697924475,0.1211340206185567,-0.011432253639311954
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,station_S124,empirical_bin_calibration,fit,1186,8899,0.0,388.0,10.0,0.02577319587628866,0.05573166451419469,0.17048699101464077,0.8898148148148148,0.11447624002284532,0.09390612021944861,0.4872632791364206,-2.1413219203288176,0.8299348865195447,0.11967931609573727,0.02577319587628866,0.09390612021944861
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,station_S125,empirical_bin_calibration,fit,1144,8941,0.0,388.0,52.0,0.13402061855670103,0.06227875697339493,0.21617718977774103,0.9382154304029304,0.624096993584083,0.018501941913954253,0.08468878135991764,0.12054092970219213,0.713681325343498,0.11551867664274675,0.13402061855670103,-0.01850194191395428
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,station_S126,empirical_bin_calibration,fit,1158,8927,0.0,388.0,38.0,0.0979381443298969,0.06994113813623595,0.20609842096594547,0.9061278195488721,0.3815870600391462,0.028727017214363798,0.19026538927430886,-0.4932943416646549,0.6736196166772993,0.11727219556526848,0.0979381443298969,0.019334051235371574
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,station_S127,empirical_bin_calibration,fit,1140,8945,0.0,388.0,56.0,0.14432989690721648,0.07054589350542186,0.21934812035328344,0.9377420395869192,0.6540975666996358,0.03528503671623205,0.23372976544433455,0.6045617183592507,1.0938276853983737,0.10904486019098444,0.14432989690721648,-0.03528503671623204
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,station_S128,empirical_bin_calibration,fit,1139,8946,0.0,388.0,57.0,0.14690721649484537,0.07747139220248134,0.2256063254637566,0.9300100704934542,0.5690114168335585,0.030449351170467265,0.15349927849927852,0.34912139284963406,0.8554671077091526,0.11645786532437809,0.14690721649484537,-0.03044935117046728
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,station_S129,empirical_bin_calibration,fit,1149,8939,0.0,385.0,47.0,0.12207792207792208,0.05569377637413115,0.17355595537758267,0.9571635402240967,0.6714956002805839,0.03832935235737566,0.1994053518334985,0.730644632931495,1.689862917729204,0.10870634899799965,0.12207792207792208,-0.013371573079922427
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,station_S130,empirical_bin_calibration,fit,1164,8921,0.0,388.0,32.0,0.08247422680412371,0.05110357188858703,0.1587746056366884,0.9435129915730337,0.4699534203489899,0.03086032130186853,0.10594126545302798,-0.35154876394467444,1.4311949052418054,0.11333454810599224,0.08247422680412371,0.030860321301868526
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,station_S132,empirical_bin_calibration,fit,1151,8934,0.0,388.0,45.0,0.11597938144329897,0.06494603490933107,0.19284528849452756,0.9306770327178491,0.5136784591609153,0.010900130491141847,0.05226490992829241,-0.06057995350646394,0.9382502786798383,0.11771968235937921,0.11597938144329897,0.0017403009160802396
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,station_S135,empirical_bin_calibration,fit,1127,8958,0.0,388.0,69.0,0.17783505154639176,0.0867674564607071,0.25043895167871133,0.94332379264913,0.6702763825015683,0.06600558170152153,0.3012566137566138,0.892643190675281,0.8697119679609187,0.11182946984487023,0.17783505154639176,-0.06600558170152153
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,station_S137,empirical_bin_calibration,fit,1119,8966,0.0,388.0,77.0,0.19845360824742267,0.10140168338098442,0.3031633174376709,0.9361924249384057,0.6902408372484687,0.08917926528969597,0.31845238095238093,1.101571301877718,0.8690219471401741,0.1092743429577267,0.19845360824742267,-0.08917926528969597
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,station_S139,empirical_bin_calibration,fit,1188,8897,0.0,388.0,8.0,0.020618556701030927,0.03125303222244309,0.13137908796819026,0.933717105263158,0.2909090909090909,0.0846947409549531,0.2784632034632033,-0.918300129901976,2.399114645143173,0.10531329765598406,0.020618556701030927,0.08469474095495313
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,station_S140,empirical_bin_calibration,fit,1169,8916,0.0,388.0,27.0,0.06958762886597938,0.056440591385718705,0.169313730943515,0.9251564583974556,0.3567643306773742,0.048658329223415384,0.21347869177403378,-0.8670347791034894,1.021766472052034,0.11824595808939475,0.06958762886597938,0.04865832922341537
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,station_S141,empirical_bin_calibration,fit,1143,8942,0.0,388.0,53.0,0.13659793814432988,0.07722257633966242,0.2401064107058041,0.9179949310053506,0.5215158032635688,0.026729972120941015,0.1222041847041847,0.056808398356696745,0.6750804690741878,0.11630998782715501,0.13659793814432988,-0.02028795031717487
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,station_S142,empirical_bin_calibration,fit,1112,8973,0.0,388.0,84.0,0.21649484536082475,0.09874582382839253,0.28859951243417886,0.9655192669172933,0.8470073133696163,0.1134745957043214,0.42763772175536885,2.104190349153612,1.3458881064268409,0.10302024965650333,0.21649484536082475,-0.11347459570432142
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,station_S143,empirical_bin_calibration,fit,1142,8943,0.0,388.0,54.0,0.13917525773195877,0.06919529592577267,0.20433576569793155,0.9381237524950099,0.5872953640537738,0.020015437098392312,0.10444707311614826,0.2577531477939129,0.9019700751191854,0.11915982063356644,0.13917525773195877,-0.020015437098392333
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,station_S144,empirical_bin_calibration,fit,1152,8933,0.0,388.0,44.0,0.1134020618556701,0.06031401070450425,0.188029330851284,0.9374008985200846,0.546946306639974,0.021118617419942812,0.07863439570184139,0.16718233189054207,1.1860167420305705,0.11126460390161433,0.1134020618556701,-0.002137457954055774
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,station_S145,empirical_bin_calibration,fit,1148,8937,0.0,388.0,48.0,0.12371134020618557,0.05840243358567651,0.17796645439537023,0.9482536764705882,0.6218588437872211,0.018909685533885084,0.0950575257465418,0.2473287342384108,1.171760559386759,0.11447741105573483,0.12371134020618557,-0.009233929150450737
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,station_S146,empirical_bin_calibration,fit,1167,8918,0.0,388.0,29.0,0.07474226804123711,0.05206846941166693,0.16229001847433272,0.9384305061953704,0.4493132299066822,0.04194230434772209,0.2261904761904762,-0.6809797147557355,1.2327832412391069,0.1166845723889592,0.07474226804123711,0.04194230434772209
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,station_S147,empirical_bin_calibration,fit,1141,8944,0.0,388.0,55.0,0.14175257731958762,0.06565841107619046,0.19954038912170588,0.9504231504231504,0.6857503607503608,0.03858323249521285,0.25654820897635555,0.8923783315373257,1.462973073601584,0.10867648162410502,0.14175257731958762,-0.0330760956954826
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,station_S148,empirical_bin_calibration,fit,1175,8910,0.0,388.0,21.0,0.05412371134020619,0.04837736751733928,0.15827531092873517,0.9410276372129233,0.383043758043758,0.06569704797628899,0.25519102990033227,-1.0903676400907873,1.5356172745057903,0.11982075931649518,0.05412371134020619,0.06569704797628899
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,station_S149,empirical_bin_calibration,fit,1165,8920,0.0,388.0,31.0,0.07989690721649484,0.052469997083623446,0.16807190609786365,0.9362970994849552,0.46084019490845346,0.03897330154850005,0.15819952011812471,-0.5053580118498643,1.3294704457033564,0.11887020876499492,0.07989690721649484,0.03897330154850008
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,station_S150,empirical_bin_calibration,fit,1162,8923,0.0,388.0,34.0,0.08762886597938144,0.053949098504529856,0.16599524340571625,0.936980724493187,0.46933104150265026,0.02485851083822752,0.0968253968253969,-0.28262809466345057,1.274750654740435,0.11248737681760894,0.08762886597938144,0.0248585108382275
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,station_S151,empirical_bin_calibration,fit,1138,8947,0.0,388.0,58.0,0.14948453608247422,0.06826392446311891,0.20310228664407104,0.9480146290491118,0.6531822386382271,0.033017638138645514,0.19905462184873957,0.6083474279224885,1.131968650108837,0.11646689794382871,0.14948453608247422,-0.033017638138645514
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,station_S153,empirical_bin_calibration,fit,1159,8926,0.0,388.0,37.0,0.09536082474226804,0.06089461664601874,0.18329074134612336,0.9255794255794256,0.449040913781831,0.02212881075041532,0.1205357142857143,-0.402948088141245,0.9147448214931533,0.11723420243147135,0.09536082474226804,0.02187337768920332
