prediction_source,dataset_label,target_col,model,event_target,official_event_threshold_c,validation_scheme,calibrator,n_folds_evaluated,n,event_count,event_rate,Brier,log_loss,ROC_AUC,average_precision,ECE_10,MCE_10,calibration_intercept,calibration_slope,mean_predicted_probability,observed_event_rate,probability_bias
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,blocked_date_calibration,isotonic_score_calibration,5,10473,1196,0.11419841497183233,0.0642226807676685,0.2002288063435556,0.9278119043644818,0.5877051991100812,0.021090768465544484,0.27911672911680907,-0.10980614780884204,0.8273868290495565,0.11316047732363868,0.11419841497183233,-0.0010379376481936542
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,blocked_date_calibration,empirical_bin_calibration,5,10473,1196,0.11419841497183233,0.0675911913192831,0.2064980964156157,0.9198393787202715,0.4857553445770714,0.027843603213790723,0.28920343615775085,-0.0601479118938099,0.8808430963242678,0.11244683201085784,0.11419841497183233,-0.001751582960974496
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,future_block_calibration,logistic_score_calibration,1,1863,243,0.13043478260869565,0.059569117035679395,0.1890157046650852,0.9531575471218818,0.7135659905766467,0.031798714658083746,0.15500919875953095,-0.3182497287837897,1.3527844391224548,0.15757230879190057,0.13043478260869565,0.02713752618320492
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,future_block_calibration,logistic_score_calibration_balanced,1,1863,243,0.13043478260869565,0.13616473608062452,0.4271075804747195,0.9531575471218818,0.7135659905766467,0.1921421522767368,0.6653721599500142,-3.0942403307698485,1.2093734855086906,0.32257693488543243,0.13043478260869565,0.19214215227673678
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,future_block_calibration,isotonic_score_calibration,1,1863,243,0.13043478260869565,0.06029218688289475,0.18894886940305222,0.9536643296245491,0.7044300347431469,0.03386725314099092,0.15464724901418425,-0.2588174802366629,1.361133984052805,0.15580819164195556,0.13043478260869565,0.025373409033259908
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,future_block_calibration,empirical_bin_calibration,1,1863,243,0.13043478260869565,0.06419104855113006,0.19990566346479682,0.9417212823248489,0.59238476278374,0.03721440634072776,0.15101289134438303,-0.05892734983947786,1.661306006070921,0.1493379591382525,0.13043478260869565,0.018903176529556864
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,logistic_score_calibration,27,10473,1196,0.11419841497183233,0.06240937452990005,0.19314761757562607,0.9359446330930272,0.6233064266362864,0.0160426307111149,0.9005959081224225,-0.00899074019587374,0.9905925667100778,0.1142809917359388,0.11419841497183233,8.257676410645953e-05
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,logistic_score_calibration_balanced,27,10473,1196,0.11419841497183233,0.10918395182537038,0.3386634647599056,0.9365753510588094,0.6268474038748506,0.1427761219004182,0.4917461376678911,-2.0251484761487535,0.9142079982619248,0.25697453687225047,0.11419841497183233,0.14277612190041813
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,isotonic_score_calibration,27,10473,1196,0.11419841497183233,0.06124403706544668,0.18879881535099893,0.9314970710099382,0.6025799694474172,0.007836867890680131,0.07269958534538062,-0.04417733356330059,0.9416093203307145,0.11432562008687706,0.11419841497183233,0.00012720511504472898
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,empirical_bin_calibration,27,10473,1196,0.11419841497183233,0.06422749658490348,0.19683455062170752,0.9167109797560984,0.4683772301844092,0.006956596809079273,0.19003562531808327,-0.016727718140163935,0.9744086850133663,0.11410744190134332,0.11419841497183233,-9.09730704890116e-05
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge33,33.0,blocked_date_calibration,logistic_score_calibration,5,10473,119,0.0113625513224482,0.01075052701998767,0.046123140264710705,0.9155581490854019,0.08170925973337474,0.0019088718500635373,0.22885413640266522,-0.13123827956364384,0.9416508745741369,0.010924471959478004,0.0113625513224482,-0.0004380793629701965
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge33,33.0,blocked_date_calibration,logistic_score_calibration_balanced,5,10473,119,0.0113625513224482,0.1274158577716457,0.37910483971742853,0.9210218760094341,0.10909262786667483,0.19032038484158526,0.8301322416504417,-4.340989627278077,0.7958797414453079,0.20168293616403343,0.0113625513224482,0.19032038484158523
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge33,33.0,blocked_date_calibration,isotonic_score_calibration,5,10473,119,0.0113625513224482,0.010968057846220186,0.04777844651235844,0.9073682399365001,0.07604514336636242,0.0035078197650844287,0.24576802507836992,-1.2323056646922668,0.5703892743654765,0.010661619899073611,0.0113625513224482,-0.000700931423374589
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge33,33.0,blocked_date_calibration,empirical_bin_calibration,5,10473,119,0.0113625513224482,0.010862279012415255,0.04725555817498895,0.8952521901169199,0.05808889837418401,0.00044837247061733053,0.00044837247061733053,-0.9458155504275199,0.6770055208002121,0.01091417885183087,0.0113625513224482,-0.00044837247061733053
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge33,33.0,future_block_calibration,logistic_score_calibration,1,1863,18,0.00966183574879227,0.009531679794193622,0.04207879092304658,0.9270701595904849,0.06608369171431804,0.008758353106338611,0.07106402249531224,0.04213415735632738,1.2962078029884903,0.01842018885513088,0.00966183574879227,0.00875835310633861
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge33,33.0,future_block_calibration,logistic_score_calibration_balanced,1,1863,18,0.00966183574879227,0.1831177375422676,0.5474361051196442,0.9270701595904849,0.06608369171431804,0.2547794339566033,0.8746713080741862,-5.5593278563802,1.0772296968440112,0.2644412697053956,0.00966183574879227,0.25477943395660335
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge33,33.0,future_block_calibration,isotonic_score_calibration,1,1863,18,0.00966183574879227,0.009792443307282133,0.042840752781186674,0.9265432098765432,0.06367709821406702,0.00874120508277328,0.23333333333333336,-0.7599021856656966,0.9758071806073915,0.018403040831565548,0.00966183574879227,0.008741205082773278
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge33,33.0,future_block_calibration,empirical_bin_calibration,1,1863,18,0.00966183574879227,0.009271095459013572,0.041240700426587944,0.9208672086720868,0.05806451612903226,0.007389455760849305,0.007389455760849305,9.519258657938858,5.04304319453212,0.017051291509641575,0.00966183574879227,0.007389455760849305
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge33,33.0,station_grouped_calibration,logistic_score_calibration,27,10473,119,0.0113625513224482,0.010750512768478096,0.046564943171149065,0.9107810402507535,0.08572217494613117,0.0007722681767207661,0.13874144194430543,-0.322547812965347,0.8949776058298978,0.011398369316873472,0.0113625513224482,3.581799442527178e-05
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge33,33.0,station_grouped_calibration,logistic_score_calibration_balanced,27,10473,119,0.0113625513224482,0.12801072828144114,0.3769455741145348,0.9205787395120304,0.09972260804657121,0.19223051977312192,0.8262083414618073,-4.347895007134746,0.8304979193627015,0.20359307109557012,0.0113625513224482,0.19223051977312192
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge33,33.0,station_grouped_calibration,isotonic_score_calibration,27,10473,119,0.0113625513224482,0.010834223294566835,0.047761554434512764,0.8926627633862122,0.07049583804736506,0.001587915917423872,0.21598622531033201,-1.2724173469957667,0.5708773842772209,0.011383240921514912,0.0113625513224482,2.0689599066711986e-05
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge33,33.0,station_grouped_calibration,empirical_bin_calibration,27,10473,119,0.0113625513224482,0.010829236896239325,0.04669828894094918,0.8804192915334957,0.047696844166337855,4.511772817871601e-05,4.511772817871601e-05,-0.9792542928610488,0.6738567488861141,0.011317433594269484,0.0113625513224482,-4.511772817871601e-05
loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,blocked_date_calibration,logistic_score_calibration,5,10473,1196,0.11419841497183233,0.06399891213285813,0.19944255145505,0.932072269932148,0.6014607363451134,0.015549887871043026,0.9176212977790967,-0.019168140399777128,0.9665222236407265,0.11355062632045752,0.11419841497183233,-0.0006477886513748116
loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,blocked_date_calibration,logistic_score_calibration_balanced,5,10473,1196,0.11419841497183233,0.10834295453144724,0.3405889536502545,0.9368049980117692,0.6292210263512025,0.14379707126505054,0.5143072435282874,-2.0280577219843328,0.9039545276202572,0.2579954862368829,0.11419841497183233,0.14379707126505056
loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,blocked_date_calibration,isotonic_score_calibration,5,10473,1196,0.11419841497183233,0.06491307248061647,0.20321373382500962,0.928067553337037,0.5834534516665012,0.015601216457309105,0.3811592869565217,-0.10996498506432474,0.8198962953335858,0.11260806688255709,0.11419841497183233,-0.0015903480892752453
loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,blocked_date_calibration,empirical_bin_calibration,5,10473,1196,0.11419841497183233,0.06683704799684635,0.2043869882073043,0.9211567843369963,0.49644621157484936,0.025061213943821183,0.15545614827517396,-0.0459917912631449,0.9019835728790988,0.11244348596123692,0.11419841497183233,-0.0017549290105954157
loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,future_block_calibration,logistic_score_calibration,1,1863,243,0.13043478260869565,0.0612054000372963,0.19298763089117726,0.950276888685668,0.6820707999127729,0.03463145699914925,0.1379987767653319,-0.3179344764076834,1.3036668354752303,0.15737657982691036,0.13043478260869565,0.026941797218214714
loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,future_block_calibration,logistic_score_calibration_balanced,1,1863,243,0.13043478260869565,0.13531652329082258,0.4339966885624738,0.950276888685668,0.6820707999127729,0.19394902525092678,0.617955407033108,-3.0011079801066805,1.1594805807425397,0.3243838078596224,0.13043478260869565,0.19394902525092675
loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,future_block_calibration,isotonic_score_calibration,1,1863,243,0.13043478260869565,0.06432592176263253,0.2000324403736497,0.9485533201239649,0.6471855412440877,0.04019004144632649,0.2453137697497717,-0.24658238746647057,1.2177788544809962,0.1533083043587648,0.13043478260869565,0.022873521750069153
loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,future_block_calibration,empirical_bin_calibration,1,1863,243,0.13043478260869565,0.06578330922474211,0.20337096473594835,0.9376708326982676,0.5671261573813889,0.027882358492259878,0.13119835474969863,-0.19678492849077747,1.5715230706057997,0.1549169828757708,0.13043478260869565,0.02448220026707515
loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,station_grouped_calibration,logistic_score_calibration,27,10473,1196,0.11419841497183233,0.062336074575170035,0.19404889914009454,0.9360443150121691,0.6247904171895636,0.015740803374264728,0.9081214448785844,-0.008878902507195243,0.9909205881294394,0.11427473417209057,0.11419841497183233,7.631920025823191e-05
loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,station_grouped_calibration,logistic_score_calibration_balanced,27,10473,1196,0.11419841497183233,0.10851632021755957,0.34085268506618976,0.9366884620972571,0.6282482208261706,0.14431603279069383,0.5193558551433128,-2.032940146647493,0.9105080428322484,0.25851444776252613,0.11419841497183233,0.1443160327906938
loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,station_grouped_calibration,isotonic_score_calibration,27,10473,1196,0.11419841497183233,0.0615927445409816,0.1908417328570517,0.9332520946722267,0.6096059276194181,0.011167753765579278,0.15888737322918856,-0.04919791853438606,0.9350350467713573,0.11436042601937502,0.11419841497183233,0.0001620110475426817
loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge31,31.0,station_grouped_calibration,empirical_bin_calibration,27,10473,1196,0.11419841497183233,0.06353181143679502,0.19544194689846653,0.9176345246253996,0.47059547113331124,0.0003507191666463497,0.0011673151487885391,-0.019017344487175653,0.9757977716595742,0.11434037608518255,0.11419841497183233,0.0001419611133502141
loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge33,33.0,blocked_date_calibration,logistic_score_calibration,5,10473,119,0.0113625513224482,0.010676239917328115,0.045485780385537106,0.9199481221888022,0.08948787283528191,0.0010332892105648838,0.3155332827364069,-0.1290664433220249,0.9428156749894314,0.010857414402480212,0.0113625513224482,-0.0005051369199679887
loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge33,33.0,blocked_date_calibration,logistic_score_calibration_balanced,5,10473,119,0.0113625513224482,0.12464553293170565,0.37359027686102014,0.9243064426852449,0.11920449578223731,0.18843238934931136,0.8259374159841084,-4.3607121656034975,0.8114885615143436,0.19979494067175954,0.0113625513224482,0.18843238934931134
loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge33,33.0,blocked_date_calibration,isotonic_score_calibration,5,10473,119,0.0113625513224482,0.011005033626027477,0.047783314403585554,0.9050782955639277,0.06490388600542135,0.003609444166289908,0.3095238095238094,-1.169499640281736,0.5817732426538799,0.010139271125614961,0.0113625513224482,-0.0012232801968332391
loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge33,33.0,blocked_date_calibration,empirical_bin_calibration,5,10473,119,0.0113625513224482,0.010813834263044539,0.04654646163161243,0.9025797686275592,0.06289120128183474,0.0004953322499091153,0.0004953322499091153,-0.73098857741572,0.7447546264786974,0.010867219072539085,0.0113625513224482,-0.0004953322499091153
loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge33,33.0,future_block_calibration,logistic_score_calibration,1,1863,18,0.00966183574879227,0.009546610224858715,0.04218917226839822,0.9213188798554652,0.06006601396057469,0.008055631321226662,0.20446298727720447,-0.05243804090219138,1.2337636938993168,0.017717467070018932,0.00966183574879227,0.008055631321226662
loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge33,33.0,future_block_calibration,logistic_score_calibration_balanced,1,1863,18,0.00966183574879227,0.17973700057866293,0.5343376700849323,0.9213188798554652,0.06006601396057469,0.2524714871589709,0.8686946483346618,-5.369303190511033,1.0362664108712387,0.26213332290776314,0.00966183574879227,0.2524714871589709
loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge33,33.0,future_block_calibration,isotonic_score_calibration,1,1863,18,0.00966183574879227,0.009712436398475468,0.04268250272858383,0.9164408310749774,0.06010502355878751,0.006552271017788328,0.17933483417983925,-0.7789757985113985,0.9164435750968046,0.016214106766580597,0.00966183574879227,0.0065522710177883265
loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge33,33.0,future_block_calibration,empirical_bin_calibration,1,1863,18,0.00966183574879227,0.009366169533461454,0.04212180598929463,0.9130081300813009,0.05309734513274336,0.00835888060731539,0.00835888060731539,9.837187337036355,5.245523193847765,0.01802071635610766,0.00966183574879227,0.00835888060731539
loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge33,33.0,station_grouped_calibration,logistic_score_calibration,27,10473,119,0.0113625513224482,0.010689141824501305,0.046071037058311094,0.9144689747639446,0.09519083336794011,0.0016234273286621964,0.31050907924237053,-0.29806591138121263,0.9013933397786655,0.011386537509090657,0.0113625513224482,2.3986186642456844e-05
loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge33,33.0,station_grouped_calibration,logistic_score_calibration_balanced,27,10473,119,0.0113625513224482,0.12511728048395063,0.37052437693574025,0.9240329316969207,0.11069030091242793,0.19017871844240342,0.8294748809303943,-4.369275105807571,0.8535398224376536,0.20154126976485162,0.0113625513224482,0.19017871844240342
loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge33,33.0,station_grouped_calibration,isotonic_score_calibration,27,10473,119,0.0113625513224482,0.010770425298649288,0.04709929597887172,0.9006339449049854,0.08244137433388854,0.0009191137666931909,0.10038442027033975,-1.189578500600024,0.597899315940644,0.011382774248822256,0.0113625513224482,2.0222926374055886e-05
loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge33,33.0,station_grouped_calibration,empirical_bin_calibration,27,10473,119,0.0113625513224482,0.01080718997118971,0.0463404094503844,0.8818809926906827,0.04847571361787429,8.809114221469336e-06,8.809114221469336e-06,-0.8435492677333519,0.7159876984255341,0.011353742208226731,0.0113625513224482,-8.809114221469336e-06
loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,31.0,blocked_date_calibration,logistic_score_calibration,5,10473,1196,0.11419841497183233,0.06879461281687449,0.21328423838488217,0.9216975091777666,0.5289584804068218,0.01590303562583213,0.9026186793596966,-0.01642296594401864,0.9639162368025741,0.11288443506799647,0.11419841497183233,-0.0013139799038358602
loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,31.0,blocked_date_calibration,logistic_score_calibration_balanced,5,10473,1196,0.11419841497183233,0.11391912159301579,0.3631497650661691,0.92748329651892,0.5771136940658792,0.15383879042408313,0.4974761026123077,-2.0135189908273574,0.8751935502402942,0.26803720539591547,0.11419841497183233,0.15383879042408313
loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,31.0,blocked_date_calibration,isotonic_score_calibration,5,10473,1196,0.11419841497183233,0.06929843389688835,0.21440043674773643,0.9163381189066497,0.51144341184729,0.02081062105145287,0.38791412475633513,-0.12486973931242185,0.8084651724323965,0.11225910212116079,0.11419841497183233,-0.0019393128506715457
loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,31.0,blocked_date_calibration,empirical_bin_calibration,5,10473,1196,0.11419841497183233,0.07065239916971792,0.215438390828478,0.9137327345688604,0.45892359885731004,0.02761639519128986,0.2903265018540022,-0.06093433659013073,0.8802613328526987,0.11173136623116516,0.11419841497183233,-0.00246704874066718
loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,31.0,future_block_calibration,logistic_score_calibration,1,1863,243,0.13043478260869565,0.06673259765589575,0.210887472998057,0.9358431133465427,0.646335088572642,0.01908274541195292,0.1889598412295419,0.02419948563494624,1.2397514975513384,0.14045854392112078,0.13043478260869565,0.010023761312425133
loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,31.0,future_block_calibration,logistic_score_calibration_balanced,1,1863,243,0.13043478260869565,0.1384506330573814,0.4316220315726168,0.9358431133465427,0.646335088572642,0.19515206198852378,0.5999633060441225,-2.519515610840014,1.0637169041323489,0.3255868445972194,0.13043478260869565,0.19515206198852378
loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,31.0,future_block_calibration,isotonic_score_calibration,1,1863,243,0.13043478260869565,0.06946848276717717,0.2151894404647461,0.933873139257227,0.6048771773647901,0.024231723093186986,0.22539682539682537,0.11888380915250238,1.4226494917569337,0.13869561786805804,0.13043478260869565,0.008260835259362387
loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,31.0,future_block_calibration,empirical_bin_calibration,1,1863,243,0.13043478260869565,0.07066102232600807,0.21874134661521288,0.9269890260631001,0.5402313293923986,0.027771865248624877,0.08037832941555666,0.06102295618710454,1.3973031688449997,0.14156120880113565,0.13043478260869565,0.011126426192440003
loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,31.0,station_grouped_calibration,logistic_score_calibration,27,10473,1196,0.11419841497183233,0.06658015036048359,0.20697621528123883,0.9265916570740094,0.5675147231343244,0.01198033511605827,0.14177506311005117,-0.008336002473128264,0.9914939066455486,0.11422496699129787,0.11419841497183233,2.6552019465539423e-05
