prediction_source,dataset_label,target_col,model,event_target,official_event_threshold_c,validation_scheme,calibrator,n_folds_evaluated,n,event_count,event_rate,Brier,log_loss,ROC_AUC,average_precision,ECE_10,MCE_10,calibration_intercept,calibration_slope,mean_predicted_probability,observed_event_rate,probability_bias,best_F1_train_selected_precision,best_F1_train_selected_recall,best_F1_train_selected_F1,best_F1_train_selected_false_alarm_ratio,best_F1_train_selected_miss_rate,best_F1_train_selected_CSI,diagnostic_rank_score,selection_scope
loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge33,33.0,blocked_date_calibration,logistic_score_calibration_balanced,5,10473,119,0.0113625513224482,0.12662786953650784,0.3746402102902167,0.9231426006755802,0.12776524169795084,0.1939766325358595,0.8255174701547578,-4.397789133398833,0.8689690052035568,0.2053391838583077,0.0113625513224482,0.1939766325358595,0.1111111111111111,0.3697478991596639,0.170873786407767,0.8888888888888888,0.6302521008403361,0.09341825902335456,129.0,ge33_exploratory
loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_only,ge33,33.0,blocked_date_calibration,logistic_score_calibration_balanced,5,10473,119,0.0113625513224482,0.1446571508454655,0.4382580905648136,0.8968271102143774,0.08890330801015003,0.23034298847662488,0.8601952507091227,-4.345964616257316,0.6992647116744777,0.24170553979907305,0.0113625513224482,0.23034298847662485,0.08547008547008547,0.42016806722689076,0.14204545454545456,0.9145299145299145,0.5798319327731093,0.0764525993883792,130.0,ge33_exploratory
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge33,33.0,blocked_date_calibration,logistic_score_calibration_balanced,5,10473,119,0.0113625513224482,0.1274158577716457,0.37910483971742853,0.9210218760094341,0.10909262786667483,0.19032038484158526,0.8301322416504417,-4.340989627278077,0.7958797414453079,0.20168293616403343,0.0113625513224482,0.19032038484158523,0.11032863849765258,0.3949579831932773,0.1724770642201835,0.8896713615023474,0.6050420168067226,0.09437751004016064,133.0,ge33_exploratory
loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_only,ge33,33.0,future_block_calibration,logistic_score_calibration_balanced,1,1863,18,0.00966183574879227,0.19502779509662338,0.5852132972657691,0.8935561577838,0.051389744317822124,0.29065791211293357,0.8871076258019354,-4.831388679774887,0.701363701874179,0.3003197478617259,0.00966183574879227,0.2906579121129336,0.06779661016949153,0.2222222222222222,0.1038961038961039,0.9322033898305084,0.7777777777777778,0.0547945205479452,133.5,ge33_exploratory
loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge33,33.0,blocked_date_calibration,logistic_score_calibration_balanced,5,10473,119,0.0113625513224482,0.12464553293170565,0.37359027686102014,0.9243064426852449,0.11920449578223731,0.18843238934931136,0.8259374159841084,-4.3607121656034975,0.8114885615143436,0.19979494067175954,0.0113625513224482,0.18843238934931134,0.12181303116147309,0.36134453781512604,0.1822033898305085,0.8781869688385269,0.6386554621848739,0.10023310023310024,134.5,ge33_exploratory
loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_only,ge33,33.0,station_grouped_calibration,logistic_score_calibration_balanced,27,10473,119,0.0113625513224482,0.1441216196399701,0.43145309517619296,0.8969488510103675,0.08246740230410589,0.2332621104900886,0.8544272032762137,-4.343297038134891,0.7354939609776109,0.24462466181253675,0.0113625513224482,0.23326211049008855,0.13023255813953488,0.23529411764705882,0.16766467065868262,0.8697674418604651,0.7647058823529411,0.0915032679738562,136.0,ge33_exploratory
loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,33.0,station_grouped_calibration,logistic_score_calibration_balanced,27,10473,119,0.0113625513224482,0.12376195957942507,0.3704778605712789,0.9249021609802894,0.09865291894387487,0.18881878602554414,0.8296402385303981,-4.349096109018957,0.8289225544451774,0.20018133734799234,0.0113625513224482,0.18881878602554414,0.14590747330960854,0.3445378151260504,0.20500000000000002,0.8540925266903915,0.6554621848739496,0.11420612813370473,140.0,ge33_exploratory
loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge33,33.0,station_grouped_calibration,logistic_score_calibration_balanced,27,10473,119,0.0113625513224482,0.12511728048395063,0.37052437693574025,0.9240329316969207,0.11069030091242793,0.19017871844240342,0.8294748809303943,-4.369275105807571,0.8535398224376536,0.20154126976485162,0.0113625513224482,0.19017871844240342,0.17142857142857143,0.25210084033613445,0.2040816326530612,0.8285714285714286,0.7478991596638656,0.11363636363636363,143.0,ge33_exploratory
loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge33,33.0,station_grouped_calibration,logistic_score_calibration_balanced,27,10473,119,0.0113625513224482,0.12801072828144114,0.3769455741145348,0.9205787395120304,0.09972260804657121,0.19223051977312192,0.8262083414618073,-4.347895007134746,0.8304979193627015,0.20359307109557012,0.0113625513224482,0.19223051977312192,0.15934065934065933,0.24369747899159663,0.1926910299003322,0.8406593406593407,0.7563025210084033,0.10661764705882353,152.0,ge33_exploratory
loso_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,ge31,31.0,station_grouped_calibration,isotonic_score_calibration,27,10473,623,0.05948629809987587,0.04353780532795755,0.14189773027352212,0.9142900326730817,0.33856039754701533,0.0032592069407416566,0.25,-0.1452180632041565,0.8927312152183323,0.05955351559750197,0.05948629809987587,6.721749762610141e-05,0.30514096185737977,0.5906902086677368,0.4024056861673046,0.6948590381426202,0.40930979133226325,0.2518822724161533,-24.0,candidate
loso_oof,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,isotonic_score_calibration,27,10473,623,0.05948629809987587,0.04196244694444899,0.1372743204741657,0.9222658497038239,0.38954598726007805,0.006541633642824672,0.4359838274932615,-0.11366126705307386,0.9139119556508589,0.059491308975689286,0.05948629809987587,5.010875813414584e-06,0.36657169990503324,0.6195826645264848,0.4606205250596659,0.6334283000949668,0.38041733547351525,0.2992248062015504,-20.0,candidate
loso_oof,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,logistic_score_calibration,27,10473,623,0.05948629809987587,0.04218818749641012,0.13848442890123325,0.9280763621252984,0.41633111943869167,0.005497519753211671,0.0670689356495563,-0.028361216125899313,0.9804995654501377,0.05953199754630657,0.05948629809987587,4.5699446430701174e-05,0.3684210526315789,0.6179775280898876,0.46163069544364504,0.631578947368421,0.38202247191011235,0.3000779423226812,-14.0,candidate
loso_oof,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,ge31,31.0,station_grouped_calibration,isotonic_score_calibration,27,10473,623,0.05948629809987587,0.04226082440046647,0.1380437701442644,0.9237000431838738,0.3937584786908154,0.00455538892626443,0.9,-0.13309846474029186,0.900790301541904,0.05955107164606974,0.05948629809987587,6.477354619387199e-05,0.39823008849557523,0.5778491171749599,0.4715127701375246,0.6017699115044248,0.42215088282504015,0.30848329048843187,-11.0,candidate
loso_oof,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,ge31,31.0,station_grouped_calibration,logistic_score_calibration,27,10473,623,0.05948629809987587,0.04212321454414238,0.13843135972862225,0.9285112970643115,0.4208620982734453,0.0055569145501331565,0.03670074749395963,-0.027042230717796465,0.9814513215012819,0.05952324284094167,0.05948629809987587,3.6944741065796094e-05,0.40022172949002216,0.579454253611557,0.4734426229508197,0.5997782705099778,0.420545746388443,0.31013745704467355,-6.0,candidate
loso_oof,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,ge31,31.0,station_grouped_calibration,isotonic_score_calibration,27,10473,623,0.05948629809987587,0.04202958751223552,0.13988530677059205,0.9197699847634258,0.39053710559134813,0.006711711974572843,0.3599994000000001,-0.14607990293246972,0.8942467448609674,0.059483168356059705,0.05948629809987587,-3.1297438161659308e-06,0.382089552238806,0.6163723916532905,0.4717444717444717,0.6179104477611941,0.38362760834670945,0.3086816720257235,-1.0,candidate
loso_oof,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,ge31,31.0,station_grouped_calibration,empirical_bin_calibration,27,10473,623,0.05948629809987587,0.04362688389995843,0.14160584258943976,0.9014540743577417,0.25328725998906093,0.0002359058318209574,0.000874593744749963,-0.0849983932293784,0.9357767566136027,0.05954716826961376,0.05948629809987587,6.0870169737888e-05,0.37058261700095513,0.622792937399679,0.46467065868263474,0.6294173829990449,0.37720706260032105,0.30265210608424337,-1.0,candidate
loso_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,ge31,31.0,station_grouped_calibration,logistic_score_calibration,27,10473,623,0.05948629809987587,0.04411726543793436,0.1440973333374025,0.9215924257115155,0.36619183610181966,0.008251093244187152,0.28655630592594483,-0.026828798466004583,0.9825371211492132,0.059504113460464574,0.05948629809987587,1.7815360588702145e-05,0.3076923076923077,0.5906902086677368,0.40461792193512924,0.6923076923076923,0.40930979133226325,0.253618194348725,0.0,candidate
loso_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,ge31,31.0,station_grouped_calibration,empirical_bin_calibration,27,10473,623,0.05948629809987587,0.04451933388781083,0.14443407872644687,0.8960683119994133,0.24140889455006778,0.00037388252316500906,0.0018665661058124283,-0.07716803570655817,0.9448609828568941,0.05948733079077126,0.05948629809987587,1.0326908953875447e-06,0.35181644359464626,0.5906902086677368,0.44098262432594365,0.6481835564053537,0.40930979133226325,0.2828593389700231,1.0,candidate
loso_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_only,ge31,31.0,station_grouped_calibration,isotonic_score_calibration,27,10473,623,0.05948629809987587,0.04456499261769668,0.14961294249984855,0.8996947796400258,0.3464850203910522,0.005770099008992909,0.8751055719721812,-0.14713148876103815,0.9046232389486437,0.059564585985669966,0.05948629809987587,7.828788579409413e-05,0.2868277474668745,0.5906902086677368,0.3861490031479538,0.7131722525331254,0.40930979133226325,0.23927178153446033,2.0,candidate
loso_oof,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge31,31.0,blocked_date_calibration,logistic_score_calibration,5,10473,623,0.05948629809987587,0.04322153606220849,0.1420615884625026,0.9239307102525034,0.3760329583717017,0.007763410511277111,0.6423044214628055,-0.034163944274756684,0.957087964784195,0.05828799752895316,0.05948629809987587,-0.0011983005709227113,0.34397163120567376,0.622792937399679,0.4431753283837807,0.6560283687943262,0.37720706260032105,0.2846661775495231,3.0,candidate
loso_oof,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge31,31.0,station_grouped_calibration,empirical_bin_calibration,27,10473,623,0.05948629809987587,0.04366739196831674,0.14200183068978323,0.9017430803953361,0.254273972728249,0.00032823021260952774,0.0017399147708573592,-0.08331726494048215,0.9351015796613145,0.05936306299844979,0.05948629809987587,-0.00012323510142608213,0.3701923076923077,0.6179775280898876,0.46301864101022244,0.6298076923076923,0.38202247191011235,0.30125195618153366,3.0,candidate
loso_oof,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,ge31,31.0,blocked_date_calibration,logistic_score_calibration,5,10473,623,0.05948629809987587,0.04292796144992539,0.14141407401832987,0.9251439326657487,0.3855786913650005,0.008679900581280237,0.8129800085236375,-0.02096394438229779,0.9674338883905391,0.058380809478818546,0.05948629809987587,-0.0011054886210573253,0.3802083333333333,0.5858747993579454,0.4611497157296273,0.6197916666666666,0.41412520064205455,0.2996715927750411,4.0,candidate
loso_oof,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,ge31,31.0,station_grouped_calibration,empirical_bin_calibration,27,10473,623,0.05948629809987587,0.043483525513214875,0.14251366212724023,0.9003195606651946,0.25514152633179865,0.00014397407351844773,0.00069858380591864,-0.06163998305502218,0.9555642425364174,0.059475160228383575,0.05948629809987587,-1.1137871492296336e-05,0.3772683858643744,0.6340288924558587,0.4730538922155689,0.6227316141356256,0.36597110754414125,0.30980392156862746,6.0,candidate
loso_oof,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,ge31,31.0,station_grouped_calibration,logistic_score_calibration,27,10473,623,0.05948629809987587,0.04230862877436085,0.13984806893154325,0.9263372742013021,0.4226489504241081,0.0076817721633743825,0.07878345028223732,-0.02800211768134035,0.9807916477785095,0.059516713777085714,0.05948629809987587,3.0415677209842673e-05,0.389917695473251,0.608346709470305,0.4752351097178683,0.6100823045267489,0.391653290529695,0.31167763157894735,13.0,candidate
loso_oof,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,ge31,31.0,blocked_date_calibration,logistic_score_calibration,5,10473,623,0.05948629809987587,0.043035823999713896,0.1425562576437847,0.9230526924737842,0.38016271614457164,0.006335175606617083,0.7575500167366653,-0.014314967503278202,0.9712544981245363,0.05831463359872664,0.05948629809987587,-0.001171664501149229,0.38461538461538464,0.6099518459069021,0.4717566728739913,0.6153846153846154,0.3900481540930979,0.30869212022745735,14.0,candidate
loso_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_only,ge31,31.0,station_grouped_calibration,logistic_score_calibration,27,10473,623,0.05948629809987587,0.044898558529244806,0.15099662455423785,0.9080693549307022,0.36631738366963335,0.00752863535296848,0.1910393684395223,-0.0407948645000015,0.9785250390071034,0.05961497526214457,0.05948629809987587,0.00012867716226869913,0.3013923013923014,0.5906902086677368,0.3991323210412147,0.6986076986076986,0.40930979133226325,0.24932249322493225,15.0,candidate
loso_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,ge31,31.0,blocked_date_calibration,logistic_score_calibration,5,10473,623,0.05948629809987587,0.045191573373860726,0.1473315404599008,0.9179235889872974,0.32941515640762636,0.008973078713388085,0.802527620830481,-0.021650858365607973,0.9645285538766817,0.05803364834660391,0.05948629809987587,-0.001452649753271959,0.3053715967623252,0.666131621187801,0.4187689202825429,0.6946284032376747,0.33386837881219905,0.26483726866624124,26.0,candidate
loso_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_only,ge31,31.0,station_grouped_calibration,empirical_bin_calibration,27,10473,623,0.05948629809987587,0.046185253059484885,0.15384093982831923,0.8822275545705649,0.22851807582349395,0.0005107257519678789,0.002312153002559686,-0.10215524721646768,0.932896480842122,0.059536491896975095,0.05948629809987587,5.019379709922389e-05,0.32507149666348906,0.5473515248796148,0.40789473684210525,0.674928503336511,0.45264847512038525,0.256198347107438,28.0,candidate
loso_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_only,ge31,31.0,blocked_date_calibration,logistic_score_calibration,5,10473,623,0.05948629809987587,0.045440401480921315,0.15252838802966348,0.9066178879011823,0.34372962247371625,0.007789363045631299,0.44497102514051023,0.01538214743723174,0.9849224386268409,0.05769915252245932,0.05948629809987587,-0.001787145577416549,0.313953488372093,0.5634028892455859,0.4032165422171166,0.686046511627907,0.43659711075441415,0.2525179856115108,29.0,candidate
loso_oof,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,ge31,31.0,blocked_date_calibration,isotonic_score_calibration,5,10473,623,0.05948629809987587,0.04460280603031798,0.1472345699278607,0.9198849516422093,0.35397955684233284,0.011411630689617397,0.999999,-0.26274749850735374,0.7791908507943849,0.057264650551673894,0.05948629809987587,-0.002221647548201977,0.37694704049844235,0.5826645264847512,0.4577553593947037,0.6230529595015576,0.4173354735152488,0.29681112019623873,33.0,candidate
loso_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_only,ge31,31.0,blocked_date_calibration,isotonic_score_calibration,5,10473,623,0.05948629809987587,0.045930751873069255,0.15316202396139036,0.9006216848229055,0.3225465715107166,0.007657802101149439,0.8333333333333334,-0.13773218928304026,0.8740506878470158,0.056689455008003625,0.05948629809987587,-0.002796843091872246,0.3087136929460581,0.5971107544141252,0.40700218818380746,0.6912863070539419,0.4028892455858748,0.2554945054945055,34.0,candidate
loso_oof,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge31,31.0,future_block_calibration,logistic_score_calibration,1,1863,128,0.06870638754696726,0.042263690634152924,0.13610559076373283,0.9546019452449568,0.500167960331508,0.025196018686159248,0.10342253356188413,0.20803213415703153,1.756403947519438,0.08773253491344486,0.06870638754696726,0.019026147366477605,0.34054054054054056,0.984375,0.5060240963855421,0.6594594594594595,0.015625,0.3387096774193548,36.0,candidate
loso_oof,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge31,31.0,blocked_date_calibration,isotonic_score_calibration,5,10473,623,0.05948629809987587,0.04423939282891701,0.1499557447853949,0.919777073437029,0.3597493537466827,0.017621629741217882,0.9999990000000001,-0.35534867879773757,0.7309365506750204,0.05809174744719028,0.05948629809987587,-0.0013945506526855944,0.34657039711191334,0.6163723916532905,0.44367417677642984,0.6534296028880866,0.38362760834670945,0.28507795100222716,43.0,candidate
loso_oof,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge31,31.0,future_block_calibration,isotonic_score_calibration,1,1863,128,0.06870638754696726,0.042953327379117376,0.13856605820701137,0.9552346001440922,0.4849504847040169,0.024561749376741333,0.11871333630246385,0.22290085061761186,1.6895635746688171,0.08717663248986032,0.06870638754696726,0.018470244942893066,0.34146341463414637,0.984375,0.5070422535211268,0.6585365853658537,0.015625,0.33962264150943394,46.0,candidate
loso_oof,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge31,31.0,blocked_date_calibration,empirical_bin_calibration,5,10473,623,0.05948629809987587,0.045861567585510916,0.1489754891803442,0.9066572422615313,0.2796818487249962,0.01414298766405664,0.23967881849197586,-0.19071207845437,0.8392016974409172,0.057665751824803504,0.05948629809987587,-0.001820546275072367,0.36726926736441484,0.6195826645264848,0.46117084826762245,0.6327307326355851,0.38041733547351525,0.2996894409937888,53.0,candidate
loso_oof,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,ge31,31.0,blocked_date_calibration,isotonic_score_calibration,5,10473,623,0.05948629809987587,0.04430114292987851,0.14766703393653133,0.919799154247908,0.35019010915521376,0.016393156886254458,0.999999,-0.1948552440171563,0.8162420301212442,0.056240074351967456,0.05948629809987587,-0.0032462237479084152,0.3853118712273642,0.6147672552166934,0.4737167594310452,0.6146881287726358,0.3852327447833066,0.31037277147487846,56.0,candidate
loso_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,ge31,31.0,blocked_date_calibration,empirical_bin_calibration,5,10473,623,0.05948629809987587,0.04663930335982761,0.15081012244532194,0.9057058933765716,0.2725035254167727,0.016413639287232322,0.17556827200189581,-0.1970762025871033,0.8268620236632466,0.056805800378654785,0.05948629809987587,-0.0026804977212210868,0.3263157894736842,0.5971107544141252,0.4220079410096427,0.6736842105263158,0.4028892455858748,0.2674335010783609,56.0,candidate
loso_oof,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,ge31,31.0,blocked_date_calibration,empirical_bin_calibration,5,10473,623,0.05948629809987587,0.04529161505970042,0.14819137211021438,0.9100013036641109,0.2942001919362133,0.01574994822839465,0.25813972767403787,-0.11462421628018035,0.881885934718666,0.05688035359771241,0.05948629809987587,-0.0026059445021634625,0.375717017208413,0.6308186195826645,0.4709406830437387,0.624282982791587,0.36918138041733545,0.30799373040752354,57.0,candidate
loso_oof,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,ge31,31.0,blocked_date_calibration,empirical_bin_calibration,5,10473,623,0.05948629809987587,0.045109353491102996,0.14676810833291573,0.9102086677367578,0.29483830953831275,0.012469390956870963,0.1775150054186745,-0.13301893052572364,0.8733043224884471,0.057379571314142855,0.05948629809987587,-0.0021067267857330166,0.3850630455868089,0.637239165329053,0.4800483675937122,0.6149369544131911,0.36276083467094705,0.3158313444709626,58.0,candidate
loso_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,ge31,31.0,blocked_date_calibration,isotonic_score_calibration,5,10473,623,0.05948629809987587,0.0461798169616742,0.15158728743250074,0.9112225110200358,0.3094542718667995,0.018005691682998627,0.999999,-0.317212645485358,0.745202179427419,0.057056217164374215,0.05948629809987587,-0.0024300809355016564,0.31825273010920435,0.6548956661316212,0.4283464566929134,0.6817472698907956,0.3451043338683788,0.2725450901803607,59.0,candidate
loso_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_only,ge31,31.0,blocked_date_calibration,empirical_bin_calibration,5,10473,623,0.05948629809987587,0.047246375696165736,0.15718257703397365,0.8965572675200235,0.2622839373517326,0.014126514096533213,0.13352805129947182,-0.11190458232337974,0.8901360398960512,0.05643013411052787,0.05948629809987587,-0.003056163989348,0.3351851851851852,0.5810593900481541,0.4251321197886084,0.6648148148148149,0.4189406099518459,0.26994780014914244,60.0,candidate
loso_oof,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,ge31,31.0,future_block_calibration,logistic_score_calibration,1,1863,128,0.06870638754696726,0.04352824245973732,0.13844691323177463,0.9510626801152738,0.4660422344828403,0.027870837620873147,0.1958075654448606,0.15648595144569719,1.6694206937690332,0.08767952001046411,0.06870638754696726,0.018973132463496856,0.4065934065934066,0.8671875,0.5536159600997507,0.5934065934065934,0.1328125,0.38275862068965516,61.0,candidate
loso_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_only,ge31,31.0,future_block_calibration,logistic_score_calibration,1,1863,128,0.06870638754696726,0.05080246748807821,0.16503216412186153,0.9145082853025936,0.3733232829789821,0.014211402981721114,0.35384258319124084,-0.21769368711956114,1.0371336636556463,0.0824987750129383,0.06870638754696726,0.013792387465971043,0.29012345679012347,0.734375,0.41592920353982304,0.7098765432098766,0.265625,0.26256983240223464,67.0,candidate
loso_oof,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,ge31,31.0,future_block_calibration,logistic_score_calibration,1,1863,128,0.06870638754696726,0.04487679495718594,0.14166402394189967,0.9453079971181556,0.41559813562122455,0.02551202166266971,0.3559836018079281,0.17503541402621925,1.5821778692332504,0.08586457806089272,0.06870638754696726,0.01715819051392546,0.38113207547169814,0.7890625,0.5139949109414758,0.6188679245283019,0.2109375,0.3458904109589041,69.0,candidate
loso_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,ge31,31.0,future_block_calibration,logistic_score_calibration,1,1863,128,0.06870638754696726,0.045848416872536345,0.14543154137084965,0.9418858069164264,0.4241906399240481,0.022588391218582034,0.6050579705140519,0.5508707112302027,1.4967067261203562,0.07218628230470231,0.06870638754696726,0.0034798947577350525,0.3177083333333333,0.953125,0.4765625,0.6822916666666666,0.046875,0.3128205128205128,71.5,candidate
loso_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_only,ge31,31.0,future_block_calibration,empirical_bin_calibration,1,1863,128,0.06870638754696726,0.05067715815126748,0.16347930294490398,0.9071438220461095,0.30287251736952264,0.013157703239004056,0.031949617525731916,0.44636713432787106,1.4620767830392274,0.07665350727917006,0.06870638754696726,0.007947119732202801,0.3345323741007194,0.7265625,0.458128078817734,0.6654676258992805,0.2734375,0.2971246006389776,74.0,candidate
loso_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_only,ge31,31.0,future_block_calibration,isotonic_score_calibration,1,1863,128,0.06870638754696726,0.05098607293327622,0.16428194355494324,0.912002431556196,0.35189694452685233,0.019221557537109725,0.32521728546150197,-0.2204544709961673,1.016020148642227,0.08131025520257151,0.06870638754696726,0.012603867655604256,0.296969696969697,0.765625,0.42794759825327516,0.703030303030303,0.234375,0.2722222222222222,79.0,candidate
loso_oof,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,ge31,31.0,future_block_calibration,isotonic_score_calibration,1,1863,128,0.06870638754696726,0.04639254361637801,0.14637586772607514,0.9452134365994236,0.42689988189209055,0.02226754764448873,0.1755368814192344,0.2978588292938411,1.530202510761616,0.08132365438823344,0.06870638754696726,0.012617266841266184,0.38181818181818183,0.8203125,0.5210918114143921,0.6181818181818182,0.1796875,0.3523489932885906,87.0,candidate
loso_oof,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,ge31,31.0,future_block_calibration,empirical_bin_calibration,1,1863,128,0.06870638754696726,0.046588502722786855,0.14720057574854079,0.9333776116714698,0.35861105071695226,0.022416788922117414,0.11204730229120477,1.1636574519366956,2.6303799460745365,0.08334158956648918,0.06870638754696726,0.014635202019521926,0.3644578313253012,0.9453125,0.5260869565217391,0.6355421686746988,0.0546875,0.35693215339233036,93.0,candidate
loso_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,ge31,31.0,future_block_calibration,isotonic_score_calibration,1,1863,128,0.06870638754696726,0.04801677415221133,0.1497809703504147,0.936304484870317,0.3804883950543067,0.02363835564950313,0.14367816091954022,0.9326947853775124,1.8247145044060804,0.0720735345691879,0.06870638754696726,0.003367147022220643,0.3160621761658031,0.953125,0.4747081712062257,0.6839378238341969,0.046875,0.3112244897959184,94.0,candidate
loso_oof,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge31,31.0,future_block_calibration,empirical_bin_calibration,1,1863,128,0.06870638754696726,0.046279022690212474,0.14675963832220465,0.935203530259366,0.3676893231326542,0.025665465147754793,0.12181128695968546,1.2565422766144247,2.657365467462104,0.08207168368429024,0.06870638754696726,0.013365296137322985,0.3746130030959752,0.9453125,0.5365853658536586,0.6253869969040248,0.0546875,0.36666666666666664,97.0,candidate
loso_oof,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,ge31,31.0,future_block_calibration,isotonic_score_calibration,1,1863,128,0.06870638754696726,0.04621241029111911,0.14499539440200693,0.9488427593659943,0.441396114626961,0.02822618896685365,0.7142857142857143,0.29348025518770254,1.5883701484630723,0.08300672484720949,0.06870638754696726,0.01430033730024223,0.4074074074074074,0.859375,0.5527638190954773,0.5925925925925926,0.140625,0.3819444444444444,97.0,candidate
loso_oof,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,ge31,31.0,future_block_calibration,empirical_bin_calibration,1,1863,128,0.06870638754696726,0.04734957248092396,0.15012504293380655,0.9287463976945245,0.3430348837209303,0.01898743279637767,0.09854373269007415,0.9534995294070028,2.3866796885690666,0.0849707013247151,0.06870638754696726,0.01626431377774784,0.3488372093023256,0.9375,0.5084745762711865,0.6511627906976745,0.0625,0.3409090909090909,98.0,candidate
loso_oof,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge31,31.0,blocked_date_calibration,logistic_score_calibration_balanced,5,10473,623,0.05948629809987587,0.1184583731781111,0.3599790909653885,0.9299578753534151,0.4243044040081332,0.17145325976192644,0.6245158358499657,-2.7280492492549704,0.894470430666618,0.23093955786180226,0.05948629809987587,0.17145325976192638,0.34273127753303967,0.6243980738362761,0.44254835039817975,0.6572687224669603,0.3756019261637239,0.2841490138787436,102.0,candidate
loso_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,ge31,31.0,future_block_calibration,empirical_bin_calibration,1,1863,128,0.06870638754696726,0.04791126146741736,0.15150673763904773,0.9286901116714696,0.35286125336446955,0.021420089589244184,0.06275664669378317,1.0601069488593942,1.9893743659353234,0.07402466440425849,0.06870638754696726,0.005318276857291235,0.3891213389121339,0.7265625,0.5068119891008174,0.6108786610878661,0.2734375,0.33941605839416056,102.0,candidate
loso_oof,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,ge31,31.0,blocked_date_calibration,logistic_score_calibration_balanced,5,10473,623,0.05948629809987587,0.11723300422827254,0.36026730983018085,0.930598789221957,0.432375582118971,0.17144678228228555,0.6247752796891927,-2.733803620294659,0.888230702218087,0.2309330803821614,0.05948629809987587,0.17144678228228552,0.37829293993677554,0.5762439807383628,0.45674300254452926,0.6217070600632244,0.42375601926163725,0.2959604286892003,103.0,candidate
