prediction_source,validation_scheme,dataset_label,target_col,model,event_target,score_bin,n,score_min,score_max,mean_score,event_rate,event_count,mean_official_wbgt,station_count,mean_residual_official_minus_score,low_support,official_event_threshold_c,bin_kind
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge33,"(26.287, 26.687]",1048,26.2871017660145,26.68708864429015,26.48822109268469,0.0,0,26.246755725190837,27,-0.24146536749385206,False,33.0,quantile
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge33,"(26.687, 27.321]",1047,26.687373554650343,27.320566460637657,26.96456302787526,0.0,0,26.672492836676216,27,-0.29207019119904487,False,33.0,quantile
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge33,"(27.321, 28.175]",1047,27.32149494940485,28.173995863081256,27.72166146179822,0.0,0,27.65826170009551,27,-0.06339976170270845,False,33.0,quantile
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge33,"(28.175, 29.351]",1047,28.17757396380475,29.34997169855429,28.726831482779748,0.0066857688634192934,7,29.048328557784142,27,0.3214970750043946,False,33.0,quantile
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge33,"(29.351, 30.491]",1047,29.350943396967768,30.491330799941014,29.93175800151077,0.026743075453677174,28,29.942215854823306,27,0.01045785331253768,False,33.0,quantile
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_full_dynamic,ge33,"(30.491, 32.551]",1048,30.49149496421773,32.55102873584972,31.077843975441066,0.08015267175572519,84,31.047232824427482,27,-0.030611151013584248,False,33.0,quantile
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,"(24.395, 25.435]",1048,24.396064673657012,25.43423094694471,25.167161723128164,0.0,0,25.33482824427481,26,0.16766652114664637,False,31.0,quantile
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,"(25.435, 25.791]",1047,25.43641216923409,25.790570055470138,25.63722903356204,0.0,0,25.55396370582617,27,-0.08326532773586948,False,31.0,quantile
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,"(25.791, 26.047]",1047,25.79062257076381,26.046576893226348,25.924576903123512,0.0009551098376313276,1,25.868099331423114,27,-0.056477571700398244,False,31.0,quantile
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,"(26.047, 26.282]",1047,26.046652180990364,26.281807672196845,26.163125550559556,0.0009551098376313276,1,26.009837631327603,27,-0.1532879192319534,False,31.0,quantile
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,"(26.282, 26.566]",1048,26.28206320570996,26.56566597699484,26.419152406320205,0.0009541984732824427,1,26.269083969465647,27,-0.15006843685455706,False,31.0,quantile
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,"(26.566, 27.079]",1047,26.56579878840673,27.0785616757062,26.802050146029433,0.0057306590257879654,6,26.754154727793694,27,-0.04789541823573984,False,31.0,quantile
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,"(27.079, 28.08]",1047,27.07929142889293,28.0793623329454,27.610275555449103,0.05921680993314231,62,27.829035339063992,27,0.2187597836148889,False,31.0,quantile
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,"(28.08, 29.197]",1047,28.08054967237513,29.19626721249179,28.659325514726838,0.1489971346704871,156,28.839063992359122,27,0.17973847763228434,False,31.0,quantile
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,"(29.197, 30.409]",1047,29.19741123056645,30.40683409256759,29.815550630134315,0.35816618911174786,375,30.01986628462273,27,0.20431565448841482,False,31.0,quantile
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge31,"(30.409, 32.584]",1048,30.409278283223983,32.58425307851744,31.053639648181104,0.566793893129771,594,30.77280534351145,27,-0.28083430466965353,False,31.0,quantile
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,"(24.395, 25.435]",1048,24.396064673657012,25.43423094694471,25.167161723128164,0.0,0,25.33482824427481,26,0.16766652114664637,False,33.0,quantile
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,"(25.435, 25.791]",1047,25.43641216923409,25.790570055470138,25.63722903356204,0.0,0,25.55396370582617,27,-0.08326532773586948,False,33.0,quantile
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,"(25.791, 26.047]",1047,25.79062257076381,26.046576893226348,25.924576903123512,0.0,0,25.868099331423114,27,-0.056477571700398244,False,33.0,quantile
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,"(26.047, 26.282]",1047,26.046652180990364,26.281807672196845,26.163125550559556,0.0,0,26.009837631327603,27,-0.1532879192319534,False,33.0,quantile
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,"(26.282, 26.566]",1048,26.28206320570996,26.56566597699484,26.419152406320205,0.0,0,26.269083969465647,27,-0.15006843685455706,False,33.0,quantile
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,"(26.566, 27.079]",1047,26.56579878840673,27.0785616757062,26.802050146029433,0.0,0,26.754154727793694,27,-0.04789541823573984,False,33.0,quantile
