source_path,row_id,model_name,official_wbgt_c,model_score,station_id,hour_sgt,timestamp,date,cv_scheme,fold,residual_c,abs_error_c,obs_ge31,pred_ge31_fixed,obs_ge33,pred_ge33_fixed,ge31_event_class,observed_wbgt_bin,predicted_score_bin
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,510,M7_compact_weather_ridge,32.7,28.454451081011157,S135,16,2026-05-07 16:00:00+08:00,2026-05-07,time_block,time_block_01,4.245548918988845,4.245548918988845,True,False,False,False,miss,32-33,28-29
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,510,M7_compact_weather_ridge,32.7,28.99275568364743,S135,16,2026-05-07 16:00:00+08:00,2026-05-07,loso,S135,3.707244316352572,3.707244316352572,True,False,False,False,miss,32-33,28-29
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,820,M4_inertia_ridge,32.7,29.094664822716894,S142,16,2026-05-07 16:00:00+08:00,2026-05-07,time_block,time_block_01,3.6053351772831093,3.6053351772831093,True,False,False,False,miss,32-33,29-30
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,820,M7_compact_weather_ridge,32.7,29.169378739524383,S142,16,2026-05-07 16:00:00+08:00,2026-05-07,loso,S142,3.5306212604756197,3.5306212604756197,True,False,False,False,miss,32-33,29-30
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,510,M4_inertia_ridge,32.7,29.444672123264404,S135,16,2026-05-07 16:00:00+08:00,2026-05-07,time_block,time_block_01,3.255327876735599,3.255327876735599,True,False,False,False,miss,32-33,29-30
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,510,M4_inertia_ridge,32.7,30.01043845978603,S135,16,2026-05-07 16:00:00+08:00,2026-05-07,loso,S135,2.6895615402139725,2.6895615402139725,True,False,False,False,miss,32-33,30-30.5
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,820,M4_inertia_ridge,32.7,30.03236302125333,S142,16,2026-05-07 16:00:00+08:00,2026-05-07,loso,S142,2.667636978746671,2.667636978746671,True,False,False,False,miss,32-33,30-30.5
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,605,M4_inertia_ridge,32.7,30.285392426764272,S137,14,2026-05-10 14:00:00+08:00,2026-05-10,time_block,time_block_04,2.414607573235731,2.414607573235731,True,False,False,False,miss,32-33,30-30.5
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,605,M7_compact_weather_ridge,32.7,30.292278444505037,S137,14,2026-05-10 14:00:00+08:00,2026-05-10,loso,S137,2.407721555494966,2.407721555494966,True,False,False,False,miss,32-33,30-30.5
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,605,M4_inertia_ridge,32.7,30.439906910134987,S137,14,2026-05-10 14:00:00+08:00,2026-05-10,loso,S137,2.2600930898650162,2.2600930898650162,True,False,False,False,miss,32-33,30-30.5
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,818,M4_inertia_ridge,32.6,30.360155602761136,S142,14,2026-05-07 14:00:00+08:00,2026-05-07,time_block,time_block_01,2.2398443972388655,2.2398443972388655,True,False,False,False,miss,32-33,30-30.5
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,602,M4_inertia_ridge,32.6,30.609586469108603,S137,11,2026-05-10 11:00:00+08:00,2026-05-10,time_block,time_block_04,1.9904135308913986,1.9904135308913986,True,False,False,False,miss,32-33,30.5-31
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,818,M7_compact_weather_ridge,32.6,30.69598340156037,S142,14,2026-05-07 14:00:00+08:00,2026-05-07,time_block,time_block_01,1.9040165984396324,1.9040165984396324,True,False,False,False,miss,32-33,30.5-31
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,815,M7_compact_weather_ridge,32.6,30.799124452532794,S142,11,2026-05-07 11:00:00+08:00,2026-05-07,loso,S142,1.8008755474672071,1.8008755474672071,True,False,False,False,miss,32-33,30.5-31
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,815,M7_compact_weather_ridge,32.6,30.90979711054851,S142,11,2026-05-07 11:00:00+08:00,2026-05-07,time_block,time_block_01,1.6902028894514913,1.6902028894514913,True,False,False,False,miss,32-33,30.5-31
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,323,M7_compact_weather_ridge,32.5,29.493234719651348,S129,15,2026-05-07 15:00:00+08:00,2026-05-07,time_block,time_block_01,3.0067652803486524,3.0067652803486524,True,False,False,False,miss,32-33,29-30
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,881,M7_compact_weather_ridge,32.5,29.520353833816987,S143,15,2026-05-07 15:00:00+08:00,2026-05-07,time_block,time_block_01,2.979646166183013,2.979646166183013,True,False,False,False,miss,32-33,29-30
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1625,M7_compact_weather_ridge,32.5,29.52612344179165,S187,15,2026-05-07 15:00:00+08:00,2026-05-07,time_block,time_block_01,2.9738765582083495,2.9738765582083495,True,False,False,False,miss,32-33,29-30
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,509,M7_compact_weather_ridge,32.5,29.749018235765096,S135,15,2026-05-07 15:00:00+08:00,2026-05-07,time_block,time_block_01,2.750981764234904,2.750981764234904,True,False,False,False,miss,32-33,29-30
