run_id,cell_id,scenario,hour,tmrt_output_path,n_pixels,valid_pixel_count,tmrt_mean_c,tmrt_p50_c,tmrt_p75_c,tmrt_p90_c,tmrt_p95_c,tmrt_max_c,pct_pixels_tmrt_ge_40,pct_pixels_tmrt_ge_45,pct_pixels_tmrt_ge_50,pct_pixels_tmrt_ge_55
v12_n24_base_TP_0037_h10,TP_0037,base,10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0037\solweig_base\solweig_outputs_h10\Tmrt_average.tif,2500,2500,39.52685546875,42.65448760986328,44.465980529785156,46.506309509277344,46.53591537475586,46.57469177246094,54.800000000000004,22.0,0.0,0.0
v12_n24_base_TP_0037_h12,TP_0037,base,12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0037\solweig_base\solweig_outputs_h12\Tmrt_average.tif,2500,2500,53.81845474243164,60.58280944824219,61.796531677246094,62.27238082885742,62.30147933959961,62.31979751586914,73.8,68.0,67.84,67.84
v12_n24_base_TP_0037_h13,TP_0037,base,13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0037\solweig_base\solweig_outputs_h13\Tmrt_average.tif,2500,2500,54.51276397705078,59.69611358642578,60.81851577758789,62.51641082763672,62.54996109008789,62.57920837402344,78.8,73.2,73.11999999999999,72.84
v12_n24_base_TP_0037_h15,TP_0037,base,15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0037\solweig_base\solweig_outputs_h15\Tmrt_average.tif,2500,2500,47.56985092163086,40.82197189331055,57.98145294189453,60.72555160522461,60.75756072998047,60.80853271484375,51.92,46.0,46.0,41.28
v12_n24_base_TP_0037_h16,TP_0037,base,16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0037\solweig_base\solweig_outputs_h16\Tmrt_average.tif,2500,2500,41.15784454345703,36.70075225830078,48.72393035888672,51.73152160644531,51.76597213745117,51.81732177734375,38.48,37.8,22.919999999999998,0.0
v12_n24_overhead_as_canopy_TP_0037_h10,TP_0037,overhead_as_canopy,10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0037\solweig_overhead_as_canopy\solweig_outputs_h10\Tmrt_average.tif,2500,2500,36.680328369140625,33.450233459472656,43.04587936401367,44.148170471191406,44.36546325683594,45.45430374145508,33.4,0.32,0.0,0.0
v12_n24_overhead_as_canopy_TP_0037_h12,TP_0037,overhead_as_canopy,12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0037\solweig_overhead_as_canopy\solweig_outputs_h12\Tmrt_average.tif,2500,2500,48.12201690673828,40.37653350830078,60.997520446777344,61.5823974609375,61.7863883972168,62.188446044921875,51.480000000000004,45.56,45.4,45.4
v12_n24_overhead_as_canopy_TP_0037_h13,TP_0037,overhead_as_canopy,13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0037\solweig_overhead_as_canopy\solweig_outputs_h13\Tmrt_average.tif,2500,2500,48.9164924621582,55.79290008544922,60.13227844238281,60.607398986816406,60.7894401550293,61.602298736572266,56.92,51.160000000000004,51.04,50.8
v12_n24_overhead_as_canopy_TP_0037_h15,TP_0037,overhead_as_canopy,15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0037\solweig_overhead_as_canopy\solweig_outputs_h15\Tmrt_average.tif,2500,2500,42.47830581665039,38.71324157714844,51.92868423461914,56.638301849365234,57.8499641418457,59.78483581542969,31.6,25.319999999999997,25.319999999999997,20.599999999999998
v12_n24_overhead_as_canopy_TP_0037_h16,TP_0037,overhead_as_canopy,16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0037\solweig_overhead_as_canopy\solweig_outputs_h16\Tmrt_average.tif,2500,2500,37.77617645263672,35.685211181640625,37.07508850097656,47.296287536621094,48.68126678466797,50.71839904785156,19.16,18.48,1.96,0.0
v12_n24_base_TP_0059_h10,TP_0059,base,10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0059\solweig_base\solweig_outputs_h10\Tmrt_average.tif,2500,2500,45.32170486450195,46.09529113769531,46.1701545715332,46.24119186401367,46.29170227050781,46.46051788330078,92.28,90.64,0.0,0.0
v12_n24_base_TP_0059_h12,TP_0059,base,12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0059\solweig_base\solweig_outputs_h12\Tmrt_average.tif,2500,2500,62.01827621459961,62.031517028808594,62.06294631958008,62.11625671386719,62.14785385131836,62.24058151245117,100.0,100.0,100.0,100.0
v12_n24_base_TP_0059_h13,TP_0059,base,13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0059\solweig_base\solweig_outputs_h13\Tmrt_average.tif,2500,2500,62.167564392089844,62.18168640136719,62.22831726074219,62.30513381958008,62.34062194824219,62.47140121459961,100.0,100.0,100.0,100.0
v12_n24_base_TP_0059_h15,TP_0059,base,15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0059\solweig_base\solweig_outputs_h15\Tmrt_average.tif,2500,2500,60.39198684692383,60.4024772644043,60.45685577392578,60.49889373779297,60.533164978027344,60.66500473022461,100.0,100.0,100.0,100.0
v12_n24_base_TP_0059_h16,TP_0059,base,16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0059\solweig_base\solweig_outputs_h16\Tmrt_average.tif,2500,2500,51.373085021972656,51.38343811035156,51.44404602050781,51.49138641357422,51.5242805480957,51.673828125,100.0,100.0,100.0,0.0
v12_n24_overhead_as_canopy_TP_0059_h10,TP_0059,overhead_as_canopy,10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0059\solweig_overhead_as_canopy\solweig_outputs_h10\Tmrt_average.tif,2500,2500,43.940670013427734,45.81299591064453,46.036502838134766,46.102901458740234,46.14707946777344,46.388519287109375,84.48,70.04,0.0,0.0
v12_n24_overhead_as_canopy_TP_0059_h12,TP_0059,overhead_as_canopy,12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0059\solweig_overhead_as_canopy\solweig_outputs_h12\Tmrt_average.tif,2500,2500,59.59553146362305,61.882286071777344,61.99455642700195,62.03409957885742,62.061710357666016,62.24058151245117,93.8,91.24,91.24,91.24
v12_n24_overhead_as_canopy_TP_0059_h13,TP_0059,overhead_as_canopy,13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0059\solweig_overhead_as_canopy\solweig_outputs_h13\Tmrt_average.tif,2500,2500,59.384613037109375,61.9882698059082,62.13233184814453,62.186431884765625,62.225547790527344,62.44775390625,93.2,89.88000000000001,89.88000000000001,89.88000000000001
v12_n24_overhead_as_canopy_TP_0059_h15,TP_0059,overhead_as_canopy,15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0059\solweig_overhead_as_canopy\solweig_outputs_h15\Tmrt_average.tif,2500,2500,57.17896270751953,60.14981460571289,60.30768585205078,60.37520217895508,60.411460876464844,60.60914611816406,91.08000000000001,87.56,87.56,87.48
v12_n24_overhead_as_canopy_TP_0059_h16,TP_0059,overhead_as_canopy,16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0059\solweig_overhead_as_canopy\solweig_outputs_h16\Tmrt_average.tif,2500,2500,48.92706298828125,51.123008728027344,51.28461456298828,51.35029220581055,51.38975524902344,51.60088348388672,86.72,86.72,77.52,0.0
v12_n24_base_TP_0088_h10,TP_0088,base,10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0088\solweig_base\solweig_outputs_h10\Tmrt_average.tif,2500,2500,45.92864990234375,45.96696853637695,46.050846099853516,46.11372375488281,46.13212203979492,46.20726776123047,100.0,99.6,0.0,0.0
v12_n24_base_TP_0088_h12,TP_0088,base,12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0088\solweig_base\solweig_outputs_h12\Tmrt_average.tif,2500,2500,61.94522476196289,61.973182678222656,62.03030014038086,62.06162643432617,62.074275970458984,62.14235305786133,100.0,100.0,100.0,100.0
v12_n24_base_TP_0088_h13,TP_0088,base,13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0088\solweig_base\solweig_outputs_h13\Tmrt_average.tif,2500,2500,62.0717887878418,62.10771179199219,62.188228607177734,62.230098724365234,62.2422981262207,62.3037109375,100.0,99.96000000000001,99.96000000000001,99.96000000000001
v12_n24_base_TP_0088_h15,TP_0088,base,15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0088\solweig_base\solweig_outputs_h15\Tmrt_average.tif,2500,2500,60.16714859008789,60.234458923339844,60.319515228271484,60.392024993896484,60.41196823120117,60.47309875488281,100.0,99.88,99.88,99.88
v12_n24_base_TP_0088_h16,TP_0088,base,16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0088\solweig_base\solweig_outputs_h16\Tmrt_average.tif,2500,2500,51.130699157714844,51.19538879394531,51.28325653076172,51.36267852783203,51.38597869873047,51.453975677490234,99.96000000000001,99.8,99.28,0.0
v12_n24_overhead_as_canopy_TP_0088_h10,TP_0088,overhead_as_canopy,10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0088\solweig_overhead_as_canopy\solweig_outputs_h10\Tmrt_average.tif,2500,2500,36.95838165283203,33.94728088378906,42.57065963745117,44.504764556884766,44.97483444213867,45.69082260131836,33.839999999999996,4.8,0.0,0.0
v12_n24_overhead_as_canopy_TP_0088_h12,TP_0088,overhead_as_canopy,12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0088\solweig_overhead_as_canopy\solweig_outputs_h12\Tmrt_average.tif,2500,2500,45.493804931640625,39.47651290893555,58.24211120605469,60.5472526550293,61.14741516113281,61.74421310424805,43.84,35.199999999999996,35.199999999999996,35.160000000000004
v12_n24_overhead_as_canopy_TP_0088_h13,TP_0088,overhead_as_canopy,13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0088\solweig_overhead_as_canopy\solweig_outputs_h13\Tmrt_average.tif,2500,2500,45.04721450805664,39.356842041015625,57.33766555786133,60.34730911254883,61.062889099121094,61.79562759399414,43.04,33.32,33.32,28.599999999999998
v12_n24_overhead_as_canopy_TP_0088_h15,TP_0088,overhead_as_canopy,15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0088\solweig_overhead_as_canopy\solweig_outputs_h15\Tmrt_average.tif,2500,2500,42.90199661254883,37.51646423339844,53.55638885498047,58.04494094848633,58.932918548583984,59.81678009033203,33.2,29.959999999999997,29.68,22.28
v12_n24_overhead_as_canopy_TP_0088_h16,TP_0088,overhead_as_canopy,16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0088\solweig_overhead_as_canopy\solweig_outputs_h16\Tmrt_average.tif,2500,2500,38.448829650878906,35.046043395996094,44.19587326049805,49.0619010925293,49.91636276245117,50.77604293823242,25.44,24.240000000000002,4.2,0.0
v12_n24_base_TP_0098_h10,TP_0098,base,10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0098\solweig_base\solweig_outputs_h10\Tmrt_average.tif,2500,2500,39.596736907958984,42.794498443603516,44.485713958740234,45.04518508911133,45.29625701904297,46.379371643066406,59.0,11.360000000000001,0.0,0.0
v12_n24_base_TP_0098_h12,TP_0098,base,12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0098\solweig_base\solweig_outputs_h12\Tmrt_average.tif,2500,2500,51.98918914794922,59.264556884765625,61.362300872802734,61.71682357788086,61.85432434082031,62.37800979614258,67.56,63.160000000000004,63.04,63.0
v12_n24_base_TP_0098_h13,TP_0098,base,13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0098\solweig_base\solweig_outputs_h13\Tmrt_average.tif,2500,2500,51.41692352294922,58.34382247924805,60.89836120605469,61.5404167175293,61.69535446166992,62.38816833496094,66.92,61.919999999999995,61.839999999999996,61.160000000000004
v12_n24_base_TP_0098_h15,TP_0098,base,15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0098\solweig_base\solweig_outputs_h15\Tmrt_average.tif,2500,2500,48.53771209716797,54.776546478271484,58.01948547363281,59.43244552612305,59.67424774169922,60.54887771606445,61.519999999999996,55.879999999999995,55.879999999999995,48.559999999999995
v12_n24_base_TP_0098_h16,TP_0098,base,16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0098\solweig_base\solweig_outputs_h16\Tmrt_average.tif,2500,2500,42.00628662109375,43.15571594238281,48.788665771484375,50.27732849121094,50.545902252197266,51.56306457519531,50.080000000000005,49.6,14.32,0.0
v12_n24_overhead_as_canopy_TP_0098_h10,TP_0098,overhead_as_canopy,10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0098\solweig_overhead_as_canopy\solweig_outputs_h10\Tmrt_average.tif,2500,2500,39.13882064819336,42.34687042236328,43.844642639160156,45.00008773803711,45.29625701904297,46.379371643066406,55.44,10.0,0.0,0.0
v12_n24_overhead_as_canopy_TP_0098_h12,TP_0098,overhead_as_canopy,12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0098\solweig_overhead_as_canopy\solweig_outputs_h12\Tmrt_average.tif,2500,2500,51.3526611328125,58.91180419921875,60.981605529785156,61.57076644897461,61.71425247192383,62.25220489501953,66.24,60.68,60.56,60.519999999999996
v12_n24_overhead_as_canopy_TP_0098_h13,TP_0098,overhead_as_canopy,13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0098\solweig_overhead_as_canopy\solweig_outputs_h13\Tmrt_average.tif,2500,2500,50.94858932495117,58.05482482910156,60.334678649902344,61.50395202636719,61.69527053833008,62.38816833496094,65.92,60.36,60.28,59.599999999999994
v12_n24_overhead_as_canopy_TP_0098_h15,TP_0098,overhead_as_canopy,15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0098\solweig_overhead_as_canopy\solweig_outputs_h15\Tmrt_average.tif,2500,2500,48.048648834228516,54.144142150878906,57.31013870239258,59.43244552612305,59.67424774169922,60.54887771606445,59.96,54.32,54.32,45.6
v12_n24_overhead_as_canopy_TP_0098_h16,TP_0098,overhead_as_canopy,16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0098\solweig_overhead_as_canopy\solweig_outputs_h16\Tmrt_average.tif,2500,2500,41.669898986816406,38.09894561767578,48.00065612792969,50.27732849121094,50.545902252197266,51.56306457519531,48.76,47.48,14.32,0.0
v12_n24_base_TP_0115_h10,TP_0115,base,10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0115\solweig_base\solweig_outputs_h10\Tmrt_average.tif,2500,2500,40.12460708618164,42.955081939697266,44.433326721191406,45.53010940551758,46.088829040527344,46.573753356933594,60.88,16.400000000000002,0.0,0.0
v12_n24_base_TP_0115_h12,TP_0115,base,12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0115\solweig_base\solweig_outputs_h12\Tmrt_average.tif,2500,2500,54.574989318847656,59.86699676513672,60.99709701538086,61.834068298339844,62.05429458618164,62.319515228271484,83.24000000000001,72.32,72.32,72.32
v12_n24_base_TP_0115_h13,TP_0115,base,13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0115\solweig_base\solweig_outputs_h13\Tmrt_average.tif,2500,2500,54.38801193237305,59.30221176147461,60.72686004638672,61.71916580200195,62.167972564697266,62.57856369018555,84.16,72.56,72.56,72.56
v12_n24_base_TP_0115_h15,TP_0115,base,15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0115\solweig_base\solweig_outputs_h15\Tmrt_average.tif,2500,2500,51.66128921508789,56.60070037841797,58.37639617919922,59.57823944091797,60.21656799316406,60.79265213012695,76.8,68.32000000000001,68.24,62.08
v12_n24_base_TP_0115_h16,TP_0115,base,16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0115\solweig_base\solweig_outputs_h16\Tmrt_average.tif,2500,2500,44.219017028808594,47.483131408691406,49.28941345214844,50.51443099975586,51.184959411621094,51.80408477783203,63.72,62.519999999999996,15.68,0.0
v12_n24_overhead_as_canopy_TP_0115_h10,TP_0115,overhead_as_canopy,10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0115\solweig_overhead_as_canopy\solweig_outputs_h10\Tmrt_average.tif,2500,2500,40.12460708618164,42.955081939697266,44.433326721191406,45.53010940551758,46.088829040527344,46.573753356933594,60.88,16.400000000000002,0.0,0.0
v12_n24_overhead_as_canopy_TP_0115_h12,TP_0115,overhead_as_canopy,12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0115\solweig_overhead_as_canopy\solweig_outputs_h12\Tmrt_average.tif,2500,2500,54.574989318847656,59.86699676513672,60.99709701538086,61.834068298339844,62.05429458618164,62.319515228271484,83.24000000000001,72.32,72.32,72.32
v12_n24_overhead_as_canopy_TP_0115_h13,TP_0115,overhead_as_canopy,13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0115\solweig_overhead_as_canopy\solweig_outputs_h13\Tmrt_average.tif,2500,2500,54.38801193237305,59.30221176147461,60.72686004638672,61.71916580200195,62.167972564697266,62.57856369018555,84.16,72.56,72.56,72.56
v12_n24_overhead_as_canopy_TP_0115_h15,TP_0115,overhead_as_canopy,15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0115\solweig_overhead_as_canopy\solweig_outputs_h15\Tmrt_average.tif,2500,2500,51.66128921508789,56.60070037841797,58.37639617919922,59.57823944091797,60.21656799316406,60.79265213012695,76.8,68.32000000000001,68.24,62.08
v12_n24_overhead_as_canopy_TP_0115_h16,TP_0115,overhead_as_canopy,16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0115\solweig_overhead_as_canopy\solweig_outputs_h16\Tmrt_average.tif,2500,2500,44.219017028808594,47.483131408691406,49.28941345214844,50.51443099975586,51.184959411621094,51.80408477783203,63.72,62.519999999999996,15.68,0.0
v12_n24_base_TP_0141_h10,TP_0141,base,10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0141\solweig_base\solweig_outputs_h10\Tmrt_average.tif,2500,2500,34.622074127197266,33.12060546875,33.53565979003906,43.061241149902344,43.81765365600586,45.12124252319336,15.32,0.2,0.0,0.0
v12_n24_base_TP_0141_h12,TP_0141,base,12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0141\solweig_base\solweig_outputs_h12\Tmrt_average.tif,2500,2500,40.18996810913086,36.89188766479492,38.25199508666992,58.77106857299805,60.21200180053711,61.47864532470703,17.4,15.72,15.72,15.72
v12_n24_base_TP_0141_h13,TP_0141,base,13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0141\solweig_base\solweig_outputs_h13\Tmrt_average.tif,2500,2500,39.84480285644531,36.90465545654297,38.26747512817383,57.49839782714844,59.3965950012207,61.03553009033203,16.56,14.24,14.24,13.28
v12_n24_base_TP_0141_h15,TP_0141,base,15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0141\solweig_base\solweig_outputs_h15\Tmrt_average.tif,2500,2500,38.76105880737305,36.17094039916992,37.11541748046875,54.312007904052734,56.40379333496094,58.63405227661133,14.760000000000002,13.600000000000001,13.600000000000001,8.799999999999999
v12_n24_base_TP_0141_h16,TP_0141,base,16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0141\solweig_base\solweig_outputs_h16\Tmrt_average.tif,2500,2500,35.87596893310547,34.398345947265625,34.886009216308594,45.20431137084961,47.46711349487305,49.51350784301758,10.8,10.280000000000001,0.0,0.0
v12_n24_overhead_as_canopy_TP_0141_h10,TP_0141,overhead_as_canopy,10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0141\solweig_overhead_as_canopy\solweig_outputs_h10\Tmrt_average.tif,2500,2500,34.49148178100586,33.114776611328125,33.499794006347656,42.49024963378906,43.195308685302734,44.74517822265625,14.96,0.0,0.0,0.0
v12_n24_overhead_as_canopy_TP_0141_h12,TP_0141,overhead_as_canopy,12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0141\solweig_overhead_as_canopy\solweig_outputs_h12\Tmrt_average.tif,2500,2500,40.059913635253906,36.833831787109375,38.13201904296875,58.2422981262207,59.124393463134766,61.47864532470703,17.16,15.72,15.72,15.72
v12_n24_overhead_as_canopy_TP_0141_h13,TP_0141,overhead_as_canopy,13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0141\solweig_overhead_as_canopy\solweig_outputs_h13\Tmrt_average.tif,2500,2500,39.7197380065918,36.794002532958984,38.2039680480957,57.32717514038086,58.46905517578125,60.76849365234375,16.400000000000002,14.24,14.24,13.28
v12_n24_overhead_as_canopy_TP_0141_h15,TP_0141,overhead_as_canopy,15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0141\solweig_overhead_as_canopy\solweig_outputs_h15\Tmrt_average.tif,2500,2500,38.6506462097168,36.06453323364258,37.100364685058594,54.23711395263672,55.76639175415039,57.41887283325195,14.719999999999999,13.600000000000001,13.600000000000001,7.720000000000001
v12_n24_overhead_as_canopy_TP_0141_h16,TP_0141,overhead_as_canopy,16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0141\solweig_overhead_as_canopy\solweig_outputs_h16\Tmrt_average.tif,2500,2500,35.78506088256836,34.31429672241211,34.881813049316406,45.151145935058594,46.890907287597656,48.59983825683594,10.639999999999999,10.280000000000001,0.0,0.0
v12_n24_base_TP_0154_h10,TP_0154,base,10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0154\solweig_base\solweig_outputs_h10\Tmrt_average.tif,2500,2500,32.79429244995117,32.77576446533203,32.78314971923828,32.78472900390625,32.802978515625,33.564231872558594,0.0,0.0,0.0,0.0
v12_n24_base_TP_0154_h12,TP_0154,base,12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0154\solweig_base\solweig_outputs_h12\Tmrt_average.tif,2500,2500,35.86693572998047,35.496299743652344,35.50045394897461,35.59247589111328,35.834659576416016,61.129058837890625,1.2,1.2,1.2,1.1199999999999999
v12_n24_base_TP_0154_h13,TP_0154,base,13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0154\solweig_base\solweig_outputs_h13\Tmrt_average.tif,2500,2500,36.000545501708984,35.606590270996094,35.613014221191406,35.67036056518555,35.86656951904297,59.8248176574707,1.3599999999999999,1.3599999999999999,1.3599999999999999,1.08
v12_n24_base_TP_0154_h15,TP_0154,base,15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0154\solweig_base\solweig_outputs_h15\Tmrt_average.tif,2500,2500,35.68967056274414,35.52800369262695,35.534996032714844,35.54961395263672,35.761207580566406,55.868614196777344,0.64,0.64,0.44,0.44
v12_n24_base_TP_0154_h16,TP_0154,base,16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0154\solweig_base\solweig_outputs_h16\Tmrt_average.tif,2500,2500,34.31984329223633,34.29984664916992,34.30886459350586,34.310874938964844,34.354461669921875,35.056941986083984,0.0,0.0,0.0,0.0
v12_n24_overhead_as_canopy_TP_0154_h10,TP_0154,overhead_as_canopy,10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0154\solweig_overhead_as_canopy\solweig_outputs_h10\Tmrt_average.tif,2500,2500,32.79429244995117,32.77576446533203,32.78314971923828,32.78472900390625,32.802978515625,33.564231872558594,0.0,0.0,0.0,0.0
