prediction_source,dataset_label,target_col,ablation_model,station_id,n,MAE,bias,official_ge_31_count,official_ge_33_count,fixed_31_recall,fixed_31_F1,residual_p90,residual_mean_high_tail
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S142,388,1.4165243756910635,0.5273016362233942,66,13,0.0,,3.4014872431235874,3.596210586344547
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S147,388,1.3222375053210247,-0.09320459028421155,40,2,0.0,,2.5083163665646455,2.9077254651484825
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S137,388,1.2806782198484186,0.6006427678822003,54,6,0.0,,3.0444900344963366,3.236524098302081
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S151,388,1.2483153852581683,-0.1726596154202503,33,0,0.0,,2.021103084126671,2.613646106429409
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S135,388,1.2328979327301701,0.10283219914359698,47,6,0.0,,2.4079475194921858,2.7688094145676923
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S187,388,1.2164810399193755,-0.10732715656104343,27,0,0.0,,2.1232494069668575,2.443415126990703
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S125,388,1.1976052545445903,0.499386035424842,35,1,0.02857142857142857,0.05555555555555556,2.1420376777994297,2.104949761601536
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S143,388,1.1880291571337833,0.13775367941007244,25,0,0.0,,2.089517691501811,2.3383157586795384
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S149,388,1.1855150267252645,-0.5348492002663627,6,0,0.0,,1.3888413506127177,2.2728603552580093
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S128,388,1.1784418665141285,0.06282848058650778,30,1,0.0,,2.14690625573355,2.697847586016408
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S127,388,1.157814598035476,0.19438213449126968,24,0,0.0,,2.381626102723305,2.817280702836001
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S150,388,1.1313571137200942,-0.24511092799474227,11,0,0.0,,1.7619740799825538,2.2723563693540365
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S141,388,1.1290219314658674,0.24814813929411556,28,0,0.0,,2.2382851319209514,2.667602257711902
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S148,388,1.1283692665219258,-0.5099856228756305,4,0,0.0,,1.2911836294148349,2.202815222639445
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S129,385,1.0533689103658879,0.12254407942746992,21,0,0.0,,2.0619540817449686,2.7425135183512834
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S145,388,1.0514274204090335,0.019590987109649696,23,0,0.0,,1.868053495913499,2.208968992914041
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S144,388,1.0510980790375748,0.030653966702203276,21,1,0.0,,2.104191046596008,2.7515785702012514
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S184,388,1.0302930413906635,-0.0559100671434572,16,0,0.0,,1.5526250550393474,1.9932322474629272
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S146,388,1.0186470398488299,-0.3232963998862142,10,0,0.0,,1.3055319793321334,1.9044075761480705
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S126,388,1.0186328597734762,-0.04573034174938915,23,0,0.0,,1.8061884243356432,2.2419951179445046
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S180,388,1.014837640571581,-0.13670012460866815,13,0,0.0,,1.5516950659840991,1.867906043218301
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S140,388,1.0062025585544057,-0.2180407870130375,10,0,0.0,,1.387340823126215,1.5785113697031758
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S124,388,0.9878882058438142,-0.2330589041768499,2,0,0.0,,1.432017978689184,2.39859453656924
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S132,388,0.9648627507721144,0.4152715337742799,28,0,0.0,,1.8726531221690221,2.1106109327548808
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S130,388,0.9579274819215104,0.29276524134665627,10,0,0.0,,1.9510542275453864,2.476316878181979
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_only,S153,388,0.9457835812067888,0.037813881773997325,16,0,0.0,,1.5672963045166886,1.820041282624045
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,S142,388,1.231739509045449,0.5634017502112846,66,13,0.0,,2.918396056211522,2.936707488228582
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,S135,388,1.158881826976782,-0.04422142922483922,47,6,0.0851063829787234,0.15384615384615383,2.1740492785645165,2.280087529314325
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,S137,388,1.1561522849885124,0.6707342710213343,54,6,0.018518518518518517,0.03636363636363636,2.6115911155426663,2.5802041237016167
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,S128,388,1.0102007589838495,-0.021767372027791835,30,1,0.06666666666666667,0.1212121212121212,1.9846328421573745,2.0584594037224067
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,S151,388,0.9970426190916594,-0.1584977421883846,33,0,0.030303030303030304,0.054054054054054064,1.741517218486619,1.7908659355141567
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,S147,388,0.9955734617458323,-0.011451805147998572,40,2,0.0,,1.710121906962314,1.9648960190806612
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,S187,388,0.9929148290079369,-0.08892707131268836,27,0,0.0,,1.6272021191658856,1.5914299050587206
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,S143,388,0.982777529387619,0.01377774338164691,25,0,0.12,0.1764705882352941,1.7572952962341215,1.8450107425289315
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,S125,388,0.9806247140213216,0.3260231419146226,35,1,0.2,0.3181818181818182,1.842570288992444,1.6582878096922729
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,S141,388,0.9794544936063879,0.16312088658166013,28,0,0.07142857142857142,0.12903225806451613,1.926033879139655,2.024485359191336
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,S127,388,0.9358871711559724,0.27811653435696027,24,0,0.0,,1.8907143038789729,1.8894341615228463
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,S150,388,0.9264440419322741,-0.2264757837413607,11,0,0.0,,1.3208467559095856,1.347578370264815
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,S126,388,0.9056470102693364,-0.10634876412412166,23,0,0.13043478260869565,0.21428571428571427,1.6391061503882653,1.8275491231797882
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,S146,388,0.903436035699134,-0.33594343937189136,10,0,0.3,0.4615384615384615,1.026371618761158,1.1712531845597538
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,S140,388,0.9000303811878559,-0.2793412395001826,10,0,0.4,0.5333333333333333,1.1129059033706157,0.847840864736624
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,S132,388,0.8945512832663228,0.37092694068321697,28,0,0.17857142857142858,0.30303030303030304,1.5752372995867134,1.5594489112493708
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,S180,388,0.8865694734028786,-0.19787887951912592,13,0,0.15384615384615385,0.2222222222222222,1.1934028401920536,1.3687949553346133
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,S149,388,0.8860359258873223,-0.4252245918184547,6,0,0.0,,0.8258310985356085,1.3474685129325412
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,S145,388,0.88440758893027,-0.12816715114211982,23,0,0.08695652173913043,0.13793103448275862,1.4700261509631036,1.6976434636176965
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,S144,388,0.8778009870305383,0.11455933435439132,21,1,0.0,,1.5713498245061124,1.6848623937374838
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,S130,388,0.8624329597912631,0.3116456431038797,10,0,0.0,,1.5952682594719705,1.7470984751515526
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,S129,385,0.8607838824691006,0.22940345726186986,21,0,0.047619047619047616,0.0909090909090909,1.5030232772384766,1.928437618840302
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,S184,388,0.8486476246376246,-0.14095847651497093,16,0,0.1875,0.3,1.105257482647563,1.1275531170073299
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,S148,388,0.8463604450215826,-0.3994754927301561,4,0,0.25,0.4,0.8431244640533185,1.2322799129248416
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,S124,388,0.8434482450386088,-0.14001908742322486,2,0,0.0,,1.1327104625229556,1.4911257660787367
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,S153,388,0.8341228602044948,-0.023393246766860172,16,0,0.1875,0.2857142857142857,1.1846762899060201,1.2144016551015362
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,S139,388,0.8289842103211452,-0.31579634212902663,0,0,,,1.0311378785487015,
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_weather,S139,388,1.4177873338111948,-0.9166459142139496,0,0,,,1.1276515513700232,
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_weather,S142,388,1.3519789781572498,0.5184537532468881,66,13,0.0,,3.121281123232324,3.388850786292045
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_weather,S137,388,1.2828274171192107,0.6273009079537843,54,6,0.0,,2.9373320573418074,3.081976252239179
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_weather,S147,388,1.2143327428947726,-0.1510332933277378,40,2,0.0,,2.0823991348524733,2.588770983222666
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_weather,S125,388,1.1654530594176264,0.5586922564775667,35,1,0.0,,2.212097808764525,2.0670879867739185
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_weather,S187,388,1.1421125527834766,-0.13570638691328715,27,0,0.0,,1.8312643584475021,2.2505611509832164
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_weather,S135,388,1.1211168904358049,0.18506083713414212,47,6,0.0,,2.4120621131060616,2.641074922185964
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_weather,S143,388,1.100034413657753,0.18227083415527004,25,0,0.0,,1.8956059056257903,2.2501861151054747
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_weather,S151,388,1.097103821507393,-0.19600529678035378,33,0,0.0,,1.7843441405812528,2.304279906287836
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_weather,S128,388,1.0925962994468412,0.07573777701034916,30,1,0.0,,2.1104078489723617,2.5725846853886405
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_weather,S150,388,1.0891117895613351,-0.2735216173447164,11,0,0.0,,1.5623887039886788,2.0776238050454356
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_weather,S149,388,1.080466983560351,-0.5909421373361777,6,0,0.0,,1.0542947133796354,1.9242700442118637
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_weather,S127,388,1.0718886363533005,0.13658312059216407,24,0,0.0,,2.014739276405545,2.5752825500316554
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_weather,S141,388,1.0494703797262852,0.2606853888216114,28,0,0.0,,1.9897415969161898,2.4813284202362014
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_weather,S148,388,1.0210297778093722,-0.5661151346384189,4,0,0.0,,0.9980194057373273,1.8604934570194178
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_weather,S145,388,1.009507300473259,0.10145596140976276,23,0,0.0,,1.7628980379181882,2.1571693565003476
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_weather,S132,388,0.9887166728310763,0.5120228628219956,28,0,0.0,,1.8455282314922048,2.086563964257142
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_weather,S144,388,0.9787619688563554,-0.02820223919204065,21,1,0.0,,1.7913059439529424,2.424369731110968
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_weather,S180,388,0.9776850613471393,-0.05820848961192972,13,0,0.0,,1.523201872326457,1.9285876784248213
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_weather,S184,388,0.9670056753321902,-0.043952521625826024,16,0,0.0,,1.414791066863697,1.859907651216858
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_weather,S146,388,0.953892919993264,-0.26968260154171064,10,0,0.0,,1.2638533671618135,2.0401242292477195
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_weather,S130,388,0.944874533218657,0.2644197471951796,10,0,0.0,,1.7898617076605001,2.2902718213492443
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_weather,S153,388,0.9402748524829037,0.11699810409687401,16,0,0.0,,1.5486207767177818,1.7865350558698285
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_weather,S126,388,0.9358489050553205,0.03255167531396752,23,0,0.0,,1.7760920866363523,2.2572285037581574
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_weather,S140,388,0.9311643831741097,-0.1390063562300745,10,0,0.0,,1.3941212575616624,1.6647570485736272
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_weather,S129,385,0.9121393023843701,0.05427966547991272,21,0,0.0,,1.735068950362033,2.3920658340943404
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_weather,S124,388,0.8986341412702125,-0.30979960186380556,2,0,0.0,,1.1203460230272995,1.3534993950271108
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,S142,388,1.1386544395124911,0.5518297469438962,66,13,0.015151515151515152,0.02985074626865672,2.6714528584377835,2.7504595968287475
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,S137,388,1.0930687524759433,0.655858603400907,54,6,0.0,,2.5609977968314315,2.599793162591717
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,S139,388,1.023078722055856,-0.6173277943277969,0,0,,,0.8181378113598475,
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,S135,388,1.0177218705588007,0.03304945425861561,47,6,0.10638297872340426,0.18867924528301885,1.9306024993942505,2.0637024527089154
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,S125,388,0.9668840831144034,0.4266062488086705,35,1,0.17142857142857143,0.2857142857142857,1.6252210355563,1.487882985545183
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,S141,388,0.9154392542083228,0.21012117980074457,28,0,0.03571428571428571,0.06666666666666667,1.6482199157656712,1.9437181346876815
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,S128,388,0.9153736557361621,0.025097671164949556,30,1,0.03333333333333333,0.0625,1.6944736438307983,1.9561140140171318
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,S187,388,0.9139500119146128,-0.10068470135345724,27,0,0.037037037037037035,0.07142857142857142,1.479714184813058,1.6040973797076186
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,S147,388,0.9059022162492263,-0.0648860965823409,40,2,0.0,,1.5006926738302484,1.8966743304338114
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,S132,388,0.9033008703240745,0.429121379470232,28,0,0.21428571428571427,0.34285714285714286,1.583288674907447,1.5250071020608928
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,S143,388,0.893372990792405,0.07171321153946726,25,0,0.2,0.29411764705882354,1.5232867999884199,1.6318990060089067
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,S151,388,0.8880163832061405,-0.20098466840074727,33,0,0.12121212121212122,0.20512820512820512,1.169574770388403,1.5369915130468423
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,S149,388,0.845993760565168,-0.5006015795370375,6,0,0.0,,0.5774371634056451,1.5188017196949997
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,S150,388,0.8428544777608876,-0.23832114480778394,11,0,0.09090909090909091,0.16666666666666669,1.2218438985537703,1.0467293142576026
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,S180,388,0.8314536102248512,-0.1423980253154825,13,0,0.38461538461538464,0.5,1.1283936875675908,1.254418273796342
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,S127,388,0.8278930365826247,0.22671804465472814,24,0,0.0,,1.523494809845192,1.7554962553472582
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,S126,388,0.8273158147971232,-0.050248987465806756,23,0,0.17391304347826086,0.26666666666666666,1.3633899655918376,1.7532492924465388
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,S146,388,0.8249820644520043,-0.3094885849684963,10,0,0.5,0.6666666666666666,0.9613827693342355,1.2247471334351467
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,S148,388,0.8165866770960916,-0.47447714247836636,4,0,0.0,,0.6011288743272766,1.547810729190517
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,S140,388,0.8115855813833109,-0.2234952736461198,10,0,0.5,0.588235294117647,1.0287370518244294,0.7790733732306674
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,S144,388,0.8114542676799221,0.062064413810477705,21,1,0.047619047619047616,0.0909090909090909,1.241474000024239,1.7540188759054174
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,S184,388,0.8083652574525929,-0.09473047763098168,16,0,0.0625,0.1111111111111111,1.0294019538492305,1.1366843111373586
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,S130,388,0.7992830813278308,0.30060843853807667,10,0,0.0,,1.398167605973409,1.435836607231455
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,S153,388,0.7953608883872912,0.03342899175873256,16,0,0.3125,0.43478260869565216,1.1366430767799913,1.1816722597097091
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,S145,388,0.781462342925947,-0.04964193634202077,23,0,0.17391304347826086,0.27586206896551724,1.1726043908676427,1.3736403317765502
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,S129,385,0.7491287605423211,0.16135920415904373,21,0,0.0,,1.2020783473802497,1.8422048816589207
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,S124,388,0.7448611465521071,-0.21229705218499376,2,0,0.0,,0.8803645116522034,1.069288476631316
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,S142,388,1.154594405381901,0.551881127190735,66,13,0.0,,2.6586822293911334,2.81594637563441
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,S137,388,1.1148780585438522,0.6589710297201928,54,6,0.0,,2.6075170923635826,2.6372500980043005
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,S139,388,1.0696811028652065,-0.6160447742637757,0,0,,,0.940719496663693,
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,S135,388,1.0280439094767837,0.0339907486322551,47,6,0.0851063829787234,0.15384615384615383,2.0026191047168354,2.005476168557231
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,S125,388,0.977165618564147,0.41531337206222246,35,1,0.2,0.32558139534883723,1.6328862019979788,1.3406476753348988
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,S147,388,0.9574817572273638,-0.06239556983328412,40,2,0.0,,1.5111312331180604,2.016685423500533
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,S187,388,0.9482200560105333,-0.10137869185561524,27,0,0.0,,1.5599630023857143,1.6632668178801766
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,S141,388,0.9460117815450502,0.20899182288252302,28,0,0.03571428571428571,0.06666666666666667,1.7396687781718474,1.9405672422679727
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,S128,388,0.9282379741783101,0.02393837376920948,30,1,0.03333333333333333,0.0625,1.7322096187056093,1.9425846715028035
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,S132,388,0.9238313533860212,0.4250820048660981,28,0,0.17857142857142858,0.29411764705882354,1.640372351733374,1.4882393346747878
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,S143,388,0.9016940844700144,0.07615783887026567,25,0,0.08,0.125,1.4416001007255097,1.6163753240295602
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,S151,388,0.899718523458802,-0.19616698137955818,33,0,0.030303030303030304,0.05714285714285715,1.2650938755087615,1.6074629525650002
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,S150,388,0.8821106809129773,-0.2390481567628879,11,0,0.0,,1.3564137402725072,1.2337204092158407
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,S127,388,0.875200921648507,0.2292409337954521,24,0,0.0,,1.7053286910261898,1.9162576111483407
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,S149,388,0.864582410622976,-0.49571947974121555,6,0,0.0,,0.6783449671227975,1.487773736984245
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,S126,388,0.8440277453097911,-0.054777946254360665,23,0,0.17391304347826086,0.27586206896551724,1.370152195824844,1.725994582360188
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,S146,388,0.8433342877544558,-0.31286865072252096,10,0,0.3,0.4285714285714285,0.9796284752586855,1.2722776355577128
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,S180,388,0.8293081984622449,-0.1464536825047575,13,0,0.3076923076923077,0.42105263157894735,1.1945478816845754,1.291957468421579
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,S144,388,0.8258705096621544,0.06447560597169777,21,1,0.0,,1.382376962944472,1.8846946590141198
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,S140,388,0.8217277582959551,-0.22785983764422352,10,0,0.5,0.625,1.0098534718801258,0.7566696503313629
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,S148,388,0.8186356595419308,-0.4695542271158918,4,0,0.0,,0.6676171921618381,1.3097394495965338
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,S184,388,0.8112207434508321,-0.09527760490994128,16,0,0.0625,0.1111111111111111,1.1008868857978855,1.1623813613781355
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,S130,388,0.8047920764557733,0.29976094425825506,10,0,0.0,,1.6131772421827744,1.6129397511931471
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,S153,388,0.7952848653379707,0.02922268495827753,16,0,0.25,0.36363636363636365,1.1323114906465872,1.1601537187541546
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,S145,388,0.7861436614605108,-0.048231161546435655,23,0,0.13043478260869565,0.21428571428571427,1.269078148408636,1.3386590768828497
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,S129,385,0.7654276178459749,0.16250428745082887,21,0,0.0,,1.3341396515405024,1.898685811032979
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,S124,388,0.7409306238817539,-0.20822320253991203,2,0,0.0,,0.9417203607677509,1.1526412860956405
