prediction_source,dataset_label,target_col,ablation_model,hour_sgt,n,MAE,bias,official_ge_31_count,recall_at_31,mean_residual
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_only,11,431,1.7598928324039547,0.7717174348994367,106,0.0,0.7717174348994367
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_only,12,431,1.8488210140984427,0.6510938550187437,140,0.0,0.6510938550187437
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_only,13,431,1.9371348405356,0.4501540643641352,117,0.008547008547008548,0.4501540643641352
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_only,14,405,1.8059859645357885,0.4881066605646486,103,0.0,0.4881066605646486
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_only,15,405,1.8805579881145205,0.31056055110356284,71,0.0,0.31056055110356284
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_only,16,459,1.3718789109730336,0.11063718904070637,21,0.0,0.11063718904070637
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_only,17,459,1.0777616235245215,-0.3686209113985403,4,0.0,-0.3686209113985403
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_only,18,459,1.017967797259494,-0.9002505860244533,0,,-0.9002505860244533
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_only,19,459,1.1766992387252546,-1.1417862842766295,0,,-1.1417862842766295
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_only,20,459,1.0492410397624155,-0.9903351194805995,0,,-0.9903351194805995
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_only,21,432,0.8609691198407687,-0.7664099428677394,0,,-0.7664099428677394
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_only,22,432,0.7521440721839597,-0.5490648268301351,0,,-0.5490648268301351
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_only,23,432,0.6755782601430669,-0.4602565530482515,0,,-0.4602565530482515
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,0,432,0.43555064753007566,-0.0765679546898071,0,,-0.0765679546898071
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,1,432,0.48540322487385335,-0.14186540604422004,0,,-0.14186540604422004
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,2,459,0.5348428831309594,-0.17451676073000044,0,,-0.17451676073000044
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,3,432,0.5331829316039983,-0.19506877666488054,0,,-0.19506877666488054
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,4,432,0.5457774828228111,-0.08323596552462431,0,,-0.08323596552462431
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,5,432,0.5265904662936878,-0.034102877491406086,0,,-0.034102877491406086
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,6,432,0.5237001531992129,0.04767550721424417,0,,0.04767550721424417
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,7,432,0.5573597904590406,0.25571782532918186,0,,0.25571782532918186
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,8,432,1.25513433744575,1.1013405296627932,1,0.0,1.1013405296627932
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,9,432,1.7135295668669743,1.4119579871122332,18,0.0,1.4119579871122332
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,10,432,1.4739487240757367,0.8294570733441733,42,0.0,0.8294570733441733
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,11,431,1.523727551093526,0.2307699369547141,106,0.0,0.2307699369547141
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,12,431,1.4687468435799451,-0.1338911466279105,140,0.08571428571428572,-0.1338911466279105
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,13,431,1.725486624617888,-0.4180718069247415,117,0.1794871794871795,-0.4180718069247415
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,14,405,1.6305847630249664,-0.2574758887081661,103,0.13592233009708737,-0.2574758887081661
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,15,405,1.7689873612267464,-0.263442176548187,71,0.0,-0.263442176548187
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,16,459,1.4155254638759192,-0.24209350760890536,21,0.0,-0.24209350760890536
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,17,459,1.1250392755955139,-0.2851058065092972,4,0.0,-0.2851058065092972
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,18,459,0.7497495862606883,-0.5037821358899489,0,,-0.5037821358899489
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,19,459,0.6282797385058089,-0.4164567010878538,0,,-0.4164567010878538
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,20,459,0.6021768811449647,-0.23823297835508722,0,,-0.23823297835508722
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,21,432,0.5565814116859833,-0.16414098393978924,0,,-0.16414098393978924
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,22,432,0.4922471464562761,-0.09061104319177711,0,,-0.09061104319177711
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_radiation,23,432,0.4520876973149118,-0.07884551784601547,0,,-0.07884551784601547
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_weather,0,432,0.6084783900686853,-0.21141536274974898,0,,-0.21141536274974898
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_weather,1,432,0.6050768387246761,-0.1972693427373778,0,,-0.1972693427373778
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_weather,2,459,0.6300289530044653,-0.17049908755370244,0,,-0.17049908755370244
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_weather,3,432,0.632384074384695,-0.16929915476555146,0,,-0.16929915476555146
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_weather,4,432,0.6225913804138257,0.04812401213989304,0,,0.04812401213989304
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_weather,5,432,0.569770953853264,0.09906148915355616,0,,0.09906148915355616
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_weather,6,432,0.6229733072620326,0.22627957525032075,0,,0.22627957525032075
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_weather,7,432,0.6927608135584912,0.3846763660575802,0,,0.3846763660575802
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_weather,8,432,1.3329728644622365,1.2004413381323698,1,0.0,1.2004413381323698
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_weather,9,432,1.5508831776255267,1.2808465974395256,18,0.0,1.2808465974395256
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_weather,10,432,1.3748799977595407,0.8498553808097417,42,0.0,0.8498553808097417
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_weather,11,431,1.592996495589304,0.5443683476648058,106,0.0,0.5443683476648058
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_weather,12,431,1.7093420500029313,0.47345935076883156,140,0.0,0.47345935076883156
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_weather,13,431,1.8031041858055255,0.23116068106800577,117,0.0,0.23116068106800577
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_weather,14,405,1.666851183486471,0.28182968012525755,103,0.0,0.28182968012525755
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_weather,15,405,1.8105640816417146,0.04978822198824015,71,0.0,0.04978822198824015
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_weather,16,459,1.3828349912414901,-0.19674938124586425,21,0.0,-0.19674938124586425
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_weather,17,459,1.1654757090885859,-0.6558142565946453,4,0.0,-0.6558142565946453
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_weather,18,459,1.1713141466384855,-1.108929473454617,0,,-1.108929473454617
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_weather,19,459,1.0693464094131746,-0.9903823851640202,0,,-0.9903823851640202
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_weather,20,459,0.8498454670294804,-0.6421171954738812,0,,-0.6421171954738812
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_weather,21,432,0.7887160179364843,-0.4555894956589446,0,,-0.4555894956589446
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_weather,22,432,0.7373655481512459,-0.3601964897283218,0,,-0.3601964897283218
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,L1_proxy_weather,23,432,0.6494830537648038,-0.30008928674698354,0,,-0.30008928674698354
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,0,432,0.5605454312164125,0.35309745434200185,0,,0.35309745434200185
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,1,432,0.5137820910071882,0.11695533689958262,0,,0.11695533689958262
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,2,459,0.5366389649410658,-0.07657712951729463,0,,-0.07657712951729463
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,3,432,0.5569978850033811,-0.24128224847049073,0,,-0.24128224847049073
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,4,432,0.5857043249429249,-0.2551507903980969,0,,-0.2551507903980969
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,5,432,0.5965884911028065,-0.3325039646779692,0,,-0.3325039646779692
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,6,432,0.589983568897465,-0.294049932946449,0,,-0.294049932946449
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,7,432,0.5237918623145648,-0.05966746899850272,0,,-0.05966746899850272
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,8,432,0.8816304329449629,0.3922204144335861,1,0.0,0.3922204144335861
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,9,432,1.2667374092368917,0.7465811783485267,18,0.0,0.7465811783485267
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,10,432,1.1316172258897994,0.11498072848717213,42,0.0,0.11498072848717213
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,11,431,1.2873250581599982,-0.24525185805719793,106,0.07547169811320754,-0.24525185805719793
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,12,431,1.3221065994963705,-0.22503202977168177,140,0.25,-0.22503202977168177
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,13,431,1.5966799601153017,-0.24900819184291015,117,0.1452991452991453,-0.24900819184291015
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,14,405,1.6029884339238103,0.10860805966695587,103,0.009708737864077669,0.10860805966695587
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,15,405,1.738348769758323,0.19193626007284198,71,0.0,0.19193626007284198
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,16,459,1.3853431661796243,0.13043955917848082,21,0.0,0.13043955917848082
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,17,459,1.0966757484641054,-0.040783806540882594,4,0.0,-0.040783806540882594
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,18,459,0.7143613700299433,-0.4456847983029993,0,,-0.4456847983029993
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,19,459,0.5918650665548638,-0.4253387476208195,0,,-0.4253387476208195
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,20,459,0.605941150636597,0.38926051475486284,0,,0.38926051475486284
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,21,432,0.5394081846621402,0.1848148278540751,0,,0.1848148278540751
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,22,432,0.5067950240421452,0.10770387086939008,0,,0.10770387086939008
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M4_like_inertia_ridge,23,432,0.4534679035549112,0.0163881737789706,0,,0.0163881737789706
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,0,432,0.4753387677135226,0.11373896225013942,0,,0.11373896225013942
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,1,432,0.4973318661222998,-0.02285274004584617,0,,-0.02285274004584617
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,2,459,0.5518238579813393,-0.15952831226054515,0,,-0.15952831226054515
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,3,432,0.5802476532968667,-0.2978796690290299,0,,-0.2978796690290299
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,4,432,0.6220924589302247,-0.2526860478959847,0,,-0.2526860478959847
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,5,432,0.6114070420571056,-0.30090990470154977,0,,-0.30090990470154977
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,6,432,0.6212425493744901,-0.27547133009084024,0,,-0.27547133009084024
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,7,432,0.5471496377550176,-0.1421374654370851,0,,-0.1421374654370851
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,8,432,0.9702455435709955,0.6537392035003912,1,0.0,0.6537392035003912
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,9,432,1.3017824952588821,0.7952518365760542,18,0.0,0.7952518365760542
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,10,432,1.1540126334796477,0.23255113696645202,42,0.0,0.23255113696645202
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,11,431,1.3645921178093545,-0.1883373822216615,106,0.0,-0.1883373822216615
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,12,431,1.4406487043760516,-0.28676494476093917,140,0.19285714285714287,-0.28676494476093917
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,13,431,1.659187406688956,-0.38945205461107024,117,0.13675213675213677,-0.38945205461107024
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,14,405,1.623841346344141,-0.054105523613431926,103,0.019417475728155338,-0.054105523613431926
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,15,405,1.7727209727874322,0.01371969020772914,71,0.0,0.01371969020772914
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,16,459,1.3885750366166154,0.0691661942105925,21,0.0,0.0691661942105925
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,17,459,1.0526732854663454,-0.0611180441701916,4,0.0,-0.0611180441701916
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,18,459,0.6042813208665898,-0.29858593119111065,0,,-0.29858593119111065
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,19,459,0.5026281766007534,-0.05211572356424809,0,,-0.05211572356424809
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,20,459,0.5850205808038976,0.18786768865841186,0,,0.18786768865841186
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,21,432,0.6069706958718051,0.22303468128139184,0,,0.22303468128139184
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,22,432,0.5788778799390623,0.2372418393052637,0,,0.2372418393052637
loso_sprint2a_oof,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,23,432,0.5094027496601902,0.18477724334977244,0,,0.18477724334977244
