cell_id,sunlit_hot_pocket_proxy_frac,open_high_svf_low_shade_frac,proxy_method,feature_version
TP_0777,0.03913197102412039,0.03913197102412039,compact open_pixel_fraction * compact svf/open_sky * (1 - compact shade_fraction),b86g_v0_1
TP_0786,0.35547463596206935,0.35547463596206935,compact open_pixel_fraction * compact svf/open_sky * (1 - compact shade_fraction),b86g_v0_1
TP_0787,0.4502872756618417,0.4502872756618417,compact open_pixel_fraction * compact svf/open_sky * (1 - compact shade_fraction),b86g_v0_1
TP_0792,0.044732488434737726,0.044732488434737726,compact open_pixel_fraction * compact svf/open_sky * (1 - compact shade_fraction),b86g_v0_1
TP_0793,0.078026362583627,0.078026362583627,compact open_pixel_fraction * compact svf/open_sky * (1 - compact shade_fraction),b86g_v0_1
TP_0799,0.1455392100226673,0.1455392100226673,compact open_pixel_fraction * compact svf/open_sky * (1 - compact shade_fraction),b86g_v0_1
TP_0808,0.0685855522128893,0.0685855522128893,compact open_pixel_fraction * compact svf/open_sky * (1 - compact shade_fraction),b86g_v0_1
TP_0815,0.3924634306710024,0.3924634306710024,compact open_pixel_fraction * compact svf/open_sky * (1 - compact shade_fraction),b86g_v0_1
TP_0817,0.1529128312813588,0.1529128312813588,compact open_pixel_fraction * compact svf/open_sky * (1 - compact shade_fraction),b86g_v0_1
TP_0822,0.3582549453601778,0.3582549453601778,compact open_pixel_fraction * compact svf/open_sky * (1 - compact shade_fraction),b86g_v0_1
TP_0827,0.0883319836189744,0.0883319836189744,compact open_pixel_fraction * compact svf/open_sky * (1 - compact shade_fraction),b86g_v0_1
TP_0829,0.0038000588357397025,0.0038000588357397025,compact open_pixel_fraction * compact svf/open_sky * (1 - compact shade_fraction),b86g_v0_1
TP_0830,0.2923341894142933,0.2923341894142933,compact open_pixel_fraction * compact svf/open_sky * (1 - compact shade_fraction),b86g_v0_1
TP_0831,0.0,0.0,compact open_pixel_fraction * compact svf/open_sky * (1 - compact shade_fraction),b86g_v0_1
TP_0832,0.36937173128662965,0.36937173128662965,compact open_pixel_fraction * compact svf/open_sky * (1 - compact shade_fraction),b86g_v0_1
TP_0834,0.014441012490739579,0.014441012490739579,compact open_pixel_fraction * compact svf/open_sky * (1 - compact shade_fraction),b86g_v0_1
TP_0835,0.0022086972623071477,0.0022086972623071477,compact open_pixel_fraction * compact svf/open_sky * (1 - compact shade_fraction),b86g_v0_1
TP_0845,0.4243770708381558,0.4243770708381558,compact open_pixel_fraction * compact svf/open_sky * (1 - compact shade_fraction),b86g_v0_1
TP_0851,0.042688551287443276,0.042688551287443276,compact open_pixel_fraction * compact svf/open_sky * (1 - compact shade_fraction),b86g_v0_1
TP_0855,0.07082710199275538,0.07082710199275538,compact open_pixel_fraction * compact svf/open_sky * (1 - compact shade_fraction),b86g_v0_1
TP_0857,0.002758314381649409,0.002758314381649409,compact open_pixel_fraction * compact svf/open_sky * (1 - compact shade_fraction),b86g_v0_1
TP_0858,0.08472744906140169,0.08472744906140169,compact open_pixel_fraction * compact svf/open_sky * (1 - compact shade_fraction),b86g_v0_1
TP_0859,0.0,0.0,compact open_pixel_fraction * compact svf/open_sky * (1 - compact shade_fraction),b86g_v0_1
TP_0860,0.0,0.0,compact open_pixel_fraction * compact svf/open_sky * (1 - compact shade_fraction),b86g_v0_1
TP_0861,0.5216618291015561,0.5216618291015561,compact open_pixel_fraction * compact svf/open_sky * (1 - compact shade_fraction),b86g_v0_1
TP_0864,0.001428295663730706,0.001428295663730706,compact open_pixel_fraction * compact svf/open_sky * (1 - compact shade_fraction),b86g_v0_1
TP_0871,0.2253740692443198,0.2253740692443198,compact open_pixel_fraction * compact svf/open_sky * (1 - compact shade_fraction),b86g_v0_1
TP_0882,0.07249080777731838,0.07249080777731838,compact open_pixel_fraction * compact svf/open_sky * (1 - compact shade_fraction),b86g_v0_1
TP_0887,0.0,0.0,compact open_pixel_fraction * compact svf/open_sky * (1 - compact shade_fraction),b86g_v0_1
TP_0888,0.0,0.0,compact open_pixel_fraction * compact svf/open_sky * (1 - compact shade_fraction),b86g_v0_1
TP_0889,0.15033439438971627,0.15033439438971627,compact open_pixel_fraction * compact svf/open_sky * (1 - compact shade_fraction),b86g_v0_1
TP_0890,0.32934677809982116,0.32934677809982116,compact open_pixel_fraction * compact svf/open_sky * (1 - compact shade_fraction),b86g_v0_1
TP_0892,0.0016770376046049073,0.0016770376046049073,compact open_pixel_fraction * compact svf/open_sky * (1 - compact shade_fraction),b86g_v0_1
TP_0893,0.05305033661831129,0.05305033661831129,compact open_pixel_fraction * compact svf/open_sky * (1 - compact shade_fraction),b86g_v0_1
TP_0899,0.1409142973944483,0.1409142973944483,compact open_pixel_fraction * compact svf/open_sky * (1 - compact shade_fraction),b86g_v0_1
TP_0901,0.1885909148285533,0.1885909148285533,compact open_pixel_fraction * compact svf/open_sky * (1 - compact shade_fraction),b86g_v0_1
TP_0908,0.2908377857874346,0.2908377857874346,compact open_pixel_fraction * compact svf/open_sky * (1 - compact shade_fraction),b86g_v0_1
TP_0915,0.09252241457826128,0.09252241457826128,compact open_pixel_fraction * compact svf/open_sky * (1 - compact shade_fraction),b86g_v0_1
TP_0917,0.32356787115556795,0.32356787115556795,compact open_pixel_fraction * compact svf/open_sky * (1 - compact shade_fraction),b86g_v0_1
TP_0923,0.41573557451743903,0.41573557451743903,compact open_pixel_fraction * compact svf/open_sky * (1 - compact shade_fraction),b86g_v0_1
TP_0925,0.65101536921517,0.65101536921517,compact open_pixel_fraction * compact svf/open_sky * (1 - compact shade_fraction),b86g_v0_1
TP_0929,0.0549574317175918,0.0549574317175918,compact open_pixel_fraction * compact svf/open_sky * (1 - compact shade_fraction),b86g_v0_1
TP_0933,0.2505637041125238,0.2505637041125238,compact open_pixel_fraction * compact svf/open_sky * (1 - compact shade_fraction),b86g_v0_1
TP_0934,0.19467920664614824,0.19467920664614824,compact open_pixel_fraction * compact svf/open_sky * (1 - compact shade_fraction),b86g_v0_1
TP_0936,0.18552263644283504,0.18552263644283504,compact open_pixel_fraction * compact svf/open_sky * (1 - compact shade_fraction),b86g_v0_1
TP_0939,0.061890715151291104,0.061890715151291104,compact open_pixel_fraction * compact svf/open_sky * (1 - compact shade_fraction),b86g_v0_1
TP_0943,0.3229760546242442,0.3229760546242442,compact open_pixel_fraction * compact svf/open_sky * (1 - compact shade_fraction),b86g_v0_1
TP_0944,0.0,0.0,compact open_pixel_fraction * compact svf/open_sky * (1 - compact shade_fraction),b86g_v0_1
TP_0945,0.0,0.0,compact open_pixel_fraction * compact svf/open_sky * (1 - compact shade_fraction),b86g_v0_1
TP_0946,0.015160737821817488,0.015160737821817488,compact open_pixel_fraction * compact svf/open_sky * (1 - compact shade_fraction),b86g_v0_1
TP_0947,0.02490228200774296,0.02490228200774296,compact open_pixel_fraction * compact svf/open_sky * (1 - compact shade_fraction),b86g_v0_1
TP_0948,0.31724022653674877,0.31724022653674877,compact open_pixel_fraction * compact svf/open_sky * (1 - compact shade_fraction),b86g_v0_1
TP_0954,0.45918283814049227,0.45918283814049227,compact open_pixel_fraction * compact svf/open_sky * (1 - compact shade_fraction),b86g_v0_1
TP_0960,0.7130952991753041,0.7130952991753041,compact open_pixel_fraction * compact svf/open_sky * (1 - compact shade_fraction),b86g_v0_1
TP_0963,0.04754749743549398,0.04754749743549398,compact open_pixel_fraction * compact svf/open_sky * (1 - compact shade_fraction),b86g_v0_1
TP_0967,0.03399903808664968,0.03399903808664968,compact open_pixel_fraction * compact svf/open_sky * (1 - compact shade_fraction),b86g_v0_1
TP_0968,0.15753868010882224,0.15753868010882224,compact open_pixel_fraction * compact svf/open_sky * (1 - compact shade_fraction),b86g_v0_1
TP_0969,0.008327071449299842,0.008327071449299842,compact open_pixel_fraction * compact svf/open_sky * (1 - compact shade_fraction),b86g_v0_1
TP_0972,0.19549723636632277,0.19549723636632277,compact open_pixel_fraction * compact svf/open_sky * (1 - compact shade_fraction),b86g_v0_1
TP_0973,0.0,0.0,compact open_pixel_fraction * compact svf/open_sky * (1 - compact shade_fraction),b86g_v0_1
TP_0974,0.0,0.0,compact open_pixel_fraction * compact svf/open_sky * (1 - compact shade_fraction),b86g_v0_1
TP_0978,0.035169625831795635,0.035169625831795635,compact open_pixel_fraction * compact svf/open_sky * (1 - compact shade_fraction),b86g_v0_1
TP_0983,0.37294327956145434,0.37294327956145434,compact open_pixel_fraction * compact svf/open_sky * (1 - compact shade_fraction),b86g_v0_1
TP_0984,0.3664956409804287,0.3664956409804287,compact open_pixel_fraction * compact svf/open_sky * (1 - compact shade_fraction),b86g_v0_1
TP_0985,0.3577334658029502,0.3577334658029502,compact open_pixel_fraction * compact svf/open_sky * (1 - compact shade_fraction),b86g_v0_1
TP_0986,0.40049960161569587,0.40049960161569587,compact open_pixel_fraction * compact svf/open_sky * (1 - compact shade_fraction),b86g_v0_1
