cell_id,neighbourhood_shade_mean,neighbourhood_overhead_frac,neighbourhood_open_frac,neighbourhood_context_radius_m,neighbourhood_context_source_status,feature_version
TP_0707,0.3922340552474492,0.036564221053018015,0.7553894107068515,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0710,0.2892436288620771,0.013896426241303902,0.7316804503388546,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0711,0.30007761130082405,0.013853569536327732,0.7496330920174079,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0713,0.2651638363808214,0.009364200040183988,0.7335440781197036,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0718,0.4665420435388829,0.14869951148627733,0.8113497997470249,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0719,0.46469486250430697,0.12183469938071863,0.7889475543088798,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0720,0.44406536693117926,0.010104317317503775,0.7856497284840377,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0722,0.3950209377210179,0.00029027483533969496,0.7259798555516881,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0727,0.3221962023363779,0.00893926538890803,0.7748877245799461,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0740,0.32134730743129414,0.012234251682336501,0.7481760064972733,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0744,0.49946599134116865,0.2517012941187056,0.8193000171759154,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0745,0.5274037221148901,0.246223258163474,0.8317405299281797,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0746,0.5287503934505497,0.18551849797588296,0.8222297008547008,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0747,0.5041273764718865,0.18360925544710788,0.8039352965632244,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0759,0.367408138489542,0.0011120868336516499,0.6977084797836063,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0762,0.4863303125266333,0.031618536896635074,0.7442059599858043,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0767,0.4172771858506141,0.011734895853251038,0.7339382787457713,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0772,0.5062780385611583,0.21241583309454432,0.8226734104884557,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0773,0.49818434049180615,0.3053306302515878,0.8565329908387534,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0774,0.5675143298867115,0.29392138763246395,0.8322628318875989,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0777,0.5511665658330578,0.07069788277393352,0.8353956747973582,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0786,0.32187020394660193,0.0024943006803016953,0.7141729148324837,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0787,0.33037227612211584,0.000139966099140865,0.6703309415017893,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0792,0.4992337385999962,0.07089621843867584,0.7360526802959262,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0793,0.5266621354218555,0.06220614914630281,0.7431891469257386,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0799,0.4951652732913508,0.049416537665501734,0.7754927730344952,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0808,0.5377247954478798,0.0038778604841293424,0.7902493486119357,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0815,0.33950988024120293,0.00823665021272116,0.7585769603293226,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0817,0.27535460040422044,0.0025561972845642147,0.6845772472581096,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0822,0.5683061384830771,0.06335150088573042,0.7674686542385837,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0827,0.6013184175647063,0.0331528404202911,0.7652621678849053,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0829,0.6580182333967343,0.3322676315237233,0.8196337406641504,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0830,0.6899432035303689,0.3906671494541731,0.8252936200005004,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0831,0.6336547852370388,0.35249412543157066,0.8881645882102696,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0832,0.6717096239916059,0.31614544723482496,0.8962090163887808,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0834,0.6920642406345312,0.1001858200257482,0.8552485221319064,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0835,0.6699297422683936,0.009237992798078357,0.8078996844067712,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0845,0.29919192501258546,0.0025561972845642147,0.7078722891059197,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0851,0.5322831929689328,0.06109317909681158,0.8068004698920989,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0855,0.63588028632464,0.015687275899209208,0.7940975634655766,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0857,0.7337967229294498,0.2990786810808554,0.8198176278923219,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0858,0.7427059727627727,0.39442459944591757,0.7822719584411093,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0859,0.6811903823478846,0.38631515819833134,0.8249501983761366,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0860,0.6976491877880634,0.380722470410396,0.9020699762153382,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0861,0.7600431239145974,0.34826523559871025,0.9120037707390649,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0864,0.685323474764252,0.0044295297699042885,0.8268092478086488,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0871,0.4474390457509861,0.009550480024771216,0.8259287914222037,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0882,0.6673589181074694,0.07257237634469839,0.8829556915410324,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0887,0.7974235791545998,0.4342539310803747,0.6991601489185998,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0888,0.7494893369993613,0.4398563087411147,0.8111782919746388,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0889,0.7508733839609922,0.4290087268978257,0.9050120529996428,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0890,0.7397574332781696,0.26173049173333196,0.9046720037127278,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0892,0.6032626398019948,0.00893149672379296,0.8676618392106814,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0893,0.6381135745779015,0.006443408574704648,0.8556242043342456,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0899,0.5031475973496253,0.0,0.8341287654308348,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0901,0.4207590352815591,0.015944335950594274,0.8045556543153969,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0908,0.5096456404236922,0.06579427803203498,0.8148025799135062,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0915,0.7799076149433273,0.44936818512832266,0.6973836232195627,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0917,0.7830958563722469,0.4961315340870377,0.80018238177624,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0923,0.452672216665514,0.005117599813499939,0.7762244923436368,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0925,0.3781401668196146,0.0032749067462520876,0.7695559318787265,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0929,0.425281874863381,0.011228274562065441,0.8508570048160811,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0933,0.302887683990001,0.007673401107984012,0.6498122529247566,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0934,0.34151595070448565,0.0057767863333620054,0.656973688330802,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0936,0.45550133346925714,0.012814651244220548,0.712205253394602,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0939,0.6121609305797523,0.08166124956956108,0.8390748364072669,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0943,0.7326155848496998,0.38644388158365994,0.6990800179534151,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0944,0.7549184070368915,0.4557229052532401,0.7523988655063589,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0945,0.7843437870767288,0.5274705403394218,0.7866707970494627,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0946,0.7463565831550141,0.47508319501640756,0.7539016159277945,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0947,0.6835982203015053,0.2841512802461845,0.8016458267342891,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0948,0.6362396505567794,0.0716950175556469,0.8959959508465044,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0954,0.33522426532897875,0.0038515173722282413,0.7437587232841582,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0960,0.348889628970348,0.006263870360262041,0.698228963579476,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0963,0.3487826833863934,0.007720070405884708,0.6640014863991773,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0967,0.6080052796331905,0.10192808837528006,0.8662802782384563,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0968,0.6538657366281718,0.10242601241653289,0.8294855419930282,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0969,0.5820562317283006,0.0844314862075113,0.8092593374608613,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0972,0.744567091703189,0.4290858085574832,0.6783807216083634,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0973,0.7884481763106849,0.5490763670288986,0.7295097939686376,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0974,0.7724324817086942,0.5624045897508879,0.7213422764685408,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0978,0.5441356172703595,0.025200417886143425,0.9079169974831407,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0983,0.2657494720858355,0.004057742060584984,0.7017541989046846,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0984,0.21149758583115838,0.0,0.6895960351692985,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0985,0.22727558730447478,0.0,0.6989403927483512,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
TP_0986,0.23133995845942915,0.0,0.6975905050499142,250.0,CENTROID_RADIUS_CONTEXT,b86g_v0_1
