cell_id,typology_geometry_class,typology_shade_interaction,typology_support_count,feature_version
TP_0925,transport|shade_low|overhead_low|open_high|built_low,-0.374254869017757,182,b86g_v0_1
TP_0929,residential|shade_high|overhead_low|open_mid|built_mid,0.11427266772671663,511,b86g_v0_1
TP_0933,civic_institutional|shade_low|overhead_low|open_mid|built_high,-0.21598371197650637,132,b86g_v0_1
TP_0934,civic_institutional|shade_mid|overhead_low|open_mid|built_mid,-0.044645880881515554,132,b86g_v0_1
TP_0936,civic_institutional|shade_mid|overhead_mid|open_high|built_low,0.12598164218092855,132,b86g_v0_1
TP_0939,transport|shade_high|overhead_high|open_high|built_low,0.24117692468090535,182,b86g_v0_1
TP_0943,water|shade_mid|overhead_high|open_high|built_low,0.012720002615870252,22,b86g_v0_1
TP_0944,transport|shade_high|overhead_high|open_mid|built_high,0.523216955532959,182,b86g_v0_1
TP_0945,transport|shade_high|overhead_high|open_low|built_high,0.523216955532959,182,b86g_v0_1
TP_0946,transport|shade_high|overhead_high|open_mid|built_mid,0.43336944559573976,182,b86g_v0_1
TP_0947,transport|shade_high|overhead_low|open_high|built_low,0.34818447589219514,182,b86g_v0_1
TP_0948,transport|shade_mid|overhead_high|open_high|built_low,-0.0387097121649182,182,b86g_v0_1
TP_0954,residential|shade_low|overhead_low|open_mid|built_mid,-0.4256598609085917,511,b86g_v0_1
TP_0960,park_open_space|shade_low|overhead_low|open_high|built_low,-0.7012519621824874,22,b86g_v0_1
TP_0963,residential|shade_high|overhead_low|open_mid|built_high,0.10237925247317314,511,b86g_v0_1
TP_0967,residential|shade_high|overhead_mid|open_high|built_mid,0.22944690994976735,511,b86g_v0_1
TP_0968,residential|shade_mid|overhead_mid|open_high|built_mid,-0.038886240550955464,511,b86g_v0_1
TP_0969,transport|shade_high|overhead_high|open_high|built_low,0.4338761786479698,182,b86g_v0_1
TP_0972,transport|shade_high|overhead_high|open_high|built_low,0.26572044016581076,182,b86g_v0_1
TP_0973,transport|shade_high|overhead_high|open_mid|built_high,0.523216955532959,182,b86g_v0_1
TP_0974,transport|shade_high|overhead_high|open_mid|built_high,0.523216955532959,182,b86g_v0_1
TP_0978,residential|shade_high|overhead_low|open_high|built_low,0.28516048909516123,511,b86g_v0_1
TP_0983,residential|shade_low|overhead_low|open_mid|built_mid,-0.3829574028983689,511,b86g_v0_1
TP_0984,residential|shade_low|overhead_low|open_mid|built_mid,-0.36975986553824935,511,b86g_v0_1
TP_0985,residential|shade_low|overhead_low|open_mid|built_mid,-0.3804502787761211,511,b86g_v0_1
TP_0986,clean_confident_hot_anchor_null_control|shade_low|overhead_low|open_mid|built_mid,0.0,1,b86g_v0_1
