cell_id,canyon_axis_orientation_deg,height_roughness_iqr_m,height_asymmetry_idx,canyon_source_status,feature_version
TP_0793,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0799,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0808,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0815,,3.0,0.19999998666666757,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0817,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0822,,8.0,0.399999980000001,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0827,,9.0,0.5999999600000027,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0829,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0830,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0831,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0832,,4.0,0.4999999375000079,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0834,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0835,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0845,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0851,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0855,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0857,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0858,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0859,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0860,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0861,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0864,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0871,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0882,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0887,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0888,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0889,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0890,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0892,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0893,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0899,,8.400001525878906,0.2406877053848398,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0901,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0908,,22.700000762939453,0.6021220079956183,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0915,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0917,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0923,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0925,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0929,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0933,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0934,,0.5,0.039999996800000256,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0936,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0939,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0943,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0944,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0945,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0946,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0947,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0948,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0954,,9.0,0.5999999600000027,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0960,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0963,,72.80000305175781,0.8534583774179504,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0967,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0968,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0969,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0972,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0973,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0974,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0978,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0983,,9.0,0.5999999600000027,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0984,,9.0,0.5999999600000027,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0985,,9.0,0.5999999600000027,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
TP_0986,,0.0,0.0,LIMITED_COMPACT_HEIGHT_PROXY_NO_AXIS,b86g_v0_1
