cell_id,bus_stop_score_raw,bus_stop_count,mrt_exit_score_raw,mrt_exit_count,sport_facility_score_raw,sport_facility_count,hawker_centre_score_raw,hawker_centre_count,eldercare_score_raw,eldercare_count,preschool_score_raw,preschool_count
TP_0213,3.052363673585854,13,5.336764207379595,4,0.2288978119602565,2,0.1824285307695825,4,0.7785562471113578,5,1.7067057841355786,14
TP_0214,2.7661540769726045,15,3.6390661880998647,4,0.27206871653622644,2,0.1855395733503064,3,0.8213976227995186,5,1.1919711775173005,15
TP_0215,2.8536257175815707,14,2.4570011453005147,4,0.26596373377417437,1,0.2337573582075122,3,0.8514979206665959,4,0.8856695371008565,11
TP_0216,3.3072155178934675,15,1.653542022599505,4,0.23825878158313188,1,0.28172988644103464,3,0.9122020648566823,3,0.749991384159949,7
TP_0217,3.6821385495923358,15,1.1112024545416637,4,0.17725414162173647,1,0.3770654499135952,4,1.04298949866898,3,0.8412594150489093,10
TP_0218,3.285046676656005,14,0.7461612701455151,4,0.11995748486504028,1,0.3731911865868502,3,1.3505240027030572,5,0.92246168683462,11
TP_0219,2.876030666792494,15,0.4152158240450413,3,0.07762396631482577,1,0.38059351200144337,3,1.737326491152199,7,0.8527603470279514,11
TP_0220,2.7390345991114287,16,0.10083506193268509,1,0.049093739440421336,1,0.3772210299983417,3,1.9754046856256418,7,0.8899555581543626,12
TP_0221,2.830364685540243,14,0.0,0,0.0,0,0.37188879652630064,3,1.95905854742572,7,0.932682008269685,11
TP_0222,2.6163701369652492,14,0.0,0,0.0,0,0.3619965000496072,3,1.909075482379988,7,0.7625717764345774,7
TP_0223,1.6901218460048935,10,0.0,0,0.0,0,0.3374001110063599,3,1.9166813207361741,6,0.545842271605493,5
TP_0224,1.303314640479791,10,0.0,0,0.0,0,0.293237321099077,3,2.102691635141461,6,0.3861414155715789,5
TP_0225,0.9957681412294985,8,0.0,0,0.0,0,0.18966261914812624,1,2.0942539129654656,5,0.24747913461697746,5
TP_0226,0.8338601784028601,7,0.0,0,0.0,0,0.14823754953039253,1,1.8308879297032075,5,0.0655462089644958,1
TP_0227,0.677721313278502,5,0.0,0,0.0,0,0.11053029995391755,1,1.423576889757852,5,0.03674220133135952,1
TP_0228,0.5411255079924042,4,0.0,0,0.0,0,0.07995797301398451,1,0.9931162209012083,4,0.0,0
TP_0229,0.48148439605967597,4,0.23314528921190572,2,0.0,0,0.056709050866094776,1,0.7213033790395581,4,0.1261607332642259,4
TP_0230,0.6030545148477335,6,0.4823041055415387,3,0.0,0,0.0,0,0.450236584297728,3,0.32348324366214015,7
TP_0231,0.9454072388026532,8,0.713732802879937,3,0.0,0,0.0,0,0.31230455563192533,3,0.5615862706712716,7
TP_0232,1.5047523902282594,10,1.0523753714883959,3,0.0,0,0.0,0,0.09143757654976752,1,0.9712798778509862,8
TP_0233,1.270859398476192,9,1.3726543484864848,5,0.03832389045832497,1,0.03798543543218381,1,0.6379610543172942,2,0.8056027927803717,3
TP_0234,1.1015087890930326,12,1.5786166571438043,7,0.060030200651347426,1,0.049431348305727395,1,0.8979350172506585,2,0.42853639152978357,3
TP_0235,1.0703076784735595,13,1.7621518653270465,8,0.13034644112108024,2,0.0620178873851606,1,1.2142038642040052,2,0.34952276550750966,7
TP_0236,1.0467421927789402,7,1.9281747764462907,8,0.1845621547136072,2,0.074215053436698,1,1.5410956503901074,2,0.4066548841667261,9
TP_0237,1.8179918992828163,11,2.2644528832518063,8,0.24228199330543937,2,0.08373001957543091,1,1.7539562979644132,2,0.555429473265634,7
TP_0238,2.1339491975683753,12,2.8717138679751573,8,0.27977722074455214,2,0.08817806219373103,1,1.4357658644273497,2,1.026304717776734,10
TP_0239,2.3886127667453994,13,3.60049298767664,5,0.30862257490972056,3,0.14028441932028146,3,1.1916704648473468,4,1.5135152306535788,11
TP_0240,3.0839928425870378,10,5.105514324791703,4,0.2803382153716068,3,0.15097672760286393,3,0.95195967958489,4,1.8170641235309444,13
TP_0241,3.5084068851449617,12,5.792075769033744,4,0.2492868207138546,3,0.2050826370404843,4,0.8339485197698053,4,1.8259629687953507,14
TP_0242,3.3538327484665063,15,4.8600514968675865,4,0.23162432380168252,3,0.23850269337503954,4,0.9052772548566491,5,1.6334212822287526,14
TP_0243,3.047354666926848,15,3.482280081352308,4,0.19813658075757146,2,0.2847011407624885,4,1.0086057847340273,5,1.2240588506806611,15
TP_0244,3.1224931131056164,18,2.391783648984236,4,0.16133290389066193,1,0.31412187060072166,3,1.116970818339254,4,0.8743383481821674,12
TP_0245,3.7571203917938636,19,1.6224408905339565,4,0.14971255273212805,1,0.44687800983022113,4,1.2322064117036118,3,0.8443968238023893,13
TP_0246,4.094650792058786,17,1.0951419221669523,4,0.12021656367360684,1,0.5360826850438232,4,1.448864170082484,4,1.0265456984524366,11
TP_0247,3.579502019850772,18,0.7374362761510513,4,0.08739878046682815,1,0.5699068381539356,4,1.724699922972771,6,1.240492078309276,11
TP_0248,3.5473796548198333,19,0.40797673790285865,3,0.0597765633693133,1,0.5556521605647884,4,2.0616767079527105,7,0.9621293125341809,11
TP_0249,3.578645392748183,16,0.0,0,0.039400264395444556,1,0.5076429281874878,3,2.521782959718306,7,0.9027069359849421,11
TP_0250,3.5956801926224125,18,0.0,0,0.0,0,0.504215228483632,3,2.178596840477489,7,0.9621313474413256,11
TP_0251,3.1564472332954665,14,0.0,0,0.0,0,0.5044939392014204,3,1.960183363809858,7,0.9188811218813785,12
TP_0252,2.5983194102455642,13,0.0,0,0.0,0,0.4780988164092994,3,1.9022553109982994,7,0.6476229987085663,5
TP_0253,1.9750440246111924,13,0.0,0,0.0,0,0.4078044569490442,3,1.7854463411221837,5,0.5151431268598082,5
TP_0254,1.3637087863857285,10,0.0,0,0.0,0,0.2992431078167055,2,1.7583456308876846,5,0.29490141228998845,4
TP_0255,0.8768280006618508,7,0.0,0,0.0,0,0.19378812466596645,1,1.5642799572893535,5,0.1286308018146905,2
TP_0256,0.7249248536815955,8,0.0,0,0.0,0,0.13858728886587623,1,1.2015959547020685,4,0.10009190009220188,3
TP_0257,0.5247237462869437,6,0.0,0,0.0,0,0.09703685490294431,1,0.8428678282886792,3,0.039710008912266934,1
TP_0258,0.4955850836569363,5,0.22090133565774486,2,0.0,0,0.06709551579666206,1,0.6143192257223014,3,0.18017267208872723,5
TP_0259,0.7025244689731889,6,0.44777535606894237,3,0.0,0,0.0,0,0.43638711608129166,3,0.3048802133518921,5
TP_0260,1.032776867411847,6,0.6546572586607755,3,0.0,0,0.0,0,0.2306614970649101,2,0.5889444200463095,7
TP_0261,1.6538780487913387,7,0.9496721516564254,3,0.0,0,0.0,0,0.15913143749714986,2,1.0318339791142583,8
TP_0262,1.336561799283509,12,1.9839448200735,5,0.045160587337299385,1,0.049896780932326565,1,0.557141005317354,2,0.7244844536951617,3
TP_0263,1.0005748718015328,10,2.0193058874187337,6,0.11265138010687153,2,0.06687390842590875,1,0.7709765280011387,2,0.4032346083740112,3
TP_0264,0.9132426442923777,9,2.156935635146712,8,0.1738334866424269,2,0.08658179038357057,1,1.037901153059214,2,0.39564651343939106,9
TP_0265,1.1475105912812944,10,2.170709984822929,8,0.26064153507885535,2,0.10680936640504786,1,1.3571305426469242,2,0.5320463532069859,13
TP_0266,1.4659551526923988,10,2.346404050641054,8,0.3696648270366066,2,0.12344320028297966,1,1.659418628186664,2,0.6902930777325251,11
TP_0267,1.8513685399532365,13,2.7576577228770525,8,0.45841810992255416,2,0.16554188788177396,2,1.3486109400660387,2,1.1850007909988816,15
TP_0268,2.114672370754057,12,3.5355021523693537,9,0.4350090354985313,2,0.19498281718455393,3,1.1538082182577059,4,1.7006678872929546,13
TP_0269,2.5667424171696496,12,4.068521217533796,6,0.3720285709024945,3,0.20516114133854038,3,0.954662965912724,4,2.1412185248028868,14
TP_0270,2.9753990646179633,15,4.37430167681824,6,0.2863770083441199,3,0.26495252050135165,4,0.8819106992388187,4,1.872539605562734,14
TP_0271,3.469600708928866,18,3.792976577424416,5,0.2272079097655591,3,0.30294762535249575,4,1.0109799697913817,5,1.6623616919454398,15
TP_0272,3.5936378708901553,18,2.9574360209474184,5,0.18889049458539225,3,0.358904205077894,4,1.1349257502668686,4,1.233856970694872,15
TP_0273,3.2750304184386514,22,2.0667523226255122,4,0.13548298727035155,2,0.43941995014588603,4,1.440392902926256,4,0.909989476610137,14
TP_0274,3.678977125475702,20,1.4486656836010432,4,0.09249485607115918,1,0.5787897021674847,4,1.7444284361747275,4,0.8618429364914048,15
TP_0275,3.9055875774551247,18,0.9990175558412909,4,0.07789312532029861,1,0.8047669472431229,5,1.8956237252047619,4,0.9699109693980135,14
TP_0276,3.657789412408843,20,0.6827754762559521,4,0.05986906312536494,1,0.8449157603656041,5,1.947646017053704,5,1.0148141683531833,9
TP_0277,4.092502734926812,18,0.3783115276495187,3,0.043093678307311756,1,0.7970460912960204,5,2.1416976006261064,7,1.0740173399106978,12
TP_0278,4.506919299090744,19,0.0,0,0.0,0,0.7521144869880243,5,2.211075414007315,7,0.9773803278483079,10
TP_0279,3.6872909773639266,17,0.0,0,0.0,0,0.7179078388227433,4,2.0794230775378795,7,0.9953287330646499,11
TP_0280,3.324144050769716,13,0.0,0,0.0,0,0.7486095101115424,4,1.9173613660393019,7,0.9062160735480986,11
TP_0281,3.6920676961927392,14,0.0,0,0.0,0,0.7299785335005124,4,1.8515007820785017,7,0.8283255805956877,10
TP_0282,2.7181676238790797,13,0.0,0,0.0,0,0.5507051216983593,3,1.7066512537667766,5,0.6014892241664684,5
TP_0283,1.9401904526764113,11,0.0,0,0.0,0,0.38244924901520533,2,1.68714679660888,5,0.36238681275186313,4
TP_0284,1.2094966153044377,8,0.0,0,0.0,0,0.23713908805164816,1,1.5035051238853017,5,0.20190129733160345,3
TP_0285,0.8294175396224954,8,0.0,0,0.0,0,0.1630568229103449,1,1.210375103788137,5,0.16129179795243523,4
TP_0286,0.6605641190010071,8,0.0,0,0.0,0,0.11108100053200815,1,0.7945035617268499,3,0.09325948470271753,2
TP_0287,0.6125379955197092,6,0.10668124878795222,1,0.0,0,0.07529241605680975,1,0.5811751047446068,3,0.2161491938175284,5
TP_0288,0.7598853934400595,4,0.3939558827089803,3,0.0,0,0.05088052521394382,1,0.41452197227962295,3,0.3415392149472326,5
TP_0289,1.0954311358910096,5,0.5651306185937045,3,0.0,0,0.0,0,0.23041776806160377,2,0.5129329969082346,5
TP_0290,1.4735023937692164,7,0.7998656572730853,3,0.0,0,0.0,0,0.08672695278513042,1,0.8553950106285176,8
TP_0291,1.766265337899888,14,2.8826365670628897,5,0.04887262768077013,1,0.06330200283118079,1,0.4609611838088461,2,0.4230605500304141,3
TP_0292,1.4080912097415819,13,2.768661728471814,6,0.13355671711560776,2,0.08761040964390181,1,0.6233337766513236,2,0.4410031780357315,8
TP_0293,1.2583494777254163,10,2.6437663678298007,8,0.2123892077347007,2,0.11772679279402692,1,0.8165640837798943,2,0.43989326703224646,9
TP_0294,1.6028338018197554,12,2.5162705767207525,9,0.33255048088675426,2,0.15110291965473638,1,1.0152760591798824,2,0.5812953984457369,12
TP_0295,1.8018435664070402,12,2.684641780729571,11,0.5079974993692131,2,0.1808067895358467,1,1.1210970811066088,2,0.7505499527623861,10
TP_0296,1.8558277479848635,12,2.8834883176349133,11,0.7318322133441173,2,0.23952978722045576,2,1.0053882409261337,2,1.1987642881546388,13
TP_0297,2.159986484997301,14,3.225757482337099,11,0.6509363218593491,2,0.27060750375495307,3,0.9944128325083497,4,1.5910753501047814,18
TP_0298,2.7527631550190423,18,3.360105403679412,9,0.4410602418848235,2,0.3127484561570387,4,0.8872572155005068,4,1.6803665883968861,16
TP_0299,2.6435006083418795,14,3.300423891403235,7,0.32618631691010774,3,0.3357702337703663,4,0.878707208512716,4,1.8072723771919539,16
TP_0300,2.8241972094754626,15,3.0444193550645475,7,0.23180631189244394,3,0.37447151950498125,4,1.0669551524943686,5,1.8419529263519387,17
TP_0301,2.991304998620696,18,2.5333459700784733,7,0.17140348060179034,3,0.4341201361745866,4,1.2954930189873444,4,1.4031609751418919,17
TP_0302,2.905776673514559,20,1.8755231067399092,6,0.09986736806860108,2,0.5201213243627878,4,1.7667590364358847,4,0.9952826139085849,16
TP_0303,3.0027636750145486,20,1.307875131100968,5,0.05673417519334969,1,0.7319496896620901,5,2.360218556245405,4,0.8613184705406571,15
TP_0304,3.148210365913273,19,0.852230971178279,4,0.049305155696249874,1,0.9426333398030281,5,2.4861585693704518,4,0.8942074932786787,13
TP_0305,3.36779649631909,20,0.5959681197771244,4,0.039504609419935145,1,1.0439859460283842,5,2.224964381071736,5,1.0476370930806886,9
TP_0306,4.102160670342473,22,0.33258932248263295,3,0.0,0,0.9927456454613945,5,2.0623996426533795,6,1.2891024560423983,8
TP_0307,4.085008439129005,21,0.0,0,0.0,0,0.9050018660462753,5,2.025062365454477,7,1.1909687675103897,10
TP_0308,3.5963726617991942,17,0.0,0,0.0,0,0.8897517107384955,5,2.0013080947652524,8,0.9714739373774512,12
TP_0309,3.3847690686558907,15,0.0,0,0.0,0,0.952181859483295,4,1.919911371126967,8,0.7746068277657816,10
TP_0310,3.45148895240361,16,0.0,0,0.0,0,1.025798887166302,4,1.8286128268842352,7,0.7297802201717114,10
TP_0311,3.176217549446584,13,0.0,0,0.0,0,0.7408250465703904,4,1.7482517261139803,5,0.5735146610732063,5
TP_0312,2.7414004299419625,11,0.0,0,0.0,0,0.43951870899288464,2,1.8294303979756792,5,0.460640957558613,5
TP_0313,1.606375773942937,8,0.0,0,0.0,0,0.26306611061552293,1,1.5843156483226393,5,0.29137288806066886,4
TP_0314,1.045841919150313,8,0.0,0,0.0,0,0.17667523796582113,1,1.2078075715359866,5,0.21063250679787734,4
TP_0315,0.71669085310664,6,0.0,0,0.0,0,0.1185674806566576,1,0.7550341591092518,3,0.16518900363906708,3
TP_0316,0.8356456775166896,7,0.0,0,0.0,0,0.07954092768173919,1,0.5443243044477875,3,0.19869610855553407,2
TP_0317,1.0749550637932372,4,0.24486501230934066,2,0.0,0,0.053348215356007415,1,0.3223076273095917,2,0.4077401241803385,5
TP_0318,1.3529757685195671,5,0.46320469673944537,3,0.0,0,0.0,0,0.22360902162673563,2,0.4948815533122407,5
TP_0319,1.5793807447610153,7,0.8583424145073892,5,0.0,0,0.0,0,0.09419248986503048,1,0.6249990095834271,6
TP_0320,2.4793533019444998,12,4.098518337887584,4,0.08958697035358185,2,0.07672216751158625,1,0.3634614397070592,2,0.3497919497729177,7
TP_0321,2.0095921749813037,14,3.6433402813886846,5,0.14546855713677714,2,0.10965164132132324,1,0.476994156356393,2,0.408228411129578,8
TP_0322,1.7898642625983159,11,3.108092509221873,7,0.2343792777670008,2,0.15353027457984583,1,0.6009087138205683,2,0.5219530827639762,9
TP_0323,2.293564697444726,12,3.0183935606872287,11,0.3719444468307165,2,0.20722653320195417,1,0.7093360126452054,2,0.6402396552248463,8
TP_0324,2.5729007550619287,11,2.7949365565477065,11,0.5699894989771808,2,0.29829332897119115,2,0.7539507660051881,2,0.8035297955839056,8
TP_0325,2.2780183919309667,14,2.7780834418202383,11,0.781361150666736,2,0.3454644604296183,2,0.8499088608788292,4,1.1086976165865552,14
TP_0326,2.496099155596363,17,2.8797326059508332,11,0.7205328319251558,2,0.37406730480989936,3,0.8012920804966877,4,1.2718302903371919,17
TP_0327,2.97497017901544,19,2.8788570627786787,10,0.5009731561477975,2,0.4027188973161077,4,0.7759627273476278,4,1.4507313800071884,20
TP_0328,2.69581313891289,17,2.604204529164127,7,0.32346453980451007,2,0.41550759562410483,4,0.8222220066181739,4,1.6022475510441765,14
TP_0329,2.595056225205175,16,2.4408920950029027,7,0.20306189850178952,2,0.45238232459158456,4,0.9127390035432168,3,2.0436959446383898,15
TP_0330,2.8119818187103442,18,2.101677447407211,7,0.12582256302924788,2,0.5112507530082385,4,1.3240460102032279,4,1.5170452523890545,13
TP_0331,2.8226495896744828,17,1.6938790677825974,7,0.1134261880839545,3,0.6535503233777957,5,1.9566746959863575,5,1.131587902998477,18
TP_0332,2.767515306835375,17,1.30142463755915,7,0.0,0,0.8275252127756771,6,2.76611337875974,4,0.8350551154913516,12
TP_0333,3.1388309539542143,22,0.8072866827217734,5,0.0,0,0.9719332841506909,5,2.861800434088103,4,0.9021654508749806,12
TP_0334,3.1767151596873657,19,0.4947653621186291,4,0.0,0,1.195094496973744,5,2.375580053056247,6,1.1063583147964484,8
TP_0335,3.4584957917326116,23,0.0,0,0.0,0,1.1359493132643967,5,2.0426874829054364,6,1.7814644311911114,8
TP_0336,3.4913226893489218,20,0.0,0,0.0,0,0.9872127321799872,5,1.9513777933309566,7,1.4512555684049886,11
TP_0337,3.8572778980254068,18,0.0,0,0.0,0,0.9425528582899423,5,1.9483797016289184,8,0.8957678556929726,9
TP_0338,3.562668495880636,19,0.0,0,0.0,0,0.9623260303722558,4,1.9068614683341951,8,0.714807759153263,9
TP_0339,3.38899567108753,18,0.0,0,0.0,0,0.9757487339185781,4,1.9099192724368792,8,0.7041063580622229,9
TP_0340,2.973178800566656,14,0.0,0,0.0,0,0.7395606224943765,4,1.8659216142111197,6,0.7168250171008745,5
TP_0341,2.625176653964081,11,0.0,0,0.0,0,0.4977054668220261,3,2.1851932610839264,6,0.6112348835287479,5
TP_0342,1.8497976584891451,8,0.0,0,0.0,0,0.25826969268456346,1,1.6325542844896148,5,0.39818636497423165,5
TP_0343,1.2170691507027689,7,0.0,0,0.0,0,0.17421254799697466,1,1.095383615603552,4,0.25235166808892756,4
TP_0344,0.8545626417437302,6,0.0,0,0.0,0,0.11723079093790402,1,0.7824454771184761,4,0.20415944023139027,3
TP_0345,0.8582320763780313,6,0.0,0,0.0,0,0.07878840233928042,1,0.4340604295371746,2,0.2496903848760381,2
TP_0346,1.275158224570477,6,0.11704332396137228,1,0.0,0,0.052913483852314015,1,0.3024255747732436,2,0.4767426170601524,2
TP_0347,1.3945449481762207,4,0.3733933427714892,3,0.0,0,0.0,0,0.14423627006256437,1,0.47943841709207363,5
TP_0348,1.6970275147645169,4,0.7542662107678045,5,0.0,0,0.0,0,0.09668567722044451,1,0.4499971534374408,6
TP_0349,2.9551363755986775,15,5.614001954849825,4,0.08950647665424488,2,0.08775003797875473,1,0.2755220482584865,2,0.28278377455474923,7
TP_0350,2.306224503923619,12,4.709884185094753,6,0.14526747393990472,2,0.1288366069956873,1,0.35049196593020243,2,0.3769301501612306,6
TP_0351,2.1845052771399702,10,3.7757576060738103,8,0.2338413835514731,2,0.18746402524695124,1,0.4259154810102792,2,0.6327194623016446,7
TP_0352,2.60273051522884,11,3.2999659739503877,11,0.37037352956095826,2,0.26767807028611856,1,0.48509449289781315,2,0.9349883262709576,6
TP_0353,2.937668558211162,12,2.907947918784852,11,0.5650579691874952,2,0.40687666575487363,2,0.5064342604998682,2,1.0779952417967358,8
TP_0354,2.482126133851432,12,2.7650539618851324,11,0.7711246970661072,2,0.49680119909524556,2,0.47827067406951007,2,1.068833295563788,14
TP_0355,2.4146964722605873,14,2.752505659653624,11,0.7275108809565713,2,0.4915751112177012,2,0.6267753765413809,4,1.0460173385596672,15
TP_0356,2.690093292781882,17,2.6512252147932553,10,0.5069403011601038,2,0.49955460432580034,4,0.648568483981545,4,1.1456126000602136,15
TP_0357,2.6055488943603007,17,2.310400910974081,7,0.32643841950429164,2,0.49389474638050407,4,0.6606544948099017,3,1.3543931800551836,12
TP_0358,2.6001705714505223,13,2.164614123157657,7,0.2045052697643482,2,0.5333616695795602,4,0.8299705756312719,3,1.7333127258377292,12
TP_0359,3.196515461853364,18,1.879526731980401,7,0.12653994707241178,2,0.6634663313304724,5,1.1835215189089925,4,1.428713926670545,10
TP_0360,3.5885951874543816,17,1.5337284694684283,7,0.07779013975639609,2,0.7397723469542075,5,1.6268758032567974,4,1.0569830960255238,13
TP_0361,3.013951719320187,18,1.1936214869259811,7,0.0,0,0.8600210657420588,6,2.1202316732974356,4,1.015688093906913,15
TP_0362,3.565281601916467,23,0.7980484782137108,6,0.0,0,0.9384615883561572,5,2.3062527180620584,5,0.9341206141912728,12
TP_0363,3.636457156099528,18,0.3261576434792295,3,0.0,0,1.0651890783693478,5,2.136808421208024,6,0.9543734427386363,8
TP_0364,3.217356994568482,19,0.0,0,0.0,0,1.0629490496594904,5,1.9467179693688408,6,1.2866240173439265,10
TP_0365,3.083952039831613,18,0.0,0,0.0,0,0.9755344925297589,5,1.871575202631913,6,1.0837375578700272,8
TP_0366,3.4251719742433555,21,0.0,0,0.0,0,0.9117076521263174,5,1.9308762297205915,7,0.7871541171816694,9
TP_0367,3.2736840928054405,22,0.0,0,0.0,0,0.842190271520286,4,1.8966171057151426,7,0.7003024076558553,10
TP_0368,2.8079111756936617,15,0.0,0,0.0,0,0.7758307154277139,4,1.828102515345533,7,0.7344138200249541,10
TP_0369,2.5113450979274883,13,0.0,0,0.0,0,0.6307299451628687,4,1.6538146125577464,5,0.7639660385939857,6
TP_0370,2.48664446135129,13,0.0,0,0.0,0,0.45144483565083116,3,1.6512483002943736,5,0.6890892493576566,4
TP_0371,2.3217962059698487,9,0.0,0,0.0,0,0.28751384654660594,2,1.391412197032121,5,0.4633173114755359,5
TP_0372,1.4574682376170713,8,0.0,0,0.0,0,0.15668111423392742,1,0.8999222578604066,3,0.2739783504272269,4
TP_0373,0.8830114971449963,6,0.0,0,0.0,0,0.10749585058408215,1,0.6431364354031361,3,0.20345325833920375,3
TP_0374,0.664335395824547,4,0.0,0,0.0,0,0.07322843199601559,1,0.38485015044339504,2,0.2149642506984934,2
TP_0375,0.8307032184200586,5,0.0,0,0.0,0,0.049669861603084266,1,0.20574081214340684,1,0.3016098548508742,2
TP_0376,0.9431462683070806,4,0.24364627120678134,2,0.0,0,0.0,0,0.13895610016415605,1,0.2743231110899172,2
TP_0377,1.0195178074282536,4,0.5899552997659614,4,0.0,0,0.0,0,0.09364805056298241,1,0.20269005445418475,2
TP_0378,2.686903055210246,14,5.792202636844115,4,0.08297451162954717,2,0.09365287492524382,1,0.13401520324512517,1,0.18642031265247966,4
TP_0379,2.568894632830962,13,5.262888224726779,6,0.133142504241471,2,0.13954699898845216,1,0.25067403730486354,2,0.36253749453829287,4
TP_0380,2.6736690095605278,11,4.0505433296154205,8,0.21140386834595226,2,0.20777753921782952,1,0.2958965124034106,2,0.7332676000171933,5
TP_0381,2.7527319836825765,11,3.2565108667183527,9,0.3301912223421127,2,0.3088342572452489,1,0.3289506699847836,2,1.3973964138767754,5
TP_0382,3.3623609986432412,13,2.9872974224930484,11,0.502827063318987,2,0.501967735590691,2,0.33996833080285377,2,1.540320166815362,6
TP_0383,2.7491398686304707,13,2.8446562072205452,11,0.7310054861987144,2,0.7066943685060112,2,0.324440714722492,2,1.0142706809860595,10
TP_0384,2.5563311797519024,16,2.8449992872477674,11,0.6778086465705028,2,0.6320509545067725,2,0.41536926206128133,3,0.9373540641684375,15
TP_0385,2.665385993690809,17,2.7480494484262503,10,0.45512305876562387,2,0.5335113938469591,3,0.46665667489504636,3,1.0178337747369157,15
TP_0386,2.92871481625599,19,2.377878948902431,7,0.2948293763519493,2,0.544962585333176,4,0.5536249011407486,3,1.3229513545413756,16
TP_0387,3.2362853848877395,14,2.190013190350177,7,0.18704606785329342,2,0.652428765189845,5,0.6917571122263196,3,1.4290160211506187,10
TP_0388,3.3779776235852728,17,1.8645781291631585,7,0.11709945901942209,2,0.785543652194418,5,0.8865407284657012,3,1.1892254977700027,9
TP_0389,3.1783743197939334,20,1.4962118137261498,7,0.04229012107061862,1,0.8484317157591422,5,1.2499823119363236,4,0.8764437073462898,9
TP_0390,2.757972018748535,15,1.1509026845992028,7,0.0,0,0.8768170349106728,6,1.5987392145613761,5,0.8948419277569402,12
TP_0391,3.360734697998982,19,0.6698536229920335,5,0.0,0,0.8801253284919831,5,1.7306449414615606,5,0.7643427708751862,9
TP_0392,3.7369032716678245,18,0.1421035816044981,1,0.0,0,0.9488111800031613,5,1.7904313133053218,6,0.6711281397476547,6
TP_0393,3.3890745061587606,18,0.0,0,0.0,0,0.9769953904743855,5,1.797242470376091,6,0.7370846929211039,7
TP_0394,2.9315506894114245,16,0.0,0,0.0,0,0.9458237073623101,5,1.8914466106215322,6,0.6967485706623068,8
TP_0395,3.0032295988942996,19,0.0,0,0.0,0,0.8748596180575233,5,2.0474037583130773,6,0.6229567687464809,9
TP_0396,2.7739250930756656,21,0.0,0,0.0,0,0.7520707592033289,4,2.0166365425118813,6,0.6189966567334797,8
TP_0397,2.331746467730253,15,0.0,0,0.0,0,0.6522097126799176,4,1.8525981661062403,7,0.7473052114666247,9
TP_0398,2.250388894270476,14,0.0,0,0.0,0,0.5107624762310883,3,1.5115587724987543,5,0.7218767857047562,5
TP_0399,2.239284021869643,13,0.0,0,0.0,0,0.3907908915035157,3,1.3576848857614572,5,0.7352960728891946,4
TP_0400,2.181907667830889,8,0.0,0,0.0,0,0.2551049743076486,2,1.0714326710922553,4,0.4308921822947415,4
TP_0401,1.4082007622999098,8,0.0,0,0.0,0,0.13044645106072056,1,0.8338096319968602,4,0.2596493727380083,4
TP_0402,0.8242724660219375,7,0.0,0,0.0,0,0.0921910777146893,1,0.47714635139042305,2,0.16901221953276857,3
TP_0403,0.5159211351963643,4,0.0,0,0.0,0,0.0641963931700413,1,0.2616462438691445,1,0.14419394734716512,2
TP_0404,0.4949414578883853,4,0.0,0,0.0,0,0.0,0,0.18226468656443148,1,0.13973547790835844,1
TP_0405,0.5063233186682488,3,0.2273372867004103,2,0.0,0,0.0,0,0.1254731443820557,1,0.15561798287394496,2
TP_0406,0.53011635866606,3,0.591241662278726,4,0.0,0,0.0,0,0.08575696360641705,1,0.12591301612924372,2
TP_0407,2.3181044701583207,13,4.78831393188176,5,0.04366002074840024,1,0.09266985881622425,1,0.09867884994907422,1,0.1765195094816039,4
TP_0408,2.541732528687024,14,4.548481277422743,6,0.11235323690926395,2,0.137740698524751,1,0.123201141740059,1,0.33632512043681306,4
TP_0409,2.9916324802645606,13,3.68179198254348,7,0.17331356020415173,2,0.2042741789839664,1,0.14659154988802015,1,0.6249255221410879,4
TP_0410,2.6395082429400563,14,3.0886617186466774,8,0.2600486924897648,2,0.3013953648804314,1,0.1643485111742903,1,1.0767900847199887,5
TP_0411,2.696346470631581,11,2.852579952142675,9,0.3706590939336842,2,0.4838947478579018,2,0.17198250122388203,1,1.126926632111385,5
TP_0412,2.706029216562472,15,2.8197098797594466,9,0.46722434718619227,2,0.6462240427761319,2,0.16726443586338838,1,0.8008825062293247,7
TP_0413,2.7108121398217557,16,3.152000666317826,11,0.45128987609864984,2,0.6044568798441042,2,0.31948420682463374,3,0.7114815418111465,11
TP_0414,3.08355507477766,16,3.0781128344100264,9,0.34312300109057303,2,0.5054599132812275,2,0.3683265037223265,3,0.8788969755971777,14
TP_0415,3.1698035999535477,16,2.807925399220882,7,0.23595353330751545,2,0.5363251287163453,4,0.439965096965551,3,1.1098511130149054,9
TP_0416,3.0129344545130343,14,2.495596495055324,7,0.1553751496136248,2,0.657734792235318,5,0.5403230649091176,3,1.3412673493004594,11
TP_0417,2.8838564282726993,16,2.025081273881008,7,0.0999091463887406,2,0.8296912356664548,5,0.6041308373647029,2,1.0159413602301604,12
TP_0418,2.675113686162611,16,1.457221599031342,6,0.03941716307300195,1,0.8862266779832955,5,0.8573964634657959,3,0.7168197728556932,9
TP_0419,2.614066357085908,15,0.8928470998926967,4,0.0,0,0.8037777099506553,5,1.18881141394001,5,0.6948279524191819,12
TP_0420,3.0037771235784128,14,0.5507545830254621,3,0.0,0,0.822342178013999,5,1.3273501108877126,5,0.62159911943007,10
TP_0421,3.9382151304675936,15,0.3798818442497496,3,0.0,0,0.8938683734166979,5,1.4961257071265988,6,0.5321987885130409,7
