candidate_id,candidate_role,candidate_family,regime_variable,regime_bin,n,n_obs_ge31,n_pred_ge31,n_ge31_hit,n_ge31_miss,n_ge31_false_alarm,ge31_miss_rate_among_observed,mean_official_wbgt_c,mean_prediction_wbgt_c,mean_residual_official_minus_pred_c,median_residual_official_minus_pred_c,p75_residual_official_minus_pred_c,p90_residual_official_minus_pred_c,mean_abs_error_c,p90_abs_error_c,max_abs_error_c
stull_globe_shortwave_3h_mean_k0p012_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,high,339,24,0,0,24,0,1.0,28.182595870206487,26.853001515457834,1.3295943547486573,0.9368229427148265,2.7591236840515343,3.848328949885794,1.6594295809171966,3.848328949885794,5.877908078561887
stull_globe_shortwave_3h_mean_k0p012_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,very_high,417,180,0,0,180,0,1.0,30.547961630695443,27.601667572870195,2.94629405782525,3.058876456901846,3.7943569819078604,4.686910228175272,2.993996320472128,4.686910228175272,6.594087874413077
stull_globe_shortwave_3h_mean_k0p002_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,low,918,0,0,0,0,0,,25.881590413943357,25.49343196197416,0.3881584519691947,0.3639926445544024,0.7375353826310098,1.1409297677092087,0.5565513368413842,1.1456889854837105,2.558340896106742
stull_globe_shortwave_3h_mean_k0p002_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,high,339,24,0,0,24,0,1.0,28.182595870206487,26.541123549084766,1.6414723211217206,1.2249955076410224,2.9017777682883974,4.031622278762617,1.759192512102993,4.031622278762617,6.159052874778659
stull_globe_shortwave_3h_mean_k0p002_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,very_high,417,180,0,0,180,0,1.0,30.547961630695443,27.164009660384863,3.383951970310583,3.4318011842596583,4.275732973579878,5.083916791876394,3.4105117393184763,5.083916791876394,7.091782507578358
stull_globe_shortwave_3h_mean_k0p003_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,low,918,0,0,0,0,0,,25.881590413943357,25.496096832806447,0.38549358113690807,0.36368685450564975,0.7371072885104208,1.13952056954256,0.5559045036500938,1.1456889854837105,2.558340896106742
stull_globe_shortwave_3h_mean_k0p003_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,high,339,24,0,0,24,0,1.0,28.182595870206487,26.57078012078831,1.6118157494181842,1.180313482454892,2.8759369943277466,4.026353049234563,1.7445861592355243,4.026353049234563,6.123210637040238
stull_globe_shortwave_3h_mean_k0p003_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,very_high,417,180,0,0,180,0,1.0,30.547961630695443,27.206131859888337,3.3418297708071054,3.4059734356653593,4.237855714010937,5.041963582110853,3.369918239988314,5.041963582110853,7.043000275393879
stull_globe_shortwave_3h_mean_k0p0045_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,low,918,0,0,0,0,0,,25.881590413943357,25.500094139054877,0.38149627488847815,0.3622231878233553,0.7365109723502252,1.13952056954256,0.555128002929118,1.1456889854837105,2.558340896106742
stull_globe_shortwave_3h_mean_k0p0045_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,high,339,24,0,0,24,0,1.0,28.182595870206487,26.615264978343614,1.5673308918628794,1.1380269161234082,2.8565477828771666,4.018392118452152,1.7239173359459465,4.018392118452152,6.069447280432598
stull_globe_shortwave_3h_mean_k0p0045_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,very_high,417,180,0,0,180,0,1.0,30.547961630695443,27.26931515914356,3.278646471551887,3.3519884722357425,4.169613277519918,4.976859768921603,3.3090279909930698,4.976859768921603,6.969826927117154
stull_globe_shortwave_3h_mean_k0p006_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,low,918,0,0,0,0,0,,25.881590413943357,25.504091445303306,0.3774989686400482,0.3622231878233553,0.7362495155110462,1.13952056954256,0.5544227442101113,1.1456889854837105,2.558340896106742
stull_globe_shortwave_3h_mean_k0p006_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,high,339,24,0,0,24,0,1.0,28.182595870206487,26.65974983589891,1.5228460343075743,1.1261947901859166,2.8353914612056226,4.010079899085998,1.7051541273379869,4.010079899085998,6.015683923824966
stull_globe_shortwave_3h_mean_k0p006_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,very_high,417,180,0,0,180,0,1.0,30.547961630695443,27.332498458398774,3.2154631722966704,3.2858990485689468,4.074653065444352,4.927976507142249,3.2483869151625235,4.927976507142249,6.896653578840436
stull_globe_shortwave_3h_mean_k0p008_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,low,918,0,0,0,0,0,,25.881590413943357,25.50942118696788,0.37216922697547494,0.3577406266794583,0.7359691185527852,1.13952056954256,0.5536938275103799,1.1456889854837105,2.558340896106742
stull_globe_shortwave_3h_mean_k0p008_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,high,339,24,0,0,24,0,1.0,28.182595870206487,26.719062979305995,1.463532890900501,1.08862459238901,2.8077869575464423,3.9639695824057712,1.684699874344826,3.9639695824057712,5.943999448348123
stull_globe_shortwave_3h_mean_k0p008_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,very_high,417,180,0,0,180,0,1.0,30.547961630695443,27.41674285740573,3.1312187732897137,3.202326990979909,3.984464284893626,4.858687682273129,3.167926191426894,4.858687682273129,6.799089114471471
stull_globe_shortwave_3h_mean_k0p01_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,low,918,0,0,0,0,0,,25.881590413943357,25.514750928632456,0.3668394853109018,0.356940373965017,0.7336866595228777,1.138072293503154,0.5530869521932332,1.1416910871752841,2.558340896106742
stull_globe_shortwave_3h_mean_k0p01_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,high,339,24,0,0,24,0,1.0,28.182595870206487,26.77837612271306,1.4042197474934281,1.022255729479184,2.7764038457191393,3.894678763415041,1.6694949077787578,3.894678763415041,5.888418940395642
stull_globe_shortwave_3h_mean_k0p01_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,very_high,417,180,0,0,180,0,1.0,30.547961630695443,27.500987256412685,3.046974374282757,3.127915182533272,3.8931678633371973,4.778909383615731,3.088505681925398,4.778909383615731,6.701524650102513
stull_globe_shortwave_3h_mean_k0p012_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,low,918,0,0,0,0,0,,25.881590413943357,25.520080670297027,0.36150974364632854,0.3565402929263115,0.7336866595228777,1.138072293503154,0.5526033601730672,1.1429514614660217,2.558340896106742
stull_globe_shortwave_3h_mean_k0p012_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,high,339,24,0,0,24,0,1.0,28.182595870206487,26.837689266120133,1.344906604086355,0.955886866569351,2.7623936180849036,3.8663496577126173,1.658901673270839,3.8663496577126173,5.878978879657911
stull_globe_shortwave_3h_mean_k0p012_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,very_high,417,180,0,0,180,0,1.0,30.547961630695443,27.58523165541964,2.9627299752758014,3.079196899964437,3.806557469104881,4.694271500420537,3.009552274125394,4.694271500420537,6.603960185733548
stull_globe_shortwave_3h_mean_k0p002_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,low,918,0,0,0,0,0,,25.881590413943357,25.493045090973588,0.3885453229697665,0.3641395502254525,0.7376065967011121,1.141007821906615,0.5566495633891834,1.1456889854837105,2.558340896106742
stull_globe_shortwave_3h_mean_k0p002_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,high,339,24,0,0,24,0,1.0,28.182595870206487,26.53713630577606,1.6454595644304337,1.2313435647865916,2.903802973311274,4.03217743516702,1.7608512526405,4.03217743516702,6.163060813797458
stull_globe_shortwave_3h_mean_k0p002_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,very_high,417,180,0,0,180,0,1.0,30.547961630695443,27.159836587009984,3.38812504368546,3.4393442897429622,4.279071834285293,5.086037828269497,3.414520976903776,5.086037828269497,7.094841718466213
stull_globe_shortwave_3h_mean_k0p003_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,low,918,0,0,0,0,0,,25.881590413943357,25.495516526305586,0.3860738876377661,0.363791099524704,0.737142895545472,1.1395737154526782,0.5559528870003383,1.1456889854837105,2.558340896106742
stull_globe_shortwave_3h_mean_k0p003_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,high,339,24,0,0,24,0,1.0,28.182595870206487,26.564799255825235,1.6177966143812537,1.1874616024327338,2.8794257007151707,4.0271857838411655,1.7468169220836154,4.0271857838411655,6.129222545568439
stull_globe_shortwave_3h_mean_k0p003_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,very_high,417,180,0,0,180,0,1.0,30.547961630695443,27.19987224982602,3.34808938086942,3.4102222725697757,4.2428640050690625,5.048184654071106,3.375932096366264,5.048184654071106,7.047589091725662
stull_globe_shortwave_3h_mean_k0p0045_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,low,918,0,0,0,0,0,,25.881590413943357,25.499223679303594,0.38236673463976506,0.3627458029780435,0.7365109723502252,1.13952056954256,0.5551823797953568,1.1456889854837105,2.558340896106742
stull_globe_shortwave_3h_mean_k0p0045_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,high,339,24,0,0,24,0,1.0,28.182595870206487,26.60629368089901,1.5763021893074838,1.1383219609896038,2.856914477993497,4.019529516585056,1.7268419052490127,4.019529516585056,6.078465143224911
stull_globe_shortwave_3h_mean_k0p0045_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,very_high,417,180,0,0,180,0,1.0,30.547961630695443,27.259925744050083,3.2880358866453605,3.367450255361902,4.175397952474221,4.980541671345234,3.318048775559995,4.980541671345234,6.9767101516148315
stull_globe_shortwave_3h_mean_k0p006_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,low,918,0,0,0,0,0,,25.881590413943357,25.502930832301587,0.378659581641764,0.3622231878233553,0.7362495155110462,1.13952056954256,0.55443443176755,1.1456889854837105,2.558340896106742
stull_globe_shortwave_3h_mean_k0p006_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,high,339,24,0,0,24,0,1.0,28.182595870206487,26.647788105972776,1.534807764233714,1.1365431798057593,2.846692042061605,4.012192183407195,1.7084934106715266,4.012192183407195,6.027707740881375
stull_globe_shortwave_3h_mean_k0p006_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,very_high,417,180,0,0,180,0,1.0,30.547961630695443,27.31997923827414,3.2279823924213003,3.297316599809651,4.0968694072234335,4.934415960402406,3.26028842689997,4.934415960402406,6.905831211504001
stull_globe_shortwave_3h_mean_k0p008_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,low,918,0,0,0,0,0,,25.881590413943357,25.507873702965597,0.3737167109777627,0.3581685908488179,0.7359691185527852,1.13952056954256,0.5536569881522417,1.1456889854837105,2.558340896106742
stull_globe_shortwave_3h_mean_k0p008_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,high,339,24,0,0,24,0,1.0,28.182595870206487,26.703114006071136,1.4794818641353542,1.109562011301513,2.81408119303447,3.9905512062908164,1.6875510150537538,3.9905512062908164,5.960031204423338
stull_globe_shortwave_3h_mean_k0p008_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,very_high,417,180,0,0,180,0,1.0,30.547961630695443,27.400050563906223,3.147911066789221,3.2248796253309564,3.994133462110895,4.865811605597848,3.1837391403139965,4.865811605597848,6.811325958022891
stull_globe_shortwave_3h_mean_k0p01_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,low,918,0,0,0,0,0,,25.881590413943357,25.512816573629593,0.3687738403137615,0.356940373965017,0.7336866595228777,1.138072293503154,0.5530232433531187,1.1416910871752841,2.558340896106742
stull_globe_shortwave_3h_mean_k0p01_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,high,339,24,0,0,24,0,1.0,28.182595870206487,26.7584399061695,1.424155964036994,1.0484275031198038,2.7911010068598365,3.9235350705678176,1.6713026663704045,3.9235350705678176,5.8923546679653
stull_globe_shortwave_3h_mean_k0p01_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,very_high,417,180,0,0,180,0,1.0,30.547961630695443,27.4801218895383,3.0678397411571416,3.1598996114482887,3.910873077373214,4.792829244024766,3.108141844819777,4.792829244024766,6.716820704541789
stull_globe_shortwave_3h_mean_k0p012_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,low,918,0,0,0,0,0,,25.881590413943357,25.517759444293596,0.36383096964976,0.356940373965017,0.7336866595228777,1.138072293503154,0.5524907937702552,1.1429514614660217,2.558340896106742
stull_globe_shortwave_3h_mean_k0p012_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,high,339,24,0,0,24,0,1.0,28.182595870206487,26.813765806267856,1.3688300639386342,0.9872929949381017,2.7678245894756053,3.8740847577957607,1.6594677727963085,3.8740847577957607,5.880953021511196
stull_globe_shortwave_3h_mean_k0p012_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,very_high,417,180,0,0,180,0,1.0,30.547961630695443,27.56019321517038,2.9877684155250614,3.0934249257072786,3.841104351954254,4.713116828139199,3.033115669598649,4.713116828139199,6.622315451060679
stull_globe_direct_plus_diffuse_k0p002_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,low,918,0,0,0,0,0,,25.881590413943357,25.488102220309585,0.393488193633768,0.3641395502254525,0.7391714624972288,1.141614450984246,0.5585855165677649,1.1461167533410055,2.558340896106742
stull_globe_direct_plus_diffuse_k0p002_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,high,339,24,0,0,24,0,1.0,28.182595870206487,26.52971196578372,1.652883904422773,1.2303154256955224,2.8791194776128055,4.006956420576383,1.7567400828036828,4.006956420576383,6.096190491715966
stull_globe_direct_plus_diffuse_k0p002_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,very_high,417,180,0,0,180,0,1.0,30.547961630695443,27.177315042238906,3.3706465884565353,3.4220211804943794,4.273880511302703,5.080194984151208,3.3969203183283354,5.080194984151208,7.104362651664822
stull_globe_direct_plus_diffuse_k0p003_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,low,918,0,0,0,0,0,,25.881590413943357,25.488102220309585,0.393488193633768,0.3641395502254525,0.7391714624972288,1.141614450984246,0.5585855165677649,1.1461167533410055,2.558340896106742
stull_globe_direct_plus_diffuse_k0p003_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,high,339,24,0,0,24,0,1.0,28.182595870206487,26.55366274583673,1.6289331243697622,1.2097963906299967,2.8680850724791664,3.9897011657180848,1.7395682513699537,3.9897011657180848,6.028917062446197
stull_globe_direct_plus_diffuse_k0p003_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,very_high,417,180,0,0,180,0,1.0,30.547961630695443,27.226089932669414,3.321871698026033,3.371429563621348,4.23397085693459,5.031100895453773,3.3495311085031023,5.031100895453773,7.061870491523578
stull_globe_direct_plus_diffuse_k0p0045_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,low,918,0,0,0,0,0,,25.881590413943357,25.488102220309585,0.393488193633768,0.3641395502254525,0.7391714624972288,1.141614450984246,0.5585855165677649,1.1461167533410055,2.558340896106742
stull_globe_direct_plus_diffuse_k0p0045_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,high,339,24,0,0,24,0,1.0,28.182595870206487,26.589588915916245,1.5930069542902465,1.1773141874196043,2.834608321327396,3.95921959044041,1.7140948541975596,3.95921959044041,5.9280069185415485
stull_globe_direct_plus_diffuse_k0p0045_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,very_high,417,180,0,0,180,0,1.0,30.547961630695443,27.299252268315165,3.2487093623802803,3.2906001155488696,4.1614478320127155,4.94825083686599,3.2784472937652533,4.94825083686599,6.998132251311709
stull_globe_direct_plus_diffuse_k0p006_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,low,918,0,0,0,0,0,,25.881590413943357,25.488102220309585,0.393488193633768,0.3641395502254525,0.7391714624972288,1.141614450984246,0.5585855165677649,1.1461167533410055,2.558340896106742
stull_globe_direct_plus_diffuse_k0p006_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,high,339,24,0,0,24,0,1.0,28.182595870206487,26.625515085995758,1.5570807842107313,1.1178233979202545,2.8066615984818846,3.906338331907755,1.6895365305974859,3.906338331907755,5.841374605465443
stull_globe_direct_plus_diffuse_k0p006_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,very_high,417,180,0,0,180,0,1.0,30.547961630695443,27.372414603960912,3.1755470267345265,3.20824213540606,4.07282472831568,4.893629513909852,3.2073634790274044,4.893629513909852,6.934394011099833
stull_globe_direct_plus_diffuse_k0p008_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,low,918,0,0,0,0,0,,25.881590413943357,25.488102220309585,0.393488193633768,0.3641395502254525,0.7391714624972288,1.141614450984246,0.5585855165677649,1.1461167533410055,2.558340896106742
stull_globe_direct_plus_diffuse_k0p008_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,high,339,24,0,0,24,0,1.0,28.182595870206487,26.67341664610178,1.50917922410471,1.0866733347145185,2.7483425183263392,3.8397516770492266,1.657722187172734,3.8397516770492266,5.809959725925829
stull_globe_direct_plus_diffuse_k0p008_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,very_high,417,180,0,0,180,0,1.0,30.547961630695443,27.46996438482192,3.0779972458735223,3.109199959109894,3.934379383480792,4.81595125055993,3.112699621662195,4.81595125055993,6.849409690817339
stull_globe_direct_plus_diffuse_k0p01_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,low,918,0,0,0,0,0,,25.881590413943357,25.488102220309585,0.393488193633768,0.3641395502254525,0.7391714624972288,1.141614450984246,0.5585855165677649,1.1461167533410055,2.558340896106742
stull_globe_direct_plus_diffuse_k0p01_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,high,339,24,0,0,24,0,1.0,28.182595870206487,26.721318206207798,1.4612776639986893,1.0265762368552203,2.6763331500791754,3.7910646567490525,1.6283554025628142,3.7910646567490525,5.778544846386215
stull_globe_direct_plus_diffuse_k0p01_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,very_high,417,180,0,0,180,0,1.0,30.547961630695443,27.567514165682926,2.9804474650125177,3.009864711058647,3.842860352842642,4.714870951245924,3.018884436362477,4.714870951245924,6.764425370534845
stull_globe_direct_plus_diffuse_k0p012_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,low,918,0,0,0,0,0,,25.881590413943357,25.488102220309585,0.393488193633768,0.3641395502254525,0.7391714624972288,1.141614450984246,0.5585855165677649,1.1461167533410055,2.558340896106742
stull_globe_direct_plus_diffuse_k0p012_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,high,339,24,0,0,24,0,1.0,28.182595870206487,26.769219766313824,1.4133761038926682,0.9767204876985893,2.62125713943116,3.724162244845736,1.6004540076268143,3.724162244845736,5.747129966846597
stull_globe_direct_plus_diffuse_k0p012_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,very_high,417,180,0,0,180,0,1.0,30.547961630695443,27.665063946543928,2.882897684151514,2.8994162755007267,3.7346222142734824,4.613790651931917,2.9259087749906922,4.613790651931917,6.6794410502523505
stull_globe_direct_plus_diffuse_k0p002_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,low,918,0,0,0,0,0,,25.881590413943357,25.488102220309585,0.393488193633768,0.3641395502254525,0.7391714624972288,1.141614450984246,0.5585855165677649,1.1461167533410055,2.558340896106742
stull_globe_direct_plus_diffuse_k0p002_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,high,339,24,0,0,24,0,1.0,28.182595870206487,26.52793149975724,1.6546643704492503,1.2304040564790952,2.8796851488320296,4.007886794320722,1.7578923610399753,4.007886794320722,6.100357043497752
stull_globe_direct_plus_diffuse_k0p002_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,very_high,417,180,0,0,180,0,1.0,30.547961630695443,27.174275580871726,3.3736860498237213,3.4233215787819766,4.275732973579878,5.081757249326342,3.3998791612042334,5.081757249326342,7.105772107934648
stull_globe_direct_plus_diffuse_k0p003_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,low,918,0,0,0,0,0,,25.881590413943357,25.488102220309585,0.393488193633768,0.3641395502254525,0.7391714624972288,1.141614450984246,0.5585855165677649,1.1461167533410055,2.558340896106742
stull_globe_direct_plus_diffuse_k0p003_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,high,339,24,0,0,24,0,1.0,28.182595870206487,26.55099204679701,1.631603823409479,1.2157621751083312,2.868933579308006,3.991096726334593,1.7412966687243931,3.991096726334593,6.03516689011888
stull_globe_direct_plus_diffuse_k0p003_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,very_high,417,180,0,0,180,0,1.0,30.547961630695443,27.221530740618626,3.3264308900768116,3.373389014450467,4.235536275692915,5.03386250660566,3.3539693728169495,5.03386250660566,7.06398467592831
stull_globe_direct_plus_diffuse_k0p0045_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,low,918,0,0,0,0,0,,25.881590413943357,25.488102220309585,0.393488193633768,0.3641395502254525,0.7391714624972288,1.141614450984246,0.5585855165677649,1.1461167533410055,2.558340896106742
stull_globe_direct_plus_diffuse_k0p0045_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,high,339,24,0,0,24,0,1.0,28.182595870206487,26.585582867356667,1.5970130028498213,1.1814334557928632,2.83564325113179,3.9621661224348834,1.7166073760847465,3.9621661224348834,5.937381660050569
stull_globe_direct_plus_diffuse_k0p0045_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,very_high,417,180,0,0,180,0,1.0,30.547961630695443,27.29241348023899,3.255548150456448,3.296387193508586,4.17640722446572,4.953912601281377,3.2851046902360244,4.953912601281377,7.0013035279188
stull_globe_direct_plus_diffuse_k0p006_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,low,918,0,0,0,0,0,,25.881590413943357,25.488102220309585,0.393488193633768,0.3641395502254525,0.7391714624972288,1.141614450984246,0.5585855165677649,1.1461167533410055,2.558340896106742
stull_globe_direct_plus_diffuse_k0p006_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,high,339,24,0,0,24,0,1.0,28.182595870206487,26.620173687916328,1.5624221822901643,1.1233157557512747,2.809417925105155,3.9117269089483178,1.692763267980369,3.9117269089483178,5.8431232664292985
stull_globe_direct_plus_diffuse_k0p006_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,very_high,417,180,0,0,180,0,1.0,30.547961630695443,27.363296219859365,3.1846654108360846,3.2180107025727125,4.093327303374114,4.900026921821537,3.2162400076550983,4.900026921821537,6.938622379909297
stull_globe_direct_plus_diffuse_k0p008_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,low,918,0,0,0,0,0,,25.881590413943357,25.488102220309585,0.393488193633768,0.3641395502254525,0.7391714624972288,1.141614450984246,0.5585855165677649,1.1461167533410055,2.558340896106742
stull_globe_direct_plus_diffuse_k0p008_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,high,339,24,0,0,24,0,1.0,28.182595870206487,26.66629478199587,1.516301088210621,1.0947077287634635,2.760805238273301,3.8471690434725407,1.6619518264344908,3.8471690434725407,5.812291273877634
stull_globe_direct_plus_diffuse_k0p008_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,very_high,417,180,0,0,180,0,1.0,30.547961630695443,27.45780653935318,3.0901550913422646,3.116220589764918,3.9557933931170837,4.820719718292234,3.124468896734102,4.820719718292234,6.855047515896622
stull_globe_direct_plus_diffuse_k0p01_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,low,918,0,0,0,0,0,,25.881590413943357,25.488102220309585,0.393488193633768,0.3641395502254525,0.7391714624972288,1.141614450984246,0.5585855165677649,1.1461167533410055,2.558340896106742
stull_globe_direct_plus_diffuse_k0p01_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,high,339,24,0,0,24,0,1.0,28.182595870206487,26.712415876075415,1.4701799941310778,1.0385596911640533,2.689954818974755,3.793532948441015,1.6326010728566416,3.793532948441015,5.781459281325969
stull_globe_direct_plus_diffuse_k0p01_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,diffuse_radiation_bin,very_high,417,180,0,0,180,0,1.0,30.547961630695443,27.552316858847,2.995644771848447,3.02350700851175,3.8568490331326686,4.720831535911304,3.033532773522241,4.720831535911304,6.771472651883954
