candidate_id,candidate_role,candidate_family,regime_variable,regime_bin,n,n_obs_ge31,n_pred_ge31,n_ge31_hit,n_ge31_miss,n_ge31_false_alarm,ge31_miss_rate_among_observed,mean_official_wbgt_c,mean_prediction_wbgt_c,mean_residual_official_minus_pred_c,median_residual_official_minus_pred_c,p75_residual_official_minus_pred_c,p90_residual_official_minus_pred_c,mean_abs_error_c,p90_abs_error_c,max_abs_error_c
stull_globe_shortwave_radiation_k0p0045_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,31-32,134,134,0,0,134,0,1.0,31.36791044776119,27.518753830338767,3.849156617422426,3.8099150355985554,4.3050808811433114,4.746312551461559,3.849156617422426,4.746312551461559,5.64191457179292
stull_globe_shortwave_radiation_k0p0045_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,32-33,55,55,0,0,55,0,1.0,32.35818181818181,27.428779976592676,4.929401841589141,4.973339444137935,5.348183258480855,5.617087550964642,4.929401841589141,5.617087550964642,6.102514049353864
stull_globe_shortwave_radiation_k0p0045_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,>=33,15,15,0,0,15,0,1.0,33.34,27.509705410614156,5.830294589385846,5.937381660050569,6.242681747047513,6.609686163766906,5.830294589385846,6.609686163766906,7.0013035279188
stull_globe_shortwave_radiation_k0p006_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,<28,1123,0,0,0,0,0,,26.083615316117545,25.681884298524256,0.4017310175932864,0.3700779521035358,0.7618747960011696,1.173918137170644,0.5853834078736218,1.2264425159347547,3.0994405262689533
stull_globe_shortwave_radiation_k0p006_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,28-29,94,0,0,0,0,0,,28.49787234042553,26.831869629438817,1.6660027109867155,1.704737189187787,2.234865020406712,2.840997932639498,1.6944063608920448,2.840997932639498,3.6332000120261405
stull_globe_shortwave_radiation_k0p006_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,29-30,113,0,0,0,0,0,,29.5141592920354,26.97087917076357,2.543280121271824,2.6111176431328076,2.9934309370771714,3.33432663195915,2.543280121271824,3.33432663195915,4.601084778461029
stull_globe_shortwave_radiation_k0p006_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,30-31,140,0,0,0,0,0,,30.44857142857143,27.1195849104206,3.3289865181508325,3.319297374210885,3.7037984277457072,4.120832015789436,3.3289865181508325,4.120832015789436,5.027830098733929
stull_globe_shortwave_radiation_k0p006_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,31-32,134,134,0,0,134,0,1.0,31.36791044776119,27.601178269092728,3.766732178668465,3.7285496314024247,4.236312676808279,4.692751697360426,3.766732178668465,4.692751697360426,5.605390264817974
stull_globe_shortwave_radiation_k0p006_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,32-33,55,55,0,0,55,0,1.0,32.35818181818181,27.50848163596372,4.849700182218098,4.918675324262193,5.297728015273558,5.5499296564942195,4.849700182218098,5.5499296564942195,6.0541594766033775
stull_globe_shortwave_radiation_k0p006_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,>=33,15,15,0,0,15,0,1.0,33.34,27.592254528506825,5.747745471493178,5.839596429982265,6.158025288423698,6.537457349726987,5.747745471493178,6.537457349726987,6.938622379909297
stull_globe_shortwave_radiation_k0p008_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,<28,1123,0,0,0,0,0,,26.083615316117545,25.68830552015856,0.3953097959589803,0.3627458029780435,0.7586958707165508,1.160422972515601,0.5840093570689189,1.2264425159347547,3.0872924206311083
stull_globe_shortwave_radiation_k0p008_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,28-29,94,0,0,0,0,0,,28.49787234042553,26.89635971573816,1.6015126246873703,1.6443225347901596,2.190616654129415,2.8248451557332808,1.636982756955835,2.8248451557332808,3.6217325848171953
stull_globe_shortwave_radiation_k0p008_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,29-30,113,0,0,0,0,0,,29.5141592920354,27.04398481828074,2.4701744737546596,2.5425179425628137,2.917209377038958,3.283333300972412,2.4701744737546596,3.283333300972412,4.590545425250248
stull_globe_shortwave_radiation_k0p008_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,30-31,140,0,0,0,0,0,,30.44857142857143,27.20022452120069,3.2483469073707423,3.2317905699032448,3.649770166606583,4.045659046600633,3.2483469073707423,4.045659046600633,5.014902771497656
stull_globe_shortwave_radiation_k0p008_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,31-32,134,134,0,0,134,0,1.0,31.36791044776119,27.711077520764675,3.656832926996516,3.62006242580758,4.155596970518703,4.609299763739447,3.656832926996516,4.609299763739447,5.5566911888513815
stull_globe_shortwave_radiation_k0p008_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,32-33,55,55,0,0,55,0,1.0,32.35818181818181,27.614750515125117,4.743431303056703,4.8188112370361935,5.214655455081013,5.463476108158519,4.743431303056703,5.463476108158519,5.989686712936056
stull_globe_shortwave_radiation_k0p008_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,>=33,15,15,0,0,15,0,1.0,33.34,27.702320019030378,5.637679980969618,5.709216123224515,6.045150010258608,6.441152264340433,5.637679980969618,6.441152264340433,6.855047515896622
stull_globe_shortwave_radiation_k0p01_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,<28,1123,0,0,0,0,0,,26.083615316117545,25.694726741792866,0.3888885743246741,0.36170057266866706,0.7508233366321111,1.1542575201560157,0.5833862974448671,1.2264425159347547,3.0751443149932634
stull_globe_shortwave_radiation_k0p01_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,28-29,94,0,0,0,0,0,,28.49787234042553,26.9608498020375,1.5370225383880245,1.57189045730059,2.111913629620253,2.808692378827063,1.5795591530196256,2.808692378827063,3.61026515760825
stull_globe_shortwave_radiation_k0p01_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,29-30,113,0,0,0,0,0,,29.5141592920354,27.1170904657979,2.397068826237497,2.4735662504317126,2.8566804265594286,3.2268056575825645,2.397068826237497,3.2268056575825645,4.58000607203946
stull_globe_shortwave_radiation_k0p01_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,30-31,140,0,0,0,0,0,,30.44857142857143,27.280864131980778,3.167707296590651,3.1630480661343583,3.5921090610906656,3.9734510279281596,3.167707296590651,3.9734510279281596,5.001975444261383
stull_globe_shortwave_radiation_k0p01_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,31-32,134,134,0,0,134,0,1.0,31.36791044776119,27.820976772436627,3.546933675324568,3.5103475038450664,4.072835132295794,4.526084170990776,3.546933675324568,4.526084170990776,5.507992112884789
stull_globe_shortwave_radiation_k0p01_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,32-33,55,55,0,0,55,0,1.0,32.35818181818181,27.721019394286508,4.63716242389531,4.715726189125238,5.126847470316646,5.377986814757156,4.63716242389531,5.377986814757156,5.925213949268738
stull_globe_shortwave_radiation_k0p01_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,>=33,15,15,0,0,15,0,1.0,33.34,27.812385509553938,5.527614490446061,5.578835816466771,5.932274732093523,6.344847178953876,5.527614490446061,6.344847178953876,6.771472651883954
stull_globe_shortwave_radiation_k0p012_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,<28,1123,0,0,0,0,0,,26.083615316117545,25.701147963427175,0.3824673526903679,0.3610037890242914,0.7483676380479736,1.151111666137401,0.583278970796689,1.2275455385811156,3.0629962093554184
stull_globe_shortwave_radiation_k0p012_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,28-29,94,0,0,0,0,0,,28.49787234042553,27.025339888336852,1.472532452088679,1.523903978222279,2.039532986620542,2.7925396019208444,1.5273379923544006,2.7925396019208444,3.598797730399305
stull_globe_shortwave_radiation_k0p012_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,29-30,113,0,0,0,0,0,,29.5141592920354,27.19019611331506,2.3239631787203345,2.429114683373477,2.796151476079892,3.1727518405568382,2.3239631787203345,3.1727518405568382,4.569466718828679
stull_globe_shortwave_radiation_k0p012_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,30-31,140,0,0,0,0,0,,30.44857142857143,27.361503742760863,3.087067685810561,3.088711160756958,3.5382564808934287,3.901324285261598,3.087067685810561,3.901324285261598,4.98904811702511
stull_globe_shortwave_radiation_k0p012_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,31-32,134,134,0,0,134,0,1.0,31.36791044776119,27.930876024108574,3.4370344236526194,3.403088014617893,3.9820733190992517,4.430464183611797,3.4370344236526194,4.430464183611797,5.459293036918197
stull_globe_shortwave_radiation_k0p012_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,32-33,55,55,0,0,55,0,1.0,32.35818181818181,27.827288273447902,4.5308935447339165,4.612641141214283,5.052520637189161,5.292497521355793,4.5308935447339165,5.292497521355793,5.8607411856014195
stull_globe_shortwave_radiation_k0p012_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,>=33,15,15,0,0,15,0,1.0,33.34,27.9224510000775,5.417548999922502,5.448455509709028,5.808107792054209,6.257575423066699,5.417548999922502,6.257575423066699,6.687897787871279
stull_globe_shortwave_radiation_k0p002_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,<28,1123,0,0,0,0,0,,26.083615316117545,25.66859637824748,0.41501893787006183,0.4153356849865162,0.7695828060101775,1.2268166799228035,0.5893562604200284,1.2335982266803698,3.1245421622711476
stull_globe_shortwave_radiation_k0p002_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,28-29,94,0,0,0,0,0,,28.49787234042553,26.69934373335825,1.7985286070672764,1.8136779632865867,2.317881853722721,2.8815772534895334,1.812444976815905,2.8815772534895334,3.656640290312282
stull_globe_shortwave_radiation_k0p002_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,29-30,113,0,0,0,0,0,,29.5141592920354,26.82131114166072,2.6928481503746795,2.709542018390195,3.1092854830308276,3.471047610281924,2.6928481503746795,3.471047610281924,4.6225835495808525
stull_globe_shortwave_radiation_k0p002_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,30-31,140,0,0,0,0,0,,30.44857142857143,26.95471378883486,3.4938576397365666,3.5030719351771307,3.8876315483538724,4.273675306416738,3.4938576397365666,4.273675306416738,5.054459561324052
stull_globe_shortwave_radiation_k0p002_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,31-32,134,134,0,0,134,0,1.0,31.36791044776119,27.374993971800702,3.992916475960493,3.9625970591543584,4.4303312812306865,4.852065309202784,3.992916475960493,4.852065309202784,5.705854385352545
stull_globe_shortwave_radiation_k0p002_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,32-33,55,55,0,0,55,0,1.0,32.35818181818181,27.29038330471412,5.067798513467696,5.096334324408804,5.445823849302629,5.737253587043516,5.067798513467696,5.737253587043516,6.186050537861096
stull_globe_shortwave_radiation_k0p002_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,>=33,15,15,0,0,15,0,1.0,33.34,27.367846407496028,5.972153592503974,6.107646715567782,6.390957230681337,6.733203903015918,5.972153592503974,6.733203903015918,7.108392663847006
stull_globe_shortwave_radiation_k0p003_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,<28,1123,0,0,0,0,0,,26.083615316117545,25.671584250560553,0.4120310655569902,0.4100001883800992,0.7695828060101775,1.2242446906728028,0.5883661889956027,1.2335982266803698,3.118870821815481
stull_globe_shortwave_radiation_k0p003_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,28-29,94,0,0,0,0,0,,28.49787234042553,26.729815914767,1.7680564256585383,1.782586332952441,2.296666102362744,2.8674037676736024,1.7853288788735209,2.8674037676736024,3.651159288641935
stull_globe_shortwave_radiation_k0p003_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,29-30,113,0,0,0,0,0,,29.5141592920354,26.856185598385036,2.6579736936503635,2.6873044762443286,3.0817006917490524,3.439877631343129,2.6579736936503635,3.439877631343129,4.617523905324582
stull_globe_shortwave_radiation_k0p003_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,30-31,140,0,0,0,0,0,,30.44857142857143,26.99323764421213,3.455333784359298,3.4646694190210017,3.843026094399077,4.236620465646741,3.455333784359298,4.236620465646741,5.048383301764705
stull_globe_shortwave_radiation_k0p003_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,31-32,134,134,0,0,134,0,1.0,31.36791044776119,27.426750700662613,3.941159747098585,3.9033384106306936,4.387797606208364,4.81143122710694,3.941159747098585,4.81143122710694,5.683037831669939
stull_globe_shortwave_radiation_k0p003_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,32-33,55,55,0,0,55,0,1.0,32.35818181818181,27.34073745783141,5.017444360350407,5.05667899116666,5.4111763226945016,5.689137633779235,5.017444360350407,5.689137633779235,6.155286922988978
stull_globe_shortwave_radiation_k0p003_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,>=33,15,15,0,0,15,0,1.0,33.34,27.420740582775963,5.919259417224038,6.046101398223918,6.338110284562529,6.686619551580547,5.919259417224038,6.686619551580547,7.067915509796855
stull_globe_shortwave_radiation_k0p0045_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,<28,1123,0,0,0,0,0,,26.083615316117545,25.67606605903016,0.4075492570873828,0.3832710821288785,0.7675581074775906,1.2192519153617023,0.5869184354379249,1.2277010441231475,3.110363811131979
stull_globe_shortwave_radiation_k0p0045_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,28-29,94,0,0,0,0,0,,28.49787234042553,26.775524186880098,1.7223481535454312,1.7479813680829785,2.2681732788086286,2.856377519831324,1.7446547319599444,2.856377519831324,3.6429377861364145
stull_globe_shortwave_radiation_k0p0045_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,29-30,113,0,0,0,0,0,,29.5141592920354,26.908497283471508,2.6056620085638893,2.660223249220003,3.040323504826386,3.382361336106467,2.6056620085638893,3.382361336106467,4.609934438940179
stull_globe_shortwave_radiation_k0p0045_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,30-31,140,0,0,0,0,0,,30.44857142857143,27.051023427278036,3.3975480012933956,3.407283634106136,3.7734027806215193,4.181038204491745,3.3975480012933956,4.181038204491745,5.039268912425683
stull_globe_shortwave_radiation_k0p0045_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,31-32,134,134,0,0,134,0,1.0,31.36791044776119,27.504385793955468,3.863524653805722,3.8164463958136334,4.312511394026508,4.7510473248746115,3.863524653805722,4.7510473248746115,5.648813001146031
stull_globe_shortwave_radiation_k0p0045_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,32-33,55,55,0,0,55,0,1.0,32.35818181818181,27.416268687507355,4.941913130674472,4.977855315753416,5.353247703749265,5.624221589658256,4.941913130674472,5.624221589658256,6.109141500680803
stull_globe_shortwave_radiation_k0p0045_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,>=33,15,15,0,0,15,0,1.0,33.34,27.500081845695874,5.839918154304127,5.953783422208126,6.258839865384314,6.616743024427491,5.839918154304127,6.616743024427491,7.0071997787216205
stull_globe_shortwave_radiation_k0p006_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,<28,1123,0,0,0,0,0,,26.083615316117545,25.68054786749977,0.4030674486177755,0.37057310543322686,0.7618747960011696,1.188272181566807,0.5856638686061005,1.2275455385811156,3.1018568004484735
stull_globe_shortwave_radiation_k0p006_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,28-29,94,0,0,0,0,0,,28.49787234042553,26.8212324589932,1.6766398814323247,1.7133764032135197,2.2410951244490294,2.845351271989049,1.703980585046368,2.845351271989049,3.634716283630894
stull_globe_shortwave_radiation_k0p006_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,29-30,113,0,0,0,0,0,,29.5141592920354,26.96080896855798,2.5533503234774155,2.6189745420532233,2.998946317903723,3.3390300265606783,2.5533503234774155,3.3390300265606783,4.60234497255577
stull_globe_shortwave_radiation_k0p006_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,30-31,140,0,0,0,0,0,,30.44857142857143,27.108809210343935,3.3397622182274933,3.3509166916372486,3.7163874322089683,4.12779208851844,3.3397622182274933,4.12779208851844,5.030154523086665
stull_globe_shortwave_radiation_k0p006_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,31-32,134,134,0,0,134,0,1.0,31.36791044776119,27.58202088724833,3.785889560512859,3.7372581116891936,4.246191974956095,4.701907037102614,3.785889560512859,4.701907037102614,5.61458817062212
stull_globe_shortwave_radiation_k0p006_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,32-33,55,55,0,0,55,0,1.0,32.35818181818181,27.49179991718328,4.866381900998536,4.925174551942728,5.30448060896477,5.559441708085707,4.866381900998536,5.559441708085707,6.062996078372624
stull_globe_shortwave_radiation_k0p006_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,>=33,15,15,0,0,15,0,1.0,33.34,27.579423108615785,5.7605768913842175,5.861465446192334,6.179569446206095,6.546866497274435,5.7605768913842175,6.546866497274435,6.946484047646386
stull_globe_shortwave_radiation_k0p008_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,<28,1123,0,0,0,0,0,,26.083615316117545,25.68652361212591,0.3970917039916323,0.363791099524704,0.7586958707165508,1.16083097411694,0.5843190646840235,1.2264425159347547,3.09051411953714
stull_globe_shortwave_radiation_k0p008_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,28-29,94,0,0,0,0,0,,28.49787234042553,26.882176821810685,1.6156955186148496,1.6550688459030845,2.2010172637791525,2.8306496081993497,1.6497483891616003,2.8306496081993497,3.6237542802902
stull_globe_shortwave_radiation_k0p008_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,29-30,113,0,0,0,0,0,,29.5141592920354,27.03055788200661,2.483601410028784,2.5541280215408193,2.943776735340169,3.3044108400977725,2.483601410028784,3.3044108400977725,4.592225684043235
stull_globe_shortwave_radiation_k0p008_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,30-31,140,0,0,0,0,0,,30.44857142857143,27.18585692109847,3.2627145074729564,3.259705992068797,3.657694683497928,4.054072606362206,3.2627145074729564,4.054072606362206,5.018002003967968
stull_globe_shortwave_radiation_k0p008_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,31-32,134,134,0,0,134,0,1.0,31.36791044776119,27.685534344972154,3.682376102789042,3.6316737328566067,4.164308639756948,4.629235093047019,3.682376102789042,4.629235093047019,5.568955063256912
stull_globe_shortwave_radiation_k0p008_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,32-33,55,55,0,0,55,0,1.0,32.35818181818181,27.592508223417873,4.765673594763957,4.8281203416124505,5.223492118521044,5.474838147283796,4.765673594763957,5.474838147283796,6.001468848628388
stull_globe_shortwave_radiation_k0p008_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,>=33,15,15,0,0,15,0,1.0,33.34,27.685211459175658,5.65478854082434,5.738374811504613,6.073875553968476,6.453697794403696,5.65478854082434,6.453697794403696,6.865529739546076
stull_globe_shortwave_radiation_k0p01_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,<28,1123,0,0,0,0,0,,26.083615316117545,25.692499356752055,0.3911159593654892,0.3627458029780435,0.7510067531212012,1.160422972515601,0.583555977331678,1.2264425159347547,3.0791714386257993
stull_globe_shortwave_radiation_k0p01_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,28-29,94,0,0,0,0,0,,28.49787234042553,26.94312118462816,1.5547511557973739,1.5924505855662883,2.124327164427207,2.815947944409647,1.5955161932768311,2.815947944409647,3.6127922769495058
stull_globe_shortwave_radiation_k0p01_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,29-30,113,0,0,0,0,0,,29.5141592920354,27.100306795455246,2.4138524965801516,2.481842370779095,2.8886071527766184,3.256630863918121,2.4138524965801516,3.256630863918121,4.582106395530694
stull_globe_shortwave_radiation_k0p01_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,30-31,140,0,0,0,0,0,,30.44857142857143,27.26290463185301,3.185666796718419,3.1810057933222247,3.5998556611419215,3.985845284237002,3.185666796718419,3.985845284237002,5.005849484849275
stull_globe_shortwave_radiation_k0p01_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,31-32,134,134,0,0,134,0,1.0,31.36791044776119,27.78904780269597,3.5788626450652252,3.5260893540240197,4.0843081664591505,4.553524740235504,3.5788626450652252,4.553524740235504,5.523321955891699
stull_globe_shortwave_radiation_k0p01_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,32-33,55,55,0,0,55,0,1.0,32.35818181818181,27.693216529652442,4.664965288529376,4.72736256984556,5.137523970706701,5.392189363663754,4.664965288529376,5.392189363663754,5.939941618884152
stull_globe_shortwave_radiation_k0p01_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,>=33,15,15,0,0,15,0,1.0,33.34,27.79099980973554,5.549000190264461,5.615284176816893,5.968181661730853,6.360529091532954,5.549000190264461,6.360529091532954,6.7845754314457665
stull_globe_shortwave_radiation_k0p012_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,<28,1123,0,0,0,0,0,,26.083615316117545,25.698475101378197,0.38514021473934595,0.36170057266866706,0.7485339842421119,1.151111666137401,0.5833894141328398,1.2275455385811156,3.067828757714466
stull_globe_shortwave_radiation_k0p012_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,28-29,94,0,0,0,0,0,,28.49787234042553,27.00406554744563,1.4938067929798984,1.5446221354736984,2.058469474465171,2.8012462806199476,1.5426002467097242,2.8012462806199476,3.6018302736088117
stull_globe_shortwave_radiation_k0p012_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,29-30,113,0,0,0,0,0,,29.5141592920354,27.17005570890388,2.34410358313152,2.4402081061764207,2.826726728822017,3.2042228050723454,2.34410358313152,3.2042228050723454,4.571987107018153
stull_globe_shortwave_radiation_k0p012_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,30-31,140,0,0,0,0,0,,30.44857142857143,27.339952342607546,3.1086190859638823,3.111705800422099,3.5540692675275167,3.9208633797591905,3.1086190859638823,3.9208633797591905,4.993696965730582
stull_globe_shortwave_radiation_k0p012_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,31-32,134,134,0,0,134,0,1.0,31.36791044776119,27.892561260419786,3.4753491873414077,3.4248613041784814,3.9958409600952773,4.473063594374876,3.4753491873414077,4.473063594374876,5.477688848526487
stull_globe_shortwave_radiation_k0p012_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,32-33,55,55,0,0,55,0,1.0,32.35818181818181,27.793924835887015,4.564256982294796,4.626604798078674,5.0653324376572275,5.30954058004371,4.564256982294796,5.30954058004371,5.878414389139916
stull_globe_shortwave_radiation_k0p012_wf1p0,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,>=33,15,15,0,0,15,0,1.0,33.34,27.89678816029542,5.443211839704584,5.492193542129172,5.858453762075468,6.2705875945964245,5.443211839704584,6.2705875945964245,6.703621123345457
stull_globe_shortwave_3h_mean_k0p002_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,<28,1123,0,0,0,0,0,,26.083615316117545,25.679695258693254,0.40392005742428716,0.37057310543322686,0.7646622542348549,1.2188896442954058,0.5865673558602286,1.2334828229085,3.1332554743899976
stull_globe_shortwave_3h_mean_k0p002_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,28-29,94,0,0,0,0,0,,28.49787234042553,26.709969560037845,1.7879027803876788,1.805370204749753,2.3239504840030287,2.885901855594493,1.8007699192331754,2.885901855594493,3.6651548257757796
stull_globe_shortwave_3h_mean_k0p002_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,29-30,113,0,0,0,0,0,,29.5141592920354,26.82242398183758,2.691735310197823,2.7242423984913806,3.1341219205150708,3.465829380286555,2.691735310197823,3.465829380286555,4.630459087896526
stull_globe_shortwave_3h_mean_k0p002_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,30-31,140,0,0,0,0,0,,30.44857142857143,26.946368327168454,3.5022031014029738,3.518239457010459,3.8860122676110898,4.2403581264028665,3.5022031014029738,4.2403581264028665,5.063825669757467
stull_globe_shortwave_3h_mean_k0p002_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,31-32,134,134,0,0,134,0,1.0,31.36791044776119,27.363412981087176,4.004497466674017,3.9886729605990148,4.422162255243499,4.847424671571492,4.004497466674017,4.847424671571492,5.684596838126534
