cell_id,forcing_day_id,date,hour_sgt,scenario,tmrt_mean_c,tmrt_p50_c,tmrt_p90_c,tmrt_p95_c,tmrt_max_c,valid_pixel_count,nodata_fraction,sanity_status
TP_0050,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,16,overhead_as_canopy,38.509845,34.699020,47.515934,47.599144,47.696152,22500,0.000000,PASS
TP_0560,FD01_high_shortwave_hot_20260507,2026-05-07,10,base,40.329928,42.798346,46.558613,46.632202,46.632202,22500,0.000000,PASS
TP_0560,FD01_high_shortwave_hot_20260507,2026-05-07,10,overhead_as_canopy,38.914847,35.092644,46.536766,46.632202,46.632202,22500,0.000000,PASS
TP_0560,FD01_high_shortwave_hot_20260507,2026-05-07,12,base,53.766064,59.702162,62.338795,62.346478,62.443672,22500,0.000000,PASS
TP_0560,FD01_high_shortwave_hot_20260507,2026-05-07,12,overhead_as_canopy,51.237424,58.119953,62.332932,62.346478,62.443672,22500,0.000000,PASS
TP_0560,FD01_high_shortwave_hot_20260507,2026-05-07,13,base,53.860939,59.136522,62.587261,62.623070,62.623070,22500,0.000000,PASS
TP_0560,FD01_high_shortwave_hot_20260507,2026-05-07,13,overhead_as_canopy,51.354110,57.405655,62.572681,62.623070,62.623070,22500,0.000000,PASS
TP_0560,FD01_high_shortwave_hot_20260507,2026-05-07,15,base,51.514102,56.198008,60.783722,60.863319,60.863319,22500,0.000000,PASS
TP_0560,FD01_high_shortwave_hot_20260507,2026-05-07,15,overhead_as_canopy,49.068398,53.947315,60.782738,60.863319,60.863319,22500,0.000000,PASS
TP_0560,FD01_high_shortwave_hot_20260507,2026-05-07,16,base,44.129478,46.892950,51.782978,51.876877,51.876877,22500,0.000000,PASS
TP_0560,FD01_high_shortwave_hot_20260507,2026-05-07,16,overhead_as_canopy,42.310509,43.866091,51.777821,51.876877,51.876877,22500,0.000000,PASS
TP_0560,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,10,base,27.447278,27.563837,28.767342,28.827211,29.018204,22500,0.000000,PASS
TP_0560,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,10,overhead_as_canopy,27.363062,27.473441,28.753874,28.827211,29.018204,22500,0.000000,PASS
TP_0560,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,12,base,45.966136,48.957335,53.444496,53.527927,53.527927,22500,0.000000,PASS
TP_0560,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,12,overhead_as_canopy,44.109790,47.415693,53.419598,53.527927,53.527927,22500,0.000000,PASS
TP_0560,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,13,base,50.963475,54.901104,59.536942,59.614353,59.614353,22500,0.000000,PASS
TP_0560,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,13,overhead_as_canopy,48.701024,53.093773,59.517525,59.614353,59.614353,22500,0.000000,PASS
TP_0560,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,15,base,39.121495,40.263163,44.334019,44.434757,44.434757,22500,0.000000,PASS
TP_0560,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,15,overhead_as_canopy,37.993701,39.212027,44.317352,44.434757,44.434757,22500,0.000000,PASS
TP_0560,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,16,base,40.942326,43.086096,47.602253,47.695286,47.695286,22500,0.000000,PASS
TP_0560,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,16,overhead_as_canopy,39.406863,40.614626,47.594700,47.695286,47.695286,22500,0.000000,PASS
TP_0963,FD01_high_shortwave_hot_20260507,2026-05-07,10,base,40.462029,43.596426,46.253536,46.479050,46.633125,22500,0.000000,PASS
TP_0963,FD01_high_shortwave_hot_20260507,2026-05-07,10,overhead_as_canopy,40.405225,43.535208,46.236702,46.384163,46.633125,22500,0.000000,PASS
TP_0963,FD01_high_shortwave_hot_20260507,2026-05-07,12,base,54.949382,60.773172,62.092846,62.320301,62.369701,22500,0.000000,PASS
TP_0963,FD01_high_shortwave_hot_20260507,2026-05-07,12,overhead_as_canopy,54.864582,60.741978,62.091282,62.257202,62.369701,22500,0.000000,PASS
TP_0963,FD01_high_shortwave_hot_20260507,2026-05-07,13,base,54.737193,60.177454,62.272453,62.531990,62.622208,22500,0.000000,PASS
TP_0963,FD01_high_shortwave_hot_20260507,2026-05-07,13,overhead_as_canopy,54.666336,60.134132,62.261776,62.447495,62.622208,22500,0.000000,PASS
TP_0963,FD01_high_shortwave_hot_20260507,2026-05-07,15,base,52.334368,57.570295,60.551399,60.686520,60.863537,22500,0.000000,PASS
TP_0963,FD01_high_shortwave_hot_20260507,2026-05-07,15,overhead_as_canopy,52.249632,57.501680,60.531384,60.603813,60.863537,22500,0.000000,PASS
TP_0963,FD01_high_shortwave_hot_20260507,2026-05-07,16,base,44.750917,48.221842,51.543072,51.684643,51.877106,22500,0.000000,PASS
TP_0963,FD01_high_shortwave_hot_20260507,2026-05-07,16,overhead_as_canopy,44.669610,48.149658,51.513733,51.582959,51.877106,22500,0.000000,PASS
TP_0963,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,10,base,27.377241,27.523520,28.560179,28.717272,30.136930,22500,0.000000,PASS
TP_0963,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,10,overhead_as_canopy,27.371183,27.520830,28.549517,28.652792,30.136930,22500,0.000000,PASS
TP_0963,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,12,base,46.801965,50.142607,53.052856,53.344387,53.528275,22500,0.000000,PASS
TP_0963,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,12,overhead_as_canopy,46.739008,50.098053,53.034050,53.219627,53.528275,22500,0.000000,PASS
TP_0963,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,13,base,51.769046,56.157364,59.137886,59.441738,59.613918,22500,0.000000,PASS
TP_0963,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,13,overhead_as_canopy,51.700476,56.098619,59.123604,59.312836,59.613918,22500,0.000000,PASS
TP_0963,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,15,base,39.519125,41.299250,44.049995,44.231937,44.434929,22500,0.000000,PASS
TP_0963,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,15,overhead_as_canopy,39.476992,41.254356,44.039124,44.141502,44.434929,22500,0.000000,PASS
TP_0963,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,16,base,41.468522,44.269516,47.364407,47.510822,47.695477,22500,0.000000,PASS
TP_0963,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,16,overhead_as_canopy,41.399455,44.203814,47.337208,47.413765,47.695477,22500,0.000000,PASS
TP_0056,FD01_high_shortwave_hot_20260507,2026-05-07,10,base,39.569077,42.403784,45.870148,46.171936,46.629631,22500,0.000000,PASS
TP_0056,FD01_high_shortwave_hot_20260507,2026-05-07,10,overhead_as_canopy,39.569077,42.403784,45.870148,46.171936,46.629631,22500,0.000000,PASS
TP_0056,FD01_high_shortwave_hot_20260507,2026-05-07,12,base,53.615680,59.972513,61.964748,62.126591,62.385262,22500,0.000000,PASS
TP_0056,FD01_high_shortwave_hot_20260507,2026-05-07,12,overhead_as_canopy,53.615680,59.972513,61.964748,62.126591,62.385262,22500,0.000000,PASS
TP_0056,FD01_high_shortwave_hot_20260507,2026-05-07,13,base,53.057919,59.015770,61.915898,62.205477,62.624161,22500,0.000000,PASS
TP_0056,FD01_high_shortwave_hot_20260507,2026-05-07,13,overhead_as_canopy,53.057919,59.015770,61.915898,62.205477,62.624161,22500,0.000000,PASS
TP_0056,FD01_high_shortwave_hot_20260507,2026-05-07,15,base,49.966306,55.731642,60.000075,60.343270,60.865246,22500,0.000000,PASS
TP_0056,FD01_high_shortwave_hot_20260507,2026-05-07,15,overhead_as_canopy,49.966306,55.731642,60.000075,60.343270,60.865246,22500,0.000000,PASS
TP_0056,FD01_high_shortwave_hot_20260507,2026-05-07,16,base,42.736514,45.719053,50.973107,51.334583,51.878796,22500,0.000000,PASS
TP_0056,FD01_high_shortwave_hot_20260507,2026-05-07,16,overhead_as_canopy,42.736514,45.719053,50.973107,51.334583,51.878796,22500,0.000000,PASS
TP_0056,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,10,base,27.231449,27.367240,28.300880,28.527366,30.014227,22500,0.000000,PASS
TP_0056,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,10,overhead_as_canopy,27.231449,27.367240,28.300880,28.527366,30.014227,22500,0.000000,PASS
TP_0056,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,12,base,45.595323,48.760082,52.552128,52.950575,53.526348,22500,0.000000,PASS
TP_0056,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,12,overhead_as_canopy,45.595323,48.760082,52.552128,52.950575,53.526348,22500,0.000000,PASS
TP_0056,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,13,base,50.131243,54.559496,58.586115,59.015262,59.614902,22500,0.000000,PASS
TP_0056,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,13,overhead_as_canopy,50.131243,54.559496,58.586115,59.015262,59.614902,22500,0.000000,PASS
TP_0056,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,15,base,38.307070,39.874311,43.492915,43.873293,44.435585,22500,0.000000,PASS
TP_0056,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,15,overhead_as_canopy,38.307070,39.874311,43.492915,43.873293,44.435585,22500,0.000000,PASS
TP_0056,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,16,base,39.724241,42.081533,46.823100,47.173701,47.696968,22500,0.000000,PASS
TP_0056,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,16,overhead_as_canopy,39.724241,42.081533,46.823100,47.173701,47.696968,22500,0.000000,PASS
TP_0135,FD01_high_shortwave_hot_20260507,2026-05-07,10,base,39.533575,41.971186,46.354852,46.630550,46.630550,22500,0.000000,PASS
TP_0135,FD01_high_shortwave_hot_20260507,2026-05-07,10,overhead_as_canopy,39.006975,35.186773,46.342594,46.630550,46.630550,22500,0.000000,PASS
TP_0135,FD01_high_shortwave_hot_20260507,2026-05-07,12,base,52.126602,59.149151,62.182720,62.345291,62.350910,22500,0.000000,PASS
TP_0135,FD01_high_shortwave_hot_20260507,2026-05-07,12,overhead_as_canopy,51.200336,58.585632,62.178417,62.345291,62.350910,22500,0.000000,PASS
TP_0135,FD01_high_shortwave_hot_20260507,2026-05-07,13,base,52.203980,58.435369,62.356244,62.623985,62.623985,22500,0.000000,PASS
TP_0135,FD01_high_shortwave_hot_20260507,2026-05-07,13,overhead_as_canopy,51.265036,57.858320,62.345169,62.623985,62.623985,22500,0.000000,PASS
TP_0135,FD01_high_shortwave_hot_20260507,2026-05-07,15,base,49.756271,54.861317,60.511481,60.864143,60.864143,22500,0.000000,PASS
TP_0135,FD01_high_shortwave_hot_20260507,2026-05-07,15,overhead_as_canopy,48.779918,53.859835,60.500944,60.864143,60.864143,22500,0.000000,PASS
TP_0135,FD01_high_shortwave_hot_20260507,2026-05-07,16,base,42.988654,45.457075,51.518896,51.877693,51.877693,22500,0.000000,PASS
TP_0135,FD01_high_shortwave_hot_20260507,2026-05-07,16,overhead_as_canopy,42.287889,38.685562,51.507614,51.877693,51.877693,22500,0.000000,PASS
TP_0135,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,10,base,27.495134,27.528991,28.637157,28.826643,29.053209,22500,0.000000,PASS
TP_0135,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,10,overhead_as_canopy,27.440901,27.468786,28.630035,28.826643,29.053209,22500,0.000000,PASS
TP_0135,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,12,base,44.968574,48.221636,53.175373,53.527012,53.527012,22500,0.000000,PASS
TP_0135,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,12,overhead_as_canopy,44.260491,47.734905,53.162379,53.527012,53.527012,22500,0.000000,PASS
TP_0135,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,13,base,49.613475,54.069710,59.245711,59.614811,59.614811,22500,0.000000,PASS
TP_0135,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,13,overhead_as_canopy,48.752203,53.529247,59.228238,59.614811,59.614811,22500,0.000000,PASS
TP_0135,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,15,base,38.473914,39.510710,44.080989,44.435078,44.435078,22500,0.000000,PASS
TP_0135,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,15,overhead_as_canopy,38.002327,39.083868,44.069164,44.435078,44.435078,22500,0.000000,PASS
TP_0135,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,16,base,40.004450,41.890947,47.354306,47.696007,47.696007,22500,0.000000,PASS
TP_0135,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,16,overhead_as_canopy,39.406064,36.166994,47.342247,47.696007,47.696007,22500,0.000000,PASS
TP_0691,FD01_high_shortwave_hot_20260507,2026-05-07,10,base,39.857933,42.245701,46.433468,46.535515,46.630913,22500,0.000000,PASS
TP_0691,FD01_high_shortwave_hot_20260507,2026-05-07,10,overhead_as_canopy,39.857933,42.245701,46.433468,46.535515,46.630913,22500,0.000000,PASS
TP_0691,FD01_high_shortwave_hot_20260507,2026-05-07,12,base,53.486991,59.395079,62.209383,62.280285,62.561954,22500,0.000000,PASS
TP_0691,FD01_high_shortwave_hot_20260507,2026-05-07,12,overhead_as_canopy,53.486991,59.395079,62.209383,62.280285,62.561954,22500,0.000000,PASS
TP_0691,FD01_high_shortwave_hot_20260507,2026-05-07,13,base,53.709063,58.810261,62.440613,62.534527,62.622807,22500,0.000000,PASS
TP_0691,FD01_high_shortwave_hot_20260507,2026-05-07,13,overhead_as_canopy,53.709063,58.810261,62.440613,62.534527,62.622807,22500,0.000000,PASS
TP_0691,FD01_high_shortwave_hot_20260507,2026-05-07,15,base,50.549397,55.548761,60.626244,60.749577,60.865852,22500,0.000000,PASS
TP_0691,FD01_high_shortwave_hot_20260507,2026-05-07,15,overhead_as_canopy,50.549397,55.548761,60.626244,60.749577,60.865852,22500,0.000000,PASS
TP_0691,FD01_high_shortwave_hot_20260507,2026-05-07,16,base,43.274580,45.852842,51.638004,51.762749,51.879417,22500,0.000000,PASS
TP_0691,FD01_high_shortwave_hot_20260507,2026-05-07,16,overhead_as_canopy,43.274580,45.852842,51.638004,51.762749,51.879417,22500,0.000000,PASS
TP_0691,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,10,base,27.356681,27.437305,28.691738,28.764662,29.733709,22500,0.000000,PASS
TP_0691,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,10,overhead_as_canopy,27.356681,27.437305,28.691738,28.764662,29.733709,22500,0.000000,PASS
TP_0691,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,12,base,45.755230,48.643475,53.281403,53.408134,53.526756,22500,0.000000,PASS
TP_0691,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,12,overhead_as_canopy,45.755230,48.643475,53.281403,53.408134,53.526756,22500,0.000000,PASS
TP_0691,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,13,base,50.811404,54.556313,59.369934,59.495956,59.614220,22500,0.000000,PASS
TP_0691,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,13,overhead_as_canopy,50.811404,54.556313,59.369934,59.495956,59.614220,22500,0.000000,PASS
TP_0691,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,15,base,38.697771,39.923933,44.199642,44.322220,44.435978,22500,0.000000,PASS
TP_0691,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,15,overhead_as_canopy,38.697771,39.923933,44.199642,44.322220,44.435978,22500,0.000000,PASS
TP_0691,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,16,base,40.213837,42.215412,47.466682,47.586151,47.697498,22500,0.000000,PASS
TP_0691,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,16,overhead_as_canopy,40.213837,42.215412,47.466682,47.586151,47.697498,22500,0.000000,PASS
TP_0028,FD01_high_shortwave_hot_20260507,2026-05-07,10,base,41.304538,43.544989,46.238707,46.393463,46.629490,22500,0.000000,PASS
TP_0028,FD01_high_shortwave_hot_20260507,2026-05-07,10,overhead_as_canopy,41.304538,43.544989,46.238707,46.393463,46.629490,22500,0.000000,PASS
TP_0028,FD01_high_shortwave_hot_20260507,2026-05-07,12,base,57.596877,60.686979,62.156548,62.283971,62.366196,22500,0.000000,PASS
TP_0028,FD01_high_shortwave_hot_20260507,2026-05-07,12,overhead_as_canopy,57.596877,60.686979,62.156548,62.283971,62.366196,22500,0.000000,PASS
TP_0028,FD01_high_shortwave_hot_20260507,2026-05-07,13,base,57.248184,60.033714,62.331387,62.460266,62.624222,22500,0.000000,PASS
TP_0028,FD01_high_shortwave_hot_20260507,2026-05-07,13,overhead_as_canopy,57.248184,60.033714,62.331387,62.460266,62.624222,22500,0.000000,PASS
TP_0028,FD01_high_shortwave_hot_20260507,2026-05-07,15,base,54.332392,57.337227,60.487526,60.611531,60.865353,22500,0.000000,PASS
TP_0028,FD01_high_shortwave_hot_20260507,2026-05-07,15,overhead_as_canopy,54.332392,57.337227,60.487526,60.611531,60.865353,22500,0.000000,PASS
TP_0028,FD01_high_shortwave_hot_20260507,2026-05-07,16,base,45.839176,48.102272,51.459267,51.598679,51.878902,22500,0.000000,PASS
TP_0028,FD01_high_shortwave_hot_20260507,2026-05-07,16,overhead_as_canopy,45.839176,48.102272,51.459267,51.598679,51.878902,22500,0.000000,PASS
TP_0028,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,10,base,27.221233,27.389418,28.536350,28.645361,29.868534,22500,0.000000,PASS
TP_0028,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,10,overhead_as_canopy,27.221233,27.389418,28.536350,28.645361,29.868534,22500,0.000000,PASS
TP_0028,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,12,base,48.424080,49.903566,53.054226,53.240734,53.526260,22500,0.000000,PASS
TP_0028,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,12,overhead_as_canopy,48.424080,49.903566,53.054226,53.240734,53.526260,22500,0.000000,PASS
TP_0028,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,13,base,53.841764,55.907324,59.157256,59.326607,59.614933,22500,0.000000,PASS
TP_0028,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,13,overhead_as_canopy,53.841764,55.907324,59.157256,59.326607,59.614933,22500,0.000000,PASS
TP_0028,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,15,base,40.218938,40.998127,43.982835,44.137863,44.435631,22500,0.000000,PASS
TP_0028,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,15,overhead_as_canopy,40.218938,40.998127,43.982835,44.137863,44.435631,22500,0.000000,PASS
TP_0028,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,16,base,42.335121,44.126686,47.289993,47.421974,47.697060,22500,0.000000,PASS
TP_0028,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,16,overhead_as_canopy,42.335121,44.126686,47.289993,47.421974,47.697060,22500,0.000000,PASS
TP_0293,FD01_high_shortwave_hot_20260507,2026-05-07,10,base,37.846181,34.045986,46.515945,46.632381,46.632381,22500,0.000000,PASS
TP_0293,FD01_high_shortwave_hot_20260507,2026-05-07,10,overhead_as_canopy,37.676313,34.020313,46.515945,46.632381,46.632381,22500,0.000000,PASS
TP_0293,FD01_high_shortwave_hot_20260507,2026-05-07,12,base,47.547596,40.382299,62.265717,62.347538,62.820271,22500,0.000000,PASS
TP_0293,FD01_high_shortwave_hot_20260507,2026-05-07,12,overhead_as_canopy,47.341279,40.361425,62.265717,62.347538,62.382576,22500,0.000000,PASS
TP_0293,FD01_high_shortwave_hot_20260507,2026-05-07,13,base,47.499032,40.482859,62.516193,62.623634,62.623634,22500,0.000000,PASS
TP_0293,FD01_high_shortwave_hot_20260507,2026-05-07,13,overhead_as_canopy,47.279254,40.413418,62.516193,62.623634,62.623634,22500,0.000000,PASS
TP_0293,FD01_high_shortwave_hot_20260507,2026-05-07,15,base,45.796698,39.225008,60.720718,60.861946,60.861946,22500,0.000000,PASS
TP_0293,FD01_high_shortwave_hot_20260507,2026-05-07,15,overhead_as_canopy,45.564930,39.128523,60.720718,60.861946,60.861946,22500,0.000000,PASS
TP_0293,FD01_high_shortwave_hot_20260507,2026-05-07,16,base,40.673863,36.305660,51.733364,51.875496,51.875496,22500,0.000000,PASS
TP_0293,FD01_high_shortwave_hot_20260507,2026-05-07,16,overhead_as_canopy,40.445199,36.218092,51.733364,51.875496,51.875496,22500,0.000000,PASS
TP_0293,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,10,base,27.521552,27.454391,28.747810,28.827267,30.239422,22500,0.000000,PASS
TP_0293,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,10,overhead_as_canopy,27.498067,27.441226,28.747810,28.827267,30.239422,22500,0.000000,PASS
TP_0293,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,12,base,41.882857,36.743813,53.383896,53.528339,53.528339,22500,0.000000,PASS
TP_0293,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,12,overhead_as_canopy,41.708649,36.736988,53.383896,53.528339,53.528339,22500,0.000000,PASS
TP_0293,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,13,base,45.561165,39.295010,59.470814,59.614635,59.614635,22500,0.000000,PASS
TP_0293,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,13,overhead_as_canopy,45.350210,39.252268,59.470814,59.614635,59.614635,22500,0.000000,PASS
TP_0293,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,15,base,36.778680,33.828648,44.295013,44.434059,44.434059,22500,0.000000,PASS
TP_0293,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,15,overhead_as_canopy,36.657304,33.795856,44.295013,44.434059,44.434059,22500,0.000000,PASS
TP_0293,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,16,base,38.073092,34.370098,47.558224,47.694088,47.694088,22500,0.000000,PASS
TP_0293,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,16,overhead_as_canopy,37.876968,34.345112,47.558224,47.694088,47.694088,22500,0.000000,PASS
TP_0438,FD01_high_shortwave_hot_20260507,2026-05-07,10,base,35.051627,33.063253,43.109842,43.805202,46.511536,22500,0.000000,PASS
TP_0438,FD01_high_shortwave_hot_20260507,2026-05-07,10,overhead_as_canopy,35.012120,33.059040,42.936860,43.773246,46.511536,22500,0.000000,PASS
TP_0438,FD01_high_shortwave_hot_20260507,2026-05-07,12,base,42.098433,37.317957,60.332137,61.009508,62.262470,22500,0.000000,PASS
TP_0438,FD01_high_shortwave_hot_20260507,2026-05-07,12,overhead_as_canopy,42.022932,37.286619,60.136000,60.944746,62.262470,22500,0.000000,PASS
TP_0438,FD01_high_shortwave_hot_20260507,2026-05-07,13,base,41.969976,37.515419,59.485383,60.305358,62.511089,22500,0.000000,PASS
TP_0438,FD01_high_shortwave_hot_20260507,2026-05-07,13,overhead_as_canopy,41.897085,37.494255,59.259931,60.224264,62.511089,22500,0.000000,PASS
TP_0438,FD01_high_shortwave_hot_20260507,2026-05-07,15,base,40.506877,36.318520,56.204657,57.428839,60.713951,22500,0.000000,PASS
TP_0438,FD01_high_shortwave_hot_20260507,2026-05-07,15,overhead_as_canopy,40.453041,36.311996,56.023862,57.297299,60.713951,22500,0.000000,PASS
TP_0438,FD01_high_shortwave_hot_20260507,2026-05-07,16,base,36.861356,34.606047,47.154862,48.181527,51.727070,22500,0.000000,PASS
TP_0438,FD01_high_shortwave_hot_20260507,2026-05-07,16,overhead_as_canopy,36.827971,34.599800,47.087512,48.107952,51.727070,22500,0.000000,PASS
TP_0438,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,10,base,27.287147,27.337381,27.777837,27.939421,30.155186,22500,0.000000,PASS
TP_0438,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,10,overhead_as_canopy,27.288631,27.338830,27.778268,27.940117,30.155186,22500,0.000000,PASS
TP_0438,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,12,base,37.828040,34.770111,49.040761,49.906023,53.377228,22500,0.000000,PASS
TP_0438,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,12,overhead_as_canopy,37.779220,34.758886,48.916608,49.855660,53.377228,22500,0.000000,PASS
TP_0438,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,13,base,40.565177,36.760992,54.932130,55.967048,59.463676,22500,0.000000,PASS
TP_0438,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,13,overhead_as_canopy,40.502654,36.739590,54.746894,55.903958,59.463676,22500,0.000000,PASS
TP_0438,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,15,base,34.279067,32.648233,40.402025,41.045824,44.289425,22500,0.000000,PASS
TP_0438,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,15,overhead_as_canopy,34.257806,32.647453,40.315507,41.002979,44.289425,22500,0.000000,PASS
TP_0438,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,16,base,34.842506,32.985270,43.372659,44.220361,47.552536,22500,0.000000,PASS
TP_0438,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,16,overhead_as_canopy,34.815007,32.981943,43.267586,44.166573,47.552536,22500,0.000000,PASS
TP_0430,FD01_high_shortwave_hot_20260507,2026-05-07,10,base,38.433837,34.042654,46.437511,46.481518,46.630508,22500,0.000000,PASS
TP_0430,FD01_high_shortwave_hot_20260507,2026-05-07,10,overhead_as_canopy,36.960396,33.489000,45.857295,46.362858,46.630508,22500,0.000000,PASS
TP_0430,FD01_high_shortwave_hot_20260507,2026-05-07,12,base,47.906751,39.881018,62.216297,62.248257,62.346977,22500,0.000000,PASS
TP_0430,FD01_high_shortwave_hot_20260507,2026-05-07,12,overhead_as_canopy,45.415953,38.189548,61.764276,62.169594,62.346977,22500,0.000000,PASS
TP_0430,FD01_high_shortwave_hot_20260507,2026-05-07,13,base,47.750737,39.829803,62.442211,62.484600,62.623363,22500,0.000000,PASS
TP_0430,FD01_high_shortwave_hot_20260507,2026-05-07,13,overhead_as_canopy,45.347837,38.377752,61.829220,62.381863,62.623363,22500,0.000000,PASS
TP_0430,FD01_high_shortwave_hot_20260507,2026-05-07,15,base,46.309128,38.738247,60.624134,60.679779,60.865414,22500,0.000000,PASS
TP_0430,FD01_high_shortwave_hot_20260507,2026-05-07,15,overhead_as_canopy,43.809947,37.345108,59.792332,60.535347,60.865414,22500,0.000000,PASS
TP_0430,FD01_high_shortwave_hot_20260507,2026-05-07,16,base,41.269096,36.081249,51.635303,51.693783,51.878971,22500,0.000000,PASS
TP_0430,FD01_high_shortwave_hot_20260507,2026-05-07,16,overhead_as_canopy,39.471340,35.236292,50.760396,51.545631,51.878971,22500,0.000000,PASS
TP_0430,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,10,base,27.713269,27.571404,28.698536,28.728519,30.130146,22500,0.000000,PASS
TP_0430,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,10,overhead_as_canopy,27.521818,27.457638,28.373920,28.647857,30.130146,22500,0.000000,PASS
TP_0430,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,12,base,42.362069,36.432806,53.285442,53.338468,53.526688,22500,0.000000,PASS
