cell_id,hazard_score_proxy_v07,rank_proxy_v07_hazard_score,hazard_score_umep_veg_v08,rank_umep_veg_v08_hazard_score,rank_change_proxy_minus_umep
TP_0248,0.2301192506463323,827.0,0.4057898590734116,465.0,362.0
TP_0158,0.3642767018765855,575.0,0.5323658103648016,270.0,305.0
TP_0807,0.1751373399960001,920.0,0.0710331736606064,942.0,-22.0
TP_0260,0.4050826823968296,491.0,0.556597974584214,236.0,255.0
TP_0442,0.2194133761246199,846.0,0.2244186400467713,735.0,111.0
TP_0375,0.2170418564718965,851.0,0.236741770003895,718.0,133.0
TP_0427,0.2161456482473562,854.0,0.1858795735542254,790.0,64.0
TP_0685,0.2159939530530543,855.0,0.5730373666670059,216.0,639.0
TP_0252,0.2158850651866843,856.0,0.1949687350454946,780.0,76.0
TP_0506,0.2155011738533019,858.0,0.3384356003483832,565.0,293.0
TP_0711,0.2137749108469066,860.0,0.6079512501505354,169.0,691.0
TP_0369,0.2137661254009288,861.0,0.3555832105239415,533.0,328.0
TP_0891,0.1665225348839456,937.0,0.0518060419059996,965.0,-28.0
TP_0829,0.213117722832345,862.0,0.0690424511081466,944.0,-82.0
TP_0432,0.3083221458246154,686.0,0.226040443893323,733.0,-47.0
TP_0445,0.2118141653549262,864.0,0.3221875953740362,591.0,273.0
TP_0699,0.2211989187126277,844.0,0.6452866844538877,119.0,725.0
TP_0981,0.2399687904802182,811.0,0.1255945502590801,875.0,-64.0
TP_0095,0.3044882403600064,697.0,0.1177551423596525,887.0,-190.0
TP_0580,0.101685490621595,975.0,0.0407442173754275,975.0,0.0
TP_0210,0.1712346902778371,929.0,0.2169182433065644,743.0,186.0
TP_0256,0.2065455812826205,872.0,0.0658822880159569,948.0,-76.0
TP_0863,0.226833129932599,838.0,0.0635552475624699,953.0,-115.0
TP_0897,0.2341722303413205,820.0,0.0834665144953649,927.0,-107.0
TP_0809,0.2043719031255673,874.0,0.284848862582273,645.0,229.0
TP_0640,0.3890612363042686,523.0,0.5855000660856886,199.0,324.0
TP_0556,0.3889436307728263,524.0,0.576994493063034,207.0,317.0
TP_0308,0.2033055826305353,876.0,0.2407305473074949,713.0,163.0
TP_0764,0.2080217142191812,869.0,0.1141800254560683,892.0,-23.0
TP_0919,0.2029021079096911,877.0,0.1470675692718638,845.0,32.0
TP_0159,0.3881476970926455,525.0,0.342971948396377,559.0,-34.0
TP_0370,0.2023322366182876,878.0,0.2767916106094183,668.0,210.0
TP_0551,0.1067109431762493,973.0,0.0398371820598083,976.0,-3.0
TP_0064,0.1575399335808006,945.0,0.2030589367011502,768.0,177.0
TP_0669,0.3298314590873179,637.0,0.1543161423299313,833.0,-196.0
TP_0536,0.385960941959736,531.0,0.5734095364134751,214.0,317.0
TP_0741,0.1994816552807236,883.0,0.4948669629427228,330.0,553.0
TP_0505,0.1990756860879836,884.0,0.1641698080943863,820.0,64.0
TP_0235,0.3841778576645322,536.0,0.4817811689968049,360.0,176.0
TP_0399,0.1979529924712683,886.0,0.2042391282390143,764.0,122.0
TP_0397,0.1974815564300265,887.0,0.2657471769751663,682.0,205.0
TP_0513,0.2280784078977607,833.0,0.0997589472639113,912.0,-79.0
TP_0539,0.1662017966712298,938.0,0.0980825172750046,914.0,24.0
TP_0715,0.1941526236603694,892.0,0.3397745660519435,563.0,329.0
TP_0541,0.1927224608364938,894.0,0.1691036652166257,816.0,78.0
TP_0768,0.1904558081255131,897.0,0.2800519112785957,655.0,242.0
TP_0199,0.2176116526619079,850.0,0.0626572654144008,954.0,-104.0
TP_0357,0.3724184712207614,557.0,0.531786774348932,273.0,284.0
TP_0296,0.1862209601726183,905.0,0.1039941732172081,903.0,2.0
TP_0497,0.2981488670985973,705.0,0.0973735419942761,916.0,-211.0
TP_0096,0.3113777180036521,677.0,0.1402477158650558,857.0,-180.0
TP_0350,0.1845173143930774,906.0,0.062521446245912,955.0,-49.0
TP_0978,0.1226802839348032,965.0,0.052014230304994,964.0,1.0
TP_0482,0.3690585196012531,566.0,0.4001150608597588,474.0,92.0
TP_0129,0.2097015159582517,867.0,0.1372959885306161,862.0,5.0
TP_0714,0.1824864870517531,908.0,0.5799572740332856,206.0,702.0
TP_0018,0.214871779217559,859.0,0.2588092466744214,691.0,168.0
TP_0005,0.142793291595705,953.0,0.1568318615587174,830.0,123.0
TP_0177,0.1802200262122185,911.0,0.110732077350036,897.0,14.0
TP_0740,0.1794219589098082,913.0,0.3121884777141082,604.0,309.0
TP_0540,0.178881846151945,914.0,0.1392208469054494,858.0,56.0
TP_0620,0.2156039889275527,857.0,0.1988431941630528,774.0,83.0
TP_0333,0.177865955286621,916.0,0.2720977467623338,672.0,244.0
TP_0216,0.1774773102679971,917.0,0.2456608767271721,707.0,210.0
TP_0483,0.3626431300008466,578.0,0.526271836779152,282.0,296.0
TP_0428,0.176840029851584,918.0,0.1437051710956618,851.0,67.0
TP_0964,0.1752654332089552,919.0,0.299260793848625,621.0,298.0
TP_0548,0.2973300364086527,706.0,0.0923304768801029,921.0,-215.0
TP_0151,0.1735614793815037,922.0,0.2035560655925989,765.0,157.0
TP_0398,0.1734910766803936,923.0,0.1683235630257439,817.0,106.0
TP_0351,0.1733166929450741,924.0,0.056280838656068,960.0,-36.0
TP_0522,0.1010805061344904,976.0,0.037900612007001,979.0,-3.0
TP_0093,0.1712262220075598,930.0,0.2408362571916022,712.0,218.0
TP_0686,0.1707344631027808,931.0,0.3047285758357536,615.0,316.0
TP_0619,0.1706384623355273,932.0,0.1320405080720093,867.0,65.0
TP_0739,0.1701984355424216,934.0,0.1291056335353579,872.0,62.0
TP_0932,0.31350291074892,671.0,0.666552120004152,79.0,592.0
TP_0621,0.3196958458346767,656.0,0.6201951122704462,149.0,507.0
TP_0900,0.1973109339780399,889.0,0.0784977659698271,936.0,-47.0
TP_0233,0.3522294223533652,595.0,0.3160610221163372,601.0,-6.0
TP_0341,0.1650015447875154,940.0,0.1427863280064746,852.0,88.0
TP_0493,0.0967448829706714,978.0,0.0395705228678014,977.0,1.0
TP_0579,0.1132751310209203,971.0,0.0670463498250373,946.0,25.0
TP_0776,0.3118627526715318,675.0,0.4450728053965385,402.0,273.0
TP_0941,0.3461006793544215,610.0,0.5078891331919425,305.0,305.0
TP_0220,0.129509423205854,961.0,0.0597351519592757,957.0,4.0
TP_0465,0.3031530137173014,699.0,0.4207881966494491,440.0,259.0
TP_0779,0.283326680062741,739.0,0.4711257363478832,370.0,369.0
TP_0490,0.3432965747137046,613.0,0.1285711357021262,873.0,-260.0
TP_0231,0.3432303657139867,614.0,0.3915017348886263,490.0,124.0
TP_0157,0.2969288006872,708.0,0.5184294762050026,290.0,418.0
TP_0526,0.3094314216785715,684.0,0.5540217317572025,241.0,443.0
TP_0899,0.155503870559569,946.0,0.3465647491851386,550.0,396.0
TP_0835,0.1168650492253624,968.0,0.0474976112736127,970.0,-2.0
TP_0318,0.3397199557950195,618.0,0.242338194190213,710.0,-92.0
TP_0401,0.1682006653002085,936.0,0.0704464748494026,943.0,-7.0
TP_0555,0.3391214944871024,620.0,0.6580617779346668,98.0,522.0
TP_0352,0.1529382704528638,948.0,0.1352559695766013,864.0,84.0
TP_0601,0.3349284075391207,626.0,0.601258538250386,175.0,451.0
TP_0675,0.2885275355291557,730.0,0.3621540908364298,523.0,207.0
TP_0408,0.2900984130721507,724.0,0.1126842561862118,895.0,-171.0
TP_0156,0.179877834877665,912.0,0.0640129061206,950.0,-38.0
TP_0743,0.1447033147815925,951.0,0.3573286854629109,529.0,422.0
TP_0582,0.0959076191749336,980.0,0.0370718423235246,980.0,0.0
TP_0866,0.1497890484338666,950.0,0.1021014035947023,908.0,42.0
TP_0262,0.3269200136604853,643.0,0.1010694089846432,910.0,-267.0
TP_0487,0.3265536441328943,644.0,0.2272354014513167,732.0,-88.0
TP_0051,0.2167383793993576,853.0,0.0836087239897771,926.0,-73.0
TP_0267,0.1361250258829461,955.0,0.0816876811747336,929.0,26.0
TP_0833,0.252308003149646,794.0,0.2239921896772599,736.0,58.0
TP_0744,0.1354629781787072,956.0,0.1715740130515251,814.0,142.0
TP_0249,0.134447144874665,958.0,0.1461733047307583,846.0,112.0
TP_0128,0.1597132580924163,943.0,0.1300044369212988,870.0,73.0
TP_0420,0.3176300186498312,659.0,0.5347797752207802,266.0,393.0
TP_0674,0.3164903434833532,662.0,0.651320030372795,108.0,554.0
TP_0771,0.2562700956694264,781.0,0.4472045940265328,399.0,382.0
TP_0911,0.3125770717084726,673.0,0.2154062173289726,744.0,-71.0
TP_0602,0.3101417436596623,681.0,0.3178614448647366,598.0,83.0
TP_0906,0.2705610728367192,758.0,0.3698906002209614,515.0,243.0
TP_0459,0.3078338077811788,687.0,0.310041577791096,607.0,80.0
TP_0537,0.3078139932559636,688.0,0.406408035020253,461.0,227.0
TP_0165,0.3072559460992493,689.0,0.3427576709754371,560.0,129.0
TP_0550,0.0895859684581657,984.0,0.032746107485409,985.0,-1.0
TP_0615,0.304825030991928,695.0,0.1939135384433701,783.0,-88.0
TP_0745,0.3047723891535472,696.0,0.3490662488498831,546.0,150.0
TP_0862,0.1499425728275137,949.0,0.0549238137545404,962.0,-13.0
TP_0153,0.134906648820364,957.0,0.0442706346218661,972.0,-15.0
TP_0553,0.113842129003959,970.0,0.049538724269315,968.0,2.0
TP_0912,0.2987877847701854,704.0,0.4344585706385943,417.0,287.0
TP_0645,0.2934775236089285,711.0,0.41238140877321,454.0,257.0
TP_0947,0.1329828668712963,960.0,0.0603171065020398,956.0,4.0
TP_0943,0.2930342268891831,713.0,0.4338312240348415,419.0,294.0
TP_0970,0.2927639391208362,714.0,0.1857314498220944,794.0,-80.0
TP_0918,0.1370553655567493,954.0,0.08551987514844,925.0,29.0
TP_0641,0.2884922873881348,731.0,0.675242477753777,70.0,661.0
TP_0704,0.2866384441722425,736.0,0.5352740071903168,264.0,472.0
TP_0507,0.2835005821870078,738.0,0.3909020643505678,492.0,246.0
TP_0644,0.2820834339831067,743.0,0.4944760685556658,332.0,411.0
TP_0773,0.1337790199333174,959.0,0.0819270787657178,928.0,31.0
TP_0730,0.1291058911020166,962.0,0.0562128702603931,961.0,1.0
TP_0521,0.0906448308113755,982.0,0.034238238360486,983.0,-1.0
TP_0322,0.0897381166369041,983.0,0.0386923074245841,978.0,5.0
TP_0584,0.1875035358659308,902.0,0.2434951918349855,708.0,194.0
TP_0434,0.2728511686107489,754.0,0.1829015423361796,799.0,-45.0
TP_0892,0.0868229527602273,985.0,0.033515240393778,984.0,1.0
TP_0933,0.2363600105860012,816.0,0.6175103293260291,157.0,659.0
TP_0305,0.1158038382109231,969.0,0.0785389467714865,935.0,34.0
TP_0618,0.110672266315961,972.0,0.050307652143732,966.0,6.0
TP_0643,0.2618212332196392,772.0,0.6048250130255439,172.0,600.0
TP_0830,0.2606875516229662,776.0,0.4006638857709473,473.0,303.0
TP_0058,0.2188291866380589,848.0,0.4500873966421394,394.0,454.0
TP_0065,0.1808299477223584,910.0,0.2073921563704621,758.0,152.0
TP_0376,0.258035421178628,778.0,0.1481015893426804,844.0,-66.0
TP_0406,0.2557101621072567,782.0,0.1620861889245239,823.0,-41.0
TP_0435,0.2549689313772638,785.0,0.1858031023164266,793.0,-8.0
TP_0716,0.2544727427198077,788.0,0.2699240934065484,675.0,113.0
TP_0649,0.2541694840688359,790.0,0.3255670013325362,584.0,206.0
TP_0461,0.2010014467675923,880.0,0.0948803353631469,917.0,-37.0
TP_0367,0.2023079582730995,879.0,0.2959874015115761,627.0,252.0
TP_0971,0.2502323684691702,797.0,0.2358106210491132,719.0,78.0
TP_0961,0.2466597756623788,801.0,0.5263972740286653,280.0,521.0
TP_0006,0.2125103415192971,863.0,0.4596374344698258,383.0,480.0
TP_0155,0.095930644458966,979.0,0.0369966368246641,981.0,-2.0
TP_0269,0.2072427347503627,871.0,0.2331058966019557,725.0,146.0
TP_0025,0.2079592319192489,870.0,0.2974913526748622,624.0,246.0
TP_0491,0.2408553211071647,809.0,0.0636965365880493,951.0,-142.0
TP_0514,0.2399817527650086,810.0,0.286493508715463,643.0,167.0
TP_0631,0.2399112266467041,812.0,0.3561949501325517,531.0,281.0
TP_0673,0.2364620890258918,815.0,0.6536263617372834,102.0,713.0
TP_0154,0.0831437059055259,986.0,0.0314760126353744,986.0,0.0
TP_0289,0.2305724775733597,826.0,0.1227913025252126,882.0,-56.0
TP_0802,0.2277234580154843,835.0,0.402569315563772,468.0,367.0
TP_0630,0.2272963005996344,837.0,0.4863622409699051,350.0,487.0
TP_0436,0.1864316065304538,903.0,0.0801527958784375,933.0,-30.0
TP_0659,0.2248601014626933,840.0,0.6376775201383316,128.0,712.0
TP_0688,0.2224490877992472,843.0,0.5224529774404655,287.0,556.0
TP_0672,0.2207229499313133,845.0,0.6541079199872157,101.0,744.0
TP_0940,0.2083535451250082,868.0,0.1329694401617626,866.0,2.0
TP_0206,0.2045284085649892,873.0,0.1255200554805872,876.0,-3.0
TP_0934,0.2038021810652396,875.0,0.5059686290181342,309.0,566.0
TP_0642,0.2006362878757037,881.0,0.5967924714432364,184.0,697.0
TP_0935,0.2000035359007436,882.0,0.5013676022323954,319.0,563.0
TP_0404,0.193820643780088,893.0,0.1412215248470119,854.0,39.0
TP_0800,0.1923088947565311,895.0,0.3582377348415643,527.0,368.0
TP_0780,0.1840784673740435,907.0,0.3921703038833455,488.0,419.0
TP_0942,0.1737549258535398,921.0,0.2017956649799971,770.0,151.0
TP_0658,0.1732818006423359,925.0,0.2652706141720765,683.0,242.0
TP_0520,0.1726918646119876,926.0,0.0496196970134604,967.0,-41.0
TP_0886,0.1718020992802856,928.0,0.0979806174938993,915.0,13.0
TP_0914,0.1703626795118263,933.0,0.1427475456033348,853.0,80.0
TP_0858,0.1696171937967049,935.0,0.1244869746206722,878.0,57.0
TP_0614,0.1281799027380434,964.0,0.0803921613102311,931.0,33.0
TP_0080,0.1192101518826397,966.0,0.0588736629747868,958.0,8.0
TP_0094,0.1651512506438588,939.0,0.0725907266975685,941.0,-2.0
TP_0687,0.1640081275967644,941.0,0.1505743733481492,839.0,102.0
TP_0913,0.1618781128746222,942.0,0.1223336188389713,883.0,59.0
TP_0772,0.1584415259562532,944.0,0.4653330706904906,376.0,568.0
TP_0801,0.1552723267795329,947.0,0.231187662285488,728.0,219.0
TP_0583,0.0906680124132486,981.0,0.0435526871865013,973.0,8.0
TP_0492,0.1286417142429759,963.0,0.0453347535254076,971.0,-8.0
TP_0464,0.1172416192493855,967.0,0.0479827383328182,969.0,-2.0
TP_0433,0.1033720355062912,974.0,0.0432408961569894,974.0,0.0
TP_0519,0.1010039435578691,977.0,0.0364229553145023,982.0,-5.0
